Iteration,Sim_0,Sim_1,Sim_2
75,[327.0],[333.0],[273.0]
76,[320.0],[203.0],[423.0]
77,[256.0],[420.0],[239.0]
78,[120.0],[52.0],[216.0]
79,[122.0],[230.0],[142.0]
80,[338.0],[129.0],[489.0]
81,[161.0],[92.0],[369.0]
82,[76.0],[47.0],[10.0]
83,[172.0],[135.0],[187.0]
84,[64.0],[202.0],[394.0]
85,[219.0],[34.0],[11.0]
86,[243.0],[155.0],[493.0]
87,[138.0],[307.0],[240.0]
88,[9.0],[166.0],[246.0]
89,[109.0],[286.0],[181.0]
90,[259.0],[389.0],[455.0]
91,[22.0],[473.0],[60.0]
92,[450.0],[391.0],[109.0]
93,[182.0],[292.0],[379.0]
94,[198.0],[299.0],[344.0]
95,[265.0],[183.0],[172.0]
96,[227.0],[0.0],[322.0]
97,[473.0],[424.0],[8.0]
98,[261.0],[415.0],[188.0]
99,[139.0],[127.0],[163.0]
100,[244.0],[313.0],[255.0]
101,[439.0],[169.0],[202.0]
102,[239.0],[287.0],[354.0]
103,[459.0],[460.0],[218.0]
104,[152.0],[384.0],[27.0]
105,[35.0],[339.0],[304.0]
106,[199.0],[411.0],[46.0]
107,[52.0],[79.0],[428.0]
108,[191.0],[381.0],[340.0]
109,[63.0],[397.0],[195.0]
110,[264.0],[7.0],[383.0]
111,[352.0],[458.0],[111.0]
112,[413.0],[394.0],[47.0]
113,[489.0],[215.0],[443.0]
114,[175.0],[64.0],[359.0]
115,[141.0],[239.0],[232.0]
116,[73.0],[259.0],[355.0]
117,[308.0],[277.0],[446.0]
118,[242.0],[184.0],[16.0]
119,[443.0],[257.0],[283.0]
120,[432.0],[303.0],[456.0]
121,[325.0],[272.0],[418.0]
122,[178.0],[349.0],[34.0]
123,[258.0],[466.0],[362.0]
124,[157.0],[281.0],[83.0]
125,[51.0],[67.0],[166.0]
126,[166.0],[405.0],[70.0]
127,[275.0],[243.0],[63.0]
128,[279.0],[476.0],[363.0]
129,[296.0],[328.0],[464.0]
130,[393.0],[376.0],[200.0]
131,[27.0],[334.0],[139.0]
132,[75.0],[162.0],[81.0]
133,[156.0],[352.0],[88.0]
134,[238.0],[156.0],[105.0]
135,[116.0],[180.0],[398.0]
136,[112.0],[332.0],[134.0]
137,[458.0],[164.0],[331.0]
138,[441.0],[150.0],[42.0]
139,[98.0],[435.0],[274.0]
140,[410.0],[110.0],[390.0]
141,[357.0],[341.0],[151.0]
142,[402.0],[66.0],[35.0]
143,[440.0],[393.0],[59.0]
144,[462.0],[285.0],[48.0]
145,[367.0],[187.0],[121.0]
146,[185.0],[413.0],[438.0]
147,[176.0],[217.0],[434.0]
148,[490.0],[168.0],[475.0]
149,[195.0],[256.0],[214.0]
150,[370.0],[278.0],[386.0]
151,[32.0],[109.0],[422.0]
152,[86.0],[140.0],[6.0]
153,[215.0],[22.0],[454.0]
154,[356.0],[422.0],[357.0]
155,[251.0],[55.0],[132.0]
156,[488.0],[226.0],[300.0]
157,[421.0],[172.0],[168.0]
158,[486.0],[86.0],[165.0]
159,[7.0],[112.0],[56.0]
160,[266.0],[450.0],[276.0]
161,[423.0],[120.0],[396.0]
162,[461.0],[258.0],[380.0]
163,[436.0],[126.0],[483.0]
164,[282.0],[163.0],[64.0]
165,[55.0],[198.0],[353.0]
166,[43.0],[279.0],[99.0]
167,[446.0],[336.0],[298.0]
168,[212.0],[406.0],[104.0]
169,[77.0],[452.0],[5.0]
170,[319.0],[380.0],[182.0]
171,[451.0],[449.0],[223.0]
172,[337.0],[274.0],[334.0]
173,[204.0],[188.0],[406.0]
174,[362.0],[222.0],[61.0]
175,[137.0],[427.0],[21.0]
176,[426.0],[181.0],[107.0]
177,[68.0],[84.0],[491.0]
178,[245.0],[178.0],[463.0]
179,[437.0],[493.0],[479.0]
180,[70.0],[488.0],[82.0]
181,[200.0],[324.0],[449.0]
182,[487.0],[498.0],[337.0]
183,[294.0],[160.0],[458.0]
184,[151.0],[426.0],[177.0]
185,[499.0],[331.0],[167.0]
186,[42.0],[441.0],[156.0]
187,[386.0],[16.0],[135.0]
188,[160.0],[18.0],[93.0]
189,[433.0],[481.0],[71.0]
190,[373.0],[9.0],[361.0]
191,[222.0],[263.0],[426.0]
192,[28.0],[302.0],[196.0]
193,[1.0],[117.0],[403.0]
194,[427.0],[320.0],[278.0]
195,[232.0],[119.0],[429.0]
196,[457.0],[495.0],[43.0]
197,[132.0],[232.0],[311.0]
198,[403.0],[467.0],[243.0]
199,[381.0],[456.0],[3.0]
200,[131.0],[370.0],[22.0]
201,[45.0],[430.0],[211.0]
202,[496.0],[465.0],[432.0]
203,[230.0],[315.0],[108.0]
204,[407.0],[470.0],[470.0]
205,[355.0],[464.0],[160.0]
206,[278.0],[176.0],[481.0]
207,[469.0],[357.0],[29.0]
208,[335.0],[158.0],[324.0]
209,[226.0],[490.0],[233.0]
210,[24.0],[444.0],[293.0]
211,[286.0],[80.0],[342.0]
212,[274.0],[354.0],[97.0]
213,[127.0],[26.0],[140.0]
214,[468.0],[42.0],[341.0]
215,[217.0],[392.0],[299.0]
216,[15.0],[29.0],[75.0]
217,[301.0],[249.0],[272.0]
218,[99.0],[304.0],[247.0]
219,[268.0],[199.0],[430.0]
220,[94.0],[114.0],[372.0]
221,[475.0],[227.0],[270.0]
222,[353.0],[4.0],[245.0]
223,[144.0],[41.0],[405.0]
224,[435.0],[62.0],[9.0]
225,[174.0],[5.0],[158.0]
226,[123.0],[245.0],[326.0]
227,[332.0],[63.0],[102.0]
228,[97.0],[244.0],[345.0]
229,[12.0],[497.0],[328.0]
230,[44.0],[146.0],[148.0]
231,[190.0],[265.0],[197.0]
232,[19.0],[19.0],[180.0]
233,[188.0],[77.0],[308.0]
234,[21.0],[275.0],[313.0]
235,[153.0],[194.0],[466.0]
236,[231.0],[133.0],[360.0]
237,[366.0],[136.0],[385.0]
238,[140.0],[165.0],[329.0]
239,[452.0],[214.0],[424.0]
240,[150.0],[93.0],[316.0]
241,[23.0],[448.0],[53.0]
242,[208.0],[337.0],[174.0]
243,[154.0],[137.0],[208.0]
244,[292.0],[195.0],[26.0]
245,[206.0],[186.0],[250.0]
246,[96.0],[480.0],[206.0]
247,[384.0],[268.0],[62.0]
248,[409.0],[255.0],[492.0]
249,[484.0],[216.0],[207.0]
250,[169.0],[485.0],[444.0]
251,[126.0],[291.0],[288.0]
252,[115.0],[404.0],[453.0]
253,[328.0],[85.0],[118.0]
254,[207.0],[88.0],[419.0]
255,[114.0],[455.0],[210.0]
256,[299.0],[433.0],[112.0]
257,[297.0],[344.0],[219.0]
258,[375.0],[30.0],[371.0]
259,[33.0],[483.0],[149.0]
260,[380.0],[24.0],[260.0]
261,[2.0],[407.0],[0.0]
262,[180.0],[267.0],[52.0]
263,[246.0],[8.0],[343.0]
264,[424.0],[375.0],[391.0]
265,[454.0],[27.0],[28.0]
266,[224.0],[229.0],[122.0]
267,[88.0],[319.0],[124.0]
268,[405.0],[36.0],[277.0]
269,[205.0],[377.0],[101.0]
270,[466.0],[39.0],[321.0]
271,[53.0],[174.0],[381.0]
272,[344.0],[335.0],[497.0]
273,[368.0],[288.0],[269.0]
274,[303.0],[463.0],[401.0]
275,[39.0],[350.0],[213.0]
276,[369.0],[97.0],[173.0]
277,[280.0],[104.0],[307.0]
278,[60.0],[149.0],[185.0]
279,[10.0],[17.0],[295.0]
280,[228.0],[385.0],[17.0]
281,[395.0],[115.0],[78.0]
282,[383.0],[477.0],[414.0]
283,[414.0],[148.0],[50.0]
284,[95.0],[73.0],[145.0]
285,[358.0],[231.0],[58.0]
286,[58.0],[360.0],[268.0]
287,[136.0],[365.0],[410.0]
288,[50.0],[192.0],[301.0]
289,[318.0],[185.0],[469.0]
290,[453.0],[51.0],[320.0]
291,[309.0],[446.0],[339.0]
292,[321.0],[410.0],[127.0]
293,[255.0],[94.0],[365.0]
294,[83.0],[68.0],[305.0]
295,[448.0],[206.0],[190.0]
296,[218.0],[70.0],[235.0]
297,[359.0],[409.0],[417.0]
298,[336.0],[207.0],[15.0]
299,[291.0],[61.0],[7.0]
300,[163.0],[81.0],[157.0]
301,[129.0],[368.0],[133.0]
302,[170.0],[269.0],[159.0]
303,[237.0],[294.0],[51.0]
304,[171.0],[358.0],[404.0]
305,[290.0],[309.0],[94.0]
306,[445.0],[242.0],[170.0]
307,[391.0],[50.0],[114.0]
308,[240.0],[128.0],[296.0]
309,[267.0],[318.0],[138.0]
310,[316.0],[87.0],[215.0]
311,[455.0],[25.0],[445.0]
312,[349.0],[280.0],[467.0]
313,[229.0],[58.0],[87.0]
314,[331.0],[305.0],[364.0]
315,[103.0],[414.0],[229.0]
316,[379.0],[143.0],[349.0]
317,[80.0],[48.0],[303.0]
318,[121.0],[371.0],[153.0]
319,[465.0],[107.0],[184.0]
