Iteration,Sim_0,Sim_1,Sim_2
144,[175.0],[352.0],[71.0]
145,[166.0],[424.0],[112.0]
146,[27.0],[332.0],[247.0]
147,[156.0],[258.0],[248.0]
148,[391.0],[34.0],[446.0]
149,[157.0],[278.0],[81.0]
150,[75.0],[435.0],[99.0]
151,[238.0],[66.0],[88.0]
152,[211.0],[187.0],[300.0]
153,[138.0],[375.0],[493.0]
154,[44.0],[313.0],[56.0]
155,[370.0],[64.0],[168.0]
156,[481.0],[216.0],[191.0]
157,[188.0],[22.0],[108.0]
158,[440.0],[86.0],[383.0]
159,[195.0],[109.0],[196.0]
160,[473.0],[120.0],[456.0]
161,[68.0],[481.0],[390.0]
162,[217.0],[181.0],[331.0]
163,[176.0],[226.0],[470.0]
164,[441.0],[19.0],[148.0]
165,[490.0],[498.0],[432.0]
166,[363.0],[25.0],[68.0]
167,[105.0],[320.0],[29.0]
168,[367.0],[232.0],[357.0]
169,[421.0],[499.0],[429.0]
170,[202.0],[172.0],[481.0]
171,[402.0],[112.0],[200.0]
172,[98.0],[27.0],[151.0]
173,[357.0],[198.0],[362.0]
174,[123.0],[84.0],[361.0]
175,[59.0],[163.0],[3.0]
176,[120.0],[336.0],[48.0]
177,[45.0],[450.0],[324.0]
178,[32.0],[455.0],[386.0]
179,[423.0],[474.0],[311.0]
180,[43.0],[439.0],[260.0]
181,[327.0],[174.0],[458.0]
182,[77.0],[186.0],[475.0]
183,[373.0],[188.0],[489.0]
184,[126.0],[380.0],[42.0]
185,[451.0],[136.0],[337.0]
186,[356.0],[391.0],[308.0]
187,[275.0],[368.0],[434.0]
188,[70.0],[331.0],[214.0]
189,[116.0],[214.0],[394.0]
190,[337.0],[370.0],[293.0]
191,[240.0],[72.0],[97.0]
192,[137.0],[441.0],[139.0]
193,[447.0],[227.0],[35.0]
194,[461.0],[176.0],[145.0]
195,[200.0],[337.0],[160.0]
196,[294.0],[18.0],[9.0]
197,[433.0],[217.0],[208.0]
198,[245.0],[426.0],[355.0]
199,[151.0],[4.0],[93.0]
200,[386.0],[317.0],[16.0]
201,[319.0],[263.0],[342.0]
202,[359.0],[62.0],[385.0]
203,[152.0],[33.0],[206.0]
204,[355.0],[302.0],[341.0]
205,[7.0],[168.0],[185.0]
206,[215.0],[449.0],[245.0]
207,[64.0],[5.0],[118.0]
208,[161.0],[357.0],[132.0]
209,[16.0],[16.0],[272.0]
210,[170.0],[274.0],[360.0]
211,[28.0],[456.0],[380.0]
212,[1.0],[126.0],[211.0]
213,[407.0],[452.0],[63.0]
214,[121.0],[42.0],[229.0]
215,[18.0],[356.0],[483.0]
216,[475.0],[195.0],[286.0]
217,[232.0],[406.0],[276.0]
218,[185.0],[485.0],[372.0]
219,[452.0],[26.0],[491.0]
220,[469.0],[444.0],[177.0]
221,[155.0],[354.0],[288.0]
222,[99.0],[480.0],[82.0]
223,[228.0],[85.0],[445.0]
224,[335.0],[467.0],[53.0]
225,[24.0],[487.0],[207.0]
226,[286.0],[464.0],[239.0]
227,[36.0],[304.0],[54.0]
228,[88.0],[184.0],[492.0]
229,[231.0],[392.0],[230.0]
230,[51.0],[249.0],[295.0]
231,[353.0],[244.0],[52.0]
232,[112.0],[185.0],[153.0]
233,[268.0],[111.0],[159.0]
234,[19.0],[36.0],[406.0]
235,[301.0],[61.0],[62.0]
236,[127.0],[335.0],[422.0]
237,[94.0],[389.0],[182.0]
238,[15.0],[288.0],[278.0]
239,[150.0],[158.0],[253.0]
240,[97.0],[407.0],[205.0]
241,[190.0],[245.0],[140.0]
242,[144.0],[63.0],[154.0]
243,[12.0],[265.0],[345.0]
244,[23.0],[410.0],[388.0]
245,[21.0],[483.0],[210.0]
246,[403.0],[165.0],[398.0]
247,[174.0],[199.0],[213.0]
248,[408.0],[183.0],[219.0]
249,[153.0],[87.0],[464.0]
250,[380.0],[77.0],[243.0]
251,[292.0],[146.0],[22.0]
252,[468.0],[385.0],[371.0]
253,[484.0],[93.0],[0.0]
254,[278.0],[319.0],[149.0]
255,[95.0],[299.0],[410.0]
256,[140.0],[41.0],[392.0]
257,[381.0],[436.0],[419.0]
258,[366.0],[129.0],[299.0]
259,[169.0],[88.0],[5.0]
260,[384.0],[29.0],[173.0]
261,[255.0],[465.0],[78.0]
262,[52.0],[194.0],[364.0]
263,[2.0],[350.0],[414.0]
264,[299.0],[80.0],[469.0]
265,[383.0],[7.0],[353.0]
266,[297.0],[497.0],[28.0]
267,[454.0],[268.0],[58.0]
268,[180.0],[215.0],[104.0]
269,[224.0],[463.0],[134.0]
270,[83.0],[446.0],[90.0]
271,[424.0],[339.0],[17.0]
272,[432.0],[291.0],[218.0]
273,[154.0],[180.0],[391.0]
274,[448.0],[292.0],[401.0]
275,[10.0],[255.0],[365.0]
276,[336.0],[119.0],[381.0]
277,[96.0],[68.0],[277.0]
278,[129.0],[30.0],[7.0]
279,[395.0],[127.0],[184.0]
280,[344.0],[277.0],[307.0]
281,[291.0],[381.0],[21.0]
282,[60.0],[307.0],[170.0]
283,[39.0],[405.0],[316.0]
284,[328.0],[328.0],[305.0]
285,[246.0],[70.0],[417.0]
286,[375.0],[24.0],[45.0]
287,[171.0],[97.0],[127.0]
288,[405.0],[282.0],[190.0]
289,[53.0],[149.0],[51.0]
290,[410.0],[150.0],[373.0]
291,[115.0],[17.0],[255.0]
292,[466.0],[115.0],[94.0]
293,[50.0],[231.0],[215.0]
294,[206.0],[39.0],[339.0]
295,[409.0],[365.0],[321.0]
296,[267.0],[358.0],[15.0]
297,[207.0],[349.0],[10.0]
298,[218.0],[50.0],[301.0]
299,[369.0],[140.0],[404.0]
300,[414.0],[94.0],[124.0]
301,[358.0],[466.0],[34.0]
302,[309.0],[309.0],[303.0]
303,[318.0],[192.0],[11.0]
304,[58.0],[477.0],[8.0]
305,[321.0],[318.0],[467.0]
306,[445.0],[81.0],[87.0]
307,[242.0],[294.0],[166.0]
308,[453.0],[269.0],[64.0]
309,[237.0],[128.0],[298.0]
310,[455.0],[58.0],[424.0]
311,[143.0],[114.0],[138.0]
312,[377.0],[280.0],[329.0]
313,[349.0],[414.0],[75.0]
314,[229.0],[305.0],[349.0]
315,[316.0],[143.0],[423.0]
316,[379.0],[377.0],[180.0]
317,[103.0],[229.0],[328.0]
318,[390.0],[48.0],[405.0]
319,[80.0],[107.0],[466.0]
