Iteration,Sim_0,Sim_1,Sim_2
58,[172.0],[210.0],[13.0]
59,[450.0],[239.0],[250.0]
60,[1.0],[13.0],[44.0]
61,[439.0],[411.0],[418.0]
62,[24.0],[71.0],[196.0]
63,[316.0],[44.0],[27.0]
64,[212.0],[482.0],[86.0]
65,[54.0],[23.0],[380.0]
66,[392.0],[26.0],[304.0]
67,[403.0],[114.0],[188.0]
68,[481.0],[211.0],[283.0]
69,[254.0],[61.0],[392.0]
70,[319.0],[164.0],[404.0]
71,[259.0],[184.0],[421.0]
72,[122.0],[66.0],[17.0]
73,[483.0],[422.0],[61.0]
74,[59.0],[444.0],[296.0]
75,[458.0],[172.0],[46.0]
76,[396.0],[183.0],[169.0]
77,[373.0],[392.0],[479.0]
78,[474.0],[178.0],[167.0]
79,[238.0],[292.0],[50.0]
80,[188.0],[38.0],[388.0]
81,[195.0],[248.0],[396.0]
82,[55.0],[393.0],[363.0]
83,[251.0],[373.0],[341.0]
84,[296.0],[389.0],[258.0]
85,[410.0],[117.0],[202.0]
86,[497.0],[120.0],[172.0]
87,[461.0],[201.0],[197.0]
88,[156.0],[259.0],[19.0]
89,[256.0],[284.0],[385.0]
90,[199.0],[95.0],[101.0]
91,[132.0],[247.0],[461.0]
92,[49.0],[52.0],[111.0]
93,[278.0],[73.0],[497.0]
94,[175.0],[0.0],[446.0]
95,[275.0],[288.0],[130.0]
96,[433.0],[86.0],[271.0]
97,[258.0],[388.0],[121.0]
98,[20.0],[174.0],[367.0]
99,[243.0],[93.0],[35.0]
100,[338.0],[256.0],[322.0]
101,[106.0],[257.0],[142.0]
102,[38.0],[281.0],[245.0]
103,[217.0],[407.0],[379.0]
104,[272.0],[230.0],[430.0]
105,[86.0],[424.0],[247.0]
106,[51.0],[481.0],[163.0]
107,[82.0],[97.0],[274.0]
108,[152.0],[291.0],[218.0]
109,[230.0],[415.0],[83.0]
110,[412.0],[299.0],[254.0]
111,[130.0],[85.0],[326.0]
112,[94.0],[268.0],[68.0]
113,[160.0],[405.0],[278.0]
114,[303.0],[375.0],[383.0]
115,[287.0],[384.0],[270.0]
116,[490.0],[104.0],[434.0]
117,[178.0],[14.0],[211.0]
118,[126.0],[24.0],[489.0]
119,[370.0],[458.0],[135.0]
120,[27.0],[332.0],[300.0]
121,[357.0],[413.0],[102.0]
122,[244.0],[87.0],[71.0]
123,[363.0],[287.0],[397.0]
124,[248.0],[488.0],[156.0]
125,[169.0],[258.0],[138.0]
126,[261.0],[267.0],[58.0]
127,[215.0],[109.0],[373.0]
128,[352.0],[430.0],[324.0]
129,[473.0],[376.0],[16.0]
130,[9.0],[112.0],[315.0]
131,[372.0],[27.0],[107.0]
132,[446.0],[156.0],[216.0]
133,[282.0],[448.0],[168.0]
134,[68.0],[465.0],[439.0]
135,[161.0],[497.0],[59.0]
136,[388.0],[446.0],[191.0]
137,[314.0],[68.0],[458.0]
138,[139.0],[150.0],[261.0]
139,[204.0],[195.0],[182.0]
140,[499.0],[341.0],[297.0]
141,[105.0],[222.0],[356.0]
142,[32.0],[229.0],[239.0]
143,[437.0],[81.0],[112.0]
144,[242.0],[231.0],[492.0]
145,[203.0],[433.0],[357.0]
146,[211.0],[463.0],[49.0]
147,[109.0],[119.0],[177.0]
148,[351.0],[232.0],[243.0]
149,[452.0],[33.0],[361.0]
150,[436.0],[320.0],[219.0]
151,[414.0],[455.0],[21.0]
152,[423.0],[493.0],[470.0]
153,[194.0],[385.0],[293.0]
154,[407.0],[435.0],[372.0]
155,[325.0],[181.0],[43.0]
156,[292.0],[275.0],[408.0]
157,[202.0],[473.0],[499.0]
158,[7.0],[166.0],[406.0]
159,[355.0],[498.0],[267.0]
160,[63.0],[84.0],[181.0]
161,[265.0],[356.0],[185.0]
162,[268.0],[111.0],[485.0]
163,[318.0],[136.0],[105.0]
164,[468.0],[352.0],[473.0]
165,[185.0],[128.0],[419.0]
166,[409.0],[9.0],[481.0]
167,[383.0],[188.0],[60.0]
168,[245.0],[370.0],[109.0]
169,[432.0],[439.0],[405.0]
170,[123.0],[194.0],[54.0]
171,[166.0],[126.0],[340.0]
172,[266.0],[490.0],[205.0]
173,[218.0],[206.0],[423.0]
174,[155.0],[304.0],[466.0]
175,[98.0],[452.0],[53.0]
176,[43.0],[274.0],[484.0]
177,[60.0],[263.0],[422.0]
178,[496.0],[380.0],[214.0]
179,[337.0],[315.0],[34.0]
180,[359.0],[457.0],[42.0]
181,[440.0],[437.0],[240.0]
182,[191.0],[485.0],[93.0]
183,[77.0],[160.0],[260.0]
184,[453.0],[158.0],[62.0]
185,[400.0],[152.0],[64.0]
186,[44.0],[7.0],[349.0]
187,[125.0],[266.0],[343.0]
188,[190.0],[449.0],[483.0]
189,[227.0],[293.0],[108.0]
190,[137.0],[436.0],[47.0]
191,[15.0],[360.0],[276.0]
192,[286.0],[168.0],[233.0]
193,[486.0],[141.0],[308.0]
194,[475.0],[324.0],[424.0]
195,[127.0],[331.0],[154.0]
196,[19.0],[185.0],[26.0]
197,[457.0],[226.0],[158.0]
198,[291.0],[470.0],[134.0]
199,[45.0],[163.0],[432.0]
200,[447.0],[450.0],[213.0]
201,[174.0],[199.0],[286.0]
202,[97.0],[426.0],[200.0]
203,[144.0],[227.0],[360.0]
204,[224.0],[202.0],[329.0]
205,[297.0],[146.0],[9.0]
206,[208.0],[265.0],[88.0]
207,[21.0],[456.0],[445.0]
208,[484.0],[214.0],[235.0]
209,[176.0],[429.0],[345.0]
210,[408.0],[69.0],[378.0]
211,[95.0],[98.0],[275.0]
212,[140.0],[187.0],[56.0]
213,[366.0],[125.0],[207.0]
214,[441.0],[244.0],[359.0]
215,[301.0],[180.0],[206.0]
216,[153.0],[406.0],[449.0]
217,[231.0],[441.0],[97.0]
218,[196.0],[20.0],[210.0]
219,[23.0],[215.0],[232.0]
220,[451.0],[464.0],[453.0]
221,[232.0],[357.0],[63.0]
222,[335.0],[317.0],[493.0]
223,[36.0],[409.0],[145.0]
224,[332.0],[203.0],[78.0]
225,[219.0],[278.0],[410.0]
226,[2.0],[218.0],[162.0]
227,[435.0],[404.0],[491.0]
228,[22.0],[480.0],[321.0]
229,[226.0],[255.0],[186.0]
230,[466.0],[155.0],[455.0]
231,[53.0],[63.0],[180.0]
232,[39.0],[186.0],[299.0]
233,[424.0],[242.0],[469.0]
234,[136.0],[349.0],[183.0]
235,[309.0],[50.0],[45.0]
236,[76.0],[80.0],[90.0]
237,[150.0],[249.0],[127.0]
238,[131.0],[176.0],[139.0]
239,[381.0],[198.0],[365.0]
240,[115.0],[354.0],[190.0]
241,[42.0],[207.0],[295.0]
242,[405.0],[416.0],[339.0]
243,[207.0],[368.0],[255.0]
244,[472.0],[302.0],[354.0]
245,[367.0],[358.0],[149.0]
246,[58.0],[72.0],[273.0]
247,[358.0],[286.0],[371.0]
248,[200.0],[217.0],[159.0]
249,[154.0],[127.0],[15.0]
250,[198.0],[42.0],[70.0]
251,[70.0],[143.0],[7.0]
252,[384.0],[339.0],[229.0]
253,[120.0],[149.0],[0.0]
254,[180.0],[336.0],[364.0]
255,[290.0],[246.0],[82.0]
256,[328.0],[371.0],[390.0]
257,[237.0],[282.0],[316.0]
258,[240.0],[17.0],[75.0]
259,[455.0],[140.0],[72.0]
260,[280.0],[483.0],[331.0]
261,[267.0],[189.0],[246.0]
262,[375.0],[129.0],[301.0]
263,[16.0],[92.0],[401.0]
264,[151.0],[169.0],[8.0]
265,[83.0],[307.0],[189.0]
266,[255.0],[29.0],[94.0]
267,[246.0],[335.0],[307.0]
268,[336.0],[39.0],[148.0]
269,[163.0],[115.0],[215.0]
270,[222.0],[11.0],[166.0]
271,[356.0],[328.0],[157.0]
272,[253.0],[466.0],[298.0]
273,[427.0],[70.0],[170.0]
274,[10.0],[477.0],[337.0]
275,[88.0],[43.0],[467.0]
276,[448.0],[18.0],[99.0]
277,[380.0],[427.0],[328.0]
278,[386.0],[319.0],[11.0]
279,[362.0],[350.0],[344.0]
280,[116.0],[337.0],[305.0]
281,[28.0],[36.0],[277.0]
282,[299.0],[269.0],[147.0]
283,[52.0],[216.0],[52.0]
284,[171.0],[88.0],[29.0]
285,[143.0],[147.0],[151.0]
286,[344.0],[309.0],[124.0]
287,[353.0],[344.0],[362.0]
288,[228.0],[34.0],[173.0]
289,[12.0],[25.0],[353.0]
290,[114.0],[58.0],[28.0]
291,[459.0],[334.0],[87.0]
292,[279.0],[280.0],[10.0]
293,[129.0],[272.0],[463.0]
294,[99.0],[303.0],[386.0]
295,[96.0],[333.0],[454.0]
296,[402.0],[30.0],[334.0]
297,[391.0],[414.0],[114.0]
298,[395.0],[391.0],[81.0]
299,[454.0],[279.0],[464.0]
300,[103.0],[305.0],[133.0]
301,[294.0],[377.0],[414.0]
302,[229.0],[294.0],[140.0]
303,[349.0],[48.0],[342.0]
304,[157.0],[133.0],[369.0]
305,[75.0],[5.0],[338.0]
306,[124.0],[165.0],[398.0]
307,[80.0],[82.0],[320.0]
308,[320.0],[64.0],[303.0]
309,[390.0],[277.0],[475.0]
310,[465.0],[8.0],[51.0]
311,[64.0],[318.0],[208.0]
312,[394.0],[41.0],[5.0]
313,[3.0],[107.0],[381.0]
314,[50.0],[306.0],[184.0]
315,[206.0],[4.0],[394.0]
316,[369.0],[192.0],[3.0]
317,[121.0],[381.0],[313.0]
318,[379.0],[313.0],[22.0]
319,[138.0],[22.0],[153.0]
