Iteration,Sim_0,Sim_1,Sim_2
99,[63.0],[405.0],[188.0]
100,[258.0],[180.0],[47.0]
101,[51.0],[148.0],[423.0]
102,[279.0],[95.0],[133.0]
103,[116.0],[211.0],[157.0]
104,[301.0],[495.0],[183.0]
105,[441.0],[474.0],[334.0]
106,[15.0],[394.0],[363.0]
107,[124.0],[360.0],[83.0]
108,[99.0],[9.0],[211.0]
109,[175.0],[349.0],[399.0]
110,[195.0],[172.0],[105.0]
111,[410.0],[162.0],[61.0]
112,[357.0],[120.0],[343.0]
113,[185.0],[306.0],[497.0]
114,[272.0],[133.0],[6.0]
115,[440.0],[186.0],[463.0]
116,[314.0],[352.0],[283.0]
117,[205.0],[80.0],[403.0]
118,[461.0],[415.0],[165.0]
119,[166.0],[97.0],[232.0]
120,[75.0],[465.0],[169.0]
121,[141.0],[67.0],[172.0]
122,[363.0],[393.0],[139.0]
123,[287.0],[286.0],[484.0]
124,[105.0],[169.0],[430.0]
125,[64.0],[206.0],[35.0]
126,[138.0],[259.0],[16.0]
127,[127.0],[275.0],[27.0]
128,[370.0],[376.0],[130.0]
129,[211.0],[150.0],[390.0]
130,[21.0],[384.0],[379.0]
131,[458.0],[409.0],[111.0]
132,[286.0],[207.0],[322.0]
133,[98.0],[183.0],[446.0]
134,[402.0],[242.0],[99.0]
135,[176.0],[141.0],[304.0]
136,[367.0],[82.0],[331.0]
137,[204.0],[174.0],[216.0]
138,[437.0],[5.0],[369.0]
139,[490.0],[4.0],[163.0]
140,[55.0],[341.0],[340.0]
141,[27.0],[332.0],[383.0]
142,[327.0],[435.0],[455.0]
143,[473.0],[217.0],[240.0]
144,[120.0],[258.0],[315.0]
145,[161.0],[14.0],[359.0]
146,[32.0],[156.0],[121.0]
147,[215.0],[278.0],[168.0]
148,[3.0],[22.0],[88.0]
149,[18.0],[334.0],[422.0]
150,[356.0],[226.0],[367.0]
151,[499.0],[320.0],[475.0]
152,[7.0],[368.0],[29.0]
153,[245.0],[112.0],[357.0]
154,[202.0],[86.0],[438.0]
155,[446.0],[198.0],[43.0]
156,[28.0],[164.0],[432.0]
157,[68.0],[222.0],[449.0]
158,[156.0],[427.0],[34.0]
159,[70.0],[373.0],[166.0]
160,[200.0],[413.0],[75.0]
161,[294.0],[55.0],[491.0]
162,[212.0],[212.0],[177.0]
163,[451.0],[433.0],[82.0]
164,[123.0],[302.0],[434.0]
165,[151.0],[66.0],[87.0]
166,[421.0],[178.0],[454.0]
167,[203.0],[457.0],[50.0]
168,[386.0],[187.0],[458.0]
169,[433.0],[215.0],[400.0]
170,[436.0],[467.0],[470.0]
171,[253.0],[119.0],[162.0]
172,[227.0],[109.0],[58.0]
173,[472.0],[7.0],[380.0]
174,[182.0],[449.0],[326.0]
175,[137.0],[281.0],[135.0]
176,[337.0],[450.0],[68.0]
177,[59.0],[439.0],[56.0]
178,[423.0],[84.0],[300.0]
179,[412.0],[493.0],[17.0]
180,[230.0],[429.0],[341.0]
181,[335.0],[72.0],[138.0]
182,[132.0],[181.0],[372.0]
183,[94.0],[455.0],[118.0]
184,[407.0],[441.0],[297.0]
185,[24.0],[163.0],[313.0]
186,[373.0],[188.0],[214.0]
187,[19.0],[136.0],[303.0]
188,[486.0],[380.0],[53.0]
189,[1.0],[201.0],[196.0]
190,[292.0],[39.0],[360.0]
191,[238.0],[336.0],[270.0]
192,[381.0],[165.0],[70.0]
193,[325.0],[216.0],[200.0]
194,[199.0],[375.0],[107.0]
195,[52.0],[88.0],[148.0]
196,[43.0],[143.0],[337.0]
197,[130.0],[498.0],[355.0]
198,[468.0],[77.0],[208.0]
199,[319.0],[210.0],[206.0]
200,[454.0],[315.0],[207.0]
201,[88.0],[370.0],[9.0]
202,[77.0],[24.0],[308.0]
203,[152.0],[232.0],[276.0]
204,[383.0],[324.0],[483.0]
205,[496.0],[452.0],[274.0]
206,[426.0],[274.0],[324.0]
207,[457.0],[160.0],[93.0]
208,[244.0],[331.0],[140.0]
209,[481.0],[426.0],[345.0]
210,[459.0],[481.0],[453.0]
211,[160.0],[18.0],[481.0]
212,[400.0],[430.0],[197.0]
213,[274.0],[263.0],[385.0]
214,[452.0],[339.0],[245.0]
215,[126.0],[356.0],[429.0]
216,[432.0],[354.0],[479.0]
217,[155.0],[127.0],[210.0]
218,[228.0],[304.0],[319.0]
219,[33.0],[111.0],[260.0]
220,[275.0],[244.0],[391.0]
221,[174.0],[63.0],[102.0]
222,[222.0],[389.0],[233.0]
223,[427.0],[158.0],[247.0]
224,[97.0],[458.0],[286.0]
225,[144.0],[117.0],[269.0]
226,[150.0],[26.0],[71.0]
227,[408.0],[199.0],[361.0]
228,[353.0],[265.0],[3.0]
229,[188.0],[33.0],[124.0]
230,[45.0],[146.0],[151.0]
231,[12.0],[487.0],[414.0]
232,[153.0],[227.0],[173.0]
233,[140.0],[406.0],[386.0]
234,[169.0],[365.0],[26.0]
235,[366.0],[279.0],[158.0]
236,[484.0],[43.0],[321.0]
237,[384.0],[185.0],[398.0]
238,[16.0],[410.0],[456.0]
239,[355.0],[268.0],[63.0]
240,[83.0],[337.0],[191.0]
241,[380.0],[137.0],[243.0]
242,[448.0],[404.0],[466.0]
243,[362.0],[333.0],[353.0]
244,[129.0],[456.0],[134.0]
245,[291.0],[152.0],[132.0]
246,[218.0],[266.0],[406.0]
247,[255.0],[11.0],[182.0]
248,[60.0],[464.0],[52.0]
249,[246.0],[8.0],[62.0]
250,[359.0],[344.0],[405.0]
251,[224.0],[246.0],[305.0]
252,[344.0],[255.0],[364.0]
253,[395.0],[218.0],[298.0]
254,[336.0],[291.0],[64.0]
255,[10.0],[85.0],[328.0]
256,[163.0],[129.0],[90.0]
257,[154.0],[448.0],[320.0]
258,[445.0],[42.0],[78.0]
259,[190.0],[436.0],[145.0]
260,[268.0],[58.0],[219.0]
261,[96.0],[87.0],[492.0]
262,[2.0],[229.0],[295.0]
263,[424.0],[480.0],[7.0]
264,[171.0],[358.0],[278.0]
265,[231.0],[319.0],[215.0]
266,[299.0],[50.0],[22.0]
267,[180.0],[17.0],[301.0]
268,[23.0],[477.0],[15.0]
269,[328.0],[292.0],[339.0]
270,[405.0],[307.0],[127.0]
271,[36.0],[381.0],[419.0]
272,[466.0],[277.0],[51.0]
273,[320.0],[149.0],[250.0]
274,[53.0],[407.0],[469.0]
275,[303.0],[115.0],[307.0]
276,[483.0],[288.0],[45.0]
277,[219.0],[335.0],[401.0]
278,[39.0],[249.0],[381.0]
279,[414.0],[282.0],[277.0]
280,[58.0],[104.0],[28.0]
281,[321.0],[350.0],[230.0]
282,[208.0],[140.0],[190.0]
283,[318.0],[195.0],[268.0]
284,[50.0],[231.0],[10.0]
285,[358.0],[192.0],[11.0]
286,[497.0],[463.0],[8.0]
287,[198.0],[299.0],[114.0]
288,[114.0],[73.0],[467.0]
289,[237.0],[36.0],[344.0]
290,[242.0],[328.0],[246.0]
291,[143.0],[483.0],[94.0]
292,[297.0],[61.0],[101.0]
293,[377.0],[27.0],[60.0]
294,[115.0],[416.0],[255.0]
295,[267.0],[269.0],[5.0]
296,[391.0],[446.0],[373.0]
297,[403.0],[466.0],[159.0]
298,[232.0],[303.0],[185.0]
299,[316.0],[135.0],[388.0]
300,[229.0],[309.0],[21.0]
301,[309.0],[377.0],[218.0]
302,[375.0],[25.0],[213.0]
303,[44.0],[107.0],[410.0]
304,[369.0],[194.0],[296.0]
305,[157.0],[68.0],[365.0]
306,[349.0],[70.0],[424.0]
307,[170.0],[81.0],[445.0]
308,[379.0],[476.0],[342.0]
309,[95.0],[294.0],[316.0]
310,[103.0],[48.0],[229.0]
311,[453.0],[280.0],[349.0]
312,[455.0],[414.0],[235.0]
313,[240.0],[41.0],[202.0]
314,[206.0],[318.0],[122.0]
315,[80.0],[128.0],[153.0]
316,[136.0],[385.0],[184.0]
317,[207.0],[0.0],[299.0]
318,[409.0],[371.0],[329.0]
319,[390.0],[305.0],[180.0]
