Iteration,Sim_0,Sim_1,Sim_2
99,[140.0],[185.0],[3.0]
100,[366.0],[169.0],[71.0]
101,[185.0],[258.0],[183.0]
102,[231.0],[384.0],[419.0]
103,[202.0],[141.0],[22.0]
104,[203.0],[186.0],[135.0]
105,[253.0],[413.0],[230.0]
106,[54.0],[309.0],[195.0]
107,[143.0],[79.0],[385.0]
108,[269.0],[306.0],[388.0]
109,[377.0],[114.0],[492.0]
110,[408.0],[333.0],[248.0]
111,[280.0],[497.0],[219.0]
112,[25.0],[164.0],[443.0]
113,[320.0],[373.0],[27.0]
114,[76.0],[165.0],[446.0]
115,[219.0],[212.0],[362.0]
116,[265.0],[156.0],[68.0]
117,[332.0],[249.0],[434.0]
118,[435.0],[195.0],[70.0]
119,[256.0],[446.0],[464.0]
120,[278.0],[414.0],[81.0]
121,[131.0],[376.0],[398.0]
122,[22.0],[243.0],[300.0]
123,[226.0],[352.0],[200.0]
124,[112.0],[239.0],[56.0]
125,[198.0],[293.0],[223.0]
126,[403.0],[393.0],[491.0]
127,[232.0],[115.0],[82.0]
128,[368.0],[149.0],[380.0]
129,[156.0],[406.0],[45.0]
130,[292.0],[429.0],[173.0]
131,[433.0],[288.0],[188.0]
132,[461.0],[227.0],[177.0]
133,[53.0],[174.0],[151.0]
134,[303.0],[49.0],[86.0]
135,[321.0],[150.0],[48.0]
136,[82.0],[97.0],[181.0]
137,[466.0],[34.0],[493.0]
138,[351.0],[166.0],[196.0]
139,[20.0],[313.0],[101.0]
140,[372.0],[64.0],[390.0]
141,[421.0],[216.0],[331.0]
142,[122.0],[136.0],[121.0]
143,[370.0],[455.0],[438.0]
144,[124.0],[375.0],[50.0]
145,[287.0],[341.0],[319.0]
146,[28.0],[140.0],[268.0]
147,[38.0],[231.0],[190.0]
148,[445.0],[463.0],[396.0]
149,[381.0],[36.0],[372.0]
150,[176.0],[84.0],[270.0]
151,[367.0],[39.0],[449.0]
152,[402.0],[163.0],[211.0]
153,[98.0],[336.0],[404.0]
154,[473.0],[120.0],[458.0]
155,[490.0],[62.0],[61.0]
156,[308.0],[377.0],[17.0]
157,[32.0],[107.0],[408.0]
158,[9.0],[380.0],[497.0]
159,[356.0],[194.0],[170.0]
160,[266.0],[259.0],[297.0]
161,[166.0],[41.0],[35.0]
162,[436.0],[248.0],[266.0]
163,[64.0],[7.0],[296.0]
164,[210.0],[188.0],[365.0]
165,[441.0],[215.0],[489.0]
166,[75.0],[385.0],[162.0]
167,[116.0],[487.0],[349.0]
168,[59.0],[143.0],[134.0]
169,[423.0],[467.0],[429.0]
170,[373.0],[181.0],[184.0]
171,[282.0],[493.0],[260.0]
172,[451.0],[498.0],[21.0]
173,[204.0],[411.0],[205.0]
174,[437.0],[269.0],[5.0]
175,[238.0],[119.0],[99.0]
176,[274.0],[331.0],[46.0]
177,[120.0],[24.0],[185.0]
178,[212.0],[18.0],[118.0]
179,[259.0],[302.0],[481.0]
180,[10.0],[305.0],[401.0]
181,[439.0],[280.0],[168.0]
182,[7.0],[25.0],[426.0]
183,[55.0],[110.0],[422.0]
184,[261.0],[128.0],[475.0]
185,[450.0],[368.0],[160.0]
186,[86.0],[320.0],[274.0]
187,[499.0],[26.0],[122.0]
188,[296.0],[410.0],[355.0]
189,[255.0],[332.0],[324.0]
190,[251.0],[481.0],[16.0]
191,[344.0],[278.0],[410.0]
192,[246.0],[226.0],[432.0]
193,[60.0],[426.0],[233.0]
194,[489.0],[160.0],[470.0]
195,[224.0],[274.0],[243.0]
196,[218.0],[198.0],[364.0]
197,[291.0],[244.0],[357.0]
198,[452.0],[63.0],[316.0]
199,[129.0],[112.0],[454.0]
200,[126.0],[452.0],[132.0]
201,[355.0],[126.0],[52.0]
202,[448.0],[222.0],[29.0]
203,[123.0],[427.0],[139.0]
204,[243.0],[229.0],[406.0]
205,[391.0],[324.0],[182.0]
206,[352.0],[265.0],[295.0]
207,[191.0],[263.0],[43.0]
208,[239.0],[281.0],[283.0]
209,[83.0],[457.0],[191.0]
210,[395.0],[176.0],[445.0]
211,[443.0],[236.0],[239.0]
212,[379.0],[146.0],[250.0]
213,[103.0],[424.0],[301.0]
214,[172.0],[450.0],[15.0]
215,[455.0],[33.0],[339.0]
216,[240.0],[449.0],[127.0]
217,[157.0],[490.0],[62.0]
218,[383.0],[247.0],[159.0]
219,[171.0],[444.0],[311.0]
220,[88.0],[69.0],[213.0]
221,[454.0],[299.0],[469.0]
222,[468.0],[180.0],[214.0]
223,[16.0],[328.0],[424.0]
224,[163.0],[266.0],[293.0]
225,[359.0],[405.0],[473.0]
226,[336.0],[109.0],[202.0]
227,[362.0],[66.0],[386.0]
228,[453.0],[436.0],[235.0]
229,[242.0],[466.0],[307.0]
230,[175.0],[303.0],[337.0]
231,[338.0],[270.0],[299.0]
232,[410.0],[177.0],[381.0]
233,[275.0],[392.0],[277.0]
234,[24.0],[207.0],[28.0]
235,[42.0],[360.0],[93.0]
236,[19.0],[206.0],[414.0]
237,[357.0],[356.0],[58.0]
238,[363.0],[304.0],[397.0]
239,[105.0],[0.0],[87.0]
240,[316.0],[111.0],[245.0]
241,[229.0],[52.0],[26.0]
242,[268.0],[354.0],[102.0]
243,[190.0],[409.0],[444.0]
244,[52.0],[172.0],[6.0]
245,[458.0],[370.0],[466.0]
246,[327.0],[152.0],[34.0]
247,[258.0],[441.0],[329.0]
248,[195.0],[315.0],[180.0]
249,[222.0],[72.0],[75.0]
250,[427.0],[183.0],[418.0]
251,[319.0],[94.0],[124.0]
252,[380.0],[279.0],[405.0]
253,[440.0],[117.0],[321.0]
254,[27.0],[80.0],[138.0]
255,[77.0],[465.0],[353.0]
256,[215.0],[232.0],[328.0]
257,[136.0],[357.0],[104.0]
258,[109.0],[93.0],[53.0]
259,[424.0],[184.0],[253.0]
260,[369.0],[464.0],[64.0]
261,[95.0],[77.0],[313.0]
262,[447.0],[439.0],[298.0]
263,[205.0],[287.0],[166.0]
264,[375.0],[282.0],[392.0]
265,[432.0],[430.0],[54.0]
266,[2.0],[458.0],[276.0]
267,[390.0],[4.0],[107.0]
268,[462.0],[158.0],[303.0]
269,[331.0],[199.0],[210.0]
270,[155.0],[217.0],[305.0]
271,[228.0],[339.0],[417.0]
272,[446.0],[349.0],[10.0]
273,[43.0],[127.0],[11.0]
274,[45.0],[422.0],[247.0]
275,[68.0],[187.0],[344.0]
276,[188.0],[389.0],[145.0]
277,[294.0],[476.0],[246.0]
278,[335.0],[210.0],[430.0]
279,[152.0],[407.0],[90.0]
280,[151.0],[137.0],[320.0]
281,[286.0],[5.0],[308.0]
282,[483.0],[292.0],[60.0]
283,[337.0],[307.0],[158.0]
284,[137.0],[245.0],[114.0]
285,[457.0],[168.0],[8.0]
286,[353.0],[381.0],[88.0]
287,[51.0],[277.0],[341.0]
288,[496.0],[30.0],[342.0]
289,[230.0],[308.0],[78.0]
290,[469.0],[350.0],[9.0]
291,[299.0],[9.0],[7.0]
292,[414.0],[178.0],[51.0]
293,[208.0],[495.0],[215.0]
294,[180.0],[470.0],[218.0]
295,[328.0],[61.0],[63.0]
296,[405.0],[81.0],[108.0]
297,[264.0],[29.0],[467.0]
298,[475.0],[192.0],[94.0]
299,[245.0],[319.0],[255.0]
300,[178.0],[48.0],[140.0]
301,[70.0],[43.0],[345.0]
302,[301.0],[27.0],[371.0]
303,[33.0],[87.0],[59.0]
304,[15.0],[483.0],[148.0]
305,[23.0],[358.0],[423.0]
306,[200.0],[58.0],[360.0]
307,[170.0],[51.0],[208.0]
308,[267.0],[68.0],[206.0]
309,[36.0],[70.0],[207.0]
310,[94.0],[294.0],[343.0]
311,[318.0],[337.0],[453.0]
312,[279.0],[214.0],[229.0]
313,[132.0],[104.0],[153.0]
314,[58.0],[477.0],[0.0]
315,[121.0],[435.0],[83.0]
316,[207.0],[22.0],[483.0]
317,[206.0],[318.0],[383.0]
318,[127.0],[50.0],[391.0]
319,[409.0],[17.0],[463.0]
