Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
34,[274.0],[505.0],[445.0],[316.0],[978.0],[760.0],[351.0],[403.0],[386.0],[738.0],[62.0],[853.0],[808.0],[635.0],[731.0],[890.0],[74.0],[662.0],[457.0],[953.0],[781.0],[862.0],[721.0],[713.0],[561.0]
35,[731.0],[660.0],[364.0],[427.0],[635.0],[514.0],[82.0],[266.0],[151.0],[893.0],[797.0],[561.0],[141.0],[49.0],[360.0],[116.0],[933.0],[874.0],[481.0],[270.0],[654.0],[434.0],[220.0],[618.0],[501.0]
36,[752.0],[86.0],[841.0],[797.0],[224.0],[333.0],[612.0],[317.0],[867.0],[285.0],[508.0],[61.0],[903.0],[639.0],[888.0],[72.0],[375.0],[878.0],[274.0],[366.0],[220.0],[82.0],[755.0],[363.0],[378.0]
37,[33.0],[678.0],[797.0],[649.0],[749.0],[504.0],[986.0],[93.0],[173.0],[420.0],[544.0],[648.0],[256.0],[830.0],[605.0],[766.0],[418.0],[304.0],[536.0],[498.0],[113.0],[756.0],[654.0],[308.0],[284.0]
38,[541.0],[800.0],[884.0],[364.0],[452.0],[52.0],[51.0],[895.0],[48.0],[19.0],[752.0],[114.0],[211.0],[205.0],[385.0],[431.0],[893.0],[984.0],[121.0],[623.0],[668.0],[148.0],[867.0],[440.0],[557.0]
39,[945.0],[388.0],[52.0],[222.0],[740.0],[497.0],[24.0],[40.0],[727.0],[828.0],[164.0],[810.0],[399.0],[623.0],[106.0],[266.0],[394.0],[330.0],[134.0],[44.0],[431.0],[619.0],[580.0],[42.0],[944.0]
40,[132.0],[451.0],[429.0],[223.0],[263.0],[687.0],[448.0],[680.0],[294.0],[668.0],[334.0],[725.0],[306.0],[345.0],[452.0],[649.0],[482.0],[32.0],[205.0],[978.0],[894.0],[752.0],[151.0],[711.0],[66.0]
41,[371.0],[164.0],[134.0],[729.0],[496.0],[569.0],[174.0],[723.0],[822.0],[977.0],[250.0],[699.0],[813.0],[911.0],[674.0],[410.0],[254.0],[354.0],[641.0],[142.0],[812.0],[457.0],[414.0],[624.0],[156.0]
42,[597.0],[91.0],[281.0],[375.0],[921.0],[672.0],[872.0],[869.0],[761.0],[378.0],[512.0],[1.0],[670.0],[140.0],[502.0],[364.0],[627.0],[216.0],[862.0],[932.0],[854.0],[360.0],[173.0],[361.0],[829.0]
43,[517.0],[212.0],[820.0],[675.0],[634.0],[245.0],[459.0],[925.0],[580.0],[708.0],[337.0],[319.0],[46.0],[806.0],[703.0],[427.0],[187.0],[684.0],[738.0],[969.0],[412.0],[250.0],[48.0],[73.0],[532.0]
44,[753.0],[506.0],[269.0],[867.0],[457.0],[640.0],[541.0],[946.0],[710.0],[496.0],[652.0],[870.0],[586.0],[762.0],[123.0],[222.0],[362.0],[897.0],[826.0],[566.0],[204.0],[201.0],[727.0],[826.0],[650.0]
45,[629.0],[307.0],[74.0],[734.0],[707.0],[520.0],[62.0],[539.0],[911.0],[205.0],[706.0],[104.0],[636.0],[352.0],[347.0],[98.0],[84.0],[357.0],[822.0],[544.0],[777.0],[308.0],[951.0],[436.0],[672.0]
46,[225.0],[889.0],[704.0],[159.0],[894.0],[789.0],[794.0],[848.0],[806.0],[355.0],[678.0],[654.0],[138.0],[602.0],[931.0],[293.0],[625.0],[123.0],[735.0],[262.0],[738.0],[79.0],[386.0],[6.0],[214.0]
47,[428.0],[789.0],[102.0],[176.0],[488.0],[526.0],[115.0],[852.0],[463.0],[567.0],[426.0],[111.0],[197.0],[121.0],[751.0],[387.0],[931.0],[271.0],[592.0],[668.0],[749.0],[427.0],[469.0],[282.0],[317.0]
48,[677.0],[142.0],[563.0],[490.0],[123.0],[223.0],[182.0],[401.0],[36.0],[126.0],[481.0],[909.0],[276.0],[529.0],[781.0],[156.0],[255.0],[100.0],[157.0],[646.0],[10.0],[222.0],[734.0],[953.0],[77.0]
49,[571.0],[520.0],[168.0],[23.0],[654.0],[130.0],[33.0],[660.0],[990.0],[921.0],[754.0],[896.0],[860.0],[831.0],[722.0],[762.0],[804.0],[749.0],[621.0],[933.0],[344.0],[928.0],[471.0],[928.0],[43.0]
50,[707.0],[62.0],[217.0],[204.0],[37.0],[400.0],[291.0],[514.0],[791.0],[994.0],[91.0],[464.0],[483.0],[18.0],[444.0],[755.0],[824.0],[603.0],[133.0],[74.0],[556.0],[939.0],[106.0],[135.0],[608.0]
51,[738.0],[921.0],[686.0],[123.0],[79.0],[142.0],[882.0],[389.0],[576.0],[832.0],[846.0],[11.0],[835.0],[231.0],[187.0],[478.0],[811.0],[697.0],[186.0],[977.0],[218.0],[855.0],[767.0],[416.0],[630.0]
52,[641.0],[263.0],[422.0],[100.0],[285.0],[439.0],[85.0],[771.0],[877.0],[837.0],[87.0],[431.0],[153.0],[990.0],[109.0],[209.0],[557.0],[204.0],[679.0],[471.0],[246.0],[760.0],[384.0],[913.0],[142.0]
53,[421.0],[457.0],[197.0],[347.0],[142.0],[396.0],[935.0],[855.0],[183.0],[156.0],[115.0],[930.0],[41.0],[463.0],[788.0],[847.0],[60.0],[385.0],[452.0],[525.0],[291.0],[523.0],[415.0],[597.0],[627.0]
54,[842.0],[343.0],[223.0],[502.0],[85.0],[49.0],[876.0],[127.0],[391.0],[864.0],[154.0],[15.0],[10.0],[119.0],[964.0],[880.0],[610.0],[786.0],[0.0],[951.0],[595.0],[381.0],[45.0],[731.0],[464.0]
55,[681.0],[607.0],[26.0],[978.0],[918.0],[608.0],[129.0],[469.0],[618.0],[748.0],[96.0],[258.0],[666.0],[40.0],[172.0],[378.0],[297.0],[422.0],[182.0],[200.0],[935.0],[967.0],[228.0],[274.0],[74.0]
56,[985.0],[283.0],[316.0],[884.0],[42.0],[939.0],[468.0],[926.0],[402.0],[284.0],[236.0],[56.0],[622.0],[723.0],[778.0],[822.0],[442.0],[574.0],[160.0],[151.0],[129.0],[416.0],[155.0],[330.0],[331.0]
57,[754.0],[139.0],[427.0],[508.0],[788.0],[660.0],[301.0],[15.0],[455.0],[234.0],[991.0],[197.0],[944.0],[688.0],[532.0],[179.0],[110.0],[403.0],[731.0],[727.0],[85.0],[266.0],[745.0],[852.0],[545.0]
58,[417.0],[394.0],[649.0],[749.0],[271.0],[106.0],[728.0],[930.0],[340.0],[909.0],[407.0],[771.0],[767.0],[789.0],[185.0],[614.0],[552.0],[508.0],[752.0],[173.0],[505.0],[660.0],[200.0],[848.0],[241.0]
59,[253.0],[326.0],[222.0],[631.0],[936.0],[641.0],[436.0],[301.0],[240.0],[727.0],[241.0],[732.0],[650.0],[520.0],[669.0],[869.0],[595.0],[57.0],[399.0],[48.0],[882.0],[614.0],[248.0],[768.0],[49.0]
60,[883.0],[893.0],[688.0],[474.0],[100.0],[307.0],[556.0],[339.0],[163.0],[534.0],[725.0],[981.0],[777.0],[691.0],[203.0],[931.0],[448.0],[337.0],[808.0],[386.0],[177.0],[913.0],[575.0],[531.0],[14.0]
61,[737.0],[521.0],[978.0],[709.0],[347.0],[173.0],[829.0],[522.0],[587.0],[768.0],[364.0],[747.0],[826.0],[399.0],[928.0],[954.0],[12.0],[695.0],[961.0],[608.0],[199.0],[20.0],[847.0],[221.0],[721.0]
62,[199.0],[879.0],[525.0],[885.0],[14.0],[151.0],[945.0],[69.0],[336.0],[762.0],[545.0],[98.0],[624.0],[708.0],[71.0],[142.0],[140.0],[563.0],[903.0],[867.0],[653.0],[854.0],[995.0],[49.0],[991.0]
63,[474.0],[199.0],[740.0],[318.0],[733.0],[727.0],[860.0],[851.0],[379.0],[537.0],[526.0],[359.0],[436.0],[471.0],[392.0],[894.0],[576.0],[245.0],[571.0],[579.0],[117.0],[425.0],[178.0],[721.0],[918.0]
64,[266.0],[26.0],[881.0],[343.0],[49.0],[956.0],[638.0],[458.0],[103.0],[324.0],[978.0],[72.0],[282.0],[544.0],[639.0],[961.0],[144.0],[640.0],[488.0],[552.0],[681.0],[122.0],[470.0],[789.0],[788.0]
65,[692.0],[613.0],[849.0],[414.0],[721.0],[58.0],[193.0],[858.0],[84.0],[421.0],[482.0],[607.0],[135.0],[180.0],[638.0],[376.0],[949.0],[93.0],[709.0],[853.0],[533.0],[894.0],[642.0],[520.0],[79.0]
66,[182.0],[531.0],[88.0],[593.0],[804.0],[386.0],[38.0],[506.0],[171.0],[707.0],[400.0],[430.0],[913.0],[306.0],[793.0],[763.0],[153.0],[214.0],[460.0],[893.0],[822.0],[825.0],[432.0],[0.0],[95.0]
67,[795.0],[721.0],[454.0],[44.0],[555.0],[554.0],[431.0],[850.0],[899.0],[677.0],[142.0],[80.0],[266.0],[41.0],[607.0],[943.0],[35.0],[317.0],[516.0],[90.0],[387.0],[223.0],[644.0],[429.0],[45.0]
68,[496.0],[429.0],[671.0],[679.0],[291.0],[951.0],[901.0],[760.0],[545.0],[199.0],[635.0],[769.0],[525.0],[746.0],[952.0],[456.0],[533.0],[464.0],[836.0],[481.0],[931.0],[107.0],[563.0],[964.0],[923.0]
69,[936.0],[684.0],[293.0],[218.0],[556.0],[200.0],[677.0],[998.0],[507.0],[488.0],[223.0],[325.0],[274.0],[860.0],[533.0],[155.0],[688.0],[241.0],[416.0],[447.0],[605.0],[970.0],[337.0],[954.0],[575.0]
70,[457.0],[35.0],[150.0],[878.0],[505.0],[655.0],[421.0],[396.0],[880.0],[399.0],[789.0],[146.0],[498.0],[483.0],[146.0],[914.0],[819.0],[907.0],[800.0],[426.0],[167.0],[197.0],[569.0],[571.0],[78.0]
71,[449.0],[325.0],[341.0],[356.0],[255.0],[511.0],[710.0],[429.0],[782.0],[898.0],[566.0],[139.0],[589.0],[658.0],[139.0],[214.0],[428.0],[685.0],[334.0],[982.0],[106.0],[780.0],[640.0],[266.0],[385.0]
72,[574.0],[533.0],[640.0],[485.0],[218.0],[823.0],[192.0],[721.0],[548.0],[933.0],[639.0],[283.0],[755.0],[919.0],[283.0],[571.0],[343.0],[979.0],[451.0],[731.0],[491.0],[143.0],[93.0],[608.0],[408.0]
73,[958.0],[324.0],[569.0],[461.0],[882.0],[444.0],[722.0],[49.0],[599.0],[394.0],[485.0],[533.0],[654.0],[39.0],[265.0],[707.0],[944.0],[40.0],[183.0],[274.0],[609.0],[193.0],[652.0],[555.0],[518.0]
74,[89.0],[936.0],[687.0],[512.0],[811.0],[653.0],[255.0],[75.0],[843.0],[474.0],[674.0],[684.0],[209.0],[296.0],[193.0],[488.0],[677.0],[302.0],[683.0],[517.0],[779.0],[822.0],[58.0],[782.0],[403.0]
75,[891.0],[244.0],[672.0],[767.0],[268.0],[317.0],[625.0],[939.0],[195.0],[266.0],[906.0],[497.0],[478.0],[472.0],[741.0],[421.0],[641.0],[723.0],[618.0],[83.0],[774.0],[584.0],[880.0],[843.0],[76.0]
76,[242.0],[431.0],[690.0],[819.0],[789.0],[926.0],[697.0],[281.0],[949.0],[676.0],[872.0],[265.0],[614.0],[941.0],[784.0],[709.0],[738.0],[229.0],[597.0],[849.0],[783.0],[277.0],[593.0],[430.0],[278.0]
77,[516.0],[37.0],[759.0],[58.0],[531.0],[301.0],[793.0],[445.0],[153.0],[485.0],[502.0],[193.0],[847.0],[638.0],[38.0],[677.0],[387.0],[445.0],[517.0],[595.0],[693.0],[285.0],[345.0],[142.0],[818.0]
78,[453.0],[79.0],[15.0],[963.0],[520.0],[930.0],[224.0],[176.0],[341.0],[945.0],[703.0],[781.0],[179.0],[250.0],[403.0],[239.0],[156.0],[841.0],[936.0],[801.0],[705.0],[37.0],[917.0],[924.0],[320.0]
79,[488.0],[285.0],[447.0],[657.0],[631.0],[661.0],[663.0],[984.0],[192.0],[463.0],[123.0],[697.0],[880.0],[444.0],[368.0],[568.0],[835.0],[316.0],[575.0],[876.0],[944.0],[998.0],[576.0],[754.0],[550.0]
80,[31.0],[272.0],[644.0],[795.0],[862.0],[858.0],[712.0],[98.0],[267.0],[560.0],[147.0],[458.0],[113.0],[741.0],[522.0],[221.0],[345.0],[222.0],[478.0],[700.0],[53.0],[478.0],[342.0],[399.0],[480.0]
81,[944.0],[265.0],[431.0],[168.0],[220.0],[15.0],[858.0],[273.0],[485.0],[110.0],[392.0],[926.0],[822.0],[706.0],[152.0],[975.0],[922.0],[884.0],[209.0],[820.0],[825.0],[209.0],[949.0],[879.0],[805.0]
82,[650.0],[193.0],[873.0],[369.0],[986.0],[93.0],[661.0],[367.0],[815.0],[575.0],[38.0],[301.0],[608.0],[675.0],[52.0],[113.0],[724.0],[797.0],[113.0],[827.0],[563.0],[755.0],[835.0],[898.0],[695.0]
83,[947.0],[952.0],[692.0],[103.0],[461.0],[461.0],[178.0],[488.0],[271.0],[742.0],[781.0],[939.0],[345.0],[74.0],[257.0],[314.0],[633.0],[356.0],[797.0],[735.0],[93.0],[654.0],[911.0],[853.0],[57.0]
84,[327.0],[258.0],[227.0],[340.0],[703.0],[436.0],[652.0],[209.0],[520.0],[674.0],[347.0],[339.0],[387.0],[926.0],[947.0],[759.0],[581.0],[527.0],[266.0],[687.0],[337.0],[762.0],[192.0],[955.0],[128.0]
85,[981.0],[526.0],[945.0],[589.0],[595.0],[571.0],[709.0],[478.0],[526.0],[671.0],[668.0],[244.0],[980.0],[660.0],[971.0],[711.0],[672.0],[430.0],[916.0],[569.0],[244.0],[236.0],[619.0],[394.0],[906.0]
86,[338.0],[400.0],[926.0],[536.0],[677.0],[421.0],[720.0],[880.0],[775.0],[457.0],[940.0],[438.0],[259.0],[855.0],[993.0],[250.0],[94.0],[244.0],[659.0],[825.0],[444.0],[991.0],[231.0],[326.0],[814.0]
87,[336.0],[223.0],[301.0],[455.0],[825.0],[738.0],[318.0],[113.0],[482.0],[604.0],[722.0],[776.0],[645.0],[301.0],[295.0],[740.0],[887.0],[649.0],[1.0],[543.0],[343.0],[668.0],[140.0],[118.0],[885.0]
88,[300.0],[978.0],[930.0],[620.0],[420.0],[709.0],[150.0],[402.0],[400.0],[559.0],[751.0],[679.0],[313.0],[930.0],[706.0],[562.0],[495.0],[364.0],[172.0],[233.0],[448.0],[646.0],[153.0],[552.0],[880.0]
89,[856.0],[182.0],[858.0],[240.0],[748.0],[488.0],[341.0],[220.0],[142.0],[877.0],[905.0],[256.0],[722.0],[771.0],[885.0],[352.0],[503.0],[34.0],[978.0],[748.0],[625.0],[775.0],[442.0],[893.0],[268.0]
90,[62.0],[691.0],[245.0],[545.0],[506.0],[707.0],[17.0],[608.0],[969.0],[806.0],[281.0],[306.0],[234.0],[339.0],[966.0],[602.0],[208.0],[402.0],[248.0],[848.0],[924.0],[946.0],[482.0],[759.0],[337.0]
91,[892.0],[838.0],[214.0],[47.0],[361.0],[677.0],[505.0],[198.0],[978.0],[653.0],[63.0],[670.0],[143.0],[858.0],[212.0],[987.0],[857.0],[153.0],[361.0],[973.0],[552.0],[526.0],[400.0],[281.0],[220.0]
92,[885.0],[827.0],[93.0],[871.0],[847.0],[474.0],[449.0],[643.0],[223.0],[599.0],[430.0],[808.0],[410.0],[661.0],[617.0],[86.0],[360.0],[905.0],[417.0],[504.0],[418.0],[531.0],[142.0],[133.0],[374.0]
93,[47.0],[625.0],[130.0],[354.0],[395.0],[232.0],[537.0],[656.0],[643.0],[764.0],[459.0],[399.0],[644.0],[458.0],[844.0],[800.0],[89.0],[821.0],[164.0],[486.0],[893.0],[635.0],[341.0],[157.0],[234.0]
94,[365.0],[150.0],[119.0],[790.0],[499.0],[855.0],[484.0],[570.0],[113.0],[81.0],[653.0],[564.0],[166.0],[851.0],[41.0],[388.0],[542.0],[759.0],[378.0],[69.0],[394.0],[482.0],[462.0],[957.0],[172.0]
95,[411.0],[140.0],[192.0],[603.0],[700.0],[197.0],[221.0],[743.0],[27.0],[853.0],[799.0],[709.0],[34.0],[582.0],[59.0],[678.0],[148.0],[427.0],[135.0],[534.0],[879.0],[978.0],[664.0],[689.0],[976.0]
96,[621.0],[938.0],[276.0],[894.0],[198.0],[404.0],[975.0],[799.0],[44.0],[842.0],[570.0],[421.0],[75.0],[859.0],[9.0],[212.0],[744.0],[158.0],[427.0],[639.0],[853.0],[789.0],[877.0],[787.0],[443.0]
97,[133.0],[792.0],[483.0],[423.0],[508.0],[580.0],[741.0],[989.0],[771.0],[681.0],[367.0],[677.0],[890.0],[575.0],[521.0],[817.0],[206.0],[533.0],[364.0],[147.0],[272.0],[520.0],[806.0],[258.0],[187.0]
98,[857.0],[553.0],[860.0],[489.0],[403.0],[104.0],[639.0],[817.0],[926.0],[26.0],[726.0],[571.0],[605.0],[519.0],[750.0],[296.0],[229.0],[63.0],[136.0],[906.0],[399.0],[142.0],[110.0],[275.0],[624.0]
99,[735.0],[912.0],[962.0],[698.0],[905.0],[647.0],[444.0],[296.0],[514.0],[751.0],[531.0],[482.0],[931.0],[302.0],[601.0],[941.0],[868.0],[459.0],[729.0],[204.0],[393.0],[438.0],[295.0],[857.0],[71.0]
100,[157.0],[725.0],[658.0],[838.0],[527.0],[111.0],[140.0],[987.0],[930.0],[499.0],[520.0],[400.0],[904.0],[733.0],[205.0],[656.0],[445.0],[642.0],[675.0],[751.0],[898.0],[283.0],[827.0],[592.0],[282.0]
101,[186.0],[482.0],[919.0],[538.0],[799.0],[438.0],[682.0],[726.0],[339.0],[437.0],[227.0],[142.0],[849.0],[457.0],[831.0],[367.0],[841.0],[281.0],[741.0],[722.0],[885.0],[35.0],[702.0],[186.0],[436.0]
102,[465.0],[423.0],[39.0],[67.0],[876.0],[609.0],[800.0],[411.0],[301.0],[204.0],[533.0],[323.0],[700.0],[135.0],[121.0],[220.0],[316.0],[871.0],[610.0],[38.0],[396.0],[430.0],[250.0],[959.0],[247.0]
103,[558.0],[319.0],[754.0],[703.0],[307.0],[976.0],[737.0],[688.0],[858.0],[872.0],[645.0],[567.0],[949.0],[812.0],[18.0],[84.0],[884.0],[111.0],[159.0],[392.0],[525.0],[533.0],[113.0],[304.0],[438.0]
104,[782.0],[335.0],[533.0],[232.0],[71.0],[383.0],[212.0],[189.0],[661.0],[769.0],[733.0],[849.0],[448.0],[821.0],[653.0],[141.0],[427.0],[656.0],[492.0],[940.0],[429.0],[139.0],[732.0],[657.0],[190.0]
105,[440.0],[551.0],[146.0],[662.0],[437.0],[881.0],[55.0],[467.0],[458.0],[854.0],[114.0],[751.0],[343.0],[412.0],[615.0],[101.0],[649.0],[140.0],[628.0],[499.0],[733.0],[130.0],[713.0],[354.0],[96.0]
