Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
19,[125.0],[236.0],[709.0],[79.0],[761.0],[608.0],[124.0],[854.0],[754.0],[922.0],[873.0],[513.0],[893.0],[526.0],[137.0],[255.0],[639.0],[982.0],[491.0],[473.0],[643.0],[501.0],[363.0],[740.0],[743.0]
20,[257.0],[444.0],[966.0],[272.0],[14.0],[442.0],[199.0],[502.0],[817.0],[575.0],[809.0],[430.0],[568.0],[838.0],[415.0],[471.0],[307.0],[657.0],[471.0],[886.0],[627.0],[235.0],[869.0],[671.0],[26.0]
21,[614.0],[496.0],[340.0],[609.0],[624.0],[234.0],[617.0],[954.0],[819.0],[947.0],[290.0],[756.0],[32.0],[664.0],[544.0],[260.0],[664.0],[854.0],[664.0],[460.0],[307.0],[737.0],[757.0],[33.0],[16.0]
22,[910.0],[614.0],[150.0],[254.0],[244.0],[167.0],[489.0],[179.0],[960.0],[288.0],[822.0],[838.0],[623.0],[242.0],[817.0],[79.0],[572.0],[568.0],[460.0],[340.0],[520.0],[29.0],[430.0],[91.0],[894.0]
23,[529.0],[740.0],[195.0],[617.0],[994.0],[522.0],[444.0],[114.0],[781.0],[732.0],[525.0],[830.0],[790.0],[56.0],[552.0],[132.0],[525.0],[428.0],[236.0],[378.0],[614.0],[555.0],[179.0],[889.0],[170.0]
24,[82.0],[598.0],[460.0],[571.0],[248.0],[577.0],[122.0],[808.0],[158.0],[77.0],[471.0],[972.0],[434.0],[160.0],[734.0],[12.0],[933.0],[296.0],[758.0],[608.0],[416.0],[498.0],[729.0],[746.0],[253.0]
25,[179.0],[141.0],[909.0],[961.0],[285.0],[817.0],[712.0],[518.0],[568.0],[196.0],[236.0],[384.0],[180.0],[558.0],[614.0],[978.0],[643.0],[541.0],[629.0],[533.0],[179.0],[444.0],[221.0],[460.0],[934.0]
26,[460.0],[290.0],[883.0],[471.0],[933.0],[830.0],[460.0],[975.0],[382.0],[869.0],[399.0],[285.0],[708.0],[404.0],[490.0],[564.0],[79.0],[343.0],[717.0],[79.0],[933.0],[896.0],[614.0],[70.0],[933.0]
27,[708.0],[928.0],[117.0],[999.0],[196.0],[471.0],[399.0],[708.0],[596.0],[16.0],[223.0],[677.0],[830.0],[672.0],[321.0],[920.0],[461.0],[738.0],[517.0],[759.0],[489.0],[827.0],[451.0],[125.0],[64.0]
28,[958.0],[664.0],[893.0],[751.0],[732.0],[670.0],[739.0],[40.0],[979.0],[210.0],[894.0],[933.0],[767.0],[35.0],[179.0],[951.0],[838.0],[742.0],[961.0],[933.0],[125.0],[933.0],[496.0],[854.0],[393.0]
29,[436.0],[575.0],[767.0],[406.0],[353.0],[739.0],[223.0],[614.0],[172.0],[38.0],[641.0],[58.0],[890.0],[830.0],[933.0],[86.0],[954.0],[708.0],[720.0],[883.0],[740.0],[152.0],[471.0],[100.0],[285.0]
30,[445.0],[981.0],[500.0],[125.0],[929.0],[479.0],[909.0],[524.0],[815.0],[654.0],[3.0],[245.0],[526.0],[654.0],[314.0],[125.0],[970.0],[125.0],[95.0],[138.0],[67.0],[430.0],[131.0],[471.0],[869.0]
31,[33.0],[400.0],[471.0],[158.0],[654.0],[684.0],[95.0],[941.0],[514.0],[649.0],[654.0],[643.0],[557.0],[991.0],[767.0],[158.0],[723.0],[7.0],[575.0],[830.0],[922.0],[654.0],[566.0],[876.0],[251.0]
32,[248.0],[560.0],[371.0],[460.0],[564.0],[654.0],[792.0],[594.0],[870.0],[670.0],[199.0],[841.0],[754.0],[62.0],[815.0],[928.0],[870.0],[104.0],[838.0],[767.0],[160.0],[821.0],[111.0],[308.0],[764.0]
33,[400.0],[791.0],[285.0],[575.0],[744.0],[790.0],[981.0],[471.0],[575.0],[400.0],[834.0],[501.0],[587.0],[575.0],[114.0],[460.0],[182.0],[869.0],[980.0],[500.0],[790.0],[314.0],[764.0],[73.0],[608.0]
34,[471.0],[854.0],[630.0],[342.0],[838.0],[79.0],[384.0],[308.0],[898.0],[838.0],[751.0],[407.0],[471.0],[491.0],[280.0],[542.0],[889.0],[560.0],[565.0],[981.0],[709.0],[608.0],[473.0],[639.0],[378.0]
35,[538.0],[709.0],[321.0],[365.0],[382.0],[400.0],[49.0],[412.0],[477.0],[715.0],[555.0],[217.0],[33.0],[95.0],[854.0],[309.0],[965.0],[732.0],[759.0],[436.0],[841.0],[635.0],[808.0],[430.0],[808.0]
36,[934.0],[86.0],[631.0],[195.0],[775.0],[624.0],[654.0],[582.0],[223.0],[458.0],[921.0],[961.0],[398.0],[473.0],[244.0],[859.0],[242.0],[630.0],[640.0],[526.0],[182.0],[382.0],[351.0],[130.0],[3.0]
37,[808.0],[289.0],[122.0],[621.0],[95.0],[44.0],[575.0],[211.0],[227.0],[491.0],[575.0],[382.0],[815.0],[290.0],[568.0],[673.0],[961.0],[471.0],[296.0],[815.0],[304.0],[274.0],[95.0],[337.0],[382.0]
38,[985.0],[26.0],[654.0],[540.0],[314.0],[76.0],[13.0],[520.0],[882.0],[370.0],[889.0],[311.0],[309.0],[326.0],[71.0],[628.0],[526.0],[393.0],[244.0],[984.0],[854.0],[327.0],[547.0],[175.0],[246.0]
39,[715.0],[849.0],[556.0],[500.0],[920.0],[319.0],[131.0],[17.0],[314.0],[471.0],[337.0],[520.0],[26.0],[808.0],[507.0],[575.0],[809.0],[634.0],[564.0],[76.0],[79.0],[406.0],[561.0],[5.0],[266.0]
40,[86.0],[769.0],[137.0],[197.0],[576.0],[263.0],[878.0],[343.0],[555.0],[14.0],[580.0],[522.0],[266.0],[167.0],[142.0],[271.0],[709.0],[775.0],[784.0],[365.0],[117.0],[616.0],[31.0],[40.0],[114.0]
41,[38.0],[138.0],[309.0],[525.0],[501.0],[46.0],[361.0],[557.0],[513.0],[489.0],[538.0],[631.0],[614.0],[998.0],[598.0],[965.0],[323.0],[384.0],[880.0],[549.0],[915.0],[267.0],[728.0],[957.0],[228.0]
42,[397.0],[95.0],[382.0],[337.0],[289.0],[65.0],[853.0],[522.0],[122.0],[95.0],[44.0],[561.0],[125.0],[149.0],[682.0],[64.0],[117.0],[853.0],[436.0],[947.0],[980.0],[561.0],[6.0],[608.0],[95.0]
43,[267.0],[561.0],[565.0],[520.0],[64.0],[842.0],[603.0],[561.0],[340.0],[473.0],[369.0],[726.0],[164.0],[624.0],[934.0],[961.0],[769.0],[751.0],[252.0],[205.0],[727.0],[474.0],[995.0],[488.0],[102.0]
44,[344.0],[805.0],[38.0],[443.0],[728.0],[740.0],[214.0],[676.0],[434.0],[261.0],[323.0],[709.0],[701.0],[550.0],[866.0],[897.0],[597.0],[260.0],[511.0],[614.0],[501.0],[941.0],[748.0],[769.0],[424.0]
45,[535.0],[954.0],[267.0],[322.0],[561.0],[357.0],[982.0],[292.0],[14.0],[568.0],[769.0],[608.0],[470.0],[125.0],[68.0],[747.0],[981.0],[261.0],[870.0],[217.0],[961.0],[109.0],[635.0],[78.0],[620.0]
46,[304.0],[841.0],[474.0],[390.0],[705.0],[205.0],[279.0],[459.0],[31.0],[561.0],[947.0],[987.0],[420.0],[608.0],[14.0],[172.0],[614.0],[351.0],[179.0],[936.0],[914.0],[564.0],[174.0],[620.0],[531.0]
47,[365.0],[507.0],[704.0],[104.0],[296.0],[647.0],[501.0],[741.0],[239.0],[31.0],[519.0],[366.0],[776.0],[709.0],[36.0],[748.0],[829.0],[367.0],[464.0],[755.0],[524.0],[592.0],[498.0],[614.0],[127.0]
48,[938.0],[705.0],[848.0],[614.0],[608.0],[561.0],[774.0],[196.0],[55.0],[844.0],[53.0],[399.0],[501.0],[420.0],[474.0],[14.0],[887.0],[614.0],[775.0],[399.0],[638.0],[56.0],[581.0],[755.0],[584.0]
49,[716.0],[455.0],[664.0],[372.0],[122.0],[537.0],[430.0],[98.0],[436.0],[559.0],[957.0],[83.0],[569.0],[775.0],[887.0],[614.0],[239.0],[800.0],[512.0],[62.0],[346.0],[490.0],[704.0],[507.0],[179.0]
50,[438.0],[118.0],[501.0],[755.0],[197.0],[14.0],[266.0],[425.0],[252.0],[459.0],[542.0],[197.0],[755.0],[844.0],[664.0],[404.0],[84.0],[380.0],[3.0],[118.0],[839.0],[375.0],[569.0],[936.0],[305.0]
51,[780.0],[892.0],[758.0],[898.0],[76.0],[841.0],[364.0],[457.0],[415.0],[128.0],[589.0],[76.0],[651.0],[321.0],[357.0],[83.0],[755.0],[321.0],[906.0],[110.0],[581.0],[732.0],[466.0],[911.0],[732.0]
52,[728.0],[182.0],[903.0],[393.0],[512.0],[944.0],[250.0],[906.0],[626.0],[309.0],[950.0],[444.0],[314.0],[182.0],[136.0],[755.0],[399.0],[755.0],[429.0],[284.0],[470.0],[31.0],[182.0],[920.0],[906.0]
53,[284.0],[356.0],[716.0],[479.0],[862.0],[589.0],[485.0],[426.0],[460.0],[17.0],[205.0],[684.0],[580.0],[185.0],[329.0],[433.0],[781.0],[903.0],[677.0],[961.0],[295.0],[677.0],[754.0],[67.0],[984.0]
54,[515.0],[755.0],[136.0],[442.0],[283.0],[462.0],[62.0],[184.0],[715.0],[624.0],[352.0],[179.0],[898.0],[388.0],[119.0],[442.0],[952.0],[117.0],[180.0],[620.0],[301.0],[3.0],[548.0],[678.0],[775.0]
55,[1.0],[324.0],[911.0],[110.0],[975.0],[382.0],[215.0],[718.0],[734.0],[236.0],[870.0],[275.0],[495.0],[929.0],[561.0],[740.0],[429.0],[311.0],[182.0],[466.0],[396.0],[337.0],[40.0],[579.0],[628.0]
56,[263.0],[9.0],[288.0],[266.0],[77.0],[792.0],[442.0],[770.0],[303.0],[745.0],[564.0],[199.0],[506.0],[975.0],[236.0],[426.0],[993.0],[797.0],[270.0],[821.0],[526.0],[79.0],[463.0],[975.0],[999.0]
57,[525.0],[460.0],[948.0],[71.0],[520.0],[698.0],[480.0],[647.0],[179.0],[319.0],[429.0],[581.0],[787.0],[447.0],[698.0],[995.0],[15.0],[243.0],[635.0],[308.0],[551.0],[1.0],[841.0],[915.0],[880.0]
58,[333.0],[646.0],[145.0],[44.0],[74.0],[74.0],[86.0],[271.0],[841.0],[934.0],[789.0],[388.0],[570.0],[993.0],[191.0],[50.0],[289.0],[425.0],[993.0],[74.0],[423.0],[388.0],[415.0],[867.0],[623.0]
59,[309.0],[830.0],[294.0],[364.0],[229.0],[677.0],[293.0],[74.0],[677.0],[150.0],[661.0],[496.0],[238.0],[379.0],[125.0],[145.0],[624.0],[728.0],[85.0],[366.0],[289.0],[268.0],[84.0],[281.0],[685.0]
60,[110.0],[671.0],[74.0],[215.0],[266.0],[768.0],[809.0],[790.0],[521.0],[599.0],[623.0],[507.0],[110.0],[140.0],[447.0],[192.0],[559.0],[542.0],[301.0],[769.0],[624.0],[74.0],[74.0],[236.0],[758.0]
61,[193.0],[5.0],[604.0],[521.0],[117.0],[460.0],[270.0],[20.0],[880.0],[652.0],[221.0],[965.0],[894.0],[520.0],[315.0],[809.0],[294.0],[581.0],[289.0],[501.0],[677.0],[739.0],[790.0],[382.0],[74.0]
62,[965.0],[461.0],[496.0],[457.0],[460.0],[723.0],[308.0],[362.0],[74.0],[842.0],[679.0],[888.0],[193.0],[446.0],[564.0],[677.0],[281.0],[525.0],[221.0],[607.0],[715.0],[513.0],[677.0],[197.0],[274.0]
63,[74.0],[67.0],[564.0],[415.0],[887.0],[838.0],[801.0],[755.0],[985.0],[587.0],[362.0],[499.0],[74.0],[559.0],[766.0],[594.0],[149.0],[246.0],[359.0],[739.0],[399.0],[178.0],[199.0],[189.0],[470.0]
64,[640.0],[81.0],[525.0],[473.0],[589.0],[764.0],[737.0],[910.0],[639.0],[247.0],[37.0],[542.0],[713.0],[726.0],[651.0],[552.0],[460.0],[110.0],[473.0],[451.0],[308.0],[537.0],[308.0],[869.0],[134.0]
65,[995.0],[828.0],[739.0],[704.0],[702.0],[436.0],[830.0],[460.0],[258.0],[93.0],[460.0],[975.0],[948.0],[214.0],[496.0],[646.0],[739.0],[74.0],[651.0],[869.0],[552.0],[281.0],[755.0],[177.0],[430.0]
66,[498.0],[306.0],[244.0],[646.0],[843.0],[484.0],[660.0],[435.0],[671.0],[74.0],[646.0],[880.0],[20.0],[739.0],[679.0],[510.0],[95.0],[739.0],[37.0],[870.0],[239.0],[705.0],[391.0],[234.0],[460.0]
67,[869.0],[125.0],[869.0],[903.0],[725.0],[204.0],[701.0],[71.0],[869.0],[677.0],[671.0],[447.0],[525.0],[832.0],[573.0],[869.0],[286.0],[460.0],[170.0],[589.0],[869.0],[704.0],[460.0],[631.0],[67.0]
68,[624.0],[699.0],[451.0],[869.0],[982.0],[125.0],[679.0],[775.0],[286.0],[274.0],[775.0],[74.0],[610.0],[869.0],[460.0],[870.0],[433.0],[973.0],[857.0],[920.0],[906.0],[460.0],[602.0],[865.0],[854.0]
69,[321.0],[37.0],[635.0],[705.0],[443.0],[197.0],[496.0],[896.0],[684.0],[831.0],[266.0],[460.0],[688.0],[157.0],[646.0],[715.0],[198.0],[436.0],[706.0],[315.0],[234.0],[830.0],[525.0],[499.0],[980.0]
70,[205.0],[395.0],[461.0],[67.0],[457.0],[697.0],[152.0],[436.0],[13.0],[9.0],[55.0],[739.0],[71.0],[591.0],[891.0],[599.0],[367.0],[197.0],[501.0],[980.0],[566.0],[114.0],[197.0],[195.0],[819.0]
71,[649.0],[1.0],[920.0],[392.0],[121.0],[932.0],[869.0],[620.0],[41.0],[460.0],[590.0],[873.0],[869.0],[158.0],[428.0],[921.0],[785.0],[401.0],[671.0],[88.0],[130.0],[247.0],[838.0],[929.0],[676.0]
72,[566.0],[817.0],[769.0],[502.0],[967.0],[526.0],[775.0],[49.0],[624.0],[704.0],[676.0],[910.0],[769.0],[542.0],[769.0],[985.0],[531.0],[234.0],[869.0],[972.0],[911.0],[617.0],[325.0],[148.0],[66.0]
73,[415.0],[525.0],[774.0],[985.0],[968.0],[306.0],[635.0],[566.0],[168.0],[639.0],[147.0],[64.0],[921.0],[415.0],[958.0],[35.0],[415.0],[566.0],[780.0],[624.0],[616.0],[858.0],[947.0],[291.0],[744.0]
74,[521.0],[898.0],[735.0],[49.0],[392.0],[0.0],[114.0],[125.0],[254.0],[739.0],[865.0],[294.0],[254.0],[697.0],[49.0],[234.0],[261.0],[699.0],[567.0],[254.0],[54.0],[30.0],[500.0],[210.0],[638.0]
75,[424.0],[78.0],[296.0],[780.0],[1.0],[898.0],[149.0],[761.0],[161.0],[920.0],[250.0],[895.0],[321.0],[507.0],[638.0],[631.0],[124.0],[875.0],[761.0],[841.0],[525.0],[125.0],[78.0],[932.0],[234.0]
76,[972.0],[793.0],[148.0],[234.0],[755.0],[286.0],[897.0],[740.0],[508.0],[266.0],[854.0],[887.0],[566.0],[204.0],[13.0],[130.0],[385.0],[17.0],[754.0],[566.0],[754.0],[291.0],[232.0],[185.0],[875.0]
77,[704.0],[704.0],[754.0],[35.0],[381.0],[243.0],[889.0],[296.0],[204.0],[445.0],[261.0],[620.0],[565.0],[755.0],[254.0],[399.0],[7.0],[1.0],[819.0],[296.0],[343.0],[702.0],[840.0],[77.0],[972.0]
78,[755.0],[458.0],[210.0],[395.0],[108.0],[755.0],[363.0],[7.0],[966.0],[906.0],[330.0],[759.0],[400.0],[981.0],[67.0],[242.0],[412.0],[77.0],[414.0],[617.0],[957.0],[708.0],[567.0],[898.0],[13.0]
79,[382.0],[959.0],[13.0],[232.0],[886.0],[616.0],[585.0],[382.0],[458.0],[49.0],[932.0],[297.0],[204.0],[648.0],[755.0],[21.0],[373.0],[40.0],[637.0],[363.0],[755.0],[306.0],[984.0],[663.0],[708.0]
80,[583.0],[673.0],[141.0],[816.0],[708.0],[629.0],[769.0],[272.0],[77.0],[680.0],[499.0],[277.0],[816.0],[673.0],[427.0],[784.0],[740.0],[932.0],[415.0],[400.0],[382.0],[793.0],[204.0],[306.0],[275.0]
81,[738.0],[381.0],[211.0],[745.0],[115.0],[63.0],[525.0],[293.0],[943.0],[321.0],[253.0],[896.0],[750.0],[372.0],[382.0],[817.0],[665.0],[816.0],[866.0],[430.0],[732.0],[26.0],[13.0],[947.0],[817.0]
82,[742.0],[105.0],[708.0],[732.0],[790.0],[732.0],[643.0],[583.0],[368.0],[13.0],[77.0],[125.0],[296.0],[708.0],[292.0],[916.0],[382.0],[195.0],[969.0],[616.0],[197.0],[866.0],[708.0],[533.0],[479.0]
83,[737.0],[885.0],[609.0],[619.0],[583.0],[630.0],[136.0],[736.0],[277.0],[454.0],[804.0],[875.0],[382.0],[120.0],[372.0],[526.0],[456.0],[327.0],[782.0],[204.0],[583.0],[755.0],[479.0],[672.0],[349.0]
84,[430.0],[350.0],[755.0],[858.0],[271.0],[358.0],[768.0],[724.0],[912.0],[526.0],[755.0],[349.0],[870.0],[271.0],[583.0],[761.0],[583.0],[382.0],[619.0],[898.0],[738.0],[533.0],[583.0],[349.0],[496.0]
85,[487.0],[14.0],[279.0],[236.0],[0.0],[718.0],[755.0],[285.0],[647.0],[898.0],[994.0],[249.0],[336.0],[220.0],[896.0],[159.0],[738.0],[789.0],[583.0],[444.0],[718.0],[920.0],[271.0],[985.0],[738.0]
86,[996.0],[738.0],[199.0],[845.0],[495.0],[389.0],[402.0],[958.0],[102.0],[306.0],[291.0],[642.0],[789.0],[897.0],[443.0],[380.0],[236.0],[14.0],[393.0],[959.0],[837.0],[220.0],[594.0],[293.0],[718.0]
87,[3.0],[361.0],[252.0],[313.0],[723.0],[236.0],[959.0],[53.0],[745.0],[373.0],[117.0],[412.0],[14.0],[810.0],[79.0],[492.0],[821.0],[790.0],[979.0],[382.0],[667.0],[977.0],[1.0],[487.0],[156.0]
88,[275.0],[746.0],[870.0],[996.0],[987.0],[351.0],[856.0],[739.0],[984.0],[755.0],[491.0],[708.0],[160.0],[977.0],[977.0],[901.0],[603.0],[709.0],[495.0],[111.0],[86.0],[894.0],[79.0],[666.0],[736.0]
89,[734.0],[845.0],[14.0],[352.0],[79.0],[709.0],[873.0],[819.0],[40.0],[514.0],[202.0],[156.0],[498.0],[307.0],[380.0],[674.0],[285.0],[487.0],[987.0],[789.0],[196.0],[609.0],[812.0],[978.0],[220.0]
90,[977.0],[220.0],[293.0],[388.0],[120.0],[285.0],[252.0],[183.0],[220.0],[969.0],[70.0],[821.0],[849.0],[541.0],[922.0],[102.0],[249.0],[672.0],[624.0],[14.0],[649.0],[298.0],[434.0],[624.0],[79.0]
91,[501.0],[540.0],[102.0],[559.0],[62.0],[220.0],[14.0],[977.0],[595.0],[382.0],[672.0],[603.0],[220.0],[651.0],[559.0],[490.0],[183.0],[665.0],[229.0],[738.0],[977.0],[508.0],[327.0],[979.0],[42.0]
92,[785.0],[140.0],[220.0],[43.0],[977.0],[73.0],[535.0],[610.0],[58.0],[372.0],[737.0],[95.0],[487.0],[928.0],[928.0],[630.0],[977.0],[416.0],[541.0],[0.0],[812.0],[285.0],[392.0],[147.0],[977.0]
93,[285.0],[947.0],[73.0],[62.0],[538.0],[594.0],[236.0],[501.0],[977.0],[905.0],[73.0],[220.0],[977.0],[22.0],[346.0],[461.0],[494.0],[62.0],[544.0],[742.0],[968.0],[965.0],[544.0],[894.0],[609.0]
94,[651.0],[372.0],[595.0],[788.0],[675.0],[994.0],[220.0],[843.0],[94.0],[496.0],[33.0],[42.0],[914.0],[785.0],[24.0],[236.0],[43.0],[626.0],[538.0],[395.0],[610.0],[970.0],[642.0],[79.0],[836.0]
95,[444.0],[977.0],[79.0],[993.0],[125.0],[652.0],[285.0],[127.0],[538.0],[630.0],[211.0],[79.0],[976.0],[967.0],[816.0],[821.0],[211.0],[977.0],[633.0],[419.0],[285.0],[526.0],[418.0],[362.0],[449.0]
96,[800.0],[510.0],[914.0],[544.0],[565.0],[419.0],[977.0],[967.0],[978.0],[796.0],[501.0],[977.0],[327.0],[392.0],[787.0],[603.0],[309.0],[812.0],[314.0],[977.0],[158.0],[355.0],[465.0],[501.0],[388.0]
97,[526.0],[624.0],[977.0],[285.0],[373.0],[894.0],[72.0],[314.0],[8.0],[352.0],[632.0],[449.0],[465.0],[156.0],[129.0],[95.0],[20.0],[493.0],[981.0],[559.0],[446.0],[961.0],[903.0],[335.0],[740.0]
98,[961.0],[526.0],[43.0],[922.0],[231.0],[444.0],[78.0],[231.0],[961.0],[79.0],[544.0],[314.0],[392.0],[858.0],[10.0],[800.0],[158.0],[457.0],[373.0],[174.0],[314.0],[880.0],[699.0],[62.0],[418.0]
99,[776.0],[800.0],[11.0],[314.0],[961.0],[64.0],[756.0],[993.0],[740.0],[98.0],[880.0],[993.0],[285.0],[880.0],[78.0],[285.0],[314.0],[285.0],[273.0],[487.0],[371.0],[577.0],[961.0],[268.0],[903.0]
100,[880.0],[681.0],[965.0],[446.0],[880.0],[268.0],[880.0],[555.0],[560.0],[64.0],[455.0],[611.0],[972.0],[466.0],[956.0],[540.0],[944.0],[156.0],[684.0],[285.0],[880.0],[12.0],[528.0],[544.0],[291.0]
101,[740.0],[737.0],[465.0],[871.0],[194.0],[362.0],[568.0],[383.0],[903.0],[651.0],[709.0],[194.0],[838.0],[903.0],[961.0],[844.0],[258.0],[283.0],[654.0],[314.0],[44.0],[568.0],[931.0],[592.0],[976.0]
102,[751.0],[568.0],[444.0],[725.0],[605.0],[327.0],[552.0],[593.0],[196.0],[544.0],[944.0],[12.0],[681.0],[915.0],[681.0],[62.0],[625.0],[314.0],[546.0],[666.0],[568.0],[78.0],[700.0],[944.0],[499.0]
103,[418.0],[625.0],[633.0],[134.0],[418.0],[544.0],[667.0],[96.0],[82.0],[268.0],[577.0],[196.0],[903.0],[394.0],[782.0],[624.0],[654.0],[158.0],[394.0],[82.0],[984.0],[749.0],[978.0],[961.0],[654.0]
104,[903.0],[450.0],[642.0],[456.0],[903.0],[483.0],[961.0],[903.0],[654.0],[125.0],[169.0],[654.0],[740.0],[667.0],[880.0],[444.0],[498.0],[373.0],[873.0],[654.0],[499.0],[0.0],[181.0],[250.0],[180.0]
105,[749.0],[961.0],[880.0],[506.0],[311.0],[961.0],[931.0],[643.0],[309.0],[757.0],[694.0],[479.0],[654.0],[17.0],[737.0],[544.0],[359.0],[529.0],[214.0],[29.0],[97.0],[719.0],[77.0],[833.0],[420.0]
