Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
14,[78.0],[108.0],[0.0],[223.0],[361.0],[339.0],[360.0],[199.0],[77.0],[85.0],[149.0],[343.0],[59.0],[157.0],[65.0],[10.0],[55.0],[156.0],[65.0],[178.0],[286.0],[322.0],[38.0],[340.0],[354.0]
15,[103.0],[353.0],[23.0],[157.0],[121.0],[72.0],[298.0],[101.0],[38.0],[362.0],[79.0],[206.0],[234.0],[158.0],[30.0],[101.0],[5.0],[240.0],[317.0],[170.0],[86.0],[1.0],[287.0],[114.0],[90.0]
16,[13.0],[239.0],[288.0],[212.0],[93.0],[10.0],[159.0],[156.0],[149.0],[39.0],[142.0],[10.0],[34.0],[192.0],[88.0],[313.0],[332.0],[171.0],[1.0],[176.0],[360.0],[56.0],[264.0],[67.0],[113.0]
17,[243.0],[297.0],[234.0],[349.0],[325.0],[260.0],[199.0],[233.0],[358.0],[297.0],[178.0],[18.0],[37.0],[251.0],[182.0],[240.0],[320.0],[332.0],[11.0],[254.0],[37.0],[7.0],[128.0],[210.0],[32.0]
18,[320.0],[131.0],[287.0],[4.0],[30.0],[66.0],[101.0],[72.0],[50.0],[254.0],[184.0],[260.0],[250.0],[131.0],[68.0],[233.0],[359.0],[344.0],[2.0],[175.0],[139.0],[358.0],[292.0],[352.0],[115.0]
19,[269.0],[206.0],[266.0],[362.0],[32.0],[241.0],[206.0],[21.0],[56.0],[66.0],[94.0],[9.0],[130.0],[177.0],[342.0],[356.0],[88.0],[62.0],[9.0],[257.0],[309.0],[94.0],[317.0],[23.0],[136.0]
20,[290.0],[183.0],[17.0],[202.0],[65.0],[37.0],[40.0],[340.0],[27.0],[290.0],[220.0],[1.0],[275.0],[7.0],[124.0],[8.0],[331.0],[50.0],[280.0],[224.0],[105.0],[292.0],[315.0],[311.0],[206.0]
21,[3.0],[250.0],[296.0],[185.0],[49.0],[7.0],[56.0],[209.0],[41.0],[192.0],[210.0],[261.0],[19.0],[333.0],[121.0],[260.0],[234.0],[322.0],[292.0],[193.0],[46.0],[20.0],[23.0],[317.0],[257.0]
22,[164.0],[130.0],[84.0],[255.0],[89.0],[282.0],[5.0],[136.0],[66.0],[224.0],[332.0],[2.0],[235.0],[340.0],[94.0],[12.0],[24.0],[56.0],[356.0],[214.0],[268.0],[73.0],[296.0],[6.0],[184.0]
23,[94.0],[191.0],[360.0],[209.0],[234.0],[58.0],[109.0],[297.0],[302.0],[234.0],[72.0],[8.0],[261.0],[275.0],[297.0],[266.0],[27.0],[29.0],[51.0],[34.0],[24.0],[192.0],[297.0],[33.0],[298.0]
24,[122.0],[96.0],[62.0],[176.0],[67.0],[206.0],[359.0],[211.0],[39.0],[240.0],[101.0],[12.0],[253.0],[168.0],[59.0],[343.0],[10.0],[26.0],[260.0],[47.0],[80.0],[79.0],[66.0],[302.0],[237.0]
25,[336.0],[304.0],[56.0],[166.0],[348.0],[163.0],[65.0],[174.0],[356.0],[211.0],[124.0],[276.0],[0.0],[324.0],[290.0],[18.0],[18.0],[362.0],[261.0],[342.0],[197.0],[199.0],[25.0],[4.0],[299.0]
26,[59.0],[205.0],[9.0],[254.0],[143.0],[305.0],[215.0],[185.0],[59.0],[156.0],[150.0],[356.0],[3.0],[163.0],[189.0],[292.0],[317.0],[349.0],[353.0],[359.0],[47.0],[210.0],[362.0],[85.0],[38.0]
27,[332.0],[189.0],[356.0],[169.0],[364.0],[295.0],[24.0],[247.0],[85.0],[171.0],[166.0],[16.0],[96.0],[114.0],[208.0],[9.0],[2.0],[32.0],[176.0],[7.0],[342.0],[220.0],[280.0],[24.0],[50.0]
28,[30.0],[290.0],[280.0],[175.0],[28.0],[291.0],[364.0],[251.0],[360.0],[275.0],[282.0],[19.0],[30.0],[109.0],[194.0],[44.0],[356.0],[5.0],[265.0],[66.0],[69.0],[171.0],[203.0],[358.0],[191.0]
29,[88.0],[45.0],[8.0],[48.0],[20.0],[67.0],[41.0],[67.0],[17.0],[249.0],[359.0],[288.0],[42.0],[270.0],[359.0],[288.0],[23.0],[264.0],[314.0],[69.0],[228.0],[89.0],[345.0],[147.0],[72.0]
30,[218.0],[72.0],[264.0],[32.0],[322.0],[261.0],[267.0],[35.0],[7.0],[252.0],[24.0],[42.0],[266.0],[326.0],[38.0],[2.0],[9.0],[28.0],[8.0],[72.0],[50.0],[267.0],[33.0],[333.0],[358.0]
31,[205.0],[359.0],[6.0],[357.0],[47.0],[12.0],[222.0],[66.0],[260.0],[163.0],[23.0],[0.0],[288.0],[37.0],[107.0],[19.0],[351.0],[89.0],[112.0],[354.0],[161.0],[19.0],[358.0],[150.0],[67.0]
32,[0.0],[317.0],[39.0],[5.0],[7.0],[317.0],[332.0],[3.0],[206.0],[124.0],[311.0],[266.0],[38.0],[205.0],[93.0],[1.0],[280.0],[267.0],[59.0],[89.0],[354.0],[42.0],[312.0],[162.0],[194.0]
33,[66.0],[38.0],[265.0],[355.0],[10.0],[16.0],[262.0],[184.0],[287.0],[149.0],[352.0],[150.0],[94.0],[162.0],[143.0],[262.0],[12.0],[27.0],[305.0],[67.0],[165.0],[8.0],[85.0],[21.0],[89.0]
34,[101.0],[111.0],[2.0],[332.0],[46.0],[1.0],[275.0],[359.0],[288.0],[6.0],[66.0],[184.0],[336.0],[247.0],[241.0],[261.0],[260.0],[4.0],[358.0],[113.0],[209.0],[18.0],[32.0],[309.0],[181.0]
35,[73.0],[268.0],[335.0],[79.0],[344.0],[69.0],[6.0],[269.0],[266.0],[199.0],[177.0],[262.0],[66.0],[126.0],[336.0],[67.0],[261.0],[41.0],[70.0],[45.0],[171.0],[260.0],[302.0],[271.0],[362.0]
36,[226.0],[66.0],[218.0],[205.0],[56.0],[318.0],[218.0],[317.0],[12.0],[101.0],[317.0],[255.0],[143.0],[98.0],[32.0],[16.0],[1.0],[279.0],[103.0],[192.0],[78.0],[266.0],[243.0],[304.0],[84.0]
37,[321.0],[275.0],[320.0],[321.0],[5.0],[108.0],[157.0],[86.0],[219.0],[33.0],[257.0],[297.0],[305.0],[36.0],[267.0],[331.0],[8.0],[257.0],[335.0],[199.0],[284.0],[288.0],[265.0],[263.0],[78.0]
38,[292.0],[85.0],[285.0],[41.0],[4.0],[40.0],[91.0],[332.0],[322.0],[210.0],[228.0],[241.0],[100.0],[290.0],[146.0],[38.0],[292.0],[211.0],[299.0],[156.0],[338.0],[0.0],[325.0],[318.0],[65.0]
39,[312.0],[125.0],[305.0],[68.0],[343.0],[298.0],[352.0],[234.0],[26.0],[220.0],[218.0],[192.0],[21.0],[65.0],[350.0],[86.0],[16.0],[224.0],[144.0],[223.0],[343.0],[287.0],[194.0],[62.0],[275.0]
40,[349.0],[37.0],[359.0],[322.0],[41.0],[253.0],[142.0],[290.0],[68.0],[157.0],[214.0],[59.0],[151.0],[47.0],[289.0],[42.0],[343.0],[218.0],[320.0],[37.0],[303.0],[261.0],[37.0],[338.0],[222.0]
41,[34.0],[129.0],[66.0],[43.0],[106.0],[358.0],[279.0],[360.0],[49.0],[135.0],[247.0],[183.0],[310.0],[358.0],[97.0],[269.0],[93.0],[286.0],[16.0],[184.0],[58.0],[233.0],[234.0],[281.0],[337.0]
42,[299.0],[5.0],[65.0],[0.0],[19.0],[342.0],[74.0],[79.0],[89.0],[75.0],[204.0],[205.0],[290.0],[298.0],[50.0],[318.0],[325.0],[243.0],[323.0],[281.0],[353.0],[259.0],[11.0],[344.0],[24.0]
43,[38.0],[362.0],[262.0],[28.0],[0.0],[26.0],[31.0],[38.0],[9.0],[308.0],[243.0],[251.0],[148.0],[305.0],[109.0],[156.0],[19.0],[242.0],[69.0],[3.0],[325.0],[265.0],[288.0],[26.0],[107.0]
44,[65.0],[282.0],[38.0],[14.0],[287.0],[89.0],[305.0],[200.0],[1.0],[142.0],[208.0],[333.0],[341.0],[355.0],[71.0],[17.0],[322.0],[323.0],[25.0],[362.0],[282.0],[314.0],[18.0],[364.0],[286.0]
45,[57.0],[89.0],[107.0],[53.0],[292.0],[56.0],[285.0],[99.0],[19.0],[128.0],[211.0],[112.0],[227.0],[106.0],[37.0],[317.0],[42.0],[343.0],[49.0],[218.0],[93.0],[13.0],[261.0],[28.0],[317.0]
46,[331.0],[295.0],[86.0],[50.0],[42.0],[146.0],[273.0],[98.0],[42.0],[233.0],[267.0],[139.0],[45.0],[221.0],[306.0],[340.0],[358.0],[68.0],[68.0],[63.0],[164.0],[344.0],[260.0],[20.0],[86.0]
47,[288.0],[146.0],[104.0],[313.0],[8.0],[346.0],[27.0],[88.0],[20.0],[239.0],[56.0],[247.0],[105.0],[359.0],[361.0],[37.0],[101.0],[313.0],[175.0],[157.0],[45.0],[65.0],[266.0],[50.0],[303.0]
48,[143.0],[253.0],[55.0],[348.0],[260.0],[50.0],[10.0],[334.0],[292.0],[183.0],[212.0],[124.0],[1.0],[230.0],[257.0],[346.0],[66.0],[298.0],[205.0],[5.0],[72.0],[28.0],[351.0],[322.0],[23.0]
49,[317.0],[21.0],[103.0],[304.0],[266.0],[354.0],[287.0],[241.0],[45.0],[175.0],[320.0],[130.0],[175.0],[101.0],[320.0],[265.0],[288.0],[78.0],[350.0],[337.0],[219.0],[356.0],[149.0],[349.0],[37.0]
50,[178.0],[36.0],[194.0],[288.0],[11.0],[17.0],[19.0],[186.0],[317.0],[130.0],[5.0],[172.0],[243.0],[142.0],[178.0],[194.0],[312.0],[146.0],[19.0],[346.0],[198.0],[247.0],[314.0],[32.0],[331.0]
51,[176.0],[332.0],[286.0],[149.0],[288.0],[270.0],[12.0],[326.0],[29.0],[119.0],[39.0],[287.0],[111.0],[234.0],[177.0],[84.0],[266.0],[0.0],[42.0],[32.0],[311.0],[142.0],[2.0],[89.0],[3.0]
52,[184.0],[65.0],[13.0],[26.0],[18.0],[81.0],[288.0],[129.0],[257.0],[253.0],[128.0],[292.0],[119.0],[354.0],[349.0],[0.0],[350.0],[33.0],[288.0],[174.0],[59.0],[129.0],[0.0],[269.0],[88.0]
53,[48.0],[339.0],[351.0],[344.0],[358.0],[46.0],[8.0],[346.0],[210.0],[151.0],[156.0],[17.0],[269.0],[212.0],[248.0],[62.0],[0.0],[84.0],[0.0],[297.0],[30.0],[190.0],[1.0],[243.0],[338.0]
54,[32.0],[24.0],[34.0],[364.0],[38.0],[304.0],[18.0],[94.0],[224.0],[196.0],[298.0],[340.0],[72.0],[309.0],[49.0],[322.0],[262.0],[321.0],[13.0],[290.0],[94.0],[364.0],[255.0],[343.0],[267.0]
55,[12.0],[100.0],[11.0],[281.0],[349.0],[326.0],[42.0],[165.0],[72.0],[188.0],[65.0],[239.0],[272.0],[154.0],[26.0],[20.0],[86.0],[25.0],[12.0],[59.0],[346.0],[194.0],[84.0],[124.0],[100.0]
56,[45.0],[79.0],[138.0],[57.0],[267.0],[75.0],[266.0],[289.0],[280.0],[96.0],[78.0],[253.0],[68.0],[21.0],[89.0],[39.0],[38.0],[193.0],[37.0],[76.0],[73.0],[12.0],[191.0],[346.0],[85.0]
57,[352.0],[318.0],[298.0],[69.0],[286.0],[105.0],[1.0],[213.0],[44.0],[332.0],[318.0],[67.0],[89.0],[193.0],[29.0],[85.0],[321.0],[350.0],[287.0],[102.0],[10.0],[61.0],[258.0],[68.0],[241.0]
58,[104.0],[152.0],[157.0],[89.0],[298.0],[250.0],[9.0],[140.0],[216.0],[222.0],[255.0],[250.0],[317.0],[105.0],[364.0],[280.0],[39.0],[320.0],[266.0],[64.0],[261.0],[11.0],[55.0],[286.0],[255.0]
59,[70.0],[188.0],[215.0],[56.0],[340.0],[183.0],[261.0],[141.0],[311.0],[213.0],[205.0],[191.0],[198.0],[136.0],[312.0],[41.0],[220.0],[55.0],[354.0],[145.0],[2.0],[242.0],[164.0],[326.0],[269.0]
60,[55.0],[192.0],[216.0],[40.0],[241.0],[188.0],[2.0],[196.0],[190.0],[182.0],[40.0],[189.0],[307.0],[128.0],[212.0],[302.0],[227.0],[281.0],[247.0],[350.0],[192.0],[55.0],[73.0],[257.0],[21.0]
61,[71.0],[163.0],[295.0],[49.0],[1.0],[205.0],[292.0],[47.0],[267.0],[227.0],[354.0],[217.0],[95.0],[233.0],[199.0],[259.0],[212.0],[253.0],[349.0],[204.0],[87.0],[32.0],[87.0],[224.0],[198.0]
62,[161.0],[156.0],[137.0],[27.0],[70.0],[297.0],[16.0],[268.0],[218.0],[294.0],[321.0],[96.0],[221.0],[156.0],[101.0],[344.0],[199.0],[74.0],[28.0],[22.0],[65.0],[33.0],[192.0],[320.0],[205.0]
63,[90.0],[234.0],[222.0],[70.0],[256.0],[166.0],[241.0],[275.0],[313.0],[159.0],[344.0],[58.0],[226.0],[268.0],[233.0],[4.0],[233.0],[284.0],[55.0],[25.0],[254.0],[16.0],[59.0],[298.0],[178.0]
64,[113.0],[73.0],[269.0],[29.0],[61.0],[275.0],[7.0],[56.0],[28.0],[184.0],[41.0],[45.0],[33.0],[261.0],[156.0],[281.0],[264.0],[70.0],[194.0],[74.0],[275.0],[10.0],[88.0],[267.0],[33.0]
65,[350.0],[30.0],[241.0],[242.0],[59.0],[189.0],[269.0],[310.0],[286.0],[313.0],[26.0],[72.0],[313.0],[248.0],[220.0],[7.0],[142.0],[75.0],[364.0],[320.0],[185.0],[9.0],[227.0],[27.0],[27.0]
66,[337.0],[59.0],[123.0],[165.0],[50.0],[130.0],[331.0],[358.0],[243.0],[310.0],[364.0],[359.0],[285.0],[79.0],[157.0],[93.0],[59.0],[239.0],[110.0],[358.0],[255.0],[17.0],[163.0],[56.0],[2.0]
67,[358.0],[269.0],[111.0],[142.0],[16.0],[185.0],[38.0],[348.0],[154.0],[148.0],[49.0],[317.0],[78.0],[213.0],[240.0],[303.0],[305.0],[88.0],[218.0],[40.0],[150.0],[84.0],[65.0],[109.0],[357.0]
68,[64.0],[93.0],[232.0],[120.0],[9.0],[191.0],[17.0],[53.0],[37.0],[333.0],[4.0],[107.0],[16.0],[286.0],[206.0],[107.0],[157.0],[106.0],[89.0],[65.0],[178.0],[108.0],[177.0],[230.0],[41.0]
69,[281.0],[283.0],[93.0],[257.0],[280.0],[239.0],[321.0],[292.0],[298.0],[111.0],[343.0],[23.0],[17.0],[342.0],[286.0],[164.0],[269.0],[105.0],[64.0],[109.0],[240.0],[51.0],[242.0],[5.0],[8.0]
70,[316.0],[241.0],[268.0],[320.0],[15.0],[36.0],[317.0],[321.0],[354.0],[340.0],[54.0],[303.0],[358.0],[64.0],[78.0],[198.0],[349.0],[47.0],[90.0],[29.0],[206.0],[15.0],[67.0],[69.0],[28.0]
71,[39.0],[23.0],[303.0],[243.0],[51.0],[96.0],[346.0],[304.0],[0.0],[166.0],[28.0],[282.0],[10.0],[161.0],[40.0],[100.0],[103.0],[359.0],[4.0],[10.0],[40.0],[339.0],[318.0],[49.0],[344.0]
72,[318.0],[240.0],[282.0],[286.0],[261.0],[119.0],[343.0],[135.0],[279.0],[79.0],[286.0],[318.0],[8.0],[92.0],[56.0],[59.0],[32.0],[66.0],[113.0],[19.0],[355.0],[324.0],[42.0],[165.0],[293.0]
73,[282.0],[324.0],[87.0],[193.0],[356.0],[68.0],[280.0],[31.0],[275.0],[349.0],[89.0],[346.0],[77.0],[74.0],[358.0],[28.0],[73.0],[23.0],[343.0],[288.0],[26.0],[206.0],[6.0],[218.0],[313.0]
74,[244.0],[143.0],[94.0],[267.0],[2.0],[49.0],[15.0],[149.0],[5.0],[104.0],[276.0],[37.0],[9.0],[335.0],[27.0],[33.0],[287.0],[65.0],[61.0],[8.0],[89.0],[205.0],[94.0],[1.0],[10.0]
75,[89.0],[199.0],[325.0],[312.0],[265.0],[177.0],[322.0],[306.0],[240.0],[306.0],[322.0],[164.0],[2.0],[284.0],[41.0],[282.0],[17.0],[338.0],[274.0],[356.0],[49.0],[297.0],[108.0],[130.0],[18.0]
76,[170.0],[101.0],[332.0],[74.0],[39.0],[92.0],[259.0],[276.0],[255.0],[88.0],[302.0],[338.0],[356.0],[320.0],[344.0],[73.0],[265.0],[269.0],[74.0],[18.0],[28.0],[311.0],[121.0],[139.0],[9.0]
77,[194.0],[31.0],[318.0],[55.0],[302.0],[290.0],[57.0],[116.0],[262.0],[81.0],[6.0],[339.0],[12.0],[312.0],[322.0],[94.0],[13.0],[317.0],[316.0],[322.0],[27.0],[317.0],[79.0],[78.0],[292.0]
78,[24.0],[213.0],[73.0],[62.0],[62.0],[125.0],[265.0],[177.0],[136.0],[336.0],[242.0],[93.0],[322.0],[55.0],[53.0],[108.0],[65.0],[10.0],[359.0],[1.0],[20.0],[346.0],[275.0],[10.0],[262.0]
79,[29.0],[325.0],[339.0],[269.0],[85.0],[21.0],[84.0],[14.0],[296.0],[322.0],[85.0],[283.0],[218.0],[194.0],[173.0],[267.0],[91.0],[9.0],[318.0],[42.0],[41.0],[360.0],[247.0],[9.0],[61.0]
80,[329.0],[47.0],[289.0],[22.0],[313.0],[126.0],[314.0],[283.0],[178.0],[361.0],[313.0],[199.0],[280.0],[343.0],[155.0],[13.0],[108.0],[51.0],[331.0],[12.0],[4.0],[362.0],[107.0],[265.0],[260.0]
81,[60.0],[67.0],[192.0],[354.0],[274.0],[5.0],[254.0],[253.0],[170.0],[255.0],[62.0],[269.0],[41.0],[80.0],[61.0],[89.0],[34.0],[261.0],[86.0],[266.0],[322.0],[304.0],[8.0],[16.0],[261.0]
82,[257.0],[115.0],[108.0],[263.0],[33.0],[27.0],[13.0],[338.0],[6.0],[268.0],[53.0],[143.0],[55.0],[306.0],[179.0],[335.0],[51.0],[2.0],[38.0],[9.0],[344.0],[37.0],[305.0],[288.0],[16.0]
83,[224.0],[114.0],[346.0],[135.0],[264.0],[322.0],[93.0],[250.0],[4.0],[48.0],[33.0],[94.0],[194.0],[61.0],[277.0],[23.0],[6.0],[17.0],[262.0],[2.0],[0.0],[321.0],[295.0],[261.0],[20.0]
84,[193.0],[56.0],[283.0],[63.0],[69.0],[4.0],[325.0],[130.0],[129.0],[71.0],[209.0],[38.0],[62.0],[243.0],[253.0],[27.0],[346.0],[16.0],[264.0],[261.0],[56.0],[227.0],[47.0],[18.0],[4.0]
85,[241.0],[7.0],[349.0],[174.0],[351.0],[20.0],[37.0],[333.0],[364.0],[32.0],[109.0],[240.0],[302.0],[60.0],[209.0],[243.0],[226.0],[8.0],[281.0],[0.0],[364.0],[163.0],[355.0],[8.0],[55.0]
86,[287.0],[321.0],[240.0],[299.0],[262.0],[344.0],[164.0],[32.0],[214.0],[25.0],[250.0],[51.0],[39.0],[257.0],[70.0],[257.0],[194.0],[67.0],[107.0],[344.0],[259.0],[157.0],[294.0],[287.0],[177.0]
87,[260.0],[355.0],[227.0],[71.0],[13.0],[41.0],[30.0],[239.0],[230.0],[74.0],[270.0],[289.0],[85.0],[224.0],[219.0],[56.0],[25.0],[346.0],[6.0],[16.0],[265.0],[262.0],[360.0],[356.0],[346.0]
88,[8.0],[227.0],[324.0],[230.0],[354.0],[364.0],[282.0],[236.0],[274.0],[60.0],[36.0],[47.0],[7.0],[279.0],[23.0],[60.0],[61.0],[18.0],[269.0],[41.0],[263.0],[101.0],[354.0],[19.0],[5.0]
89,[265.0],[88.0],[163.0],[78.0],[321.0],[28.0],[94.0],[81.0],[321.0],[330.0],[67.0],[69.0],[286.0],[242.0],[269.0],[74.0],[192.0],[356.0],[3.0],[287.0],[1.0],[21.0],[174.0],[42.0],[356.0]
90,[280.0],[220.0],[80.0],[146.0],[12.0],[31.0],[108.0],[96.0],[251.0],[329.0],[308.0],[78.0],[262.0],[159.0],[108.0],[320.0],[240.0],[262.0],[243.0],[292.0],[314.0],[146.0],[106.0],[260.0],[49.0]
91,[264.0],[157.0],[59.0],[88.0],[258.0],[153.0],[283.0],[132.0],[67.0],[193.0],[34.0],[55.0],[284.0],[50.0],[232.0],[298.0],[11.0],[276.0],[73.0],[56.0],[19.0],[72.0],[165.0],[12.0],[64.0]
92,[6.0],[289.0],[164.0],[25.0],[17.0],[267.0],[53.0],[182.0],[340.0],[55.0],[326.0],[197.0],[264.0],[337.0],[87.0],[312.0],[184.0],[80.0],[234.0],[242.0],[42.0],[39.0],[210.0],[0.0],[343.0]
93,[2.0],[219.0],[37.0],[302.0],[100.0],[281.0],[45.0],[125.0],[138.0],[321.0],[304.0],[113.0],[265.0],[299.0],[339.0],[25.0],[143.0],[311.0],[45.0],[305.0],[8.0],[6.0],[45.0],[280.0],[289.0]
94,[72.0],[358.0],[212.0],[33.0],[242.0],[62.0],[318.0],[168.0],[47.0],[335.0],[340.0],[11.0],[308.0],[321.0],[127.0],[5.0],[60.0],[101.0],[108.0],[20.0],[260.0],[66.0],[72.0],[11.0],[316.0]
95,[214.0],[196.0],[185.0],[358.0],[55.0],[352.0],[72.0],[102.0],[264.0],[84.0],[264.0],[188.0],[13.0],[258.0],[201.0],[55.0],[330.0],[199.0],[289.0],[28.0],[266.0],[302.0],[257.0],[292.0],[68.0]
96,[351.0],[151.0],[254.0],[343.0],[29.0],[338.0],[192.0],[124.0],[13.0],[286.0],[275.0],[137.0],[51.0],[350.0],[164.0],[286.0],[341.0],[142.0],[282.0],[61.0],[288.0],[85.0],[224.0],[2.0],[81.0]
97,[360.0],[357.0],[184.0],[153.0],[107.0],[269.0],[295.0],[238.0],[258.0],[320.0],[346.0],[128.0],[57.0],[110.0],[239.0],[283.0],[298.0],[318.0],[72.0],[267.0],[13.0],[243.0],[221.0],[259.0],[311.0]
98,[230.0],[53.0],[255.0],[24.0],[105.0],[286.0],[79.0],[270.0],[21.0],[103.0],[20.0],[233.0],[6.0],[89.0],[310.0],[348.0],[286.0],[79.0],[297.0],[275.0],[57.0],[62.0],[267.0],[351.0],[349.0]
99,[11.0],[348.0],[170.0],[61.0],[289.0],[34.0],[39.0],[308.0],[11.0],[312.0],[230.0],[156.0],[104.0],[113.0],[186.0],[40.0],[295.0],[114.0],[344.0],[355.0],[12.0],[30.0],[313.0],[314.0],[17.0]
100,[85.0],[63.0],[171.0],[18.0],[227.0],[302.0],[243.0],[34.0],[109.0],[284.0],[130.0],[89.0],[11.0],[281.0],[47.0],[339.0],[104.0],[37.0],[53.0],[316.0],[356.0],[4.0],[344.0],[290.0],[105.0]
101,[191.0],[57.0],[129.0],[42.0],[219.0],[85.0],[242.0],[76.0],[253.0],[354.0],[125.0],[286.0],[182.0],[316.0],[67.0],[227.0],[210.0],[312.0],[5.0],[360.0],[287.0],[343.0],[4.0],[297.0],[308.0]
102,[297.0],[356.0],[206.0],[284.0],[122.0],[33.0],[73.0],[349.0],[249.0],[299.0],[239.0],[352.0],[56.0],[78.0],[305.0],[65.0],[179.0],[61.0],[27.0],[262.0],[292.0],[26.0],[281.0],[209.0],[150.0]
103,[250.0],[62.0],[290.0],[315.0],[269.0],[313.0],[320.0],[352.0],[237.0],[230.0],[81.0],[126.0],[73.0],[2.0],[7.0],[220.0],[186.0],[36.0],[56.0],[17.0],[7.0],[286.0],[26.0],[268.0],[350.0]
104,[298.0],[302.0],[310.0],[359.0],[163.0],[247.0],[62.0],[362.0],[142.0],[257.0],[170.0],[151.0],[242.0],[308.0],[355.0],[199.0],[209.0],[308.0],[257.0],[161.0],[358.0],[49.0],[349.0],[354.0],[103.0]
105,[253.0],[39.0],[178.0],[66.0],[6.0],[184.0],[299.0],[198.0],[349.0],[298.0],[47.0],[309.0],[346.0],[88.0],[106.0],[157.0],[177.0],[335.0],[84.0],[23.0],[109.0],[350.0],[29.0],[192.0],[218.0]
