Iteration,Sim_0,Sim_1,Sim_2
212,[246.0],[60.0],[180.0]
213,[118.0],[226.0],[190.0]
214,[126.0],[144.0],[182.0]
215,[249.0],[64.0],[187.0]
216,[245.0],[207.0],[237.0]
217,[267.0],[128.0],[168.0]
218,[203.0],[249.0],[138.0]
219,[64.0],[133.0],[84.0]
220,[139.0],[203.0],[133.0]
221,[190.0],[110.0],[123.0]
222,[138.0],[189.0],[196.0]
223,[328.0],[328.0],[14.0]
224,[329.0],[235.0],[222.0]
225,[154.0],[14.0],[97.0]
226,[226.0],[196.0],[226.0]
227,[307.0],[97.0],[181.0]
228,[61.0],[221.0],[144.0]
229,[291.0],[76.0],[337.0]
230,[337.0],[201.0],[201.0]
231,[201.0],[215.0],[154.0]
232,[278.0],[217.0],[207.0]
233,[217.0],[327.0],[316.0]
