Simulation,Passive Learning,GSx,GSy,iGS,Uncertainty Sampling,EGAL,EMCM,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
31,5.820684194564819,6.130186557769775,6.3848724365234375,6.668182373046875,6.204838514328003,6.251798868179321,5.64349627494812,6.221475124359131,6.117336273193359,6.439983367919922,6.663647890090942,6.673357009887695,6.820375680923462,6.706005096435547,6.627997398376465,9.662211418151855,9.451999425888062
32,5.6981892585754395,6.093175649642944,6.216516494750977,6.3772430419921875,6.121962070465088,6.5805583000183105,5.9282066822052,6.768998861312866,6.579961776733398,6.80128812789917,6.596457004547119,6.439253091812134,6.64502477645874,6.48538613319397,6.467150926589966,9.532928705215454,9.118234872817993
33,5.202866077423096,5.473545551300049,5.586777687072754,5.778939723968506,5.4945454597473145,5.833940744400024,5.325357913970947,5.804593086242676,5.796526908874512,5.796950101852417,5.84116530418396,5.817940711975098,5.945780038833618,5.842577219009399,5.839386701583862,8.32510232925415,8.194867849349976
34,5.205134153366089,5.509966611862183,5.620305776596069,5.7074244022369385,5.555629730224609,5.757511854171753,5.304494380950928,5.753312826156616,5.756284713745117,5.769439697265625,5.791333436965942,5.6806371212005615,5.965813636779785,5.816417217254639,5.779198408126831,8.141383409500122,8.214301586151123
35,6.516732931137085,6.930591344833374,7.096716403961182,7.029417991638184,6.527390956878662,6.914323806762695,6.369974136352539,7.1781651973724365,7.186243772506714,7.101644039154053,7.167161703109741,7.212021350860596,7.349121332168579,7.23872971534729,7.246292591094971,10.419452428817749,10.076015949249268
36,6.422337770462036,6.67050576210022,6.7695794105529785,7.132524251937866,6.92111349105835,7.181452989578247,6.578772306442261,7.7390296459198,7.250612497329712,6.979559898376465,7.0992937088012695,7.478796720504761,7.624539613723755,7.45389986038208,7.446559429168701,11.022587060928345,10.442857265472412
37,6.32652473449707,6.884610891342163,7.021698236465454,7.264010906219482,6.885039329528809,6.819546461105347,6.3996498584747314,6.7777276039123535,7.023256063461304,7.189508676528931,7.051361322402954,7.1013195514678955,7.302734851837158,7.209519147872925,7.173304319381714,10.264490127563477,10.453902244567871
38,5.9022228717803955,6.158063888549805,6.409392833709717,6.690299987792969,6.205936908721924,6.276947736740112,5.642740249633789,6.265940189361572,6.132108688354492,6.451333284378052,6.696172475814819,6.702656269073486,6.837977647781372,6.7252326011657715,6.673377990722656,9.607378959655762,9.465083599090576
39,6.449714422225952,6.677120208740234,6.743750333786011,6.971827745437622,6.689108371734619,7.025346279144287,6.429248094558716,6.941630601882935,6.997655153274536,7.049157381057739,7.111104488372803,7.071090459823608,7.069481372833252,7.148019075393677,7.001227378845215,9.916848182678223,9.74980092048645
40,5.68249249458313,5.865602493286133,5.871492862701416,5.989778280258179,5.7355711460113525,6.0032899379730225,6.470139026641846,7.082496881484985,7.063852310180664,7.080332040786743,7.048567533493042,7.04951548576355,7.15766716003418,7.110472679138184,7.0488221645355225,9.939136028289795,9.911183834075928
41,6.40437388420105,6.887535095214844,7.103322744369507,7.262083530426025,6.86726713180542,6.842320203781128,6.279962062835693,6.804656267166138,7.015063524246216,7.137381315231323,6.993182420730591,7.0189855098724365,7.079658031463623,7.111441612243652,7.232967138290405,9.96762752532959,10.286168575286865
42,5.695427894592285,6.114595174789429,6.232840061187744,6.376413106918335,6.135824918746948,6.58350133895874,5.931283712387085,6.722609519958496,6.507157802581787,6.727539539337158,6.539862394332886,6.434782981872559,6.612338066101074,6.460290431976318,6.438479900360107,9.265790939331055,9.203172206878662
43,6.536448240280151,6.945218801498413,7.0851218700408936,7.019993543624878,6.5377373695373535,6.980111122131348,6.382641792297363,7.234493017196655,7.208260536193848,7.131778001785278,7.186371564865112,7.244511842727661,7.398355960845947,7.29803729057312,7.308871507644653,10.652266502380371,10.037939071655273
44,5.899097681045532,6.228256464004517,6.273580312728882,6.4810497760772705,6.182857990264893,6.8169214725494385,6.263414144515991,6.672858476638794,6.911558389663696,6.538019895553589,6.562779426574707,6.5874433517456055,6.752005577087402,6.585692405700684,6.601181507110596,9.418878078460693,8.758058309555054
45,5.650116920471191,6.106472730636597,6.22412109375,6.361988306045532,6.129069805145264,6.548851251602173,5.912369966506958,6.708820819854736,6.48966646194458,6.7280402183532715,6.526769399642944,6.42841649055481,6.591285467147827,6.431397199630737,6.405801773071289,9.202383041381836,9.175840854644775
46,6.366926431655884,6.821251630783081,7.215146780014038,7.212224721908569,6.838317155838013,6.808820009231567,6.287729978561401,6.7776548862457275,6.9698755741119385,7.098725080490112,6.967759370803833,7.004987955093384,7.173012018203735,7.108197450637817,7.075779676437378,9.893752098083496,10.225264072418213
47,5.151116847991943,5.415234327316284,5.568449258804321,5.682752370834351,5.514757394790649,5.803707599639893,5.500855445861816,5.762695550918579,5.728874921798706,6.158064842224121,6.047263145446777,5.75763201713562,5.845931053161621,5.882824897766113,6.2526538372039795,8.725887537002563,8.446428298950195
48,6.355212450027466,6.869217872619629,7.102234125137329,7.253905534744263,6.861709833145142,6.820650577545166,6.284614562988281,6.767890930175781,6.964692115783691,7.1011762619018555,6.960974454879761,6.994394063949585,7.179029941558838,7.106489896774292,7.063168525695801,9.877982139587402,10.218775033950806
49,5.836552143096924,6.149846792221069,6.2438132762908936,6.353612184524536,6.10771918296814,6.416853904724121,6.024468421936035,6.473949909210205,6.478153705596924,6.448991537094116,6.471550226211548,6.434091567993164,6.470440864562988,6.894189357757568,7.227067947387695,10.276242017745972,10.305744409561157
50,5.178951263427734,5.38168478012085,5.482785940170288,5.663398504257202,5.419148683547974,5.796707391738892,5.266746282577515,5.724010229110718,5.74136209487915,5.718158721923828,5.732134819030762,5.724915027618408,5.871483325958252,5.756232976913452,5.752634763717651,8.435405969619751,8.138318061828613
51,5.682628393173218,5.85594367980957,5.8788628578186035,6.013027906417847,5.7327728271484375,6.086915969848633,6.498511075973511,7.1445019245147705,7.113595485687256,7.127705812454224,7.097011566162109,7.082650184631348,7.2146217823028564,7.132274389266968,7.082392692565918,10.166951417922974,9.900242567062378
52,5.858425617218018,6.18787407875061,6.230975389480591,6.4688191413879395,6.153895378112793,6.782143831253052,6.221977233886719,6.590991735458374,6.849808692932129,6.5308942794799805,6.535035848617554,6.545117616653442,6.665783643722534,6.568003177642822,6.558767318725586,9.545998334884644,8.77384090423584
53,5.858904838562012,6.225939512252808,6.239500522613525,6.406745433807373,6.16036057472229,6.709960460662842,6.169056415557861,6.606220006942749,6.8161725997924805,6.417989015579224,6.460571050643921,6.494415521621704,6.650604248046875,6.480904579162598,6.484631061553955,9.332475423812866,8.649217367172241
54,6.6337034702301025,6.339891195297241,6.599643707275391,7.20211386680603,6.552718877792358,6.638292074203491,6.49871039390564,6.697200775146484,6.211445093154907,7.0549070835113525,7.894211053848267,7.391082286834717,7.585806369781494,7.890052080154419,7.96848726272583,10.46883487701416,9.925891876220703
55,5.209103345870972,5.414891004562378,5.536236047744751,5.707771301269531,5.47020411491394,5.8337788581848145,5.340742111206055,5.781768321990967,5.802507400512695,5.777241230010986,5.782054424285889,5.780732154846191,5.9178478717803955,5.817448139190674,5.807870388031006,8.404480218887329,8.19929313659668
56,5.14855432510376,5.400105714797974,5.507629871368408,5.673642158508301,5.4158196449279785,5.761918306350708,5.262877464294434,5.713379383087158,5.712665557861328,5.723881006240845,5.752335071563721,5.733596563339233,5.870175838470459,5.754903554916382,5.765795707702637,8.258164167404175,8.10469365119934
57,5.8569512367248535,6.213207721710205,6.20129132270813,6.39538311958313,6.153703927993774,6.775433778762817,6.139982461929321,6.653095483779907,6.8321826457977295,6.44319224357605,6.468841075897217,6.521972894668579,6.646239519119263,6.50629186630249,6.525756359100342,9.267624378204346,8.620398759841919
58,6.414060592651367,6.9107630252838135,7.124356269836426,7.268160343170166,6.9034998416900635,6.897924423217773,6.306430101394653,6.832857608795166,7.047359228134155,7.140874862670898,6.998151063919067,7.050775766372681,7.253386497497559,7.164675235748291,7.146300554275513,10.030983448028564,10.444043159484863
59,5.684726715087891,6.12372899055481,6.237076759338379,6.390925168991089,6.151353359222412,6.538225173950195,5.923126935958862,6.726886510848999,6.527026176452637,6.7656731605529785,6.57214093208313,6.437516689300537,6.620062589645386,6.462371826171875,6.435145139694214,9.312988519668579,9.128146648406982
60,5.860109567642212,6.1858229637146,6.218504190444946,6.456446170806885,6.162153720855713,6.694002866744995,6.254922866821289,6.53190016746521,6.8169825077056885,6.5208094120025635,6.455877304077148,6.493751049041748,6.450658798217773,6.4739649295806885,6.622960567474365,9.329712390899658,8.82684588432312
61,5.702104330062866,5.873840570449829,5.891470193862915,6.018183469772339,5.7426698207855225,6.049812078475952,6.491152048110962,7.113028287887573,7.087418794631958,7.08305549621582,7.081552267074585,7.0819761753082275,7.212927579879761,7.14878511428833,7.1013429164886475,9.896540880203247,9.876134157180786
62,5.664172172546387,6.106115341186523,6.244866371154785,6.417031526565552,6.148355960845947,6.575985431671143,5.938525438308716,6.773486137390137,6.6142189502716064,6.804147243499756,6.591036558151245,6.471797943115234,6.667109727859497,6.505239725112915,6.517567157745361,9.295445919036865,9.1177659034729
63,5.666252851486206,6.1090826988220215,6.249562740325928,6.398173809051514,6.152569532394409,6.5418126583099365,5.948350429534912,6.764016151428223,6.5517802238464355,6.798753023147583,6.5922276973724365,6.459975957870483,6.494028091430664,6.463095664978027,6.595386505126953,9.299952983856201,9.160466432571411
64,5.184012174606323,5.46410059928894,5.572940826416016,5.743104457855225,5.468241453170776,5.826233148574829,5.325051546096802,5.788296937942505,5.786279678344727,5.787193775177002,5.827284812927246,5.8111982345581055,5.931210279464722,5.8210203647613525,5.823179244995117,8.318589448928833,8.178282737731934
65,5.846571683883667,6.137988567352295,6.4017558097839355,6.687539339065552,6.2021644115448,6.244097709655762,5.662389755249023,6.243528366088867,6.132767200469971,6.463614463806152,6.673731803894043,6.7002036571502686,6.821096181869507,6.69416618347168,6.6689136028289795,9.643553733825684,9.50843620300293
66,5.2640721797943115,5.739111661911011,5.693999290466309,5.990740537643433,5.625746011734009,6.076197147369385,5.514895439147949,5.868479490280151,6.0916101932525635,5.861627578735352,5.642112731933594,5.6478142738342285,5.873632431030273,5.639472484588623,5.6300013065338135,7.781700849533081,8.035382270812988
67,6.401524782180786,6.675222635269165,6.787773609161377,7.029964208602905,6.742231607437134,7.117578744888306,6.5060460567474365,7.055032253265381,7.089325904846191,7.167016506195068,7.2423317432403564,7.260854005813599,7.23459792137146,7.0514702796936035,6.655475854873657,9.250499248504639,9.65460205078125
68,5.880652189254761,6.223414421081543,6.302804946899414,6.447350740432739,6.200659513473511,6.617954730987549,6.09063720703125,6.64002537727356,6.6429665088653564,6.631629228591919,6.677369117736816,6.581815958023071,6.89082407951355,7.133366823196411,7.261134386062622,10.419297933578491,10.33609676361084
69,5.6820268630981445,5.867752552032471,5.88288688659668,6.0106422901153564,5.7453413009643555,6.026842355728149,6.499753713607788,7.084012508392334,7.0589141845703125,7.09099817276001,7.059154033660889,7.05188775062561,7.176680564880371,7.110161304473877,7.031603574752808,9.914031505584717,9.867035865783691
70,5.335733413696289,5.932445764541626,5.796884775161743,6.243670463562012,5.738006830215454,6.3783063888549805,5.581541061401367,6.082001686096191,6.341987371444702,5.899963855743408,5.7108964920043945,5.725150108337402,5.89745020866394,5.6901044845581055,5.6820313930511475,7.7942609786987305,8.097908973693848
71,5.6736955642700195,6.153451681137085,6.2254579067230225,6.356993675231934,6.143584728240967,6.514299392700195,5.988351106643677,6.761903762817383,6.563877582550049,6.788066387176514,6.5190205574035645,6.438724040985107,6.6533262729644775,6.476504802703857,6.498279333114624,9.640442848205566,9.19313383102417
72,5.806924104690552,6.150911808013916,6.141195297241211,6.405189514160156,6.093665361404419,6.614469528198242,6.18829870223999,6.506902694702148,6.72975492477417,6.475848197937012,6.410073518753052,6.435068130493164,6.576309442520142,6.418046712875366,6.4511377811431885,9.29549503326416,8.80299186706543
73,5.682377576828003,5.832888126373291,5.861465930938721,5.9407639503479,5.68761944770813,5.881237268447876,6.492166757583618,7.03991174697876,7.020915508270264,7.031330823898315,7.015052080154419,7.000333309173584,7.161639451980591,7.093865871429443,7.032883405685425,9.86815619468689,9.953705787658691
74,5.189796447753906,5.3807456493377686,5.555489540100098,5.692039966583252,5.506139755249023,5.7992103099823,5.5281548500061035,5.816660165786743,5.724178075790405,6.192836046218872,6.163456678390503,5.8335888385772705,5.846555709838867,5.909235715866089,6.3057122230529785,8.845709562301636,8.667824983596802
75,5.648257255554199,5.831000804901123,5.857619762420654,5.8968377113342285,5.656328201293945,5.8385233879089355,6.46598482131958,7.018300294876099,7.030182361602783,7.036627531051636,7.022282123565674,7.005311489105225,7.156325101852417,7.085952043533325,7.033874273300171,9.81925916671753,9.800191402435303
76,5.813417911529541,6.15874171257019,6.176910161972046,6.378215074539185,6.0844643115997314,6.540755271911621,6.1939311027526855,6.611322402954102,6.789856433868408,6.405332088470459,6.449260234832764,6.46743631362915,6.600871324539185,6.49810266494751,6.624584913253784,9.149905681610107,8.644477128982544
77,5.6856749057769775,5.854184627532959,5.869699954986572,5.953529357910156,5.689878940582275,5.870910167694092,6.477865695953369,7.045657634735107,7.027875900268555,7.042986869812012,7.036240577697754,7.019622564315796,7.149970054626465,7.09035849571228,7.038122892379761,9.876027345657349,9.91968035697937
78,5.907001972198486,6.244029521942139,6.319111108779907,6.461782932281494,6.216511487960815,6.630923509597778,6.144389390945435,6.648665428161621,6.648150205612183,6.63537073135376,6.693706750869751,6.570451021194458,6.751781225204468,7.130286455154419,7.441831588745117,10.437045097351074,10.38336443901062
79,5.169188976287842,5.397417306900024,5.504809379577637,5.6618852615356445,5.427393198013306,5.819749593734741,5.270761728286743,5.7629053592681885,5.772719144821167,5.765436172485352,5.753339767456055,5.762169599533081,5.889134407043457,5.794163227081299,5.787415981292725,8.374764204025269,8.058446407318115
80,6.363621234893799,6.6316163539886475,6.756668567657471,6.986619710922241,6.699284076690674,7.070230722427368,6.469390392303467,6.976058483123779,7.03152871131897,7.096183776855469,7.169307231903076,7.19466495513916,7.188453197479248,7.060215711593628,6.6360859870910645,9.217571258544922,9.594873189926147
81,5.877321243286133,6.2140069007873535,6.297941446304321,6.415034532546997,6.159284830093384,6.623141288757324,6.070972919464111,6.598716735839844,6.5996081829071045,6.591922283172607,6.6403515338897705,6.548182964324951,6.844691753387451,7.097474098205566,7.2111217975616455,10.401381015777588,10.394612073898315
82,5.746423244476318,5.94216775894165,5.9368977546691895,6.066189527511597,5.815426826477051,6.162022590637207,6.590523958206177,7.238266229629517,7.162994623184204,7.1418561935424805,7.204458713531494,7.125091552734375,7.2600462436676025,7.148174047470093,7.127209901809692,9.971335172653198,9.884998559951782
83,5.7454469203948975,6.195576190948486,6.34514856338501,6.466282606124878,6.210115432739258,6.5755016803741455,6.035477638244629,6.85629415512085,6.6063151359558105,6.866144180297852,6.581096172332764,6.550225496292114,6.706390619277954,6.557569265365601,6.580437660217285,9.40388822555542,9.278929233551025
84,5.693443298339844,6.1628758907318115,6.2883265018463135,6.429541826248169,6.193372964859009,6.605325222015381,5.990388870239258,6.7967658042907715,6.616829872131348,6.826761484146118,6.58967399597168,6.5100531578063965,6.675544023513794,6.5230162143707275,6.540297985076904,9.546467065811157,9.218227863311768
85,6.506420612335205,6.939454555511475,7.0605738162994385,6.956021308898926,6.477693557739258,6.879831552505493,6.3242950439453125,7.132128477096558,7.122540235519409,7.046161890029907,7.089710235595703,7.148073196411133,7.152904272079468,7.150498867034912,7.3345253467559814,10.28407907485962,9.94449234008789
86,5.710378885269165,6.1997880935668945,6.278525114059448,6.40380859375,6.2032928466796875,6.5127763748168945,6.094502210617065,6.769168376922607,6.562676191329956,6.802458763122559,6.512467861175537,6.469378709793091,6.517632007598877,6.482654809951782,6.639025688171387,9.41560697555542,9.201925039291382
87,5.217772960662842,5.4258034229278564,5.543587684631348,5.708403825759888,5.471621751785278,5.852889776229858,5.315110206604004,5.773202180862427,5.7877490520477295,5.769042253494263,5.777782201766968,5.776252746582031,5.909556865692139,5.789224624633789,5.842930793762207,8.473463535308838,8.178555488586426
88,5.128636837005615,5.385555267333984,5.503040790557861,5.69486665725708,5.412128925323486,5.808263301849365,5.2773277759552,5.764140844345093,5.753860712051392,5.7397425174713135,5.780142545700073,5.7549872398376465,5.870873928070068,5.760151624679565,5.791873931884766,8.425168752670288,8.127785921096802
89,6.515792608261108,6.923267841339111,7.065966367721558,7.019639730453491,6.494960308074951,6.935194253921509,6.341434717178345,7.16238260269165,7.177058219909668,7.070132255554199,7.125233888626099,7.192693710327148,7.3390467166900635,7.204136371612549,7.22233510017395,10.382458925247192,10.02162218093872
90,5.677741289138794,5.866178750991821,5.8811938762664795,5.9965338706970215,5.756256818771362,6.011279821395874,6.473226547241211,7.086909294128418,7.066792964935303,7.072927236557007,7.045376539230347,7.056771755218506,7.175945520401001,7.118314981460571,7.066763401031494,9.95179796218872,9.918716669082642
91,6.40820050239563,6.640011548995972,6.692038536071777,6.912266254425049,6.642757892608643,6.987209320068359,6.428751707077026,6.898967027664185,6.960829019546509,6.986273527145386,7.099036931991577,7.036916255950928,7.193551778793335,7.161061763763428,6.803498268127441,9.946810483932495,9.780310869216919
92,5.221318244934082,5.381728887557983,5.465299606323242,5.610374689102173,5.450541257858276,5.696628570556641,5.296380043029785,5.696289300918579,5.714358568191528,5.743970155715942,5.71537709236145,5.733503341674805,5.778595447540283,5.7131507396698,5.840892553329468,8.372390985488892,8.178297519683838
93,6.511972665786743,6.897826433181763,7.053695917129517,6.942198276519775,6.469365835189819,6.884422779083252,6.331470966339111,7.1546361446380615,7.140801191329956,7.063217639923096,7.104075908660889,7.154134511947632,7.315905570983887,7.197315454483032,7.21341609954834,10.349196672439575,9.994541883468628
94,5.63154673576355,6.063131809234619,6.195462942123413,6.348523378372192,6.104303598403931,6.530997276306152,5.8842082023620605,6.698426723480225,6.466637849807739,6.733079195022583,6.517463684082031,6.396290302276611,6.600314140319824,6.419107675552368,6.412748575210571,9.301265239715576,9.090698719024658
95,5.17552375793457,5.403757572174072,5.495502948760986,5.665879726409912,5.439718008041382,5.833276748657227,5.29277229309082,5.748687744140625,5.770423173904419,5.7421875,5.764578580856323,5.756572008132935,5.877365827560425,5.773408651351929,5.779343128204346,8.346476316452026,8.093179702758789
96,5.671268463134766,6.161561012268066,6.261265516281128,6.400845289230347,6.160566568374634,6.56760311126709,5.97541618347168,6.785282373428345,6.609060049057007,6.824656009674072,6.594908714294434,6.4978508949279785,6.668778419494629,6.5055553913116455,6.517674446105957,9.460599660873413,9.209614515304565
