Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
70,[113.0],[275.0],[359.0],[242.0],[24.0],[306.0],[181.0],[209.0],[247.0],[281.0],[352.0],[306.0],[316.0],[28.0],[203.0],[378.0],[347.0],[23.0],[333.0],[203.0],[331.0],[195.0],[362.0],[266.0],[203.0]
71,[375.0],[361.0],[368.0],[387.0],[50.0],[361.0],[362.0],[315.0],[304.0],[364.0],[310.0],[123.0],[292.0],[139.0],[394.0],[331.0],[331.0],[216.0],[361.0],[392.0],[310.0],[278.0],[307.0],[315.0],[312.0]
72,[319.0],[370.0],[50.0],[366.0],[316.0],[269.0],[332.0],[325.0],[301.0],[298.0],[295.0],[361.0],[300.0],[275.0],[326.0],[13.0],[308.0],[298.0],[119.0],[298.0],[172.0],[304.0],[245.0],[314.0],[202.0]
73,[300.0],[296.0],[108.0],[365.0],[395.0],[209.0],[348.0],[59.0],[293.0],[259.0],[247.0],[315.0],[269.0],[78.0],[244.0],[50.0],[267.0],[54.0],[307.0],[165.0],[198.0],[117.0],[269.0],[248.0],[52.0]
74,[0.0],[131.0],[235.0],[281.0],[327.0],[289.0],[318.0],[102.0],[172.0],[200.0],[52.0],[331.0],[291.0],[393.0],[195.0],[304.0],[248.0],[370.0],[131.0],[338.0],[304.0],[246.0],[203.0],[269.0],[18.0]
75,[340.0],[321.0],[238.0],[289.0],[397.0],[275.0],[344.0],[326.0],[269.0],[287.0],[369.0],[291.0],[155.0],[388.0],[19.0],[312.0],[278.0],[340.0],[320.0],[272.0],[147.0],[352.0],[113.0],[274.0],[321.0]
76,[248.0],[272.0],[84.0],[386.0],[389.0],[299.0],[270.0],[244.0],[131.0],[45.0],[254.0],[307.0],[307.0],[209.0],[102.0],[123.0],[369.0],[316.0],[357.0],[269.0],[278.0],[310.0],[171.0],[270.0],[243.0]
77,[266.0],[123.0],[207.0],[100.0],[54.0],[324.0],[350.0],[117.0],[198.0],[301.0],[304.0],[207.0],[211.0],[360.0],[325.0],[333.0],[203.0],[397.0],[273.0],[100.0],[218.0],[19.0],[0.0],[273.0],[369.0]
78,[331.0],[320.0],[219.0],[45.0],[178.0],[325.0],[146.0],[19.0],[216.0],[386.0],[146.0],[335.0],[23.0],[276.0],[332.0],[361.0],[131.0],[123.0],[203.0],[49.0],[312.0],[268.0],[259.0],[55.0],[335.0]
79,[267.0],[318.0],[23.0],[31.0],[84.0],[326.0],[390.0],[394.0],[51.0],[286.0],[269.0],[314.0],[117.0],[308.0],[246.0],[278.0],[350.0],[13.0],[209.0],[343.0],[266.0],[196.0],[331.0],[387.0],[308.0]
80,[177.0],[388.0],[267.0],[392.0],[390.0],[102.0],[267.0],[196.0],[324.0],[393.0],[274.0],[320.0],[362.0],[155.0],[352.0],[292.0],[174.0],[392.0],[296.0],[235.0],[197.0],[317.0],[344.0],[366.0],[291.0]
81,[379.0],[335.0],[319.0],[367.0],[267.0],[394.0],[329.0],[195.0],[348.0],[28.0],[363.0],[276.0],[272.0],[200.0],[385.0],[277.0],[150.0],[342.0],[29.0],[214.0],[378.0],[293.0],[266.0],[365.0],[292.0]
82,[76.0],[184.0],[242.0],[218.0],[146.0],[244.0],[293.0],[299.0],[378.0],[218.0],[319.0],[393.0],[315.0],[350.0],[378.0],[275.0],[51.0],[150.0],[318.0],[303.0],[219.0],[266.0],[387.0],[281.0],[305.0]
83,[274.0],[316.0],[203.0],[243.0],[171.0],[59.0],[301.0],[246.0],[309.0],[254.0],[266.0],[367.0],[378.0],[303.0],[375.0],[67.0],[307.0],[270.0],[388.0],[335.0],[350.0],[351.0],[366.0],[386.0],[306.0]
84,[369.0],[357.0],[17.0],[364.0],[245.0],[195.0],[383.0],[349.0],[317.0],[139.0],[278.0],[308.0],[339.0],[315.0],[266.0],[4.0],[21.0],[79.0],[239.0],[189.0],[123.0],[376.0],[281.0],[165.0],[307.0]
85,[307.0],[243.0],[113.0],[353.0],[81.0],[19.0],[239.0],[29.0],[380.0],[351.0],[308.0],[267.0],[216.0],[347.0],[380.0],[31.0],[184.0],[33.0],[150.0],[320.0],[292.0],[248.0],[365.0],[189.0],[320.0]
86,[386.0],[237.0],[109.0],[193.0],[302.0],[246.0],[245.0],[146.0],[268.0],[181.0],[264.0],[209.0],[235.0],[154.0],[395.0],[352.0],[78.0],[267.0],[267.0],[357.0],[345.0],[388.0],[386.0],[342.0],[273.0]
87,[81.0],[292.0],[279.0],[298.0],[359.0],[196.0],[331.0],[379.0],[370.0],[249.0],[222.0],[359.0],[207.0],[348.0],[278.0],[271.0],[33.0],[24.0],[169.0],[276.0],[347.0],[272.0],[254.0],[13.0],[357.0]
88,[57.0],[343.0],[143.0],[219.0],[310.0],[331.0],[333.0],[295.0],[283.0],[144.0],[276.0],[203.0],[363.0],[206.0],[146.0],[9.0],[305.0],[395.0],[276.0],[273.0],[131.0],[111.0],[297.0],[392.0],[390.0]
89,[245.0],[276.0],[218.0],[178.0],[255.0],[268.0],[304.0],[308.0],[395.0],[300.0],[172.0],[186.0],[33.0],[391.0],[393.0],[146.0],[364.0],[56.0],[380.0],[308.0],[375.0],[71.0],[315.0],[100.0],[270.0]
90,[366.0],[339.0],[54.0],[359.0],[13.0],[391.0],[288.0],[33.0],[375.0],[165.0],[181.0],[363.0],[240.0],[361.0],[268.0],[266.0],[289.0],[366.0],[363.0],[306.0],[397.0],[315.0],[392.0],[397.0],[318.0]
91,[203.0],[324.0],[53.0],[220.0],[314.0],[303.0],[33.0],[307.0],[367.0],[175.0],[306.0],[131.0],[279.0],[235.0],[351.0],[392.0],[300.0],[360.0],[335.0],[397.0],[242.0],[318.0],[360.0],[393.0],[211.0]
92,[131.0],[350.0],[286.0],[390.0],[248.0],[347.0],[307.0],[304.0],[278.0],[235.0],[267.0],[283.0],[346.0],[24.0],[324.0],[241.0],[298.0],[390.0],[395.0],[318.0],[387.0],[369.0],[200.0],[359.0],[278.0]
93,[54.0],[331.0],[340.0],[17.0],[239.0],[276.0],[275.0],[267.0],[310.0],[333.0],[216.0],[369.0],[206.0],[248.0],[310.0],[397.0],[200.0],[245.0],[274.0],[266.0],[364.0],[29.0],[359.0],[243.0],[267.0]
94,[393.0],[303.0],[56.0],[369.0],[53.0],[342.0],[247.0],[171.0],[279.0],[361.0],[218.0],[347.0],[209.0],[269.0],[247.0],[337.0],[292.0],[365.0],[285.0],[285.0],[366.0],[295.0],[52.0],[181.0],[17.0]
95,[172.0],[242.0],[59.0],[283.0],[366.0],[286.0],[235.0],[369.0],[344.0],[154.0],[235.0],[322.0],[379.0],[369.0],[304.0],[350.0],[363.0],[238.0],[21.0],[316.0],[283.0],[331.0],[388.0],[218.0],[217.0]
96,[119.0],[53.0],[367.0],[295.0],[319.0],[316.0],[389.0],[367.0],[295.0],[319.0],[331.0],[378.0],[150.0],[175.0],[344.0],[207.0],[113.0],[218.0],[362.0],[347.0],[281.0],[395.0],[100.0],[280.0],[345.0]
97,[276.0],[219.0],[291.0],[282.0],[386.0],[9.0],[222.0],[283.0],[345.0],[155.0],[220.0],[312.0],[294.0],[237.0],[51.0],[276.0],[312.0],[220.0],[314.0],[24.0],[300.0],[31.0],[376.0],[71.0],[378.0]
98,[84.0],[395.0],[183.0],[314.0],[222.0],[124.0],[171.0],[242.0],[71.0],[307.0],[397.0],[279.0],[203.0],[296.0],[248.0],[71.0],[395.0],[55.0],[278.0],[19.0],[291.0],[269.0],[50.0],[111.0],[241.0]
99,[181.0],[307.0],[206.0],[397.0],[376.0],[307.0],[175.0],[320.0],[294.0],[240.0],[79.0],[379.0],[17.0],[298.0],[294.0],[23.0],[388.0],[242.0],[291.0],[333.0],[100.0],[254.0],[239.0],[31.0],[303.0]
100,[327.0],[312.0],[124.0],[307.0],[279.0],[366.0],[303.0],[273.0],[150.0],[329.0],[315.0],[346.0],[222.0],[84.0],[279.0],[366.0],[373.0],[217.0],[309.0],[361.0],[393.0],[255.0],[193.0],[203.0],[51.0]
101,[368.0],[390.0],[13.0],[119.0],[340.0],[392.0],[312.0],[335.0],[165.0],[376.0],[393.0],[304.0],[273.0],[131.0],[331.0],[155.0],[50.0],[203.0],[317.0],[369.0],[45.0],[308.0],[378.0],[193.0],[154.0]
102,[154.0],[270.0],[230.0],[143.0],[218.0],[348.0],[340.0],[296.0],[23.0],[293.0],[242.0],[247.0],[193.0],[322.0],[295.0],[154.0],[253.0],[119.0],[375.0],[222.0],[282.0],[33.0],[314.0],[334.0],[347.0]
103,[178.0],[359.0],[264.0],[13.0],[324.0],[311.0],[324.0],[198.0],[350.0],[206.0],[307.0],[220.0],[335.0],[312.0],[343.0],[359.0],[286.0],[50.0],[329.0],[267.0],[165.0],[325.0],[119.0],[320.0],[363.0]
104,[21.0],[267.0],[151.0],[73.0],[331.0],[237.0],[347.0],[314.0],[311.0],[395.0],[29.0],[350.0],[320.0],[376.0],[269.0],[386.0],[222.0],[237.0],[331.0],[340.0],[314.0],[267.0],[296.0],[150.0],[397.0]
105,[387.0],[162.0],[28.0],[233.0],[247.0],[327.0],[286.0],[298.0],[303.0],[216.0],[17.0],[348.0],[319.0],[247.0],[71.0],[230.0],[272.0],[348.0],[301.0],[277.0],[254.0],[0.0],[222.0],[395.0],[186.0]
