Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
35,[123.0],[210.0],[254.0],[206.0],[23.0],[300.0],[160.0],[207.0],[44.0],[195.0],[173.0],[180.0],[23.0],[198.0],[26.0],[123.0],[151.0],[210.0],[52.0],[28.0],[276.0],[123.0],[222.0],[23.0],[76.0]
36,[222.0],[195.0],[131.0],[264.0],[318.0],[52.0],[329.0],[358.0],[52.0],[316.0],[26.0],[174.0],[389.0],[20.0],[368.0],[285.0],[210.0],[383.0],[187.0],[123.0],[249.0],[264.0],[173.0],[389.0],[195.0]
37,[393.0],[26.0],[358.0],[276.0],[113.0],[195.0],[76.0],[195.0],[224.0],[229.0],[357.0],[123.0],[329.0],[276.0],[123.0],[110.0],[154.0],[375.0],[45.0],[22.0],[237.0],[375.0],[272.0],[155.0],[387.0]
38,[357.0],[173.0],[78.0],[22.0],[192.0],[357.0],[210.0],[165.0],[207.0],[264.0],[193.0],[74.0],[113.0],[28.0],[7.0],[362.0],[22.0],[209.0],[275.0],[210.0],[360.0],[238.0],[214.0],[222.0],[39.0]
39,[76.0],[286.0],[229.0],[41.0],[20.0],[34.0],[166.0],[209.0],[165.0],[360.0],[0.0],[231.0],[276.0],[289.0],[11.0],[323.0],[276.0],[249.0],[300.0],[300.0],[113.0],[39.0],[264.0],[195.0],[173.0]
40,[258.0],[392.0],[249.0],[103.0],[276.0],[295.0],[54.0],[231.0],[81.0],[279.0],[209.0],[209.0],[44.0],[362.0],[110.0],[246.0],[264.0],[276.0],[392.0],[323.0],[362.0],[36.0],[6.0],[203.0],[357.0]
41,[22.0],[387.0],[244.0],[23.0],[103.0],[289.0],[171.0],[74.0],[245.0],[78.0],[286.0],[206.0],[4.0],[23.0],[139.0],[206.0],[43.0],[253.0],[362.0],[231.0],[78.0],[395.0],[379.0],[276.0],[59.0]
42,[144.0],[242.0],[245.0],[11.0],[300.0],[222.0],[271.0],[323.0],[41.0],[170.0],[246.0],[286.0],[379.0],[209.0],[389.0],[95.0],[291.0],[334.0],[144.0],[242.0],[23.0],[242.0],[49.0],[20.0],[0.0]
43,[362.0],[78.0],[15.0],[113.0],[279.0],[242.0],[73.0],[286.0],[23.0],[95.0],[124.0],[362.0],[186.0],[11.0],[61.0],[242.0],[237.0],[362.0],[169.0],[47.0],[139.0],[392.0],[242.0],[292.0],[33.0]
44,[154.0],[61.0],[166.0],[13.0],[15.0],[124.0],[222.0],[144.0],[19.0],[291.0],[22.0],[17.0],[45.0],[14.0],[34.0],[263.0],[271.0],[26.0],[34.0],[389.0],[389.0],[155.0],[113.0],[323.0],[209.0]
45,[264.0],[34.0],[108.0],[45.0],[244.0],[209.0],[78.0],[154.0],[11.0],[350.0],[17.0],[78.0],[222.0],[42.0],[291.0],[178.0],[193.0],[78.0],[178.0],[124.0],[379.0],[329.0],[45.0],[149.0],[271.0]
46,[315.0],[155.0],[173.0],[295.0],[146.0],[139.0],[242.0],[315.0],[78.0],[206.0],[242.0],[316.0],[78.0],[154.0],[242.0],[394.0],[45.0],[103.0],[295.0],[209.0],[315.0],[41.0],[325.0],[325.0],[61.0]
47,[4.0],[95.0],[387.0],[108.0],[160.0],[244.0],[103.0],[22.0],[206.0],[225.0],[392.0],[329.0],[231.0],[347.0],[263.0],[132.0],[78.0],[34.0],[160.0],[291.0],[134.0],[389.0],[41.0],[47.0],[123.0]
48,[171.0],[350.0],[275.0],[59.0],[42.0],[291.0],[209.0],[275.0],[263.0],[315.0],[244.0],[121.0],[209.0],[108.0],[154.0],[131.0],[242.0],[244.0],[319.0],[21.0],[231.0],[23.0],[154.0],[174.0],[344.0]
49,[275.0],[23.0],[59.0],[275.0],[222.0],[183.0],[184.0],[171.0],[103.0],[154.0],[350.0],[244.0],[291.0],[275.0],[165.0],[387.0],[81.0],[393.0],[266.0],[178.0],[165.0],[22.0],[254.0],[319.0],[78.0]
50,[59.0],[111.0],[192.0],[362.0],[245.0],[168.0],[237.0],[237.0],[174.0],[333.0],[111.0],[108.0],[244.0],[329.0],[131.0],[59.0],[244.0],[229.0],[271.0],[160.0],[171.0],[193.0],[99.0],[315.0],[242.0]
51,[135.0],[103.0],[315.0],[56.0],[333.0],[95.0],[229.0],[395.0],[222.0],[394.0],[154.0],[245.0],[111.0],[168.0],[273.0],[254.0],[245.0],[315.0],[59.0],[373.0],[114.0],[289.0],[108.0],[95.0],[164.0]
52,[387.0],[390.0],[144.0],[233.0],[120.0],[323.0],[47.0],[184.0],[275.0],[275.0],[266.0],[222.0],[193.0],[233.0],[362.0],[113.0],[382.0],[213.0],[56.0],[108.0],[103.0],[350.0],[316.0],[108.0],[281.0]
53,[56.0],[178.0],[160.0],[281.0],[186.0],[368.0],[108.0],[254.0],[95.0],[17.0],[108.0],[237.0],[30.0],[33.0],[395.0],[352.0],[362.0],[120.0],[386.0],[18.0],[319.0],[362.0],[216.0],[333.0],[362.0]
54,[17.0],[315.0],[111.0],[160.0],[275.0],[362.0],[59.0],[218.0],[237.0],[387.0],[386.0],[392.0],[181.0],[271.0],[103.0],[378.0],[160.0],[275.0],[390.0],[59.0],[394.0],[149.0],[270.0],[120.0],[352.0]
55,[372.0],[319.0],[40.0],[254.0],[262.0],[264.0],[315.0],[233.0],[149.0],[254.0],[316.0],[120.0],[334.0],[17.0],[334.0],[54.0],[334.0],[59.0],[214.0],[362.0],[275.0],[53.0],[378.0],[275.0],[139.0]
56,[231.0],[108.0],[329.0],[329.0],[0.0],[59.0],[387.0],[289.0],[254.0],[276.0],[254.0],[56.0],[120.0],[214.0],[254.0],[78.0],[254.0],[56.0],[343.0],[245.0],[95.0],[183.0],[134.0],[168.0],[131.0]
57,[378.0],[59.0],[113.0],[379.0],[352.0],[231.0],[194.0],[214.0],[24.0],[53.0],[276.0],[390.0],[275.0],[0.0],[184.0],[148.0],[149.0],[390.0],[124.0],[56.0],[390.0],[270.0],[372.0],[271.0],[213.0]
58,[130.0],[171.0],[183.0],[189.0],[203.0],[387.0],[189.0],[396.0],[98.0],[113.0],[231.0],[387.0],[108.0],[378.0],[218.0],[300.0],[74.0],[171.0],[352.0],[334.0],[395.0],[284.0],[352.0],[184.0],[181.0]
59,[163.0],[254.0],[299.0],[270.0],[298.0],[149.0],[276.0],[35.0],[298.0],[218.0],[352.0],[254.0],[387.0],[222.0],[133.0],[73.0],[335.0],[53.0],[205.0],[17.0],[53.0],[218.0],[335.0],[270.0],[95.0]
60,[232.0],[229.0],[13.0],[35.0],[78.0],[193.0],[113.0],[299.0],[231.0],[124.0],[222.0],[171.0],[308.0],[40.0],[113.0],[396.0],[298.0],[160.0],[298.0],[268.0],[254.0],[352.0],[74.0],[344.0],[108.0]
61,[183.0],[113.0],[12.0],[358.0],[335.0],[17.0],[332.0],[247.0],[131.0],[222.0],[203.0],[203.0],[56.0],[78.0],[344.0],[23.0],[323.0],[113.0],[78.0],[113.0],[218.0],[319.0],[54.0],[151.0],[103.0]
62,[131.0],[213.0],[21.0],[52.0],[396.0],[53.0],[151.0],[14.0],[281.0],[332.0],[298.0],[298.0],[298.0],[387.0],[54.0],[189.0],[344.0],[151.0],[387.0],[72.0],[298.0],[298.0],[298.0],[343.0],[382.0]
63,[13.0],[203.0],[328.0],[43.0],[131.0],[344.0],[349.0],[13.0],[299.0],[393.0],[54.0],[335.0],[9.0],[52.0],[78.0],[299.0],[35.0],[205.0],[95.0],[203.0],[343.0],[203.0],[78.0],[298.0],[284.0]
64,[323.0],[298.0],[165.0],[177.0],[213.0],[233.0],[111.0],[205.0],[328.0],[4.0],[289.0],[80.0],[299.0],[177.0],[279.0],[171.0],[240.0],[298.0],[254.0],[148.0],[209.0],[216.0],[203.0],[4.0],[113.0]
65,[382.0],[4.0],[308.0],[323.0],[299.0],[113.0],[203.0],[364.0],[14.0],[192.0],[248.0],[319.0],[390.0],[193.0],[178.0],[163.0],[299.0],[14.0],[163.0],[130.0],[9.0],[328.0],[248.0],[78.0],[335.0]
66,[103.0],[272.0],[296.0],[181.0],[284.0],[219.0],[42.0],[284.0],[329.0],[209.0],[214.0],[173.0],[130.0],[149.0],[231.0],[48.0],[40.0],[395.0],[193.0],[193.0],[284.0],[14.0],[192.0],[387.0],[148.0]
67,[108.0],[120.0],[137.0],[130.0],[108.0],[276.0],[165.0],[90.0],[5.0],[240.0],[139.0],[299.0],[149.0],[244.0],[23.0],[205.0],[280.0],[203.0],[103.0],[13.0],[130.0],[49.0],[55.0],[396.0],[323.0]
68,[328.0],[386.0],[364.0],[165.0],[328.0],[78.0],[130.0],[192.0],[0.0],[377.0],[299.0],[127.0],[314.0],[286.0],[100.0],[328.0],[13.0],[165.0],[328.0],[382.0],[14.0],[308.0],[299.0],[163.0],[189.0]
69,[124.0],[328.0],[222.0],[364.0],[165.0],[319.0],[246.0],[222.0],[386.0],[177.0],[120.0],[54.0],[206.0],[364.0],[60.0],[165.0],[120.0],[80.0],[286.0],[189.0],[33.0],[17.0],[323.0],[280.0],[364.0]
70,[14.0],[165.0],[239.0],[222.0],[14.0],[329.0],[244.0],[76.0],[293.0],[42.0],[60.0],[308.0],[386.0],[113.0],[328.0],[21.0],[130.0],[42.0],[244.0],[364.0],[206.0],[11.0],[177.0],[84.0],[121.0]
71,[33.0],[125.0],[288.0],[314.0],[206.0],[299.0],[1.0],[101.0],[192.0],[189.0],[226.0],[70.0],[293.0],[245.0],[364.0],[121.0],[12.0],[168.0],[192.0],[379.0],[89.0],[144.0],[328.0],[189.0],[235.0]
72,[116.0],[206.0],[146.0],[81.0],[189.0],[254.0],[298.0],[146.0],[166.0],[14.0],[149.0],[214.0],[91.0],[386.0],[315.0],[298.0],[328.0],[158.0],[11.0],[146.0],[293.0],[189.0],[11.0],[375.0],[84.0]
73,[298.0],[5.0],[238.0],[394.0],[238.0],[14.0],[261.0],[0.0],[146.0],[364.0],[172.0],[0.0],[102.0],[34.0],[13.0],[5.0],[164.0],[254.0],[149.0],[182.0],[272.0],[124.0],[50.0],[5.0],[315.0]
74,[189.0],[124.0],[225.0],[149.0],[139.0],[243.0],[177.0],[54.0],[108.0],[368.0],[116.0],[182.0],[167.0],[235.0],[189.0],[225.0],[243.0],[299.0],[13.0],[386.0],[60.0],[386.0],[84.0],[74.0],[177.0]
75,[262.0],[182.0],[203.0],[0.0],[7.0],[364.0],[21.0],[23.0],[334.0],[50.0],[213.0],[272.0],[378.0],[160.0],[91.0],[249.0],[222.0],[13.0],[219.0],[103.0],[222.0],[60.0],[249.0],[216.0],[394.0]
76,[21.0],[214.0],[76.0],[289.0],[102.0],[225.0],[101.0],[213.0],[280.0],[289.0],[389.0],[103.0],[174.0],[167.0],[111.0],[146.0],[392.0],[206.0],[203.0],[111.0],[144.0],[222.0],[170.0],[111.0],[262.0]
77,[184.0],[335.0],[161.0],[111.0],[334.0],[192.0],[235.0],[296.0],[22.0],[98.0],[167.0],[389.0],[103.0],[102.0],[386.0],[289.0],[111.0],[225.0],[389.0],[166.0],[378.0],[107.0],[289.0],[386.0],[21.0]
78,[386.0],[144.0],[334.0],[386.0],[174.0],[315.0],[167.0],[79.0],[323.0],[60.0],[102.0],[102.0],[227.0],[146.0],[95.0],[182.0],[386.0],[73.0],[119.0],[222.0],[299.0],[296.0],[386.0],[101.0],[245.0]
79,[101.0],[389.0],[79.0],[378.0],[382.0],[262.0],[289.0],[163.0],[289.0],[7.0],[36.0],[146.0],[13.0],[334.0],[166.0],[111.0],[60.0],[262.0],[226.0],[335.0],[108.0],[146.0],[91.0],[192.0],[386.0]
80,[106.0],[343.0],[174.0],[334.0],[184.0],[146.0],[79.0],[390.0],[315.0],[160.0],[160.0],[213.0],[119.0],[13.0],[203.0],[272.0],[219.0],[245.0],[378.0],[70.0],[91.0],[108.0],[146.0],[182.0],[111.0]
81,[146.0],[84.0],[184.0],[79.0],[171.0],[224.0],[91.0],[113.0],[136.0],[334.0],[301.0],[23.0],[86.0],[184.0],[238.0],[166.0],[102.0],[386.0],[334.0],[79.0],[201.0],[334.0],[334.0],[102.0],[60.0]
82,[139.0],[79.0],[171.0],[174.0],[119.0],[5.0],[338.0],[98.0],[56.0],[146.0],[23.0],[144.0],[335.0],[314.0],[222.0],[335.0],[101.0],[146.0],[54.0],[174.0],[79.0],[79.0],[174.0],[334.0],[7.0]
83,[79.0],[301.0],[58.0],[215.0],[58.0],[108.0],[215.0],[211.0],[113.0],[108.0],[86.0],[13.0],[248.0],[121.0],[296.0],[160.0],[0.0],[108.0],[174.0],[73.0],[285.0],[245.0],[13.0],[289.0],[102.0]
84,[216.0],[238.0],[56.0],[213.0],[65.0],[174.0],[13.0],[243.0],[335.0],[299.0],[323.0],[284.0],[211.0],[284.0],[49.0],[174.0],[161.0],[79.0],[249.0],[190.0],[270.0],[13.0],[171.0],[103.0],[222.0]
85,[113.0],[163.0],[370.0],[101.0],[390.0],[142.0],[390.0],[73.0],[162.0],[174.0],[113.0],[98.0],[166.0],[56.0],[394.0],[103.0],[54.0],[222.0],[79.0],[394.0],[150.0],[184.0],[296.0],[30.0],[146.0]
86,[394.0],[323.0],[335.0],[335.0],[316.0],[86.0],[299.0],[206.0],[211.0],[245.0],[235.0],[235.0],[246.0],[299.0],[261.0],[17.0],[98.0],[285.0],[86.0],[163.0],[172.0],[163.0],[213.0],[144.0],[184.0]
87,[98.0],[49.0],[211.0],[211.0],[86.0],[58.0],[86.0],[378.0],[201.0],[79.0],[277.0],[113.0],[84.0],[91.0],[79.0],[79.0],[277.0],[184.0],[299.0],[277.0],[335.0],[394.0],[167.0],[173.0],[296.0]
88,[335.0],[394.0],[347.0],[183.0],[211.0],[56.0],[319.0],[166.0],[246.0],[323.0],[133.0],[277.0],[214.0],[98.0],[335.0],[390.0],[52.0],[119.0],[91.0],[296.0],[193.0],[261.0],[86.0],[296.0],[261.0]
89,[381.0],[249.0],[124.0],[166.0],[378.0],[79.0],[277.0],[148.0],[378.0],[215.0],[166.0],[95.0],[328.0],[335.0],[277.0],[277.0],[183.0],[296.0],[335.0],[243.0],[211.0],[86.0],[277.0],[119.0],[205.0]
90,[211.0],[56.0],[389.0],[173.0],[107.0],[178.0],[243.0],[108.0],[173.0],[171.0],[249.0],[243.0],[192.0],[211.0],[243.0],[358.0],[166.0],[150.0],[277.0],[328.0],[179.0],[135.0],[390.0],[394.0],[277.0]
91,[243.0],[277.0],[73.0],[1.0],[323.0],[277.0],[183.0],[5.0],[193.0],[390.0],[84.0],[148.0],[243.0],[183.0],[206.0],[344.0],[378.0],[86.0],[235.0],[192.0],[243.0],[277.0],[95.0],[56.0],[381.0]
92,[166.0],[52.0],[34.0],[328.0],[56.0],[296.0],[206.0],[267.0],[91.0],[213.0],[5.0],[249.0],[254.0],[100.0],[378.0],[243.0],[214.0],[335.0],[166.0],[81.0],[166.0],[335.0],[183.0],[113.0],[160.0]
93,[192.0],[243.0],[264.0],[297.0],[167.0],[378.0],[249.0],[56.0],[271.0],[211.0],[268.0],[166.0],[106.0],[174.0],[227.0],[235.0],[173.0],[211.0],[173.0],[254.0],[261.0],[120.0],[206.0],[44.0],[183.0]
94,[203.0],[166.0],[178.0],[321.0],[267.0],[389.0],[389.0],[308.0],[1.0],[183.0],[107.0],[1.0],[327.0],[249.0],[321.0],[213.0],[256.0],[183.0],[108.0],[327.0],[21.0],[166.0],[59.0],[98.0],[243.0]
95,[91.0],[91.0],[132.0],[185.0],[375.0],[328.0],[84.0],[178.0],[268.0],[166.0],[338.0],[201.0],[323.0],[166.0],[177.0],[155.0],[108.0],[344.0],[73.0],[281.0],[106.0],[173.0],[166.0],[335.0],[166.0]
96,[249.0],[175.0],[213.0],[148.0],[34.0],[166.0],[233.0],[316.0],[106.0],[389.0],[217.0],[145.0],[12.0],[84.0],[167.0],[44.0],[124.0],[243.0],[58.0],[12.0],[138.0],[254.0],[111.0],[390.0],[48.0]
97,[268.0],[338.0],[48.0],[279.0],[264.0],[173.0],[328.0],[238.0],[264.0],[139.0],[375.0],[375.0],[321.0],[328.0],[145.0],[56.0],[281.0],[166.0],[131.0],[321.0],[308.0],[158.0],[319.0],[211.0],[378.0]
98,[254.0],[145.0],[341.0],[352.0],[386.0],[268.0],[228.0],[10.0],[308.0],[358.0],[145.0],[352.0],[262.0],[384.0],[264.0],[145.0],[262.0],[91.0],[371.0],[145.0],[12.0],[281.0],[106.0],[206.0],[233.0]
99,[206.0],[375.0],[289.0],[138.0],[201.0],[228.0],[138.0],[386.0],[178.0],[135.0],[260.0],[168.0],[235.0],[327.0],[308.0],[308.0],[73.0],[135.0],[48.0],[375.0],[247.0],[85.0],[228.0],[166.0],[193.0]
100,[167.0],[247.0],[117.0],[85.0],[132.0],[327.0],[327.0],[131.0],[148.0],[167.0],[308.0],[318.0],[352.0],[148.0],[235.0],[10.0],[352.0],[124.0],[341.0],[352.0],[213.0],[287.0],[56.0],[378.0],[101.0]
101,[12.0],[138.0],[119.0],[308.0],[235.0],[148.0],[286.0],[341.0],[238.0],[267.0],[376.0],[9.0],[34.0],[73.0],[48.0],[238.0],[308.0],[323.0],[117.0],[308.0],[238.0],[178.0],[280.0],[215.0],[1.0]
102,[308.0],[308.0],[386.0],[7.0],[341.0],[247.0],[213.0],[124.0],[47.0],[103.0],[341.0],[238.0],[238.0],[145.0],[341.0],[34.0],[213.0],[12.0],[396.0],[179.0],[316.0],[151.0],[47.0],[124.0],[268.0]
103,[178.0],[48.0],[390.0],[117.0],[358.0],[308.0],[267.0],[317.0],[80.0],[260.0],[185.0],[138.0],[135.0],[352.0],[358.0],[341.0],[131.0],[280.0],[151.0],[144.0],[386.0],[91.0],[238.0],[328.0],[85.0]
104,[34.0],[341.0],[272.0],[171.0],[157.0],[135.0],[145.0],[292.0],[341.0],[237.0],[191.0],[48.0],[213.0],[379.0],[392.0],[233.0],[289.0],[48.0],[329.0],[358.0],[34.0],[396.0],[135.0],[213.0],[201.0]
105,[358.0],[149.0],[261.0],[98.0],[272.0],[48.0],[56.0],[360.0],[144.0],[386.0],[396.0],[149.0],[289.0],[158.0],[158.0],[117.0],[341.0],[117.0],[171.0],[107.0],[203.0],[237.0],[341.0],[297.0],[34.0]
