Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
23,[140.0],[240.0],[84.0],[0.0],[266.0],[252.0],[69.0],[56.0],[294.0],[157.0],[171.0],[224.0],[27.0],[136.0],[167.0],[266.0],[210.0],[125.0],[307.0],[265.0],[84.0],[237.0],[265.0],[164.0],[238.0]
24,[104.0],[203.0],[168.0],[154.0],[112.0],[105.0],[238.0],[238.0],[209.0],[276.0],[153.0],[168.0],[139.0],[280.0],[196.0],[238.0],[251.0],[14.0],[178.0],[171.0],[179.0],[252.0],[224.0],[97.0],[252.0]
25,[195.0],[293.0],[0.0],[153.0],[238.0],[139.0],[166.0],[264.0],[140.0],[48.0],[69.0],[139.0],[286.0],[157.0],[157.0],[279.0],[167.0],[263.0],[139.0],[153.0],[224.0],[224.0],[105.0],[5.0],[139.0]
26,[97.0],[224.0],[49.0],[224.0],[179.0],[83.0],[224.0],[42.0],[277.0],[249.0],[165.0],[97.0],[84.0],[14.0],[168.0],[251.0],[28.0],[105.0],[27.0],[125.0],[248.0],[266.0],[70.0],[266.0],[83.0]
27,[42.0],[189.0],[140.0],[170.0],[49.0],[280.0],[55.0],[154.0],[280.0],[280.0],[13.0],[251.0],[168.0],[168.0],[238.0],[126.0],[105.0],[140.0],[0.0],[48.0],[0.0],[97.0],[13.0],[251.0],[41.0]
28,[196.0],[5.0],[104.0],[13.0],[307.0],[118.0],[153.0],[153.0],[196.0],[83.0],[241.0],[55.0],[120.0],[49.0],[153.0],[125.0],[181.0],[202.0],[251.0],[294.0],[104.0],[104.0],[50.0],[286.0],[47.0]
29,[139.0],[27.0],[139.0],[104.0],[293.0],[251.0],[287.0],[202.0],[188.0],[224.0],[234.0],[98.0],[223.0],[105.0],[266.0],[105.0],[69.0],[168.0],[279.0],[280.0],[280.0],[181.0],[154.0],[106.0],[20.0]
30,[224.0],[280.0],[280.0],[252.0],[196.0],[279.0],[41.0],[266.0],[168.0],[252.0],[42.0],[189.0],[42.0],[97.0],[224.0],[182.0],[266.0],[112.0],[55.0],[209.0],[279.0],[14.0],[21.0],[204.0],[153.0]
31,[286.0],[301.0],[119.0],[118.0],[8.0],[189.0],[203.0],[118.0],[106.0],[5.0],[286.0],[210.0],[14.0],[224.0],[265.0],[167.0],[126.0],[210.0],[286.0],[5.0],[139.0],[286.0],[202.0],[76.0],[120.0]
32,[83.0],[117.0],[209.0],[251.0],[125.0],[63.0],[252.0],[301.0],[293.0],[97.0],[279.0],[112.0],[154.0],[252.0],[209.0],[287.0],[13.0],[154.0],[62.0],[112.0],[50.0],[201.0],[153.0],[126.0],[90.0]
33,[62.0],[14.0],[83.0],[139.0],[62.0],[13.0],[77.0],[111.0],[120.0],[202.0],[76.0],[286.0],[6.0],[140.0],[189.0],[195.0],[49.0],[77.0],[97.0],[63.0],[20.0],[140.0],[119.0],[223.0],[196.0]
34,[182.0],[181.0],[293.0],[84.0],[154.0],[154.0],[90.0],[90.0],[167.0],[293.0],[120.0],[63.0],[63.0],[77.0],[5.0],[84.0],[56.0],[42.0],[103.0],[293.0],[293.0],[139.0],[41.0],[181.0],[209.0]
35,[0.0],[63.0],[279.0],[50.0],[20.0],[293.0],[190.0],[187.0],[6.0],[120.0],[300.0],[294.0],[41.0],[112.0],[287.0],[13.0],[153.0],[91.0],[202.0],[126.0],[201.0],[77.0],[190.0],[125.0],[190.0]
36,[167.0],[217.0],[70.0],[204.0],[280.0],[204.0],[168.0],[8.0],[132.0],[98.0],[126.0],[209.0],[210.0],[5.0],[28.0],[20.0],[300.0],[287.0],[77.0],[91.0],[252.0],[42.0],[83.0],[146.0],[154.0]
37,[70.0],[28.0],[62.0],[76.0],[224.0],[42.0],[125.0],[216.0],[216.0],[190.0],[91.0],[307.0],[105.0],[182.0],[105.0],[50.0],[117.0],[5.0],[117.0],[98.0],[187.0],[27.0],[294.0],[61.0],[286.0]
38,[9.0],[48.0],[216.0],[189.0],[77.0],[4.0],[217.0],[21.0],[62.0],[168.0],[216.0],[161.0],[51.0],[279.0],[120.0],[140.0],[91.0],[62.0],[187.0],[238.0],[167.0],[187.0],[285.0],[195.0],[6.0]
39,[279.0],[105.0],[182.0],[285.0],[111.0],[51.0],[20.0],[174.0],[251.0],[84.0],[56.0],[27.0],[204.0],[293.0],[91.0],[223.0],[196.0],[237.0],[252.0],[182.0],[216.0],[112.0],[4.0],[22.0],[63.0]
40,[217.0],[259.0],[224.0],[62.0],[140.0],[231.0],[56.0],[0.0],[265.0],[62.0],[204.0],[200.0],[300.0],[13.0],[63.0],[97.0],[187.0],[195.0],[84.0],[139.0],[302.0],[62.0],[216.0],[210.0],[216.0]
41,[19.0],[75.0],[238.0],[97.0],[217.0],[90.0],[103.0],[69.0],[21.0],[300.0],[259.0],[230.0],[259.0],[201.0],[217.0],[62.0],[285.0],[13.0],[217.0],[77.0],[230.0],[5.0],[62.0],[50.0],[140.0]
42,[34.0],[168.0],[301.0],[216.0],[265.0],[27.0],[181.0],[102.0],[50.0],[107.0],[34.0],[34.0],[230.0],[301.0],[19.0],[153.0],[4.0],[51.0],[160.0],[272.0],[35.0],[217.0],[140.0],[258.0],[175.0]
43,[116.0],[145.0],[258.0],[22.0],[102.0],[35.0],[116.0],[244.0],[89.0],[181.0],[98.0],[146.0],[167.0],[27.0],[139.0],[174.0],[140.0],[301.0],[14.0],[107.0],[148.0],[126.0],[139.0],[168.0],[258.0]
44,[266.0],[131.0],[27.0],[160.0],[35.0],[148.0],[111.0],[35.0],[154.0],[35.0],[196.0],[84.0],[145.0],[34.0],[47.0],[210.0],[21.0],[245.0],[148.0],[259.0],[112.0],[153.0],[175.0],[34.0],[299.0]
45,[145.0],[41.0],[14.0],[301.0],[294.0],[294.0],[133.0],[134.0],[35.0],[131.0],[148.0],[265.0],[196.0],[121.0],[301.0],[259.0],[78.0],[27.0],[134.0],[231.0],[61.0],[161.0],[126.0],[42.0],[102.0]
46,[84.0],[159.0],[34.0],[272.0],[187.0],[307.0],[307.0],[237.0],[42.0],[148.0],[187.0],[173.0],[187.0],[131.0],[244.0],[301.0],[231.0],[34.0],[265.0],[35.0],[174.0],[13.0],[273.0],[116.0],[273.0]
47,[126.0],[274.0],[251.0],[230.0],[126.0],[173.0],[140.0],[285.0],[238.0],[162.0],[195.0],[223.0],[97.0],[209.0],[77.0],[272.0],[245.0],[134.0],[224.0],[307.0],[126.0],[301.0],[259.0],[84.0],[244.0]
48,[174.0],[245.0],[237.0],[148.0],[195.0],[223.0],[65.0],[140.0],[252.0],[223.0],[160.0],[18.0],[28.0],[266.0],[55.0],[200.0],[205.0],[224.0],[173.0],[148.0],[274.0],[51.0],[244.0],[186.0],[167.0]
49,[154.0],[229.0],[191.0],[126.0],[174.0],[258.0],[161.0],[60.0],[272.0],[19.0],[65.0],[4.0],[126.0],[84.0],[173.0],[245.0],[34.0],[186.0],[23.0],[251.0],[9.0],[259.0],[231.0],[159.0],[70.0]
50,[302.0],[13.0],[173.0],[175.0],[167.0],[274.0],[273.0],[293.0],[78.0],[271.0],[176.0],[246.0],[195.0],[216.0],[162.0],[34.0],[216.0],[18.0],[274.0],[216.0],[243.0],[230.0],[89.0],[93.0],[36.0]
51,[265.0],[200.0],[9.0],[4.0],[272.0],[246.0],[244.0],[259.0],[181.0],[257.0],[22.0],[10.0],[274.0],[191.0],[271.0],[131.0],[139.0],[258.0],[9.0],[191.0],[3.0],[35.0],[167.0],[13.0],[79.0]
52,[93.0],[206.0],[3.0],[257.0],[244.0],[167.0],[4.0],[78.0],[299.0],[244.0],[4.0],[78.0],[244.0],[284.0],[230.0],[237.0],[161.0],[167.0],[246.0],[176.0],[78.0],[121.0],[28.0],[294.0],[13.0]
53,[251.0],[55.0],[154.0],[10.0],[89.0],[79.0],[229.0],[279.0],[224.0],[229.0],[229.0],[93.0],[76.0],[162.0],[260.0],[4.0],[102.0],[266.0],[3.0],[161.0],[89.0],[272.0],[102.0],[98.0],[134.0]
54,[51.0],[186.0],[89.0],[246.0],[303.0],[102.0],[10.0],[51.0],[70.0],[79.0],[246.0],[46.0],[181.0],[153.0],[13.0],[102.0],[130.0],[102.0],[302.0],[27.0],[265.0],[92.0],[108.0],[196.0],[55.0]
55,[107.0],[192.0],[46.0],[107.0],[0.0],[134.0],[265.0],[70.0],[205.0],[13.0],[10.0],[70.0],[135.0],[173.0],[200.0],[108.0],[108.0],[145.0],[46.0],[298.0],[70.0],[107.0],[97.0],[271.0],[126.0]
56,[294.0],[125.0],[145.0],[101.0],[237.0],[108.0],[46.0],[45.0],[199.0],[51.0],[14.0],[134.0],[172.0],[18.0],[148.0],[42.0],[176.0],[205.0],[294.0],[13.0],[107.0],[101.0],[199.0],[230.0],[112.0]
57,[45.0],[289.0],[107.0],[135.0],[46.0],[121.0],[52.0],[149.0],[145.0],[45.0],[105.0],[107.0],[112.0],[257.0],[206.0],[121.0],[271.0],[108.0],[52.0],[51.0],[97.0],[176.0],[42.0],[246.0],[231.0]
58,[135.0],[283.0],[134.0],[42.0],[52.0],[196.0],[200.0],[199.0],[98.0],[199.0],[51.0],[52.0],[289.0],[229.0],[140.0],[162.0],[260.0],[199.0],[111.0],[45.0],[101.0],[209.0],[122.0],[289.0],[60.0]
59,[101.0],[66.0],[200.0],[121.0],[205.0],[115.0],[149.0],[159.0],[191.0],[112.0],[45.0],[101.0],[283.0],[69.0],[186.0],[186.0],[168.0],[214.0],[125.0],[206.0],[135.0],[246.0],[158.0],[283.0],[182.0]
60,[199.0],[23.0],[52.0],[196.0],[97.0],[126.0],[284.0],[115.0],[172.0],[284.0],[111.0],[214.0],[66.0],[93.0],[112.0],[192.0],[65.0],[121.0],[289.0],[121.0],[42.0],[289.0],[182.0],[279.0],[23.0]
61,[163.0],[17.0],[101.0],[115.0],[199.0],[186.0],[256.0],[270.0],[185.0],[290.0],[112.0],[121.0],[23.0],[46.0],[192.0],[284.0],[195.0],[153.0],[65.0],[115.0],[209.0],[168.0],[59.0],[69.0],[17.0]
62,[191.0],[90.0],[206.0],[65.0],[116.0],[158.0],[36.0],[167.0],[112.0],[182.0],[274.0],[126.0],[17.0],[102.0],[284.0],[154.0],[59.0],[115.0],[283.0],[284.0],[284.0],[283.0],[37.0],[238.0],[93.0]
63,[185.0],[298.0],[153.0],[35.0],[122.0],[192.0],[290.0],[195.0],[284.0],[59.0],[289.0],[115.0],[297.0],[52.0],[290.0],[65.0],[293.0],[173.0],[35.0],[290.0],[256.0],[59.0],[18.0],[79.0],[87.0]
64,[125.0],[304.0],[116.0],[293.0],[158.0],[284.0],[182.0],[24.0],[290.0],[93.0],[283.0],[273.0],[88.0],[108.0],[33.0],[290.0],[279.0],[158.0],[59.0],[60.0],[290.0],[18.0],[293.0],[301.0],[307.0]
65,[229.0],[83.0],[126.0],[79.0],[289.0],[290.0],[17.0],[298.0],[59.0],[297.0],[79.0],[186.0],[83.0],[144.0],[66.0],[23.0],[252.0],[290.0],[74.0],[66.0],[195.0],[238.0],[24.0],[14.0],[149.0]
66,[289.0],[84.0],[122.0],[14.0],[228.0],[60.0],[28.0],[93.0],[24.0],[87.0],[303.0],[192.0],[8.0],[62.0],[41.0],[224.0],[24.0],[181.0],[80.0],[20.0],[154.0],[24.0],[74.0],[73.0],[143.0]
67,[65.0],[97.0],[275.0],[73.0],[283.0],[66.0],[74.0],[304.0],[97.0],[215.0],[73.0],[289.0],[219.0],[74.0],[27.0],[17.0],[88.0],[59.0],[93.0],[80.0],[23.0],[74.0],[297.0],[130.0],[8.0]
68,[283.0],[7.0],[284.0],[88.0],[65.0],[19.0],[299.0],[87.0],[135.0],[7.0],[88.0],[60.0],[4.0],[80.0],[304.0],[76.0],[303.0],[298.0],[87.0],[14.0],[17.0],[298.0],[80.0],[307.0],[219.0]
69,[59.0],[214.0],[290.0],[304.0],[59.0],[87.0],[80.0],[219.0],[8.0],[139.0],[297.0],[283.0],[213.0],[304.0],[80.0],[304.0],[297.0],[74.0],[214.0],[88.0],[294.0],[80.0],[149.0],[149.0],[4.0]
70,[237.0],[139.0],[59.0],[94.0],[23.0],[6.0],[93.0],[6.0],[129.0],[140.0],[94.0],[66.0],[153.0],[7.0],[88.0],[88.0],[94.0],[88.0],[140.0],[94.0],[219.0],[135.0],[143.0],[7.0],[213.0]
71,[79.0],[153.0],[79.0],[219.0],[252.0],[140.0],[87.0],[213.0],[219.0],[3.0],[130.0],[298.0],[158.0],[139.0],[94.0],[94.0],[70.0],[80.0],[126.0],[130.0],[140.0],[144.0],[129.0],[219.0],[158.0]
72,[27.0],[3.0],[298.0],[213.0],[17.0],[10.0],[214.0],[10.0],[4.0],[172.0],[219.0],[304.0],[13.0],[213.0],[7.0],[144.0],[149.0],[94.0],[220.0],[136.0],[213.0],[129.0],[6.0],[143.0],[172.0]
73,[73.0],[220.0],[73.0],[2.0],[74.0],[2.0],[220.0],[126.0],[213.0],[178.0],[140.0],[158.0],[164.0],[3.0],[136.0],[70.0],[6.0],[7.0],[163.0],[140.0],[11.0],[84.0],[136.0],[3.0],[164.0]
74,[214.0],[177.0],[219.0],[140.0],[80.0],[210.0],[2.0],[2.0],[163.0],[154.0],[139.0],[2.0],[0.0],[11.0],[214.0],[150.0],[143.0],[126.0],[157.0],[7.0],[163.0],[150.0],[219.0],[213.0],[49.0]
75,[7.0],[171.0],[213.0],[163.0],[134.0],[181.0],[172.0],[177.0],[13.0],[105.0],[213.0],[164.0],[49.0],[275.0],[3.0],[83.0],[213.0],[3.0],[105.0],[213.0],[48.0],[7.0],[10.0],[177.0],[178.0]
76,[153.0],[256.0],[11.0],[157.0],[144.0],[228.0],[178.0],[171.0],[0.0],[204.0],[2.0],[181.0],[256.0],[154.0],[220.0],[219.0],[10.0],[11.0],[181.0],[3.0],[203.0],[214.0],[213.0],[261.0],[104.0]
77,[220.0],[50.0],[261.0],[48.0],[6.0],[49.0],[105.0],[104.0],[157.0],[53.0],[256.0],[256.0],[103.0],[203.0],[126.0],[139.0],[2.0],[233.0],[204.0],[164.0],[233.0],[3.0],[2.0],[48.0],[261.0]
78,[3.0],[167.0],[242.0],[275.0],[214.0],[255.0],[276.0],[234.0],[247.0],[101.0],[168.0],[233.0],[202.0],[269.0],[247.0],[10.0],[164.0],[49.0],[256.0],[275.0],[52.0],[220.0],[172.0],[171.0],[45.0]
79,[171.0],[103.0],[228.0],[202.0],[10.0],[202.0],[205.0],[247.0],[48.0],[265.0],[202.0],[202.0],[233.0],[244.0],[49.0],[213.0],[47.0],[242.0],[233.0],[242.0],[32.0],[11.0],[178.0],[104.0],[270.0]
80,[11.0],[46.0],[181.0],[233.0],[220.0],[234.0],[241.0],[204.0],[269.0],[32.0],[262.0],[266.0],[107.0],[44.0],[181.0],[177.0],[228.0],[275.0],[200.0],[105.0],[199.0],[158.0],[48.0],[167.0],[108.0]
81,[257.0],[262.0],[255.0],[52.0],[104.0],[45.0],[101.0],[108.0],[104.0],[279.0],[53.0],[262.0],[45.0],[37.0],[103.0],[2.0],[51.0],[45.0],[101.0],[168.0],[266.0],[164.0],[270.0],[202.0],[247.0]
82,[275.0],[107.0],[248.0],[269.0],[261.0],[32.0],[237.0],[53.0],[261.0],[237.0],[206.0],[37.0],[262.0],[181.0],[107.0],[171.0],[242.0],[227.0],[262.0],[256.0],[227.0],[49.0],[204.0],[52.0],[255.0]
83,[269.0],[32.0],[37.0],[227.0],[269.0],[266.0],[44.0],[241.0],[52.0],[109.0],[37.0],[206.0],[266.0],[199.0],[241.0],[256.0],[203.0],[248.0],[44.0],[269.0],[251.0],[256.0],[256.0],[255.0],[206.0]
84,[204.0],[266.0],[234.0],[206.0],[32.0],[206.0],[109.0],[32.0],[241.0],[118.0],[100.0],[238.0],[37.0],[265.0],[45.0],[275.0],[234.0],[37.0],[266.0],[201.0],[109.0],[269.0],[52.0],[37.0],[199.0]
85,[37.0],[237.0],[198.0],[109.0],[241.0],[238.0],[118.0],[100.0],[32.0],[38.0],[238.0],[227.0],[206.0],[237.0],[154.0],[48.0],[248.0],[53.0],[227.0],[228.0],[38.0],[203.0],[247.0],[108.0],[276.0]
86,[53.0],[119.0],[31.0],[265.0],[44.0],[53.0],[122.0],[224.0],[108.0],[209.0],[198.0],[44.0],[227.0],[31.0],[227.0],[262.0],[199.0],[100.0],[238.0],[248.0],[118.0],[233.0],[228.0],[206.0],[100.0]
87,[31.0],[38.0],[114.0],[187.0],[108.0],[38.0],[188.0],[120.0],[233.0],[122.0],[237.0],[109.0],[53.0],[207.0],[53.0],[242.0],[37.0],[207.0],[119.0],[101.0],[114.0],[45.0],[276.0],[44.0],[241.0]
88,[118.0],[42.0],[189.0],[123.0],[207.0],[100.0],[114.0],[38.0],[255.0],[188.0],[266.0],[31.0],[198.0],[119.0],[279.0],[234.0],[100.0],[31.0],[115.0],[32.0],[189.0],[32.0],[262.0],[237.0],[118.0]
89,[209.0],[98.0],[185.0],[28.0],[38.0],[184.0],[192.0],[209.0],[44.0],[192.0],[31.0],[198.0],[31.0],[115.0],[198.0],[202.0],[207.0],[123.0],[209.0],[262.0],[185.0],[262.0],[100.0],[31.0],[224.0]
90,[114.0],[115.0],[193.0],[191.0],[100.0],[282.0],[63.0],[189.0],[38.0],[64.0],[118.0],[123.0],[118.0],[189.0],[118.0],[52.0],[31.0],[188.0],[189.0],[53.0],[63.0],[199.0],[241.0],[118.0],[122.0]
91,[193.0],[111.0],[64.0],[287.0],[114.0],[58.0],[59.0],[185.0],[207.0],[282.0],[122.0],[184.0],[98.0],[123.0],[98.0],[269.0],[42.0],[192.0],[28.0],[234.0],[125.0],[227.0],[234.0],[122.0],[28.0]
92,[291.0],[61.0],[282.0],[60.0],[189.0],[24.0],[282.0],[287.0],[118.0],[21.0],[189.0],[291.0],[111.0],[286.0],[122.0],[37.0],[119.0],[285.0],[185.0],[109.0],[59.0],[53.0],[117.0],[188.0],[188.0]
93,[21.0],[291.0],[24.0],[283.0],[185.0],[17.0],[22.0],[125.0],[122.0],[17.0],[185.0],[20.0],[122.0],[185.0],[61.0],[248.0],[115.0],[64.0],[291.0],[38.0],[282.0],[109.0],[209.0],[114.0],[288.0]
94,[67.0],[25.0],[69.0],[182.0],[193.0],[77.0],[67.0],[62.0],[64.0],[77.0],[63.0],[58.0],[189.0],[290.0],[184.0],[100.0],[189.0],[184.0],[67.0],[123.0],[67.0],[38.0],[188.0],[192.0],[192.0]
95,[17.0],[56.0],[17.0],[20.0],[291.0],[92.0],[131.0],[283.0],[282.0],[302.0],[193.0],[24.0],[185.0],[193.0],[21.0],[31.0],[287.0],[20.0],[21.0],[189.0],[76.0],[119.0],[287.0],[63.0],[284.0]
96,[300.0],[77.0],[303.0],[24.0],[67.0],[146.0],[27.0],[66.0],[19.0],[133.0],[291.0],[76.0],[61.0],[282.0],[56.0],[198.0],[185.0],[24.0],[17.0],[185.0],[146.0],[115.0],[192.0],[184.0],[65.0]
97,[133.0],[147.0],[91.0],[299.0],[301.0],[304.0],[135.0],[19.0],[69.0],[146.0],[59.0],[16.0],[193.0],[20.0],[17.0],[116.0],[283.0],[280.0],[300.0],[193.0],[300.0],[123.0],[112.0],[291.0],[293.0]
98,[91.0],[73.0],[147.0],[146.0],[91.0],[132.0],[147.0],[291.0],[76.0],[27.0],[20.0],[148.0],[291.0],[67.0],[299.0],[123.0],[67.0],[69.0],[25.0],[282.0],[91.0],[189.0],[64.0],[59.0],[77.0]
99,[147.0],[133.0],[81.0],[133.0],[297.0],[81.0],[297.0],[58.0],[301.0],[81.0],[67.0],[91.0],[56.0],[24.0],[75.0],[184.0],[19.0],[16.0],[146.0],[58.0],[80.0],[64.0],[283.0],[20.0],[301.0]
100,[81.0],[92.0],[87.0],[86.0],[136.0],[297.0],[304.0],[76.0],[91.0],[129.0],[24.0],[80.0],[78.0],[16.0],[146.0],[60.0],[76.0],[132.0],[304.0],[25.0],[150.0],[185.0],[69.0],[24.0],[73.0]
101,[304.0],[143.0],[132.0],[150.0],[87.0],[150.0],[95.0],[132.0],[80.0],[150.0],[16.0],[144.0],[147.0],[299.0],[86.0],[282.0],[80.0],[303.0],[150.0],[75.0],[133.0],[69.0],[16.0],[91.0],[297.0]
102,[129.0],[296.0],[143.0],[294.0],[129.0],[136.0],[143.0],[14.0],[147.0],[95.0],[146.0],[87.0],[25.0],[133.0],[131.0],[25.0],[132.0],[147.0],[132.0],[300.0],[87.0],[16.0],[302.0],[135.0],[132.0]
103,[87.0],[129.0],[95.0],[129.0],[305.0],[70.0],[151.0],[147.0],[14.0],[70.0],[150.0],[296.0],[302.0],[91.0],[150.0],[299.0],[305.0],[136.0],[95.0],[304.0],[304.0],[303.0],[91.0],[81.0],[81.0]
104,[143.0],[161.0],[136.0],[137.0],[142.0],[97.0],[126.0],[80.0],[297.0],[307.0],[305.0],[132.0],[74.0],[72.0],[294.0],[78.0],[136.0],[86.0],[296.0],[146.0],[72.0],[90.0],[87.0],[296.0],[95.0]
105,[296.0],[212.0],[151.0],[173.0],[95.0],[128.0],[159.0],[136.0],[87.0],[160.0],[128.0],[72.0],[143.0],[129.0],[142.0],[133.0],[151.0],[143.0],[136.0],[296.0],[129.0],[72.0],[72.0],[87.0],[136.0]
