Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
15,[279.0],[279.0],[261.0],[83.0],[195.0],[167.0],[40.0],[279.0],[223.0],[277.0],[192.0],[153.0],[181.0],[83.0],[262.0],[164.0],[139.0],[79.0],[306.0],[82.0],[265.0],[181.0],[251.0],[153.0],[237.0]
16,[83.0],[83.0],[123.0],[251.0],[27.0],[153.0],[122.0],[208.0],[27.0],[165.0],[209.0],[27.0],[292.0],[139.0],[277.0],[289.0],[279.0],[276.0],[307.0],[194.0],[195.0],[125.0],[179.0],[233.0],[279.0]
17,[26.0],[195.0],[125.0],[27.0],[181.0],[138.0],[277.0],[205.0],[195.0],[221.0],[279.0],[138.0],[96.0],[279.0],[223.0],[263.0],[124.0],[307.0],[124.0],[166.0],[237.0],[27.0],[178.0],[276.0],[83.0]
18,[205.0],[237.0],[26.0],[249.0],[194.0],[193.0],[307.0],[150.0],[222.0],[24.0],[82.0],[223.0],[233.0],[205.0],[195.0],[207.0],[41.0],[219.0],[24.0],[136.0],[279.0],[124.0],[23.0],[278.0],[51.0]
19,[27.0],[249.0],[27.0],[26.0],[83.0],[97.0],[293.0],[209.0],[83.0],[162.0],[221.0],[125.0],[83.0],[278.0],[222.0],[166.0],[190.0],[167.0],[69.0],[135.0],[27.0],[248.0],[181.0],[305.0],[125.0]
20,[219.0],[123.0],[82.0],[290.0],[275.0],[191.0],[68.0],[69.0],[124.0],[95.0],[167.0],[195.0],[293.0],[276.0],[82.0],[205.0],[207.0],[69.0],[208.0],[178.0],[235.0],[110.0],[279.0],[194.0],[192.0]
21,[206.0],[125.0],[80.0],[181.0],[166.0],[261.0],[230.0],[277.0],[82.0],[123.0],[307.0],[83.0],[26.0],[236.0],[264.0],[124.0],[237.0],[82.0],[223.0],[181.0],[83.0],[278.0],[195.0],[82.0],[167.0]
22,[278.0],[121.0],[181.0],[307.0],[149.0],[219.0],[276.0],[138.0],[262.0],[163.0],[166.0],[222.0],[193.0],[121.0],[278.0],[194.0],[206.0],[80.0],[195.0],[278.0],[167.0],[26.0],[83.0],[251.0],[124.0]
23,[125.0],[247.0],[164.0],[233.0],[82.0],[165.0],[223.0],[262.0],[125.0],[265.0],[69.0],[279.0],[192.0],[13.0],[136.0],[290.0],[111.0],[67.0],[125.0],[26.0],[234.0],[236.0],[193.0],[166.0],[251.0]
24,[251.0],[248.0],[251.0],[69.0],[281.0],[81.0],[195.0],[251.0],[163.0],[279.0],[68.0],[262.0],[219.0],[27.0],[261.0],[236.0],[13.0],[66.0],[27.0],[69.0],[307.0],[65.0],[55.0],[223.0],[235.0]
25,[305.0],[27.0],[223.0],[232.0],[288.0],[279.0],[83.0],[236.0],[279.0],[125.0],[306.0],[69.0],[82.0],[153.0],[125.0],[235.0],[251.0],[209.0],[209.0],[108.0],[251.0],[69.0],[136.0],[195.0],[135.0]
26,[261.0],[307.0],[69.0],[237.0],[55.0],[195.0],[125.0],[293.0],[181.0],[195.0],[124.0],[26.0],[180.0],[237.0],[124.0],[251.0],[27.0],[277.0],[279.0],[292.0],[293.0],[82.0],[261.0],[265.0],[82.0]
27,[69.0],[251.0],[209.0],[223.0],[292.0],[125.0],[69.0],[233.0],[232.0],[223.0],[276.0],[237.0],[251.0],[122.0],[27.0],[277.0],[181.0],[306.0],[78.0],[193.0],[139.0],[262.0],[221.0],[125.0],[223.0]
28,[292.0],[69.0],[23.0],[209.0],[125.0],[237.0],[55.0],[261.0],[208.0],[83.0],[236.0],[235.0],[167.0],[67.0],[236.0],[261.0],[293.0],[250.0],[111.0],[306.0],[305.0],[167.0],[123.0],[237.0],[307.0]
29,[37.0],[95.0],[306.0],[265.0],[124.0],[83.0],[265.0],[97.0],[40.0],[307.0],[251.0],[232.0],[153.0],[181.0],[194.0],[81.0],[153.0],[124.0],[293.0],[233.0],[223.0],[307.0],[260.0],[279.0],[69.0]
30,[293.0],[293.0],[124.0],[135.0],[293.0],[27.0],[167.0],[181.0],[167.0],[209.0],[181.0],[233.0],[220.0],[110.0],[193.0],[243.0],[223.0],[275.0],[181.0],[250.0],[222.0],[223.0],[81.0],[209.0],[209.0]
31,[180.0],[163.0],[207.0],[222.0],[167.0],[251.0],[209.0],[13.0],[13.0],[82.0],[109.0],[261.0],[278.0],[26.0],[69.0],[278.0],[209.0],[68.0],[251.0],[27.0],[209.0],[209.0],[307.0],[167.0],[220.0]
32,[221.0],[264.0],[194.0],[82.0],[307.0],[236.0],[279.0],[303.0],[209.0],[41.0],[81.0],[205.0],[232.0],[82.0],[307.0],[123.0],[307.0],[111.0],[80.0],[93.0],[82.0],[166.0],[69.0],[164.0],[41.0]
33,[220.0],[194.0],[220.0],[124.0],[69.0],[123.0],[136.0],[248.0],[251.0],[222.0],[135.0],[164.0],[25.0],[166.0],[26.0],[149.0],[69.0],[237.0],[278.0],[277.0],[26.0],[63.0],[194.0],[307.0],[250.0]
34,[167.0],[124.0],[13.0],[164.0],[220.0],[13.0],[222.0],[237.0],[162.0],[278.0],[293.0],[260.0],[166.0],[38.0],[279.0],[109.0],[278.0],[293.0],[265.0],[279.0],[289.0],[218.0],[96.0],[69.0],[293.0]
35,[307.0],[223.0],[68.0],[13.0],[94.0],[166.0],[82.0],[109.0],[164.0],[306.0],[41.0],[306.0],[307.0],[63.0],[123.0],[193.0],[274.0],[181.0],[26.0],[195.0],[306.0],[276.0],[41.0],[93.0],[222.0]
36,[97.0],[209.0],[208.0],[245.0],[291.0],[277.0],[124.0],[26.0],[81.0],[124.0],[278.0],[236.0],[124.0],[293.0],[208.0],[291.0],[26.0],[193.0],[167.0],[153.0],[236.0],[153.0],[166.0],[124.0],[208.0]
37,[13.0],[110.0],[293.0],[293.0],[25.0],[192.0],[97.0],[193.0],[26.0],[237.0],[190.0],[68.0],[258.0],[307.0],[205.0],[306.0],[208.0],[151.0],[165.0],[111.0],[96.0],[293.0],[135.0],[303.0],[68.0]
38,[81.0],[236.0],[292.0],[275.0],[81.0],[307.0],[111.0],[265.0],[41.0],[193.0],[53.0],[124.0],[149.0],[69.0],[265.0],[68.0],[55.0],[55.0],[303.0],[251.0],[194.0],[97.0],[265.0],[232.0],[233.0]
39,[231.0],[82.0],[41.0],[220.0],[211.0],[41.0],[278.0],[96.0],[293.0],[194.0],[55.0],[209.0],[152.0],[41.0],[209.0],[82.0],[138.0],[24.0],[55.0],[293.0],[38.0],[41.0],[167.0],[245.0],[221.0]
40,[41.0],[26.0],[235.0],[123.0],[222.0],[306.0],[181.0],[124.0],[278.0],[120.0],[249.0],[109.0],[97.0],[209.0],[167.0],[40.0],[306.0],[25.0],[235.0],[307.0],[54.0],[13.0],[209.0],[249.0],[232.0]
41,[234.0],[152.0],[205.0],[167.0],[97.0],[181.0],[41.0],[54.0],[220.0],[111.0],[194.0],[25.0],[41.0],[222.0],[192.0],[305.0],[236.0],[63.0],[290.0],[265.0],[97.0],[11.0],[223.0],[221.0],[205.0]
42,[250.0],[292.0],[250.0],[234.0],[13.0],[40.0],[231.0],[105.0],[68.0],[293.0],[139.0],[193.0],[13.0],[152.0],[221.0],[307.0],[68.0],[292.0],[302.0],[167.0],[13.0],[222.0],[277.0],[81.0],[55.0]
43,[54.0],[79.0],[192.0],[286.0],[41.0],[9.0],[13.0],[152.0],[177.0],[181.0],[153.0],[135.0],[277.0],[208.0],[259.0],[41.0],[277.0],[97.0],[292.0],[209.0],[181.0],[68.0],[234.0],[97.0],[292.0]
44,[153.0],[222.0],[234.0],[162.0],[208.0],[222.0],[67.0],[41.0],[55.0],[13.0],[40.0],[111.0],[55.0],[306.0],[111.0],[69.0],[290.0],[13.0],[301.0],[122.0],[35.0],[208.0],[94.0],[41.0],[137.0]
45,[25.0],[276.0],[260.0],[231.0],[209.0],[82.0],[261.0],[306.0],[193.0],[81.0],[97.0],[293.0],[248.0],[108.0],[293.0],[83.0],[302.0],[164.0],[97.0],[223.0],[233.0],[246.0],[220.0],[25.0],[207.0]
46,[55.0],[137.0],[277.0],[277.0],[68.0],[208.0],[80.0],[68.0],[265.0],[40.0],[13.0],[167.0],[231.0],[292.0],[181.0],[223.0],[285.0],[246.0],[166.0],[41.0],[261.0],[175.0],[21.0],[181.0],[231.0]
47,[230.0],[263.0],[108.0],[179.0],[53.0],[26.0],[174.0],[278.0],[207.0],[160.0],[64.0],[251.0],[121.0],[81.0],[25.0],[195.0],[152.0],[191.0],[264.0],[40.0],[249.0],[151.0],[139.0],[220.0],[150.0]
48,[277.0],[221.0],[307.0],[193.0],[40.0],[278.0],[96.0],[166.0],[25.0],[136.0],[25.0],[181.0],[306.0],[68.0],[41.0],[125.0],[230.0],[153.0],[110.0],[208.0],[232.0],[152.0],[13.0],[208.0],[40.0]
49,[249.0],[193.0],[137.0],[109.0],[180.0],[152.0],[152.0],[36.0],[217.0],[208.0],[50.0],[265.0],[40.0],[25.0],[153.0],[279.0],[263.0],[194.0],[54.0],[164.0],[263.0],[64.0],[208.0],[123.0],[13.0]
50,[289.0],[11.0],[40.0],[306.0],[123.0],[25.0],[39.0],[167.0],[301.0],[55.0],[122.0],[234.0],[305.0],[247.0],[163.0],[111.0],[137.0],[273.0],[236.0],[247.0],[221.0],[261.0],[97.0],[230.0],[180.0]
51,[192.0],[81.0],[55.0],[68.0],[218.0],[250.0],[232.0],[291.0],[292.0],[93.0],[65.0],[220.0],[95.0],[246.0],[292.0],[293.0],[165.0],[221.0],[219.0],[149.0],[277.0],[290.0],[246.0],[250.0],[276.0]
52,[306.0],[165.0],[180.0],[25.0],[219.0],[96.0],[292.0],[164.0],[166.0],[206.0],[220.0],[97.0],[265.0],[146.0],[166.0],[265.0],[235.0],[264.0],[180.0],[180.0],[25.0],[260.0],[273.0],[13.0],[306.0]
53,[40.0],[277.0],[38.0],[292.0],[306.0],[209.0],[220.0],[40.0],[234.0],[276.0],[305.0],[13.0],[223.0],[55.0],[305.0],[209.0],[109.0],[166.0],[291.0],[260.0],[193.0],[191.0],[306.0],[151.0],[136.0]
54,[223.0],[208.0],[193.0],[54.0],[67.0],[164.0],[153.0],[286.0],[91.0],[139.0],[292.0],[55.0],[209.0],[245.0],[122.0],[167.0],[193.0],[290.0],[276.0],[232.0],[166.0],[234.0],[40.0],[207.0],[153.0]
55,[265.0],[230.0],[218.0],[302.0],[190.0],[194.0],[151.0],[55.0],[123.0],[153.0],[250.0],[208.0],[107.0],[223.0],[306.0],[222.0],[291.0],[110.0],[35.0],[261.0],[250.0],[123.0],[68.0],[96.0],[230.0]
56,[222.0],[306.0],[153.0],[208.0],[193.0],[139.0],[235.0],[234.0],[250.0],[97.0],[291.0],[250.0],[298.0],[96.0],[249.0],[150.0],[39.0],[207.0],[137.0],[229.0],[152.0],[306.0],[175.0],[163.0],[148.0]
57,[264.0],[235.0],[65.0],[250.0],[54.0],[259.0],[290.0],[250.0],[96.0],[259.0],[180.0],[245.0],[208.0],[54.0],[206.0],[249.0],[250.0],[96.0],[151.0],[25.0],[137.0],[40.0],[222.0],[291.0],[123.0]
58,[208.0],[25.0],[305.0],[139.0],[265.0],[135.0],[303.0],[216.0],[276.0],[192.0],[123.0],[165.0],[54.0],[151.0],[233.0],[292.0],[292.0],[54.0],[138.0],[55.0],[81.0],[249.0],[82.0],[180.0],[288.0]
59,[68.0],[133.0],[67.0],[153.0],[223.0],[260.0],[194.0],[37.0],[277.0],[292.0],[110.0],[123.0],[250.0],[207.0],[289.0],[162.0],[110.0],[259.0],[152.0],[302.0],[292.0],[291.0],[278.0],[40.0],[286.0]
60,[193.0],[97.0],[39.0],[276.0],[286.0],[223.0],[54.0],[153.0],[54.0],[250.0],[54.0],[108.0],[93.0],[249.0],[164.0],[97.0],[179.0],[274.0],[220.0],[67.0],[244.0],[25.0],[248.0],[222.0],[109.0]
61,[95.0],[13.0],[276.0],[264.0],[120.0],[265.0],[305.0],[38.0],[204.0],[204.0],[9.0],[191.0],[264.0],[244.0],[220.0],[13.0],[305.0],[304.0],[203.0],[95.0],[78.0],[300.0],[9.0],[306.0],[81.0]
62,[137.0],[181.0],[81.0],[110.0],[23.0],[207.0],[81.0],[230.0],[219.0],[121.0],[234.0],[96.0],[207.0],[233.0],[68.0],[132.0],[275.0],[236.0],[92.0],[54.0],[39.0],[109.0],[207.0],[179.0],[25.0]
63,[53.0],[250.0],[25.0],[12.0],[95.0],[12.0],[221.0],[81.0],[136.0],[235.0],[248.0],[166.0],[24.0],[162.0],[97.0],[264.0],[219.0],[180.0],[158.0],[162.0],[231.0],[54.0],[264.0],[246.0],[39.0]
64,[151.0],[68.0],[249.0],[138.0],[151.0],[275.0],[123.0],[249.0],[194.0],[151.0],[207.0],[194.0],[260.0],[232.0],[13.0],[110.0],[191.0],[298.0],[33.0],[145.0],[207.0],[95.0],[236.0],[301.0],[151.0]
65,[135.0],[54.0],[151.0],[166.0],[287.0],[109.0],[12.0],[80.0],[302.0],[264.0],[188.0],[136.0],[303.0],[163.0],[207.0],[139.0],[233.0],[94.0],[139.0],[179.0],[165.0],[81.0],[180.0],[68.0],[305.0]
66,[136.0],[53.0],[54.0],[152.0],[96.0],[264.0],[264.0],[10.0],[245.0],[110.0],[163.0],[288.0],[261.0],[231.0],[137.0],[230.0],[276.0],[123.0],[299.0],[276.0],[208.0],[231.0],[110.0],[302.0],[249.0]
67,[139.0],[134.0],[252.0],[247.0],[165.0],[110.0],[110.0],[264.0],[264.0],[207.0],[52.0],[289.0],[276.0],[64.0],[39.0],[39.0],[303.0],[245.0],[96.0],[264.0],[151.0],[24.0],[54.0],[247.0],[53.0]
68,[247.0],[151.0],[136.0],[230.0],[24.0],[249.0],[21.0],[136.0],[53.0],[138.0],[175.0],[292.0],[245.0],[12.0],[95.0],[220.0],[261.0],[12.0],[94.0],[97.0],[246.0],[179.0],[148.0],[134.0],[54.0]
69,[165.0],[207.0],[133.0],[81.0],[207.0],[151.0],[175.0],[292.0],[110.0],[152.0],[63.0],[54.0],[249.0],[303.0],[303.0],[133.0],[20.0],[302.0],[95.0],[119.0],[12.0],[96.0],[164.0],[193.0],[92.0]
70,[291.0],[107.0],[290.0],[24.0],[284.0],[63.0],[22.0],[122.0],[304.0],[54.0],[164.0],[291.0],[110.0],[93.0],[291.0],[180.0],[96.0],[139.0],[106.0],[163.0],[264.0],[76.0],[256.0],[224.0],[97.0]
71,[147.0],[180.0],[53.0],[10.0],[179.0],[108.0],[63.0],[275.0],[161.0],[234.0],[162.0],[264.0],[12.0],[261.0],[151.0],[190.0],[151.0],[263.0],[79.0],[304.0],[302.0],[135.0],[235.0],[229.0],[291.0]
72,[273.0],[273.0],[163.0],[271.0],[80.0],[276.0],[92.0],[276.0],[260.0],[248.0],[39.0],[10.0],[229.0],[193.0],[138.0],[24.0],[180.0],[137.0],[34.0],[92.0],[248.0],[221.0],[249.0],[95.0],[162.0]
73,[189.0],[300.0],[230.0],[221.0],[162.0],[234.0],[94.0],[110.0],[180.0],[176.0],[259.0],[207.0],[246.0],[165.0],[152.0],[52.0],[95.0],[235.0],[178.0],[207.0],[110.0],[180.0],[137.0],[231.0],[289.0]
74,[287.0],[12.0],[188.0],[206.0],[305.0],[38.0],[95.0],[180.0],[24.0],[49.0],[165.0],[231.0],[165.0],[95.0],[96.0],[161.0],[23.0],[165.0],[201.0],[53.0],[180.0],[80.0],[151.0],[92.0],[138.0]
75,[190.0],[39.0],[109.0],[207.0],[139.0],[179.0],[193.0],[24.0],[109.0],[39.0],[179.0],[179.0],[151.0],[180.0],[139.0],[121.0],[12.0],[53.0],[249.0],[289.0],[36.0],[38.0],[39.0],[139.0],[152.0]
76,[38.0],[245.0],[189.0],[163.0],[109.0],[258.0],[53.0],[259.0],[291.0],[96.0],[260.0],[110.0],[235.0],[36.0],[38.0],[19.0],[121.0],[299.0],[275.0],[174.0],[109.0],[273.0],[165.0],[248.0],[96.0]
77,[274.0],[246.0],[227.0],[136.0],[11.0],[180.0],[109.0],[77.0],[305.0],[12.0],[304.0],[12.0],[53.0],[302.0],[247.0],[137.0],[64.0],[109.0],[67.0],[137.0],[53.0],[274.0],[95.0],[290.0],[6.0]
78,[67.0],[80.0],[190.0],[259.0],[39.0],[290.0],[91.0],[95.0],[249.0],[118.0],[37.0],[180.0],[300.0],[305.0],[260.0],[151.0],[247.0],[305.0],[91.0],[151.0],[290.0],[245.0],[275.0],[261.0],[139.0]
79,[244.0],[291.0],[291.0],[305.0],[276.0],[256.0],[304.0],[162.0],[179.0],[219.0],[96.0],[230.0],[291.0],[109.0],[232.0],[53.0],[135.0],[249.0],[218.0],[305.0],[300.0],[12.0],[67.0],[260.0],[287.0]
80,[248.0],[220.0],[139.0],[180.0],[259.0],[232.0],[24.0],[229.0],[12.0],[231.0],[12.0],[246.0],[106.0],[206.0],[78.0],[178.0],[249.0],[39.0],[260.0],[291.0],[106.0],[66.0],[126.0],[94.0],[52.0]
81,[108.0],[24.0],[259.0],[263.0],[192.0],[231.0],[164.0],[263.0],[32.0],[109.0],[138.0],[93.0],[137.0],[53.0],[288.0],[234.0],[160.0],[291.0],[204.0],[39.0],[247.0],[220.0],[53.0],[136.0],[12.0]
82,[166.0],[9.0],[138.0],[165.0],[12.0],[120.0],[180.0],[137.0],[92.0],[305.0],[152.0],[38.0],[39.0],[299.0],[134.0],[304.0],[11.0],[138.0],[205.0],[139.0],[242.0],[207.0],[138.0],[137.0],[93.0]
83,[164.0],[179.0],[152.0],[235.0],[191.0],[92.0],[163.0],[165.0],[78.0],[38.0],[80.0],[106.0],[67.0],[291.0],[106.0],[136.0],[150.0],[152.0],[105.0],[109.0],[135.0],[302.0],[163.0],[39.0],[179.0]
84,[290.0],[305.0],[12.0],[137.0],[302.0],[137.0],[229.0],[235.0],[95.0],[158.0],[24.0],[134.0],[179.0],[259.0],[12.0],[38.0],[301.0],[78.0],[259.0],[290.0],[136.0],[78.0],[304.0],[53.0],[164.0]
85,[96.0],[67.0],[24.0],[151.0],[78.0],[11.0],[139.0],[151.0],[246.0],[249.0],[67.0],[247.0],[146.0],[286.0],[302.0],[96.0],[243.0],[120.0],[190.0],[249.0],[108.0],[137.0],[242.0],[67.0],[261.0]
86,[152.0],[242.0],[96.0],[53.0],[47.0],[53.0],[179.0],[53.0],[108.0],[291.0],[47.0],[243.0],[288.0],[179.0],[244.0],[12.0],[289.0],[301.0],[263.0],[105.0],[291.0],[305.0],[233.0],[288.0],[302.0]
87,[39.0],[189.0],[300.0],[106.0],[91.0],[39.0],[291.0],[221.0],[192.0],[135.0],[290.0],[137.0],[259.0],[260.0],[131.0],[138.0],[245.0],[136.0],[221.0],[300.0],[150.0],[39.0],[247.0],[34.0],[260.0]
88,[284.0],[175.0],[287.0],[80.0],[92.0],[106.0],[247.0],[305.0],[299.0],[53.0],[177.0],[94.0],[135.0],[178.0],[132.0],[119.0],[53.0],[150.0],[193.0],[10.0],[179.0],[67.0],[12.0],[106.0],[91.0]
89,[276.0],[103.0],[179.0],[287.0],[127.0],[305.0],[150.0],[139.0],[173.0],[52.0],[150.0],[53.0],[88.0],[52.0],[275.0],[275.0],[24.0],[229.0],[123.0],[80.0],[92.0],[53.0],[206.0],[85.0],[285.0]
90,[91.0],[229.0],[298.0],[150.0],[301.0],[20.0],[288.0],[39.0],[150.0],[286.0],[137.0],[24.0],[52.0],[243.0],[234.0],[286.0],[242.0],[179.0],[277.0],[24.0],[134.0],[74.0],[150.0],[11.0],[11.0]
91,[259.0],[303.0],[275.0],[303.0],[274.0],[274.0],[134.0],[232.0],[122.0],[161.0],[151.0],[305.0],[285.0],[234.0],[67.0],[229.0],[37.0],[95.0],[109.0],[96.0],[288.0],[164.0],[109.0],[161.0],[303.0]
92,[23.0],[51.0],[150.0],[299.0],[285.0],[10.0],[284.0],[106.0],[137.0],[90.0],[11.0],[92.0],[66.0],[136.0],[79.0],[260.0],[232.0],[11.0],[207.0],[38.0],[303.0],[163.0],[291.0],[162.0],[38.0]
93,[12.0],[135.0],[34.0],[95.0],[261.0],[24.0],[287.0],[301.0],[39.0],[244.0],[95.0],[303.0],[130.0],[301.0],[290.0],[107.0],[231.0],[106.0],[53.0],[12.0],[245.0],[259.0],[301.0],[91.0],[245.0]
94,[138.0],[149.0],[160.0],[11.0],[233.0],[52.0],[106.0],[246.0],[67.0],[89.0],[146.0],[229.0],[247.0],[80.0],[94.0],[35.0],[260.0],[104.0],[179.0],[138.0],[205.0],[150.0],[65.0],[10.0],[122.0]
95,[150.0],[130.0],[161.0],[261.0],[303.0],[64.0],[286.0],[260.0],[261.0],[88.0],[94.0],[302.0],[301.0],[304.0],[135.0],[259.0],[246.0],[22.0],[122.0],[152.0],[24.0],[301.0],[263.0],[150.0],[95.0]
96,[11.0],[261.0],[95.0],[260.0],[163.0],[37.0],[11.0],[34.0],[205.0],[134.0],[233.0],[304.0],[162.0],[24.0],[24.0],[135.0],[92.0],[91.0],[50.0],[107.0],[52.0],[120.0],[289.0],[24.0],[67.0]
97,[275.0],[260.0],[92.0],[66.0],[247.0],[80.0],[159.0],[302.0],[275.0],[133.0],[289.0],[35.0],[271.0],[137.0],[36.0],[287.0],[288.0],[92.0],[77.0],[11.0],[80.0],[121.0],[262.0],[263.0],[246.0]
98,[24.0],[219.0],[91.0],[67.0],[135.0],[91.0],[37.0],[247.0],[227.0],[78.0],[93.0],[22.0],[61.0],[39.0],[245.0],[11.0],[229.0],[205.0],[104.0],[150.0],[220.0],[122.0],[245.0],[122.0],[34.0]
99,[105.0],[178.0],[229.0],[92.0],[260.0],[246.0],[52.0],[35.0],[106.0],[260.0],[247.0],[67.0],[230.0],[91.0],[80.0],[95.0],[287.0],[38.0],[225.0],[36.0],[276.0],[92.0],[285.0],[256.0],[133.0]
100,[78.0],[234.0],[204.0],[300.0],[263.0],[248.0],[133.0],[206.0],[290.0],[80.0],[261.0],[150.0],[263.0],[263.0],[304.0],[34.0],[66.0],[243.0],[274.0],[104.0],[178.0],[296.0],[257.0],[80.0],[37.0]
101,[245.0],[136.0],[64.0],[35.0],[231.0],[233.0],[132.0],[11.0],[273.0],[220.0],[132.0],[146.0],[224.0],[11.0],[246.0],[257.0],[9.0],[158.0],[255.0],[246.0],[262.0],[91.0],[232.0],[52.0],[190.0]
102,[288.0],[304.0],[304.0],[301.0],[161.0],[303.0],[246.0],[179.0],[134.0],[10.0],[131.0],[219.0],[105.0],[275.0],[108.0],[248.0],[163.0],[248.0],[11.0],[303.0],[163.0],[233.0],[106.0],[244.0],[229.0]
103,[92.0],[104.0],[191.0],[246.0],[22.0],[247.0],[135.0],[52.0],[263.0],[191.0],[204.0],[162.0],[94.0],[150.0],[107.0],[37.0],[107.0],[231.0],[206.0],[192.0],[37.0],[247.0],[92.0],[36.0],[22.0]
104,[52.0],[38.0],[105.0],[122.0],[106.0],[163.0],[162.0],[146.0],[130.0],[148.0],[10.0],[275.0],[120.0],[135.0],[103.0],[276.0],[244.0],[64.0],[64.0],[301.0],[219.0],[289.0],[288.0],[135.0],[248.0]
105,[161.0],[162.0],[244.0],[229.0],[244.0],[150.0],[130.0],[133.0],[79.0],[245.0],[178.0],[79.0],[36.0],[66.0],[11.0],[91.0],[161.0],[122.0],[295.0],[52.0],[22.0],[93.0],[122.0],[266.0],[108.0]
