Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
11,[90.0],[11.0],[33.0],[41.0],[24.0],[49.0],[86.0],[52.0],[40.0],[85.0],[70.0],[32.0],[65.0],[41.0],[67.0],[24.0],[91.0],[42.0],[87.0],[77.0],[92.0],[18.0],[17.0],[96.0],[90.0]
12,[18.0],[56.0],[35.0],[24.0],[4.0],[58.0],[95.0],[43.0],[42.0],[36.0],[78.0],[34.0],[89.0],[10.0],[81.0],[25.0],[41.0],[67.0],[17.0],[15.0],[41.0],[6.0],[51.0],[100.0],[55.0]
13,[42.0],[75.0],[61.0],[25.0],[25.0],[67.0],[1.0],[11.0],[48.0],[49.0],[25.0],[94.0],[15.0],[45.0],[90.0],[91.0],[27.0],[91.0],[55.0],[46.0],[34.0],[90.0],[55.0],[86.0],[68.0]
14,[14.0],[3.0],[51.0],[18.0],[86.0],[34.0],[67.0],[62.0],[102.0],[43.0],[13.0],[48.0],[101.0],[93.0],[41.0],[89.0],[22.0],[6.0],[41.0],[43.0],[40.0],[41.0],[97.0],[84.0],[69.0]
15,[39.0],[70.0],[64.0],[68.0],[90.0],[91.0],[3.0],[86.0],[54.0],[39.0],[18.0],[49.0],[18.0],[91.0],[52.0],[58.0],[52.0],[24.0],[96.0],[27.0],[58.0],[76.0],[59.0],[47.0],[12.0]
16,[44.0],[42.0],[56.0],[12.0],[1.0],[40.0],[34.0],[70.0],[7.0],[90.0],[15.0],[67.0],[34.0],[100.0],[35.0],[48.0],[99.0],[99.0],[49.0],[45.0],[12.0],[37.0],[91.0],[90.0],[73.0]
17,[64.0],[86.0],[59.0],[45.0],[40.0],[97.0],[42.0],[33.0],[55.0],[1.0],[6.0],[90.0],[28.0],[97.0],[96.0],[8.0],[96.0],[18.0],[35.0],[61.0],[102.0],[85.0],[90.0],[35.0],[45.0]
18,[43.0],[43.0],[25.0],[10.0],[34.0],[102.0],[40.0],[36.0],[96.0],[37.0],[100.0],[3.0],[27.0],[59.0],[22.0],[18.0],[90.0],[102.0],[25.0],[22.0],[8.0],[24.0],[96.0],[18.0],[48.0]
19,[47.0],[67.0],[102.0],[52.0],[42.0],[81.0],[55.0],[61.0],[70.0],[66.0],[90.0],[6.0],[43.0],[101.0],[6.0],[49.0],[70.0],[92.0],[90.0],[101.0],[52.0],[89.0],[24.0],[25.0],[83.0]
20,[56.0],[84.0],[32.0],[55.0],[18.0],[41.0],[102.0],[35.0],[23.0],[56.0],[98.0],[25.0],[20.0],[96.0],[25.0],[100.0],[56.0],[59.0],[67.0],[90.0],[0.0],[15.0],[25.0],[4.0],[102.0]
21,[3.0],[52.0],[45.0],[102.0],[102.0],[92.0],[51.0],[47.0],[67.0],[35.0],[76.0],[89.0],[47.0],[86.0],[94.0],[86.0],[77.0],[25.0],[22.0],[23.0],[101.0],[98.0],[18.0],[52.0],[32.0]
22,[24.0],[96.0],[92.0],[81.0],[55.0],[68.0],[81.0],[56.0],[18.0],[91.0],[32.0],[24.0],[68.0],[99.0],[18.0],[23.0],[42.0],[100.0],[91.0],[62.0],[96.0],[49.0],[81.0],[57.0],[18.0]
23,[6.0],[99.0],[97.0],[29.0],[68.0],[45.0],[8.0],[1.0],[85.0],[34.0],[96.0],[70.0],[31.0],[42.0],[13.0],[37.0],[36.0],[101.0],[77.0],[96.0],[42.0],[39.0],[22.0],[6.0],[49.0]
24,[76.0],[47.0],[67.0],[91.0],[69.0],[52.0],[90.0],[25.0],[100.0],[28.0],[91.0],[22.0],[12.0],[48.0],[101.0],[90.0],[86.0],[65.0],[52.0],[67.0],[45.0],[66.0],[57.0],[70.0],[13.0]
25,[84.0],[61.0],[13.0],[13.0],[45.0],[32.0],[41.0],[3.0],[61.0],[101.0],[34.0],[37.0],[45.0],[18.0],[99.0],[96.0],[18.0],[90.0],[51.0],[94.0],[100.0],[7.0],[79.0],[77.0],[99.0]
26,[91.0],[90.0],[81.0],[92.0],[32.0],[14.0],[91.0],[42.0],[52.0],[27.0],[45.0],[35.0],[102.0],[65.0],[100.0],[101.0],[35.0],[96.0],[47.0],[100.0],[86.0],[2.0],[6.0],[15.0],[66.0]
27,[28.0],[34.0],[86.0],[31.0],[12.0],[10.0],[96.0],[57.0],[51.0],[62.0],[101.0],[40.0],[40.0],[32.0],[86.0],[54.0],[25.0],[52.0],[39.0],[86.0],[91.0],[22.0],[58.0],[61.0],[100.0]
28,[27.0],[15.0],[26.0],[73.0],[52.0],[9.0],[52.0],[96.0],[90.0],[42.0],[40.0],[55.0],[26.0],[49.0],[85.0],[99.0],[47.0],[32.0],[66.0],[2.0],[27.0],[23.0],[23.0],[36.0],[96.0]
29,[46.0],[49.0],[83.0],[100.0],[13.0],[70.0],[99.0],[40.0],[49.0],[100.0],[41.0],[51.0],[73.0],[8.0],[70.0],[70.0],[100.0],[70.0],[24.0],[91.0],[17.0],[44.0],[1.0],[24.0],[91.0]
30,[62.0],[40.0],[46.0],[27.0],[51.0],[96.0],[22.0],[55.0],[32.0],[86.0],[23.0],[23.0],[32.0],[88.0],[47.0],[35.0],[67.0],[47.0],[14.0],[98.0],[35.0],[47.0],[15.0],[12.0],[101.0]
31,[96.0],[55.0],[27.0],[96.0],[23.0],[77.0],[25.0],[101.0],[44.0],[75.0],[97.0],[91.0],[62.0],[52.0],[24.0],[67.0],[61.0],[35.0],[15.0],[72.0],[25.0],[56.0],[37.0],[67.0],[0.0]
32,[52.0],[41.0],[96.0],[86.0],[17.0],[57.0],[18.0],[68.0],[56.0],[32.0],[8.0],[41.0],[55.0],[90.0],[39.0],[52.0],[24.0],[49.0],[64.0],[47.0],[55.0],[43.0],[2.0],[89.0],[89.0]
33,[11.0],[102.0],[91.0],[89.0],[92.0],[39.0],[23.0],[69.0],[43.0],[40.0],[59.0],[42.0],[7.0],[28.0],[84.0],[61.0],[23.0],[12.0],[44.0],[9.0],[73.0],[52.0],[98.0],[55.0],[50.0]
34,[15.0],[92.0],[47.0],[47.0],[15.0],[46.0],[32.0],[12.0],[28.0],[41.0],[17.0],[52.0],[90.0],[27.0],[56.0],[14.0],[15.0],[98.0],[56.0],[24.0],[32.0],[91.0],[100.0],[23.0],[51.0]
35,[50.0],[32.0],[99.0],[15.0],[57.0],[60.0],[80.0],[45.0],[27.0],[68.0],[95.0],[44.0],[58.0],[11.0],[36.0],[76.0],[6.0],[85.0],[58.0],[58.0],[49.0],[96.0],[86.0],[11.0],[58.0]
36,[51.0],[30.0],[100.0],[98.0],[48.0],[15.0],[6.0],[17.0],[62.0],[12.0],[85.0],[47.0],[48.0],[9.0],[65.0],[33.0],[98.0],[84.0],[28.0],[52.0],[59.0],[42.0],[70.0],[68.0],[47.0]
37,[61.0],[100.0],[101.0],[23.0],[8.0],[36.0],[84.0],[31.0],[11.0],[45.0],[26.0],[56.0],[49.0],[20.0],[33.0],[47.0],[57.0],[89.0],[60.0],[51.0],[22.0],[72.0],[35.0],[45.0],[67.0]
38,[30.0],[17.0],[65.0],[97.0],[49.0],[47.0],[83.0],[102.0],[47.0],[17.0],[49.0],[43.0],[72.0],[98.0],[58.0],[84.0],[2.0],[44.0],[43.0],[6.0],[72.0],[11.0],[49.0],[58.0],[61.0]
39,[74.0],[97.0],[90.0],[99.0],[0.0],[6.0],[28.0],[32.0],[86.0],[26.0],[52.0],[12.0],[44.0],[64.0],[89.0],[98.0],[12.0],[56.0],[9.0],[59.0],[44.0],[62.0],[85.0],[33.0],[25.0]
40,[86.0],[101.0],[11.0],[65.0],[76.0],[100.0],[27.0],[99.0],[57.0],[11.0],[51.0],[45.0],[56.0],[44.0],[10.0],[2.0],[62.0],[62.0],[100.0],[89.0],[56.0],[34.0],[84.0],[73.0],[23.0]
41,[49.0],[22.0],[31.0],[7.0],[81.0],[90.0],[43.0],[54.0],[15.0],[9.0],[77.0],[54.0],[30.0],[70.0],[44.0],[31.0],[85.0],[30.0],[86.0],[54.0],[11.0],[14.0],[67.0],[31.0],[72.0]
42,[101.0],[8.0],[52.0],[101.0],[80.0],[86.0],[44.0],[49.0],[98.0],[72.0],[58.0],[28.0],[11.0],[35.0],[75.0],[13.0],[89.0],[54.0],[101.0],[41.0],[62.0],[40.0],[47.0],[102.0],[28.0]
43,[26.0],[20.0],[15.0],[49.0],[85.0],[23.0],[56.0],[92.0],[6.0],[52.0],[89.0],[11.0],[74.0],[56.0],[14.0],[32.0],[37.0],[13.0],[62.0],[36.0],[47.0],[57.0],[89.0],[14.0],[27.0]
44,[34.0],[98.0],[24.0],[32.0],[9.0],[99.0],[70.0],[75.0],[84.0],[102.0],[57.0],[62.0],[75.0],[62.0],[72.0],[69.0],[28.0],[61.0],[11.0],[85.0],[70.0],[28.0],[39.0],[32.0],[44.0]
45,[40.0],[6.0],[6.0],[70.0],[14.0],[66.0],[33.0],[39.0],[89.0],[23.0],[44.0],[75.0],[54.0],[54.0],[30.0],[72.0],[101.0],[36.0],[72.0],[49.0],[75.0],[27.0],[44.0],[2.0],[56.0]
46,[7.0],[66.0],[18.0],[35.0],[89.0],[98.0],[68.0],[90.0],[14.0],[51.0],[33.0],[14.0],[24.0],[43.0],[23.0],[39.0],[14.0],[37.0],[61.0],[34.0],[85.0],[58.0],[36.0],[49.0],[11.0]
47,[98.0],[57.0],[98.0],[17.0],[11.0],[61.0],[12.0],[72.0],[72.0],[15.0],[28.0],[72.0],[67.0],[72.0],[15.0],[83.0],[32.0],[28.0],[30.0],[40.0],[57.0],[30.0],[28.0],[69.0],[54.0]
48,[100.0],[81.0],[72.0],[39.0],[10.0],[13.0],[45.0],[24.0],[30.0],[61.0],[27.0],[30.0],[22.0],[15.0],[98.0],[44.0],[74.0],[27.0],[74.0],[12.0],[39.0],[20.0],[27.0],[17.0],[62.0]
49,[89.0],[88.0],[62.0],[56.0],[59.0],[8.0],[77.0],[23.0],[13.0],[33.0],[20.0],[74.0],[85.0],[61.0],[43.0],[56.0],[75.0],[74.0],[23.0],[55.0],[33.0],[33.0],[62.0],[37.0],[75.0]
50,[66.0],[2.0],[44.0],[62.0],[79.0],[31.0],[11.0],[98.0],[59.0],[31.0],[62.0],[46.0],[23.0],[74.0],[61.0],[36.0],[20.0],[75.0],[8.0],[39.0],[14.0],[9.0],[11.0],[30.0],[9.0]
51,[57.0],[23.0],[75.0],[44.0],[97.0],[62.0],[72.0],[6.0],[75.0],[74.0],[60.0],[77.0],[70.0],[75.0],[37.0],[74.0],[29.0],[58.0],[89.0],[66.0],[84.0],[75.0],[43.0],[99.0],[57.0]
52,[77.0],[37.0],[2.0],[28.0],[50.0],[59.0],[58.0],[66.0],[101.0],[57.0],[43.0],[20.0],[35.0],[6.0],[50.0],[75.0],[11.0],[57.0],[81.0],[37.0],[29.0],[77.0],[56.0],[13.0],[35.0]
53,[59.0],[13.0],[30.0],[20.0],[37.0],[37.0],[13.0],[84.0],[60.0],[6.0],[86.0],[9.0],[2.0],[3.0],[93.0],[43.0],[30.0],[8.0],[13.0],[68.0],[30.0],[74.0],[101.0],[39.0],[74.0]
54,[58.0],[51.0],[23.0],[11.0],[70.0],[85.0],[47.0],[74.0],[74.0],[24.0],[47.0],[61.0],[9.0],[24.0],[57.0],[28.0],[44.0],[64.0],[57.0],[69.0],[89.0],[92.0],[20.0],[72.0],[26.0]
55,[20.0],[82.0],[60.0],[50.0],[3.0],[76.0],[62.0],[37.0],[20.0],[18.0],[30.0],[57.0],[5.0],[22.0],[11.0],[27.0],[43.0],[20.0],[98.0],[26.0],[77.0],[59.0],[75.0],[66.0],[30.0]
56,[68.0],[85.0],[85.0],[75.0],[6.0],[17.0],[24.0],[26.0],[8.0],[98.0],[11.0],[15.0],[59.0],[2.0],[53.0],[62.0],[72.0],[17.0],[33.0],[17.0],[26.0],[53.0],[33.0],[44.0],[59.0]
57,[45.0],[50.0],[57.0],[69.0],[62.0],[50.0],[75.0],[67.0],[82.0],[77.0],[9.0],[68.0],[98.0],[85.0],[4.0],[30.0],[46.0],[39.0],[85.0],[99.0],[74.0],[99.0],[77.0],[62.0],[43.0]
58,[31.0],[9.0],[3.0],[61.0],[56.0],[84.0],[89.0],[53.0],[46.0],[2.0],[19.0],[98.0],[46.0],[23.0],[17.0],[11.0],[10.0],[33.0],[37.0],[57.0],[43.0],[12.0],[30.0],[75.0],[14.0]
59,[69.0],[89.0],[37.0],[64.0],[72.0],[20.0],[14.0],[20.0],[99.0],[53.0],[36.0],[31.0],[57.0],[58.0],[54.0],[59.0],[17.0],[60.0],[4.0],[14.0],[23.0],[32.0],[61.0],[85.0],[17.0]
60,[73.0],[4.0],[49.0],[57.0],[35.0],[33.0],[9.0],[8.0],[26.0],[14.0],[4.0],[69.0],[1.0],[57.0],[59.0],[9.0],[3.0],[2.0],[97.0],[30.0],[67.0],[13.0],[72.0],[28.0],[20.0]
61,[99.0],[31.0],[69.0],[59.0],[28.0],[11.0],[64.0],[14.0],[76.0],[76.0],[39.0],[58.0],[84.0],[30.0],[3.0],[68.0],[13.0],[81.0],[20.0],[92.0],[37.0],[60.0],[14.0],[27.0],[7.0]
62,[53.0],[18.0],[66.0],[43.0],[27.0],[51.0],[37.0],[73.0],[81.0],[30.0],[66.0],[85.0],[69.0],[37.0],[31.0],[21.0],[49.0],[5.0],[21.0],[7.0],[20.0],[36.0],[74.0],[26.0],[31.0]
63,[32.0],[60.0],[53.0],[37.0],[44.0],[22.0],[54.0],[30.0],[16.0],[22.0],[54.0],[83.0],[37.0],[76.0],[8.0],[26.0],[64.0],[97.0],[7.0],[11.0],[51.0],[19.0],[13.0],[74.0],[95.0]
64,[102.0],[68.0],[94.0],[72.0],[47.0],[44.0],[17.0],[51.0],[29.0],[84.0],[1.0],[33.0],[14.0],[5.0],[82.0],[17.0],[88.0],[29.0],[31.0],[74.0],[61.0],[17.0],[7.0],[9.0],[70.0]
65,[88.0],[45.0],[54.0],[9.0],[75.0],[28.0],[59.0],[18.0],[97.0],[8.0],[21.0],[26.0],[17.0],[14.0],[66.0],[20.0],[16.0],[88.0],[18.0],[53.0],[66.0],[4.0],[9.0],[43.0],[1.0]
66,[93.0],[10.0],[43.0],[74.0],[30.0],[27.0],[26.0],[60.0],[39.0],[46.0],[37.0],[7.0],[77.0],[81.0],[20.0],[53.0],[81.0],[3.0],[45.0],[20.0],[7.0],[45.0],[53.0],[59.0],[15.0]
67,[54.0],[33.0],[5.0],[85.0],[60.0],[101.0],[29.0],[81.0],[88.0],[13.0],[7.0],[13.0],[83.0],[79.0],[88.0],[50.0],[80.0],[66.0],[68.0],[97.0],[13.0],[8.0],[54.0],[20.0],[3.0]
68,[81.0],[7.0],[4.0],[82.0],[64.0],[2.0],[69.0],[13.0],[83.0],[88.0],[22.0],[88.0],[53.0],[31.0],[5.0],[102.0],[8.0],[77.0],[12.0],[102.0],[5.0],[97.0],[99.0],[29.0],[24.0]
69,[83.0],[36.0],[7.0],[30.0],[22.0],[43.0],[57.0],[7.0],[79.0],[94.0],[82.0],[76.0],[60.0],[66.0],[64.0],[82.0],[39.0],[4.0],[26.0],[31.0],[82.0],[64.0],[46.0],[8.0],[6.0]
70,[13.0],[29.0],[20.0],[66.0],[54.0],[75.0],[53.0],[77.0],[94.0],[93.0],[83.0],[17.0],[36.0],[89.0],[83.0],[7.0],[33.0],[16.0],[88.0],[60.0],[36.0],[68.0],[60.0],[97.0],[22.0]
71,[29.0],[26.0],[14.0],[77.0],[39.0],[54.0],[20.0],[58.0],[33.0],[3.0],[99.0],[29.0],[82.0],[33.0],[45.0],[60.0],[60.0],[80.0],[29.0],[32.0],[81.0],[51.0],[8.0],[60.0],[33.0]
72,[79.0],[53.0],[89.0],[54.0],[66.0],[29.0],[7.0],[5.0],[2.0],[97.0],[14.0],[60.0],[13.0],[60.0],[28.0],[46.0],[79.0],[79.0],[69.0],[10.0],[88.0],[31.0],[94.0],[46.0],[37.0]
73,[94.0],[54.0],[74.0],[26.0],[77.0],[88.0],[79.0],[46.0],[77.0],[81.0],[88.0],[39.0],[66.0],[39.0],[27.0],[64.0],[1.0],[7.0],[32.0],[81.0],[65.0],[102.0],[88.0],[64.0],[85.0]
74,[17.0],[74.0],[77.0],[19.0],[43.0],[74.0],[76.0],[22.0],[80.0],[7.0],[81.0],[1.0],[8.0],[77.0],[74.0],[81.0],[69.0],[82.0],[46.0],[88.0],[3.0],[94.0],[82.0],[3.0],[76.0]
75,[82.0],[69.0],[82.0],[14.0],[31.0],[83.0],[85.0],[97.0],[45.0],[92.0],[31.0],[8.0],[97.0],[51.0],[77.0],[29.0],[5.0],[31.0],[53.0],[16.0],[9.0],[93.0],[5.0],[5.0],[82.0]
76,[8.0],[64.0],[39.0],[46.0],[58.0],[93.0],[60.0],[10.0],[19.0],[4.0],[74.0],[36.0],[10.0],[7.0],[60.0],[77.0],[84.0],[68.0],[71.0],[80.0],[10.0],[65.0],[83.0],[82.0],[36.0]
77,[10.0],[39.0],[93.0],[88.0],[5.0],[64.0],[2.0],[82.0],[4.0],[16.0],[29.0],[64.0],[88.0],[50.0],[63.0],[4.0],[93.0],[45.0],[5.0],[13.0],[53.0],[88.0],[3.0],[16.0],[53.0]
78,[16.0],[63.0],[84.0],[53.0],[84.0],[21.0],[46.0],[29.0],[9.0],[79.0],[5.0],[65.0],[29.0],[4.0],[97.0],[97.0],[92.0],[53.0],[54.0],[65.0],[50.0],[84.0],[64.0],[81.0],[46.0]
79,[80.0],[83.0],[50.0],[1.0],[83.0],[82.0],[88.0],[94.0],[53.0],[29.0],[53.0],[4.0],[93.0],[82.0],[68.0],[73.0],[53.0],[69.0],[82.0],[93.0],[16.0],[29.0],[66.0],[80.0],[5.0]
80,[33.0],[1.0],[1.0],[83.0],[46.0],[26.0],[66.0],[83.0],[31.0],[80.0],[84.0],[50.0],[87.0],[29.0],[12.0],[71.0],[50.0],[93.0],[93.0],[82.0],[80.0],[81.0],[93.0],[10.0],[39.0]
81,[97.0],[94.0],[16.0],[16.0],[29.0],[53.0],[30.0],[2.0],[68.0],[19.0],[64.0],[81.0],[50.0],[16.0],[26.0],[87.0],[45.0],[46.0],[65.0],[79.0],[79.0],[5.0],[48.0],[53.0],[2.0]
82,[60.0],[16.0],[80.0],[80.0],[82.0],[5.0],[73.0],[93.0],[12.0],[60.0],[2.0],[2.0],[4.0],[80.0],[46.0],[88.0],[68.0],[19.0],[0.0],[0.0],[60.0],[3.0],[76.0],[88.0],[60.0]
83,[19.0],[80.0],[79.0],[60.0],[74.0],[7.0],[5.0],[19.0],[69.0],[65.0],[16.0],[16.0],[16.0],[46.0],[29.0],[10.0],[26.0],[50.0],[1.0],[29.0],[64.0],[63.0],[63.0],[94.0],[16.0]
84,[4.0],[46.0],[29.0],[79.0],[88.0],[65.0],[10.0],[50.0],[73.0],[50.0],[80.0],[80.0],[79.0],[1.0],[80.0],[16.0],[19.0],[63.0],[10.0],[33.0],[97.0],[26.0],[19.0],[79.0],[80.0]
85,[63.0],[79.0],[73.0],[33.0],[65.0],[30.0],[39.0],[16.0],[10.0],[5.0],[71.0],[102.0],[76.0],[84.0],[0.0],[80.0],[63.0],[9.0],[79.0],[5.0],[48.0],[16.0],[4.0],[19.0],[79.0]
86,[92.0],[77.0],[19.0],[63.0],[63.0],[94.0],[63.0],[80.0],[38.0],[83.0],[68.0],[97.0],[3.0],[0.0],[48.0],[79.0],[21.0],[83.0],[63.0],[63.0],[83.0],[79.0],[92.0],[0.0],[64.0]
87,[5.0],[73.0],[58.0],[93.0],[26.0],[87.0],[19.0],[79.0],[93.0],[82.0],[69.0],[92.0],[33.0],[19.0],[76.0],[19.0],[58.0],[87.0],[16.0],[83.0],[94.0],[80.0],[16.0],[76.0],[29.0]
88,[65.0],[65.0],[36.0],[0.0],[33.0],[71.0],[93.0],[63.0],[63.0],[63.0],[65.0],[5.0],[64.0],[36.0],[9.0],[63.0],[97.0],[26.0],[80.0],[48.0],[19.0],[82.0],[80.0],[63.0],[77.0]
89,[2.0],[87.0],[48.0],[76.0],[53.0],[3.0],[0.0],[0.0],[50.0],[73.0],[94.0],[93.0],[78.0],[63.0],[16.0],[93.0],[9.0],[0.0],[83.0],[76.0],[63.0],[50.0],[50.0],[83.0],[92.0]
90,[21.0],[78.0],[76.0],[71.0],[93.0],[80.0],[38.0],[21.0],[92.0],[10.0],[10.0],[63.0],[38.0],[38.0],[79.0],[94.0],[87.0],[21.0],[94.0],[73.0],[46.0],[0.0],[0.0],[21.0],[94.0]
91,[71.0],[76.0],[0.0],[87.0],[38.0],[19.0],[92.0],[87.0],[0.0],[21.0],[93.0],[19.0],[94.0],[78.0],[78.0],[92.0],[71.0],[71.0],[48.0],[21.0],[4.0],[10.0],[21.0],[71.0],[63.0]
92,[87.0],[48.0],[78.0],[36.0],[94.0],[63.0],[21.0],[71.0],[21.0],[71.0],[38.0],[0.0],[21.0],[71.0],[21.0],[5.0],[0.0],[78.0],[76.0],[87.0],[87.0],[78.0],[71.0],[87.0],[21.0]
93,[0.0],[38.0],[63.0],[21.0],[19.0],[16.0],[71.0],[48.0],[71.0],[87.0],[50.0],[87.0],[71.0],[87.0],[71.0],[38.0],[76.0],[76.0],[78.0],[71.0],[78.0],[48.0],[87.0],[50.0],[71.0]
94,[48.0],[21.0],[38.0],[2.0],[36.0],[0.0],[36.0],[76.0],[36.0],[78.0],[63.0],[21.0],[92.0],[21.0],[87.0],[0.0],[65.0],[38.0],[38.0],[38.0],[38.0],[38.0],[73.0],[48.0],[84.0]
95,[36.0],[71.0],[21.0],[48.0],[21.0],[78.0],[87.0],[78.0],[65.0],[0.0],[46.0],[71.0],[19.0],[73.0],[38.0],[65.0],[48.0],[48.0],[73.0],[78.0],[1.0],[21.0],[78.0],[78.0],[88.0]
96,[38.0],[19.0],[87.0],[78.0],[71.0],[38.0],[78.0],[38.0],[78.0],[38.0],[92.0],[78.0],[95.0],[94.0],[73.0],[78.0],[78.0],[73.0],[36.0],[3.0],[21.0],[71.0],[38.0],[1.0],[78.0]
97,[95.0],[95.0],[95.0],[38.0],[2.0],[95.0],[94.0],[95.0],[95.0],[48.0],[73.0],[38.0],[0.0],[95.0],[95.0],[3.0],[38.0],[95.0],[95.0],[95.0],[71.0],[73.0],[95.0],[38.0],[38.0]
