Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
26,[8.0],[51.0],[8.0],[76.0],[76.0],[30.0],[67.0],[14.0],[15.0],[27.0],[70.0],[76.0],[4.0],[56.0],[67.0],[27.0],[101.0],[33.0],[101.0],[82.0],[55.0],[31.0],[55.0],[76.0],[9.0]
27,[53.0],[101.0],[35.0],[13.0],[4.0],[59.0],[101.0],[59.0],[9.0],[68.0],[101.0],[31.0],[13.0],[101.0],[4.0],[42.0],[9.0],[53.0],[35.0],[68.0],[4.0],[54.0],[20.0],[4.0],[101.0]
28,[51.0],[74.0],[101.0],[82.0],[8.0],[101.0],[59.0],[53.0],[59.0],[69.0],[51.0],[4.0],[69.0],[8.0],[9.0],[55.0],[14.0],[64.0],[36.0],[69.0],[42.0],[70.0],[9.0],[9.0],[11.0]
29,[4.0],[26.0],[45.0],[69.0],[101.0],[74.0],[102.0],[74.0],[74.0],[56.0],[8.0],[70.0],[20.0],[45.0],[101.0],[53.0],[69.0],[51.0],[4.0],[56.0],[8.0],[4.0],[101.0],[101.0],[59.0]
30,[44.0],[70.0],[56.0],[101.0],[44.0],[84.0],[65.0],[5.0],[5.0],[9.0],[5.0],[69.0],[9.0],[50.0],[8.0],[8.0],[4.0],[74.0],[82.0],[79.0],[101.0],[8.0],[5.0],[8.0],[64.0]
31,[86.0],[33.0],[9.0],[79.0],[5.0],[44.0],[5.0],[70.0],[44.0],[101.0],[44.0],[14.0],[42.0],[35.0],[65.0],[19.0],[75.0],[18.0],[42.0],[35.0],[44.0],[9.0],[35.0],[44.0],[5.0]
32,[10.0],[44.0],[10.0],[74.0],[92.0],[9.0],[8.0],[44.0],[35.0],[74.0],[64.0],[101.0],[10.0],[92.0],[5.0],[44.0],[11.0],[13.0],[69.0],[59.0],[5.0],[5.0],[4.0],[19.0],[13.0]
33,[13.0],[4.0],[33.0],[33.0],[50.0],[19.0],[64.0],[35.0],[76.0],[5.0],[4.0],[72.0],[5.0],[54.0],[13.0],[30.0],[18.0],[30.0],[9.0],[53.0],[50.0],[35.0],[38.0],[5.0],[76.0]
34,[48.0],[18.0],[5.0],[64.0],[51.0],[11.0],[60.0],[76.0],[54.0],[33.0],[35.0],[5.0],[35.0],[41.0],[18.0],[92.0],[76.0],[92.0],[76.0],[74.0],[92.0],[38.0],[30.0],[38.0],[51.0]
35,[54.0],[92.0],[13.0],[18.0],[41.0],[18.0],[18.0],[38.0],[48.0],[30.0],[76.0],[9.0],[64.0],[26.0],[41.0],[54.0],[41.0],[54.0],[48.0],[5.0],[51.0],[64.0],[64.0],[41.0],[54.0]
36,[45.0],[76.0],[40.0],[91.0],[47.0],[76.0],[45.0],[48.0],[45.0],[76.0],[28.0],[41.0],[48.0],[2.0],[45.0],[17.0],[45.0],[41.0],[54.0],[33.0],[76.0],[40.0],[40.0],[18.0],[41.0]
37,[17.0],[41.0],[48.0],[45.0],[33.0],[41.0],[41.0],[45.0],[41.0],[54.0],[48.0],[48.0],[54.0],[80.0],[33.0],[38.0],[33.0],[11.0],[45.0],[48.0],[38.0],[91.0],[28.0],[102.0],[102.0]
38,[60.0],[11.0],[38.0],[41.0],[38.0],[33.0],[52.0],[41.0],[52.0],[38.0],[41.0],[45.0],[45.0],[12.0],[52.0],[12.0],[86.0],[38.0],[52.0],[54.0],[33.0],[48.0],[45.0],[33.0],[3.0]
39,[83.0],[3.0],[47.0],[11.0],[3.0],[3.0],[38.0],[102.0],[102.0],[45.0],[102.0],[33.0],[102.0],[21.0],[2.0],[100.0],[60.0],[3.0],[17.0],[45.0],[47.0],[45.0],[26.0],[3.0],[56.0]
40,[15.0],[32.0],[64.0],[60.0],[12.0],[46.0],[51.0],[89.0],[26.0],[41.0],[26.0],[3.0],[26.0],[69.0],[51.0],[21.0],[3.0],[100.0],[60.0],[41.0],[3.0],[53.0],[12.0],[0.0],[83.0]
41,[102.0],[63.0],[50.0],[2.0],[63.0],[12.0],[2.0],[26.0],[81.0],[77.0],[81.0],[46.0],[2.0],[70.0],[46.0],[69.0],[46.0],[69.0],[51.0],[77.0],[12.0],[26.0],[81.0],[12.0],[12.0]
42,[96.0],[79.0],[21.0],[46.0],[64.0],[64.0],[46.0],[3.0],[51.0],[3.0],[19.0],[12.0],[83.0],[96.0],[32.0],[70.0],[12.0],[70.0],[12.0],[12.0],[63.0],[12.0],[47.0],[64.0],[69.0]
43,[70.0],[47.0],[69.0],[102.0],[21.0],[81.0],[12.0],[46.0],[12.0],[12.0],[12.0],[81.0],[70.0],[5.0],[12.0],[5.0],[89.0],[21.0],[79.0],[102.0],[64.0],[28.0],[96.0],[81.0],[70.0]
44,[5.0],[69.0],[99.0],[100.0],[69.0],[69.0],[21.0],[12.0],[70.0],[102.0],[69.0],[64.0],[21.0],[79.0],[79.0],[86.0],[64.0],[86.0],[102.0],[52.0],[21.0],[21.0],[18.0],[69.0],[18.0]
45,[79.0],[21.0],[52.0],[34.0],[18.0],[96.0],[89.0],[21.0],[21.0],[18.0],[47.0],[63.0],[99.0],[18.0],[64.0],[18.0],[102.0],[20.0],[70.0],[100.0],[69.0],[2.0],[21.0],[96.0],[21.0]
46,[34.0],[53.0],[34.0],[71.0],[0.0],[21.0],[20.0],[101.0],[0.0],[0.0],[21.0],[96.0],[34.0],[0.0],[21.0],[20.0],[79.0],[0.0],[5.0],[0.0],[96.0],[100.0],[53.0],[47.0],[79.0]
47,[0.0],[89.0],[0.0],[50.0],[89.0],[52.0],[61.0],[51.0],[100.0],[89.0],[53.0],[21.0],[79.0],[52.0],[89.0],[0.0],[96.0],[34.0],[0.0],[2.0],[18.0],[71.0],[2.0],[21.0],[0.0]
48,[20.0],[34.0],[2.0],[77.0],[17.0],[17.0],[17.0],[61.0],[61.0],[52.0],[61.0],[61.0],[0.0],[89.0],[17.0],[2.0],[71.0],[101.0],[100.0],[61.0],[0.0],[61.0],[89.0],[52.0],[17.0]
49,[100.0],[17.0],[61.0],[17.0],[70.0],[61.0],[77.0],[33.0],[20.0],[61.0],[33.0],[17.0],[71.0],[61.0],[20.0],[101.0],[17.0],[61.0],[61.0],[17.0],[17.0],[33.0],[71.0],[89.0],[77.0]
50,[61.0],[77.0],[17.0],[10.0],[86.0],[77.0],[50.0],[77.0],[33.0],[17.0],[77.0],[50.0],[61.0],[60.0],[87.0],[61.0],[61.0],[17.0],[20.0],[70.0],[87.0],[77.0],[33.0],[17.0],[86.0]
51,[11.0],[86.0],[86.0],[15.0],[11.0],[50.0],[86.0],[86.0],[77.0],[86.0],[86.0],[77.0],[33.0],[10.0],[77.0],[87.0],[77.0],[77.0],[50.0],[86.0],[70.0],[50.0],[50.0],[61.0],[10.0]
52,[62.0],[10.0],[70.0],[86.0],[60.0],[90.0],[10.0],[11.0],[86.0],[70.0],[10.0],[90.0],[77.0],[77.0],[86.0],[10.0],[10.0],[50.0],[86.0],[11.0],[60.0],[10.0],[77.0],[87.0],[85.0]
53,[77.0],[62.0],[11.0],[62.0],[62.0],[10.0],[15.0],[62.0],[11.0],[11.0],[83.0],[11.0],[86.0],[15.0],[10.0],[60.0],[62.0],[10.0],[11.0],[60.0],[11.0],[15.0],[11.0],[77.0],[48.0]
54,[85.0],[42.0],[60.0],[31.0],[31.0],[42.0],[31.0],[95.0],[83.0],[60.0],[42.0],[62.0],[11.0],[31.0],[15.0],[51.0],[100.0],[62.0],[85.0],[15.0],[86.0],[86.0],[15.0],[10.0],[42.0]
55,[31.0],[31.0],[15.0],[42.0],[48.0],[97.0],[42.0],[42.0],[42.0],[42.0],[31.0],[97.0],[15.0],[42.0],[97.0],[77.0],[42.0],[42.0],[77.0],[31.0],[62.0],[62.0],[62.0],[31.0],[97.0]
56,[50.0],[50.0],[97.0],[47.0],[95.0],[47.0],[19.0],[31.0],[97.0],[97.0],[90.0],[47.0],[62.0],[95.0],[47.0],[31.0],[97.0],[31.0],[97.0],[42.0],[48.0],[42.0],[48.0],[50.0],[50.0]
57,[56.0],[95.0],[42.0],[19.0],[19.0],[62.0],[95.0],[47.0],[50.0],[95.0],[50.0],[19.0],[97.0],[62.0],[50.0],[85.0],[47.0],[85.0],[15.0],[50.0],[31.0],[97.0],[42.0],[95.0],[62.0]
58,[30.0],[19.0],[95.0],[56.0],[58.0],[58.0],[47.0],[50.0],[19.0],[62.0],[62.0],[58.0],[50.0],[58.0],[95.0],[56.0],[50.0],[56.0],[19.0],[62.0],[19.0],[47.0],[97.0],[62.0],[20.0]
59,[63.0],[85.0],[62.0],[32.0],[85.0],[20.0],[56.0],[19.0],[56.0],[85.0],[20.0],[56.0],[95.0],[32.0],[56.0],[58.0],[19.0],[58.0],[58.0],[30.0],[85.0],[85.0],[95.0],[58.0],[30.0]
60,[33.0],[56.0],[58.0],[58.0],[56.0],[32.0],[85.0],[85.0],[58.0],[20.0],[58.0],[32.0],[19.0],[85.0],[85.0],[32.0],[85.0],[32.0],[56.0],[58.0],[56.0],[19.0],[19.0],[85.0],[58.0]
61,[40.0],[58.0],[20.0],[61.0],[32.0],[63.0],[58.0],[56.0],[30.0],[58.0],[30.0],[40.0],[58.0],[20.0],[58.0],[63.0],[56.0],[63.0],[32.0],[20.0],[58.0],[56.0],[85.0],[20.0],[63.0]
62,[89.0],[61.0],[32.0],[1.0],[40.0],[1.0],[32.0],[30.0],[63.0],[32.0],[63.0],[7.0],[56.0],[63.0],[63.0],[33.0],[30.0],[7.0],[63.0],[63.0],[32.0],[58.0],[56.0],[30.0],[89.0]
63,[7.0],[1.0],[85.0],[30.0],[30.0],[23.0],[63.0],[58.0],[89.0],[63.0],[1.0],[1.0],[85.0],[7.0],[40.0],[89.0],[1.0],[89.0],[33.0],[89.0],[40.0],[32.0],[58.0],[63.0],[1.0]
64,[1.0],[38.0],[63.0],[7.0],[1.0],[7.0],[30.0],[1.0],[7.0],[7.0],[38.0],[6.0],[30.0],[33.0],[61.0],[40.0],[7.0],[1.0],[89.0],[24.0],[30.0],[7.0],[32.0],[40.0],[73.0]
65,[59.0],[73.0],[24.0],[93.0],[7.0],[93.0],[7.0],[7.0],[1.0],[1.0],[73.0],[93.0],[7.0],[30.0],[38.0],[1.0],[38.0],[73.0],[40.0],[7.0],[1.0],[24.0],[7.0],[1.0],[38.0]
66,[38.0],[6.0],[7.0],[23.0],[6.0],[6.0],[1.0],[6.0],[38.0],[6.0],[6.0],[36.0],[40.0],[38.0],[1.0],[73.0],[59.0],[6.0],[7.0],[73.0],[6.0],[83.0],[24.0],[6.0],[6.0]
67,[23.0],[7.0],[73.0],[73.0],[83.0],[36.0],[23.0],[73.0],[6.0],[73.0],[23.0],[75.0],[23.0],[23.0],[30.0],[83.0],[6.0],[83.0],[38.0],[23.0],[83.0],[73.0],[73.0],[83.0],[7.0]
68,[73.0],[30.0],[83.0],[78.0],[36.0],[75.0],[73.0],[83.0],[73.0],[83.0],[7.0],[78.0],[38.0],[73.0],[23.0],[72.0],[36.0],[44.0],[1.0],[75.0],[36.0],[23.0],[83.0],[36.0],[44.0]
69,[6.0],[37.0],[79.0],[75.0],[79.0],[78.0],[83.0],[79.0],[36.0],[79.0],[93.0],[2.0],[73.0],[16.0],[36.0],[64.0],[37.0],[79.0],[23.0],[78.0],[79.0],[93.0],[79.0],[79.0],[16.0]
70,[16.0],[36.0],[36.0],[36.0],[37.0],[68.0],[79.0],[2.0],[2.0],[37.0],[36.0],[68.0],[36.0],[64.0],[68.0],[79.0],[68.0],[2.0],[64.0],[36.0],[37.0],[79.0],[37.0],[68.0],[37.0]
71,[64.0],[2.0],[74.0],[80.0],[68.0],[2.0],[36.0],[36.0],[75.0],[36.0],[2.0],[80.0],[74.0],[74.0],[78.0],[75.0],[2.0],[36.0],[68.0],[80.0],[68.0],[36.0],[36.0],[2.0],[36.0]
72,[74.0],[75.0],[43.0],[43.0],[2.0],[80.0],[80.0],[75.0],[78.0],[2.0],[75.0],[43.0],[43.0],[43.0],[74.0],[80.0],[78.0],[75.0],[74.0],[43.0],[2.0],[74.0],[74.0],[74.0],[2.0]
73,[43.0],[78.0],[80.0],[38.0],[80.0],[43.0],[75.0],[43.0],[43.0],[75.0],[78.0],[38.0],[78.0],[78.0],[43.0],[43.0],[74.0],[80.0],[78.0],[90.0],[74.0],[43.0],[43.0],[43.0],[75.0]
74,[78.0],[43.0],[29.0],[89.0],[43.0],[38.0],[43.0],[80.0],[80.0],[43.0],[43.0],[89.0],[90.0],[90.0],[80.0],[90.0],[43.0],[45.0],[43.0],[38.0],[43.0],[80.0],[80.0],[80.0],[45.0]
75,[90.0],[80.0],[90.0],[9.0],[74.0],[89.0],[9.0],[90.0],[90.0],[80.0],[80.0],[29.0],[29.0],[9.0],[90.0],[29.0],[80.0],[90.0],[80.0],[29.0],[80.0],[89.0],[90.0],[90.0],[78.0]
76,[29.0],[90.0],[37.0],[95.0],[9.0],[29.0],[90.0],[29.0],[29.0],[90.0],[29.0],[95.0],[39.0],[93.0],[29.0],[95.0],[90.0],[29.0],[90.0],[95.0],[89.0],[29.0],[29.0],[29.0],[90.0]
77,[95.0],[29.0],[93.0],[85.0],[90.0],[95.0],[93.0],[93.0],[95.0],[29.0],[89.0],[85.0],[93.0],[3.0],[93.0],[37.0],[29.0],[95.0],[29.0],[85.0],[9.0],[95.0],[93.0],[93.0],[29.0]
78,[71.0],[93.0],[3.0],[3.0],[93.0],[85.0],[71.0],[37.0],[37.0],[93.0],[95.0],[37.0],[3.0],[1.0],[71.0],[71.0],[93.0],[37.0],[95.0],[71.0],[93.0],[3.0],[3.0],[37.0],[95.0]
79,[3.0],[71.0],[51.0],[51.0],[71.0],[71.0],[3.0],[71.0],[71.0],[71.0],[71.0],[71.0],[51.0],[49.0],[3.0],[3.0],[66.0],[71.0],[71.0],[3.0],[71.0],[51.0],[51.0],[71.0],[71.0]
80,[49.0],[66.0],[49.0],[72.0],[49.0],[66.0],[49.0],[66.0],[66.0],[66.0],[66.0],[49.0],[49.0],[51.0],[72.0],[49.0],[51.0],[49.0],[66.0],[49.0],[66.0],[49.0],[49.0],[49.0],[66.0]
81,[52.0],[52.0],[96.0],[96.0],[72.0],[49.0],[72.0],[49.0],[49.0],[49.0],[49.0],[16.0],[1.0],[72.0],[96.0],[91.0],[49.0],[52.0],[49.0],[72.0],[49.0],[72.0],[72.0],[72.0],[49.0]
82,[91.0],[96.0],[72.0],[48.0],[96.0],[72.0],[96.0],[96.0],[72.0],[72.0],[96.0],[52.0],[72.0],[91.0],[48.0],[52.0],[72.0],[91.0],[72.0],[96.0],[72.0],[96.0],[16.0],[16.0],[72.0]
83,[84.0],[48.0],[16.0],[16.0],[84.0],[16.0],[84.0],[52.0],[96.0],[96.0],[52.0],[91.0],[96.0],[84.0],[16.0],[84.0],[91.0],[84.0],[96.0],[16.0],[91.0],[16.0],[91.0],[91.0],[96.0]
84,[81.0],[16.0],[84.0],[25.0],[81.0],[91.0],[81.0],[16.0],[16.0],[16.0],[16.0],[25.0],[16.0],[81.0],[84.0],[81.0],[16.0],[81.0],[16.0],[25.0],[16.0],[84.0],[84.0],[84.0],[81.0]
85,[25.0],[84.0],[25.0],[83.0],[25.0],[25.0],[25.0],[84.0],[84.0],[84.0],[84.0],[83.0],[84.0],[24.0],[25.0],[25.0],[84.0],[25.0],[84.0],[83.0],[84.0],[25.0],[25.0],[25.0],[84.0]
86,[57.0],[25.0],[57.0],[57.0],[57.0],[83.0],[57.0],[25.0],[25.0],[25.0],[25.0],[57.0],[24.0],[57.0],[57.0],[62.0],[25.0],[57.0],[25.0],[57.0],[25.0],[57.0],[57.0],[57.0],[25.0]
87,[39.0],[57.0],[39.0],[39.0],[39.0],[57.0],[39.0],[57.0],[57.0],[57.0],[57.0],[39.0],[57.0],[39.0],[39.0],[39.0],[57.0],[39.0],[57.0],[39.0],[57.0],[39.0],[39.0],[39.0],[57.0]
88,[98.0],[87.0],[87.0],[98.0],[87.0],[100.0],[100.0],[98.0],[98.0],[100.0],[87.0],[100.0],[100.0],[100.0],[100.0],[98.0],[98.0],[98.0],[98.0],[98.0],[100.0],[98.0],[100.0],[100.0],[100.0]
89,[87.0],[100.0],[100.0],[87.0],[100.0],[87.0],[87.0],[87.0],[82.0],[82.0],[100.0],[82.0],[82.0],[82.0],[82.0],[82.0],[87.0],[82.0],[87.0],[87.0],[82.0],[82.0],[82.0],[82.0],[87.0]
90,[22.0],[22.0],[23.0],[22.0],[22.0],[22.0],[22.0],[23.0],[23.0],[22.0],[22.0],[23.0],[22.0],[22.0],[22.0],[23.0],[22.0],[23.0],[22.0],[22.0],[22.0],[22.0],[22.0],[23.0],[22.0]
91,[28.0],[27.0],[27.0],[27.0],[27.0],[27.0],[27.0],[27.0],[28.0],[28.0],[27.0],[27.0],[28.0],[28.0],[27.0],[28.0],[27.0],[28.0],[28.0],[28.0],[27.0],[27.0],[27.0],[28.0],[28.0]
92,[66.0],[65.0],[66.0],[66.0],[66.0],[65.0],[66.0],[65.0],[65.0],[65.0],[65.0],[66.0],[65.0],[66.0],[66.0],[66.0],[65.0],[66.0],[65.0],[66.0],[65.0],[66.0],[66.0],[66.0],[65.0]
93,[46.0],[46.0],[46.0],[0.0],[46.0],[0.0],[0.0],[0.0],[46.0],[46.0],[46.0],[0.0],[46.0],[46.0],[0.0],[46.0],[0.0],[46.0],[46.0],[46.0],[46.0],[0.0],[46.0],[46.0],[46.0]
94,[97.0],[97.0],[92.0],[97.0],[97.0],[92.0],[97.0],[97.0],[92.0],[92.0],[97.0],[92.0],[92.0],[97.0],[92.0],[97.0],[92.0],[97.0],[92.0],[92.0],[97.0],[92.0],[92.0],[97.0],[92.0]
95,[99.0],[98.0],[98.0],[99.0],[98.0],[99.0],[99.0],[99.0],[99.0],[98.0],[98.0],[98.0],[98.0],[98.0],[98.0],[99.0],[99.0],[99.0],[99.0],[99.0],[98.0],[99.0],[98.0],[98.0],[99.0]
96,[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0]
97,[88.0],[88.0],[89.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0]
