Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
34,[28.0],[202.0],[54.0],[198.0],[27.0],[157.0],[147.0],[185.0],[39.0],[70.0],[107.0],[234.0],[18.0],[107.0],[202.0],[122.0],[125.0],[54.0],[42.0],[15.0],[202.0],[193.0],[150.0],[214.0],[224.0]
35,[54.0],[69.0],[39.0],[180.0],[18.0],[221.0],[70.0],[61.0],[204.0],[18.0],[6.0],[31.0],[152.0],[246.0],[70.0],[150.0],[166.0],[58.0],[247.0],[67.0],[15.0],[67.0],[146.0],[202.0],[128.0]
36,[204.0],[53.0],[12.0],[16.0],[107.0],[227.0],[53.0],[117.0],[59.0],[95.0],[37.0],[221.0],[221.0],[54.0],[238.0],[42.0],[99.0],[70.0],[185.0],[251.0],[221.0],[31.0],[122.0],[32.0],[136.0]
37,[109.0],[87.0],[70.0],[71.0],[234.0],[204.0],[54.0],[58.0],[54.0],[47.0],[15.0],[185.0],[166.0],[16.0],[227.0],[27.0],[204.0],[108.0],[2.0],[14.0],[121.0],[184.0],[128.0],[206.0],[11.0]
38,[150.0],[42.0],[154.0],[150.0],[152.0],[128.0],[14.0],[101.0],[77.0],[147.0],[42.0],[67.0],[72.0],[15.0],[177.0],[147.0],[233.0],[117.0],[31.0],[154.0],[204.0],[158.0],[213.0],[137.0],[204.0]
39,[94.0],[15.0],[243.0],[202.0],[213.0],[153.0],[204.0],[146.0],[4.0],[184.0],[204.0],[204.0],[82.0],[147.0],[239.0],[204.0],[137.0],[152.0],[48.0],[78.0],[249.0],[153.0],[184.0],[95.0],[15.0]
40,[202.0],[204.0],[152.0],[61.0],[96.0],[39.0],[44.0],[104.0],[233.0],[67.0],[150.0],[121.0],[44.0],[187.0],[137.0],[10.0],[245.0],[147.0],[158.0],[39.0],[164.0],[229.0],[7.0],[153.0],[152.0]
41,[62.0],[228.0],[204.0],[15.0],[145.0],[95.0],[122.0],[39.0],[9.0],[117.0],[139.0],[54.0],[187.0],[132.0],[117.0],[228.0],[9.0],[204.0],[81.0],[91.0],[153.0],[221.0],[147.0],[185.0],[59.0]
42,[153.0],[137.0],[117.0],[117.0],[58.0],[83.0],[197.0],[121.0],[15.0],[153.0],[175.0],[164.0],[71.0],[163.0],[199.0],[128.0],[249.0],[15.0],[213.0],[232.0],[157.0],[65.0],[224.0],[56.0],[42.0]
43,[234.0],[153.0],[206.0],[216.0],[4.0],[147.0],[8.0],[127.0],[106.0],[54.0],[117.0],[109.0],[169.0],[87.0],[241.0],[15.0],[171.0],[184.0],[50.0],[7.0],[78.0],[192.0],[57.0],[163.0],[108.0]
44,[95.0],[167.0],[241.0],[192.0],[221.0],[249.0],[63.0],[164.0],[207.0],[10.0],[184.0],[153.0],[59.0],[62.0],[2.0],[37.0],[2.0],[228.0],[95.0],[35.0],[62.0],[107.0],[233.0],[164.0],[7.0]
45,[185.0],[234.0],[15.0],[134.0],[171.0],[8.0],[241.0],[2.0],[251.0],[128.0],[153.0],[227.0],[8.0],[2.0],[211.0],[87.0],[212.0],[8.0],[228.0],[111.0],[37.0],[2.0],[81.0],[39.0],[21.0]
46,[6.0],[192.0],[10.0],[215.0],[9.0],[87.0],[127.0],[78.0],[71.0],[111.0],[249.0],[47.0],[86.0],[217.0],[50.0],[93.0],[144.0],[185.0],[71.0],[8.0],[107.0],[240.0],[188.0],[245.0],[127.0]
47,[249.0],[233.0],[192.0],[9.0],[31.0],[2.0],[228.0],[221.0],[144.0],[37.0],[229.0],[228.0],[136.0],[221.0],[36.0],[81.0],[71.0],[16.0],[111.0],[247.0],[2.0],[9.0],[87.0],[140.0],[211.0]
48,[50.0],[107.0],[233.0],[87.0],[153.0],[16.0],[221.0],[111.0],[236.0],[109.0],[9.0],[154.0],[111.0],[12.0],[35.0],[16.0],[14.0],[111.0],[94.0],[128.0],[217.0],[47.0],[91.0],[31.0],[233.0]
49,[9.0],[44.0],[81.0],[6.0],[250.0],[76.0],[250.0],[31.0],[124.0],[215.0],[202.0],[107.0],[251.0],[35.0],[21.0],[230.0],[0.0],[211.0],[12.0],[219.0],[199.0],[106.0],[109.0],[215.0],[111.0]
50,[71.0],[2.0],[94.0],[8.0],[193.0],[67.0],[31.0],[12.0],[156.0],[229.0],[2.0],[70.0],[35.0],[251.0],[144.0],[111.0],[156.0],[135.0],[221.0],[184.0],[144.0],[251.0],[95.0],[144.0],[250.0]
51,[163.0],[36.0],[217.0],[84.0],[199.0],[111.0],[111.0],[148.0],[160.0],[97.0],[106.0],[202.0],[184.0],[144.0],[247.0],[153.0],[83.0],[251.0],[35.0],[42.0],[103.0],[144.0],[49.0],[136.0],[87.0]
52,[124.0],[31.0],[111.0],[144.0],[86.0],[247.0],[108.0],[215.0],[153.0],[108.0],[206.0],[2.0],[192.0],[247.0],[150.0],[28.0],[76.0],[233.0],[144.0],[135.0],[247.0],[156.0],[35.0],[247.0],[217.0]
53,[144.0],[251.0],[156.0],[247.0],[156.0],[224.0],[22.0],[81.0],[76.0],[42.0],[108.0],[111.0],[128.0],[212.0],[233.0],[251.0],[67.0],[97.0],[251.0],[130.0],[135.0],[219.0],[36.0],[224.0],[192.0]
54,[43.0],[76.0],[229.0],[35.0],[71.0],[84.0],[142.0],[56.0],[45.0],[56.0],[247.0],[21.0],[79.0],[103.0],[196.0],[79.0],[179.0],[62.0],[166.0],[75.0],[224.0],[76.0],[144.0],[97.0],[144.0]
55,[91.0],[144.0],[2.0],[42.0],[67.0],[185.0],[37.0],[103.0],[206.0],[219.0],[144.0],[184.0],[160.0],[233.0],[12.0],[119.0],[130.0],[81.0],[86.0],[167.0],[212.0],[224.0],[247.0],[42.0],[110.0]
56,[111.0],[62.0],[108.0],[83.0],[45.0],[97.0],[219.0],[76.0],[42.0],[188.0],[56.0],[110.0],[9.0],[81.0],[81.0],[31.0],[31.0],[37.0],[45.0],[234.0],[165.0],[12.0],[28.0],[83.0],[247.0]
57,[247.0],[127.0],[247.0],[31.0],[188.0],[219.0],[202.0],[157.0],[83.0],[35.0],[76.0],[251.0],[97.0],[117.0],[22.0],[57.0],[248.0],[230.0],[65.0],[238.0],[131.0],[130.0],[220.0],[35.0],[2.0]
58,[184.0],[97.0],[184.0],[74.0],[217.0],[107.0],[97.0],[136.0],[3.0],[31.0],[45.0],[28.0],[199.0],[113.0],[251.0],[236.0],[28.0],[96.0],[188.0],[27.0],[251.0],[91.0],[31.0],[74.0],[220.0]
59,[239.0],[108.0],[251.0],[62.0],[227.0],[42.0],[151.0],[35.0],[91.0],[119.0],[251.0],[157.0],[3.0],[166.0],[188.0],[133.0],[234.0],[133.0],[25.0],[108.0],[74.0],[165.0],[12.0],[188.0],[9.0]
60,[173.0],[37.0],[45.0],[36.0],[28.0],[79.0],[35.0],[239.0],[247.0],[251.0],[20.0],[225.0],[193.0],[9.0],[166.0],[138.0],[188.0],[6.0],[15.0],[162.0],[42.0],[6.0],[23.0],[248.0],[155.0]
61,[86.0],[136.0],[6.0],[227.0],[19.0],[31.0],[83.0],[94.0],[227.0],[230.0],[74.0],[188.0],[153.0],[133.0],[133.0],[9.0],[192.0],[22.0],[216.0],[61.0],[76.0],[42.0],[6.0],[28.0],[199.0]
62,[39.0],[79.0],[62.0],[234.0],[232.0],[121.0],[42.0],[202.0],[36.0],[227.0],[239.0],[151.0],[61.0],[3.0],[3.0],[36.0],[239.0],[109.0],[9.0],[160.0],[67.0],[92.0],[69.0],[122.0],[193.0]
63,[122.0],[135.0],[179.0],[12.0],[133.0],[27.0],[96.0],[153.0],[133.0],[239.0],[121.0],[133.0],[95.0],[192.0],[236.0],[12.0],[22.0],[57.0],[236.0],[241.0],[227.0],[163.0],[133.0],[236.0],[27.0]
64,[162.0],[9.0],[66.0],[67.0],[22.0],[12.0],[20.0],[192.0],[193.0],[92.0],[122.0],[42.0],[106.0],[239.0],[232.0],[136.0],[106.0],[36.0],[3.0],[73.0],[6.0],[227.0],[9.0],[16.0],[171.0]
65,[73.0],[75.0],[36.0],[239.0],[160.0],[220.0],[29.0],[217.0],[152.0],[202.0],[234.0],[233.0],[133.0],[151.0],[193.0],[95.0],[160.0],[160.0],[109.0],[103.0],[192.0],[109.0],[39.0],[195.0],[16.0]
66,[157.0],[121.0],[27.0],[39.0],[178.0],[163.0],[232.0],[16.0],[79.0],[136.0],[39.0],[16.0],[156.0],[22.0],[101.0],[97.0],[95.0],[232.0],[151.0],[21.0],[127.0],[233.0],[27.0],[157.0],[86.0]
67,[127.0],[33.0],[239.0],[108.0],[114.0],[134.0],[163.0],[9.0],[28.0],[127.0],[217.0],[73.0],[73.0],[39.0],[210.0],[106.0],[124.0],[45.0],[16.0],[31.0],[16.0],[133.0],[61.0],[22.0],[106.0]
68,[72.0],[12.0],[127.0],[152.0],[87.0],[36.0],[188.0],[57.0],[178.0],[236.0],[13.0],[222.0],[217.0],[97.0],[97.0],[179.0],[193.0],[73.0],[22.0],[65.0],[61.0],[70.0],[142.0],[106.0],[119.0]
69,[103.0],[134.0],[193.0],[222.0],[134.0],[61.0],[124.0],[156.0],[20.0],[12.0],[22.0],[37.0],[94.0],[210.0],[106.0],[220.0],[52.0],[103.0],[133.0],[16.0],[160.0],[103.0],[119.0],[133.0],[28.0]
70,[220.0],[232.0],[9.0],[113.0],[94.0],[152.0],[95.0],[137.0],[199.0],[233.0],[216.0],[106.0],[134.0],[124.0],[45.0],[245.0],[136.0],[31.0],[222.0],[147.0],[201.0],[166.0],[97.0],[79.0],[222.0]
71,[22.0],[188.0],[46.0],[160.0],[246.0],[106.0],[16.0],[69.0],[155.0],[169.0],[86.0],[94.0],[155.0],[29.0],[134.0],[178.0],[135.0],[101.0],[121.0],[217.0],[20.0],[232.0],[111.0],[219.0],[216.0]
72,[227.0],[184.0],[106.0],[221.0],[166.0],[133.0],[73.0],[73.0],[94.0],[2.0],[16.0],[92.0],[92.0],[89.0],[57.0],[143.0],[196.0],[21.0],[74.0],[211.0],[65.0],[14.0],[211.0],[94.0],[45.0]
73,[25.0],[95.0],[222.0],[121.0],[132.0],[62.0],[92.0],[134.0],[64.0],[121.0],[25.0],[20.0],[46.0],[227.0],[29.0],[69.0],[64.0],[33.0],[101.0],[196.0],[155.0],[155.0],[2.0],[25.0],[147.0]
74,[11.0],[57.0],[188.0],[219.0],[65.0],[216.0],[65.0],[144.0],[166.0],[11.0],[227.0],[155.0],[64.0],[216.0],[155.0],[211.0],[142.0],[216.0],[178.0],[87.0],[238.0],[235.0],[178.0],[11.0],[20.0]
75,[87.0],[166.0],[124.0],[211.0],[155.0],[178.0],[155.0],[46.0],[196.0],[48.0],[11.0],[178.0],[143.0],[143.0],[151.0],[166.0],[87.0],[238.0],[227.0],[194.0],[87.0],[11.0],[65.0],[6.0],[73.0]
76,[21.0],[130.0],[71.0],[166.0],[183.0],[72.0],[166.0],[87.0],[117.0],[166.0],[246.0],[144.0],[14.0],[14.0],[178.0],[243.0],[143.0],[14.0],[220.0],[124.0],[11.0],[87.0],[217.0],[193.0],[64.0]
77,[199.0],[72.0],[95.0],[11.0],[10.0],[114.0],[72.0],[14.0],[194.0],[14.0],[232.0],[166.0],[154.0],[31.0],[216.0],[134.0],[117.0],[155.0],[164.0],[70.0],[166.0],[114.0],[114.0],[154.0],[109.0]
78,[14.0],[14.0],[109.0],[143.0],[39.0],[211.0],[154.0],[72.0],[87.0],[72.0],[166.0],[72.0],[70.0],[64.0],[154.0],[90.0],[72.0],[154.0],[160.0],[143.0],[14.0],[21.0],[166.0],[14.0],[14.0]
79,[166.0],[154.0],[143.0],[220.0],[60.0],[143.0],[236.0],[193.0],[60.0],[246.0],[21.0],[134.0],[130.0],[72.0],[31.0],[76.0],[236.0],[27.0],[64.0],[207.0],[72.0],[54.0],[193.0],[166.0],[134.0]
80,[146.0],[110.0],[14.0],[14.0],[111.0],[11.0],[246.0],[150.0],[10.0],[196.0],[183.0],[235.0],[233.0],[146.0],[39.0],[21.0],[110.0],[236.0],[54.0],[89.0],[21.0],[236.0],[48.0],[21.0],[166.0]
81,[183.0],[70.0],[0.0],[64.0],[83.0],[166.0],[106.0],[233.0],[137.0],[235.0],[87.0],[196.0],[60.0],[76.0],[91.0],[117.0],[178.0],[124.0],[137.0],[230.0],[106.0],[123.0],[134.0],[90.0],[218.0]
82,[236.0],[150.0],[64.0],[90.0],[89.0],[64.0],[153.0],[184.0],[81.0],[90.0],[162.0],[90.0],[110.0],[236.0],[153.0],[233.0],[230.0],[106.0],[10.0],[106.0],[137.0],[137.0],[21.0],[60.0],[90.0]
83,[241.0],[106.0],[225.0],[21.0],[29.0],[154.0],[162.0],[21.0],[61.0],[162.0],[160.0],[62.0],[17.0],[184.0],[11.0],[193.0],[189.0],[107.0],[60.0],[169.0],[236.0],[60.0],[72.0],[29.0],[241.0]
84,[70.0],[21.0],[121.0],[129.0],[14.0],[130.0],[107.0],[98.0],[241.0],[24.0],[137.0],[24.0],[24.0],[241.0],[86.0],[24.0],[184.0],[241.0],[129.0],[107.0],[70.0],[208.0],[106.0],[228.0],[143.0]
85,[107.0],[73.0],[31.0],[89.0],[219.0],[17.0],[86.0],[236.0],[50.0],[137.0],[236.0],[236.0],[178.0],[70.0],[94.0],[46.0],[134.0],[91.0],[146.0],[150.0],[24.0],[33.0],[76.0],[70.0],[107.0]
86,[98.0],[236.0],[236.0],[106.0],[215.0],[110.0],[208.0],[70.0],[134.0],[151.0],[134.0],[241.0],[93.0],[10.0],[58.0],[91.0],[60.0],[86.0],[241.0],[178.0],[184.0],[134.0],[241.0],[73.0],[31.0]
87,[178.0],[29.0],[246.0],[236.0],[16.0],[236.0],[196.0],[175.0],[89.0],[123.0],[18.0],[86.0],[194.0],[60.0],[68.0],[11.0],[89.0],[178.0],[134.0],[86.0],[86.0],[29.0],[107.0],[64.0],[61.0]
88,[60.0],[194.0],[107.0],[151.0],[61.0],[24.0],[134.0],[110.0],[73.0],[110.0],[58.0],[208.0],[117.0],[153.0],[79.0],[175.0],[194.0],[134.0],[27.0],[11.0],[178.0],[178.0],[11.0],[76.0],[188.0]
89,[58.0],[241.0],[90.0],[241.0],[142.0],[241.0],[11.0],[241.0],[151.0],[86.0],[29.0],[11.0],[89.0],[189.0],[27.0],[70.0],[16.0],[94.0],[189.0],[47.0],[7.0],[86.0],[86.0],[146.0],[178.0]
90,[29.0],[86.0],[175.0],[178.0],[57.0],[184.0],[94.0],[178.0],[29.0],[60.0],[89.0],[89.0],[27.0],[134.0],[14.0],[192.0],[27.0],[206.0],[89.0],[93.0],[189.0],[49.0],[196.0],[123.0],[175.0]
91,[177.0],[193.0],[178.0],[27.0],[92.0],[7.0],[18.0],[11.0],[169.0],[194.0],[177.0],[194.0],[215.0],[178.0],[140.0],[206.0],[215.0],[79.0],[77.0],[134.0],[89.0],[89.0],[29.0],[121.0],[103.0]
92,[140.0],[7.0],[86.0],[70.0],[154.0],[119.0],[93.0],[86.0],[192.0],[29.0],[60.0],[60.0],[77.0],[58.0],[192.0],[29.0],[70.0],[44.0],[150.0],[117.0],[49.0],[110.0],[58.0],[155.0],[150.0]
93,[83.0],[81.0],[134.0],[49.0],[125.0],[49.0],[206.0],[89.0],[142.0],[64.0],[142.0],[29.0],[109.0],[94.0],[49.0],[14.0],[206.0],[177.0],[61.0],[83.0],[83.0],[215.0],[117.0],[57.0],[117.0]
94,[61.0],[94.0],[232.0],[58.0],[121.0],[29.0],[146.0],[27.0],[16.0],[143.0],[64.0],[169.0],[206.0],[27.0],[206.0],[61.0],[157.0],[61.0],[14.0],[177.0],[64.0],[157.0],[250.0],[210.0],[169.0]
95,[64.0],[178.0],[98.0],[228.0],[52.0],[142.0],[61.0],[140.0],[70.0],[13.0],[140.0],[79.0],[57.0],[17.0],[146.0],[144.0],[6.0],[243.0],[125.0],[206.0],[208.0],[247.0],[79.0],[125.0],[29.0]
96,[175.0],[208.0],[8.0],[7.0],[6.0],[109.0],[64.0],[228.0],[14.0],[148.0],[157.0],[143.0],[69.0],[68.0],[76.0],[64.0],[57.0],[122.0],[155.0],[208.0],[29.0],[64.0],[177.0],[177.0],[177.0]
97,[155.0],[109.0],[89.0],[122.0],[151.0],[70.0],[171.0],[142.0],[140.0],[208.0],[125.0],[64.0],[76.0],[140.0],[61.0],[8.0],[108.0],[64.0],[215.0],[64.0],[177.0],[125.0],[14.0],[184.0],[215.0]
98,[125.0],[61.0],[73.0],[238.0],[42.0],[14.0],[121.0],[64.0],[165.0],[8.0],[171.0],[14.0],[150.0],[206.0],[110.0],[217.0],[150.0],[48.0],[171.0],[76.0],[122.0],[57.0],[143.0],[134.0],[123.0]
99,[142.0],[171.0],[215.0],[184.0],[48.0],[151.0],[177.0],[29.0],[44.0],[247.0],[155.0],[247.0],[29.0],[49.0],[215.0],[55.0],[238.0],[68.0],[157.0],[215.0],[142.0],[199.0],[206.0],[103.0],[228.0]
100,[154.0],[243.0],[125.0],[217.0],[238.0],[215.0],[52.0],[6.0],[228.0],[154.0],[215.0],[206.0],[42.0],[110.0],[136.0],[184.0],[18.0],[215.0],[238.0],[228.0],[146.0],[154.0],[64.0],[238.0],[206.0]
101,[57.0],[64.0],[7.0],[57.0],[37.0],[228.0],[207.0],[155.0],[215.0],[125.0],[92.0],[76.0],[228.0],[177.0],[207.0],[142.0],[29.0],[210.0],[57.0],[48.0],[228.0],[50.0],[10.0],[217.0],[60.0]
102,[134.0],[48.0],[57.0],[154.0],[211.0],[60.0],[79.0],[177.0],[125.0],[144.0],[154.0],[123.0],[104.0],[136.0],[103.0],[215.0],[217.0],[118.0],[154.0],[18.0],[215.0],[238.0],[175.0],[86.0],[92.0]
103,[238.0],[215.0],[157.0],[48.0],[124.0],[74.0],[50.0],[125.0],[33.0],[168.0],[173.0],[215.0],[151.0],[215.0],[48.0],[68.0],[81.0],[166.0],[115.0],[10.0],[75.0],[74.0],[243.0],[118.0],[10.0]
104,[215.0],[155.0],[238.0],[45.0],[63.0],[71.0],[57.0],[220.0],[217.0],[238.0],[81.0],[146.0],[52.0],[57.0],[92.0],[86.0],[211.0],[180.0],[177.0],[68.0],[125.0],[37.0],[228.0],[72.0],[84.0]
105,[18.0],[114.0],[207.0],[207.0],[245.0],[57.0],[238.0],[238.0],[103.0],[93.0],[221.0],[48.0],[142.0],[154.0],[37.0],[72.0],[37.0],[29.0],[79.0],[157.0],[220.0],[71.0],[136.0],[67.0],[37.0]
