Simulation,iGS,WiGS (Static w_x=0.25),Passive Learning,"WiGS (MAB-UCB1, c=5.0)",EMCM,WiGS (Static w_x=0.75),WiGS (SAC),Uncertainty Sampling,WiGS (Static w_x=0.5),"WiGS (Time-Decay, Exponential)",EGAL,QBC,GSy,GSx,"WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (Time-Decay, Linear)"
70,14.662515878677368,15.111392259597778,12.929327249526978,14.444432973861694,13.505786657333374,14.848583936691284,19.52627444267273,13.82845401763916,15.026826620101929,14.961033582687378,18.154786825180054,18.68501305580139,14.25593876838684,13.811553716659546,14.863351106643677,14.466716766357422,14.860120058059692
71,13.479549407958984,14.358994483947754,11.532374143600464,14.219702959060669,11.825317859649658,14.344775676727295,18.857771396636963,12.056545734405518,14.344803810119629,14.30871868133545,16.920196056365967,17.641919136047363,12.66429877281189,12.253313302993774,14.387483596801758,14.184419870376587,14.263471126556396
72,13.504733324050903,14.618305444717407,11.593493223190308,14.540591716766357,11.869143962860107,14.564414978027344,19.759626626968384,12.13451099395752,14.532368421554565,14.686089992523193,16.695017099380493,17.707340478897095,12.756996631622314,12.36411428451538,14.60084056854248,14.637281656265259,14.66732144355774
73,13.921584367752075,15.305750846862793,11.773426055908203,17.473774909973145,11.928247690200806,15.465960264205933,24.937367916107178,12.217280864715576,15.690323829650879,17.480780839920044,17.784046411514282,19.4079372882843,12.935970306396484,12.575606107711792,17.555131435394287,17.343863010406494,17.268063068389893
74,13.463885068893433,14.38175368309021,11.587181806564331,14.244167566299438,11.871926307678223,14.346130847930908,18.81030011177063,12.155801057815552,14.360319137573242,14.310737609863281,16.91086173057556,17.638261318206787,12.742313861846924,12.361474990844727,14.38821268081665,14.228079557418823,14.289542436599731
75,13.571426153182983,14.654027938842773,11.524563789367676,14.548964977264404,11.8214111328125,14.538291931152344,19.876485109329224,12.059154748916626,14.568959474563599,14.692424774169922,16.761033058166504,17.594135522842407,12.721521854400635,12.283461332321167,14.618403196334839,14.646035194396973,14.670201063156128
76,13.321478605270386,14.239092826843262,11.449458837509155,14.27985692024231,11.737950801849365,14.254278659820557,19.160083055496216,12.009638547897339,14.3462815284729,14.266681909561157,16.861191987991333,17.583391427993774,12.55229115486145,12.23871111869812,14.355328798294067,14.165805101394653,14.21444296836853
77,13.78251314163208,14.556714296340942,11.518404245376587,14.522040605545044,12.102566957473755,14.490669250488281,18.884882926940918,12.341672658920288,14.4575035572052,14.511565685272217,16.65388250350952,17.73060631752014,12.811947107315063,12.410718202590942,14.483795166015625,14.415654420852661,14.480902433395386
78,14.300732374191284,15.175827264785767,12.395515441894531,14.99984860420227,13.449482202529907,15.611785650253296,20.94418168067932,13.516204595565796,15.320063352584839,15.222573041915894,17.621906757354736,19.08515501022339,13.595046043395996,13.533892631530762,15.176727294921875,14.977514743804932,15.149333477020264
79,13.326076984405518,13.684614658355713,11.510292291641235,13.635821104049683,11.804300546646118,13.617398023605347,17.723175048828125,12.087666511535645,13.600900888442993,13.704549312591553,16.431112051010132,17.663271188735962,12.725666522979736,12.362026929855347,13.715830087661743,13.64119815826416,13.60350227355957
80,14.070026159286499,15.63238787651062,12.123703002929688,15.677664756774902,11.989236116409302,15.821557998657227,20.36065983772278,12.26939582824707,15.892135620117188,15.808215856552124,18.055041074752808,17.96625828742981,13.422033309936523,13.181953430175781,15.833727598190308,15.833992958068848,15.75631308555603
81,13.359747171401978,14.259869813919067,11.487082481384277,14.270810842514038,11.731035470962524,14.25047755241394,18.95138931274414,12.039661645889282,14.330060005187988,14.288866758346558,16.83574914932251,17.608588933944702,12.575782537460327,12.229356050491333,14.380627393722534,14.19124174118042,14.22741413116455
82,13.431891918182373,14.117422580718994,11.53047776222229,14.119581460952759,11.842936038970947,14.18661379814148,18.870195150375366,12.087363958358765,14.129962921142578,14.11469841003418,16.900606870651245,17.691088676452637,12.721351146697998,12.301028490066528,14.133586168289185,14.129743337631226,14.112110376358032
83,14.624351263046265,15.173027753829956,12.432079792022705,14.46828818321228,12.891095399856567,14.898594617843628,20.66114354133606,13.200558185577393,15.04491901397705,15.003103971481323,18.17542815208435,18.24877166748047,13.652130603790283,13.221503257751465,14.916866064071655,14.53635048866272,14.921420574188232
84,13.636015176773071,14.936671495437622,11.565151453018188,14.783096313476562,11.821889162063599,14.8602933883667,19.539023637771606,12.134040355682373,14.909823894500732,14.76589035987854,18.470947265625,17.695749044418335,12.715360164642334,12.334197998046875,14.823151588439941,14.892735958099365,14.920358180999756
85,14.047581195831299,15.614933967590332,12.044945478439331,15.654696464538574,11.886557579040527,15.83662486076355,20.2649929523468,12.179741144180298,15.870604276657104,15.795920848846436,18.060401916503906,17.780363082885742,13.284483432769775,13.052795171737671,15.84578537940979,15.81054162979126,15.746246337890625
86,14.027803897857666,14.664758205413818,11.601888656616211,14.816778898239136,12.494467735290527,14.93409538269043,19.6100914478302,12.465112924575806,14.893091440200806,14.922255039215088,17.38439679145813,18.157224655151367,13.144211769104004,12.540520668029785,15.04433798789978,15.151824712753296,14.955491304397583
87,14.248431921005249,16.045316696166992,11.559977054595947,15.777027606964111,12.224514484405518,15.543681621551514,21.451159238815308,12.491830587387085,16.141892433166504,15.84667706489563,19.00216817855835,18.00374674797058,12.9815514087677,12.586606979370117,15.95389175415039,15.778584480285645,15.993226528167725
88,13.739981174468994,14.746844053268433,11.578537225723267,14.857085943222046,11.903663396835327,14.827279567718506,19.413225412368774,12.265705823898315,14.755764245986938,14.980769157409668,17.644365549087524,17.797605276107788,12.806388854980469,12.448382377624512,14.845821857452393,14.89210319519043,14.999879121780396
89,15.264094829559326,15.52638030052185,13.027481079101562,15.514188289642334,13.698521852493286,15.314759969711304,21.49997329711914,14.345288753509521,15.413475751876831,15.36196494102478,18.98721933364868,19.514572620391846,14.62648344039917,14.118157148361206,15.357902526855469,15.631829023361206,15.32579779624939
90,13.643445253372192,14.644230127334595,11.47313404083252,14.751039266586304,11.858585119247437,14.75170087814331,19.500989198684692,12.067754745483398,14.607701539993286,14.889759063720703,17.577945470809937,17.747666835784912,12.726852178573608,12.28989291191101,14.74874997138977,14.792017221450806,14.958548545837402
91,13.70676064491272,14.819225311279297,11.60444688796997,14.937336206436157,11.85822868347168,14.905617475509644,21.268700122833252,12.152716636657715,14.773192167282104,14.894668579101562,17.61460852622986,18.01401376724243,12.773070573806763,12.426672458648682,14.874968767166138,14.913364171981812,14.917619943618774
92,13.395710468292236,13.753720998764038,11.638783931732178,13.754700183868408,11.913112163543701,13.76784610748291,18.548668384552002,12.17466402053833,13.748794078826904,13.782317876815796,17.068082809448242,17.791727781295776,12.802887678146362,12.390174865722656,13.771237850189209,13.749231815338135,13.798707485198975
93,13.48011064529419,14.138461351394653,11.525126457214355,14.144688606262207,11.871746063232422,14.20553970336914,18.8550066947937,12.115588426589966,14.14313292503357,14.129171133041382,16.88270902633667,17.68660020828247,12.70936393737793,12.318298101425171,14.166802883148193,14.176859617233276,14.112746477127075
94,14.344752550125122,14.818629026412964,11.90641975402832,15.148663997650146,12.1996750831604,15.085178136825562,20.313382863998413,12.71776032447815,15.018033266067505,15.164291381835938,17.533029556274414,18.258980989456177,13.495255708694458,13.00496506690979,15.112959146499634,15.14616847038269,15.067963600158691
95,13.749737024307251,14.558159589767456,11.625863552093506,14.50121808052063,12.059522867202759,14.507433414459229,18.848689556121826,12.344198226928711,14.490792512893677,14.513056755065918,16.752060651779175,17.80857491493225,12.857587099075317,12.446577072143555,14.495425701141357,14.445969104766846,14.462876081466675
96,13.467318773269653,14.151172637939453,11.541699409484863,14.15847110748291,11.863986492156982,14.21372389793396,18.842205047607422,12.11608624458313,14.17900562286377,14.175504684448242,16.879777669906616,17.745622873306274,12.737226247787476,12.331502914428711,14.190329551696777,14.181066036224365,14.145718812942505
97,13.947850704193115,15.5569429397583,12.026197910308838,15.582177877426147,11.857846736907959,15.830695390701294,20.316011428833008,12.165802240371704,15.871710538864136,15.72365427017212,18.025715351104736,17.7065749168396,13.315245389938354,13.114023685455322,15.780699968338013,15.749755382537842,15.689789772033691
