Simulation,Passive Learning,GSx,GSy,iGS,Uncertainty Sampling,EGAL,EMCM,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
17,9.970015048980713,10.576609373092651,10.91528844833374,11.542753219604492,10.413013219833374,14.427815675735474,10.091139793395996,12.718071699142456,12.67528247833252,12.59094524383545,12.530742406845093,12.495173692703247,12.551469802856445,12.435563564300537,12.488163948059082,17.09806251525879,15.401980638504028
18,11.35006308555603,12.169586896896362,12.450692415237427,13.347986459732056,11.940106868743896,16.563851833343506,11.440022706985474,14.600997924804688,14.392189502716064,14.578200101852417,14.378080368041992,14.492119312286377,14.15894341468811,13.993627548217773,13.915900945663452,18.876354694366455,17.8634934425354
19,9.73871898651123,10.40834093093872,10.82264494895935,11.57190227508545,10.290854215621948,13.54460620880127,10.040011882781982,12.431680679321289,12.23150086402893,12.286330223083496,11.965811967849731,12.344624280929565,12.151945352554321,12.179526329040527,12.255269289016724,16.9156014919281,15.345214128494263
20,9.892357110977173,10.500304698944092,10.842880487442017,11.651271104812622,10.322365283966064,14.074188709259033,10.029197454452515,12.82396936416626,12.330824136734009,12.46934700012207,12.432862758636475,12.394086599349976,12.58712387084961,12.475550889968872,12.393053531646729,16.82659125328064,15.346372842788696
21,11.327622413635254,12.203433513641357,12.499857902526855,13.504788398742676,11.94011926651001,16.553281545639038,11.454524040222168,14.790804386138916,14.59546446800232,14.734365701675415,14.38319993019104,14.612740278244019,14.413054943084717,13.989489316940308,14.00723385810852,19.33590531349182,17.871999979019165
22,11.298803091049194,11.396242618560791,11.596086740493774,12.031352758407593,11.405673742294312,14.44379711151123,11.412015914916992,13.329324007034302,13.28582763671875,13.370531797409058,13.240034818649292,13.723336935043335,14.101299285888672,13.763059854507446,13.615226745605469,16.934497356414795,16.67974281311035
23,9.753095626831055,10.47100567817688,10.81077527999878,11.580270528793335,10.331003904342651,13.65233039855957,10.03845477104187,12.573387145996094,12.399508953094482,12.323148250579834,12.194516897201538,12.175980806350708,12.376120567321777,12.328559875488281,12.347607135772705,16.620554447174072,15.32781720161438
24,9.806974649429321,10.461926937103271,10.83875060081482,11.478726148605347,10.361593961715698,13.584027290344238,10.081567287445068,12.56153655052185,12.367594480514526,12.295027494430542,12.175091981887817,12.186188220977783,12.327158212661743,12.295858144760132,12.323638200759888,16.544843196868896,15.430454015731812
25,12.472478866577148,13.19220519065857,13.60206937789917,14.086775302886963,12.751786231994629,16.795696020126343,12.476565837860107,15.515201568603516,15.332430124282837,15.119463205337524,15.27481722831726,15.207494735717773,15.34889268875122,15.348913192749023,15.164088010787964,20.33748483657837,18.99592399597168
26,9.817610740661621,10.550661563873291,10.91686749458313,11.673794269561768,10.491186141967773,13.580389261245728,10.13578987121582,12.593877792358398,12.419587135314941,12.361748933792114,12.245707988739014,12.219505310058594,12.414961338043213,12.406952619552612,12.42661452293396,16.619884729385376,15.51290774345398
27,12.453182935714722,13.19232439994812,13.596860408782959,14.105428218841553,12.74042558670044,16.83016610145569,12.44140338897705,15.521934986114502,15.390591859817505,15.119961500167847,15.316498517990112,15.204506874084473,15.387913465499878,15.348367691040039,15.198279619216919,20.511326551437378,19.011146306991577
28,11.319345712661743,12.178045988082886,12.456230163574219,13.464460372924805,11.88319993019104,16.51016139984131,11.40976095199585,14.661538124084473,14.453179836273193,14.622617483139038,14.237703800201416,14.46424388885498,14.236157894134521,13.845115900039673,13.813964128494263,19.249495267868042,17.902902126312256
29,10.797359228134155,11.631490230560303,11.98811388015747,13.20714259147644,11.269866704940796,14.651217937469482,10.62390422821045,13.735433101654053,13.344480991363525,13.627745389938354,13.096944093704224,13.365848064422607,13.508005380630493,13.664031744003296,13.83289647102356,19.69101881980896,17.50777292251587
30,9.768737316131592,10.449463367462158,10.859353303909302,11.508239269256592,10.332015752792358,13.544174671173096,10.052684307098389,12.473602771759033,12.26001262664795,12.334456443786621,12.045261859893799,12.38517165184021,12.2284095287323,12.22067904472351,12.288646697998047,16.75031280517578,15.28598952293396
31,10.92426609992981,11.804588079452515,12.158331871032715,13.417797565460205,11.403246402740479,14.651487350463867,10.752109289169312,13.823782920837402,13.544110298156738,13.627949237823486,13.19216012954712,13.476819276809692,13.54433560371399,13.749011278152466,14.080137968063354,19.738060474395752,17.58020305633545
32,12.407052993774414,13.269890069961548,13.71590256690979,14.181340456008911,12.748368263244629,17.802130222320557,12.505171060562134,16.318546533584595,16.068165063858032,15.975196123123169,16.12816619873047,16.01758122444153,15.981862545013428,15.908187627792358,15.711674690246582,21.163285493850708,18.7716646194458
33,9.865279912948608,10.430737972259521,10.791903257369995,11.505341529846191,10.310487508773804,13.827167272567749,10.039330005645752,12.389479875564575,12.247679233551025,12.200887680053711,12.192656517028809,12.281686067581177,12.2772696018219,12.209276914596558,12.282915830612183,16.47956109046936,15.257546663284302
34,12.437223196029663,13.326202154159546,13.751592874526978,14.222353458404541,12.736263990402222,17.812816858291626,12.54372262954712,16.292181491851807,16.08400797843933,16.02239727973938,16.16116714477539,16.019972801208496,15.997474431991577,15.918176174163818,15.765040636062622,21.14901614189148,18.750412464141846
35,11.9998459815979,13.041389226913452,13.235400676727295,14.25724720954895,12.822127342224121,16.611042737960815,12.476118326187134,15.21726107597351,14.985050201416016,15.153555870056152,14.944124698638916,14.747195482254028,14.72995138168335,14.703463554382324,14.416077852249146,18.575092315673828,18.26591396331787
36,9.813944578170776,10.397828817367554,10.713916778564453,11.434972763061523,10.25226879119873,13.70871877670288,9.938581466674805,12.297361612319946,12.188947677612305,12.144756317138672,12.08872103691101,12.206897735595703,12.209980249404907,12.163846015930176,12.177324533462524,16.3400297164917,15.162128686904907
37,11.221256494522095,11.381059885025024,11.587012767791748,11.982587099075317,11.369214057922363,14.405582904815674,11.32860779762268,13.25989818572998,13.220546245574951,13.248956441879272,13.140259027481079,13.602449655532837,13.999065399169922,13.725876331329346,13.58019232749939,16.952045679092407,16.572465181350708
38,10.827615976333618,11.648870706558228,12.012644052505493,13.251776695251465,11.287290811538696,14.64687180519104,10.659902334213257,13.749572277069092,13.393100500106812,13.635915517807007,13.145303726196289,13.382529497146606,13.50237250328064,13.683430433273315,13.88373589515686,19.7175133228302,17.49227786064148
39,11.415971994400024,12.257847309112549,12.560591459274292,13.58888578414917,12.094905376434326,16.541584730148315,11.515743255615234,14.720986604690552,14.549908638000488,14.654577493667603,14.489538669586182,14.673542022705078,14.365204811096191,14.080692291259766,14.038463354110718,19.181068181991577,17.901721477508545
40,9.837076663970947,10.423064470291138,10.793055772781372,11.454167127609253,10.22389030456543,13.835221290588379,9.979100227355957,12.447124719619751,12.247395277023315,12.221834421157837,12.195374965667725,12.311819553375244,12.275558710098267,12.22249698638916,12.290633916854858,16.652114152908325,15.246262073516846
41,10.766878366470337,11.486172676086426,11.8807373046875,12.945012092590332,11.41420602798462,13.89939832687378,10.73891568183899,12.934833765029907,13.196803569793701,13.016240119934082,13.149219512939453,13.244067907333374,13.336508750915527,13.200115203857422,13.727063179016113,19.29249858856201,17.95619487762451
42,10.752696514129639,11.464645624160767,11.822021007537842,12.912088871002197,11.338062524795532,13.892763376235962,10.676093816757202,12.878618001937866,13.18618631362915,13.012781381607056,13.146541357040405,13.307806253433228,13.329857587814331,13.212132930755615,13.726373195648193,19.312079429626465,17.921019792556763
43,11.28573226928711,11.572157144546509,11.31285047531128,11.870092391967773,11.363463878631592,15.713465929031372,11.522770881652832,14.134583473205566,14.13777470588684,14.566510915756226,13.950195789337158,14.0270676612854,14.00786018371582,13.987834692001343,13.941650390625,18.84396004676819,17.35494899749756
44,9.739113569259644,10.465253829956055,10.80891227722168,11.574044227600098,10.290241479873657,13.602646350860596,10.069132566452026,12.523938655853271,12.313708305358887,12.231790781021118,12.161262512207031,12.150346040725708,12.297882318496704,12.292549848556519,12.294609308242798,16.553070068359375,15.310173034667969
45,11.423739433288574,12.29112696647644,12.58429217338562,13.595257997512817,12.21685242652893,16.486205339431763,11.569252014160156,14.763165473937988,14.67411756515503,14.753211259841919,14.386795043945312,14.642486572265625,14.4703950881958,14.004328966140747,13.990064144134521,19.308454990386963,17.987371921539307
46,11.471558570861816,12.308233976364136,12.55151653289795,13.430628061294556,12.0582435131073,16.48213815689087,11.573057413101196,14.70242691040039,14.513145446777344,14.644201755523682,14.29352355003357,14.536494016647339,14.310236692428589,13.906925916671753,13.894586324691772,19.076462268829346,17.979682683944702
47,12.429349660873413,13.292461395263672,13.715824842453003,14.365833520889282,12.800323009490967,17.788494110107422,12.506646394729614,16.35561990737915,16.13784122467041,16.11479115486145,16.218168020248413,16.059133529663086,16.141111373901367,16.013203859329224,15.844196319580078,21.322113037109375,18.718404054641724
48,11.760585308074951,11.316713571548462,12.371768474578857,13.542524337768555,11.58198857307434,14.194203853607178,11.782285690307617,13.719667673110962,14.045258522033691,13.342227458953857,14.374057054519653,13.954942464828491,14.531706809997559,14.704184770584106,13.666024208068848,19.087239980697632,17.600093841552734
49,9.902807474136353,10.532982587814331,10.906980991363525,11.663498163223267,10.302619457244873,14.55032730102539,10.033785343170166,12.72073769569397,12.6977219581604,12.611769914627075,12.555524349212646,12.534094095230103,12.578577756881714,12.473230838775635,12.512423992156982,17.18816637992859,15.427466869354248
50,11.322541236877441,12.12807321548462,12.383917808532715,13.275310039520264,11.898733615875244,16.460699319839478,11.41827940940857,14.586051225662231,14.400218486785889,14.574867010116577,14.180365324020386,14.396836757659912,14.187025308609009,13.851733446121216,13.766100645065308,18.82036304473877,17.837611436843872
51,12.403661251068115,13.142107486724854,13.552372217178345,14.081265211105347,12.672580242156982,16.97063183784485,12.420961618423462,15.620995283126831,15.470707178115845,15.263460159301758,15.396470546722412,15.345163106918335,15.474862098693848,15.438158988952637,15.267659187316895,20.766579151153564,18.952692985534668
52,11.983328104019165,13.03345251083374,13.187467813491821,14.181008338928223,12.815929651260376,16.416255712509155,12.425917387008667,15.051114797592163,14.811529874801636,14.98324728012085,14.773273468017578,14.612796545028687,14.43633508682251,14.540464162826538,14.217251777648926,18.448681831359863,18.014395713806152
53,9.83589792251587,10.474579572677612,10.845057725906372,11.567105770111084,10.264868974685669,14.07282567024231,9.996879577636719,12.815024375915527,12.240294456481934,12.453590154647827,12.435367107391357,12.372022867202759,12.5576171875,12.453907489776611,12.384455680847168,16.82677674293518,15.3014817237854
54,11.323822021484375,12.138206720352173,12.41429877281189,13.309208154678345,11.898748397827148,16.511443376541138,11.385040044784546,14.585553407669067,14.358133316040039,14.579176187515259,14.344602584838867,14.473112344741821,14.129799842834473,13.977508306503296,13.841034889221191,18.871206521987915,17.841359615325928
55,9.899866819381714,10.541532754898071,10.904056072235107,11.594073057174683,10.365217924118042,14.065798044204712,10.09898853302002,12.834696054458618,12.329119682312012,12.491181373596191,12.493685007095337,12.418691635131836,12.622681379318237,12.491079092025757,12.425237894058228,16.77323627471924,15.463893413543701
56,9.867131471633911,10.499922037124634,10.804367065429688,11.476382493972778,10.26107120513916,14.517184972763062,10.004509687423706,12.680442094802856,12.608483076095581,12.547433853149414,12.431071043014526,12.42740249633789,12.48135757446289,12.367997407913208,12.43602442741394,17.05206561088562,15.29423213005066
57,9.737171411514282,10.454699993133545,10.876058578491211,11.503294706344604,10.438207387924194,13.41176724433899,10.064150333404541,12.472657442092896,12.22848916053772,12.276371240615845,12.021302938461304,12.355010032653809,12.208294153213501,12.205859184265137,12.268683910369873,16.713428497314453,15.367945909500122
58,11.331955671310425,12.217429876327515,12.504563570022583,13.376355648040771,11.958276271820068,16.525601148605347,11.467884063720703,14.628931283950806,14.44987678527832,14.582468748092651,14.404438018798828,14.505125045776367,14.184433221817017,13.983076810836792,13.869168758392334,18.943216562271118,17.905580759048462
59,11.196505069732666,11.365934610366821,11.566248655319214,12.010230541229248,11.355416059494019,14.365187406539917,11.317668437957764,13.26897382736206,13.2134268283844,13.244627952575684,13.139981746673584,13.632287740707397,14.020005941390991,13.724488019943237,13.551262140274048,16.973588705062866,16.61026930809021
60,9.855825662612915,10.41053581237793,10.776798486709595,11.477341651916504,10.274899244308472,13.72877812385559,9.985537052154541,12.36435604095459,12.218069791793823,12.164165735244751,12.145646810531616,12.242277383804321,12.217647552490234,12.140833377838135,12.20960259437561,16.327592611312866,15.286360025405884
61,12.40183162689209,13.119384288787842,13.528367519378662,13.910819053649902,12.647220373153687,16.752728939056396,12.342044830322266,15.456360578536987,15.244497776031494,15.036813735961914,15.221710443496704,15.12929391860962,15.2734854221344,15.283067226409912,15.043142795562744,20.32778811454773,18.92714500427246
62,12.43503189086914,13.28630518913269,13.69258975982666,14.167743921279907,12.731359720230103,17.806216716766357,12.506466150283813,16.314090967178345,16.12311291694641,16.03211236000061,16.15916633605957,16.048516273498535,16.026081800460815,15.93839406967163,15.755909204483032,21.281112670898438,18.750847578048706
63,11.701658964157104,11.28354549407959,12.043657064437866,13.429681301116943,11.608758926391602,14.205446004867554,11.796251773834229,13.739196062088013,13.96758222579956,13.325495481491089,14.389245510101318,13.853628873825073,14.555877208709717,14.629574060440063,13.684932708740234,19.117015600204468,17.549816370010376
64,11.354278087615967,11.657570838928223,11.40019965171814,11.957499742507935,11.546867609024048,15.774082899093628,11.637838125228882,14.229198455810547,14.223822116851807,14.656972169876099,14.047027826309204,14.172852516174316,14.106573820114136,14.106290578842163,14.00899076461792,18.89840793609619,17.52263832092285
65,11.432567119598389,11.606693029403687,11.90524435043335,12.28868293762207,11.73813533782959,14.620913028717041,11.641305685043335,13.435960531234741,13.48850417137146,13.467307329177856,13.511471033096313,13.955494403839111,14.366866827011108,13.85229778289795,13.508202075958252,17.253511667251587,16.795047760009766
66,9.89448857307434,10.484894037246704,10.83265471458435,11.505753993988037,10.318835496902466,14.477226257324219,10.048428773880005,12.700788259506226,12.664440631866455,12.565487384796143,12.474011182785034,12.481345176696777,12.545018911361694,12.424926280975342,12.472311735153198,17.07412600517273,15.329885005950928
67,9.888370513916016,10.411933183670044,10.737788438796997,11.1933753490448,10.300547361373901,13.121356010437012,10.0529944896698,11.716543674468994,11.57755446434021,11.61599850654602,11.61998701095581,11.601840734481812,11.579394102096558,11.590014457702637,11.59204649925232,15.611911058425903,15.293734073638916
68,9.95136570930481,10.549848556518555,10.878207683563232,11.551681518554688,10.390215635299683,14.082566022872925,10.088680982589722,12.846518278121948,12.358296632766724,12.521453380584717,12.506475925445557,12.42793083190918,12.628635883331299,12.508224725723267,12.451806545257568,16.71703863143921,15.426837921142578
69,9.754808187484741,10.440685749053955,11.881548166275024,12.477060556411743,11.388840675354004,15.302128076553345,10.83412504196167,12.989824771881104,13.69742226600647,12.863987684249878,12.776119709014893,13.576717138290405,13.255153894424438,13.968879222869873,13.195950746536255,19.399441957473755,18.997411727905273
70,12.690303802490234,13.470654726028442,13.892026901245117,14.34965443611145,13.03387451171875,17.927069187164307,12.745105743408203,16.371437311172485,16.183300733566284,16.130035638809204,16.248376846313477,16.119375705718994,16.178699254989624,16.08051085472107,15.872160196304321,21.323158740997314,18.900591611862183
71,9.838896036148071,10.502094507217407,10.896612167358398,11.558201551437378,10.387516975402832,13.540746450424194,10.107142448425293,12.527680397033691,12.317074537277222,12.352145195007324,12.101892232894897,12.409096240997314,12.270550012588501,12.277402639389038,12.345479726791382,16.757946252822876,15.410534143447876
72,9.804840326309204,10.345342874526978,10.706883668899536,11.151106595993042,10.243606567382812,13.08821177482605,10.01443886756897,11.595673322677612,11.466599702835083,11.47702407836914,11.478173017501831,11.472886800765991,11.470051765441895,11.468283414840698,11.490185499191284,16.858373403549194,15.1923508644104
73,9.764807224273682,10.438724517822266,10.764600992202759,11.468714714050293,10.32086992263794,13.588780164718628,10.04135274887085,12.514044761657715,12.33380937576294,12.260965585708618,12.143324851989746,12.131054162979126,12.281894207000732,12.269455671310425,12.329972267150879,16.55097770690918,15.328468084335327
74,9.905919313430786,10.528252363204956,10.874055624008179,11.662456035614014,10.31813383102417,14.159085273742676,10.037048101425171,12.87372088432312,12.347609996795654,12.545267105102539,12.54435682296753,12.469454288482666,12.672708511352539,12.529557466506958,12.49325942993164,16.93288493156433,15.347949504852295
75,11.299571514129639,11.585520267486572,11.345871210098267,11.889673471450806,11.42241621017456,15.69566822052002,11.519593954086304,14.139482021331787,14.13598370552063,14.568023443222046,13.940200090408325,14.020474910736084,13.980305194854736,13.983419418334961,13.927033185958862,18.83470916748047,17.466671466827393
76,12.462352752685547,13.259165287017822,13.668383836746216,14.154040813446045,12.772535800933838,17.78404927253723,12.50439453125,16.297443866729736,16.09406352043152,15.998073816299438,16.17076063156128,16.03825616836548,16.017809629440308,15.939237356185913,15.744319200515747,21.14869236946106,18.75392508506775
77,11.374007940292358,12.229151248931885,12.519068717956543,13.506196022033691,12.016760110855103,16.661078691482544,11.499610424041748,14.725754261016846,14.54882001876831,14.686061143875122,14.501965045928955,14.649159908294678,14.313908815383911,14.096330642700195,14.01258635520935,19.32148790359497,17.885042905807495
78,11.233389854431152,11.536774396896362,11.311002254486084,11.873665809631348,11.350157260894775,15.661076068878174,11.50947117805481,14.078696012496948,14.109141111373901,14.537578582763672,13.914537191390991,14.006428480148315,13.97523832321167,13.957069635391235,13.906105041503906,18.950758934020996,17.388128757476807
79,10.858863353729248,11.667599439620972,12.059305429458618,13.28346586227417,11.3219153881073,14.279507875442505,10.666150569915771,13.769957542419434,13.380849599838257,13.64820122718811,13.157793760299683,13.392983675003052,13.538693189620972,13.685341358184814,13.881267070770264,19.749748706817627,17.615726470947266
80,9.783631563186646,10.434525966644287,10.82206416130066,11.484304189682007,10.282946109771729,13.552753448486328,10.030480861663818,12.45902156829834,12.2652006149292,12.315414428710938,12.003076791763306,12.353729963302612,12.194730281829834,12.220165967941284,12.289806604385376,16.80152654647827,15.302139520645142
81,11.333548545837402,12.153526544570923,12.402550458908081,13.319596529006958,11.91410756111145,16.49802875518799,11.42673659324646,14.64276123046875,14.45342206954956,14.601500988006592,14.242371797561646,14.476008176803589,14.248084783554077,13.881449460983276,13.823381900787354,19.193546295166016,17.9594624042511
82,9.874189138412476,10.451183319091797,10.788843393325806,11.496639013290405,10.31845211982727,13.828483581542969,10.013565301895142,12.365840435028076,12.231402397155762,12.224926948547363,12.190017223358154,12.271692037582397,12.271125316619873,12.185999870300293,12.275430679321289,16.488066911697388,15.291578769683838
83,10.873970031738281,11.709204196929932,12.090265274047852,13.260786294937134,11.311006546020508,14.630280494689941,10.686753511428833,13.792415618896484,13.436082363128662,13.654119729995728,13.16384482383728,13.42015290260315,13.55063009262085,13.730766773223877,13.960253953933716,19.748059511184692,17.554429531097412
84,9.897550106048584,10.537917613983154,10.873316049575806,11.672009706497192,10.315102815628052,14.562907695770264,10.045563697814941,12.826474666595459,12.785467624664307,12.688464879989624,12.643451690673828,12.610378503799438,12.697344541549683,12.610777616500854,12.64401626586914,17.267214059829712,15.436832904815674
85,9.918932676315308,10.587947607040405,10.890014886856079,11.457329750061035,10.47501254081726,13.240825653076172,10.135551452636719,12.031050443649292,11.832714319229126,11.851578950881958,11.917386770248413,11.889544486999512,11.799443483352661,11.87277603149414,11.902255058288574,16.180331230163574,15.460611581802368
86,10.854532480239868,11.558948040008545,11.909205436706543,13.055151462554932,11.413952827453613,13.906020879745483,10.817511796951294,13.049323320388794,13.177529096603394,13.103025436401367,13.202692031860352,13.356430053710938,13.376697301864624,13.319565773010254,13.85669231414795,19.315377473831177,18.099390029907227
87,9.859217643737793,10.571112394332886,10.92352557182312,11.697550296783447,10.491897821426392,13.600697755813599,10.150392770767212,12.64789891242981,12.449051856994629,12.36718201637268,12.278524160385132,12.293501138687134,12.43349003791809,12.412000179290771,12.439297199249268,16.676144123077393,15.497963905334473
88,11.278752326965332,12.101539134979248,12.35432481765747,13.223884105682373,11.857861757278442,16.58370542526245,11.364104270935059,14.480454683303833,14.22298002243042,14.460581302642822,14.219833374023438,14.36444902420044,14.066585540771484,13.881485939025879,13.782373666763306,18.850929260253906,17.76436972618103
89,12.345648050308228,13.092198610305786,13.498578786849976,13.959532022476196,12.624928712844849,16.83854603767395,12.359489440917969,15.470679759979248,15.291118860244751,15.086735486984253,15.261211395263672,15.106865644454956,15.298721551895142,15.308554649353027,15.081559658050537,20.48339605331421,18.820745944976807
90,9.883982181549072,10.512481451034546,10.895568609237671,11.676012992858887,10.350245952606201,14.627444744110107,10.123991250991821,12.82317042350769,12.784167766571045,12.715420484542847,12.670072317123413,12.67893385887146,12.716565608978271,12.630574703216553,12.67223072052002,17.339910745620728,15.40723180770874
91,12.027090549468994,13.091296434402466,13.240644454956055,14.303868770599365,12.912196397781372,16.492931842803955,12.539648294448853,15.233994245529175,14.947577953338623,15.126420736312866,14.901503562927246,14.678607702255249,14.620464324951172,14.659708499908447,14.336470127105713,18.58318257331848,18.348365306854248
92,12.43176555633545,13.294779062271118,13.691197156906128,14.374733448028564,12.768551588058472,17.8046932220459,12.47540283203125,16.324683666229248,16.12206268310547,16.07199192047119,16.158241748809814,16.04382348060608,16.085979461669922,15.974308013916016,15.816842317581177,21.411699533462524,18.659992694854736
93,11.280714988708496,12.162744998931885,12.39800500869751,13.45916199684143,11.843540668487549,16.645979642868042,11.370834350585938,14.62162470817566,14.411112785339355,14.560887575149536,14.165891885757446,14.391487121582031,14.205150604248047,13.853641986846924,13.78891921043396,19.01579189300537,17.796292066574097
94,9.835344076156616,10.439975500106812,10.77684736251831,11.589476823806763,10.241779327392578,14.157408475875854,9.959340810775757,12.834474086761475,12.278314590454102,12.450556993484497,12.47786259651184,12.385326862335205,12.602667331695557,12.474756717681885,12.405171155929565,16.918285846710205,15.286728620529175
95,9.823508024215698,10.440406084060669,10.772279500961304,11.46240234375,10.252691507339478,14.502275943756104,9.999633312225342,12.65071415901184,12.586950302124023,12.490565299987793,12.427765846252441,12.427943706512451,12.500174522399902,12.3287935256958,12.40307903289795,17.070751667022705,15.25646686553955
96,11.409703731536865,12.300599336624146,12.552351713180542,13.579543352127075,12.075959920883179,16.566174268722534,11.500751972198486,14.751667976379395,14.598362922668457,14.697023391723633,14.569226026535034,14.697746753692627,14.384656429290771,14.087034225463867,14.052007675170898,19.262899160385132,17.85855770111084
97,9.850405216217041,10.484619855880737,10.801177501678467,11.430047512054443,10.256673574447632,14.05162262916565,10.015117883682251,12.745778322219849,12.210901260375977,12.37234902381897,12.394233703613281,12.338836431503296,12.503220558166504,12.40570616722107,12.336910963058472,16.64996337890625,15.285324573516846
