Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
32,[22.0],[627.0],[243.0],[993.0],[421.0],[381.0],[399.0],[602.0],[892.0],[118.0],[682.0],[524.0],[419.0],[465.0],[773.0],[384.0],[658.0],[22.0],[86.0],[524.0],[526.0],[185.0],[687.0],[602.0],[663.0]
33,[278.0],[22.0],[499.0],[443.0],[520.0],[828.0],[277.0],[682.0],[981.0],[630.0],[577.0],[201.0],[500.0],[8.0],[771.0],[665.0],[828.0],[658.0],[741.0],[955.0],[126.0],[821.0],[330.0],[993.0],[684.0]
34,[828.0],[658.0],[444.0],[307.0],[756.0],[307.0],[521.0],[804.0],[581.0],[481.0],[886.0],[916.0],[627.0],[481.0],[217.0],[694.0],[349.0],[828.0],[827.0],[627.0],[530.0],[187.0],[57.0],[760.0],[433.0]
35,[658.0],[537.0],[257.0],[101.0],[698.0],[371.0],[385.0],[760.0],[205.0],[522.0],[760.0],[619.0],[771.0],[955.0],[123.0],[556.0],[738.0],[317.0],[510.0],[500.0],[936.0],[419.0],[991.0],[522.0],[390.0]
36,[837.0],[233.0],[594.0],[180.0],[664.0],[201.0],[510.0],[180.0],[384.0],[916.0],[602.0],[918.0],[918.0],[217.0],[419.0],[614.0],[993.0],[866.0],[481.0],[201.0],[208.0],[500.0],[365.0],[804.0],[647.0]
37,[916.0],[310.0],[423.0],[602.0],[875.0],[955.0],[82.0],[233.0],[326.0],[526.0],[804.0],[955.0],[773.0],[886.0],[627.0],[464.0],[169.0],[443.0],[837.0],[837.0],[682.0],[955.0],[349.0],[918.0],[593.0]
38,[652.0],[104.0],[563.0],[381.0],[945.0],[522.0],[664.0],[577.0],[593.0],[381.0],[22.0],[123.0],[417.0],[101.0],[918.0],[582.0],[213.0],[233.0],[821.0],[821.0],[602.0],[771.0],[725.0],[524.0],[666.0]
39,[185.0],[556.0],[666.0],[682.0],[82.0],[193.0],[66.0],[828.0],[589.0],[619.0],[233.0],[500.0],[576.0],[417.0],[500.0],[560.0],[464.0],[837.0],[201.0],[771.0],[804.0],[862.0],[193.0],[658.0],[669.0]
40,[126.0],[916.0],[421.0],[158.0],[425.0],[837.0],[665.0],[993.0],[945.0],[201.0],[828.0],[419.0],[217.0],[576.0],[529.0],[899.0],[384.0],[916.0],[916.0],[993.0],[993.0],[919.0],[619.0],[577.0],[874.0]
41,[481.0],[619.0],[684.0],[126.0],[84.0],[524.0],[821.0],[278.0],[100.0],[524.0],[101.0],[771.0],[522.0],[522.0],[274.0],[4.0],[201.0],[365.0],[126.0],[658.0],[886.0],[823.0],[821.0],[307.0],[348.0]
42,[619.0],[837.0],[960.0],[185.0],[738.0],[481.0],[993.0],[791.0],[207.0],[837.0],[278.0],[217.0],[381.0],[773.0],[903.0],[465.0],[627.0],[619.0],[500.0],[233.0],[307.0],[874.0],[837.0],[101.0],[665.0]
43,[821.0],[526.0],[36.0],[274.0],[666.0],[916.0],[201.0],[417.0],[832.0],[821.0],[330.0],[576.0],[593.0],[771.0],[176.0],[100.0],[640.0],[821.0],[955.0],[307.0],[101.0],[378.0],[390.0],[180.0],[326.0]
44,[991.0],[821.0],[510.0],[176.0],[595.0],[443.0],[524.0],[960.0],[819.0],[602.0],[627.0],[417.0],[443.0],[123.0],[118.0],[593.0],[577.0],[595.0],[627.0],[602.0],[180.0],[272.0],[42.0],[682.0],[858.0]
45,[897.0],[126.0],[665.0],[831.0],[767.0],[821.0],[292.0],[831.0],[950.0],[577.0],[307.0],[371.0],[831.0],[419.0],[344.0],[99.0],[954.0],[832.0],[918.0],[804.0],[976.0],[899.0],[371.0],[886.0],[875.0]
46,[32.0],[193.0],[858.0],[529.0],[807.0],[123.0],[619.0],[57.0],[9.0],[682.0],[180.0],[773.0],[165.0],[500.0],[524.0],[713.0],[185.0],[687.0],[419.0],[886.0],[828.0],[84.0],[230.0],[576.0],[503.0]
47,[647.0],[57.0],[875.0],[903.0],[645.0],[627.0],[837.0],[330.0],[875.0],[886.0],[381.0],[627.0],[897.0],[627.0],[201.0],[462.0],[589.0],[312.0],[773.0],[760.0],[381.0],[239.0],[593.0],[217.0],[301.0]
48,[67.0],[185.0],[531.0],[589.0],[716.0],[773.0],[903.0],[687.0],[366.0],[760.0],[837.0],[443.0],[950.0],[918.0],[960.0],[96.0],[409.0],[274.0],[217.0],[577.0],[233.0],[443.0],[211.0],[371.0],[660.0]
49,[301.0],[687.0],[180.0],[189.0],[563.0],[419.0],[652.0],[292.0],[208.0],[307.0],[916.0],[300.0],[991.0],[443.0],[443.0],[790.0],[576.0],[185.0],[576.0],[381.0],[741.0],[54.0],[768.0],[278.0],[383.0]
50,[725.0],[330.0],[886.0],[378.0],[964.0],[217.0],[274.0],[126.0],[437.0],[101.0],[619.0],[176.0],[317.0],[943.0],[665.0],[173.0],[217.0],[176.0],[522.0],[682.0],[539.0],[123.0],[874.0],[22.0],[379.0]
51,[193.0],[991.0],[943.0],[687.0],[834.0],[576.0],[831.0],[365.0],[921.0],[180.0],[821.0],[687.0],[529.0],[22.0],[556.0],[403.0],[522.0],[831.0],[123.0],[828.0],[943.0],[790.0],[71.0],[828.0],[539.0]
52,[292.0],[365.0],[22.0],[365.0],[161.0],[918.0],[176.0],[193.0],[632.0],[126.0],[481.0],[365.0],[176.0],[233.0],[481.0],[304.0],[417.0],[529.0],[771.0],[576.0],[322.0],[382.0],[502.0],[417.0],[848.0]
53,[687.0],[443.0],[658.0],[330.0],[102.0],[500.0],[344.0],[725.0],[93.0],[193.0],[725.0],[57.0],[556.0],[278.0],[33.0],[486.0],[371.0],[903.0],[371.0],[371.0],[278.0],[418.0],[776.0],[381.0],[425.0]
54,[330.0],[575.0],[828.0],[526.0],[618.0],[741.0],[529.0],[619.0],[554.0],[22.0],[193.0],[185.0],[169.0],[828.0],[245.0],[698.0],[419.0],[519.0],[526.0],[417.0],[858.0],[176.0],[573.0],[619.0],[964.0]
55,[57.0],[725.0],[682.0],[991.0],[590.0],[630.0],[118.0],[526.0],[530.0],[700.0],[126.0],[991.0],[953.0],[658.0],[589.0],[52.0],[773.0],[330.0],[619.0],[687.0],[4.0],[172.0],[76.0],[837.0],[84.0]
56,[831.0],[208.0],[760.0],[57.0],[559.0],[185.0],[349.0],[991.0],[25.0],[310.0],[943.0],[349.0],[559.0],[577.0],[384.0],[517.0],[123.0],[118.0],[241.0],[349.0],[738.0],[760.0],[916.0],[233.0],[801.0]
57,[349.0],[301.0],[602.0],[349.0],[832.0],[943.0],[185.0],[349.0],[425.0],[943.0],[741.0],[292.0],[666.0],[682.0],[937.0],[499.0],[500.0],[57.0],[701.0],[330.0],[123.0],[602.0],[640.0],[481.0],[530.0]
58,[365.0],[956.0],[804.0],[292.0],[581.0],[993.0],[330.0],[185.0],[850.0],[233.0],[383.0],[725.0],[635.0],[760.0],[519.0],[410.0],[918.0],[991.0],[326.0],[57.0],[419.0],[886.0],[760.0],[916.0],[555.0]
59,[176.0],[993.0],[307.0],[193.0],[819.0],[310.0],[526.0],[274.0],[494.0],[828.0],[813.0],[630.0],[539.0],[602.0],[558.0],[284.0],[955.0],[349.0],[635.0],[991.0],[773.0],[22.0],[383.0],[821.0],[945.0]
60,[529.0],[558.0],[101.0],[916.0],[71.0],[278.0],[960.0],[176.0],[119.0],[658.0],[910.0],[525.0],[723.0],[804.0],[848.0],[874.0],[529.0],[292.0],[207.0],[185.0],[217.0],[741.0],[37.0],[71.0],[850.0]
61,[614.0],[278.0],[577.0],[821.0],[433.0],[791.0],[687.0],[529.0],[56.0],[993.0],[348.0],[169.0],[383.0],[307.0],[517.0],[492.0],[176.0],[126.0],[193.0],[292.0],[522.0],[682.0],[993.0],[725.0],[206.0]
62,[882.0],[831.0],[233.0],[619.0],[106.0],[22.0],[57.0],[903.0],[189.0],[991.0],[155.0],[180.0],[31.0],[180.0],[86.0],[866.0],[715.0],[193.0],[725.0],[365.0],[576.0],[278.0],[602.0],[250.0],[673.0]
63,[4.0],[529.0],[500.0],[201.0],[863.0],[234.0],[126.0],[118.0],[71.0],[725.0],[172.0],[658.0],[832.0],[381.0],[510.0],[33.0],[205.0],[378.0],[349.0],[526.0],[371.0],[658.0],[886.0],[943.0],[981.0]
64,[887.0],[176.0],[522.0],[524.0],[424.0],[465.0],[991.0],[378.0],[245.0],[932.0],[517.0],[682.0],[555.0],[593.0],[289.0],[421.0],[37.0],[326.0],[292.0],[126.0],[392.0],[828.0],[682.0],[932.0],[878.0]
65,[419.0],[481.0],[918.0],[837.0],[921.0],[417.0],[365.0],[481.0],[673.0],[593.0],[903.0],[577.0],[22.0],[741.0],[326.0],[163.0],[42.0],[481.0],[365.0],[193.0],[713.0],[577.0],[577.0],[741.0],[52.0]
66,[773.0],[593.0],[481.0],[481.0],[824.0],[240.0],[193.0],[524.0],[718.0],[278.0],[831.0],[760.0],[278.0],[589.0],[760.0],[873.0],[423.0],[438.0],[687.0],[725.0],[589.0],[627.0],[22.0],[443.0],[109.0]
67,[123.0],[421.0],[526.0],[955.0],[276.0],[530.0],[589.0],[201.0],[665.0],[472.0],[176.0],[602.0],[828.0],[172.0],[461.0],[268.0],[7.0],[822.0],[330.0],[916.0],[412.0],[614.0],[828.0],[652.0],[926.0]
68,[993.0],[741.0],[619.0],[725.0],[435.0],[663.0],[500.0],[916.0],[711.0],[627.0],[118.0],[804.0],[577.0],[344.0],[307.0],[731.0],[637.0],[127.0],[869.0],[278.0],[879.0],[593.0],[658.0],[960.0],[626.0]
69,[666.0],[305.0],[821.0],[829.0],[532.0],[967.0],[627.0],[240.0],[414.0],[955.0],[274.0],[886.0],[682.0],[993.0],[602.0],[889.0],[788.0],[834.0],[647.0],[481.0],[725.0],[590.0],[943.0],[276.0],[92.0]
70,[965.0],[882.0],[837.0],[488.0],[850.0],[241.0],[955.0],[22.0],[897.0],[240.0],[529.0],[22.0],[886.0],[875.0],[804.0],[176.0],[481.0],[907.0],[614.0],[831.0],[292.0],[55.0],[278.0],[461.0],[258.0]
71,[615.0],[909.0],[524.0],[741.0],[965.0],[326.0],[918.0],[652.0],[511.0],[589.0],[378.0],[828.0],[602.0],[738.0],[682.0],[529.0],[916.0],[904.0],[236.0],[274.0],[365.0],[21.0],[298.0],[615.0],[827.0]
72,[791.0],[486.0],[201.0],[919.0],[866.0],[102.0],[123.0],[933.0],[344.0],[438.0],[519.0],[943.0],[804.0],[899.0],[101.0],[201.0],[83.0],[993.0],[824.0],[176.0],[687.0],[864.0],[738.0],[683.0],[963.0]
73,[113.0],[414.0],[916.0],[632.0],[188.0],[84.0],[771.0],[589.0],[519.0],[866.0],[652.0],[307.0],[760.0],[336.0],[886.0],[725.0],[683.0],[488.0],[633.0],[529.0],[330.0],[534.0],[633.0],[813.0],[406.0]
74,[423.0],[459.0],[217.0],[576.0],[977.0],[330.0],[419.0],[8.0],[788.0],[409.0],[326.0],[101.0],[658.0],[510.0],[180.0],[687.0],[843.0],[214.0],[109.0],[903.0],[991.0],[233.0],[851.0],[95.0],[71.0]
75,[70.0],[169.0],[576.0],[773.0],[366.0],[687.0],[773.0],[666.0],[685.0],[695.0],[425.0],[310.0],[307.0],[534.0],[577.0],[330.0],[348.0],[943.0],[424.0],[118.0],[349.0],[666.0],[425.0],[503.0],[411.0]
76,[281.0],[555.0],[417.0],[217.0],[967.0],[292.0],[217.0],[250.0],[486.0],[910.0],[344.0],[233.0],[101.0],[241.0],[22.0],[57.0],[864.0],[797.0],[411.0],[933.0],[464.0],[858.0],[307.0],[967.0],[743.0]
77,[173.0],[932.0],[371.0],[522.0],[384.0],[349.0],[682.0],[653.0],[389.0],[174.0],[443.0],[915.0],[180.0],[403.0],[658.0],[991.0],[242.0],[915.0],[310.0],[378.0],[444.0],[875.0],[180.0],[159.0],[367.0]
78,[559.0],[896.0],[381.0],[371.0],[363.0],[126.0],[278.0],[172.0],[95.0],[383.0],[673.0],[278.0],[233.0],[310.0],[233.0],[126.0],[673.0],[741.0],[161.0],[960.0],[945.0],[363.0],[381.0],[595.0],[563.0]
79,[274.0],[462.0],[627.0],[419.0],[910.0],[57.0],[760.0],[943.0],[134.0],[741.0],[292.0],[993.0],[993.0],[536.0],[943.0],[526.0],[943.0],[608.0],[874.0],[589.0],[834.0],[943.0],[344.0],[419.0],[443.0]
80,[903.0],[410.0],[419.0],[771.0],[541.0],[725.0],[522.0],[741.0],[965.0],[716.0],[365.0],[378.0],[943.0],[437.0],[278.0],[193.0],[443.0],[725.0],[875.0],[123.0],[502.0],[672.0],[481.0],[123.0],[576.0]
81,[589.0],[274.0],[773.0],[123.0],[843.0],[619.0],[602.0],[84.0],[866.0],[684.0],[349.0],[462.0],[741.0],[819.0],[993.0],[619.0],[672.0],[496.0],[383.0],[419.0],[630.0],[307.0],[519.0],[771.0],[522.0]
82,[118.0],[903.0],[771.0],[918.0],[436.0],[526.0],[804.0],[832.0],[92.0],[459.0],[57.0],[556.0],[848.0],[706.0],[884.0],[365.0],[236.0],[743.0],[964.0],[773.0],[32.0],[180.0],[647.0],[955.0],[773.0]
83,[630.0],[118.0],[741.0],[500.0],[813.0],[991.0],[577.0],[384.0],[664.0],[327.0],[687.0],[741.0],[748.0],[587.0],[653.0],[821.0],[463.0],[504.0],[209.0],[630.0],[850.0],[381.0],[4.0],[627.0],[217.0]
84,[960.0],[769.0],[955.0],[118.0],[158.0],[365.0],[307.0],[23.0],[52.0],[443.0],[185.0],[379.0],[971.0],[749.0],[729.0],[837.0],[874.0],[189.0],[903.0],[443.0],[22.0],[647.0],[586.0],[500.0],[771.0]
85,[344.0],[519.0],[278.0],[417.0],[575.0],[593.0],[101.0],[145.0],[723.0],[417.0],[822.0],[988.0],[879.0],[715.0],[250.0],[217.0],[919.0],[960.0],[118.0],[22.0],[559.0],[310.0],[366.0],[344.0],[371.0]
86,[378.0],[378.0],[126.0],[71.0],[633.0],[661.0],[180.0],[956.0],[99.0],[195.0],[800.0],[831.0],[274.0],[662.0],[84.0],[180.0],[656.0],[919.0],[274.0],[692.0],[666.0],[710.0],[673.0],[56.0],[524.0]
87,[211.0],[685.0],[123.0],[836.0],[70.0],[970.0],[576.0],[385.0],[698.0],[862.0],[795.0],[529.0],[903.0],[729.0],[908.0],[955.0],[444.0],[858.0],[378.0],[943.0],[840.0],[367.0],[130.0],[571.0],[918.0]
88,[790.0],[532.0],[193.0],[669.0],[459.0],[305.0],[371.0],[950.0],[127.0],[571.0],[884.0],[874.0],[118.0],[144.0],[595.0],[524.0],[741.0],[172.0],[38.0],[741.0],[425.0],[145.0],[867.0],[945.0],[821.0]
89,[303.0],[317.0],[725.0],[875.0],[534.0],[385.0],[886.0],[173.0],[159.0],[634.0],[335.0],[274.0],[960.0],[558.0],[433.0],[349.0],[230.0],[716.0],[910.0],[537.0],[443.0],[285.0],[713.0],[127.0],[725.0]
90,[92.0],[92.0],[292.0],[421.0],[368.0],[118.0],[417.0],[896.0],[419.0],[444.0],[586.0],[903.0],[589.0],[486.0],[743.0],[292.0],[274.0],[4.0],[421.0],[590.0],[33.0],[484.0],[459.0],[301.0],[193.0]
91,[194.0],[84.0],[365.0],[790.0],[919.0],[274.0],[22.0],[169.0],[916.0],[425.0],[695.0],[118.0],[937.0],[319.0],[874.0],[123.0],[903.0],[933.0],[593.0],[310.0],[109.0],[539.0],[246.0],[981.0],[619.0]
92,[673.0],[673.0],[349.0],[768.0],[199.0],[831.0],[828.0],[344.0],[201.0],[304.0],[839.0],[189.0],[558.0],[673.0],[850.0],[576.0],[652.0],[666.0],[525.0],[457.0],[960.0],[960.0],[382.0],[58.0],[687.0]
93,[661.0],[484.0],[57.0],[791.0],[443.0],[529.0],[658.0],[630.0],[821.0],[530.0],[58.0],[344.0],[813.0],[358.0],[58.0],[417.0],[344.0],[723.0],[322.0],[322.0],[558.0],[92.0],[666.0],[878.0],[991.0]
94,[573.0],[510.0],[687.0],[531.0],[236.0],[903.0],[381.0],[477.0],[524.0],[945.0],[521.0],[936.0],[532.0],[488.0],[915.0],[522.0],[118.0],[589.0],[932.0],[932.0],[953.0],[384.0],[169.0],[827.0],[126.0]
95,[502.0],[729.0],[443.0],[689.0],[531.0],[378.0],[233.0],[24.0],[837.0],[850.0],[834.0],[819.0],[843.0],[776.0],[718.0],[773.0],[960.0],[161.0],[998.0],[789.0],[127.0],[326.0],[941.0],[994.0],[330.0]
96,[813.0],[738.0],[310.0],[152.0],[38.0],[891.0],[481.0],[850.0],[101.0],[875.0],[134.0],[575.0],[242.0],[84.0],[241.0],[771.0],[532.0],[33.0],[744.0],[168.0],[332.0],[306.0],[84.0],[589.0],[57.0]
97,[240.0],[666.0],[56.0],[338.0],[694.0],[32.0],[916.0],[310.0],[955.0],[519.0],[287.0],[694.0],[510.0],[37.0],[534.0],[419.0],[84.0],[862.0],[25.0],[360.0],[967.0],[173.0],[445.0],[82.0],[526.0]
98,[590.0],[477.0],[298.0],[647.0],[513.0],[153.0],[725.0],[276.0],[481.0],[603.0],[457.0],[614.0],[348.0],[666.0],[366.0],[500.0],[660.0],[235.0],[66.0],[848.0],[115.0],[383.0],[423.0],[910.0],[365.0]
99,[348.0],[656.0],[189.0],[363.0],[571.0],[850.0],[443.0],[317.0],[918.0],[178.0],[399.0],[673.0],[326.0],[96.0],[336.0],[918.0],[716.0],[239.0],[234.0],[695.0],[363.0],[660.0],[909.0],[91.0],[185.0]
100,[147.0],[534.0],[964.0],[899.0],[904.0],[559.0],[630.0],[519.0],[123.0],[590.0],[649.0],[92.0],[573.0],[385.0],[633.0],[371.0],[219.0],[921.0],[486.0],[620.0],[158.0],[718.0],[668.0],[25.0],[349.0]
101,[994.0],[596.0],[532.0],[304.0],[385.0],[187.0],[96.0],[261.0],[771.0],[919.0],[204.0],[558.0],[839.0],[15.0],[477.0],[443.0],[520.0],[188.0],[685.0],[718.0],[875.0],[653.0],[897.0],[66.0],[292.0]
102,[152.0],[158.0],[779.0],[889.0],[92.0],[590.0],[189.0],[970.0],[500.0],[581.0],[875.0],[425.0],[310.0],[906.0],[670.0],[993.0],[104.0],[86.0],[716.0],[38.0],[932.0],[903.0],[981.0],[336.0],[837.0]
103,[252.0],[614.0],[555.0],[950.0],[145.0],[820.0],[412.0],[383.0],[576.0],[211.0],[534.0],[178.0],[718.0],[791.0],[855.0],[627.0],[4.0],[109.0],[586.0],[637.0],[723.0],[118.0],[106.0],[173.0],[201.0]
104,[189.0],[590.0],[326.0],[250.0],[781.0],[932.0],[410.0],[25.0],[773.0],[673.0],[967.0],[573.0],[936.0],[879.0],[244.0],[682.0],[399.0],[366.0],[208.0],[519.0],[259.0],[274.0],[250.0],[36.0],[481.0]
105,[964.0],[807.0],[864.0],[8.0],[560.0],[146.0],[203.0],[836.0],[522.0],[851.0],[169.0],[875.0],[71.0],[36.0],[383.0],[741.0],[556.0],[304.0],[971.0],[694.0],[211.0],[831.0],[433.0],[567.0],[916.0]
