Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
251,[239.0],[333.0],[656.0],[352.0],[115.0],[668.0],[536.0],[275.0],[189.0],[235.0],[840.0],[414.0],[651.0],[549.0],[789.0],[217.0],[945.0],[23.0],[220.0],[72.0],[920.0],[133.0],[505.0],[610.0],[436.0],[774.0],[38.0],[728.0],[109.0],[397.0],[248.0],[734.0],[332.0],[430.0],[503.0],[332.0],[94.0],[788.0],[651.0],[294.0],[90.0],[359.0],[966.0],[769.0],[706.0],[806.0],[445.0],[425.0],[253.0],[861.0],[954.0],[281.0],[105.0],[321.0],[962.0],[168.0],[24.0],[117.0],[691.0],[787.0],[127.0],[438.0],[896.0],[388.0],[127.0],[66.0],[696.0],[454.0],[258.0],[127.0],[997.0],[523.0],[263.0],[366.0],[877.0],[545.0],[439.0],[66.0],[966.0],[975.0],[115.0],[359.0],[115.0],[445.0],[188.0],[615.0],[315.0],[752.0],[520.0],[584.0],[120.0],[965.0],[970.0],[810.0],[505.0],[438.0],[650.0],[520.0],[566.0],[921.0],[636.0],[786.0],[188.0],[562.0],[197.0],[260.0],[155.0],[482.0],[930.0],[530.0],[131.0],[392.0],[584.0],[767.0],[625.0],[821.0],[964.0],[477.0],[133.0],[447.0],[573.0],[288.0],[133.0],[22.0],[186.0]
252,[787.0],[281.0],[153.0],[936.0],[246.0],[801.0],[614.0],[714.0],[52.0],[635.0],[360.0],[932.0],[363.0],[149.0],[117.0],[250.0],[128.0],[871.0],[672.0],[294.0],[353.0],[106.0],[629.0],[119.0],[265.0],[556.0],[694.0],[870.0],[591.0],[981.0],[659.0],[566.0],[93.0],[683.0],[534.0],[792.0],[668.0],[445.0],[286.0],[742.0],[536.0],[414.0],[848.0],[700.0],[540.0],[924.0],[336.0],[99.0],[910.0],[649.0],[672.0],[988.0],[943.0],[828.0],[965.0],[237.0],[17.0],[56.0],[520.0],[376.0],[786.0],[860.0],[39.0],[652.0],[900.0],[120.0],[712.0],[131.0],[935.0],[156.0],[120.0],[158.0],[133.0],[801.0],[673.0],[959.0],[105.0],[509.0],[640.0],[787.0],[663.0],[924.0],[294.0],[640.0],[869.0],[770.0],[511.0],[135.0],[174.0],[120.0],[860.0],[425.0],[280.0],[712.0],[165.0],[220.0],[578.0],[160.0],[359.0],[938.0],[120.0],[263.0],[315.0],[864.0],[348.0],[848.0],[35.0],[505.0],[478.0],[966.0],[789.0],[135.0],[322.0],[138.0],[902.0],[115.0],[249.0],[117.0],[997.0],[197.0],[553.0],[95.0],[32.0],[828.0],[363.0]
253,[962.0],[807.0],[570.0],[389.0],[52.0],[191.0],[436.0],[429.0],[223.0],[117.0],[702.0],[135.0],[188.0],[295.0],[520.0],[650.0],[25.0],[97.0],[714.0],[701.0],[86.0],[536.0],[151.0],[494.0],[871.0],[133.0],[997.0],[682.0],[751.0],[469.0],[247.0],[871.0],[96.0],[787.0],[861.0],[925.0],[567.0],[884.0],[105.0],[423.0],[978.0],[175.0],[596.0],[505.0],[555.0],[436.0],[708.0],[430.0],[478.0],[437.0],[129.0],[468.0],[465.0],[767.0],[697.0],[60.0],[712.0],[91.0],[720.0],[928.0],[288.0],[170.0],[109.0],[981.0],[292.0],[589.0],[151.0],[175.0],[69.0],[896.0],[787.0],[69.0],[733.0],[249.0],[570.0],[539.0],[903.0],[41.0],[967.0],[93.0],[303.0],[218.0],[293.0],[499.0],[994.0],[683.0],[638.0],[115.0],[776.0],[998.0],[705.0],[395.0],[445.0],[701.0],[625.0],[119.0],[966.0],[776.0],[656.0],[566.0],[557.0],[733.0],[986.0],[69.0],[363.0],[950.0],[202.0],[901.0],[119.0],[329.0],[321.0],[850.0],[246.0],[539.0],[645.0],[303.0],[92.0],[767.0],[667.0],[843.0],[195.0],[28.0],[220.0],[305.0],[436.0]
254,[988.0],[383.0],[392.0],[56.0],[63.0],[427.0],[955.0],[766.0],[940.0],[843.0],[926.0],[412.0],[111.0],[516.0],[314.0],[813.0],[991.0],[910.0],[230.0],[504.0],[936.0],[635.0],[504.0],[779.0],[368.0],[970.0],[562.0],[393.0],[582.0],[464.0],[189.0],[97.0],[970.0],[376.0],[499.0],[71.0],[640.0],[776.0],[69.0],[719.0],[955.0],[258.0],[683.0],[767.0],[115.0],[795.0],[298.0],[668.0],[938.0],[714.0],[887.0],[189.0],[278.0],[263.0],[857.0],[864.0],[134.0],[42.0],[536.0],[252.0],[928.0],[239.0],[708.0],[189.0],[119.0],[333.0],[928.0],[420.0],[85.0],[871.0],[697.0],[119.0],[470.0],[910.0],[791.0],[981.0],[952.0],[500.0],[164.0],[418.0],[305.0],[790.0],[260.0],[834.0],[255.0],[824.0],[934.0],[317.0],[72.0],[266.0],[494.0],[536.0],[423.0],[683.0],[909.0],[485.0],[387.0],[277.0],[927.0],[676.0],[610.0],[724.0],[384.0],[625.0],[111.0],[436.0],[221.0],[962.0],[370.0],[903.0],[543.0],[227.0],[153.0],[321.0],[85.0],[389.0],[363.0],[436.0],[70.0],[282.0],[714.0],[991.0],[314.0],[645.0],[592.0]
255,[389.0],[18.0],[341.0],[978.0],[662.0],[389.0],[773.0],[656.0],[377.0],[877.0],[679.0],[235.0],[755.0],[834.0],[940.0],[656.0],[718.0],[21.0],[906.0],[87.0],[902.0],[492.0],[991.0],[120.0],[547.0],[629.0],[97.0],[601.0],[942.0],[349.0],[148.0],[545.0],[890.0],[105.0],[322.0],[269.0],[705.0],[864.0],[199.0],[919.0],[610.0],[115.0],[51.0],[149.0],[866.0],[188.0],[423.0],[260.0],[161.0],[672.0],[592.0],[405.0],[965.0],[540.0],[267.0],[928.0],[628.0],[28.0],[21.0],[699.0],[56.0],[691.0],[115.0],[104.0],[596.0],[192.0],[714.0],[6.0],[806.0],[988.0],[724.0],[701.0],[536.0],[563.0],[300.0],[521.0],[363.0],[405.0],[990.0],[235.0],[877.0],[940.0],[436.0],[410.0],[509.0],[596.0],[813.0],[596.0],[246.0],[149.0],[864.0],[74.0],[436.0],[619.0],[189.0],[170.0],[792.0],[450.0],[978.0],[575.0],[180.0],[496.0],[925.0],[219.0],[909.0],[290.0],[240.0],[109.0],[701.0],[115.0],[761.0],[953.0],[965.0],[109.0],[147.0],[920.0],[131.0],[16.0],[389.0],[61.0],[421.0],[570.0],[583.0],[359.0],[992.0]
256,[668.0],[496.0],[921.0],[889.0],[715.0],[360.0],[602.0],[202.0],[174.0],[96.0],[220.0],[120.0],[254.0],[615.0],[902.0],[472.0],[890.0],[545.0],[213.0],[119.0],[850.0],[157.0],[831.0],[866.0],[625.0],[707.0],[177.0],[886.0],[867.0],[637.0],[929.0],[528.0],[472.0],[536.0],[580.0],[869.0],[290.0],[974.0],[440.0],[260.0],[437.0],[340.0],[976.0],[641.0],[582.0],[140.0],[133.0],[866.0],[708.0],[728.0],[335.0],[352.0],[487.0],[719.0],[469.0],[426.0],[685.0],[92.0],[56.0],[294.0],[105.0],[270.0],[877.0],[376.0],[223.0],[752.0],[715.0],[134.0],[450.0],[345.0],[469.0],[254.0],[526.0],[636.0],[699.0],[237.0],[606.0],[477.0],[220.0],[22.0],[867.0],[428.0],[174.0],[271.0],[878.0],[907.0],[113.0],[485.0],[896.0],[969.0],[668.0],[463.0],[677.0],[901.0],[133.0],[926.0],[39.0],[436.0],[106.0],[789.0],[602.0],[864.0],[367.0],[821.0],[338.0],[115.0],[109.0],[502.0],[69.0],[328.0],[646.0],[645.0],[255.0],[683.0],[115.0],[803.0],[712.0],[27.0],[170.0],[532.0],[749.0],[511.0],[187.0],[513.0],[175.0]
257,[978.0],[95.0],[583.0],[660.0],[335.0],[660.0],[259.0],[125.0],[469.0],[954.0],[133.0],[526.0],[572.0],[950.0],[962.0],[704.0],[950.0],[918.0],[733.0],[329.0],[932.0],[229.0],[810.0],[628.0],[156.0],[719.0],[155.0],[310.0],[977.0],[792.0],[106.0],[150.0],[110.0],[960.0],[947.0],[169.0],[447.0],[194.0],[218.0],[119.0],[549.0],[564.0],[1.0],[625.0],[967.0],[178.0],[410.0],[165.0],[774.0],[850.0],[319.0],[461.0],[178.0],[329.0],[536.0],[11.0],[877.0],[305.0],[877.0],[170.0],[246.0],[966.0],[653.0],[933.0],[959.0],[135.0],[325.0],[565.0],[719.0],[547.0],[17.0],[188.0],[24.0],[822.0],[906.0],[385.0],[294.0],[524.0],[906.0],[887.0],[109.0],[542.0],[301.0],[337.0],[414.0],[594.0],[1.0],[433.0],[754.0],[698.0],[336.0],[332.0],[813.0],[207.0],[906.0],[81.0],[717.0],[697.0],[568.0],[259.0],[712.0],[252.0],[816.0],[371.0],[168.0],[701.0],[138.0],[220.0],[321.0],[596.0],[389.0],[742.0],[932.0],[195.0],[235.0],[294.0],[851.0],[634.0],[96.0],[519.0],[800.0],[494.0],[906.0],[763.0],[217.0]
258,[882.0],[173.0],[934.0],[94.0],[284.0],[464.0],[668.0],[845.0],[687.0],[784.0],[924.0],[275.0],[347.0],[717.0],[442.0],[265.0],[801.0],[556.0],[543.0],[536.0],[363.0],[147.0],[916.0],[712.0],[333.0],[459.0],[85.0],[897.0],[667.0],[896.0],[413.0],[591.0],[329.0],[308.0],[640.0],[478.0],[235.0],[423.0],[23.0],[701.0],[436.0],[518.0],[520.0],[189.0],[66.0],[857.0],[467.0],[329.0],[92.0],[429.0],[249.0],[428.0],[716.0],[191.0],[511.0],[545.0],[708.0],[958.0],[160.0],[536.0],[198.0],[21.0],[714.0],[662.0],[628.0],[804.0],[536.0],[730.0],[120.0],[377.0],[106.0],[691.0],[20.0],[482.0],[884.0],[199.0],[787.0],[605.0],[697.0],[344.0],[239.0],[150.0],[220.0],[992.0],[647.0],[733.0],[308.0],[239.0],[113.0],[312.0],[245.0],[141.0],[517.0],[254.0],[220.0],[640.0],[814.0],[625.0],[389.0],[76.0],[151.0],[70.0],[198.0],[526.0],[486.0],[393.0],[585.0],[290.0],[886.0],[883.0],[191.0],[855.0],[970.0],[636.0],[438.0],[443.0],[210.0],[965.0],[719.0],[959.0],[376.0],[109.0],[928.0],[393.0],[329.0]
259,[520.0],[576.0],[290.0],[123.0],[95.0],[94.0],[962.0],[142.0],[400.0],[298.0],[199.0],[438.0],[243.0],[872.0],[958.0],[121.0],[830.0],[289.0],[123.0],[696.0],[360.0],[288.0],[329.0],[752.0],[249.0],[638.0],[769.0],[923.0],[595.0],[17.0],[195.0],[785.0],[414.0],[959.0],[113.0],[816.0],[450.0],[284.0],[837.0],[383.0],[889.0],[806.0],[628.0],[925.0],[366.0],[730.0],[637.0],[698.0],[683.0],[729.0],[724.0],[421.0],[231.0],[658.0],[472.0],[843.0],[531.0],[678.0],[557.0],[210.0],[625.0],[863.0],[729.0],[787.0],[483.0],[119.0],[220.0],[789.0],[857.0],[555.0],[698.0],[290.0],[400.0],[486.0],[127.0],[924.0],[133.0],[347.0],[928.0],[274.0],[340.0],[39.0],[254.0],[782.0],[243.0],[174.0],[652.0],[864.0],[698.0],[826.0],[109.0],[970.0],[818.0],[691.0],[662.0],[679.0],[872.0],[653.0],[813.0],[359.0],[417.0],[807.0],[954.0],[234.0],[384.0],[270.0],[934.0],[212.0],[459.0],[773.0],[977.0],[914.0],[664.0],[536.0],[36.0],[802.0],[532.0],[449.0],[837.0],[9.0],[614.0],[292.0],[294.0],[332.0],[960.0]
260,[828.0],[575.0],[363.0],[472.0],[699.0],[733.0],[156.0],[463.0],[683.0],[492.0],[712.0],[875.0],[906.0],[885.0],[964.0],[435.0],[777.0],[13.0],[243.0],[129.0],[984.0],[188.0],[596.0],[936.0],[569.0],[383.0],[472.0],[577.0],[898.0],[543.0],[567.0],[772.0],[466.0],[523.0],[733.0],[419.0],[965.0],[936.0],[150.0],[141.0],[53.0],[86.0],[866.0],[291.0],[109.0],[36.0],[158.0],[486.0],[406.0],[813.0],[756.0],[19.0],[655.0],[400.0],[414.0],[536.0],[820.0],[819.0],[320.0],[118.0],[81.0],[608.0],[81.0],[42.0],[133.0],[531.0],[1.0],[119.0],[432.0],[219.0],[129.0],[578.0],[477.0],[440.0],[427.0],[105.0],[220.0],[127.0],[161.0],[636.0],[640.0],[861.0],[598.0],[932.0],[600.0],[329.0],[222.0],[702.0],[570.0],[978.0],[485.0],[455.0],[205.0],[113.0],[668.0],[290.0],[995.0],[336.0],[547.0],[689.0],[381.0],[523.0],[146.0],[685.0],[525.0],[509.0],[612.0],[596.0],[495.0],[581.0],[69.0],[477.0],[793.0],[835.0],[364.0],[239.0],[308.0],[678.0],[500.0],[649.0],[333.0],[702.0],[880.0],[203.0],[772.0]
261,[871.0],[570.0],[888.0],[496.0],[596.0],[300.0],[978.0],[764.0],[769.0],[13.0],[427.0],[170.0],[944.0],[46.0],[590.0],[508.0],[71.0],[317.0],[485.0],[377.0],[459.0],[743.0],[4.0],[803.0],[775.0],[472.0],[677.0],[760.0],[145.0],[57.0],[305.0],[134.0],[742.0],[69.0],[340.0],[771.0],[53.0],[410.0],[924.0],[288.0],[220.0],[871.0],[301.0],[788.0],[834.0],[135.0],[606.0],[405.0],[293.0],[97.0],[699.0],[562.0],[816.0],[807.0],[436.0],[701.0],[727.0],[950.0],[113.0],[625.0],[893.0],[742.0],[21.0],[855.0],[170.0],[742.0],[336.0],[482.0],[942.0],[517.0],[756.0],[481.0],[261.0],[919.0],[775.0],[523.0],[933.0],[978.0],[366.0],[810.0],[214.0],[953.0],[70.0],[299.0],[959.0],[299.0],[483.0],[777.0],[706.0],[485.0],[239.0],[848.0],[364.0],[799.0],[223.0],[42.0],[683.0],[469.0],[333.0],[595.0],[101.0],[330.0],[618.0],[628.0],[53.0],[254.0],[97.0],[161.0],[254.0],[635.0],[141.0],[545.0],[251.0],[521.0],[450.0],[494.0],[259.0],[911.0],[861.0],[228.0],[113.0],[965.0],[81.0],[59.0],[874.0]
262,[85.0],[352.0],[378.0],[201.0],[573.0],[20.0],[333.0],[251.0],[877.0],[259.0],[151.0],[348.0],[291.0],[634.0],[159.0],[324.0],[566.0],[241.0],[926.0],[668.0],[109.0],[388.0],[436.0],[853.0],[940.0],[636.0],[414.0],[796.0],[620.0],[851.0],[928.0],[596.0],[120.0],[436.0],[504.0],[627.0],[581.0],[3.0],[352.0],[410.0],[659.0],[505.0],[474.0],[546.0],[83.0],[873.0],[851.0],[229.0],[36.0],[953.0],[502.0],[10.0],[59.0],[159.0],[23.0],[436.0],[566.0],[655.0],[946.0],[877.0],[334.0],[472.0],[42.0],[725.0],[578.0],[136.0],[469.0],[904.0],[574.0],[824.0],[742.0],[298.0],[191.0],[202.0],[769.0],[614.0],[928.0],[261.0],[261.0],[29.0],[896.0],[910.0],[691.0],[939.0],[635.0],[32.0],[81.0],[188.0],[277.0],[170.0],[950.0],[345.0],[243.0],[419.0],[683.0],[924.0],[781.0],[194.0],[387.0],[902.0],[115.0],[219.0],[913.0],[287.0],[73.0],[625.0],[30.0],[744.0],[578.0],[335.0],[580.0],[378.0],[706.0],[80.0],[73.0],[80.0],[788.0],[562.0],[94.0],[944.0],[321.0],[687.0],[819.0],[291.0],[576.0]
263,[683.0],[955.0],[344.0],[536.0],[195.0],[36.0],[871.0],[299.0],[768.0],[644.0],[566.0],[536.0],[734.0],[307.0],[527.0],[470.0],[679.0],[168.0],[437.0],[731.0],[386.0],[726.0],[1.0],[567.0],[883.0],[551.0],[911.0],[965.0],[172.0],[510.0],[109.0],[899.0],[702.0],[305.0],[702.0],[773.0],[364.0],[640.0],[827.0],[965.0],[922.0],[520.0],[975.0],[747.0],[94.0],[389.0],[117.0],[706.0],[647.0],[496.0],[72.0],[569.0],[195.0],[818.0],[17.0],[272.0],[465.0],[232.0],[799.0],[702.0],[841.0],[243.0],[472.0],[230.0],[260.0],[864.0],[565.0],[253.0],[813.0],[412.0],[219.0],[544.0],[220.0],[129.0],[540.0],[679.0],[412.0],[889.0],[790.0],[258.0],[668.0],[259.0],[290.0],[860.0],[469.0],[155.0],[860.0],[524.0],[882.0],[702.0],[79.0],[739.0],[327.0],[863.0],[195.0],[494.0],[59.0],[115.0],[562.0],[168.0],[153.0],[317.0],[848.0],[975.0],[618.0],[503.0],[966.0],[276.0],[713.0],[578.0],[132.0],[57.0],[304.0],[625.0],[329.0],[109.0],[239.0],[900.0],[529.0],[820.0],[316.0],[557.0],[238.0],[769.0],[782.0]
264,[313.0],[752.0],[894.0],[466.0],[239.0],[149.0],[801.0],[470.0],[230.0],[855.0],[53.0],[639.0],[74.0],[180.0],[160.0],[509.0],[887.0],[450.0],[956.0],[708.0],[980.0],[965.0],[683.0],[380.0],[503.0],[389.0],[286.0],[14.0],[849.0],[699.0],[703.0],[301.0],[281.0],[953.0],[95.0],[123.0],[303.0],[499.0],[654.0],[668.0],[433.0],[401.0],[445.0],[792.0],[741.0],[994.0],[87.0],[965.0],[834.0],[985.0],[698.0],[32.0],[938.0],[120.0],[635.0],[970.0],[379.0],[612.0],[893.0],[520.0],[544.0],[414.0],[414.0],[756.0],[751.0],[719.0],[877.0],[376.0],[113.0],[333.0],[135.0],[926.0],[969.0],[638.0],[708.0],[944.0],[191.0],[668.0],[329.0],[24.0],[555.0],[834.0],[517.0],[141.0],[219.0],[842.0],[250.0],[902.0],[653.0],[705.0],[798.0],[705.0],[10.0],[997.0],[835.0],[412.0],[894.0],[882.0],[36.0],[702.0],[239.0],[151.0],[389.0],[855.0],[172.0],[161.0],[978.0],[966.0],[966.0],[207.0],[645.0],[978.0],[200.0],[440.0],[258.0],[612.0],[95.0],[813.0],[608.0],[487.0],[970.0],[191.0],[590.0],[980.0],[884.0]
265,[492.0],[135.0],[965.0],[414.0],[714.0],[963.0],[239.0],[561.0],[791.0],[271.0],[628.0],[211.0],[294.0],[56.0],[546.0],[752.0],[24.0],[385.0],[989.0],[463.0],[83.0],[466.0],[888.0],[602.0],[295.0],[236.0],[717.0],[980.0],[157.0],[84.0],[665.0],[508.0],[494.0],[344.0],[722.0],[500.0],[717.0],[956.0],[406.0],[896.0],[425.0],[933.0],[239.0],[33.0],[556.0],[939.0],[220.0],[228.0],[994.0],[859.0],[161.0],[85.0],[581.0],[733.0],[625.0],[156.0],[452.0],[978.0],[539.0],[81.0],[229.0],[635.0],[635.0],[837.0],[71.0],[692.0],[828.0],[578.0],[699.0],[150.0],[702.0],[966.0],[436.0],[423.0],[569.0],[289.0],[296.0],[56.0],[305.0],[707.0],[705.0],[240.0],[625.0],[780.0],[26.0],[190.0],[42.0],[590.0],[96.0],[767.0],[520.0],[281.0],[18.0],[526.0],[749.0],[942.0],[822.0],[637.0],[658.0],[92.0],[1.0],[161.0],[908.0],[317.0],[423.0],[472.0],[625.0],[640.0],[636.0],[271.0],[665.0],[903.0],[519.0],[955.0],[596.0],[32.0],[941.0],[35.0],[665.0],[205.0],[166.0],[575.0],[653.0],[860.0],[444.0]
266,[699.0],[627.0],[513.0],[837.0],[344.0],[971.0],[612.0],[200.0],[159.0],[409.0],[988.0],[742.0],[701.0],[91.0],[369.0],[551.0],[906.0],[668.0],[967.0],[242.0],[542.0],[219.0],[430.0],[673.0],[69.0],[414.0],[678.0],[627.0],[379.0],[122.0],[128.0],[640.0],[979.0],[158.0],[326.0],[660.0],[209.0],[187.0],[224.0],[254.0],[945.0],[160.0],[523.0],[6.0],[563.0],[963.0],[104.0],[208.0],[750.0],[549.0],[851.0],[890.0],[454.0],[615.0],[788.0],[290.0],[523.0],[363.0],[385.0],[708.0],[562.0],[81.0],[12.0],[165.0],[28.0],[702.0],[430.0],[186.0],[702.0],[844.0],[467.0],[835.0],[543.0],[695.0],[277.0],[543.0],[543.0],[714.0],[469.0],[416.0],[412.0],[628.0],[669.0],[660.0],[697.0],[20.0],[748.0],[742.0],[95.0],[668.0],[374.0],[405.0],[941.0],[929.0],[694.0],[199.0],[79.0],[239.0],[392.0],[145.0],[187.0],[234.0],[836.0],[696.0],[836.0],[628.0],[848.0],[239.0],[440.0],[133.0],[331.0],[118.0],[344.0],[385.0],[504.0],[638.0],[97.0],[59.0],[540.0],[570.0],[702.0],[543.0],[260.0],[14.0],[224.0]
267,[249.0],[742.0],[998.0],[955.0],[589.0],[97.0],[547.0],[898.0],[345.0],[536.0],[545.0],[719.0],[544.0],[854.0],[830.0],[990.0],[413.0],[645.0],[218.0],[180.0],[527.0],[317.0],[115.0],[508.0],[328.0],[440.0],[421.0],[951.0],[309.0],[683.0],[127.0],[891.0],[813.0],[589.0],[629.0],[918.0],[420.0],[532.0],[679.0],[517.0],[625.0],[864.0],[503.0],[144.0],[240.0],[679.0],[906.0],[511.0],[963.0],[962.0],[936.0],[587.0],[422.0],[892.0],[884.0],[438.0],[309.0],[557.0],[697.0],[405.0],[376.0],[492.0],[853.0],[724.0],[79.0],[378.0],[686.0],[291.0],[323.0],[160.0],[205.0],[751.0],[638.0],[570.0],[69.0],[191.0],[953.0],[216.0],[564.0],[237.0],[723.0],[147.0],[544.0],[968.0],[317.0],[768.0],[574.0],[84.0],[590.0],[786.0],[779.0],[609.0],[560.0],[482.0],[614.0],[56.0],[600.0],[464.0],[806.0],[547.0],[430.0],[636.0],[52.0],[705.0],[107.0],[414.0],[954.0],[270.0],[21.0],[536.0],[347.0],[330.0],[638.0],[268.0],[538.0],[950.0],[570.0],[513.0],[928.0],[24.0],[977.0],[330.0],[119.0],[988.0],[170.0]
268,[376.0],[719.0],[431.0],[771.0],[570.0],[682.0],[191.0],[830.0],[127.0],[97.0],[150.0],[355.0],[411.0],[324.0],[866.0],[939.0],[789.0],[147.0],[321.0],[290.0],[704.0],[582.0],[628.0],[93.0],[115.0],[505.0],[793.0],[389.0],[575.0],[810.0],[244.0],[390.0],[665.0],[638.0],[411.0],[210.0],[955.0],[477.0],[400.0],[683.0],[612.0],[222.0],[321.0],[567.0],[974.0],[759.0],[425.0],[492.0],[556.0],[750.0],[213.0],[52.0],[117.0],[679.0],[527.0],[472.0],[172.0],[485.0],[469.0],[133.0],[637.0],[229.0],[640.0],[896.0],[113.0],[635.0],[896.0],[290.0],[549.0],[697.0],[178.0],[683.0],[254.0],[581.0],[933.0],[552.0],[729.0],[413.0],[294.0],[500.0],[947.0],[556.0],[558.0],[594.0],[272.0],[652.0],[102.0],[948.0],[907.0],[344.0],[896.0],[436.0],[573.0],[857.0],[115.0],[237.0],[862.0],[864.0],[831.0],[585.0],[335.0],[191.0],[336.0],[321.0],[59.0],[575.0],[140.0],[834.0],[733.0],[836.0],[336.0],[719.0],[999.0],[391.0],[56.0],[624.0],[962.0],[528.0],[294.0],[269.0],[96.0],[52.0],[44.0],[81.0],[583.0]
269,[523.0],[923.0],[571.0],[779.0],[109.0],[505.0],[6.0],[172.0],[543.0],[459.0],[297.0],[610.0],[50.0],[726.0],[803.0],[637.0],[684.0],[601.0],[69.0],[596.0],[476.0],[625.0],[787.0],[891.0],[222.0],[683.0],[725.0],[235.0],[56.0],[716.0],[430.0],[499.0],[610.0],[978.0],[400.0],[578.0],[115.0],[170.0],[545.0],[151.0],[701.0],[186.0],[726.0],[701.0],[425.0],[625.0],[70.0],[662.0],[971.0],[114.0],[424.0],[709.0],[435.0],[614.0],[492.0],[544.0],[684.0],[39.0],[920.0],[378.0],[287.0],[719.0],[237.0],[519.0],[224.0],[492.0],[701.0],[359.0],[238.0],[21.0],[69.0],[505.0],[651.0],[20.0],[294.0],[400.0],[179.0],[683.0],[668.0],[400.0],[824.0],[656.0],[864.0],[995.0],[942.0],[485.0],[586.0],[926.0],[412.0],[118.0],[634.0],[625.0],[835.0],[159.0],[512.0],[702.0],[834.0],[877.0],[274.0],[150.0],[628.0],[584.0],[546.0],[405.0],[286.0],[578.0],[867.0],[254.0],[170.0],[816.0],[935.0],[23.0],[336.0],[133.0],[792.0],[119.0],[668.0],[405.0],[44.0],[930.0],[20.0],[24.0],[883.0],[42.0],[105.0]
270,[810.0],[647.0],[648.0],[288.0],[371.0],[289.0],[230.0],[394.0],[708.0],[188.0],[258.0],[436.0],[405.0],[470.0],[931.0],[396.0],[490.0],[720.0],[820.0],[133.0],[895.0],[889.0],[698.0],[821.0],[752.0],[223.0],[803.0],[647.0],[788.0],[412.0],[620.0],[767.0],[751.0],[363.0],[687.0],[733.0],[638.0],[383.0],[543.0],[860.0],[712.0],[32.0],[636.0],[724.0],[695.0],[926.0],[153.0],[701.0],[389.0],[90.0],[230.0],[242.0],[146.0],[594.0],[249.0],[450.0],[69.0],[720.0],[864.0],[291.0],[936.0],[288.0],[105.0],[569.0],[927.0],[21.0],[436.0],[902.0],[211.0],[864.0],[295.0],[56.0],[500.0],[708.0],[523.0],[970.0],[331.0],[610.0],[291.0],[381.0],[250.0],[168.0],[719.0],[336.0],[445.0],[519.0],[950.0],[683.0],[194.0],[557.0],[158.0],[659.0],[968.0],[126.0],[901.0],[557.0],[304.0],[928.0],[288.0],[708.0],[336.0],[834.0],[294.0],[332.0],[643.0],[967.0],[471.0],[547.0],[20.0],[885.0],[147.0],[789.0],[733.0],[730.0],[970.0],[376.0],[654.0],[649.0],[922.0],[113.0],[752.0],[830.0],[813.0],[685.0],[909.0]
271,[16.0],[918.0],[595.0],[475.0],[330.0],[974.0],[648.0],[777.0],[709.0],[720.0],[130.0],[527.0],[119.0],[959.0],[966.0],[188.0],[843.0],[923.0],[234.0],[928.0],[371.0],[406.0],[779.0],[218.0],[239.0],[912.0],[129.0],[15.0],[244.0],[787.0],[587.0],[168.0],[158.0],[668.0],[760.0],[554.0],[974.0],[723.0],[133.0],[757.0],[209.0],[657.0],[249.0],[994.0],[547.0],[531.0],[169.0],[625.0],[133.0],[229.0],[521.0],[111.0],[618.0],[464.0],[115.0],[625.0],[770.0],[403.0],[644.0],[260.0],[239.0],[466.0],[499.0],[121.0],[708.0],[557.0],[708.0],[645.0],[810.0],[153.0],[327.0],[582.0],[713.0],[724.0],[512.0],[20.0],[260.0],[555.0],[17.0],[76.0],[699.0],[276.0],[345.0],[500.0],[332.0],[70.0],[612.0],[213.0],[21.0],[683.0],[211.0],[6.0],[418.0],[151.0],[928.0],[432.0],[324.0],[896.0],[472.0],[244.0],[305.0],[780.0],[355.0],[682.0],[571.0],[405.0],[219.0],[333.0],[19.0],[511.0],[51.0],[667.0],[945.0],[733.0],[963.0],[207.0],[974.0],[704.0],[266.0],[423.0],[920.0],[926.0],[572.0],[847.0],[380.0]
