Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC)
70,12.326750040054321,12.564658880233765,12.938821792602539,13.124279260635376,13.189160823822021,13.293887376785278,13.373893976211548,14.203633308410645,13.335715055465698,13.273200750350952,13.36543321609497,13.452653646469116,1508.8765575885773
71,12.37419581413269,12.621869564056396,12.960623502731323,13.097166776657104,13.22365689277649,13.247746706008911,13.27972936630249,13.301482677459717,13.320470094680786,13.386523485183716,13.406258583068848,13.432392597198486,1630.4698770046234
72,12.192084550857544,12.446609258651733,12.849694967269897,13.149393320083618,13.218128204345703,13.23805022239685,13.291315793991089,13.22185754776001,13.184096813201904,13.237812280654907,13.456394910812378,13.363937616348267,1555.3238286972046
73,12.138938903808594,12.350055932998657,12.729149580001831,12.910075187683105,12.996097564697266,13.015046834945679,13.051224708557129,13.103686094284058,13.178411483764648,13.193547010421753,13.228256225585938,13.268936157226562,1580.5976366996765
74,12.171014308929443,12.389812231063843,12.753476858139038,12.923362016677856,13.009724617004395,13.01762080192566,13.00319504737854,13.007516860961914,18.705878257751465,13.035650968551636,13.035312414169312,13.059260845184326,1680.0335218906403
75,11.845968008041382,12.0781729221344,12.434580326080322,12.611942052841187,12.662830114364624,12.672927141189575,12.68862009048462,12.900233268737793,12.705870866775513,12.758594989776611,12.787497520446777,12.779869794845581,1155.6252129077911
76,12.036904573440552,12.263875246047974,12.611393213272095,12.778456449508667,12.854959487915039,13.03657865524292,12.8606538772583,12.846287965774536,12.866415977478027,12.881125450134277,12.876911878585815,12.874598979949951,991.3289325237274
77,15.489675045013428,15.923428297042847,16.42312502861023,16.748079299926758,16.9683518409729,16.9620578289032,16.543123245239258,16.714375257492065,16.48253607749939,16.518527507781982,16.45647931098938,16.73913550376892,249.23479080200195
78,12.218956470489502,12.443410396575928,12.789131164550781,12.947658777236938,13.022489309310913,13.065717458724976,13.118279695510864,13.112696647644043,13.233151912689209,13.32793402671814,13.274969100952148,13.243498802185059,1562.5523772239685
79,12.156853437423706,12.435140609741211,12.782775402069092,12.963618040084839,13.042433738708496,13.018135070800781,13.112748622894287,13.07578182220459,13.203543186187744,13.065855503082275,13.107279300689697,13.209559202194214,1514.623169183731
80,12.271448135375977,12.245640993118286,12.626596689224243,12.796892404556274,12.859892845153809,12.910804033279419,13.11094069480896,12.874541759490967,12.888241052627563,12.889232397079468,12.91147494316101,12.912930965423584,446.38357758522034
81,12.2505943775177,12.500627994537354,12.870765686035156,13.071527004241943,13.198780536651611,13.207435131072998,13.274765253067017,13.273825883865356,13.255210399627686,14.79100227355957,13.233843326568604,13.22572135925293,1604.2147662639618
82,12.057990789413452,12.299386262893677,12.818166732788086,13.396111249923706,12.919745683670044,12.902651071548462,12.91952109336853,12.9219491481781,12.966911792755127,13.015755414962769,13.023894309997559,12.975744247436523,1220.5727384090424
83,12.236502885818481,12.478878021240234,12.863800287246704,13.030806541442871,16.779271364212036,13.14386534690857,14.744205951690674,13.15087890625,13.198577165603638,13.28533148765564,13.383425235748291,13.342128992080688,1505.5080015659332
84,12.194443225860596,12.43668270111084,12.882687330245972,13.13708233833313,13.256693124771118,13.292284488677979,13.324224710464478,13.317656993865967,13.340973615646362,13.40286135673523,13.367815732955933,13.444563150405884,1455.3038251399994
85,12.09077763557434,12.306731224060059,12.610147714614868,12.77847695350647,12.864804983139038,12.921250343322754,13.00894832611084,13.082223653793335,13.163959503173828,13.226034879684448,13.221450090408325,13.388235807418823,795.9213020801544
86,12.150750875473022,12.388036727905273,12.837472200393677,13.049627542495728,13.097169399261475,13.145912647247314,13.406156539916992,13.19863510131836,13.338763236999512,13.49746060371399,13.542211771011353,13.55808973312378,1598.1746821403503
87,12.109583139419556,12.341920375823975,12.689157724380493,13.084423780441284,12.948265790939331,12.927531480789185,13.189496994018555,19.63600754737854,12.93215036392212,12.950773239135742,12.991512060165405,12.969043254852295,1669.072515964508
88,12.112128973007202,12.332177877426147,12.698181629180908,12.860174894332886,12.932111024856567,12.93075180053711,12.956715106964111,12.912833452224731,12.917189121246338,12.927467346191406,14.766536951065063,12.99107551574707,1761.7884306907654
89,12.315333366394043,12.662489891052246,12.897491455078125,13.082818508148193,13.140122413635254,13.180779457092285,13.253150939941406,13.314418077468872,13.40419626235962,13.384504079818726,13.437062740325928,13.440680503845215,1577.9267103672028
90,12.48900318145752,12.740959644317627,13.219434976577759,13.433992147445679,13.537126779556274,13.458463191986084,13.423986196517944,13.459488153457642,13.647279262542725,13.478936433792114,13.519994258880615,13.47809362411499,1515.499719619751
91,12.133673667907715,12.361043453216553,12.71712350845337,12.947538137435913,13.057709217071533,13.085157632827759,13.133507251739502,13.19069504737854,13.240727424621582,13.27916955947876,13.393464803695679,13.350173711776733,1553.3372843265533
92,12.335132598876953,12.569681406021118,12.950036525726318,13.154325008392334,13.293534517288208,13.303748369216919,13.335853815078735,13.362716674804688,13.37214183807373,13.248218297958374,13.32293152809143,14.609336614608765,1604.9289574623108
93,12.147253274917603,12.386610984802246,12.745294332504272,13.010387897491455,13.0071542263031,12.993835210800171,13.002762794494629,13.002907276153564,13.00455093383789,13.107584238052368,13.065804958343506,13.077018976211548,1651.2511794567108
94,12.010681390762329,12.288120031356812,12.60004186630249,12.819617748260498,12.830270767211914,12.831616878509521,12.830468893051147,13.083394527435303,12.838942050933838,12.84235954284668,12.867408990859985,12.863112926483154,984.60786652565
95,12.146847009658813,12.369363784790039,12.746188402175903,12.907414197921753,12.989237308502197,13.060964107513428,12.990923166275024,13.148835182189941,13.02867579460144,13.087452173233032,13.136003255844116,13.176427125930786,1213.3833048343658
96,12.254767656326294,12.519541501998901,12.85081148147583,12.982157230377197,13.090580463409424,13.112127304077148,13.267505407333374,13.300156831741333,13.279217720031738,13.373727560043335,13.38605284690857,14.830907583236694,1472.9120366573334
97,12.01651120185852,12.247618913650513,13.594585657119751,12.7277193069458,12.81115198135376,12.817213296890259,12.807926177978516,12.818434000015259,12.81962275505066,12.834011793136597,12.828049421310425,12.991327285766602,1212.977816581726
98,12.104273319244385,12.34037184715271,12.716798543930054,12.876673698425293,12.965891361236572,12.96026062965393,12.96338677406311,13.359010696411133,13.151779174804688,13.278133392333984,13.493584871292114,13.521073818206787,1437.6663405895233
99,11.900269031524658,12.101046800613403,12.47109079360962,12.60761308670044,12.721127271652222,12.725840330123901,12.706700563430786,12.727623701095581,12.74823808670044,12.740289211273193,12.744056701660156,12.744514226913452,817.5689597129822
