Iteration,Sim_0,Sim_1,Sim_2
125,[4518.0],[4061.0],[1584.0]
126,[568.0],[2872.0],[1825.0]
127,[4625.0],[2242.0],[2081.0]
128,[2127.0],[1576.0],[506.0]
129,[4509.0],[2429.0],[993.0]
130,[4026.0],[2295.0],[2113.0]
131,[2400.0],[3186.0],[1153.0]
132,[1510.0],[4508.0],[4526.0]
133,[2088.0],[1768.0],[662.0]
134,[2186.0],[2630.0],[2077.0]
135,[4013.0],[1198.0],[1772.0]
136,[3459.0],[1875.0],[2266.0]
137,[1188.0],[324.0],[1536.0]
138,[4619.0],[2742.0],[2309.0]
139,[124.0],[867.0],[2491.0]
140,[4819.0],[1862.0],[2087.0]
141,[2742.0],[3200.0],[1468.0]
142,[1194.0],[3057.0],[1651.0]
143,[1170.0],[3571.0],[4755.0]
144,[3982.0],[478.0],[2443.0]
145,[4526.0],[1632.0],[3232.0]
146,[1805.0],[729.0],[2803.0]
147,[1110.0],[2518.0],[4855.0]
148,[4805.0],[561.0],[934.0]
149,[255.0],[3456.0],[1862.0]
150,[1240.0],[529.0],[974.0]
151,[3516.0],[2646.0],[2341.0]
152,[982.0],[4811.0],[1626.0]
153,[166.0],[184.0],[1047.0]
154,[841.0],[2395.0],[2868.0]
155,[842.0],[2475.0],[4610.0]
156,[232.0],[2868.0],[1977.0]
157,[4446.0],[4552.0],[2086.0]
158,[4507.0],[3056.0],[1046.0]
159,[2813.0],[3141.0],[237.0]
160,[1694.0],[4491.0],[3717.0]
161,[947.0],[3581.0],[458.0]
162,[2415.0],[4610.0],[2098.0]
163,[2556.0],[2998.0],[3043.0]
164,[4063.0],[1102.0],[1254.0]
165,[1261.0],[2866.0],[1808.0]
166,[1383.0],[999.0],[254.0]
167,[4829.0],[3025.0],[4677.0]
168,[1304.0],[974.0],[4608.0]
169,[4401.0],[2931.0],[2403.0]
170,[4552.0],[2017.0],[2581.0]
171,[2823.0],[1732.0],[2698.0]
172,[2698.0],[1024.0],[654.0]
173,[4287.0],[179.0],[1925.0]
174,[4752.0],[1596.0],[2704.0]
175,[121.0],[3413.0],[729.0]
176,[2200.0],[378.0],[2014.0]
177,[4608.0],[2081.0],[820.0]
178,[3276.0],[520.0],[4123.0]
179,[948.0],[1730.0],[268.0]
180,[3456.0],[780.0],[2657.0]
181,[4677.0],[4518.0],[3685.0]
182,[465.0],[1373.0],[1930.0]
183,[4776.0],[154.0],[1730.0]
184,[654.0],[1280.0],[2336.0]
185,[4245.0],[877.0],[386.0]
186,[1895.0],[3520.0],[2471.0]
187,[1235.0],[4805.0],[1024.0]
188,[3941.0],[4815.0],[3166.0]
189,[3620.0],[1240.0],[1458.0]
190,[1320.0],[4729.0],[3064.0]
191,[3427.0],[1536.0],[516.0]
192,[471.0],[2083.0],[4729.0]
193,[3776.0],[2424.0],[36.0]
194,[4302.0],[666.0],[2695.0]
195,[2206.0],[1153.0],[455.0]
196,[3688.0],[3427.0],[338.0]
197,[1935.0],[4089.0],[2420.0]
198,[279.0],[4749.0],[4847.0]
199,[2806.0],[2819.0],[3482.0]
200,[561.0],[1839.0],[3665.0]
201,[4731.0],[4773.0],[3659.0]
202,[2890.0],[3596.0],[3822.0]
203,[1124.0],[11.0],[1694.0]
204,[625.0],[450.0],[561.0]
205,[3687.0],[931.0],[1077.0]
206,[2566.0],[4110.0],[2742.0]
207,[3186.0],[36.0],[3054.0]
208,[311.0],[559.0],[2588.0]
209,[2471.0],[2028.0],[1195.0]
210,[1309.0],[3689.0],[2440.0]
211,[2922.0],[3513.0],[312.0]
212,[3726.0],[3747.0],[3855.0]
213,[446.0],[4159.0],[2638.0]
214,[1077.0],[3365.0],[1155.0]
215,[4596.0],[207.0],[1255.0]
216,[1974.0],[312.0],[3972.0]
217,[416.0],[1935.0],[3398.0]
218,[4779.0],[3519.0],[1276.0]
219,[318.0],[4161.0],[3436.0]
220,[2139.0],[1073.0],[3928.0]
221,[2848.0],[3902.0],[2123.0]
222,[2331.0],[4624.0],[1629.0]
223,[2332.0],[2113.0],[2205.0]
224,[1418.0],[3225.0],[2582.0]
225,[2309.0],[1727.0],[1898.0]
226,[963.0],[1149.0],[1955.0]
227,[1164.0],[4170.0],[2424.0]
228,[1043.0],[2956.0],[43.0]
229,[3231.0],[2696.0],[2564.0]
230,[1100.0],[2178.0],[1617.0]
231,[2960.0],[1136.0],[354.0]
232,[4264.0],[3372.0],[3478.0]
233,[2638.0],[804.0],[3726.0]
234,[4383.0],[2563.0],[1270.0]
235,[1824.0],[223.0],[1664.0]
236,[1975.0],[1559.0],[944.0]
237,[4729.0],[1710.0],[865.0]
238,[657.0],[1171.0],[1101.0]
239,[944.0],[3737.0],[4264.0]
240,[2326.0],[1276.0],[3663.0]
241,[1732.0],[2434.0],[3516.0]
242,[4431.0],[1603.0],[1583.0]
243,[2142.0],[1047.0],[63.0]
244,[1932.0],[2641.0],[1648.0]
245,[4371.0],[3916.0],[4089.0]
246,[2616.0],[3373.0],[4518.0]
247,[1637.0],[2088.0],[2643.0]
248,[1209.0],[4734.0],[1731.0]
249,[1936.0],[4545.0],[1725.0]
250,[1211.0],[1126.0],[1163.0]
251,[977.0],[3150.0],[4155.0]
252,[3717.0],[4737.0],[982.0]
253,[1918.0],[2322.0],[3519.0]
254,[721.0],[436.0],[859.0]
255,[4473.0],[4557.0],[4087.0]
256,[4408.0],[2634.0],[166.0]
257,[919.0],[940.0],[947.0]
258,[294.0],[3677.0],[2173.0]
259,[1176.0],[1156.0],[1601.0]
260,[3230.0],[1973.0],[2515.0]
261,[4561.0],[392.0],[1312.0]
262,[2203.0],[917.0],[3687.0]
263,[4773.0],[46.0],[1032.0]
264,[1583.0],[2333.0],[4681.0]
265,[1664.0],[4160.0],[4731.0]
266,[4583.0],[2036.0],[3487.0]
267,[2216.0],[2616.0],[1576.0]
268,[1080.0],[3950.0],[1302.0]
269,[1719.0],[2651.0],[1062.0]
270,[4767.0],[2951.0],[2371.0]
271,[2625.0],[620.0],[3427.0]
272,[3079.0],[4157.0],[4752.0]
273,[4065.0],[4072.0],[3311.0]
274,[1602.0],[1655.0],[3848.0]
275,[4025.0],[4856.0],[3245.0]
276,[4623.0],[1960.0],[4583.0]
277,[1599.0],[1714.0],[3056.0]
278,[4349.0],[2863.0],[459.0]
279,[3419.0],[1164.0],[2294.0]
280,[36.0],[1081.0],[781.0]
281,[1259.0],[516.0],[2106.0]
282,[2361.0],[3166.0],[2295.0]
283,[3656.0],[2320.0],[46.0]
284,[2682.0],[953.0],[876.0]
285,[985.0],[2848.0],[2583.0]
286,[4087.0],[568.0],[3932.0]
287,[43.0],[452.0],[497.0]
288,[2598.0],[539.0],[1316.0]
289,[4501.0],[3815.0],[2885.0]
290,[3778.0],[1381.0],[1789.0]
291,[4562.0],[3054.0],[1548.0]
292,[1838.0],[4723.0],[4359.0]
293,[1656.0],[654.0],[3778.0]
294,[3629.0],[2205.0],[123.0]
295,[3288.0],[1391.0],[2679.0]
296,[2380.0],[365.0],[1071.0]
297,[666.0],[648.0],[2589.0]
298,[1955.0],[1316.0],[3637.0]
299,[350.0],[2494.0],[2721.0]
300,[1648.0],[4153.0],[3211.0]
301,[1370.0],[2635.0],[4594.0]
302,[3714.0],[2679.0],[1050.0]
303,[4670.0],[4067.0],[4040.0]
304,[4151.0],[3452.0],[2585.0]
305,[539.0],[1670.0],[2200.0]
306,[3236.0],[3736.0],[2203.0]
307,[2273.0],[3206.0],[2279.0]
308,[542.0],[3070.0],[3625.0]
309,[2205.0],[2309.0],[4013.0]
310,[2143.0],[47.0],[1710.0]
311,[1178.0],[1872.0],[3389.0]
312,[2079.0],[1270.0],[3336.0]
313,[1079.0],[3663.0],[2866.0]
314,[876.0],[3514.0],[4846.0]
315,[4591.0],[3540.0],[4446.0]
316,[154.0],[2337.0],[739.0]
317,[763.0],[2588.0],[3669.0]
318,[4259.0],[3669.0],[1076.0]
319,[1879.0],[2886.0],[1578.0]
320,[2371.0],[3417.0],[4408.0]
321,[3097.0],[1382.0],[4871.0]
322,[3627.0],[1259.0],[3974.0]
323,[1504.0],[1050.0],[1800.0]
324,[4565.0],[841.0],[4349.0]
325,[1068.0],[3537.0],[3529.0]
326,[2036.0],[3974.0],[2889.0]
327,[3029.0],[4040.0],[572.0]
328,[1321.0],[531.0],[2877.0]
329,[620.0],[876.0],[908.0]
330,[3407.0],[1486.0],[4211.0]
331,[2341.0],[759.0],[78.0]
332,[626.0],[758.0],[2878.0]
333,[72.0],[1323.0],[607.0]
334,[3598.0],[3049.0],[1924.0]
335,[892.0],[2359.0],[2028.0]
336,[3461.0],[115.0],[3470.0]
337,[3470.0],[250.0],[3461.0]
338,[3928.0],[3197.0],[1785.0]
339,[641.0],[2403.0],[4567.0]
340,[1505.0],[3192.0],[4565.0]
341,[1254.0],[4730.0],[47.0]
342,[1210.0],[13.0],[1193.0]
343,[2722.0],[3800.0],[3935.0]
344,[4807.0],[2393.0],[3695.0]
345,[2077.0],[4806.0],[436.0]
346,[4755.0],[1879.0],[879.0]
347,[1488.0],[2148.0],[2635.0]
348,[4412.0],[3995.0],[1102.0]
349,[1898.0],[4226.0],[1443.0]
350,[4566.0],[78.0],[1278.0]
351,[4525.0],[1843.0],[1679.0]
352,[3725.0],[1178.0],[2956.0]
353,[3678.0],[3354.0],[4591.0]
354,[1835.0],[1070.0],[1197.0]
355,[340.0],[2692.0],[278.0]
356,[693.0],[684.0],[2931.0]
357,[4410.0],[2471.0],[759.0]
358,[3482.0],[2279.0],[2143.0]
359,[1713.0],[1458.0],[3476.0]
360,[1546.0],[2441.0],[2641.0]
361,[3241.0],[1626.0],[1215.0]
362,[2766.0],[1065.0],[3393.0]
363,[740.0],[763.0],[2055.0]
364,[1825.0],[1468.0],[4845.0]
365,[531.0],[166.0],[207.0]
366,[1632.0],[147.0],[4537.0]
367,[2113.0],[4877.0],[1164.0]
368,[2475.0],[4816.0],[2083.0]
369,[2841.0],[3199.0],[4860.0]
370,[1192.0],[3657.0],[4730.0]
371,[925.0],[1239.0],[1575.0]
372,[2356.0],[4166.0],[4483.0]
373,[1127.0],[1287.0],[3452.0]
374,[1382.0],[2190.0],[2513.0]
375,[4138.0],[3250.0],[255.0]
376,[3886.0],[3786.0],[3581.0]
377,[1137.0],[3659.0],[3496.0]
378,[2311.0],[2086.0],[163.0]
379,[4315.0],[2564.0],[3484.0]
380,[857.0],[2654.0],[11.0]
381,[2375.0],[3391.0],[2340.0]
382,[1149.0],[3461.0],[4171.0]
383,[4853.0],[3470.0],[277.0]
384,[953.0],[3855.0],[905.0]
385,[3734.0],[3734.0],[2008.0]
386,[2654.0],[944.0],[1480.0]
387,[865.0],[1066.0],[563.0]
388,[2739.0],[2440.0],[995.0]
389,[1290.0],[3638.0],[3841.0]
390,[1655.0],[3841.0],[1049.0]
391,[3025.0],[2077.0],[2624.0]
392,[4556.0],[3697.0],[3729.0]
393,[1285.0],[3708.0],[4025.0]
394,[2295.0],[2582.0],[953.0]
395,[3413.0],[1235.0],[1978.0]
396,[936.0],[2315.0],[1194.0]
397,[2829.0],[3223.0],[48.0]
398,[637.0],[672.0],[937.0]
399,[2819.0],[2299.0],[2556.0]
400,[6.0],[3266.0],[4180.0]
401,[3153.0],[3688.0],[1652.0]
402,[4298.0],[1635.0],[1154.0]
403,[674.0],[930.0],[1623.0]
404,[436.0],[1579.0],[3849.0]
405,[2396.0],[2983.0],[1479.0]
406,[2594.0],[820.0],[38.0]
407,[938.0],[2583.0],[1605.0]
408,[1244.0],[4747.0],[4777.0]
409,[1033.0],[3806.0],[391.0]
410,[1108.0],[366.0],[897.0]
411,[2786.0],[1418.0],[2674.0]
412,[4060.0],[3143.0],[927.0]
413,[3919.0],[2821.0],[357.0]
414,[2014.0],[4846.0],[4807.0]
415,[3141.0],[4287.0],[542.0]
416,[11.0],[727.0],[834.0]
417,[995.0],[2585.0],[3540.0]
418,[3337.0],[508.0],[4432.0]
419,[491.0],[942.0],[919.0]
420,[1579.0],[43.0],[1650.0]
421,[1489.0],[3487.0],[3981.0]
422,[1634.0],[1789.0],[1304.0]
423,[937.0],[2232.0],[4442.0]
424,[14.0],[232.0],[4303.0]
425,[1680.0],[2809.0],[4812.0]
426,[867.0],[3816.0],[4242.0]
427,[4860.0],[2380.0],[758.0]
428,[4872.0],[2639.0],[3483.0]
429,[1933.0],[3849.0],[4226.0]
430,[3474.0],[908.0],[132.0]
431,[223.0],[2340.0],[3515.0]
432,[4585.0],[1290.0],[1734.0]
433,[4786.0],[3850.0],[3831.0]
434,[450.0],[2817.0],[2442.0]
435,[3855.0],[4263.0],[4110.0]
436,[2821.0],[2584.0],[4556.0]
437,[2420.0],[1350.0],[1717.0]
438,[1267.0],[471.0],[3878.0]
439,[3722.0],[2960.0],[340.0]
440,[3377.0],[63.0],[925.0]
441,[1053.0],[3775.0],[295.0]
442,[1541.0],[2075.0],[4036.0]
443,[2028.0],[4887.0],[2246.0]
444,[1868.0],[1255.0],[2237.0]
445,[3596.0],[3252.0],[1957.0]
446,[3340.0],[865.0],[4134.0]
447,[1276.0],[3647.0],[1453.0]
448,[4458.0],[4452.0],[637.0]
449,[2094.0],[1933.0],[457.0]
450,[1969.0],[4488.0],[249.0]
451,[2868.0],[4778.0],[297.0]
452,[3054.0],[343.0],[4529.0]
453,[1485.0],[2516.0],[2475.0]
454,[1899.0],[1924.0],[1655.0]
455,[67.0],[1331.0],[111.0]
456,[1391.0],[2590.0],[450.0]
457,[4403.0],[2034.0],[232.0]
458,[4775.0],[2338.0],[1665.0]
459,[3571.0],[1057.0],[726.0]
460,[147.0],[4765.0],[1779.0]
461,[739.0],[4896.0],[1969.0]
462,[355.0],[2917.0],[1971.0]
463,[3016.0],[3521.0],[1933.0]
464,[2494.0],[4394.0],[1381.0]
465,[3365.0],[237.0],[4161.0]
466,[2676.0],[354.0],[3372.0]
467,[619.0],[1012.0],[493.0]
468,[4040.0],[23.0],[1485.0]
469,[2038.0],[3136.0],[725.0]
470,[1153.0],[2106.0],[279.0]
471,[4231.0],[4471.0],[3532.0]
472,[3540.0],[1244.0],[4170.0]
473,[4462.0],[2636.0],[1848.0]
474,[827.0],[282.0],[4644.0]
475,[1886.0],[1777.0],[1838.0]
476,[342.0],[3390.0],[4072.0]
477,[296.0],[4832.0],[4791.0]
478,[2118.0],[1717.0],[4634.0]
479,[3775.0],[2456.0],[2869.0]
480,[185.0],[4895.0],[208.0]
481,[2059.0],[1567.0],[4287.0]
482,[1567.0],[525.0],[917.0]
483,[4610.0],[2579.0],[71.0]
484,[29.0],[3153.0],[4509.0]
485,[3197.0],[3233.0],[3143.0]
486,[4135.0],[2379.0],[2517.0]
487,[1255.0],[864.0],[2757.0]
488,[2067.0],[4882.0],[2862.0]
489,[1523.0],[2255.0],[4215.0]
490,[4734.0],[112.0],[2571.0]
491,[2587.0],[2896.0],[2957.0]
492,[1903.0],[2222.0],[1656.0]
493,[4120.0],[2401.0],[4187.0]
494,[4846.0],[1725.0],[205.0]
495,[4879.0],[1233.0],[342.0]
496,[2561.0],[2885.0],[6.0]
497,[847.0],[1278.0],[4159.0]
498,[3895.0],[977.0],[4669.0]
499,[1222.0],[879.0],[190.0]
500,[2081.0],[1541.0],[4786.0]
501,[1046.0],[1758.0],[4814.0]
502,[1848.0],[3094.0],[4458.0]
503,[971.0],[2571.0],[3266.0]
504,[1105.0],[4537.0],[1758.0]
505,[3094.0],[4669.0],[2035.0]
506,[3841.0],[4253.0],[3094.0]
507,[1779.0],[2738.0],[2480.0]
508,[1778.0],[1956.0],[76.0]
509,[3311.0],[2587.0],[1344.0]
510,[493.0],[847.0],[4580.0]
511,[1575.0],[1783.0],[4877.0]
512,[1696.0],[3830.0],[2681.0]
513,[1036.0],[897.0],[2524.0]
514,[3616.0],[2561.0],[1404.0]
515,[727.0],[4869.0],[2054.0]
516,[4440.0],[67.0],[1124.0]
517,[278.0],[1902.0],[69.0]
518,[391.0],[1650.0],[4158.0]
519,[3302.0],[176.0],[1094.0]
520,[4492.0],[3706.0],[1000.0]
521,[1158.0],[1105.0],[1819.0]
522,[3647.0],[1911.0],[3236.0]
523,[2696.0],[2035.0],[2313.0]
524,[3925.0],[1404.0],[4166.0]
525,[1012.0],[513.0],[2457.0]
526,[1665.0],[808.0],[4471.0]
527,[1649.0],[781.0],[1579.0]
528,[3250.0],[1611.0],[3706.0]
529,[4303.0],[1976.0],[3776.0]
530,[3623.0],[1971.0],[2268.0]
531,[2738.0],[1969.0],[3829.0]
532,[2298.0],[1049.0],[4337.0]
533,[1819.0],[245.0],[4090.0]
534,[2976.0],[1838.0],[2415.0]
535,[1601.0],[1781.0],[3734.0]
536,[3808.0],[3244.0],[4773.0]
537,[4600.0],[905.0],[2501.0]
538,[2639.0],[3637.0],[3136.0]
539,[832.0],[1906.0],[3419.0]
540,[3271.0],[2000.0],[2333.0]
541,[1844.0],[4722.0],[1956.0]
542,[4777.0],[685.0],[1393.0]
543,[2588.0],[3574.0],[1178.0]
544,[1728.0],[2941.0],[3310.0]
545,[2501.0],[4596.0],[2298.0]
546,[3794.0],[2833.0],[657.0]
547,[2746.0],[1790.0],[1549.0]
548,[3402.0],[2317.0],[2348.0]
549,[2252.0],[2038.0],[4156.0]
550,[1926.0],[3624.0],[3808.0]
551,[820.0],[783.0],[4151.0]
552,[23.0],[577.0],[4600.0]
553,[4789.0],[340.0],[3181.0]
554,[4436.0],[3682.0],[318.0]
555,[2585.0],[1114.0],[2161.0]
556,[540.0],[641.0],[3230.0]
557,[4546.0],[2059.0],[2827.0]
558,[3261.0],[2161.0],[1306.0]
559,[1101.0],[3021.0],[4160.0]
560,[1236.0],[1436.0],[4048.0]
561,[1306.0],[3738.0],[1188.0]
562,[878.0],[2336.0],[1179.0]
563,[1598.0],[714.0],[3657.0]
564,[3737.0],[2764.0],[1440.0]
565,[1133.0],[807.0],[1594.0]
566,[917.0],[274.0],[902.0]
567,[3199.0],[4230.0],[2349.0]
568,[2957.0],[3721.0],[4317.0]
569,[3856.0],[3725.0],[3387.0]
570,[680.0],[706.0],[3048.0]
571,[3374.0],[4173.0],[1405.0]
572,[2634.0],[4410.0],[267.0]
573,[2518.0],[1599.0],[4198.0]
574,[4477.0],[3932.0],[901.0]
575,[227.0],[4025.0],[1973.0]
576,[4875.0],[4794.0],[641.0]
577,[2971.0],[1481.0],[650.0]
578,[2731.0],[457.0],[985.0]
579,[3704.0],[579.0],[3073.0]
580,[3967.0],[1195.0],[1320.0]
581,[3664.0],[1583.0],[140.0]
582,[403.0],[3322.0],[2467.0]
583,[4811.0],[1061.0],[1331.0]
584,[719.0],[4520.0],[714.0]
585,[4161.0],[1438.0],[2848.0]
586,[3973.0],[1944.0],[1910.0]
587,[2519.0],[3794.0],[4334.0]
588,[1944.0],[2420.0],[1296.0]
589,[912.0],[752.0],[2841.0]
590,[682.0],[2803.0],[676.0]
591,[4309.0],[1759.0],[1672.0]
592,[3310.0],[1464.0],[2739.0]
593,[430.0],[2916.0],[2995.0]
594,[1863.0],[2829.0],[433.0]
595,[4157.0],[1352.0],[4394.0]
596,[4388.0],[4704.0],[3574.0]
597,[1322.0],[4569.0],[1133.0]
598,[2289.0],[2975.0],[1784.0]
599,[4051.0],[2976.0],[1552.0]
600,[3316.0],[4124.0],[693.0]
601,[1042.0],[1310.0],[529.0]
602,[1049.0],[4829.0],[539.0]
603,[2190.0],[4807.0],[2395.0]
604,[2624.0],[1405.0],[3698.0]
605,[4896.0],[1031.0],[143.0]
606,[3922.0],[202.0],[848.0]
607,[231.0],[2067.0],[841.0]
608,[3515.0],[416.0],[4865.0]
609,[455.0],[472.0],[3118.0]
610,[1468.0],[1223.0],[3225.0]
611,[338.0],[1821.0],[4252.0]
612,[2928.0],[1479.0],[281.0]
613,[4644.0],[1675.0],[2216.0]
614,[535.0],[4403.0],[4063.0]
615,[4180.0],[4412.0],[2227.0]
616,[4451.0],[3532.0],[2057.0]
617,[1679.0],[4250.0],[885.0]
618,[1464.0],[4054.0],[3437.0]
619,[1722.0],[1465.0],[1715.0]
620,[3388.0],[2486.0],[1723.0]
621,[4359.0],[2725.0],[1323.0]
622,[2000.0],[1747.0],[4747.0]
623,[3980.0],[4612.0],[3281.0]
624,[510.0],[3370.0],[373.0]
625,[2926.0],[3664.0],[2375.0]
626,[1729.0],[890.0],[3463.0]
627,[516.0],[779.0],[1310.0]
628,[2091.0],[2095.0],[903.0]
629,[429.0],[4026.0],[3252.0]
630,[4159.0],[2369.0],[3886.0]
631,[4653.0],[3808.0],[1015.0]
632,[1426.0],[3168.0],[4267.0]
633,[4832.0],[1739.0],[4412.0]
634,[3732.0],[4600.0],[2526.0]
635,[1000.0],[2869.0],[3142.0]
636,[3322.0],[2934.0],[4873.0]
637,[4361.0],[4781.0],[2356.0]
638,[2250.0],[470.0],[1445.0]
639,[1277.0],[1848.0],[1412.0]
640,[3738.0],[1487.0],[3636.0]
641,[627.0],[4162.0],[3039.0]
642,[3232.0],[3374.0],[231.0]
643,[3123.0],[120.0],[700.0]
644,[3355.0],[4680.0],[280.0]
645,[1443.0],[1886.0],[930.0]
646,[2889.0],[1927.0],[3853.0]
647,[2803.0],[1863.0],[1141.0]
648,[780.0],[1393.0],[4653.0]
649,[140.0],[239.0],[4658.0]
650,[1393.0],[1772.0],[3084.0]
651,[4187.0],[1712.0],[3671.0]
652,[2958.0],[4223.0],[3253.0]
653,[2931.0],[788.0],[4778.0]
654,[1057.0],[4775.0],[2374.0]
655,[4226.0],[2565.0],[4335.0]
656,[2035.0],[2695.0],[4388.0]
657,[3502.0],[3123.0],[4895.0]
658,[3178.0],[3357.0],[1130.0]
659,[2337.0],[249.0],[4452.0]
660,[2210.0],[3454.0],[4573.0]
661,[162.0],[4697.0],[2318.0]
662,[1798.0],[435.0],[4704.0]
663,[2705.0],[2415.0],[2435.0]
664,[759.0],[919.0],[3510.0]
665,[4882.0],[4578.0],[366.0]
666,[4883.0],[1560.0],[1833.0]
667,[4657.0],[493.0],[1080.0]
668,[2034.0],[4198.0],[4582.0]
669,[1509.0],[4224.0],[2853.0]
670,[3642.0],[437.0],[994.0]
671,[249.0],[4839.0],[4858.0]
672,[4160.0],[1341.0],[185.0]
673,[2015.0],[162.0],[1600.0]
674,[4271.0],[1204.0],[4083.0]
675,[4671.0],[4006.0],[508.0]
676,[4672.0],[3563.0],[4711.0]
677,[2201.0],[1376.0],[652.0]
678,[2652.0],[4036.0],[1146.0]
679,[4218.0],[281.0],[3271.0]
680,[4090.0],[1552.0],[4854.0]
681,[621.0],[1715.0],[2705.0]
682,[170.0],[3052.0],[2278.0]
683,[1327.0],[3698.0],[4482.0]
