Iteration,Sim_0,Sim_1,Sim_2
91,[559.0],[250.0],[459.0]
92,[4609.0],[14.0],[4680.0]
93,[154.0],[1105.0],[3808.0]
94,[2738.0],[4218.0],[2424.0]
95,[1178.0],[1114.0],[386.0]
96,[20.0],[2738.0],[4813.0]
97,[3215.0],[324.0],[3677.0]
98,[2874.0],[4887.0],[387.0]
99,[2026.0],[3264.0],[1961.0]
100,[948.0],[2036.0],[4470.0]
101,[3218.0],[1016.0],[3831.0]
102,[1250.0],[1385.0],[1293.0]
103,[1583.0],[1783.0],[877.0]
104,[1059.0],[4514.0],[4877.0]
105,[3677.0],[3434.0],[1016.0]
106,[1961.0],[4837.0],[4552.0]
107,[3556.0],[2279.0],[2471.0]
108,[2926.0],[3961.0],[2945.0]
109,[1758.0],[3014.0],[508.0]
110,[4787.0],[2646.0],[1583.0]
111,[1507.0],[3069.0],[1453.0]
112,[3635.0],[1339.0],[4259.0]
113,[1249.0],[4095.0],[110.0]
114,[2083.0],[3537.0],[3023.0]
115,[1043.0],[2866.0],[4787.0]
116,[4816.0],[4526.0],[1323.0]
117,[1666.0],[1350.0],[1254.0]
118,[3264.0],[1074.0],[1817.0]
119,[208.0],[3150.0],[1681.0]
120,[1255.0],[4136.0],[1333.0]
121,[1558.0],[2589.0],[2128.0]
122,[4136.0],[1511.0],[3007.0]
123,[1969.0],[1341.0],[208.0]
124,[1933.0],[4301.0],[4223.0]
125,[4625.0],[302.0],[1842.0]
126,[1936.0],[3519.0],[948.0]
127,[4301.0],[864.0],[1969.0]
128,[3861.0],[2083.0],[1341.0]
129,[3831.0],[124.0],[3588.0]
130,[3678.0],[386.0],[3519.0]
131,[1598.0],[2873.0],[3022.0]
132,[3022.0],[2336.0],[2755.0]
133,[3417.0],[1848.0],[2083.0]
134,[1136.0],[4789.0],[974.0]
135,[1673.0],[1598.0],[1925.0]
136,[1326.0],[1944.0],[1651.0]
137,[3461.0],[2242.0],[3069.0]
138,[124.0],[1758.0],[1848.0]
139,[1848.0],[2956.0],[3665.0]
140,[3665.0],[178.0],[2333.0]
141,[1036.0],[1486.0],[4808.0]
142,[3150.0],[1332.0],[1059.0]
143,[4778.0],[1189.0],[1626.0]
144,[178.0],[3456.0],[2522.0]
145,[2350.0],[1482.0],[1454.0]
146,[1488.0],[4492.0],[1541.0]
147,[2625.0],[3265.0],[1310.0]
148,[4845.0],[3218.0],[4845.0]
149,[3995.0],[1239.0],[1843.0]
150,[271.0],[1843.0],[4106.0]
151,[2059.0],[1667.0],[2866.0]
152,[1472.0],[1283.0],[2059.0]
153,[4548.0],[4811.0],[96.0]
154,[4525.0],[1320.0],[465.0]
155,[4883.0],[1933.0],[3516.0]
156,[2154.0],[2269.0],[1536.0]
157,[4150.0],[2396.0],[1558.0]
158,[2206.0],[392.0],[2490.0]
159,[1843.0],[620.0],[1933.0]
160,[3588.0],[2368.0],[1262.0]
161,[1482.0],[2575.0],[4883.0]
162,[1228.0],[1310.0],[4173.0]
163,[2564.0],[3841.0],[2419.0]
164,[2532.0],[4816.0],[1570.0]
165,[526.0],[46.0],[3598.0]
166,[1644.0],[915.0],[2874.0]
167,[1649.0],[2081.0],[3387.0]
168,[1879.0],[438.0],[2206.0]
169,[1335.0],[1383.0],[1708.0]
170,[4701.0],[3869.0],[1036.0]
171,[4106.0],[4497.0],[4109.0]
172,[620.0],[3413.0],[542.0]
173,[2862.0],[4889.0],[4810.0]
174,[1907.0],[1558.0],[23.0]
175,[1534.0],[239.0],[4842.0]
176,[4470.0],[4778.0],[3082.0]
177,[2656.0],[1790.0],[1240.0]
178,[672.0],[1937.0],[2440.0]
179,[3841.0],[559.0],[4066.0]
180,[1310.0],[4585.0],[3962.0]
181,[1937.0],[1607.0],[1534.0]
182,[4066.0],[4213.0],[4585.0]
183,[3642.0],[3995.0],[3995.0]
184,[4755.0],[1153.0],[3841.0]
185,[4596.0],[3657.0],[4860.0]
186,[4744.0],[1574.0],[2931.0]
187,[4566.0],[740.0],[1099.0]
188,[2044.0],[343.0],[1047.0]
189,[4492.0],[1381.0],[343.0]
190,[1688.0],[672.0],[2895.0]
191,[3043.0],[1171.0],[1667.0]
192,[3141.0],[3128.0],[2741.0]
193,[1205.0],[2260.0],[1153.0]
194,[2264.0],[4744.0],[2868.0]
195,[502.0],[2496.0],[4747.0]
196,[239.0],[3050.0],[890.0]
197,[3827.0],[3043.0],[1554.0]
198,[1124.0],[1312.0],[4491.0]
199,[1454.0],[2148.0],[2026.0]
200,[2866.0],[1789.0],[172.0]
201,[1294.0],[2895.0],[4669.0]
202,[4886.0],[3387.0],[2336.0]
203,[1119.0],[4841.0],[3119.0]
204,[2440.0],[4365.0],[3186.0]
205,[4726.0],[172.0],[2564.0]
206,[666.0],[3571.0],[4213.0]
207,[877.0],[808.0],[4239.0]
208,[4218.0],[2564.0],[4625.0]
209,[2821.0],[3493.0],[2364.0]
210,[296.0],[2379.0],[1506.0]
211,[2651.0],[877.0],[1499.0]
212,[974.0],[878.0],[2877.0]
213,[495.0],[4491.0],[1053.0]
214,[2365.0],[1178.0],[1137.0]
215,[1541.0],[2154.0],[455.0]
216,[2956.0],[4625.0],[178.0]
217,[2089.0],[1137.0],[1255.0]
218,[4585.0],[1855.0],[4730.0]
219,[1341.0],[2651.0],[2312.0]
220,[3736.0],[1541.0],[1507.0]
221,[605.0],[2315.0],[1123.0]
222,[2770.0],[1007.0],[2475.0]
223,[1418.0],[3080.0],[604.0]
224,[1330.0],[1140.0],[1607.0]
225,[3516.0],[1603.0],[1007.0]
226,[4775.0],[4601.0],[3059.0]
227,[3715.0],[4350.0],[1833.0]
228,[1211.0],[3664.0],[2084.0]
229,[14.0],[4403.0],[2266.0]
230,[1354.0],[3461.0],[1278.0]
231,[3598.0],[520.0],[1672.0]
232,[2364.0],[4596.0],[1624.0]
233,[147.0],[1576.0],[1617.0]
234,[1053.0],[513.0],[4889.0]
235,[3052.0],[4747.0],[3641.0]
236,[1960.0],[2079.0],[3685.0]
237,[1568.0],[3641.0],[1480.0]
238,[2092.0],[1727.0],[2960.0]
239,[465.0],[2370.0],[1758.0]
240,[1239.0],[147.0],[4301.0]
241,[540.0],[4869.0],[2393.0]
242,[3025.0],[4730.0],[3025.0]
243,[4818.0],[1960.0],[1205.0]
244,[1944.0],[465.0],[4701.0]
245,[3726.0],[1138.0],[560.0]
246,[1461.0],[4107.0],[1117.0]
247,[3493.0],[1361.0],[3972.0]
248,[4430.0],[4276.0],[3873.0]
249,[2829.0],[814.0],[1789.0]
250,[4026.0],[128.0],[3635.0]
251,[4526.0],[3403.0],[506.0]
252,[2128.0],[1099.0],[1731.0]
253,[4853.0],[1117.0],[824.0]
254,[302.0],[4810.0],[4566.0]
255,[2273.0],[4806.0],[1719.0]
256,[1489.0],[506.0],[4526.0]
257,[1599.0],[1278.0],[2242.0]
258,[4729.0],[2373.0],[4060.0]
259,[3822.0],[1626.0],[228.0]
260,[1383.0],[2462.0],[1221.0]
261,[2191.0],[1608.0],[3537.0]
262,[1972.0],[3916.0],[2959.0]
263,[506.0],[4525.0],[2025.0]
264,[347.0],[1599.0],[1636.0]
265,[446.0],[4839.0],[549.0]
266,[3434.0],[4652.0],[1407.0]
267,[3478.0],[4580.0],[4583.0]
268,[3664.0],[3141.0],[2732.0]
269,[4578.0],[2732.0],[210.0]
270,[2030.0],[4067.0],[4752.0]
271,[2250.0],[2945.0],[930.0]
272,[1609.0],[1593.0],[2848.0]
273,[3456.0],[4847.0],[1206.0]
274,[4889.0],[1902.0],[4252.0]
275,[4302.0],[2563.0],[1404.0]
276,[4223.0],[1488.0],[583.0]
277,[1855.0],[2440.0],[1785.0]
278,[3561.0],[530.0],[3561.0]
279,[4539.0],[347.0],[1630.0]
280,[4872.0],[4578.0],[4370.0]
281,[4370.0],[227.0],[1163.0]
282,[1322.0],[3800.0],[1035.0]
283,[2731.0],[2250.0],[4729.0]
284,[3903.0],[194.0],[740.0]
285,[455.0],[2490.0],[1608.0]
286,[1619.0],[2429.0],[437.0]
287,[740.0],[3563.0],[3854.0]
288,[4844.0],[1622.0],[4733.0]
289,[1696.0],[2333.0],[1426.0]
290,[1536.0],[2848.0],[1445.0]
291,[780.0],[2770.0],[1166.0]
292,[2234.0],[1469.0],[1619.0]
293,[1824.0],[1714.0],[1584.0]
294,[1120.0],[3206.0],[1064.0]
295,[4321.0],[3554.0],[2273.0]
296,[1510.0],[2731.0],[1898.0]
297,[4446.0],[684.0],[3291.0]
298,[2096.0],[4446.0],[3161.0]
299,[146.0],[2916.0],[1141.0]
300,[259.0],[2964.0],[2504.0]
301,[31.0],[3452.0],[876.0]
302,[4403.0],[1536.0],[1125.0]
303,[3156.0],[4762.0],[3822.0]
304,[2609.0],[3192.0],[2368.0]
305,[1970.0],[867.0],[4230.0]
306,[2868.0],[1457.0],[2827.0]
307,[1037.0],[2913.0],[4872.0]
308,[774.0],[3762.0],[3848.0]
309,[1261.0],[2803.0],[4711.0]
310,[3387.0],[1601.0],[2862.0]
311,[1437.0],[780.0],[996.0]
312,[1332.0],[1763.0],[3469.0]
313,[3848.0],[2700.0],[4063.0]
314,[1068.0],[2273.0],[3657.0]
315,[3571.0],[609.0],[196.0]
316,[3082.0],[3156.0],[3410.0]
317,[2396.0],[2868.0],[2102.0]
318,[2380.0],[3275.0],[1456.0]
319,[1446.0],[33.0],[2532.0]
320,[2394.0],[1465.0],[479.0]
321,[3933.0],[403.0],[792.0]
322,[1074.0],[2630.0],[2674.0]
323,[890.0],[1384.0],[2627.0]
324,[1667.0],[2587.0],[67.0]
325,[621.0],[3056.0],[3244.0]
326,[4860.0],[4007.0],[1019.0]
327,[4491.0],[600.0],[4652.0]
328,[3873.0],[3668.0],[1120.0]
329,[3420.0],[3186.0],[1972.0]
330,[4819.0],[3694.0],[3493.0]
331,[4807.0],[1029.0],[1958.0]
332,[195.0],[999.0],[4084.0]
333,[4811.0],[2355.0],[1268.0]
334,[4135.0],[774.0],[4580.0]
335,[530.0],[796.0],[3436.0]
336,[2355.0],[3202.0],[2820.0]
337,[1963.0],[2673.0],[47.0]
338,[2491.0],[1068.0],[2595.0]
339,[590.0],[3726.0],[2081.0]
340,[4580.0],[2968.0],[1589.0]
341,[433.0],[3244.0],[4527.0]
342,[1767.0],[4805.0],[600.0]
343,[2332.0],[4737.0],[2594.0]
344,[1114.0],[2616.0],[78.0]
345,[2304.0],[3604.0],[1184.0]
346,[1022.0],[3827.0],[2515.0]
347,[2639.0],[1972.0],[4316.0]
348,[1781.0],[4006.0],[2098.0]
349,[2732.0],[1860.0],[3128.0]
350,[2412.0],[3901.0],[1320.0]
351,[238.0],[1198.0],[1614.0]
352,[2081.0],[478.0],[994.0]
353,[3389.0],[1781.0],[4008.0]
354,[2088.0],[1632.0],[1451.0]
355,[3730.0],[2639.0],[1945.0]
356,[2594.0],[1730.0],[1062.0]
357,[3962.0],[852.0],[4560.0]
358,[354.0],[3223.0],[3866.0]
359,[2518.0],[1489.0],[4778.0]
360,[2108.0],[4717.0],[2303.0]
361,[751.0],[3372.0],[4636.0]
362,[2401.0],[3730.0],[443.0]
363,[4805.0],[470.0],[2451.0]
364,[2439.0],[2085.0],[2258.0]
365,[3547.0],[2518.0],[2956.0]
366,[1469.0],[1515.0],[2513.0]
367,[3057.0],[4470.0],[796.0]
368,[2763.0],[354.0],[4344.0]
369,[3786.0],[4110.0],[442.0]
370,[1708.0],[34.0],[1381.0]
371,[4020.0],[170.0],[268.0]
372,[3936.0],[1047.0],[4574.0]
373,[2813.0],[792.0],[4483.0]
374,[1349.0],[751.0],[1825.0]
375,[1860.0],[1624.0],[1198.0]
376,[1105.0],[4020.0],[4430.0]
377,[2728.0],[2450.0],[1501.0]
378,[1014.0],[3854.0],[1772.0]
379,[1835.0],[4639.0],[4806.0]
380,[4497.0],[4872.0],[4110.0]
381,[392.0],[2829.0],[1046.0]
382,[2333.0],[11.0],[1591.0]
383,[1381.0],[4746.0],[1532.0]
384,[4619.0],[4148.0],[2509.0]
385,[1555.0],[2535.0],[4650.0]
386,[2235.0],[78.0],[3275.0]
387,[892.0],[3482.0],[2563.0]
388,[2820.0],[4346.0],[993.0]
389,[174.0],[1760.0],[3770.0]
390,[2392.0],[442.0],[354.0]
391,[326.0],[1221.0],[1725.0]
392,[4182.0],[2295.0],[1465.0]
393,[3716.0],[4619.0],[3716.0]
394,[3413.0],[4068.0],[2665.0]
395,[2563.0],[1531.0],[297.0]
396,[1421.0],[568.0],[3064.0]
397,[4779.0],[1287.0],[1204.0]
398,[1532.0],[1240.0],[4128.0]
399,[2160.0],[4084.0],[2304.0]
400,[878.0],[3770.0],[905.0]
401,[3722.0],[4731.0],[1437.0]
402,[1601.0],[1741.0],[2530.0]
403,[2870.0],[2820.0],[2580.0]
404,[1735.0],[4574.0],[4149.0]
405,[452.0],[3197.0],[4681.0]
406,[3020.0],[2281.0],[3759.0]
407,[129.0],[2393.0],[1592.0]
408,[3059.0],[228.0],[1086.0]
409,[3181.0],[4650.0],[3726.0]
410,[1593.0],[3449.0],[1037.0]
411,[2879.0],[1280.0],[4289.0]
412,[914.0],[2015.0],[2013.0]
413,[2984.0],[2975.0],[4807.0]
414,[3126.0],[2818.0],[501.0]
415,[4562.0],[1895.0],[1955.0]
416,[2964.0],[1365.0],[590.0]
417,[1581.0],[1875.0],[3550.0]
418,[1635.0],[4427.0],[808.0]
419,[2761.0],[934.0],[1468.0]
420,[4684.0],[2628.0],[1915.0]
421,[1278.0],[4149.0],[1155.0]
422,[4443.0],[3064.0],[1093.0]
423,[2913.0],[1204.0],[3470.0]
424,[3459.0],[2802.0],[1623.0]
425,[1825.0],[4696.0],[3933.0]
426,[4781.0],[2580.0],[3730.0]
427,[1741.0],[2546.0],[176.0]
428,[2205.0],[561.0],[2147.0]
429,[1046.0],[1437.0],[2717.0]
430,[1632.0],[1878.0],[251.0]
431,[2540.0],[2984.0],[812.0]
432,[34.0],[1634.0],[4594.0]
433,[4278.0],[4080.0],[1572.0]
434,[3482.0],[4499.0],[2176.0]
435,[4230.0],[4231.0],[1472.0]
436,[1316.0],[2579.0],[2867.0]
437,[251.0],[181.0],[1618.0]
438,[2848.0],[1581.0],[3207.0]
439,[3186.0],[3487.0],[3998.0]
440,[624.0],[1059.0],[568.0]
441,[894.0],[1106.0],[3668.0]
442,[3284.0],[2941.0],[4510.0]
443,[2746.0],[3646.0],[2635.0]
444,[2341.0],[2044.0],[1664.0]
445,[2744.0],[590.0],[1650.0]
446,[4836.0],[2867.0],[3456.0]
447,[4012.0],[3716.0],[1133.0]
448,[568.0],[1853.0],[1458.0]
449,[2502.0],[2020.0],[3478.0]
450,[3855.0],[4230.0],[2646.0]
451,[942.0],[1458.0],[3372.0]
452,[4129.0],[3374.0],[4871.0]
453,[1071.0],[1990.0],[1322.0]
454,[3164.0],[120.0],[2389.0]
455,[3474.0],[4395.0],[3164.0]
456,[3554.0],[251.0],[3652.0]
457,[4584.0],[4577.0],[1603.0]
458,[3514.0],[1472.0],[3532.0]
459,[3646.0],[2075.0],[563.0]
460,[3355.0],[3999.0],[2335.0]
461,[3241.0],[930.0],[3447.0]
462,[1817.0],[766.0],[4523.0]
463,[1463.0],[179.0],[3398.0]
464,[3806.0],[1349.0],[503.0]
465,[1664.0],[1523.0],[834.0]
466,[323.0],[4026.0],[2821.0]
467,[4882.0],[1220.0],[4211.0]
468,[4328.0],[2692.0],[3056.0]
469,[1805.0],[1650.0],[346.0]
470,[459.0],[3164.0],[4805.0]
471,[2138.0],[2865.0],[2365.0]
472,[1048.0],[2340.0],[2138.0]
473,[1015.0],[1119.0],[255.0]
474,[297.0],[3514.0],[1346.0]
475,[904.0],[3747.0],[1015.0]
476,[4657.0],[3652.0],[1552.0]
477,[1562.0],[3025.0],[1582.0]
478,[4812.0],[1562.0],[4446.0]
479,[176.0],[2113.0],[1788.0]
480,[2139.0],[876.0],[1132.0]
481,[357.0],[4617.0],[3578.0]
482,[1976.0],[1255.0],[1913.0]
483,[3648.0],[2328.0],[4119.0]
484,[1109.0],[1994.0],[4812.0]
485,[1867.0],[5.0],[1930.0]
486,[1170.0],[1666.0],[937.0]
487,[255.0],[1415.0],[4677.0]
488,[4753.0],[3596.0],[4217.0]
489,[3863.0],[3278.0],[1990.0]
490,[1617.0],[1635.0],[4864.0]
491,[1739.0],[2138.0],[1859.0]
492,[2348.0],[1346.0],[458.0]
493,[547.0],[503.0],[2889.0]
494,[1188.0],[1055.0],[3827.0]
495,[1166.0],[348.0],[2357.0]
496,[542.0],[1206.0],[1276.0]
497,[1974.0],[1324.0],[3235.0]
498,[3562.0],[1767.0],[2443.0]
499,[1895.0],[2172.0],[3663.0]
500,[320.0],[437.0],[444.0]
501,[2573.0],[4566.0],[4426.0]
502,[4510.0],[357.0],[1612.0]
503,[788.0],[3438.0],[2348.0]
504,[2591.0],[3030.0],[493.0]
505,[4523.0],[1725.0],[2268.0]
506,[2598.0],[1657.0],[259.0]
507,[3100.0],[3863.0],[151.0]
508,[4532.0],[1532.0],[3487.0]
509,[3301.0],[3402.0],[1415.0]
510,[1426.0],[4545.0],[622.0]
511,[2860.0],[3427.0],[1973.0]
512,[3620.0],[1953.0],[1895.0]
513,[2143.0],[1973.0],[4092.0]
514,[2080.0],[3085.0],[540.0]
515,[282.0],[2120.0],[944.0]
516,[1260.0],[2312.0],[59.0]
517,[3804.0],[3676.0],[3047.0]
518,[654.0],[1060.0],[3118.0]
519,[1057.0],[1392.0],[1264.0]
520,[2818.0],[1879.0],[3981.0]
521,[3636.0],[1209.0],[3820.0]
522,[953.0],[1911.0],[1885.0]
523,[2009.0],[2509.0],[767.0]
524,[2819.0],[3566.0],[4086.0]
525,[1905.0],[2983.0],[654.0]
526,[2244.0],[1614.0],[1107.0]
527,[1847.0],[1156.0],[1057.0]
528,[509.0],[3555.0],[3176.0]
529,[1902.0],[1196.0],[1698.0]
530,[292.0],[730.0],[3175.0]
531,[4776.0],[2951.0],[2205.0]
532,[3407.0],[2244.0],[1735.0]
533,[4601.0],[4836.0],[1662.0]
534,[2522.0],[1735.0],[3715.0]
535,[2222.0],[4584.0],[3166.0]
536,[1797.0],[4729.0],[1808.0]
537,[1285.0],[2389.0],[2853.0]
538,[2472.0],[4882.0],[621.0]
539,[3326.0],[3581.0],[2341.0]
540,[642.0],[3166.0],[547.0]
541,[538.0],[4709.0],[1050.0]
542,[812.0],[4807.0],[1625.0]
543,[1523.0],[4328.0],[1793.0]
544,[1018.0],[481.0],[4666.0]
545,[4528.0],[176.0],[2610.0]
546,[1008.0],[1023.0],[4509.0]
547,[262.0],[2644.0],[4006.0]
548,[2176.0],[642.0],[4013.0]
549,[3177.0],[546.0],[3419.0]
550,[4287.0],[1923.0],[4601.0]
551,[2802.0],[1070.0],[37.0]
552,[3738.0],[1594.0],[1092.0]
553,[4290.0],[210.0],[4185.0]
554,[2015.0],[4317.0],[2964.0]
555,[1589.0],[3950.0],[2015.0]
556,[4317.0],[1326.0],[1060.0]
557,[3085.0],[4781.0],[694.0]
558,[73.0],[1418.0],[238.0]
559,[3442.0],[1815.0],[2106.0]
560,[1569.0],[3345.0],[1229.0]
561,[2277.0],[547.0],[1676.0]
562,[681.0],[1412.0],[749.0]
563,[3850.0],[4488.0],[3574.0]
564,[3656.0],[4714.0],[561.0]
565,[3123.0],[3763.0],[3656.0]
566,[1077.0],[1812.0],[3932.0]
567,[96.0],[1421.0],[2256.0]
568,[2634.0],[4426.0],[4656.0]
569,[1790.0],[4829.0],[36.0]
570,[1812.0],[254.0],[2704.0]
571,[1389.0],[232.0],[2721.0]
572,[1771.0],[1407.0],[3738.0]
573,[3388.0],[3388.0],[1279.0]
574,[828.0],[1456.0],[1522.0]
575,[2580.0],[36.0],[278.0]
576,[4752.0],[174.0],[3220.0]
577,[3820.0],[1073.0],[174.0]
578,[3452.0],[4832.0],[1146.0]
579,[2539.0],[1057.0],[2523.0]
580,[3139.0],[264.0],[714.0]
581,[4610.0],[4610.0],[4749.0]
582,[1760.0],[1651.0],[3625.0]
583,[2717.0],[2573.0],[4610.0]
584,[29.0],[3266.0],[3548.0]
585,[706.0],[847.0],[478.0]
586,[847.0],[444.0],[181.0]
587,[444.0],[2017.0],[1459.0]
588,[2002.0],[1591.0],[2002.0]
589,[2014.0],[654.0],[3266.0]
590,[1591.0],[3232.0],[3054.0]
591,[564.0],[3722.0],[2962.0]
592,[223.0],[378.0],[277.0]
593,[3421.0],[3870.0],[2014.0]
594,[4436.0],[1254.0],[4539.0]
595,[2200.0],[3574.0],[350.0]
596,[4080.0],[706.0],[3232.0]
597,[2579.0],[1566.0],[4603.0]
598,[4509.0],[4753.0],[3870.0]
599,[767.0],[1297.0],[1412.0]
600,[490.0],[51.0],[1594.0]
601,[4731.0],[1093.0],[4731.0]
602,[2166.0],[3333.0],[3211.0]
603,[1093.0],[3235.0],[1297.0]
604,[3333.0],[927.0],[774.0]
605,[3928.0],[1499.0],[1568.0]
606,[505.0],[358.0],[1421.0]
607,[1425.0],[10.0],[166.0]
608,[166.0],[2235.0],[4537.0]
609,[1647.0],[3032.0],[4195.0]
610,[4547.0],[3327.0],[1312.0]
611,[4809.0],[59.0],[2239.0]
612,[10.0],[3207.0],[3875.0]
613,[1415.0],[977.0],[3801.0]
614,[3449.0],[3639.0],[1652.0]
615,[232.0],[3241.0],[2728.0]
616,[1254.0],[2595.0],[1241.0]
617,[3724.0],[1426.0],[892.0]
618,[2705.0],[2809.0],[232.0]
619,[4725.0],[4819.0],[4814.0]
620,[3604.0],[154.0],[4725.0]
621,[3731.0],[3851.0],[384.0]
622,[1514.0],[4129.0],[1070.0]
623,[1888.0],[2078.0],[3580.0]
624,[3232.0],[1514.0],[509.0]
625,[3886.0],[3580.0],[1068.0]
626,[2217.0],[1316.0],[127.0]
627,[1447.0],[507.0],[1860.0]
628,[4806.0],[3810.0],[2517.0]
629,[1368.0],[3429.0],[523.0]
630,[1127.0],[991.0],[2651.0]
631,[3401.0],[1043.0],[4341.0]
632,[3231.0],[1405.0],[3452.0]
633,[1832.0],[3830.0],[2859.0]
634,[4008.0],[4128.0],[1138.0]
635,[159.0],[1141.0],[3669.0]
636,[2113.0],[1788.0],[3332.0]
637,[1110.0],[2222.0],[1140.0]
638,[930.0],[2407.0],[1355.0]
639,[3196.0],[528.0],[2113.0]
640,[1181.0],[1018.0],[1633.0]
641,[1586.0],[1303.0],[1181.0]
642,[1674.0],[2794.0],[3443.0]
643,[2028.0],[1413.0],[1921.0]
644,[4533.0],[3198.0],[732.0]
645,[2566.0],[1636.0],[2028.0]
646,[51.0],[1586.0],[446.0]
647,[4866.0],[1538.0],[1442.0]
648,[2266.0],[3123.0],[1405.0]
649,[1244.0],[1887.0],[3497.0]
650,[3497.0],[4723.0],[4874.0]
651,[3762.0],[804.0],[665.0]
652,[3510.0],[2030.0],[4753.0]
653,[614.0],[4846.0],[3340.0]
654,[730.0],[4357.0],[973.0]
655,[2698.0],[3682.0],[1377.0]
656,[4633.0],[2166.0],[1317.0]
657,[1676.0],[4281.0],[931.0]
658,[830.0],[3364.0],[920.0]
659,[202.0],[101.0],[4848.0]
660,[4598.0],[1345.0],[1637.0]
661,[2326.0],[49.0],[2885.0]
662,[1557.0],[517.0],[2579.0]
663,[4762.0],[4752.0],[2309.0]
664,[49.0],[4665.0],[250.0]
665,[1637.0],[1352.0],[3482.0]
666,[3676.0],[3320.0],[894.0]
667,[4013.0],[4680.0],[1601.0]
668,[4680.0],[1506.0],[404.0]
669,[1566.0],[511.0],[2975.0]
670,[3037.0],[1582.0],[3921.0]
671,[3976.0],[1438.0],[1744.0]
672,[404.0],[1214.0],[1214.0]
673,[1582.0],[217.0],[2200.0]
674,[315.0],[1644.0],[4226.0]
675,[1214.0],[3697.0],[71.0]
676,[4284.0],[1747.0],[2897.0]
677,[2420.0],[1308.0],[2322.0]
678,[4440.0],[202.0],[820.0]
679,[1286.0],[4226.0],[4176.0]
680,[1346.0],[1258.0],[3042.0]
