Iteration,Sim_0,Sim_1,Sim_2
69,[3623.0],[2490.0],[444.0]
70,[392.0],[207.0],[1681.0]
71,[2333.0],[4773.0],[1885.0]
72,[208.0],[3128.0],[2959.0]
73,[590.0],[2378.0],[3215.0]
74,[1136.0],[465.0],[4470.0]
75,[4887.0],[1608.0],[458.0]
76,[96.0],[1369.0],[2424.0]
77,[1569.0],[1559.0],[110.0]
78,[1254.0],[4841.0],[3647.0]
79,[495.0],[2441.0],[1560.0]
80,[1146.0],[1124.0],[4617.0]
81,[2359.0],[4585.0],[3436.0]
82,[1302.0],[3902.0],[1570.0]
83,[4182.0],[154.0],[1575.0]
84,[2422.0],[1016.0],[1719.0]
85,[4773.0],[3571.0],[1599.0]
86,[4072.0],[2959.0],[2394.0]
87,[4473.0],[4808.0],[2698.0]
88,[3016.0],[729.0],[1333.0]
89,[506.0],[1768.0],[4567.0]
90,[4259.0],[1383.0],[96.0]
91,[2806.0],[4626.0],[3128.0]
92,[2956.0],[3064.0],[2849.0]
93,[2371.0],[1308.0],[2960.0]
94,[1895.0],[1759.0],[4060.0]
95,[526.0],[3186.0],[2336.0]
96,[4565.0],[172.0],[1768.0]
97,[3520.0],[780.0],[4552.0]
98,[2866.0],[1116.0],[2371.0]
99,[1507.0],[852.0],[947.0]
100,[930.0],[1457.0],[1136.0]
101,[942.0],[609.0],[207.0]
102,[763.0],[4887.0],[2509.0]
103,[1154.0],[4617.0],[3064.0]
104,[444.0],[1210.0],[1925.0]
105,[4815.0],[1681.0],[654.0]
106,[3181.0],[1862.0],[2098.0]
107,[2419.0],[3714.0],[4123.0]
108,[178.0],[1596.0],[2322.0]
109,[568.0],[2396.0],[4625.0]
110,[1389.0],[1221.0],[2403.0]
111,[245.0],[1126.0],[2819.0]
112,[1188.0],[506.0],[1554.0]
113,[3264.0],[3200.0],[2404.0]
114,[2264.0],[4552.0],[3469.0]
115,[282.0],[3057.0],[4509.0]
116,[1862.0],[2630.0],[268.0]
117,[3265.0],[1385.0],[4585.0]
118,[2348.0],[1254.0],[3231.0]
119,[3215.0],[3726.0],[4847.0]
120,[4625.0],[740.0],[178.0]
121,[4819.0],[3264.0],[1634.0]
122,[502.0],[227.0],[4582.0]
123,[3288.0],[3049.0],[1206.0]
124,[2435.0],[4492.0],[1608.0]
125,[3478.0],[2429.0],[4591.0]
126,[4501.0],[4815.0],[465.0]
127,[471.0],[1598.0],[3688.0]
128,[1568.0],[1576.0],[2279.0]
129,[2849.0],[324.0],[4638.0]
130,[1805.0],[444.0],[1584.0]
131,[559.0],[403.0],[4239.0]
132,[3620.0],[1373.0],[1198.0]
133,[1781.0],[2984.0],[1032.0]
134,[452.0],[4731.0],[387.0]
135,[2186.0],[3677.0],[2026.0]
136,[1194.0],[3232.0],[3427.0]
137,[2191.0],[4619.0],[763.0]
138,[4349.0],[2036.0],[4370.0]
139,[4287.0],[3482.0],[1825.0]
140,[1536.0],[1090.0],[821.0]
141,[626.0],[687.0],[1626.0]
142,[947.0],[4497.0],[820.0]
143,[1960.0],[1895.0],[3879.0]
144,[1489.0],[2026.0],[561.0]
145,[1170.0],[3694.0],[3097.0]
146,[1381.0],[1601.0],[3051.0]
147,[1879.0],[4223.0],[2630.0]
148,[2616.0],[1280.0],[3025.0]
149,[2491.0],[4061.0],[4755.0]
150,[3388.0],[2634.0],[2341.0]
151,[1077.0],[1294.0],[4109.0]
152,[4619.0],[1240.0],[3710.0]
153,[2654.0],[763.0],[1694.0]
154,[1110.0],[2509.0],[2081.0]
155,[4609.0],[1875.0],[508.0]
156,[1488.0],[2866.0],[993.0]
157,[2848.0],[2017.0],[1603.0]
158,[948.0],[378.0],[3043.0]
159,[4778.0],[147.0],[4805.0]
160,[2638.0],[2242.0],[3022.0]
161,[4805.0],[942.0],[1304.0]
162,[4065.0],[4789.0],[1468.0]
163,[1176.0],[1523.0],[1536.0]
164,[3680.0],[1198.0],[4223.0]
165,[1831.0],[115.0],[1576.0]
166,[2200.0],[2081.0],[1153.0]
167,[3665.0],[1632.0],[506.0]
168,[3014.0],[4839.0],[934.0]
169,[4013.0],[3141.0],[974.0]
170,[4596.0],[4610.0],[1254.0]
171,[2625.0],[4263.0],[2113.0]
172,[2309.0],[4580.0],[2266.0]
173,[4518.0],[2742.0],[3519.0]
174,[4526.0],[3413.0],[1077.0]
175,[166.0],[867.0],[662.0]
176,[4370.0],[3025.0],[4815.0]
177,[1504.0],[3150.0],[312.0]
178,[3497.0],[3056.0],[4608.0]
179,[4509.0],[3513.0],[2866.0]
180,[4726.0],[1323.0],[2086.0]
181,[625.0],[2120.0],[354.0]
182,[3420.0],[931.0],[870.0]
183,[2471.0],[2359.0],[2638.0]
184,[982.0],[1153.0],[172.0]
185,[3456.0],[2113.0],[759.0]
186,[195.0],[3417.0],[1730.0]
187,[227.0],[4752.0],[2014.0]
188,[2400.0],[4350.0],[1453.0]
189,[154.0],[3995.0],[3166.0]
190,[2742.0],[450.0],[2242.0]
191,[3982.0],[3581.0],[386.0]
192,[1926.0],[877.0],[2589.0]
193,[876.0],[2083.0],[1772.0]
194,[253.0],[1102.0],[2471.0]
195,[3461.0],[245.0],[2695.0]
196,[1080.0],[1536.0],[4526.0]
197,[3459.0],[666.0],[1969.0]
198,[1436.0],[386.0],[1101.0]
199,[721.0],[2518.0],[1047.0]
200,[3348.0],[1206.0],[3635.0]
201,[2036.0],[1057.0],[2442.0]
202,[944.0],[2674.0],[3822.0]
203,[1240.0],[804.0],[766.0]
204,[3879.0],[559.0],[1154.0]
205,[3079.0],[520.0],[2087.0]
206,[4552.0],[11.0],[2945.0]
207,[1027.0],[1350.0],[2028.0]
208,[4583.0],[2868.0],[455.0]
209,[4446.0],[2679.0],[459.0]
210,[4298.0],[3520.0],[4677.0]
211,[4653.0],[4583.0],[2868.0]
212,[465.0],[3747.0],[1848.0]
213,[1057.0],[1382.0],[1046.0]
214,[3427.0],[2328.0],[1629.0]
215,[4026.0],[561.0],[2931.0]
216,[1969.0],[250.0],[2173.0]
217,[2203.0],[4518.0],[1930.0]
218,[654.0],[569.0],[2083.0]
219,[3598.0],[3736.0],[1195.0]
220,[1975.0],[2475.0],[3685.0]
221,[4302.0],[1386.0],[208.0]
222,[2206.0],[4696.0],[11.0]
223,[1370.0],[2998.0],[3665.0]
224,[2564.0],[3365.0],[3972.0]
225,[3052.0],[3800.0],[3482.0]
226,[255.0],[2931.0],[3659.0]
227,[3941.0],[3427.0],[1217.0]
228,[1043.0],[3493.0],[1276.0]
229,[2415.0],[1603.0],[2420.0]
230,[1383.0],[3143.0],[2440.0]
231,[1932.0],[1486.0],[3054.0]
232,[3276.0],[2819.0],[2206.0]
233,[232.0],[2951.0],[115.0]
234,[4789.0],[3519.0],[1957.0]
235,[657.0],[4805.0],[2657.0]
236,[841.0],[4159.0],[1057.0]
237,[72.0],[1239.0],[1725.0]
238,[121.0],[4110.0],[254.0]
239,[2813.0],[1259.0],[659.0]
240,[1843.0],[2654.0],[607.0]
241,[2142.0],[1727.0],[1731.0]
242,[2922.0],[908.0],[1228.0]
243,[1758.0],[754.0],[3928.0]
244,[4677.0],[3452.0],[2309.0]
245,[1694.0],[1976.0],[3118.0]
246,[1936.0],[1541.0],[865.0]
247,[4371.0],[1730.0],[2491.0]
248,[4507.0],[223.0],[4806.0]
249,[2594.0],[2956.0],[3717.0]
250,[3293.0],[4089.0],[1789.0]
251,[1510.0],[36.0],[4877.0]
252,[4779.0],[4173.0],[3778.0]
253,[2556.0],[4067.0],[237.0]
254,[1261.0],[2028.0],[2522.0]
255,[1541.0],[4811.0],[3529.0]
256,[416.0],[2295.0],[3808.0]
257,[1312.0],[3225.0],[4610.0]
258,[1228.0],[864.0],[2581.0]
259,[977.0],[3206.0],[1323.0]
260,[531.0],[340.0],[1255.0]
261,[4582.0],[3708.0],[2588.0]
262,[2216.0],[3456.0],[1141.0]
263,[3186.0],[1935.0],[2564.0]
264,[2738.0],[2563.0],[43.0]
265,[4608.0],[452.0],[1651.0]
266,[1124.0],[4161.0],[503.0]
267,[3737.0],[4301.0],[4855.0]
268,[2361.0],[4749.0],[4845.0]
269,[4729.0],[2588.0],[2742.0]
270,[2926.0],[2646.0],[927.0]
271,[2088.0],[974.0],[4263.0]
272,[446.0],[1073.0],[1648.0]
273,[759.0],[2945.0],[1302.0]
274,[4670.0],[2333.0],[754.0]
275,[2823.0],[2582.0],[1955.0]
276,[4883.0],[2059.0],[36.0]
277,[405.0],[1710.0],[1278.0]
278,[4829.0],[2641.0],[3478.0]
279,[2649.0],[2380.0],[1924.0]
280,[3925.0],[2088.0],[1350.0]
281,[1309.0],[2583.0],[2205.0]
282,[3516.0],[1886.0],[279.0]
283,[3895.0],[1960.0],[450.0]
284,[3470.0],[3391.0],[2077.0]
285,[450.0],[758.0],[2885.0]
286,[1732.0],[927.0],[4810.0]
287,[3596.0],[2434.0],[4729.0]
288,[3635.0],[1099.0],[2721.0]
289,[1664.0],[4153.0],[3841.0]
290,[67.0],[1276.0],[1270.0]
291,[1886.0],[2913.0],[2582.0]
292,[2341.0],[3916.0],[2106.0]
293,[4556.0],[944.0],[2273.0]
294,[1933.0],[672.0],[163.0]
295,[892.0],[1136.0],[2704.0]
296,[641.0],[2178.0],[1785.0]
297,[3678.0],[2371.0],[4089.0]
298,[1974.0],[1171.0],[1062.0]
299,[1290.0],[1391.0],[318.0]
300,[147.0],[3657.0],[4846.0]
301,[2108.0],[4508.0],[1977.0]
302,[1079.0],[2960.0],[1583.0]
303,[2862.0],[3869.0],[4171.0]
304,[985.0],[312.0],[1312.0]
305,[3778.0],[4723.0],[3516.0]
306,[2014.0],[620.0],[2294.0]
307,[1955.0],[529.0],[338.0]
308,[925.0],[43.0],[2989.0]
309,[1583.0],[4488.0],[4777.0]
310,[279.0],[3596.0],[3849.0]
311,[340.0],[3199.0],[2674.0]
312,[1255.0],[4072.0],[1076.0]
313,[1235.0],[2651.0],[982.0]
314,[4264.0],[365.0],[4787.0]
315,[4787.0],[1971.0],[1194.0]
316,[1164.0],[2616.0],[4778.0]
317,[1418.0],[2516.0],[3398.0]
318,[3097.0],[46.0],[1071.0]
319,[1713.0],[1655.0],[2877.0]
320,[3726.0],[516.0],[4594.0]
321,[3808.0],[4226.0],[3336.0]
322,[4561.0],[4545.0],[3417.0]
323,[1178.0],[3734.0],[3487.0]
324,[1902.0],[3454.0],[4359.0]
325,[2739.0],[4737.0],[3211.0]
326,[2698.0],[953.0],[781.0]
327,[620.0],[311.0],[4040.0]
328,[4315.0],[999.0],[2862.0]
329,[1068.0],[1670.0],[4681.0]
330,[4525.0],[2279.0],[2203.0]
331,[674.0],[4734.0],[3007.0]
332,[3629.0],[1290.0],[166.0]
333,[1598.0],[2738.0],[1049.0]
334,[1656.0],[436.0],[4860.0]
335,[2960.0],[654.0],[1193.0]
336,[4845.0],[3197.0],[1800.0]
337,[4303.0],[1047.0],[1617.0]
338,[4775.0],[3054.0],[2123.0]
339,[4755.0],[1436.0],[3540.0]
340,[2298.0],[1164.0],[4173.0]
341,[3928.0],[3974.0],[1664.0]
342,[1036.0],[1487.0],[4731.0]
343,[2356.0],[917.0],[4264.0]
344,[542.0],[2385.0],[2515.0]
345,[4262.0],[1783.0],[2513.0]
346,[4408.0],[2379.0],[876.0]
347,[3627.0],[1878.0],[4136.0]
348,[4566.0],[392.0],[1342.0]
349,[3776.0],[1156.0],[1808.0]
350,[1209.0],[3540.0],[277.0]
351,[2350.0],[3052.0],[278.0]
352,[1935.0],[2337.0],[78.0]
353,[2205.0],[539.0],[3637.0]
354,[878.0],[2579.0],[4458.0]
355,[4623.0],[2863.0],[1155.0]
356,[3688.0],[1066.0],[1541.0]
357,[31.0],[195.0],[391.0]
358,[4087.0],[3689.0],[4583.0]
359,[4807.0],[4794.0],[1310.0]
360,[4488.0],[2336.0],[1080.0]
361,[561.0],[1973.0],[2643.0]
362,[3407.0],[3638.0],[3657.0]
363,[318.0],[1843.0],[2641.0]
364,[1544.0],[1418.0],[3726.0]
365,[3231.0],[4896.0],[4226.0]
366,[4844.0],[4877.0],[6.0]
367,[827.0],[2322.0],[4087.0]
368,[3241.0],[63.0],[4652.0]
369,[2059.0],[1105.0],[1440.0]
370,[865.0],[4624.0],[3932.0]
371,[2139.0],[3166.0],[3470.0]
372,[4492.0],[3841.0],[3393.0]
373,[4879.0],[2692.0],[3461.0]
374,[4752.0],[685.0],[297.0]
375,[1673.0],[508.0],[1102.0]
376,[1819.0],[3373.0],[1163.0]
377,[4063.0],[3737.0],[3677.0]
378,[311.0],[1635.0],[4537.0]
379,[3340.0],[4729.0],[3311.0]
380,[3717.0],[865.0],[366.0]
381,[296.0],[1114.0],[1679.0]
382,[3184.0],[1081.0],[516.0]
383,[2331.0],[2255.0],[2750.0]
384,[4316.0],[2665.0],[2583.0]
385,[1222.0],[3372.0],[3389.0]
386,[1637.0],[4040.0],[4680.0]
387,[2984.0],[4253.0],[1710.0]
388,[2786.0],[3192.0],[859.0]
389,[1259.0],[4302.0],[3641.0]
390,[3841.0],[4806.0],[3687.0]
391,[2289.0],[3950.0],[1650.0]
392,[1192.0],[4471.0],[1178.0]
393,[3642.0],[3537.0],[3729.0]
394,[1100.0],[3322.0],[1197.0]
395,[4767.0],[3627.0],[3387.0]
396,[754.0],[4778.0],[340.0]
397,[1149.0],[2320.0],[3056.0]
398,[1211.0],[674.0],[3981.0]
399,[2821.0],[1879.0],[2624.0]
400,[2501.0],[13.0],[2803.0]
401,[539.0],[4087.0],[4614.0]
402,[14.0],[4747.0],[3935.0]
403,[3337.0],[1287.0],[2475.0]
404,[4853.0],[1924.0],[4730.0]
405,[1666.0],[4095.0],[3288.0]
406,[1844.0],[3250.0],[1137.0]
407,[1505.0],[1154.0],[1404.0]
408,[4585.0],[124.0],[3094.0]
409,[937.0],[1626.0],[1124.0]
410,[4731.0],[2086.0],[4747.0]
411,[4786.0],[1381.0],[46.0]
412,[1853.0],[2848.0],[1758.0]
413,[3725.0],[1468.0],[1833.0]
414,[2222.0],[1178.0],[1548.0]
415,[1655.0],[2338.0],[2480.0]
416,[1898.0],[3369.0],[1933.0]
417,[3377.0],[2564.0],[3625.0]
418,[820.0],[4166.0],[2035.0]
419,[4383.0],[1270.0],[1886.0]
420,[666.0],[2873.0],[772.0]
421,[1653.0],[2077.0],[897.0]
422,[1602.0],[4124.0],[2579.0]
423,[1249.0],[1902.0],[4317.0]
424,[231.0],[2148.0],[2585.0]
425,[842.0],[3647.0],[1843.0]
426,[1649.0],[4787.0],[1568.0]
427,[1387.0],[1458.0],[2246.0]
428,[1648.0],[3390.0],[1449.0]
429,[3903.0],[4514.0],[1458.0]
430,[3153.0],[759.0],[2318.0]
431,[3656.0],[3816.0],[2755.0]
432,[540.0],[3461.0],[919.0]
433,[1262.0],[3470.0],[3698.0]
434,[3734.0],[2034.0],[4701.0]
435,[2336.0],[1933.0],[47.0]
436,[1054.0],[2309.0],[2039.0]
437,[2143.0],[161.0],[4669.0]
438,[1848.0],[1558.0],[879.0]
439,[2241.0],[47.0],[1862.0]
440,[2841.0],[2585.0],[4807.0]
441,[2518.0],[2644.0],[2143.0]
442,[6.0],[1714.0],[4156.0]
443,[1210.0],[3688.0],[1480.0]
444,[1454.0],[1310.0],[2055.0]
445,[3502.0],[3697.0],[4151.0]
446,[2005.0],[902.0],[4259.0]
447,[4872.0],[3244.0],[4446.0]
448,[1101.0],[684.0],[3483.0]
449,[938.0],[112.0],[2333.0]
450,[4136.0],[4730.0],[1552.0]
451,[4025.0],[2635.0],[4072.0]
452,[3474.0],[2896.0],[3235.0]
453,[3141.0],[1250.0],[2443.0]
454,[2519.0],[1065.0],[2571.0]
455,[43.0],[2014.0],[433.0]
456,[271.0],[4816.0],[69.0]
457,[2971.0],[2315.0],[1717.0]
458,[2566.0],[19.0],[4883.0]
459,[4614.0],[930.0],[2956.0]
460,[1116.0],[4856.0],[641.0]
461,[2598.0],[4025.0],[3848.0]
462,[4816.0],[343.0],[3496.0]
463,[342.0],[1137.0],[4408.0]
464,[1825.0],[3855.0],[563.0]
465,[780.0],[1911.0],[4556.0]
466,[4060.0],[1732.0],[953.0]
467,[2113.0],[3706.0],[1036.0]
468,[4226.0],[4230.0],[255.0]
469,[2001.0],[1050.0],[3695.0]
470,[2475.0],[2584.0],[1672.0]
471,[2803.0],[530.0],[3974.0]
472,[3714.0],[2340.0],[1665.0]
473,[4120.0],[641.0],[3023.0]
474,[3025.0],[2575.0],[4211.0]
475,[1567.0],[166.0],[3706.0]
476,[1214.0],[1712.0],[1381.0]
477,[2083.0],[1789.0],[1316.0]
478,[3709.0],[1235.0],[1910.0]
479,[637.0],[92.0],[3962.0]
480,[2081.0],[3069.0],[2635.0]
481,[3967.0],[2205.0],[917.0]
482,[1680.0],[3153.0],[4213.0]
483,[2868.0],[1456.0],[2295.0]
484,[436.0],[2075.0],[1656.0]
485,[1244.0],[2963.0],[4752.0]
486,[2440.0],[3641.0],[498.0]
487,[693.0],[1255.0],[1372.0]
488,[3482.0],[2299.0],[4566.0]
489,[4749.0],[1790.0],[1520.0]
490,[11.0],[1244.0],[3184.0]
491,[1267.0],[2636.0],[1027.0]
492,[1944.0],[1120.0],[38.0]
493,[619.0],[2393.0],[1331.0]
494,[124.0],[1717.0],[4008.0]
495,[3284.0],[4596.0],[937.0]
496,[4875.0],[3659.0],[1306.0]
497,[2396.0],[4704.0],[3452.0]
498,[4231.0],[2355.0],[572.0]
499,[355.0],[3815.0],[4303.0]
500,[1276.0],[2957.0],[4786.0]
501,[1421.0],[2440.0],[4442.0]
502,[535.0],[4846.0],[4161.0]
503,[2722.0],[531.0],[2741.0]
504,[1310.0],[1352.0],[249.0]
505,[739.0],[2809.0],[901.0]
506,[919.0],[820.0],[905.0]
507,[2365.0],[2601.0],[1779.0]
508,[2311.0],[2424.0],[3521.0]
509,[4860.0],[1342.0],[2059.0]
510,[3715.0],[239.0],[4242.0]
511,[2118.0],[2190.0],[3855.0]
512,[3886.0],[2917.0],[3059.0]
513,[1285.0],[1074.0],[493.0]
514,[4151.0],[2886.0],[726.0]
515,[2077.0],[282.0],[443.0]
516,[2705.0],[128.0],[1838.0]
517,[1320.0],[2471.0],[190.0]
518,[936.0],[2885.0],[2364.0]
519,[3057.0],[3014.0],[132.0]
520,[2957.0],[2696.0],[3073.0]
521,[2326.0],[1012.0],[4871.0]
522,[2874.0],[1667.0],[1971.0]
523,[4462.0],[3223.0],[2395.0]
524,[1127.0],[1579.0],[2025.0]
525,[1824.0],[2673.0],[1652.0]
526,[4777.0],[1872.0],[4048.0]
527,[4138.0],[3310.0],[2595.0]
528,[3664.0],[3037.0],[1215.0]
529,[3704.0],[78.0],[3829.0]
530,[867.0],[3136.0],[1070.0]
531,[2364.0],[1027.0],[357.0]
532,[3419.0],[1149.0],[4471.0]
533,[1863.0],[2571.0],[4063.0]
534,[2273.0],[1848.0],[1623.0]
535,[1719.0],[471.0],[4170.0]
536,[3316.0],[4377.0],[3244.0]
537,[1250.0],[3265.0],[4657.0]
538,[1137.0],[4882.0],[2501.0]
539,[374.0],[1481.0],[3636.0]
540,[1599.0],[1944.0],[3532.0]
541,[2819.0],[1725.0],[2676.0]
542,[3973.0],[1675.0],[4066.0]
543,[130.0],[4218.0],[2200.0]
544,[3413.0],[274.0],[4529.0]
545,[4458.0],[2480.0],[3410.0]
546,[1728.0],[1607.0],[232.0]
547,[4410.0],[1316.0],[1891.0]
548,[3261.0],[3529.0],[1320.0]
549,[129.0],[2369.0],[457.0]
550,[2375.0],[3266.0],[4355.0]
551,[3919.0],[2006.0],[4580.0]
552,[3556.0],[3403.0],[1956.0]
553,[3236.0],[2983.0],[4166.0]
554,[1236.0],[3852.0],[1915.0]
555,[1696.0],[3514.0],[4814.0]
556,[3540.0],[67.0],[3627.0]
557,[3922.0],[897.0],[2890.0]
558,[2380.0],[1781.0],[4565.0]
559,[995.0],[4832.0],[1131.0]
560,[2190.0],[4362.0],[1690.0]
561,[638.0],[4680.0],[2340.0]
562,[2420.0],[2639.0],[4124.0]
563,[4734.0],[1863.0],[2128.0]
564,[564.0],[1404.0],[3372.0]
565,[350.0],[568.0],[4083.0]
566,[2210.0],[3530.0],[1059.0]
567,[2154.0],[1278.0],[1344.0]
568,[692.0],[1233.0],[4624.0]
569,[1153.0],[1821.0],[1842.0]
570,[740.0],[4847.0],[2889.0]
571,[3302.0],[1758.0],[2467.0]
572,[1632.0],[4170.0],[3069.0]
573,[3150.0],[1341.0],[3776.0]
574,[4610.0],[3849.0],[4159.0]
575,[1108.0],[1906.0],[54.0]
576,[3417.0],[2154.0],[1050.0]
577,[847.0],[2035.0],[112.0]
578,[3310.0],[4537.0],[1426.0]
579,[2412.0],[176.0],[1978.0]
580,[2494.0],[847.0],[4267.0]
581,[1468.0],[2954.0],[1601.0]
582,[2532.0],[4869.0],[4812.0]
583,[2028.0],[354.0],[4268.0]
584,[1049.0],[1195.0],[4842.0]
585,[3123.0],[1739.0],[63.0]
586,[3365.0],[2456.0],[180.0]
587,[3529.0],[4600.0],[2013.0]
588,[621.0],[3080.0],[1164.0]
589,[2094.0],[727.0],[3459.0]
590,[391.0],[2067.0],[1594.0]
591,[455.0],[2587.0],[3245.0]
592,[3054.0],[3574.0],[1188.0]
593,[4189.0],[1772.0],[930.0]
594,[1322.0],[2803.0],[4644.0]
595,[971.0],[2106.0],[4155.0]
596,[2561.0],[4303.0],[2524.0]
597,[4680.0],[4669.0],[2237.0]
598,[4776.0],[1070.0],[4158.0]
599,[2067.0],[801.0],[2348.0]
600,[2731.0],[2368.0],[944.0]
601,[1485.0],[237.0],[1000.0]
602,[1872.0],[3932.0],[4252.0]
603,[3232.0],[1574.0],[48.0]
604,[2890.0],[3094.0],[417.0]
605,[2889.0],[4160.0],[2930.0]
606,[3100.0],[366.0],[758.0]
607,[4440.0],[2817.0],[3084.0]
608,[2000.0],[691.0],[4696.0]
609,[3311.0],[1599.0],[497.0]
610,[1634.0],[4452.0],[2313.0]
611,[1665.0],[3531.0],[2451.0]
612,[2579.0],[2269.0],[2878.0]
613,[3855.0],[2494.0],[1579.0]
614,[1354.0],[1000.0],[4110.0]
615,[3043.0],[203.0],[542.0]
616,[1046.0],[3698.0],[1819.0]
617,[4451.0],[3233.0],[1534.0]
618,[4263.0],[2260.0],[4432.0]
619,[1382.0],[3075.0],[3853.0]
620,[4309.0],[3850.0],[3873.0]
621,[672.0],[4403.0],[2757.0]
622,[953.0],[4541.0],[2278.0]
623,[521.0],[3637.0],[2504.0]
624,[2304.0],[1489.0],[71.0]
625,[491.0],[876.0],[3310.0]
626,[4409.0],[4157.0],[1294.0]
627,[2044.0],[2916.0],[3515.0]
628,[1546.0],[3808.0],[1354.0]
629,[3390.0],[2252.0],[1086.0]
630,[1446.0],[1482.0],[3266.0]
631,[1838.0],[3682.0],[4160.0]
632,[2824.0],[4162.0],[1106.0]
633,[866.0],[347.0],[1655.0]
634,[223.0],[1650.0],[3136.0]
635,[2252.0],[3073.0],[123.0]
636,[1053.0],[4007.0],[834.0]
637,[4040.0],[2038.0],[2356.0]
638,[691.0],[1101.0],[529.0]
639,[459.0],[4128.0],[4518.0]
640,[1918.0],[3830.0],[908.0]
641,[3534.0],[714.0],[1477.0]
642,[3637.0],[1469.0],[739.0]
643,[3250.0],[977.0],[4791.0]
644,[4535.0],[527.0],[1064.0]
645,[4811.0],[507.0],[3878.0]
646,[3647.0],[3487.0],[1501.0]
647,[3398.0],[1738.0],[1015.0]
648,[4135.0],[513.0],[3581.0]
649,[1033.0],[3669.0],[280.0]
650,[832.0],[764.0],[4773.0]
651,[1464.0],[3662.0],[637.0]
652,[2587.0],[1331.0],[4653.0]
653,[4161.0],[1660.0],[3082.0]
654,[2639.0],[2975.0],[3048.0]
655,[1579.0],[2764.0],[2912.0]
656,[929.0],[3507.0],[4711.0]
657,[1534.0],[1464.0],[995.0]
658,[912.0],[4722.0],[3252.0]
659,[4477.0],[3120.0],[1329.0]
660,[1907.0],[1647.0],[4634.0]
661,[278.0],[3521.0],[3181.0]
662,[4569.0],[1372.0],[1445.0]
663,[3561.0],[4744.0],[3143.0]
664,[727.0],[3021.0],[2848.0]
665,[498.0],[249.0],[3456.0]
666,[1461.0],[3738.0],[985.0]
667,[1868.0],[781.0],[3669.0]
668,[3732.0],[4359.0],[3738.0]
669,[3452.0],[3563.0],[700.0]
670,[3197.0],[23.0],[4483.0]
671,[2480.0],[98.0],[890.0]
672,[2250.0],[3806.0],[909.0]
673,[3616.0],[1611.0],[436.0]
674,[1679.0],[1925.0],[1205.0]
675,[3848.0],[3354.0],[4157.0]
676,[36.0],[416.0],[2054.0]
677,[4157.0],[717.0],[4872.0]
678,[1972.0],[4872.0],[3671.0]
679,[1391.0],[2000.0],[2827.0]
680,[338.0],[4569.0],[1507.0]
681,[1335.0],[4807.0],[75.0]
682,[2295.0],[2941.0],[1485.0]
