Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
14,[3072.0],[31.0],[2542.0],[3152.0],[3082.0],[2984.0],[3160.0],[1532.0],[2898.0],[3710.0],[970.0],[2250.0],[2803.0],[2768.0],[1582.0],[763.0],[2594.0],[524.0],[1900.0],[2336.0],[3141.0],[4792.0],[1477.0],[4253.0],[3050.0]
15,[1342.0],[1014.0],[1053.0],[253.0],[4681.0],[4230.0],[2780.0],[1372.0],[4570.0],[4039.0],[1930.0],[2127.0],[3082.0],[2566.0],[2673.0],[3559.0],[4039.0],[2673.0],[1526.0],[3995.0],[2984.0],[4136.0],[2815.0],[4259.0],[2673.0]
16,[4883.0],[3804.0],[1312.0],[4867.0],[62.0],[253.0],[3566.0],[2781.0],[3572.0],[163.0],[1613.0],[2164.0],[4629.0],[4129.0],[1369.0],[1293.0],[4138.0],[3436.0],[1373.0],[996.0],[2673.0],[526.0],[513.0],[3123.0],[4792.0]
17,[2127.0],[904.0],[2335.0],[4792.0],[1739.0],[2646.0],[4253.0],[1417.0],[2639.0],[3030.0],[2040.0],[1950.0],[4669.0],[3559.0],[3223.0],[4887.0],[1293.0],[3773.0],[3094.0],[253.0],[3119.0],[2781.0],[3194.0],[1386.0],[172.0]
18,[3782.0],[2761.0],[172.0],[740.0],[969.0],[2572.0],[2594.0],[1931.0],[847.0],[3014.0],[2272.0],[566.0],[732.0],[4887.0],[4792.0],[3901.0],[130.0],[1294.0],[3566.0],[130.0],[2143.0],[2594.0],[3827.0],[4669.0],[526.0]
19,[2930.0],[110.0],[4887.0],[3232.0],[1581.0],[1384.0],[4839.0],[3152.0],[1582.0],[159.0],[1614.0],[1195.0],[130.0],[566.0],[1426.0],[2754.0],[1491.0],[4887.0],[2594.0],[4039.0],[4123.0],[2780.0],[2968.0],[2629.0],[4887.0]
20,[1402.0],[721.0],[524.0],[3710.0],[513.0],[3082.0],[2646.0],[4745.0],[4804.0],[17.0],[4259.0],[1192.0],[705.0],[524.0],[1404.0],[3710.0],[3725.0],[4844.0],[2378.0],[3572.0],[2859.0],[3762.0],[4682.0],[2068.0],[740.0]
21,[1296.0],[4020.0],[4682.0],[3069.0],[2403.0],[1328.0],[969.0],[325.0],[3082.0],[20.0],[873.0],[1835.0],[1210.0],[3483.0],[3172.0],[3566.0],[4253.0],[4230.0],[245.0],[3160.0],[1228.0],[762.0],[4867.0],[3785.0],[2984.0]
22,[3710.0],[1702.0],[2673.0],[526.0],[3735.0],[319.0],[1688.0],[3901.0],[4681.0],[1833.0],[1239.0],[4539.0],[3827.0],[2609.0],[2935.0],[2422.0],[2970.0],[1825.0],[2057.0],[2594.0],[974.0],[3933.0],[3736.0],[3020.0],[253.0]
23,[3635.0],[1204.0],[1526.0],[3995.0],[603.0],[2934.0],[2336.0],[2629.0],[2629.0],[767.0],[1254.0],[874.0],[4735.0],[1477.0],[4774.0],[4259.0],[4669.0],[3020.0],[4625.0],[4136.0],[4867.0],[3221.0],[3244.0],[1136.0],[3128.0]
24,[2629.0],[1736.0],[1476.0],[3141.0],[2984.0],[4570.0],[1931.0],[1970.0],[513.0],[4298.0],[1961.0],[1068.0],[4787.0],[2014.0],[37.0],[4223.0],[4887.0],[4480.0],[1843.0],[1708.0],[2158.0],[4263.0],[3206.0],[4632.0],[1384.0]
25,[1554.0],[1384.0],[1249.0],[1320.0],[3097.0],[2629.0],[740.0],[3307.0],[1369.0],[4867.0],[2922.0],[1510.0],[1199.0],[1293.0],[3300.0],[3123.0],[1328.0],[3664.0],[1210.0],[2780.0],[3327.0],[253.0],[1229.0],[3220.0],[2780.0]
26,[4860.0],[3678.0],[4669.0],[2872.0],[2935.0],[3128.0],[513.0],[3050.0],[172.0],[4625.0],[323.0],[2587.0],[3020.0],[4815.0],[4223.0],[1603.0],[2334.0],[3979.0],[1239.0],[2781.0],[3550.0],[524.0],[1334.0],[2847.0],[2471.0]
27,[2922.0],[2232.0],[3152.0],[705.0],[1345.0],[110.0],[3141.0],[2336.0],[4138.0],[1328.0],[4687.0],[3933.0],[1940.0],[1593.0],[590.0],[4253.0],[2159.0],[1923.0],[2449.0],[2629.0],[4065.0],[3054.0],[3220.0],[2883.0],[3160.0]
28,[2890.0],[719.0],[4778.0],[3072.0],[1446.0],[386.0],[3069.0],[2668.0],[20.0],[3694.0],[3056.0],[1667.0],[3528.0],[4779.0],[2918.0],[4570.0],[1982.0],[4340.0],[1532.0],[3978.0],[996.0],[3572.0],[3434.0],[1086.0],[3559.0]
29,[4480.0],[1809.0],[4867.0],[824.0],[4253.0],[3668.0],[4867.0],[1681.0],[1271.0],[2629.0],[4096.0],[2098.0],[3879.0],[3763.0],[3097.0],[2162.0],[970.0],[4847.0],[3571.0],[2378.0],[4818.0],[3232.0],[171.0],[969.0],[3710.0]
30,[3655.0],[1765.0],[1139.0],[1472.0],[3150.0],[609.0],[2984.0],[253.0],[740.0],[2668.0],[1775.0],[347.0],[3097.0],[1216.0],[3528.0],[3014.0],[2935.0],[4044.0],[130.0],[1472.0],[4775.0],[1106.0],[3150.0],[4897.0],[4625.0]
31,[740.0],[2802.0],[3902.0],[3020.0],[2594.0],[2862.0],[1603.0],[2780.0],[3069.0],[3646.0],[4480.0],[2833.0],[3165.0],[4205.0],[867.0],[130.0],[3566.0],[1630.0],[4649.0],[4636.0],[2885.0],[318.0],[1814.0],[4167.0],[996.0]
32,[1320.0],[1802.0],[2030.0],[3855.0],[3773.0],[732.0],[2673.0],[1990.0],[2984.0],[2372.0],[169.0],[2106.0],[445.0],[2970.0],[1540.0],[862.0],[4867.0],[4552.0],[4563.0],[3141.0],[4501.0],[3082.0],[2053.0],[170.0],[3082.0]
33,[2984.0],[3668.0],[519.0],[1581.0],[1118.0],[1965.0],[3710.0],[4223.0],[526.0],[3123.0],[4526.0],[2492.0],[369.0],[4842.0],[1270.0],[2206.0],[2319.0],[3009.0],[830.0],[3054.0],[1731.0],[2646.0],[3710.0],[386.0],[2334.0]
34,[3850.0],[1624.0],[1219.0],[2780.0],[2945.0],[4039.0],[2781.0],[609.0],[3160.0],[3019.0],[4678.0],[2642.0],[969.0],[3528.0],[369.0],[1118.0],[3528.0],[2625.0],[4253.0],[3050.0],[1005.0],[4223.0],[1321.0],[1603.0],[3995.0]
35,[3056.0],[2378.0],[2017.0],[4625.0],[1708.0],[3566.0],[659.0],[2646.0],[253.0],[3528.0],[1701.0],[3194.0],[3925.0],[4839.0],[2776.0],[110.0],[3763.0],[3283.0],[2629.0],[2984.0],[3846.0],[1835.0],[3059.0],[3901.0],[1105.0]
36,[4841.0],[590.0],[2815.0],[659.0],[1596.0],[524.0],[3668.0],[115.0],[2159.0],[4815.0],[1544.0],[210.0],[965.0],[2629.0],[1105.0],[1341.0],[1015.0],[38.0],[4839.0],[1279.0],[3681.0],[4253.0],[3779.0],[3773.0],[524.0]
37,[526.0],[1505.0],[2918.0],[2336.0],[4883.0],[3009.0],[1204.0],[4774.0],[824.0],[3879.0],[1249.0],[3085.0],[513.0],[2935.0],[944.0],[239.0],[2776.0],[158.0],[3901.0],[318.0],[3571.0],[4507.0],[847.0],[740.0],[2336.0]
38,[3069.0],[1308.0],[35.0],[2629.0],[2980.0],[3069.0],[3020.0],[3056.0],[3020.0],[158.0],[2191.0],[1309.0],[4861.0],[2156.0],[2754.0],[1648.0],[1596.0],[4883.0],[3710.0],[1302.0],[115.0],[2014.0],[1426.0],[2673.0],[3119.0]
39,[513.0],[1900.0],[1741.0],[566.0],[4446.0],[3901.0],[4792.0],[1666.0],[3635.0],[4547.0],[3759.0],[386.0],[259.0],[1328.0],[2625.0],[3436.0],[3223.0],[4645.0],[1603.0],[31.0],[1317.0],[1812.0],[965.0],[3056.0],[1649.0]
40,[253.0],[2953.0],[4626.0],[4729.0],[1216.0],[740.0],[1086.0],[3194.0],[4039.0],[3097.0],[1283.0],[4393.0],[4597.0],[97.0],[2006.0],[4826.0],[2862.0],[904.0],[311.0],[4625.0],[2811.0],[3160.0],[4818.0],[4645.0],[1106.0]
41,[1384.0],[1379.0],[2403.0],[2334.0],[1563.0],[526.0],[318.0],[3069.0],[2781.0],[1283.0],[1420.0],[3283.0],[3194.0],[4837.0],[3731.0],[453.0],[2609.0],[60.0],[3123.0],[3901.0],[1496.0],[4883.0],[2035.0],[3119.0],[3123.0]
42,[1054.0],[60.0],[2164.0],[1782.0],[20.0],[4887.0],[346.0],[526.0],[3054.0],[2945.0],[444.0],[2083.0],[4051.0],[2262.0],[513.0],[2515.0],[319.0],[356.0],[684.0],[1809.0],[4650.0],[4278.0],[4039.0],[3194.0],[3497.0]
43,[732.0],[3762.0],[3885.0],[4039.0],[2866.0],[4867.0],[4223.0],[2984.0],[3095.0],[4883.0],[4106.0],[2378.0],[1219.0],[3827.0],[2156.0],[969.0],[2378.0],[1551.0],[1554.0],[2668.0],[80.0],[4716.0],[3825.0],[4298.0],[892.0]
44,[2372.0],[79.0],[2970.0],[3572.0],[1732.0],[2518.0],[2629.0],[3650.0],[1217.0],[3559.0],[1626.0],[3879.0],[1633.0],[513.0],[110.0],[2441.0],[723.0],[1077.0],[10.0],[432.0],[3933.0],[4181.0],[1228.0],[4470.0],[4565.0]
45,[4625.0],[2334.0],[497.0],[3160.0],[2673.0],[3020.0],[593.0],[4625.0],[4839.0],[1815.0],[3244.0],[4625.0],[1476.0],[2196.0],[2786.0],[593.0],[1562.0],[4436.0],[2413.0],[2083.0],[969.0],[1865.0],[3801.0],[526.0],[2629.0]
46,[3995.0],[1730.0],[847.0],[3123.0],[3160.0],[1068.0],[1490.0],[740.0],[311.0],[3082.0],[2578.0],[444.0],[4492.0],[1210.0],[4682.0],[526.0],[37.0],[2668.0],[4223.0],[659.0],[130.0],[2862.0],[1287.0],[1068.0],[824.0]
47,[4839.0],[1479.0],[555.0],[2594.0],[97.0],[2673.0],[2700.0],[4867.0],[159.0],[4446.0],[3678.0],[3009.0],[3048.0],[3211.0],[253.0],[3528.0],[1404.0],[3851.0],[4263.0],[3650.0],[3879.0],[4625.0],[3815.0],[3069.0],[742.0]
48,[1068.0],[2625.0],[2644.0],[3559.0],[3650.0],[3160.0],[767.0],[547.0],[1603.0],[3572.0],[1023.0],[4435.0],[3486.0],[1213.0],[824.0],[3879.0],[3615.0],[7.0],[4585.0],[3072.0],[4597.0],[1204.0],[3123.0],[566.0],[3662.0]
49,[3141.0],[3807.0],[1843.0],[1603.0],[1417.0],[2780.0],[3528.0],[4839.0],[3901.0],[4401.0],[3710.0],[513.0],[2700.0],[369.0],[4839.0],[4815.0],[1798.0],[970.0],[1936.0],[4223.0],[3403.0],[110.0],[2418.0],[4847.0],[3646.0]
50,[3528.0],[74.0],[3320.0],[4223.0],[1436.0],[3646.0],[3119.0],[4039.0],[1153.0],[4539.0],[2333.0],[3160.0],[4172.0],[2197.0],[2214.0],[3069.0],[2170.0],[4039.0],[4039.0],[767.0],[1293.0],[2372.0],[3241.0],[3221.0],[1603.0]
51,[4847.0],[3020.0],[1328.0],[2984.0],[158.0],[2781.0],[2014.0],[3082.0],[3056.0],[1630.0],[2030.0],[1901.0],[1559.0],[3348.0],[2862.0],[740.0],[3244.0],[4136.0],[4548.0],[684.0],[1294.0],[3879.0],[3927.0],[816.0],[1923.0]
52,[3571.0],[1428.0],[1214.0],[2159.0],[2017.0],[3141.0],[1153.0],[767.0],[3141.0],[130.0],[311.0],[1199.0],[974.0],[1732.0],[4883.0],[3762.0],[3901.0],[20.0],[3879.0],[3620.0],[3436.0],[4446.0],[4792.0],[4625.0],[1294.0]
53,[3566.0],[4878.0],[3646.0],[3901.0],[1931.0],[3283.0],[855.0],[611.0],[3598.0],[1596.0],[892.0],[4684.0],[2815.0],[4223.0],[3963.0],[3141.0],[1867.0],[17.0],[3528.0],[2833.0],[4389.0],[2083.0],[4669.0],[529.0],[1293.0]
54,[3160.0],[4609.0],[4119.0],[4526.0],[4745.0],[824.0],[3097.0],[1472.0],[4323.0],[4492.0],[869.0],[60.0],[3023.0],[2106.0],[3220.0],[2984.0],[740.0],[3082.0],[495.0],[1825.0],[1950.0],[3849.0],[1730.0],[2984.0],[4401.0]
55,[3933.0],[4223.0],[1024.0],[98.0],[325.0],[1213.0],[742.0],[3220.0],[4887.0],[1974.0],[3211.0],[2315.0],[526.0],[2169.0],[28.0],[3079.0],[3079.0],[4792.0],[3773.0],[3547.0],[1283.0],[3194.0],[1210.0],[3598.0],[936.0]
56,[705.0],[1005.0],[1605.0],[1220.0],[1064.0],[3528.0],[3635.0],[595.0],[3559.0],[3548.0],[1428.0],[1436.0],[176.0],[2984.0],[505.0],[2017.0],[3015.0],[4804.0],[3564.0],[4597.0],[3528.0],[163.0],[616.0],[456.0],[3020.0]
57,[4669.0],[524.0],[1467.0],[2935.0],[1293.0],[3879.0],[3054.0],[646.0],[1384.0],[1045.0],[4503.0],[1518.0],[3220.0],[4100.0],[3215.0],[2355.0],[3604.0],[4681.0],[4792.0],[602.0],[4259.0],[892.0],[3735.0],[1294.0],[1095.0]
58,[1476.0],[3925.0],[3082.0],[3571.0],[2629.0],[4815.0],[3095.0],[3762.0],[3571.0],[2918.0],[957.0],[2462.0],[2780.0],[3646.0],[3434.0],[1472.0],[77.0],[3160.0],[969.0],[319.0],[3580.0],[115.0],[1432.0],[3646.0],[529.0]
59,[3461.0],[1307.0],[1460.0],[3054.0],[3079.0],[3014.0],[4887.0],[2321.0],[2862.0],[153.0],[3604.0],[1999.0],[775.0],[3150.0],[3150.0],[4716.0],[4547.0],[2159.0],[2315.0],[2651.0],[1464.0],[10.0],[3571.0],[1293.0],[386.0]
60,[318.0],[3710.0],[526.0],[4681.0],[1141.0],[369.0],[915.0],[1320.0],[130.0],[3221.0],[320.0],[4480.0],[1603.0],[3808.0],[3404.0],[2673.0],[4883.0],[4867.0],[2083.0],[508.0],[1297.0],[740.0],[779.0],[2748.0],[4570.0]
61,[4066.0],[2388.0],[2984.0],[2127.0],[684.0],[1199.0],[2862.0],[3646.0],[4625.0],[4014.0],[740.0],[942.0],[2880.0],[4847.0],[2646.0],[1068.0],[3389.0],[4561.0],[3657.0],[3021.0],[1323.0],[3141.0],[1807.0],[1491.0],[1279.0]
62,[259.0],[623.0],[2780.0],[1629.0],[2970.0],[1283.0],[3072.0],[3141.0],[2357.0],[1551.0],[2984.0],[1415.0],[1047.0],[4726.0],[319.0],[3082.0],[3141.0],[2780.0],[4778.0],[4845.0],[2014.0],[2984.0],[783.0],[3995.0],[3208.0]
63,[3580.0],[1593.0],[4200.0],[2748.0],[1559.0],[513.0],[3559.0],[154.0],[4547.0],[2872.0],[996.0],[2014.0],[1460.0],[4883.0],[4068.0],[783.0],[2780.0],[740.0],[4883.0],[595.0],[942.0],[445.0],[279.0],[4841.0],[3979.0]
64,[3763.0],[2268.0],[832.0],[2930.0],[4762.0],[3054.0],[2372.0],[1496.0],[10.0],[2015.0],[1141.0],[4867.0],[1581.0],[346.0],[4323.0],[867.0],[3069.0],[3069.0],[4747.0],[524.0],[2092.0],[519.0],[1111.0],[2930.0],[1971.0]
65,[1136.0],[3636.0],[3995.0],[1526.0],[4223.0],[2668.0],[4570.0],[2159.0],[2409.0],[39.0],[526.0],[302.0],[3141.0],[4253.0],[2388.0],[2269.0],[2781.0],[526.0],[508.0],[1329.0],[3604.0],[4547.0],[1997.0],[2441.0],[603.0]
66,[3855.0],[2256.0],[2190.0],[4841.0],[1428.0],[1476.0],[1322.0],[245.0],[2646.0],[1009.0],[1068.0],[253.0],[4773.0],[969.0],[115.0],[253.0],[3020.0],[3566.0],[2754.0],[4565.0],[3662.0],[3150.0],[969.0],[4887.0],[4716.0]
67,[4278.0],[3194.0],[1320.0],[4591.0],[2035.0],[4610.0],[2668.0],[659.0],[970.0],[1417.0],[3069.0],[4787.0],[3735.0],[3057.0],[1445.0],[2159.0],[3417.0],[3150.0],[2396.0],[2560.0],[4552.0],[3023.0],[130.0],[172.0],[4847.0]
68,[2336.0],[969.0],[1552.0],[530.0],[2700.0],[4681.0],[115.0],[2953.0],[2211.0],[1436.0],[3141.0],[2862.0],[3434.0],[1349.0],[1491.0],[1320.0],[3564.0],[3141.0],[4867.0],[2045.0],[4625.0],[2572.0],[3420.0],[1213.0],[1477.0]
69,[529.0],[3056.0],[4039.0],[311.0],[4682.0],[611.0],[1294.0],[1721.0],[1647.0],[1426.0],[2673.0],[740.0],[2984.0],[4584.0],[2092.0],[2453.0],[17.0],[130.0],[1153.0],[609.0],[4298.0],[2206.0],[1486.0],[2668.0],[4585.0]
70,[3762.0],[4681.0],[2594.0],[4109.0],[4068.0],[3559.0],[1293.0],[3094.0],[4867.0],[1476.0],[176.0],[3901.0],[1421.0],[2815.0],[2262.0],[31.0],[2870.0],[491.0],[4687.0],[1210.0],[3781.0],[491.0],[3079.0],[346.0],[475.0]
71,[1544.0],[2629.0],[3572.0],[3528.0],[3902.0],[4883.0],[3646.0],[130.0],[2156.0],[4847.0],[3150.0],[2780.0],[3150.0],[847.0],[3827.0],[2646.0],[4696.0],[176.0],[1614.0],[4563.0],[302.0],[4682.0],[4897.0],[1036.0],[547.0]
72,[445.0],[3550.0],[3483.0],[3879.0],[4839.0],[3650.0],[936.0],[3232.0],[965.0],[2127.0],[705.0],[2984.0],[566.0],[1153.0],[1603.0],[3160.0],[4815.0],[3779.0],[4354.0],[1900.0],[74.0],[4492.0],[4779.0],[35.0],[1681.0]
73,[369.0],[3528.0],[20.0],[2017.0],[4570.0],[602.0],[4762.0],[1506.0],[1054.0],[2152.0],[1603.0],[529.0],[1518.0],[3020.0],[1596.0],[172.0],[1969.0],[3887.0],[3196.0],[1233.0],[957.0],[996.0],[3635.0],[2471.0],[4812.0]
74,[130.0],[3837.0],[1614.0],[4129.0],[4669.0],[3995.0],[4135.0],[1603.0],[2017.0],[1732.0],[279.0],[3710.0],[2646.0],[37.0],[1470.0],[2780.0],[3340.0],[3220.0],[1301.0],[4712.0],[869.0],[3220.0],[776.0],[3735.0],[4609.0]
75,[2802.0],[3879.0],[2050.0],[3564.0],[4039.0],[1596.0],[208.0],[4729.0],[611.0],[3200.0],[1054.0],[1384.0],[4253.0],[2372.0],[4526.0],[1047.0],[4818.0],[969.0],[1513.0],[673.0],[1840.0],[369.0],[957.0],[2017.0],[3079.0]
76,[3513.0],[3300.0],[4202.0],[4503.0],[1603.0],[2864.0],[3123.0],[4887.0],[609.0],[3164.0],[2823.0],[2372.0],[62.0],[1859.0],[2802.0],[3021.0],[20.0],[4839.0],[2093.0],[892.0],[542.0],[130.0],[2626.0],[654.0],[3232.0]
77,[519.0],[3773.0],[3442.0],[4263.0],[311.0],[705.0],[3056.0],[3710.0],[2372.0],[524.0],[3119.0],[3094.0],[4847.0],[2127.0],[2668.0],[319.0],[3646.0],[4253.0],[1450.0],[4747.0],[2452.0],[2700.0],[3532.0],[3559.0],[3221.0]
78,[1956.0],[3635.0],[62.0],[3235.0],[2780.0],[2014.0],[4669.0],[3773.0],[3622.0],[4570.0],[1320.0],[526.0],[1815.0],[1536.0],[2159.0],[4609.0],[4896.0],[3123.0],[4591.0],[869.0],[4223.0],[969.0],[2980.0],[732.0],[508.0]
79,[208.0],[4792.0],[4279.0],[2035.0],[4841.0],[346.0],[2996.0],[2594.0],[4883.0],[3655.0],[4867.0],[3020.0],[3636.0],[3578.0],[3056.0],[3056.0],[1068.0],[346.0],[705.0],[1980.0],[4839.0],[3650.0],[1985.0],[3054.0],[4774.0]
80,[4253.0],[915.0],[4584.0],[1721.0],[159.0],[1294.0],[2995.0],[511.0],[3830.0],[2634.0],[3220.0],[3150.0],[3668.0],[4539.0],[4253.0],[2373.0],[4804.0],[1068.0],[3072.0],[3264.0],[1603.0],[2668.0],[2357.0],[602.0],[2862.0]
81,[2631.0],[2935.0],[3735.0],[1476.0],[2968.0],[1126.0],[3079.0],[721.0],[2879.0],[1931.0],[4492.0],[3141.0],[1203.0],[3244.0],[982.0],[4625.0],[10.0],[4570.0],[4860.0],[3009.0],[4253.0],[3079.0],[4552.0],[1328.0],[2853.0]
82,[1139.0],[3572.0],[1581.0],[3903.0],[2127.0],[1971.0],[4804.0],[3020.0],[4779.0],[3152.0],[1624.0],[4839.0],[3119.0],[2700.0],[511.0],[2026.0],[4681.0],[2823.0],[2127.0],[1404.0],[2594.0],[4298.0],[20.0],[3762.0],[3014.0]
83,[1603.0],[780.0],[3804.0],[3657.0],[3454.0],[1014.0],[4682.0],[3620.0],[3097.0],[325.0],[1801.0],[3995.0],[3160.0],[4610.0],[3054.0],[1496.0],[1667.0],[2605.0],[4298.0],[4161.0],[4847.0],[3403.0],[17.0],[3006.0],[3056.0]
84,[2700.0],[2273.0],[3069.0],[3052.0],[1024.0],[4625.0],[4729.0],[1278.0],[1732.0],[3417.0],[1499.0],[3646.0],[3513.0],[1596.0],[3069.0],[767.0],[4064.0],[3232.0],[936.0],[3156.0],[780.0],[2629.0],[3526.0],[9.0],[3436.0]
85,[1134.0],[2372.0],[4223.0],[155.0],[2530.0],[3327.0],[4681.0],[1953.0],[4847.0],[3564.0],[1517.0],[3054.0],[3152.0],[874.0],[2781.0],[1476.0],[1024.0],[1320.0],[3389.0],[4860.0],[1204.0],[77.0],[1345.0],[324.0],[1666.0]
86,[969.0],[257.0],[755.0],[2414.0],[4847.0],[3808.0],[2471.0],[1688.0],[1814.0],[1775.0],[4107.0],[3572.0],[2970.0],[324.0],[3710.0],[4018.0],[1294.0],[3902.0],[3646.0],[2471.0],[4547.0],[3007.0],[3528.0],[524.0],[3650.0]
87,[2841.0],[256.0],[2781.0],[2291.0],[2336.0],[1047.0],[3409.0],[2334.0],[3079.0],[4745.0],[1464.0],[4259.0],[4716.0],[2572.0],[1068.0],[1339.0],[4298.0],[4877.0],[1294.0],[1320.0],[2515.0],[2823.0],[1647.0],[3165.0],[1068.0]
88,[4840.0],[1309.0],[1446.0],[3327.0],[3080.0],[2382.0],[4897.0],[3054.0],[136.0],[77.0],[2335.0],[3559.0],[1328.0],[3194.0],[3160.0],[3097.0],[3160.0],[2781.0],[4570.0],[3020.0],[253.0],[2354.0],[3879.0],[4232.0],[3571.0]
89,[4853.0],[1934.0],[2348.0],[2802.0],[847.0],[749.0],[2039.0],[481.0],[3290.0],[2654.0],[3980.0],[969.0],[1116.0],[1630.0],[169.0],[1973.0],[346.0],[1426.0],[2700.0],[1681.0],[529.0],[4867.0],[926.0],[2874.0],[3054.0]
90,[2893.0],[1923.0],[836.0],[1516.0],[319.0],[4716.0],[223.0],[4792.0],[2423.0],[2815.0],[2055.0],[2159.0],[346.0],[1415.0],[740.0],[4274.0],[2081.0],[1603.0],[1254.0],[3773.0],[2780.0],[3056.0],[1518.0],[4745.0],[3808.0]
91,[3432.0],[4693.0],[3619.0],[130.0],[2774.0],[2038.0],[1095.0],[110.0],[4253.0],[4223.0],[1273.0],[3056.0],[1280.0],[1848.0],[4039.0],[719.0],[4716.0],[3598.0],[4539.0],[646.0],[2646.0],[1410.0],[2780.0],[325.0],[4263.0]
