Iteration,Sim_0,Sim_1,Sim_2
99,[352.0],[210.0],[423.0]
100,[191.0],[207.0],[373.0]
101,[232.0],[409.0],[43.0]
102,[474.0],[206.0],[189.0]
103,[499.0],[177.0],[334.0]
104,[403.0],[126.0],[132.0]
105,[211.0],[14.0],[172.0]
106,[327.0],[16.0],[363.0]
107,[399.0],[303.0],[105.0]
108,[120.0],[360.0],[356.0]
109,[394.0],[148.0],[438.0]
110,[418.0],[466.0],[354.0]
111,[118.0],[201.0],[304.0]
112,[116.0],[406.0],[168.0]
113,[308.0],[452.0],[29.0]
114,[441.0],[449.0],[165.0]
115,[292.0],[274.0],[357.0]
116,[161.0],[405.0],[322.0]
117,[9.0],[328.0],[47.0]
118,[461.0],[493.0],[163.0]
119,[229.0],[160.0],[340.0]
120,[316.0],[181.0],[383.0]
121,[259.0],[426.0],[42.0]
122,[370.0],[498.0],[273.0]
123,[258.0],[188.0],[83.0]
124,[122.0],[380.0],[88.0]
125,[328.0],[34.0],[246.0]
126,[195.0],[166.0],[454.0]
127,[98.0],[479.0],[27.0]
128,[402.0],[163.0],[135.0]
129,[176.0],[481.0],[274.0]
130,[367.0],[117.0],[60.0]
131,[490.0],[293.0],[359.0]
132,[123.0],[391.0],[104.0]
133,[413.0],[336.0],[297.0]
134,[275.0],[394.0],[343.0]
135,[156.0],[97.0],[300.0]
136,[363.0],[313.0],[446.0]
137,[180.0],[211.0],[233.0]
138,[105.0],[183.0],[247.0]
139,[208.0],[64.0],[430.0]
140,[206.0],[429.0],[455.0]
141,[409.0],[0.0],[240.0]
142,[32.0],[430.0],[56.0]
143,[207.0],[178.0],[380.0]
144,[157.0],[174.0],[245.0]
145,[356.0],[162.0],[160.0]
146,[19.0],[263.0],[158.0]
147,[242.0],[393.0],[499.0]
148,[453.0],[26.0],[71.0]
149,[391.0],[331.0],[361.0]
150,[222.0],[158.0],[3.0]
151,[427.0],[199.0],[489.0]
152,[314.0],[150.0],[68.0]
153,[141.0],[18.0],[70.0]
154,[426.0],[288.0],[63.0]
155,[199.0],[226.0],[188.0]
156,[160.0],[265.0],[81.0]
157,[23.0],[112.0],[102.0]
158,[245.0],[341.0],[93.0]
159,[196.0],[198.0],[253.0]
160,[95.0],[146.0],[449.0]
161,[59.0],[204.0],[355.0]
162,[296.0],[499.0],[369.0]
163,[410.0],[120.0],[324.0]
164,[423.0],[180.0],[403.0]
165,[185.0],[266.0],[353.0]
166,[440.0],[66.0],[337.0]
167,[481.0],[156.0],[250.0]
168,[421.0],[450.0],[216.0]
169,[268.0],[436.0],[181.0]
170,[274.0],[439.0],[151.0]
171,[373.0],[231.0],[481.0]
172,[55.0],[259.0],[493.0]
173,[451.0],[495.0],[38.0]
174,[94.0],[463.0],[16.0]
175,[27.0],[128.0],[52.0]
176,[267.0],[474.0],[286.0]
177,[472.0],[368.0],[28.0]
178,[137.0],[43.0],[458.0]
179,[1.0],[77.0],[62.0]
180,[337.0],[123.0],[26.0]
181,[215.0],[446.0],[48.0]
182,[39.0],[195.0],[392.0]
183,[7.0],[72.0],[434.0]
184,[407.0],[441.0],[214.0]
185,[436.0],[67.0],[138.0]
186,[266.0],[249.0],[386.0]
187,[433.0],[306.0],[429.0]
188,[424.0],[258.0],[123.0]
189,[44.0],[275.0],[19.0]
190,[335.0],[186.0],[485.0]
191,[446.0],[141.0],[267.0]
192,[190.0],[347.0],[271.0]
193,[452.0],[133.0],[61.0]
194,[498.0],[98.0],[497.0]
195,[126.0],[371.0],[59.0]
196,[68.0],[334.0],[122.0]
197,[70.0],[22.0],[313.0]
198,[200.0],[88.0],[145.0]
199,[294.0],[356.0],[7.0]
200,[355.0],[137.0],[432.0]
201,[10.0],[337.0],[215.0]
202,[151.0],[214.0],[467.0]
203,[16.0],[164.0],[470.0]
204,[487.0],[317.0],[295.0]
205,[412.0],[413.0],[255.0]
206,[353.0],[172.0],[218.0]
207,[299.0],[109.0],[344.0]
208,[286.0],[187.0],[419.0]
209,[188.0],[373.0],[22.0]
210,[386.0],[86.0],[491.0]
211,[380.0],[212.0],[82.0]
212,[359.0],[55.0],[270.0]
213,[336.0],[229.0],[64.0]
214,[163.0],[427.0],[298.0]
215,[197.0],[222.0],[362.0]
216,[486.0],[410.0],[464.0]
217,[171.0],[185.0],[398.0]
218,[395.0],[302.0],[278.0]
219,[344.0],[119.0],[8.0]
220,[224.0],[467.0],[484.0]
221,[414.0],[215.0],[45.0]
222,[58.0],[7.0],[230.0]
223,[246.0],[456.0],[169.0]
224,[60.0],[433.0],[301.0]
225,[318.0],[464.0],[15.0]
226,[50.0],[42.0],[339.0]
227,[358.0],[165.0],[127.0]
228,[238.0],[480.0],[469.0]
229,[255.0],[319.0],[307.0]
230,[377.0],[299.0],[170.0]
231,[143.0],[11.0],[401.0]
232,[218.0],[404.0],[381.0]
233,[497.0],[94.0],[331.0]
234,[457.0],[365.0],[390.0]
235,[237.0],[268.0],[121.0]
236,[114.0],[227.0],[134.0]
237,[362.0],[487.0],[260.0]
238,[379.0],[29.0],[205.0]
239,[400.0],[407.0],[277.0]
240,[103.0],[8.0],[51.0]
241,[130.0],[344.0],[94.0]
242,[43.0],[335.0],[177.0]
243,[77.0],[155.0],[311.0]
244,[455.0],[286.0],[159.0]
245,[240.0],[389.0],[365.0]
246,[198.0],[24.0],[213.0]
247,[112.0],[230.0],[149.0]
248,[483.0],[292.0],[275.0]
249,[28.0],[307.0],[372.0]
250,[226.0],[27.0],[385.0]
251,[432.0],[104.0],[197.0]
252,[297.0],[62.0],[9.0]
253,[496.0],[33.0],[153.0]
254,[136.0],[381.0],[345.0]
255,[178.0],[277.0],[140.0]
256,[139.0],[246.0],[394.0]
257,[36.0],[375.0],[463.0]
258,[45.0],[384.0],[418.0]
259,[291.0],[169.0],[114.0]
260,[408.0],[278.0],[308.0]
261,[230.0],[448.0],[11.0]
262,[381.0],[216.0],[329.0]
263,[33.0],[68.0],[276.0]
264,[132.0],[70.0],[101.0]
265,[309.0],[30.0],[483.0]
266,[129.0],[81.0],[107.0]
267,[182.0],[294.0],[148.0]
268,[52.0],[136.0],[53.0]
269,[290.0],[455.0],[360.0]
270,[97.0],[48.0],[303.0]
271,[227.0],[84.0],[162.0]
272,[115.0],[255.0],[326.0]
273,[448.0],[244.0],[466.0]
274,[96.0],[63.0],[305.0]
275,[349.0],[435.0],[208.0]
276,[83.0],[332.0],[206.0]
277,[154.0],[349.0],[185.0]
278,[144.0],[218.0],[410.0]
279,[150.0],[414.0],[207.0]
280,[22.0],[58.0],[90.0]
281,[383.0],[87.0],[320.0]
282,[212.0],[114.0],[453.0]
283,[12.0],[465.0],[321.0]
284,[80.0],[80.0],[78.0]
285,[174.0],[36.0],[173.0]
286,[465.0],[318.0],[118.0]
287,[88.0],[50.0],[268.0]
288,[454.0],[358.0],[349.0]
289,[468.0],[291.0],[219.0]
290,[76.0],[17.0],[371.0]
291,[153.0],[143.0],[492.0]
292,[219.0],[477.0],[190.0]
293,[325.0],[350.0],[50.0]
294,[231.0],[282.0],[364.0]
295,[332.0],[115.0],[404.0]
296,[435.0],[309.0],[210.0]
297,[99.0],[149.0],[184.0]
298,[278.0],[85.0],[21.0]
299,[217.0],[129.0],[316.0]
300,[24.0],[385.0],[229.0]
301,[169.0],[41.0],[17.0]
302,[280.0],[194.0],[445.0]
303,[25.0],[107.0],[46.0]
304,[475.0],[257.0],[10.0]
305,[35.0],[269.0],[424.0]
306,[458.0],[92.0],[5.0]
307,[264.0],[5.0],[99.0]
308,[384.0],[483.0],[235.0]
309,[484.0],[39.0],[475.0]
310,[301.0],[305.0],[422.0]
311,[375.0],[280.0],[299.0]
312,[155.0],[25.0],[183.0]
313,[228.0],[52.0],[180.0]
314,[15.0],[377.0],[328.0]
315,[140.0],[140.0],[405.0]
316,[369.0],[333.0],[124.0]
317,[131.0],[152.0],[0.0]
318,[127.0],[320.0],[133.0]
319,[366.0],[192.0],[157.0]
