Iteration,Sim_0,Sim_1,Sim_2
75,[77.0],[82.0],[130.0]
76,[499.0],[163.0],[490.0]
77,[219.0],[239.0],[47.0]
78,[443.0],[292.0],[385.0]
79,[204.0],[336.0],[273.0]
80,[202.0],[9.0],[380.0]
81,[198.0],[201.0],[473.0]
82,[118.0],[380.0],[359.0]
83,[238.0],[71.0],[34.0]
84,[124.0],[30.0],[188.0]
85,[153.0],[319.0],[243.0]
86,[121.0],[122.0],[166.0]
87,[175.0],[20.0],[181.0]
88,[437.0],[188.0],[343.0]
89,[372.0],[411.0],[139.0]
90,[166.0],[415.0],[269.0]
91,[36.0],[181.0],[419.0]
92,[363.0],[236.0],[283.0]
93,[75.0],[449.0],[408.0]
94,[408.0],[472.0],[191.0]
95,[105.0],[135.0],[75.0]
96,[138.0],[416.0],[253.0]
97,[332.0],[189.0],[239.0]
98,[279.0],[248.0],[6.0]
99,[210.0],[73.0],[54.0]
100,[131.0],[384.0],[49.0]
101,[203.0],[47.0],[35.0]
102,[450.0],[155.0],[493.0]
103,[337.0],[222.0],[293.0]
104,[338.0],[332.0],[132.0]
105,[261.0],[460.0],[232.0]
106,[156.0],[427.0],[172.0]
107,[205.0],[435.0],[399.0]
108,[439.0],[376.0],[400.0]
109,[245.0],[493.0],[449.0]
110,[447.0],[38.0],[138.0]
111,[109.0],[243.0],[367.0]
112,[19.0],[162.0],[443.0]
113,[253.0],[202.0],[160.0]
114,[172.0],[352.0],[458.0]
115,[137.0],[498.0],[322.0]
116,[54.0],[203.0],[123.0]
117,[327.0],[479.0],[315.0]
118,[433.0],[287.0],[379.0]
119,[52.0],[278.0],[19.0]
120,[116.0],[309.0],[300.0]
121,[222.0],[331.0],[267.0]
122,[152.0],[147.0],[485.0]
123,[441.0],[126.0],[340.0]
124,[405.0],[18.0],[271.0]
125,[474.0],[22.0],[274.0]
126,[161.0],[452.0],[403.0]
127,[208.0],[481.0],[388.0]
128,[254.0],[226.0],[313.0]
129,[120.0],[114.0],[163.0]
130,[157.0],[497.0],[455.0]
131,[390.0],[112.0],[404.0]
132,[418.0],[324.0],[196.0]
133,[275.0],[426.0],[373.0]
134,[331.0],[198.0],[216.0]
135,[122.0],[16.0],[42.0]
136,[391.0],[160.0],[135.0]
137,[18.0],[79.0],[214.0]
138,[64.0],[391.0],[71.0]
139,[258.0],[80.0],[357.0]
140,[352.0],[473.0],[338.0]
141,[98.0],[0.0],[10.0]
142,[94.0],[156.0],[240.0]
143,[489.0],[51.0],[426.0]
144,[490.0],[97.0],[246.0]
145,[51.0],[274.0],[296.0]
146,[259.0],[64.0],[438.0]
147,[402.0],[393.0],[344.0]
148,[141.0],[465.0],[355.0]
149,[462.0],[279.0],[99.0]
150,[32.0],[174.0],[324.0]
151,[413.0],[263.0],[16.0]
152,[27.0],[253.0],[122.0]
153,[367.0],[117.0],[60.0]
154,[296.0],[61.0],[423.0]
155,[292.0],[474.0],[202.0]
156,[356.0],[288.0],[255.0]
157,[314.0],[104.0],[46.0]
158,[426.0],[397.0],[278.0]
159,[176.0],[430.0],[492.0]
160,[481.0],[33.0],[168.0]
161,[160.0],[313.0],[481.0]
162,[211.0],[26.0],[361.0]
163,[274.0],[406.0],[21.0]
164,[63.0],[166.0],[93.0]
165,[370.0],[158.0],[3.0]
166,[268.0],[227.0],[258.0]
167,[487.0],[34.0],[233.0]
168,[411.0],[199.0],[422.0]
169,[86.0],[63.0],[337.0]
170,[308.0],[150.0],[247.0]
171,[3.0],[444.0],[470.0]
172,[453.0],[349.0],[430.0]
173,[446.0],[341.0],[105.0]
174,[170.0],[4.0],[29.0]
175,[242.0],[244.0],[26.0]
176,[410.0],[120.0],[165.0]
177,[196.0],[217.0],[406.0]
178,[452.0],[146.0],[158.0]
179,[185.0],[24.0],[154.0]
180,[251.0],[168.0],[182.0]
181,[126.0],[265.0],[62.0]
182,[227.0],[317.0],[311.0]
183,[55.0],[392.0],[43.0]
184,[190.0],[5.0],[245.0]
185,[498.0],[456.0],[205.0]
186,[282.0],[422.0],[64.0]
187,[355.0],[495.0],[63.0]
188,[461.0],[464.0],[22.0]
189,[23.0],[470.0],[298.0]
190,[16.0],[149.0],[444.0]
191,[9.0],[259.0],[107.0]
192,[215.0],[357.0],[102.0]
193,[266.0],[143.0],[145.0]
194,[200.0],[42.0],[149.0]
195,[7.0],[77.0],[434.0]
196,[10.0],[194.0],[369.0]
197,[232.0],[88.0],[424.0]
198,[294.0],[192.0],[432.0]
199,[457.0],[385.0],[7.0]
200,[182.0],[258.0],[250.0]
201,[132.0],[320.0],[295.0]
202,[496.0],[305.0],[52.0]
203,[188.0],[27.0],[308.0]
204,[362.0],[148.0],[475.0]
205,[207.0],[128.0],[484.0]
206,[229.0],[273.0],[260.0]
207,[42.0],[483.0],[392.0]
208,[409.0],[368.0],[169.0]
209,[423.0],[308.0],[213.0]
210,[267.0],[360.0],[394.0]
211,[206.0],[141.0],[215.0]
212,[316.0],[487.0],[219.0]
213,[403.0],[36.0],[5.0]
214,[472.0],[242.0],[467.0]
215,[22.0],[458.0],[276.0]
216,[44.0],[206.0],[45.0]
217,[151.0],[232.0],[28.0]
218,[59.0],[195.0],[134.0]
219,[95.0],[409.0],[230.0]
220,[321.0],[371.0],[277.0]
221,[357.0],[275.0],[61.0]
222,[303.0],[207.0],[15.0]
223,[386.0],[370.0],[381.0]
224,[226.0],[448.0],[148.0]
225,[427.0],[98.0],[170.0]
226,[344.0],[256.0],[401.0]
227,[130.0],[109.0],[454.0]
228,[53.0],[186.0],[469.0]
229,[412.0],[164.0],[307.0]
230,[278.0],[187.0],[101.0]
231,[212.0],[133.0],[331.0]
232,[224.0],[373.0],[88.0]
233,[373.0],[245.0],[104.0]
234,[451.0],[176.0],[390.0]
235,[246.0],[212.0],[353.0]
236,[380.0],[86.0],[479.0]
237,[112.0],[315.0],[127.0]
238,[395.0],[55.0],[383.0]
239,[435.0],[268.0],[483.0]
240,[353.0],[490.0],[418.0]
241,[466.0],[93.0],[268.0]
242,[445.0],[129.0],[270.0]
243,[60.0],[356.0],[51.0]
244,[180.0],[40.0],[339.0]
245,[24.0],[85.0],[360.0]
246,[286.0],[165.0],[94.0]
247,[497.0],[302.0],[301.0]
248,[458.0],[249.0],[197.0]
249,[359.0],[111.0],[365.0]
250,[328.0],[119.0],[190.0]
251,[139.0],[404.0],[405.0]
252,[336.0],[467.0],[288.0]
253,[297.0],[215.0],[174.0]
254,[335.0],[267.0],[463.0]
255,[163.0],[291.0],[97.0]
256,[299.0],[7.0],[372.0]
257,[301.0],[436.0],[497.0]
258,[35.0],[218.0],[491.0]
259,[33.0],[137.0],[177.0]
260,[15.0],[407.0],[328.0]
261,[407.0],[255.0],[82.0]
262,[291.0],[337.0],[11.0]
263,[230.0],[266.0],[180.0]
264,[144.0],[72.0],[272.0]
265,[129.0],[214.0],[8.0]
266,[468.0],[210.0],[208.0]
267,[454.0],[11.0],[342.0]
268,[459.0],[328.0],[211.0]
269,[483.0],[446.0],[206.0]
270,[88.0],[246.0],[153.0]
271,[358.0],[476.0],[140.0]
272,[264.0],[339.0],[207.0]
273,[171.0],[344.0],[345.0]
274,[244.0],[94.0],[446.0]
275,[103.0],[39.0],[185.0]
276,[50.0],[8.0],[68.0]
277,[218.0],[365.0],[70.0]
278,[127.0],[184.0],[466.0]
279,[383.0],[183.0],[200.0]
280,[448.0],[463.0],[78.0]
281,[1.0],[335.0],[297.0]
282,[318.0],[286.0],[81.0]
283,[255.0],[127.0],[410.0]
284,[178.0],[480.0],[53.0]
285,[2.0],[230.0],[326.0]
286,[96.0],[68.0],[114.0]
287,[475.0],[294.0],[320.0]
288,[366.0],[70.0],[305.0]
289,[349.0],[52.0],[90.0]
290,[320.0],[48.0],[17.0]
291,[325.0],[414.0],[417.0]
292,[150.0],[333.0],[303.0]
293,[368.0],[81.0],[329.0]
294,[83.0],[87.0],[151.0]
295,[424.0],[318.0],[50.0]
296,[169.0],[58.0],[299.0]
297,[379.0],[50.0],[48.0]
298,[400.0],[358.0],[87.0]
299,[455.0],[41.0],[210.0]
300,[319.0],[231.0],[118.0]
301,[58.0],[152.0],[58.0]
302,[240.0],[17.0],[371.0]
303,[43.0],[477.0],[414.0]
304,[465.0],[140.0],[321.0]
305,[432.0],[282.0],[218.0]
306,[484.0],[350.0],[0.0]
307,[217.0],[169.0],[349.0]
308,[45.0],[115.0],[235.0]
309,[384.0],[269.0],[364.0]
310,[280.0],[389.0],[445.0]
311,[228.0],[277.0],[391.0]
312,[25.0],[377.0],[316.0]
313,[469.0],[25.0],[124.0]
314,[155.0],[280.0],[133.0]
315,[375.0],[257.0],[159.0]
316,[369.0],[29.0],[157.0]
317,[28.0],[381.0],[83.0]
318,[136.0],[107.0],[229.0]
319,[381.0],[92.0],[184.0]
