Iteration,Sim_0,Sim_1,Sim_2
75,[53.0],[136.0],[489.0]
76,[172.0],[286.0],[343.0]
77,[109.0],[376.0],[112.0]
78,[287.0],[313.0],[419.0]
79,[30.0],[243.0],[22.0]
80,[124.0],[34.0],[278.0]
81,[42.0],[352.0],[492.0]
82,[245.0],[202.0],[219.0]
83,[28.0],[455.0],[78.0]
84,[472.0],[479.0],[320.0]
85,[38.0],[293.0],[90.0]
86,[392.0],[394.0],[403.0]
87,[446.0],[248.0],[232.0]
88,[200.0],[177.0],[130.0]
89,[175.0],[20.0],[49.0]
90,[202.0],[38.0],[408.0]
91,[166.0],[384.0],[6.0]
92,[75.0],[270.0],[391.0]
93,[210.0],[166.0],[168.0]
94,[138.0],[147.0],[266.0]
95,[64.0],[457.0],[475.0]
96,[118.0],[128.0],[357.0]
97,[399.0],[393.0],[283.0]
98,[372.0],[64.0],[315.0]
99,[405.0],[82.0],[139.0]
100,[328.0],[303.0],[400.0]
101,[180.0],[199.0],[367.0]
102,[327.0],[263.0],[250.0]
103,[120.0],[493.0],[438.0]
104,[161.0],[33.0],[35.0]
105,[51.0],[26.0],[42.0]
106,[279.0],[411.0],[135.0]
107,[253.0],[84.0],[396.0]
108,[54.0],[449.0],[449.0]
109,[490.0],[181.0],[71.0]
110,[259.0],[188.0],[243.0]
111,[98.0],[163.0],[191.0]
112,[402.0],[380.0],[461.0]
113,[367.0],[498.0],[388.0]
114,[176.0],[126.0],[239.0]
115,[447.0],[336.0],[428.0]
116,[205.0],[452.0],[293.0]
117,[258.0],[274.0],[473.0]
118,[370.0],[174.0],[253.0]
119,[123.0],[307.0],[54.0]
120,[393.0],[324.0],[373.0]
121,[32.0],[292.0],[353.0]
122,[481.0],[160.0],[104.0]
123,[356.0],[288.0],[340.0]
124,[461.0],[381.0],[34.0]
125,[254.0],[49.0],[163.0]
126,[208.0],[277.0],[359.0]
127,[275.0],[426.0],[300.0]
128,[338.0],[429.0],[166.0]
129,[156.0],[30.0],[322.0]
130,[232.0],[47.0],[355.0]
131,[403.0],[391.0],[75.0]
132,[426.0],[481.0],[361.0]
133,[121.0],[0.0],[233.0]
134,[157.0],[203.0],[430.0]
135,[18.0],[97.0],[247.0]
136,[242.0],[430.0],[56.0]
137,[453.0],[331.0],[158.0]
138,[105.0],[150.0],[380.0]
139,[207.0],[245.0],[93.0]
140,[409.0],[158.0],[3.0]
141,[206.0],[93.0],[337.0]
142,[363.0],[226.0],[379.0]
143,[112.0],[137.0],[324.0]
144,[152.0],[156.0],[499.0]
145,[199.0],[444.0],[286.0]
146,[391.0],[22.0],[61.0]
147,[160.0],[149.0],[16.0]
148,[413.0],[341.0],[458.0]
149,[226.0],[51.0],[138.0]
150,[196.0],[279.0],[123.0]
151,[52.0],[112.0],[497.0]
152,[19.0],[63.0],[485.0]
153,[22.0],[18.0],[19.0]
154,[441.0],[198.0],[274.0]
155,[131.0],[244.0],[214.0]
156,[278.0],[168.0],[267.0]
157,[116.0],[172.0],[271.0]
158,[23.0],[308.0],[160.0]
159,[435.0],[109.0],[313.0]
160,[222.0],[265.0],[26.0]
161,[489.0],[187.0],[245.0]
162,[427.0],[66.0],[62.0]
163,[314.0],[392.0],[338.0]
164,[141.0],[122.0],[165.0]
165,[411.0],[146.0],[63.0]
166,[332.0],[357.0],[188.0]
167,[267.0],[450.0],[455.0]
168,[238.0],[140.0],[240.0]
169,[439.0],[9.0],[102.0]
170,[316.0],[439.0],[434.0]
171,[261.0],[495.0],[423.0]
172,[59.0],[247.0],[258.0]
173,[229.0],[77.0],[122.0]
174,[296.0],[69.0],[156.0]
175,[195.0],[231.0],[145.0]
176,[410.0],[72.0],[426.0]
177,[440.0],[120.0],[369.0]
178,[185.0],[306.0],[7.0]
179,[86.0],[441.0],[154.0]
180,[251.0],[36.0],[149.0]
181,[27.0],[422.0],[46.0]
182,[55.0],[434.0],[422.0]
183,[268.0],[195.0],[43.0]
184,[9.0],[148.0],[216.0]
185,[308.0],[258.0],[182.0]
186,[462.0],[360.0],[52.0]
187,[498.0],[217.0],[406.0]
188,[274.0],[4.0],[481.0]
189,[451.0],[5.0],[181.0]
190,[94.0],[259.0],[132.0]
191,[445.0],[42.0],[484.0]
192,[190.0],[206.0],[169.0]
193,[170.0],[409.0],[493.0]
194,[215.0],[207.0],[38.0]
195,[95.0],[39.0],[454.0]
196,[7.0],[488.0],[215.0]
197,[44.0],[184.0],[88.0]
198,[452.0],[275.0],[432.0]
199,[331.0],[98.0],[205.0]
200,[126.0],[141.0],[429.0]
201,[390.0],[80.0],[467.0]
202,[294.0],[349.0],[159.0]
203,[487.0],[186.0],[470.0]
204,[436.0],[473.0],[28.0]
205,[433.0],[133.0],[277.0]
206,[266.0],[183.0],[381.0]
207,[10.0],[490.0],[401.0]
208,[130.0],[334.0],[105.0]
209,[227.0],[165.0],[260.0]
210,[151.0],[278.0],[307.0]
211,[355.0],[114.0],[230.0]
212,[182.0],[435.0],[107.0]
213,[132.0],[497.0],[363.0]
214,[386.0],[242.0],[295.0]
215,[188.0],[86.0],[213.0]
216,[16.0],[232.0],[383.0]
217,[380.0],[249.0],[275.0]
218,[412.0],[356.0],[45.0]
219,[286.0],[354.0],[121.0]
220,[335.0],[304.0],[469.0]
221,[2.0],[373.0],[268.0]
222,[224.0],[55.0],[331.0]
223,[359.0],[413.0],[127.0]
224,[344.0],[291.0],[339.0]
225,[424.0],[218.0],[15.0]
226,[299.0],[255.0],[301.0]
227,[336.0],[85.0],[101.0]
228,[486.0],[111.0],[308.0]
229,[407.0],[40.0],[190.0]
230,[450.0],[11.0],[404.0]
231,[395.0],[302.0],[9.0]
232,[1.0],[246.0],[195.0]
233,[137.0],[119.0],[365.0]
234,[337.0],[344.0],[197.0]
235,[163.0],[8.0],[174.0]
236,[246.0],[404.0],[270.0]
237,[58.0],[467.0],[276.0]
238,[219.0],[487.0],[288.0]
239,[60.0],[448.0],[94.0]
240,[203.0],[129.0],[483.0]
241,[318.0],[332.0],[385.0]
242,[50.0],[215.0],[51.0]
243,[497.0],[371.0],[372.0]
244,[358.0],[268.0],[418.0]
245,[114.0],[7.0],[177.0]
246,[171.0],[427.0],[99.0]
247,[301.0],[222.0],[5.0]
248,[139.0],[424.0],[463.0]
249,[458.0],[407.0],[27.0]
250,[15.0],[287.0],[21.0]
251,[496.0],[410.0],[140.0]
252,[414.0],[214.0],[491.0]
253,[457.0],[365.0],[82.0]
254,[218.0],[27.0],[345.0]
255,[24.0],[466.0],[446.0]
256,[127.0],[299.0],[148.0]
257,[35.0],[143.0],[10.0]
258,[309.0],[377.0],[360.0]
259,[291.0],[94.0],[466.0]
260,[325.0],[335.0],[68.0]
261,[255.0],[405.0],[70.0]
262,[379.0],[328.0],[185.0]
263,[319.0],[62.0],[53.0]
264,[76.0],[107.0],[11.0]
265,[103.0],[266.0],[303.0]
266,[230.0],[194.0],[114.0]
267,[377.0],[317.0],[208.0]
268,[41.0],[319.0],[206.0]
269,[297.0],[24.0],[162.0]
270,[97.0],[436.0],[410.0]
271,[174.0],[480.0],[207.0]
272,[144.0],[230.0],[269.0]
273,[423.0],[446.0],[200.0]
274,[468.0],[465.0],[81.0]
275,[454.0],[483.0],[297.0]
276,[88.0],[458.0],[8.0]
277,[231.0],[68.0],[17.0]
278,[383.0],[58.0],[344.0]
279,[154.0],[87.0],[417.0]
280,[400.0],[309.0],[305.0]
281,[455.0],[61.0],[453.0]
282,[240.0],[385.0],[50.0]
283,[366.0],[414.0],[246.0]
284,[96.0],[70.0],[87.0]
285,[469.0],[318.0],[151.0]
286,[349.0],[50.0],[210.0]
287,[140.0],[358.0],[58.0]
288,[150.0],[43.0],[321.0]
289,[83.0],[339.0],[414.0]
290,[115.0],[127.0],[405.0]
291,[169.0],[463.0],[118.0]
292,[373.0],[81.0],[60.0]
293,[153.0],[192.0],[186.0]
294,[129.0],[17.0],[328.0]
295,[448.0],[477.0],[133.0]
296,[33.0],[350.0],[157.0]
297,[320.0],[115.0],[180.0]
298,[484.0],[117.0],[48.0]
299,[368.0],[282.0],[329.0]
300,[12.0],[52.0],[371.0]
301,[80.0],[269.0],[299.0]
302,[465.0],[155.0],[0.0]
303,[217.0],[456.0],[445.0]
304,[45.0],[294.0],[235.0]
305,[244.0],[320.0],[183.0]
306,[432.0],[368.0],[349.0]
307,[384.0],[333.0],[124.0]
308,[459.0],[16.0],[364.0]
309,[228.0],[152.0],[255.0]
310,[155.0],[415.0],[229.0]
311,[25.0],[169.0],[316.0]
312,[280.0],[25.0],[424.0]
313,[292.0],[280.0],[218.0]
314,[375.0],[305.0],[184.0]
315,[43.0],[389.0],[83.0]
316,[77.0],[464.0],[153.0]
317,[136.0],[41.0],[29.0]
318,[369.0],[257.0],[64.0]
319,[381.0],[48.0],[298.0]
