Iteration,Sim_0,Sim_1,Sim_2
82,[40.0],[432.0],[138.0]
83,[22.0],[38.0],[452.0]
84,[354.0],[470.0],[166.0]
85,[156.0],[93.0],[355.0]
86,[222.0],[214.0],[265.0]
87,[388.0],[357.0],[458.0]
88,[427.0],[29.0],[439.0]
89,[357.0],[305.0],[174.0]
90,[304.0],[270.0],[282.0]
91,[229.0],[295.0],[450.0]
92,[393.0],[43.0],[261.0]
93,[72.0],[140.0],[115.0]
94,[424.0],[123.0],[366.0]
95,[482.0],[417.0],[140.0]
96,[473.0],[360.0],[199.0]
97,[188.0],[499.0],[217.0]
98,[201.0],[385.0],[411.0]
99,[317.0],[268.0],[392.0]
100,[279.0],[124.0],[75.0]
101,[441.0],[19.0],[421.0]
102,[266.0],[6.0],[64.0]
103,[259.0],[267.0],[408.0]
104,[439.0],[367.0],[109.0]
105,[111.0],[485.0],[363.0]
106,[119.0],[122.0],[443.0]
107,[450.0],[135.0],[325.0]
108,[7.0],[187.0],[172.0]
109,[331.0],[464.0],[35.0]
110,[467.0],[278.0],[96.0]
111,[278.0],[51.0],[297.0]
112,[474.0],[454.0],[362.0]
113,[308.0],[145.0],[227.0]
114,[397.0],[42.0],[244.0]
115,[66.0],[190.0],[139.0]
116,[172.0],[94.0],[182.0]
117,[324.0],[410.0],[154.0]
118,[392.0],[169.0],[33.0]
119,[9.0],[185.0],[200.0]
120,[187.0],[286.0],[469.0]
121,[136.0],[319.0],[440.0]
122,[86.0],[112.0],[446.0]
123,[275.0],[392.0],[486.0]
124,[109.0],[22.0],[279.0]
125,[18.0],[46.0],[70.0]
126,[466.0],[61.0],[86.0]
127,[476.0],[426.0],[451.0]
128,[480.0],[449.0],[152.0]
129,[319.0],[364.0],[386.0]
130,[335.0],[356.0],[264.0]
131,[384.0],[398.0],[68.0]
132,[407.0],[316.0],[299.0]
133,[436.0],[403.0],[112.0]
134,[147.0],[362.0],[59.0]
135,[42.0],[229.0],[238.0]
136,[210.0],[60.0],[153.0]
137,[286.0],[182.0],[237.0]
138,[303.0],[8.0],[20.0]
139,[243.0],[344.0],[54.0]
140,[287.0],[371.0],[58.0]
141,[104.0],[275.0],[122.0]
142,[497.0],[62.0],[358.0]
143,[137.0],[372.0],[414.0]
144,[38.0],[404.0],[423.0]
145,[365.0],[104.0],[150.0]
146,[256.0],[304.0],[30.0]
147,[485.0],[365.0],[474.0]
148,[337.0],[453.0],[245.0]
149,[495.0],[273.0],[77.0]
150,[178.0],[424.0],[253.0]
151,[117.0],[218.0],[23.0]
152,[318.0],[353.0],[137.0]
153,[114.0],[271.0],[266.0]
154,[214.0],[497.0],[141.0]
155,[470.0],[255.0],[337.0]
156,[349.0],[189.0],[403.0]
157,[94.0],[147.0],[76.0]
158,[4.0],[86.0],[372.0]
159,[50.0],[329.0],[318.0]
160,[184.0],[388.0],[499.0]
161,[479.0],[405.0],[50.0]
162,[92.0],[466.0],[267.0]
163,[26.0],[3.0],[53.0]
164,[158.0],[35.0],[170.0]
165,[123.0],[361.0],[287.0]
166,[80.0],[246.0],[390.0]
167,[465.0],[11.0],[94.0]
168,[437.0],[10.0],[473.0]
169,[36.0],[88.0],[314.0]
170,[17.0],[78.0],[331.0]
171,[163.0],[434.0],[226.0]
172,[472.0],[114.0],[437.0]
173,[148.0],[215.0],[131.0]
174,[11.0],[71.0],[73.0]
175,[360.0],[419.0],[481.0]
176,[8.0],[26.0],[18.0]
177,[181.0],[463.0],[246.0]
178,[499.0],[491.0],[232.0]
179,[412.0],[354.0],[19.0]
180,[493.0],[95.0],[413.0]
181,[62.0],[52.0],[461.0]
182,[141.0],[17.0],[99.0]
183,[404.0],[349.0],[462.0]
184,[268.0],[219.0],[412.0]
185,[413.0],[50.0],[21.0]
186,[206.0],[430.0],[353.0]
187,[306.0],[184.0],[114.0]
188,[344.0],[254.0],[286.0]
189,[186.0],[21.0],[190.0]
190,[282.0],[188.0],[497.0]
191,[409.0],[320.0],[60.0]
192,[456.0],[90.0],[399.0]
193,[39.0],[64.0],[39.0]
194,[246.0],[428.0],[472.0]
195,[430.0],[483.0],[224.0]
196,[481.0],[102.0],[309.0]
197,[19.0],[134.0],[368.0]
198,[69.0],[276.0],[357.0]
199,[84.0],[414.0],[290.0]
200,[483.0],[5.0],[268.0]
201,[347.0],[481.0],[465.0]
202,[435.0],[230.0],[218.0]
203,[464.0],[489.0],[123.0]
204,[411.0],[359.0],[418.0]
205,[77.0],[53.0],[255.0]
206,[498.0],[99.0],[202.0]
207,[299.0],[484.0],[332.0]
208,[43.0],[45.0],[498.0]
209,[180.0],[160.0],[121.0]
210,[73.0],[260.0],[22.0]
211,[328.0],[233.0],[344.0]
212,[405.0],[311.0],[435.0]
213,[416.0],[338.0],[278.0]
214,[376.0],[321.0],[211.0]
215,[207.0],[138.0],[395.0]
216,[115.0],[247.0],[194.0]
217,[135.0],[298.0],[377.0]
218,[133.0],[274.0],[27.0]
219,[255.0],[216.0],[82.0]
220,[218.0],[200.0],[445.0]
221,[291.0],[139.0],[206.0]
222,[168.0],[379.0],[143.0]
223,[16.0],[158.0],[409.0]
224,[270.0],[455.0],[207.0]
225,[71.0],[240.0],[291.0]
226,[85.0],[186.0],[447.0]
227,[129.0],[27.0],[63.0]
228,[373.0],[446.0],[88.0]
229,[426.0],[458.0],[405.0]
230,[23.0],[331.0],[394.0]
231,[394.0],[445.0],[43.0]
232,[339.0],[369.0],[351.0]
233,[192.0],[47.0],[41.0]
234,[258.0],[397.0],[426.0]
235,[27.0],[243.0],[370.0]
236,[183.0],[386.0],[459.0]
237,[52.0],[63.0],[3.0]
238,[434.0],[205.0],[176.0]
239,[63.0],[313.0],[118.0]
240,[334.0],[70.0],[203.0]
241,[267.0],[75.0],[196.0]
242,[212.0],[48.0],[373.0]
243,[162.0],[322.0],[219.0]
244,[217.0],[133.0],[155.0]
245,[194.0],[326.0],[367.0]
246,[247.0],[68.0],[402.0]
247,[274.0],[166.0],[180.0]
248,[189.0],[59.0],[188.0]
249,[34.0],[81.0],[228.0]
250,[20.0],[163.0],[1.0]
251,[177.0],[334.0],[212.0]
252,[463.0],[340.0],[45.0]
253,[352.0],[300.0],[132.0]
254,[239.0],[107.0],[320.0]
255,[230.0],[493.0],[496.0]
256,[446.0],[56.0],[335.0]
257,[203.0],[181.0],[10.0]
258,[202.0],[121.0],[328.0]
259,[82.0],[355.0],[163.0]
260,[211.0],[422.0],[98.0]
261,[375.0],[157.0],[169.0]
262,[68.0],[191.0],[490.0]
263,[448.0],[168.0],[126.0]
264,[216.0],[269.0],[230.0]
265,[143.0],[380.0],[380.0]
266,[126.0],[373.0],[116.0]
267,[377.0],[423.0],[171.0]
268,[81.0],[461.0],[52.0]
269,[70.0],[9.0],[441.0]
270,[368.0],[343.0],[274.0]
271,[88.0],[197.0],[336.0]
272,[244.0],[303.0],[432.0]
273,[231.0],[324.0],[178.0]
274,[120.0],[7.0],[359.0]
275,[215.0],[479.0],[32.0]
276,[128.0],[283.0],[83.0]
277,[385.0],[308.0],[407.0]
278,[487.0],[162.0],[448.0]
279,[452.0],[339.0],[129.0]
280,[227.0],[170.0],[356.0]
281,[64.0],[245.0],[243.0]
282,[406.0],[467.0],[457.0]
283,[127.0],[253.0],[25.0]
284,[380.0],[390.0],[97.0]
285,[457.0],[28.0],[319.0]
286,[160.0],[301.0],[103.0]
287,[25.0],[83.0],[383.0]
288,[165.0],[159.0],[191.0]
289,[333.0],[277.0],[240.0]
290,[263.0],[439.0],[455.0]
291,[449.0],[177.0],[127.0]
292,[152.0],[16.0],[379.0]
293,[33.0],[72.0],[195.0]
294,[458.0],[213.0],[205.0]
295,[293.0],[148.0],[15.0]
296,[389.0],[207.0],[242.0]
297,[415.0],[111.0],[280.0]
298,[391.0],[0.0],[144.0]
299,[195.0],[180.0],[292.0]
300,[249.0],[15.0],[349.0]
301,[336.0],[391.0],[484.0]
302,[146.0],[206.0],[475.0]
303,[155.0],[394.0],[175.0]
304,[265.0],[210.0],[301.0]
305,[280.0],[381.0],[16.0]
306,[95.0],[299.0],[136.0]
307,[257.0],[118.0],[24.0]
308,[292.0],[401.0],[12.0]
309,[0.0],[328.0],[384.0]
310,[371.0],[208.0],[160.0]
311,[242.0],[307.0],[80.0]
312,[341.0],[272.0],[381.0]
313,[166.0],[469.0],[468.0]
314,[24.0],[127.0],[375.0]
315,[5.0],[82.0],[454.0]
316,[307.0],[473.0],[369.0]
317,[381.0],[132.0],[28.0]
318,[313.0],[383.0],[352.0]
319,[277.0],[406.0],[42.0]
