Iteration,Sim_0,Sim_1,Sim_2
268,[437.0],[343.0],[96.0]
269,[384.0],[344.0],[455.0]
270,[449.0],[105.0],[160.0]
271,[344.0],[210.0],[344.0]
272,[133.0],[449.0],[212.0]
273,[92.0],[299.0],[232.0]
274,[406.0],[329.0],[486.0]
275,[304.0],[157.0],[88.0]
276,[147.0],[180.0],[144.0]
277,[166.0],[328.0],[121.0]
278,[334.0],[345.0],[320.0]
279,[34.0],[147.0],[54.0]
280,[172.0],[499.0],[166.0]
281,[30.0],[127.0],[16.0]
282,[5.0],[166.0],[157.0]
283,[88.0],[213.0],[191.0]
284,[42.0],[253.0],[384.0]
285,[293.0],[138.0],[64.0]
286,[68.0],[467.0],[12.0]
287,[263.0],[454.0],[280.0]
288,[64.0],[380.0],[408.0]
289,[66.0],[104.0],[292.0]
290,[336.0],[401.0],[240.0]
291,[16.0],[88.0],[447.0]
292,[467.0],[463.0],[207.0]
293,[163.0],[133.0],[402.0]
294,[216.0],[52.0],[52.0]
295,[279.0],[469.0],[395.0]
296,[207.0],[398.0],[222.0]
297,[81.0],[240.0],[375.0]
298,[278.0],[81.0],[294.0]
299,[187.0],[418.0],[105.0]
300,[242.0],[64.0],[228.0]
301,[265.0],[277.0],[381.0]
302,[222.0],[339.0],[380.0]
303,[71.0],[428.0],[278.0]
304,[146.0],[28.0],[22.0]
305,[341.0],[51.0],[42.0]
306,[333.0],[3.0],[45.0]
307,[50.0],[473.0],[136.0]
308,[356.0],[320.0],[50.0]
309,[249.0],[59.0],[279.0]
310,[192.0],[475.0],[28.0]
311,[165.0],[165.0],[356.0]
312,[8.0],[9.0],[394.0]
313,[80.0],[369.0],[287.0]
314,[4.0],[206.0],[454.0]
315,[277.0],[82.0],[206.0]
316,[313.0],[5.0],[379.0]
317,[381.0],[381.0],[3.0]
318,[22.0],[313.0],[369.0]
319,[413.0],[22.0],[138.0]
