Simulation,iGS,WiGS (Static w_x=0.25),Passive Learning,"WiGS (MAB-UCB1, c=5.0)",EMCM,WiGS (Static w_x=0.75),WiGS (SAC),Uncertainty Sampling,WiGS (Static w_x=0.5),"WiGS (Time-Decay, Exponential)",EGAL,QBC,GSy,GSx,"WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (Time-Decay, Linear)"
12,7.141791105270386,7.302572250366211,6.540822744369507,7.665183067321777,6.7488625049591064,7.359579086303711,12.08110499382019,6.834954261779785,7.373433351516724,7.417330980300903,7.372829914093018,10.094356298446655,6.977917909622192,6.686696529388428,7.373751878738403,7.6812779903411865,7.4105706214904785
13,7.67942476272583,7.953640699386597,6.96684718132019,7.836455821990967,7.153728723526001,8.059372425079346,11.216402530670166,7.319744110107422,7.898944616317749,7.904094696044922,8.138519763946533,10.26660704612732,7.449087142944336,7.2611119747161865,7.764898061752319,8.006426095962524,7.9392311573028564
14,7.173187971115112,7.318256378173828,6.4586381912231445,7.393239498138428,6.641765832901001,7.444322347640991,10.100016355514526,6.828714370727539,7.298950433731079,7.312046527862549,7.428205728530884,9.986556768417358,6.94843602180481,6.766058921813965,7.353959798812866,7.342788457870483,7.331400394439697
15,6.977367877960205,7.016787528991699,6.39441704750061,7.060790538787842,6.522874593734741,7.114309072494507,9.521445989608765,6.69545316696167,7.015666246414185,7.042294025421143,7.0988359451293945,9.81952428817749,6.802776098251343,6.660231590270996,7.037580728530884,7.047617197036743,7.051325559616089
16,7.014813184738159,7.073459625244141,6.444697380065918,7.180714130401611,6.57448673248291,7.153101921081543,10.032410860061646,6.720794200897217,7.063758134841919,7.119081258773804,7.203571081161499,10.06258773803711,6.869670867919922,6.678748369216919,7.126124143600464,7.097496747970581,7.204797029495239
17,6.976227760314941,7.0016889572143555,6.416586875915527,7.067563772201538,6.588382720947266,7.128818988800049,10.701892137527466,6.719399690628052,7.035627365112305,7.0567522048950195,7.150082111358643,9.858229398727417,6.82162880897522,6.640671968460083,7.068434238433838,7.039783477783203,7.046250581741333
18,7.121532201766968,7.23583984375,6.4262635707855225,7.267361402511597,6.605453729629517,7.370775461196899,10.074168682098389,6.761544704437256,7.234599828720093,7.262771368026733,7.418246746063232,9.963684797286987,6.888999938964844,6.697499513626099,7.233682632446289,7.290381669998169,7.295265436172485
19,7.078704357147217,7.22787618637085,6.444808006286621,7.262012481689453,6.6158411502838135,7.331860780715942,10.051386833190918,6.770216703414917,7.248518228530884,7.2271504402160645,7.352933168411255,9.978349924087524,6.897293567657471,6.708290100097656,7.227017402648926,7.230655908584595,7.244910717010498
20,7.166950225830078,7.3085832595825195,6.508812189102173,7.261650085449219,6.679028034210205,7.408921480178833,10.136634111404419,6.8622283935546875,7.373422145843506,7.304727077484131,7.4146809577941895,10.011931896209717,6.96025538444519,6.8340253829956055,7.306694984436035,7.2745935916900635,7.354748249053955
21,7.05804967880249,7.099225997924805,6.4736011028289795,7.135026216506958,6.587509870529175,7.251950979232788,9.676764249801636,6.798946380615234,7.122745752334595,7.107792377471924,7.195335388183594,9.964802503585815,6.933947563171387,6.7634336948394775,7.115506172180176,7.126826047897339,7.1310508251190186
22,7.082075357437134,7.211418867111206,6.426366090774536,7.226172924041748,6.583436489105225,7.322357177734375,10.298354387283325,6.744826316833496,7.175508737564087,7.212873220443726,7.360908031463623,9.931610584259033,6.880802392959595,6.7253947257995605,7.2273781299591064,7.225166320800781,7.252530574798584
23,7.003096580505371,7.25500750541687,6.4266767501831055,7.0645036697387695,6.646277666091919,7.176408529281616,9.547199487686157,6.943871021270752,7.0978333950042725,7.082326650619507,7.41960597038269,9.944883108139038,6.857659339904785,6.683206081390381,7.08230185508728,7.100074768066406,7.079709529876709
24,7.0337488651275635,7.164306163787842,6.767901659011841,7.16644549369812,6.541346549987793,7.287177562713623,13.366905689239502,6.71829628944397,7.1415605545043945,7.1763811111450195,7.311181306838989,9.909598112106323,6.858201742172241,6.6913416385650635,7.177551507949829,7.18162202835083,7.175527811050415
25,7.160504102706909,7.226117372512817,6.469369649887085,7.334457159042358,6.818960905075073,7.471603870391846,10.612524032592773,6.850120782852173,7.29871392250061,7.400798559188843,7.353846788406372,10.2212553024292,6.9623799324035645,6.8708250522613525,7.320738077163696,7.330178499221802,7.344652414321899
26,7.077237367630005,7.212350606918335,6.412926435470581,7.175084590911865,6.600977182388306,7.331364154815674,10.053569316864014,6.752717018127441,7.2634711265563965,7.240379810333252,7.3809428215026855,9.920666217803955,6.869847536087036,6.720728874206543,7.222856760025024,7.1789710521698,7.274301767349243
27,7.153768062591553,7.277989387512207,6.461978435516357,7.282782554626465,6.634031534194946,7.26556396484375,10.219083547592163,6.836690664291382,7.235029935836792,7.286653518676758,7.396810054779053,10.047011137008667,6.95487904548645,6.767776727676392,7.303415298461914,7.293633460998535,7.414083242416382
28,7.019510269165039,7.170163154602051,6.7373340129852295,7.1807861328125,6.536514759063721,7.286945104598999,13.393721103668213,6.751707553863525,7.149732351303101,7.187349081039429,7.316108703613281,9.858382225036621,6.821703195571899,6.654036045074463,7.173195123672485,7.174998998641968,7.189122438430786
29,7.066159248352051,7.208578824996948,6.415960311889648,7.149138927459717,6.586870431900024,7.326146602630615,10.064016819000244,6.754696607589722,7.265395402908325,7.2300214767456055,7.369183301925659,9.924913167953491,6.866495847702026,6.73505163192749,7.225604057312012,7.165551424026489,7.269534349441528
30,7.393192291259766,7.3167383670806885,6.660084247589111,7.208042144775391,6.857830286026001,7.17583703994751,10.042140007019043,7.080141305923462,7.238336563110352,7.263669490814209,7.637338638305664,10.091058254241943,7.1362221240997314,7.086846113204956,7.277796983718872,7.294674396514893,7.3215107917785645
31,7.017441749572754,7.154590368270874,6.749642372131348,7.15720009803772,6.539125919342041,7.161129951477051,13.440390825271606,6.72066593170166,7.139558792114258,7.1768388748168945,7.30614972114563,9.860427856445312,6.836180925369263,6.670372486114502,7.1751298904418945,7.182340621948242,7.2983314990997314
32,7.138945817947388,7.165452480316162,6.515171051025391,7.075687408447266,6.71083402633667,7.024150133132935,9.501261234283447,6.8460259437561035,7.126668214797974,7.06037712097168,7.318040132522583,9.88108205795288,6.941510438919067,6.806591510772705,7.097453832626343,7.091559648513794,7.153795003890991
33,7.249982118606567,7.309563398361206,6.551076412200928,7.294454097747803,6.690955877304077,7.362030029296875,10.3859281539917,6.971796751022339,7.304274082183838,7.327747583389282,7.405207633972168,10.125365257263184,7.046602249145508,6.861299753189087,7.323173522949219,7.2945637702941895,7.303441286087036
34,7.105661630630493,7.274956226348877,6.411208391189575,7.3453288078308105,6.580934524536133,7.289276123046875,10.30620527267456,6.737277507781982,7.313384532928467,7.29567289352417,7.408908843994141,9.986008167266846,6.891961097717285,6.718961477279663,7.303920745849609,7.300619840621948,7.450466871261597
35,7.680848121643066,7.91427206993103,6.9878551959991455,7.810086727142334,7.141647100448608,8.002894639968872,10.879349708557129,7.4045090675354,7.790724039077759,7.819337368011475,7.975214719772339,10.137911319732666,7.503931999206543,7.2010767459869385,7.686492204666138,7.879085063934326,7.871234655380249
36,7.595641136169434,7.749902963638306,6.891650199890137,7.641678094863892,7.0605058670043945,7.734003305435181,10.871001720428467,7.237321138381958,7.762376308441162,7.7362751960754395,7.92193078994751,10.130864381790161,7.367920875549316,7.203482627868652,7.647366762161255,7.820313453674316,7.92311692237854
37,6.983147859573364,7.002116918563843,6.356921434402466,7.036093473434448,6.533174753189087,7.103560209274292,9.461798667907715,6.685293912887573,6.987089395523071,7.035980224609375,7.104963302612305,9.817295551300049,6.821183204650879,6.643551349639893,7.015442609786987,7.015445947647095,7.032716751098633
38,7.244380950927734,7.293229103088379,6.537266731262207,7.270016670227051,6.663327217102051,7.351358652114868,10.521545171737671,6.919324636459351,7.293629169464111,7.3133556842803955,7.3653693199157715,10.104799747467041,7.077356815338135,6.82814359664917,7.286332607269287,7.260731935501099,7.28930401802063
39,7.249462604522705,7.352940797805786,6.5768256187438965,7.276141166687012,6.773036003112793,7.533773899078369,10.27641248703003,6.969789981842041,7.491796255111694,7.800946474075317,7.552555322647095,11.220068216323853,7.029693126678467,6.83365273475647,7.65218186378479,7.498709201812744,7.62781548500061
40,7.080005884170532,7.203077554702759,6.419125080108643,7.219902038574219,6.565698623657227,7.3218464851379395,10.258213520050049,6.734268426895142,7.1890082359313965,7.205784797668457,7.330108880996704,9.909543752670288,6.885048866271973,6.702128887176514,7.239383697509766,7.219576835632324,7.254195690155029
41,7.353297472000122,7.296782493591309,6.641517877578735,7.208547115325928,6.853486776351929,7.26353907585144,9.987184762954712,7.048261880874634,7.219240427017212,7.248324155807495,7.607821464538574,10.044117450714111,7.113682508468628,7.0884153842926025,7.254356622695923,7.263066530227661,7.201253175735474
42,7.004144906997681,7.118359804153442,6.3377509117126465,7.1490631103515625,6.506604194641113,7.27325963973999,10.005644083023071,6.687963247299194,7.186786651611328,7.154709815979004,7.280496835708618,9.874279260635376,6.8199756145477295,6.670589447021484,7.176058530807495,7.148511648178101,7.180572748184204
43,7.6897711753845215,7.915236473083496,6.995990514755249,7.762320518493652,7.172865629196167,7.998680353164673,10.796724319458008,7.385674238204956,7.800534248352051,7.850839853286743,7.9696149826049805,10.16748833656311,7.508846282958984,7.231925964355469,7.715579032897949,7.887095928192139,7.869357109069824
44,7.14738130569458,7.334465980529785,6.446542024612427,7.339513301849365,6.646598815917969,7.466341972351074,10.25259280204773,6.902981758117676,7.332951068878174,7.353215456008911,7.351847887039185,10.070077180862427,6.926820993423462,6.761487722396851,7.335402965545654,7.34000825881958,7.343335390090942
45,7.0508713722229,7.17074990272522,6.393474578857422,7.210347652435303,6.538736581802368,7.177783250808716,10.182894229888916,6.713253498077393,7.153893709182739,7.201919317245483,7.333529710769653,9.87010669708252,6.842350006103516,6.689974308013916,7.2009031772613525,7.200804710388184,7.314349889755249
46,7.162155628204346,7.328477144241333,6.452811002731323,7.410594463348389,6.647809982299805,7.44451379776001,10.381758213043213,6.813204765319824,7.362797737121582,7.322448968887329,7.453722715377808,9.99381709098816,6.945985555648804,6.768113613128662,7.32903790473938,7.339388608932495,7.360452175140381
47,7.1246209144592285,7.267160177230835,6.458677530288696,7.223292827606201,6.629732847213745,7.385257959365845,10.035990476608276,6.818238973617554,7.318886995315552,7.2605602741241455,7.392379999160767,9.944212913513184,6.928862571716309,6.754359722137451,7.261018753051758,7.215755462646484,7.314657688140869
48,7.170724153518677,7.300586938858032,6.56211519241333,7.335199356079102,6.708051681518555,7.2444188594818115,10.162473917007446,6.919336795806885,7.288262605667114,7.270706415176392,7.363879203796387,10.139570474624634,7.032744646072388,6.8054704666137695,7.331858396530151,7.281280517578125,7.361711263656616
49,7.082000255584717,7.172691822052002,6.406468629837036,7.198649644851685,6.588579416275024,7.296047925949097,9.942188739776611,6.732240676879883,7.162982225418091,7.209347248077393,7.330325365066528,9.895510911941528,6.864753007888794,6.67788028717041,7.190152168273926,7.23266863822937,7.217036247253418
50,6.9649977684021,7.033393144607544,6.419998645782471,7.138997793197632,6.538464069366455,7.207116603851318,10.58454418182373,6.6636693477630615,7.030414342880249,7.06737756729126,7.184494495391846,10.020286083221436,6.812636613845825,6.635065078735352,7.08266544342041,7.059617042541504,7.054498672485352
51,7.059378623962402,7.139643430709839,6.404741287231445,7.165173530578613,6.553591012954712,7.264053821563721,9.906971454620361,6.712238073348999,7.136060953140259,7.163446664810181,7.30171799659729,9.839696645736694,6.867696046829224,6.687634229660034,7.139484405517578,7.16988468170166,7.184199571609497
52,7.202842950820923,7.3578269481658936,6.564574480056763,7.264775991439819,6.7526280879974365,7.5251123905181885,10.27156400680542,6.918960332870483,7.4738569259643555,7.795637607574463,7.5288591384887695,11.457476139068604,6.991025924682617,6.818507671356201,7.645583391189575,7.493113994598389,7.596889019012451
53,7.139626502990723,7.216982364654541,6.4358696937561035,7.28485369682312,6.583348274230957,7.350297212600708,10.244190216064453,6.774430990219116,7.209502220153809,7.237327575683594,7.3786890506744385,9.998650312423706,6.932350397109985,6.774012565612793,7.282078742980957,7.278465509414673,7.271640777587891
54,6.971059560775757,7.006681680679321,6.368824481964111,7.0249247550964355,6.513211011886597,7.097524881362915,9.495168209075928,6.678672552108765,7.002324342727661,7.044934988021851,7.127804517745972,9.82729697227478,6.806196928024292,6.644929647445679,7.010185241699219,7.003788232803345,7.045175313949585
55,7.201950788497925,7.284436464309692,6.551384449005127,7.240260124206543,6.770028591156006,7.310627460479736,10.057698965072632,6.921288251876831,7.22572135925293,7.265107154846191,7.445202112197876,10.132486581802368,7.033117771148682,6.9354259967803955,7.322694540023804,7.272650480270386,7.2718751430511475
56,7.150659084320068,7.267746686935425,6.545593738555908,7.29932427406311,6.689087390899658,7.354379177093506,10.10705041885376,6.884770631790161,7.242861986160278,7.230342388153076,7.349637985229492,10.06411361694336,6.998489141464233,6.77259087562561,7.286410093307495,7.265559673309326,7.24441385269165
57,7.050929546356201,7.194796800613403,6.770557165145874,7.222225189208984,6.564306974411011,7.33304238319397,12.965519666671753,6.737085342407227,7.186906099319458,7.216475486755371,7.351800203323364,9.909746408462524,6.858985424041748,6.690631151199341,7.2016472816467285,7.217686653137207,7.213819742202759
58,7.72898268699646,7.996542930603027,7.0163657665252686,7.924033164978027,7.201772689819336,8.088388681411743,10.971198797225952,7.436364650726318,7.89235782623291,7.967489004135132,8.048796892166138,10.232553482055664,7.510200023651123,7.232181549072266,7.8472912311553955,7.961006164550781,7.966207981109619
59,7.161591529846191,7.2951273918151855,6.447091579437256,7.307717561721802,6.625511646270752,7.390998840332031,10.239291429519653,6.817042112350464,7.257494688034058,7.308363199234009,7.399227619171143,10.032982110977173,6.938893556594849,6.777364492416382,7.303490161895752,7.306516408920288,7.310347080230713
60,7.286821603775024,7.410161018371582,6.618491888046265,7.313340902328491,6.79815673828125,7.546261787414551,10.293278694152832,7.011419773101807,7.493318557739258,7.794017314910889,7.592590570449829,12.013692617416382,7.055340051651001,6.856349468231201,7.643359184265137,7.509072303771973,7.6621410846710205
61,7.008079528808594,7.018788576126099,6.357436180114746,7.054358720779419,6.5472564697265625,7.141476154327393,9.565584897994995,6.684494733810425,7.022271633148193,7.065853834152222,7.143043279647827,9.831600666046143,6.82626748085022,6.643591403961182,7.067610025405884,7.0403900146484375,7.0611865520477295
62,7.133942127227783,7.260312557220459,6.447736740112305,7.271209716796875,6.598453998565674,7.378008604049683,10.219724655151367,6.78990626335144,7.234595537185669,7.264300107955933,7.4004600048065186,9.956943988800049,6.932782411575317,6.760797739028931,7.27471661567688,7.263581037521362,7.280859470367432
63,7.113872289657593,7.302206993103027,6.45707106590271,7.371952295303345,6.590042352676392,7.4699273109436035,10.46862244606018,6.792737007141113,7.38805365562439,7.338762044906616,7.42387056350708,10.06903076171875,6.9313437938690186,6.7767674922943115,7.365361452102661,7.3479225635528564,7.375701427459717
64,7.110776424407959,7.179967880249023,6.4621946811676025,7.180612087249756,6.662034511566162,7.238476276397705,10.016833305358887,6.825901031494141,7.174246072769165,7.186140537261963,7.23064923286438,10.005424737930298,6.92049241065979,6.744573593139648,7.231100082397461,7.1956140995025635,7.137338876724243
65,6.941372871398926,6.984003067016602,6.370805263519287,7.027971982955933,6.502098798751831,7.083265542984009,9.484346866607666,6.6550915241241455,6.986870288848877,7.0092079639434814,7.0720953941345215,9.791887283325195,6.789397954940796,6.645686388015747,7.022033214569092,7.009126663208008,7.023501873016357
66,7.094885349273682,7.235959768295288,6.407060384750366,7.275931358337402,6.5829057693481445,7.364098787307739,10.226177453994751,6.755725383758545,7.219027996063232,7.266428709030151,7.365159749984741,9.956644773483276,6.883772611618042,6.725313901901245,7.265354633331299,7.264493942260742,7.2826972007751465
67,7.586586236953735,7.768679618835449,6.911132574081421,7.625351667404175,7.075139045715332,7.741420030593872,10.866009712219238,7.238914489746094,7.7626893520355225,7.747888565063477,7.936105251312256,10.150787353515625,7.374359369277954,7.216488838195801,7.633102893829346,7.821718692779541,7.933614015579224
68,7.065873861312866,7.12150764465332,6.448642253875732,7.144254922866821,6.643805027008057,7.233543157577515,9.849724292755127,6.823869943618774,7.121845483779907,7.149840354919434,7.200964450836182,10.007474899291992,6.883504152297974,6.694049596786499,7.165125846862793,7.1668925285339355,7.116486072540283
69,7.322417259216309,7.253023862838745,6.59419584274292,7.173049211502075,6.8171727657318115,7.227802276611328,10.013320207595825,7.038970708847046,7.185427188873291,7.224576711654663,7.582804203033447,9.969461679458618,7.103767395019531,7.056868076324463,7.2117180824279785,7.219790458679199,7.1546852588653564
70,7.265888690948486,7.346046447753906,6.585813522338867,7.242512226104736,6.779113292694092,7.345283031463623,10.044496774673462,6.937120676040649,7.27178430557251,7.292173147201538,7.50795316696167,10.123080968856812,7.061997175216675,6.9920055866241455,7.344864368438721,7.304271936416626,7.298192501068115
71,7.157799005508423,7.322369813919067,6.455081939697266,7.316682815551758,6.635695934295654,7.44083571434021,10.158313035964966,6.80573296546936,7.267579078674316,7.314661026000977,7.453910827636719,10.01338529586792,6.927099943161011,6.769430160522461,7.259535312652588,7.293588161468506,7.321697235107422
72,7.122056484222412,7.275425672531128,6.8305113315582275,7.2848615646362305,6.615311622619629,7.400454044342041,11.906541347503662,6.826791286468506,7.269608497619629,7.309244155883789,7.392434358596802,9.964941263198853,6.913229942321777,6.7470173835754395,7.340460300445557,7.299873113632202,7.32470440864563
73,7.084075450897217,7.223859548568726,6.457078456878662,7.271956443786621,6.617312908172607,7.352649927139282,10.133758783340454,6.778219938278198,7.307093381881714,7.25191593170166,7.38144326210022,10.04137372970581,6.908084154129028,6.7651824951171875,7.272209405899048,7.230848550796509,7.288536548614502
74,7.004091024398804,7.087233304977417,6.469818592071533,7.199810743331909,6.594887733459473,7.252542734146118,10.118045330047607,6.712858438491821,7.081019639968872,7.114452600479126,7.226025581359863,10.101145505905151,6.848246812820435,6.685530185699463,7.1109230518341064,7.1023313999176025,7.103775501251221
75,7.076152324676514,7.192807912826538,6.409563779830933,7.229027271270752,6.547212362289429,7.33489727973938,10.295484066009521,6.747362375259399,7.1757917404174805,7.226677417755127,7.332320690155029,9.897605419158936,6.889381408691406,6.744289398193359,7.264655351638794,7.245798349380493,7.2588112354278564
76,7.13709831237793,7.308637619018555,6.462711334228516,7.406938552856445,6.6446373462677,7.41100811958313,10.397321939468384,6.814601421356201,7.334986448287964,7.349876403808594,7.481123685836792,10.02322506904602,6.924067258834839,6.7631003856658936,7.367467880249023,7.3657872676849365,7.363707780838013
77,7.0449442863464355,7.163374662399292,6.414385557174683,7.219666004180908,6.556488513946533,7.169602870941162,10.255736112594604,6.7256176471710205,7.158617734909058,7.204280614852905,7.3285558223724365,9.908468246459961,6.832539319992065,6.692806005477905,7.226208448410034,7.225688457489014,7.339574813842773
78,7.0231287479400635,7.147451639175415,6.403818845748901,7.226220369338989,6.552410840988159,7.1900715827941895,10.153234243392944,6.72378134727478,7.240447759628296,7.19133734703064,7.3330724239349365,9.950111627578735,6.860913515090942,6.6999595165252686,7.2433762550354,7.210482358932495,7.329232692718506
79,7.026314973831177,7.161963701248169,6.435490608215332,7.161541700363159,6.596155643463135,7.2538001537323,10.473440408706665,6.755358695983887,7.056299686431885,7.1793053150177,7.224215269088745,10.070191621780396,6.8551506996154785,6.736260175704956,7.184870958328247,7.16999363899231,7.165060997009277
80,7.020875930786133,7.146855115890503,6.368816375732422,7.181611061096191,6.531301021575928,7.264395713806152,10.195015668869019,6.706996917724609,7.118725061416626,7.170367240905762,7.340991258621216,9.850996732711792,6.801969528198242,6.6491477489471436,7.204365015029907,7.177363872528076,7.181602478027344
81,6.989528179168701,7.038747072219849,6.407040119171143,7.080083847045898,6.552037715911865,7.039100408554077,9.583364486694336,6.721375226974487,7.030946493148804,7.07124662399292,7.165343284606934,9.892971754074097,6.836428642272949,6.682413816452026,7.105666637420654,7.077756881713867,7.189609527587891
82,7.391090393066406,7.13692045211792,6.725021839141846,7.439705848693848,6.688055753707886,7.225457668304443,10.450766324996948,6.8729565143585205,7.2234578132629395,7.493935585021973,7.261127233505249,10.154877185821533,7.14448618888855,7.057490348815918,7.361474275588989,7.45000433921814,7.469469308853149
83,7.3434975147247314,7.288022041320801,6.648187637329102,7.1938796043396,6.852200269699097,7.273169279098511,10.077247858047485,7.040663242340088,7.223545074462891,7.231926918029785,7.614785194396973,10.030738830566406,7.125048637390137,7.069476842880249,7.242599010467529,7.253845691680908,7.169910430908203
84,7.043234348297119,7.1986000537872314,6.798752784729004,7.193237781524658,6.584148406982422,7.326344966888428,12.89612603187561,6.773178577423096,7.175322771072388,7.207038402557373,7.327093839645386,9.910924196243286,6.869995355606079,6.693500757217407,7.2208802700042725,7.208130598068237,7.227665424346924
85,7.244575262069702,7.287724494934082,6.562807083129883,7.26546311378479,6.662152528762817,7.341327667236328,10.422590970993042,6.928985357284546,7.296543836593628,7.30568265914917,7.38520359992981,10.104792594909668,7.054047584533691,6.855838298797607,7.272783041000366,7.256432056427002,7.288344860076904
86,7.079290390014648,7.1764209270477295,6.423412799835205,7.14105749130249,6.569782495498657,7.298818111419678,10.056101560592651,6.76945948600769,7.229727745056152,7.203810930252075,7.3417768478393555,9.919477224349976,6.888376712799072,6.718088865280151,7.196568489074707,7.147427082061768,7.244064807891846
87,7.175841569900513,7.343428611755371,6.452844619750977,7.419198751449585,6.6673197746276855,7.469942808151245,10.15308403968811,6.835129499435425,7.3770811557769775,7.3592689037323,7.443209886550903,10.064895629882812,6.96654748916626,6.780668020248413,7.37120509147644,7.3975207805633545,7.392162322998047
88,6.965829610824585,7.182799577713013,6.3988752365112305,6.999159574508667,6.59812593460083,7.014616012573242,10.062757730484009,6.899334192276001,7.05427885055542,7.027955532073975,7.3439507484436035,9.866711378097534,6.813671350479126,6.641345500946045,7.025132179260254,7.038147687911987,7.111140012741089
89,7.048990249633789,7.175849199295044,6.413560628890991,7.246113538742065,6.567503213882446,7.3136632442474365,10.061163902282715,6.740103483200073,7.25230073928833,7.203869342803955,7.319908618927002,9.946400880813599,6.879706144332886,6.7265784740448,7.245042085647583,7.215975522994995,7.244673252105713
90,7.185976982116699,7.251863479614258,6.524956941604614,7.195768356323242,6.704864501953125,7.268475770950317,9.9602792263031,6.857020139694214,7.19075083732605,7.228587865829468,7.408700466156006,10.043515682220459,6.988113164901733,6.916368007659912,7.298357725143433,7.269222736358643,7.205697059631348
91,7.123431921005249,7.2165186405181885,6.465947389602661,7.237834215164185,6.629452466964722,7.331404209136963,10.06623125076294,6.789614200592041,7.215794801712036,7.231712579727173,7.377075672149658,9.994182586669922,6.926316976547241,6.752499580383301,7.225871801376343,7.270685195922852,7.260705471038818
92,6.9989166259765625,7.043053865432739,6.4462456703186035,7.121538877487183,6.571923494338989,7.212438106536865,10.157479047775269,6.726513624191284,7.047017335891724,7.077322244644165,7.209693908691406,10.041296482086182,6.82389760017395,6.659789562225342,7.080700159072876,7.072678565979004,7.077186107635498
93,7.382131099700928,7.145566701889038,6.752693176269531,7.459035873413086,6.694997549057007,7.2263805866241455,10.458565711975098,6.912471771240234,7.212925910949707,7.514335632324219,7.280684471130371,10.172778367996216,7.1288251876831055,7.067500352859497,7.387556552886963,7.469235181808472,7.467357397079468
94,7.077428817749023,7.196333646774292,6.3903162479400635,7.227392673492432,6.5741589069366455,7.188862562179565,10.279097557067871,6.7476966381073,7.159699201583862,7.223268270492554,7.38783860206604,9.925970077514648,6.872810125350952,6.7102155685424805,7.243528604507446,7.236491918563843,7.370284557342529
95,7.081406593322754,7.201755046844482,6.79108738899231,7.2177815437316895,6.591481447219849,7.330011606216431,12.764130115509033,6.760822534561157,7.18430757522583,7.231501340866089,7.364226818084717,9.909403562545776,6.884363174438477,6.7036027908325195,7.25124192237854,7.223604679107666,7.2329487800598145
96,7.025468111038208,7.048330307006836,6.395129442214966,7.054694890975952,6.5559492111206055,7.174048662185669,9.666461944580078,6.718287467956543,7.049020051956177,7.104018449783325,7.1758739948272705,9.886695146560669,6.829493999481201,6.654568910598755,7.092551231384277,7.06718373298645,7.069723606109619
