Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
10,[161.0],[531.0],[430.0],[512.0],[90.0],[62.0],[144.0],[132.0],[480.0],[347.0],[404.0],[241.0],[312.0],[350.0],[236.0],[250.0],[90.0],[449.0],[152.0],[470.0],[475.0],[538.0],[525.0],[132.0],[356.0]
11,[90.0],[283.0],[188.0],[20.0],[134.0],[356.0],[147.0],[351.0],[60.0],[521.0],[465.0],[161.0],[76.0],[283.0],[162.0],[239.0],[350.0],[20.0],[460.0],[354.0],[299.0],[487.0],[430.0],[147.0],[252.0]
12,[286.0],[489.0],[62.0],[128.0],[336.0],[430.0],[132.0],[451.0],[236.0],[34.0],[62.0],[94.0],[58.0],[63.0],[141.0],[362.0],[94.0],[389.0],[94.0],[283.0],[64.0],[71.0],[96.0],[475.0],[64.0]
13,[39.0],[97.0],[180.0],[475.0],[477.0],[486.0],[37.0],[341.0],[134.0],[379.0],[321.0],[356.0],[116.0],[323.0],[34.0],[70.0],[512.0],[439.0],[212.0],[180.0],[448.0],[141.0],[176.0],[93.0],[212.0]
14,[213.0],[299.0],[347.0],[491.0],[393.0],[152.0],[160.0],[356.0],[122.0],[327.0],[347.0],[511.0],[483.0],[23.0],[430.0],[393.0],[147.0],[460.0],[347.0],[26.0],[455.0],[430.0],[94.0],[37.0],[480.0]
15,[146.0],[60.0],[356.0],[107.0],[86.0],[70.0],[55.0],[93.0],[55.0],[113.0],[122.0],[470.0],[539.0],[538.0],[132.0],[406.0],[266.0],[356.0],[82.0],[39.0],[71.0],[475.0],[338.0],[443.0],[470.0]
16,[326.0],[389.0],[290.0],[367.0],[460.0],[475.0],[541.0],[116.0],[471.0],[534.0],[356.0],[105.0],[134.0],[94.0],[13.0],[241.0],[98.0],[91.0],[70.0],[94.0],[160.0],[476.0],[392.0],[66.0],[76.0]
17,[25.0],[285.0],[391.0],[71.0],[288.0],[347.0],[471.0],[392.0],[284.0],[443.0],[471.0],[34.0],[19.0],[393.0],[487.0],[460.0],[406.0],[316.0],[430.0],[393.0],[454.0],[60.0],[470.0],[430.0],[327.0]
18,[144.0],[34.0],[220.0],[524.0],[415.0],[443.0],[452.0],[37.0],[143.0],[296.0],[470.0],[477.0],[389.0],[470.0],[470.0],[111.0],[443.0],[37.0],[392.0],[214.0],[53.0],[113.0],[134.0],[53.0],[308.0]
19,[320.0],[67.0],[262.0],[302.0],[122.0],[250.0],[470.0],[16.0],[390.0],[30.0],[132.0],[393.0],[441.0],[144.0],[393.0],[454.0],[37.0],[525.0],[452.0],[171.0],[443.0],[134.0],[157.0],[389.0],[443.0]
20,[142.0],[146.0],[107.0],[537.0],[399.0],[391.0],[456.0],[169.0],[62.0],[223.0],[391.0],[430.0],[223.0],[134.0],[392.0],[443.0],[250.0],[329.0],[443.0],[525.0],[487.0],[442.0],[356.0],[441.0],[389.0]
21,[466.0],[393.0],[39.0],[441.0],[105.0],[141.0],[534.0],[64.0],[359.0],[266.0],[430.0],[399.0],[537.0],[460.0],[456.0],[524.0],[469.0],[328.0],[208.0],[239.0],[152.0],[470.0],[327.0],[504.0],[393.0]
22,[180.0],[362.0],[152.0],[281.0],[524.0],[156.0],[393.0],[460.0],[512.0],[285.0],[534.0],[389.0],[418.0],[30.0],[321.0],[63.0],[524.0],[25.0],[30.0],[90.0],[250.0],[285.0],[144.0],[481.0],[105.0]
23,[443.0],[430.0],[194.0],[127.0],[359.0],[107.0],[156.0],[288.0],[305.0],[522.0],[300.0],[524.0],[330.0],[468.0],[146.0],[180.0],[310.0],[524.0],[468.0],[524.0],[180.0],[63.0],[105.0],[466.0],[30.0]
24,[113.0],[470.0],[214.0],[470.0],[39.0],[359.0],[475.0],[430.0],[418.0],[532.0],[194.0],[37.0],[48.0],[415.0],[157.0],[152.0],[471.0],[152.0],[483.0],[29.0],[441.0],[393.0],[406.0],[214.0],[430.0]
25,[334.0],[144.0],[146.0],[490.0],[455.0],[390.0],[128.0],[148.0],[406.0],[146.0],[390.0],[63.0],[463.0],[359.0],[302.0],[484.0],[89.0],[338.0],[146.0],[455.0],[60.0],[296.0],[172.0],[524.0],[148.0]
26,[487.0],[178.0],[296.0],[208.0],[284.0],[476.0],[524.0],[60.0],[29.0],[172.0],[89.0],[179.0],[29.0],[122.0],[334.0],[521.0],[393.0],[180.0],[486.0],[288.0],[419.0],[525.0],[50.0],[476.0],[53.0]
27,[351.0],[268.0],[512.0],[502.0],[537.0],[338.0],[359.0],[504.0],[156.0],[154.0],[393.0],[474.0],[393.0],[504.0],[250.0],[418.0],[122.0],[113.0],[79.0],[113.0],[466.0],[11.0],[180.0],[154.0],[323.0]
28,[405.0],[441.0],[172.0],[60.0],[172.0],[538.0],[466.0],[528.0],[392.0],[134.0],[287.0],[359.0],[123.0],[70.0],[390.0],[214.0],[248.0],[105.0],[49.0],[385.0],[397.0],[441.0],[262.0],[484.0],[418.0]
29,[455.0],[149.0],[327.0],[172.0],[53.0],[362.0],[506.0],[144.0],[382.0],[52.0],[454.0],[172.0],[143.0],[404.0],[323.0],[525.0],[113.0],[466.0],[288.0],[79.0],[470.0],[172.0],[299.0],[70.0],[141.0]
30,[362.0],[490.0],[483.0],[89.0],[296.0],[90.0],[48.0],[105.0],[455.0],[300.0],[16.0],[392.0],[471.0],[105.0],[161.0],[105.0],[441.0],[397.0],[366.0],[267.0],[143.0],[14.0],[34.0],[455.0],[397.0]
31,[29.0],[458.0],[351.0],[288.0],[78.0],[393.0],[89.0],[287.0],[334.0],[470.0],[144.0],[48.0],[105.0],[172.0],[122.0],[458.0],[180.0],[299.0],[404.0],[408.0],[105.0],[404.0],[455.0],[393.0],[404.0]
32,[471.0],[172.0],[236.0],[48.0],[213.0],[48.0],[122.0],[208.0],[39.0],[538.0],[113.0],[314.0],[524.0],[250.0],[194.0],[296.0],[410.0],[250.0],[90.0],[441.0],[90.0],[443.0],[393.0],[353.0],[441.0]
33,[338.0],[342.0],[82.0],[262.0],[268.0],[53.0],[418.0],[338.0],[393.0],[338.0],[180.0],[315.0],[129.0],[458.0],[521.0],[172.0],[25.0],[406.0],[415.0],[365.0],[132.0],[29.0],[484.0],[129.0],[113.0]
34,[182.0],[356.0],[484.0],[78.0],[152.0],[465.0],[392.0],[484.0],[172.0],[475.0],[116.0],[87.0],[470.0],[406.0],[78.0],[268.0],[470.0],[393.0],[365.0],[523.0],[310.0],[395.0],[26.0],[296.0],[310.0]
35,[169.0],[111.0],[504.0],[90.0],[82.0],[83.0],[30.0],[137.0],[40.0],[169.0],[26.0],[485.0],[296.0],[82.0],[134.0],[471.0],[392.0],[124.0],[523.0],[152.0],[214.0],[504.0],[55.0],[325.0],[250.0]
36,[460.0],[30.0],[300.0],[29.0],[538.0],[105.0],[180.0],[522.0],[105.0],[523.0],[19.0],[538.0],[172.0],[338.0],[353.0],[21.0],[182.0],[359.0],[299.0],[14.0],[517.0],[338.0],[14.0],[172.0],[338.0]
37,[458.0],[90.0],[521.0],[58.0],[146.0],[34.0],[346.0],[393.0],[402.0],[103.0],[12.0],[89.0],[288.0],[156.0],[172.0],[338.0],[504.0],[504.0],[537.0],[338.0],[338.0],[282.0],[160.0],[288.0],[299.0]
38,[134.0],[218.0],[134.0],[111.0],[338.0],[288.0],[300.0],[444.0],[441.0],[452.0],[109.0],[338.0],[14.0],[299.0],[90.0],[415.0],[34.0],[390.0],[169.0],[167.0],[14.0],[392.0],[418.0],[397.0],[39.0]
39,[308.0],[63.0],[338.0],[538.0],[85.0],[146.0],[206.0],[314.0],[336.0],[415.0],[14.0],[302.0],[180.0],[40.0],[415.0],[475.0],[93.0],[411.0],[358.0],[336.0],[539.0],[19.0],[365.0],[388.0],[13.0]
40,[357.0],[338.0],[55.0],[147.0],[14.0],[154.0],[397.0],[25.0],[152.0],[541.0],[29.0],[14.0],[342.0],[366.0],[338.0],[14.0],[48.0],[11.0],[113.0],[261.0],[25.0],[336.0],[161.0],[517.0],[452.0]
41,[470.0],[541.0],[538.0],[393.0],[418.0],[541.0],[407.0],[296.0],[25.0],[389.0],[251.0],[93.0],[285.0],[34.0],[460.0],[134.0],[152.0],[470.0],[387.0],[103.0],[114.0],[103.0],[387.0],[67.0],[116.0]
42,[514.0],[14.0],[14.0],[405.0],[58.0],[30.0],[116.0],[108.0],[103.0],[156.0],[152.0],[103.0],[404.0],[48.0],[55.0],[82.0],[362.0],[134.0],[106.0],[40.0],[415.0],[406.0],[314.0],[212.0],[262.0]
43,[305.0],[538.0],[470.0],[485.0],[351.0],[308.0],[406.0],[476.0],[321.0],[531.0],[219.0],[419.0],[262.0],[444.0],[105.0],[470.0],[79.0],[82.0],[444.0],[310.0],[365.0],[331.0],[296.0],[281.0],[134.0]
44,[299.0],[359.0],[105.0],[289.0],[395.0],[113.0],[178.0],[29.0],[369.0],[485.0],[35.0],[441.0],[282.0],[452.0],[464.0],[103.0],[391.0],[29.0],[402.0],[256.0],[471.0],[152.0],[452.0],[541.0],[208.0]
45,[541.0],[369.0],[25.0],[300.0],[34.0],[380.0],[282.0],[469.0],[351.0],[79.0],[82.0],[288.0],[64.0],[116.0],[296.0],[116.0],[82.0],[89.0],[325.0],[296.0],[514.0],[387.0],[116.0],[103.0],[411.0]
46,[281.0],[504.0],[398.0],[296.0],[25.0],[134.0],[307.0],[299.0],[397.0],[399.0],[418.0],[35.0],[314.0],[296.0],[25.0],[256.0],[433.0],[391.0],[495.0],[292.0],[288.0],[433.0],[302.0],[134.0],[322.0]
47,[89.0],[40.0],[418.0],[390.0],[366.0],[252.0],[380.0],[320.0],[335.0],[250.0],[345.0],[116.0],[103.0],[314.0],[103.0],[30.0],[50.0],[531.0],[281.0],[387.0],[50.0],[537.0],[281.0],[380.0],[109.0]
48,[105.0],[103.0],[178.0],[327.0],[40.0],[452.0],[134.0],[405.0],[21.0],[143.0],[400.0],[388.0],[25.0],[103.0],[454.0],[515.0],[380.0],[330.0],[484.0],[197.0],[281.0],[455.0],[89.0],[62.0],[167.0]
49,[152.0],[273.0],[390.0],[345.0],[299.0],[310.0],[11.0],[152.0],[358.0],[404.0],[519.0],[380.0],[371.0],[387.0],[345.0],[512.0],[388.0],[302.0],[418.0],[392.0],[128.0],[380.0],[232.0],[54.0],[358.0]
50,[327.0],[358.0],[314.0],[418.0],[318.0],[167.0],[54.0],[103.0],[433.0],[20.0],[358.0],[295.0],[281.0],[358.0],[369.0],[531.0],[330.0],[213.0],[186.0],[186.0],[391.0],[415.0],[391.0],[213.0],[485.0]
51,[288.0],[13.0],[103.0],[380.0],[55.0],[273.0],[288.0],[14.0],[404.0],[239.0],[281.0],[18.0],[380.0],[399.0],[320.0],[357.0],[415.0],[273.0],[87.0],[134.0],[213.0],[89.0],[358.0],[169.0],[14.0]
52,[419.0],[392.0],[116.0],[250.0],[103.0],[143.0],[21.0],[389.0],[81.0],[194.0],[105.0],[483.0],[13.0],[484.0],[284.0],[287.0],[134.0],[307.0],[322.0],[485.0],[369.0],[105.0],[485.0],[531.0],[362.0]
53,[504.0],[455.0],[415.0],[213.0],[345.0],[458.0],[336.0],[134.0],[391.0],[462.0],[11.0],[53.0],[248.0],[455.0],[98.0],[404.0],[105.0],[143.0],[359.0],[321.0],[26.0],[320.0],[323.0],[180.0],[143.0]
54,[295.0],[143.0],[345.0],[52.0],[21.0],[322.0],[321.0],[358.0],[12.0],[25.0],[213.0],[212.0],[452.0],[479.0],[395.0],[20.0],[363.0],[116.0],[470.0],[21.0],[273.0],[295.0],[359.0],[143.0],[87.0]
55,[321.0],[48.0],[64.0],[404.0],[484.0],[470.0],[167.0],[302.0],[415.0],[155.0],[54.0],[404.0],[400.0],[180.0],[358.0],[213.0],[430.0],[262.0],[455.0],[397.0],[485.0],[397.0],[212.0],[490.0],[180.0]
56,[143.0],[347.0],[18.0],[248.0],[445.0],[418.0],[12.0],[380.0],[341.0],[26.0],[167.0],[273.0],[107.0],[239.0],[100.0],[455.0],[219.0],[114.0],[351.0],[122.0],[404.0],[359.0],[143.0],[273.0],[315.0]
57,[284.0],[305.0],[531.0],[167.0],[511.0],[399.0],[219.0],[281.0],[116.0],[213.0],[452.0],[143.0],[154.0],[143.0],[404.0],[146.0],[87.0],[403.0],[78.0],[64.0],[362.0],[25.0],[63.0],[526.0],[295.0]
58,[34.0],[185.0],[17.0],[531.0],[93.0],[490.0],[143.0],[439.0],[26.0],[517.0],[143.0],[415.0],[157.0],[25.0],[223.0],[126.0],[323.0],[335.0],[539.0],[143.0],[12.0],[305.0],[30.0],[87.0],[146.0]
59,[534.0],[400.0],[213.0],[82.0],[250.0],[122.0],[415.0],[315.0],[475.0],[395.0],[415.0],[146.0],[264.0],[146.0],[322.0],[143.0],[29.0],[212.0],[63.0],[358.0],[182.0],[114.0],[48.0],[167.0],[305.0]
60,[26.0],[284.0],[143.0],[25.0],[392.0],[213.0],[223.0],[71.0],[250.0],[339.0],[284.0],[469.0],[335.0],[26.0],[26.0],[339.0],[365.0],[347.0],[180.0],[399.0],[430.0],[20.0],[167.0],[239.0],[524.0]
61,[475.0],[483.0],[286.0],[143.0],[404.0],[212.0],[152.0],[122.0],[347.0],[115.0],[282.0],[25.0],[442.0],[490.0],[143.0],[262.0],[305.0],[167.0],[143.0],[347.0],[320.0],[189.0],[305.0],[357.0],[20.0]
62,[339.0],[336.0],[358.0],[156.0],[189.0],[305.0],[455.0],[404.0],[330.0],[356.0],[365.0],[365.0],[339.0],[53.0],[347.0],[336.0],[167.0],[146.0],[250.0],[262.0],[87.0],[213.0],[400.0],[30.0],[359.0]
63,[335.0],[488.0],[171.0],[359.0],[12.0],[296.0],[77.0],[391.0],[262.0],[444.0],[323.0],[305.0],[305.0],[335.0],[517.0],[78.0],[252.0],[305.0],[262.0],[428.0],[55.0],[223.0],[169.0],[485.0],[300.0]
64,[167.0],[331.0],[339.0],[358.0],[444.0],[524.0],[213.0],[107.0],[400.0],[524.0],[295.0],[169.0],[146.0],[362.0],[339.0],[300.0],[296.0],[296.0],[305.0],[60.0],[48.0],[462.0],[251.0],[305.0],[172.0]
65,[411.0],[161.0],[305.0],[455.0],[475.0],[411.0],[296.0],[362.0],[146.0],[359.0],[335.0],[252.0],[362.0],[305.0],[359.0],[359.0],[172.0],[521.0],[296.0],[146.0],[323.0],[454.0],[252.0],[250.0],[336.0]
66,[296.0],[25.0],[359.0],[454.0],[517.0],[172.0],[483.0],[143.0],[252.0],[107.0],[22.0],[531.0],[365.0],[347.0],[336.0],[25.0],[292.0],[169.0],[161.0],[517.0],[146.0],[347.0],[330.0],[107.0],[244.0]
67,[531.0],[433.0],[330.0],[212.0],[115.0],[300.0],[252.0],[359.0],[186.0],[369.0],[20.0],[251.0],[369.0],[411.0],[399.0],[89.0],[92.0],[172.0],[172.0],[481.0],[296.0],[517.0],[536.0],[336.0],[117.0]
68,[172.0],[89.0],[536.0],[169.0],[485.0],[394.0],[330.0],[217.0],[108.0],[336.0],[169.0],[336.0],[252.0],[438.0],[156.0],[323.0],[525.0],[186.0],[108.0],[169.0],[172.0],[146.0],[107.0],[152.0],[152.0]
69,[107.0],[385.0],[336.0],[154.0],[26.0],[161.0],[262.0],[167.0],[107.0],[152.0],[296.0],[186.0],[244.0],[252.0],[331.0],[305.0],[284.0],[107.0],[312.0],[252.0],[336.0],[59.0],[336.0],[330.0],[161.0]
70,[394.0],[348.0],[331.0],[339.0],[169.0],[365.0],[172.0],[63.0],[331.0],[180.0],[330.0],[219.0],[531.0],[336.0],[89.0],[482.0],[223.0],[160.0],[485.0],[145.0],[330.0],[239.0],[92.0],[161.0],[48.0]
71,[359.0],[113.0],[53.0],[336.0],[360.0],[335.0],[531.0],[323.0],[310.0],[400.0],[336.0],[171.0],[336.0],[456.0],[305.0],[351.0],[208.0],[336.0],[393.0],[161.0],[359.0],[145.0],[322.0],[359.0],[169.0]
72,[330.0],[141.0],[413.0],[284.0],[107.0],[395.0],[107.0],[475.0],[446.0],[186.0],[172.0],[208.0],[152.0],[292.0],[186.0],[169.0],[322.0],[161.0],[53.0],[430.0],[161.0],[186.0],[155.0],[462.0],[155.0]
73,[365.0],[300.0],[186.0],[160.0],[252.0],[262.0],[345.0],[282.0],[98.0],[351.0],[186.0],[482.0],[430.0],[152.0],[400.0],[365.0],[385.0],[219.0],[89.0],[159.0],[305.0],[436.0],[482.0],[351.0],[399.0]
74,[462.0],[122.0],[365.0],[129.0],[186.0],[219.0],[261.0],[305.0],[322.0],[305.0],[305.0],[159.0],[82.0],[322.0],[80.0],[115.0],[482.0],[145.0],[330.0],[322.0],[89.0],[180.0],[468.0],[105.0],[63.0]
75,[356.0],[171.0],[167.0],[305.0],[180.0],[483.0],[482.0],[239.0],[89.0],[346.0],[48.0],[300.0],[482.0],[89.0],[180.0],[385.0],[338.0],[28.0],[385.0],[308.0],[476.0],[351.0],[469.0],[483.0],[385.0]
76,[515.0],[485.0],[346.0],[330.0],[292.0],[346.0],[457.0],[336.0],[482.0],[161.0],[159.0],[312.0],[188.0],[482.0],[351.0],[147.0],[145.0],[404.0],[469.0],[469.0],[385.0],[356.0],[308.0],[113.0],[469.0]
77,[115.0],[357.0],[456.0],[351.0],[454.0],[238.0],[515.0],[335.0],[385.0],[465.0],[322.0],[155.0],[308.0],[365.0],[118.0],[447.0],[300.0],[239.0],[159.0],[300.0],[469.0],[534.0],[113.0],[48.0],[289.0]
78,[153.0],[264.0],[481.0],[99.0],[305.0],[180.0],[331.0],[330.0],[469.0],[109.0],[208.0],[141.0],[113.0],[469.0],[300.0],[114.0],[399.0],[300.0],[109.0],[305.0],[113.0],[300.0],[250.0],[399.0],[92.0]
79,[469.0],[81.0],[458.0],[161.0],[81.0],[109.0],[404.0],[91.0],[346.0],[434.0],[469.0],[425.0],[219.0],[316.0],[391.0],[399.0],[273.0],[171.0],[147.0],[176.0],[481.0],[512.0],[273.0],[156.0],[391.0]
80,[267.0],[159.0],[433.0],[515.0],[467.0],[142.0],[432.0],[219.0],[246.0],[10.0],[338.0],[213.0],[176.0],[300.0],[48.0],[467.0],[141.0],[159.0],[357.0],[91.0],[92.0],[154.0],[147.0],[429.0],[465.0]
81,[433.0],[156.0],[399.0],[338.0],[300.0],[147.0],[113.0],[113.0],[300.0],[299.0],[482.0],[308.0],[357.0],[241.0],[94.0],[77.0],[213.0],[399.0],[213.0],[141.0],[346.0],[399.0],[399.0],[141.0],[463.0]
82,[399.0],[55.0],[335.0],[482.0],[113.0],[151.0],[302.0],[92.0],[113.0],[77.0],[308.0],[122.0],[114.0],[161.0],[147.0],[65.0],[14.0],[147.0],[20.0],[346.0],[399.0],[122.0],[213.0],[308.0],[37.0]
83,[147.0],[391.0],[20.0],[308.0],[239.0],[482.0],[391.0],[161.0],[542.0],[114.0],[346.0],[156.0],[141.0],[109.0],[37.0],[153.0],[464.0],[141.0],[81.0],[147.0],[292.0],[346.0],[141.0],[264.0],[468.0]
84,[255.0],[37.0],[353.0],[239.0],[330.0],[77.0],[399.0],[515.0],[476.0],[482.0],[85.0],[357.0],[26.0],[357.0],[107.0],[433.0],[336.0],[223.0],[141.0],[391.0],[335.0],[147.0],[77.0],[391.0],[77.0]
85,[20.0],[49.0],[77.0],[346.0],[89.0],[159.0],[476.0],[399.0],[264.0],[391.0],[161.0],[49.0],[443.0],[141.0],[251.0],[282.0],[155.0],[264.0],[48.0],[208.0],[156.0],[357.0],[357.0],[527.0],[482.0]
86,[55.0],[339.0],[357.0],[467.0],[20.0],[14.0],[141.0],[114.0],[20.0],[89.0],[264.0],[282.0],[122.0],[213.0],[357.0],[49.0],[264.0],[55.0],[308.0],[213.0],[129.0],[467.0],[335.0],[210.0],[464.0]
87,[42.0],[395.0],[89.0],[92.0],[154.0],[336.0],[292.0],[20.0],[48.0],[55.0],[217.0],[129.0],[159.0],[339.0],[49.0],[320.0],[527.0],[282.0],[349.0],[20.0],[282.0],[250.0],[37.0],[42.0],[335.0]
88,[49.0],[349.0],[156.0],[171.0],[141.0],[282.0],[390.0],[182.0],[399.0],[282.0],[399.0],[385.0],[250.0],[114.0],[190.0],[444.0],[282.0],[49.0],[391.0],[77.0],[339.0],[156.0],[385.0],[75.0],[156.0]
89,[336.0],[167.0],[250.0],[399.0],[48.0],[42.0],[159.0],[48.0],[292.0],[264.0],[447.0],[339.0],[169.0],[331.0],[385.0],[302.0],[49.0],[64.0],[294.0],[107.0],[302.0],[339.0],[156.0],[320.0],[527.0]
90,[444.0],[282.0],[385.0],[115.0],[308.0],[302.0],[14.0],[308.0],[339.0],[320.0],[141.0],[527.0],[89.0],[264.0],[129.0],[346.0],[339.0],[320.0],[433.0],[264.0],[264.0],[49.0],[210.0],[339.0],[282.0]
91,[346.0],[527.0],[452.0],[141.0],[357.0],[339.0],[250.0],[250.0],[37.0],[90.0],[299.0],[467.0],[156.0],[77.0],[282.0],[425.0],[320.0],[346.0],[37.0],[282.0],[167.0],[64.0],[129.0],[302.0],[194.0]
92,[349.0],[35.0],[159.0],[353.0],[289.0],[320.0],[441.0],[357.0],[64.0],[167.0],[292.0],[320.0],[55.0],[159.0],[185.0],[64.0],[302.0],[77.0],[282.0],[37.0],[91.0],[485.0],[264.0],[355.0],[339.0]
93,[159.0],[105.0],[147.0],[357.0],[156.0],[223.0],[339.0],[129.0],[282.0],[365.0],[357.0],[395.0],[485.0],[189.0],[264.0],[395.0],[396.0],[14.0],[339.0],[49.0],[78.0],[55.0],[362.0],[90.0],[302.0]
94,[447.0],[289.0],[11.0],[391.0],[385.0],[284.0],[64.0],[385.0],[302.0],[147.0],[250.0],[355.0],[320.0],[49.0],[167.0],[159.0],[315.0],[52.0],[75.0],[156.0],[11.0],[444.0],[320.0],[194.0],[444.0]
95,[289.0],[524.0],[395.0],[385.0],[37.0],[532.0],[444.0],[264.0],[320.0],[469.0],[156.0],[245.0],[167.0],[14.0],[210.0],[281.0],[395.0],[284.0],[336.0],[444.0],[527.0],[90.0],[346.0],[298.0],[320.0]
96,[75.0],[142.0],[527.0],[264.0],[282.0],[527.0],[320.0],[52.0],[167.0],[14.0],[129.0],[114.0],[284.0],[37.0],[346.0],[452.0],[91.0],[130.0],[302.0],[320.0],[35.0],[365.0],[109.0],[146.0],[453.0]
97,[194.0],[71.0],[284.0],[282.0],[339.0],[281.0],[109.0],[527.0],[109.0],[106.0],[64.0],[346.0],[147.0],[282.0],[348.0],[527.0],[146.0],[527.0],[298.0],[452.0],[85.0],[284.0],[315.0],[365.0],[78.0]
98,[35.0],[294.0],[26.0],[217.0],[320.0],[130.0],[146.0],[346.0],[464.0],[289.0],[527.0],[284.0],[395.0],[167.0],[469.0],[289.0],[78.0],[108.0],[346.0],[78.0],[524.0],[65.0],[140.0],[282.0],[415.0]
99,[524.0],[154.0],[524.0],[527.0],[346.0],[75.0],[469.0],[11.0],[35.0],[527.0],[444.0],[289.0],[527.0],[346.0],[465.0],[35.0],[425.0],[153.0],[167.0],[11.0],[284.0],[159.0],[395.0],[360.0],[292.0]
100,[198.0],[72.0],[455.0],[320.0],[469.0],[289.0],[527.0],[77.0],[159.0],[75.0],[52.0],[111.0],[289.0],[320.0],[14.0],[284.0],[465.0],[289.0],[532.0],[35.0],[349.0],[465.0],[282.0],[346.0],[281.0]
101,[93.0],[108.0],[217.0],[355.0],[532.0],[194.0],[52.0],[415.0],[452.0],[392.0],[320.0],[353.0],[91.0],[91.0],[447.0],[93.0],[346.0],[357.0],[14.0],[210.0],[72.0],[445.0],[527.0],[106.0],[25.0]
102,[517.0],[396.0],[349.0],[395.0],[35.0],[108.0],[338.0],[110.0],[527.0],[248.0],[412.0],[262.0],[353.0],[527.0],[527.0],[517.0],[110.0],[26.0],[35.0],[153.0],[532.0],[107.0],[52.0],[14.0],[35.0]
103,[430.0],[477.0],[142.0],[532.0],[159.0],[25.0],[289.0],[284.0],[14.0],[160.0],[355.0],[465.0],[392.0],[80.0],[52.0],[142.0],[194.0],[365.0],[424.0],[345.0],[434.0],[527.0],[25.0],[35.0],[392.0]
104,[532.0],[96.0],[72.0],[14.0],[155.0],[353.0],[25.0],[355.0],[52.0],[396.0],[395.0],[26.0],[35.0],[232.0],[39.0],[430.0],[245.0],[455.0],[217.0],[25.0],[477.0],[289.0],[284.0],[110.0],[223.0]
105,[396.0],[99.0],[477.0],[35.0],[527.0],[35.0],[91.0],[289.0],[145.0],[355.0],[146.0],[455.0],[72.0],[353.0],[145.0],[355.0],[289.0],[142.0],[289.0],[334.0],[452.0],[524.0],[289.0],[452.0],[284.0]
