Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
13,[482.0],[100.0],[185.0],[294.0],[308.0],[172.0],[391.0],[522.0],[435.0],[107.0],[392.0],[284.0],[455.0],[166.0],[103.0],[417.0],[189.0],[349.0],[396.0],[397.0],[281.0],[391.0],[162.0],[534.0],[283.0]
14,[349.0],[291.0],[219.0],[133.0],[447.0],[171.0],[467.0],[480.0],[481.0],[134.0],[236.0],[37.0],[486.0],[143.0],[139.0],[300.0],[491.0],[523.0],[144.0],[471.0],[332.0],[534.0],[128.0],[168.0],[245.0]
15,[214.0],[349.0],[236.0],[394.0],[476.0],[74.0],[534.0],[107.0],[5.0],[447.0],[165.0],[53.0],[92.0],[300.0],[143.0],[283.0],[194.0],[255.0],[105.0],[486.0],[162.0],[530.0],[396.0],[451.0],[226.0]
16,[53.0],[282.0],[143.0],[330.0],[95.0],[153.0],[397.0],[430.0],[55.0],[347.0],[140.0],[485.0],[82.0],[89.0],[484.0],[531.0],[60.0],[298.0],[486.0],[374.0],[69.0],[370.0],[487.0],[373.0],[147.0]
17,[1.0],[422.0],[467.0],[486.0],[451.0],[294.0],[127.0],[219.0],[330.0],[317.0],[490.0],[447.0],[396.0],[447.0],[113.0],[397.0],[109.0],[293.0],[308.0],[182.0],[468.0],[397.0],[468.0],[106.0],[369.0]
18,[100.0],[212.0],[538.0],[363.0],[167.0],[103.0],[185.0],[214.0],[471.0],[455.0],[532.0],[369.0],[186.0],[13.0],[172.0],[451.0],[471.0],[487.0],[283.0],[134.0],[210.0],[473.0],[82.0],[132.0],[67.0]
19,[293.0],[522.0],[397.0],[515.0],[236.0],[180.0],[81.0],[317.0],[391.0],[170.0],[132.0],[89.0],[306.0],[281.0],[520.0],[88.0],[118.0],[186.0],[441.0],[391.0],[103.0],[139.0],[292.0],[372.0],[455.0]
20,[470.0],[453.0],[366.0],[117.0],[391.0],[317.0],[134.0],[109.0],[374.0],[397.0],[336.0],[455.0],[170.0],[168.0],[289.0],[298.0],[396.0],[514.0],[74.0],[455.0],[168.0],[158.0],[186.0],[22.0],[5.0]
21,[487.0],[255.0],[490.0],[153.0],[63.0],[399.0],[95.0],[93.0],[113.0],[63.0],[391.0],[236.0],[458.0],[336.0],[294.0],[386.0],[103.0],[484.0],[515.0],[491.0],[172.0],[490.0],[293.0],[332.0],[169.0]
22,[110.0],[273.0],[325.0],[93.0],[105.0],[98.0],[438.0],[180.0],[468.0],[481.0],[309.0],[166.0],[103.0],[140.0],[317.0],[389.0],[107.0],[107.0],[447.0],[515.0],[133.0],[168.0],[113.0],[93.0],[162.0]
23,[486.0],[523.0],[140.0],[107.0],[484.0],[296.0],[107.0],[110.0],[133.0],[109.0],[401.0],[81.0],[471.0],[63.0],[180.0],[522.0],[139.0],[284.0],[399.0],[478.0],[180.0],[98.0],[295.0],[468.0],[484.0]
24,[347.0],[538.0],[116.0],[52.0],[487.0],[529.0],[317.0],[170.0],[158.0],[74.0],[300.0],[128.0],[394.0],[397.0],[396.0],[238.0],[468.0],[81.0],[24.0],[166.0],[529.0],[373.0],[321.0],[153.0],[286.0]
25,[143.0],[80.0],[101.0],[188.0],[374.0],[435.0],[496.0],[128.0],[399.0],[27.0],[440.0],[132.0],[143.0],[476.0],[214.0],[336.0],[180.0],[347.0],[89.0],[348.0],[520.0],[435.0],[87.0],[109.0],[289.0]
26,[362.0],[239.0],[443.0],[180.0],[128.0],[401.0],[198.0],[406.0],[12.0],[332.0],[6.0],[105.0],[289.0],[103.0],[369.0],[391.0],[172.0],[406.0],[103.0],[396.0],[482.0],[89.0],[110.0],[107.0],[146.0]
27,[369.0],[292.0],[471.0],[189.0],[491.0],[394.0],[214.0],[86.0],[82.0],[172.0],[319.0],[155.0],[317.0],[301.0],[296.0],[73.0],[87.0],[455.0],[301.0],[118.0],[374.0],[476.0],[441.0],[89.0],[359.0]
28,[93.0],[37.0],[333.0],[109.0],[103.0],[461.0],[86.0],[113.0],[401.0],[103.0],[465.0],[470.0],[155.0],[5.0],[465.0],[433.0],[440.0],[295.0],[394.0],[366.0],[158.0],[521.0],[289.0],[52.0],[336.0]
29,[162.0],[25.0],[452.0],[347.0],[5.0],[168.0],[128.0],[162.0],[162.0],[133.0],[198.0],[83.0],[470.0],[158.0],[347.0],[447.0],[485.0],[82.0],[306.0],[338.0],[458.0],[107.0],[170.0],[347.0],[136.0]
30,[97.0],[129.0],[475.0],[176.0],[489.0],[458.0],[396.0],[487.0],[107.0],[145.0],[258.0],[149.0],[188.0],[102.0],[93.0],[69.0],[447.0],[103.0],[172.0],[538.0],[461.0],[455.0],[250.0],[458.0],[219.0]
31,[187.0],[396.0],[74.0],[455.0],[12.0],[330.0],[437.0],[295.0],[534.0],[296.0],[317.0],[188.0],[118.0],[303.0],[109.0],[255.0],[391.0],[396.0],[401.0],[95.0],[146.0],[128.0],[290.0],[82.0],[345.0]
32,[186.0],[306.0],[93.0],[171.0],[486.0],[82.0],[53.0],[171.0],[143.0],[458.0],[89.0],[100.0],[122.0],[172.0],[471.0],[103.0],[105.0],[527.0],[158.0],[333.0],[153.0],[396.0],[389.0],[171.0],[487.0]
33,[82.0],[152.0],[22.0],[296.0],[113.0],[35.0],[347.0],[486.0],[397.0],[473.0],[18.0],[491.0],[463.0],[471.0],[468.0],[133.0],[283.0],[110.0],[149.0],[131.0],[53.0],[385.0],[153.0],[143.0],[141.0]
34,[291.0],[17.0],[82.0],[470.0],[394.0],[118.0],[83.0],[359.0],[367.0],[146.0],[232.0],[477.0],[128.0],[74.0],[470.0],[486.0],[296.0],[171.0],[131.0],[22.0],[35.0],[471.0],[484.0],[476.0],[186.0]
35,[534.0],[132.0],[109.0],[169.0],[396.0],[481.0],[149.0],[471.0],[155.0],[294.0],[441.0],[134.0],[534.0],[486.0],[153.0],[396.0],[475.0],[12.0],[281.0],[530.0],[476.0],[22.0],[172.0],[394.0],[288.0]
36,[484.0],[486.0],[468.0],[168.0],[107.0],[406.0],[109.0],[391.0],[169.0],[139.0],[13.0],[397.0],[295.0],[396.0],[168.0],[527.0],[364.0],[93.0],[136.0],[430.0],[92.0],[103.0],[401.0],[145.0],[529.0]
37,[458.0],[351.0],[317.0],[69.0],[455.0],[131.0],[93.0],[396.0],[366.0],[180.0],[439.0],[296.0],[487.0],[430.0],[162.0],[515.0],[284.0],[128.0],[145.0],[140.0],[470.0],[374.0],[180.0],[484.0],[25.0]
38,[250.0],[82.0],[69.0],[458.0],[458.0],[92.0],[35.0],[347.0],[455.0],[515.0],[308.0],[484.0],[391.0],[162.0],[447.0],[487.0],[162.0],[471.0],[440.0],[81.0],[435.0],[35.0],[132.0],[188.0],[168.0]
39,[397.0],[455.0],[372.0],[162.0],[186.0],[133.0],[395.0],[468.0],[306.0],[440.0],[56.0],[113.0],[298.0],[93.0],[435.0],[484.0],[166.0],[468.0],[119.0],[264.0],[143.0],[145.0],[264.0],[63.0],[27.0]
40,[466.0],[369.0],[153.0],[301.0],[162.0],[136.0],[103.0],[153.0],[369.0],[529.0],[318.0],[289.0],[136.0],[109.0],[52.0],[529.0],[455.0],[109.0],[162.0],[116.0],[330.0],[5.0],[491.0],[92.0],[543.0]
41,[91.0],[300.0],[107.0],[529.0],[52.0],[146.0],[468.0],[484.0],[93.0],[520.0],[219.0],[95.0],[250.0],[107.0],[455.0],[136.0],[89.0],[157.0],[93.0],[74.0],[23.0],[515.0],[394.0],[395.0],[404.0]
42,[430.0],[89.0],[110.0],[136.0],[110.0],[158.0],[139.0],[22.0],[109.0],[168.0],[116.0],[487.0],[297.0],[81.0],[92.0],[186.0],[13.0],[289.0],[107.0],[172.0],[110.0],[359.0],[283.0],[69.0],[324.0]
43,[98.0],[534.0],[128.0],[158.0],[93.0],[373.0],[180.0],[140.0],[35.0],[189.0],[415.0],[483.0],[80.0],[468.0],[142.0],[158.0],[482.0],[162.0],[470.0],[401.0],[171.0],[486.0],[430.0],[136.0],[355.0]
44,[359.0],[366.0],[396.0],[111.0],[295.0],[139.0],[484.0],[69.0],[359.0],[171.0],[49.0],[169.0],[12.0],[470.0],[69.0],[80.0],[101.0],[283.0],[294.0],[153.0],[55.0],[401.0],[86.0],[392.0],[155.0]
45,[471.0],[397.0],[170.0],[524.0],[172.0],[374.0],[172.0],[112.0],[128.0],[534.0],[16.0],[151.0],[468.0],[458.0],[399.0],[288.0],[534.0],[391.0],[69.0],[62.0],[357.0],[93.0],[465.0],[294.0],[107.0]
46,[103.0],[530.0],[180.0],[92.0],[347.0],[143.0],[153.0],[98.0],[530.0],[530.0],[367.0],[142.0],[165.0],[347.0],[391.0],[172.0],[5.0],[172.0],[109.0],[103.0],[399.0],[470.0],[157.0],[180.0],[317.0]
47,[468.0],[214.0],[172.0],[530.0],[153.0],[520.0],[113.0],[157.0],[89.0],[158.0],[530.0],[162.0],[293.0],[455.0],[188.0],[471.0],[352.0],[223.0],[153.0],[162.0],[394.0],[109.0],[198.0],[176.0],[176.0]
48,[394.0],[131.0],[103.0],[295.0],[109.0],[355.0],[110.0],[118.0],[69.0],[169.0],[131.0],[454.0],[264.0],[187.0],[91.0],[128.0],[81.0],[250.0],[22.0],[93.0],[515.0],[112.0],[333.0],[151.0],[304.0]
49,[128.0],[106.0],[529.0],[12.0],[470.0],[208.0],[162.0],[435.0],[92.0],[331.0],[281.0],[327.0],[153.0],[22.0],[485.0],[468.0],[153.0],[180.0],[482.0],[109.0],[304.0],[180.0],[470.0],[91.0],[104.0]
50,[89.0],[219.0],[283.0],[487.0],[35.0],[281.0],[12.0],[250.0],[168.0],[306.0],[145.0],[198.0],[113.0],[69.0],[23.0],[347.0],[365.0],[401.0],[347.0],[107.0],[484.0],[398.0],[291.0],[160.0],[109.0]
51,[109.0],[26.0],[481.0],[82.0],[188.0],[145.0],[487.0],[103.0],[447.0],[470.0],[366.0],[525.0],[386.0],[180.0],[102.0],[132.0],[490.0],[321.0],[143.0],[139.0],[401.0],[352.0],[14.0],[399.0],[86.0]
52,[292.0],[250.0],[35.0],[289.0],[180.0],[310.0],[92.0],[394.0],[170.0],[69.0],[84.0],[404.0],[69.0],[53.0],[185.0],[483.0],[144.0],[127.0],[180.0],[468.0],[252.0],[69.0],[92.0],[402.0],[93.0]
53,[113.0],[143.0],[476.0],[283.0],[170.0],[402.0],[188.0],[397.0],[466.0],[98.0],[134.0],[69.0],[55.0],[529.0],[467.0],[187.0],[484.0],[394.0],[458.0],[176.0],[395.0],[430.0],[483.0],[172.0],[96.0]
54,[223.0],[144.0],[294.0],[87.0],[74.0],[169.0],[112.0],[172.0],[327.0],[35.0],[106.0],[378.0],[157.0],[110.0],[95.0],[401.0],[487.0],[470.0],[82.0],[347.0],[308.0],[86.0],[168.0],[158.0],[396.0]
55,[391.0],[134.0],[347.0],[391.0],[471.0],[151.0],[118.0],[133.0],[331.0],[143.0],[168.0],[292.0],[395.0],[86.0],[165.0],[310.0],[82.0],[153.0],[52.0],[35.0],[483.0],[529.0],[327.0],[529.0],[295.0]
56,[180.0],[81.0],[5.0],[60.0],[22.0],[301.0],[189.0],[136.0],[329.0],[391.0],[364.0],[386.0],[212.0],[171.0],[155.0],[281.0],[167.0],[113.0],[219.0],[180.0],[430.0],[162.0],[349.0],[401.0],[92.0]
57,[171.0],[447.0],[394.0],[435.0],[359.0],[473.0],[91.0],[35.0],[236.0],[236.0],[25.0],[298.0],[399.0],[394.0],[82.0],[435.0],[236.0],[22.0],[468.0],[317.0],[295.0],[118.0],[478.0],[319.0],[153.0]
58,[169.0],[334.0],[134.0],[465.0],[399.0],[5.0],[458.0],[292.0],[125.0],[527.0],[11.0],[389.0],[401.0],[330.0],[475.0],[89.0],[470.0],[359.0],[92.0],[187.0],[63.0],[167.0],[100.0],[262.0],[110.0]
59,[168.0],[352.0],[484.0],[151.0],[112.0],[316.0],[283.0],[294.0],[347.0],[486.0],[69.0],[297.0],[172.0],[210.0],[101.0],[374.0],[113.0],[34.0],[146.0],[467.0],[473.0],[236.0],[104.0],[98.0],[489.0]
60,[306.0],[527.0],[406.0],[186.0],[401.0],[189.0],[359.0],[145.0],[118.0],[208.0],[544.0],[291.0],[476.0],[35.0],[283.0],[134.0],[149.0],[25.0],[534.0],[143.0],[521.0],[283.0],[453.0],[349.0],[470.0]
61,[37.0],[394.0],[486.0],[481.0],[91.0],[455.0],[463.0],[66.0],[145.0],[57.0],[331.0],[264.0],[373.0],[189.0],[454.0],[24.0],[69.0],[333.0],[168.0],[304.0],[128.0],[394.0],[176.0],[453.0],[87.0]
62,[88.0],[520.0],[458.0],[74.0],[160.0],[309.0],[144.0],[25.0],[283.0],[330.0],[447.0],[14.0],[543.0],[332.0],[483.0],[455.0],[92.0],[89.0],[484.0],[470.0],[34.0],[113.0],[183.0],[329.0],[471.0]
63,[73.0],[95.0],[133.0],[534.0],[529.0],[306.0],[483.0],[301.0],[308.0],[188.0],[373.0],[534.0],[283.0],[296.0],[81.0],[140.0],[435.0],[63.0],[188.0],[484.0],[534.0],[146.0],[114.0],[316.0],[491.0]
64,[172.0],[155.0],[301.0],[367.0],[176.0],[352.0],[60.0],[520.0],[295.0],[476.0],[129.0],[467.0],[158.0],[52.0],[111.0],[113.0],[336.0],[64.0],[455.0],[91.0],[89.0],[347.0],[91.0],[189.0],[22.0]
65,[530.0],[284.0],[158.0],[306.0],[92.0],[119.0],[401.0],[158.0],[298.0],[402.0],[62.0],[12.0],[389.0],[176.0],[295.0],[37.0],[443.0],[461.0],[332.0],[169.0],[113.0],[153.0],[435.0],[374.0],[170.0]
66,[443.0],[166.0],[145.0],[331.0],[73.0],[57.0],[470.0],[12.0],[297.0],[394.0],[90.0],[521.0],[291.0],[104.0],[527.0],[157.0],[73.0],[56.0],[483.0],[188.0],[530.0],[281.0],[319.0],[487.0],[74.0]
67,[295.0],[433.0],[330.0],[155.0],[82.0],[14.0],[82.0],[362.0],[250.0],[366.0],[137.0],[93.0],[25.0],[437.0],[443.0],[82.0],[281.0],[537.0],[176.0],[151.0],[151.0],[336.0],[298.0],[157.0],[118.0]
68,[54.0],[124.0],[210.0],[329.0],[483.0],[303.0],[104.0],[386.0],[289.0],[82.0],[53.0],[111.0],[529.0],[328.0],[118.0],[296.0],[338.0],[143.0],[479.0],[128.0],[283.0],[483.0],[531.0],[355.0],[372.0]
69,[157.0],[56.0],[98.0],[476.0],[118.0],[476.0],[294.0],[453.0],[157.0],[329.0],[381.0],[430.0],[318.0],[352.0],[394.0],[349.0],[295.0],[11.0],[91.0],[367.0],[331.0],[433.0],[133.0],[359.0],[180.0]
70,[405.0],[142.0],[373.0],[366.0],[281.0],[372.0],[486.0],[243.0],[291.0],[136.0],[107.0],[86.0],[408.0],[92.0],[434.0],[147.0],[63.0],[287.0],[352.0],[329.0],[169.0],[300.0],[156.0],[289.0],[374.0]
71,[309.0],[532.0],[136.0],[22.0],[69.0],[144.0],[186.0],[401.0],[80.0],[160.0],[93.0],[23.0],[145.0],[116.0],[307.0],[212.0],[401.0],[134.0],[367.0],[490.0],[329.0],[172.0],[169.0],[73.0],[393.0]
72,[52.0],[501.0],[352.0],[308.0],[296.0],[464.0],[133.0],[321.0],[349.0],[372.0],[22.0],[157.0],[255.0],[87.0],[392.0],[78.0],[483.0],[214.0],[530.0],[110.0],[524.0],[294.0],[143.0],[283.0],[103.0]
73,[86.0],[337.0],[13.0],[352.0],[147.0],[525.0],[145.0],[186.0],[25.0],[374.0],[109.0],[109.0],[362.0],[188.0],[430.0],[518.0],[91.0],[430.0],[370.0],[394.0],[284.0],[62.0],[534.0],[170.0],[172.0]
74,[176.0],[329.0],[435.0],[121.0],[102.0],[484.0],[392.0],[91.0],[100.0],[5.0],[162.0],[471.0],[430.0],[144.0],[86.0],[146.0],[176.0],[292.0],[135.0],[69.0],[82.0],[327.0],[329.0],[214.0],[133.0]
75,[321.0],[290.0],[52.0],[309.0],[481.0],[188.0],[169.0],[168.0],[386.0],[153.0],[471.0],[393.0],[100.0],[83.0],[145.0],[394.0],[347.0],[86.0],[366.0],[458.0],[452.0],[120.0],[373.0],[429.0],[139.0]
76,[455.0],[391.0],[85.0],[369.0],[338.0],[359.0],[158.0],[540.0],[293.0],[8.0],[332.0],[465.0],[86.0],[169.0],[525.0],[153.0],[433.0],[100.0],[113.0],[443.0],[478.0],[134.0],[155.0],[37.0],[158.0]
77,[491.0],[11.0],[470.0],[89.0],[158.0],[486.0],[394.0],[372.0],[264.0],[91.0],[347.0],[331.0],[405.0],[398.0],[167.0],[81.0],[530.0],[327.0],[430.0],[86.0],[188.0],[485.0],[530.0],[100.0],[294.0]
78,[476.0],[392.0],[188.0],[303.0],[149.0],[135.0],[289.0],[389.0],[322.0],[308.0],[110.0],[176.0],[104.0],[128.0],[309.0],[12.0],[142.0],[264.0],[86.0],[281.0],[81.0],[447.0],[476.0],[104.0],[399.0]
79,[19.0],[475.0],[303.0],[57.0],[478.0],[55.0],[366.0],[481.0],[252.0],[435.0],[153.0],[365.0],[65.0],[134.0],[534.0],[168.0],[394.0],[435.0],[335.0],[149.0],[366.0],[23.0],[386.0],[304.0],[391.0]
80,[435.0],[434.0],[141.0],[236.0],[534.0],[454.0],[471.0],[525.0],[20.0],[73.0],[112.0],[295.0],[349.0],[113.0],[281.0],[74.0],[525.0],[187.0],[391.0],[283.0],[306.0],[182.0],[306.0],[391.0],[466.0]
81,[165.0],[94.0],[439.0],[359.0],[336.0],[53.0],[69.0],[374.0],[521.0],[401.0],[189.0],[180.0],[223.0],[34.0],[236.0],[430.0],[35.0],[52.0],[445.0],[167.0],[531.0],[284.0],[452.0],[366.0],[188.0]
82,[537.0],[335.0],[308.0],[25.0],[372.0],[430.0],[168.0],[132.0],[321.0],[352.0],[92.0],[356.0],[435.0],[487.0],[147.0],[301.0],[110.0],[453.0],[85.0],[236.0],[12.0],[166.0],[398.0],[520.0],[468.0]
83,[541.0],[13.0],[284.0],[328.0],[293.0],[210.0],[454.0],[212.0],[350.0],[132.0],[466.0],[443.0],[144.0],[82.0],[530.0],[93.0],[465.0],[160.0],[435.0],[105.0],[487.0],[491.0],[447.0],[87.0],[401.0]
84,[188.0],[122.0],[92.0],[372.0],[297.0],[160.0],[295.0],[47.0],[531.0],[484.0],[171.0],[101.0],[352.0],[283.0],[378.0],[107.0],[333.0],[218.0],[284.0],[529.0],[481.0],[147.0],[352.0],[415.0],[394.0]
85,[25.0],[118.0],[169.0],[374.0],[289.0],[8.0],[140.0],[439.0],[71.0],[155.0],[91.0],[118.0],[292.0],[73.0],[21.0],[109.0],[147.0],[71.0],[392.0],[309.0],[298.0],[356.0],[255.0],[115.0],[145.0]
86,[481.0],[112.0],[440.0],[252.0],[291.0],[393.0],[306.0],[335.0],[255.0],[32.0],[470.0],[283.0],[329.0],[149.0],[284.0],[458.0],[300.0],[498.0],[35.0],[92.0],[292.0],[467.0],[158.0],[146.0],[134.0]
87,[255.0],[355.0],[370.0],[145.0],[349.0],[111.0],[393.0],[440.0],[402.0],[92.0],[188.0],[347.0],[402.0],[359.0],[166.0],[86.0],[116.0],[226.0],[302.0],[483.0],[65.0],[338.0],[89.0],[473.0],[435.0]
88,[118.0],[170.0],[331.0],[104.0],[352.0],[456.0],[370.0],[523.0],[52.0],[441.0],[372.0],[172.0],[537.0],[157.0],[14.0],[292.0],[95.0],[458.0],[117.0],[129.0],[321.0],[63.0],[284.0],[301.0],[69.0]
89,[132.0],[171.0],[149.0],[187.0],[100.0],[389.0],[176.0],[490.0],[524.0],[87.0],[180.0],[252.0],[171.0],[478.0],[458.0],[250.0],[185.0],[54.0],[318.0],[147.0],[297.0],[465.0],[359.0],[295.0],[91.0]
90,[64.0],[401.0],[105.0],[284.0],[327.0],[86.0],[435.0],[306.0],[458.0],[373.0],[60.0],[165.0],[447.0],[295.0],[83.0],[294.0],[232.0],[155.0],[475.0],[104.0],[264.0],[169.0],[212.0],[393.0],[458.0]
91,[283.0],[128.0],[168.0],[71.0],[104.0],[295.0],[219.0],[318.0],[491.0],[430.0],[393.0],[456.0],[70.0],[214.0],[487.0],[295.0],[170.0],[355.0],[443.0],[469.0],[453.0],[454.0],[455.0],[432.0],[408.0]
92,[401.0],[487.0],[281.0],[214.0],[157.0],[60.0],[465.0],[18.0],[223.0],[491.0],[468.0],[153.0],[91.0],[308.0],[12.0],[470.0],[486.0],[176.0],[154.0],[78.0],[327.0],[309.0],[219.0],[12.0],[171.0]
93,[352.0],[91.0],[55.0],[456.0],[282.0],[186.0],[55.0],[56.0],[476.0],[355.0],[82.0],[281.0],[262.0],[362.0],[481.0],[35.0],[467.0],[219.0],[18.0],[362.0],[157.0],[176.0],[281.0],[209.0],[473.0]
94,[446.0],[484.0],[329.0],[532.0],[367.0],[252.0],[141.0],[116.0],[451.0],[392.0],[176.0],[168.0],[89.0],[112.0],[359.0],[214.0],[133.0],[252.0],[532.0],[517.0],[186.0],[92.0],[146.0],[537.0],[352.0]
95,[373.0],[404.0],[176.0],[163.0],[366.0],[97.0],[296.0],[443.0],[479.0],[301.0],[118.0],[468.0],[97.0],[91.0],[401.0],[465.0],[145.0],[534.0],[134.0],[294.0],[100.0],[91.0],[366.0],[544.0],[89.0]
96,[529.0],[162.0],[392.0],[135.0],[11.0],[54.0],[146.0],[533.0],[478.0],[302.0],[103.0],[170.0],[301.0],[118.0],[60.0],[359.0],[158.0],[530.0],[181.0],[145.0],[291.0],[463.0],[522.0],[370.0],[302.0]
97,[262.0],[107.0],[483.0],[373.0],[309.0],[52.0],[520.0],[529.0],[212.0],[118.0],[172.0],[160.0],[327.0],[404.0],[389.0],[139.0],[146.0],[212.0],[23.0],[395.0],[349.0],[475.0],[436.0],[126.0],[392.0]
98,[74.0],[176.0],[113.0],[316.0],[444.0],[176.0],[327.0],[502.0],[512.0],[532.0],[430.0],[344.0],[393.0],[167.0],[356.0],[22.0],[12.0],[478.0],[315.0],[21.0],[250.0],[395.0],[80.0],[64.0],[437.0]
99,[294.0],[12.0],[63.0],[63.0],[55.0],[466.0],[525.0],[134.0],[430.0],[142.0],[301.0],[258.0],[366.0],[236.0],[489.0],[170.0],[327.0],[133.0],[373.0],[336.0],[293.0],[367.0],[445.0],[239.0],[330.0]
100,[318.0],[113.0],[359.0],[483.0],[25.0],[0.0],[527.0],[34.0],[86.0],[55.0],[55.0],[156.0],[140.0],[58.0],[156.0],[341.0],[104.0],[352.0],[309.0],[392.0],[398.0],[331.0],[223.0],[155.0],[515.0]
101,[456.0],[347.0],[430.0],[55.0],[37.0],[87.0],[208.0],[23.0],[292.0],[16.0],[294.0],[527.0],[189.0],[534.0],[11.0],[481.0],[66.0],[385.0],[111.0],[440.0],[86.0],[298.0],[402.0],[441.0],[370.0]
102,[22.0],[93.0],[86.0],[115.0],[116.0],[530.0],[20.0],[308.0],[453.0],[52.0],[330.0],[63.0],[5.0],[367.0],[104.0],[98.0],[369.0],[529.0],[295.0],[285.0],[289.0],[292.0],[25.0],[60.0],[189.0]
103,[447.0],[109.0],[310.0],[370.0],[101.0],[465.0],[529.0],[32.0],[102.0],[456.0],[86.0],[329.0],[74.0],[530.0],[117.0],[141.0],[529.0],[158.0],[110.0],[16.0],[389.0],[487.0],[188.0],[281.0],[35.0]
104,[65.0],[92.0],[95.0],[447.0],[532.0],[1.0],[22.0],[434.0],[186.0],[310.0],[333.0],[321.0],[167.0],[309.0],[463.0],[450.0],[359.0],[145.0],[55.0],[113.0],[352.0],[289.0],[52.0],[527.0],[461.0]
105,[465.0],[327.0],[104.0],[466.0],[223.0],[170.0],[349.0],[283.0],[214.0],[95.0],[483.0],[25.0],[236.0],[366.0],[187.0],[34.0],[219.0],[372.0],[433.0],[219.0],[73.0],[297.0],[304.0],[135.0],[402.0]
