Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
43,[213.0],[193.0],[331.0],[411.0],[485.0],[484.0],[248.0],[481.0],[331.0],[172.0],[380.0],[448.0],[206.0],[241.0],[343.0],[463.0],[219.0],[480.0],[485.0],[202.0],[483.0],[471.0],[183.0],[482.0],[248.0]
44,[430.0],[226.0],[460.0],[512.0],[438.0],[523.0],[157.0],[431.0],[202.0],[213.0],[236.0],[445.0],[185.0],[172.0],[470.0],[525.0],[463.0],[369.0],[370.0],[380.0],[197.0],[532.0],[459.0],[230.0],[492.0]
45,[72.0],[198.0],[475.0],[533.0],[297.0],[83.0],[195.0],[477.0],[496.0],[355.0],[484.0],[236.0],[361.0],[437.0],[126.0],[473.0],[191.0],[41.0],[346.0],[482.0],[189.0],[191.0],[463.0],[271.0],[474.0]
46,[258.0],[145.0],[490.0],[236.0],[452.0],[183.0],[156.0],[533.0],[485.0],[206.0],[523.0],[41.0],[156.0],[189.0],[529.0],[213.0],[420.0],[188.0],[501.0],[271.0],[198.0],[476.0],[200.0],[186.0],[15.0]
47,[189.0],[437.0],[410.0],[200.0],[475.0],[180.0],[483.0],[288.0],[210.0],[217.0],[458.0],[454.0],[184.0],[258.0],[463.0],[508.0],[366.0],[148.0],[331.0],[477.0],[145.0],[100.0],[219.0],[189.0],[463.0]
48,[243.0],[442.0],[454.0],[485.0],[148.0],[209.0],[175.0],[499.0],[430.0],[410.0],[474.0],[361.0],[226.0],[193.0],[512.0],[504.0],[240.0],[256.0],[482.0],[455.0],[441.0],[23.0],[492.0],[217.0],[403.0]
49,[153.0],[445.0],[474.0],[477.0],[429.0],[410.0],[474.0],[512.0],[474.0],[31.0],[172.0],[463.0],[502.0],[219.0],[216.0],[454.0],[444.0],[467.0],[499.0],[499.0],[174.0],[322.0],[479.0],[213.0],[185.0]
50,[452.0],[161.0],[455.0],[475.0],[463.0],[168.0],[519.0],[200.0],[196.0],[200.0],[442.0],[349.0],[176.0],[442.0],[200.0],[511.0],[454.0],[306.0],[513.0],[506.0],[501.0],[103.0],[444.0],[492.0],[454.0]
51,[184.0],[294.0],[196.0],[482.0],[193.0],[288.0],[463.0],[343.0],[213.0],[236.0],[480.0],[408.0],[196.0],[459.0],[399.0],[493.0],[474.0],[202.0],[31.0],[213.0],[454.0],[5.0],[83.0],[35.0],[210.0]
52,[313.0],[19.0],[193.0],[431.0],[80.0],[492.0],[380.0],[206.0],[193.0],[458.0],[157.0],[484.0],[482.0],[529.0],[236.0],[474.0],[476.0],[193.0],[446.0],[475.0],[474.0],[439.0],[210.0],[258.0],[189.0]
53,[100.0],[243.0],[441.0],[441.0],[441.0],[343.0],[484.0],[254.0],[230.0],[454.0],[31.0],[184.0],[483.0],[444.0],[361.0],[436.0],[406.0],[219.0],[33.0],[484.0],[157.0],[35.0],[189.0],[236.0],[213.0]
54,[490.0],[138.0],[484.0],[499.0],[408.0],[499.0],[343.0],[480.0],[222.0],[344.0],[165.0],[175.0],[313.0],[463.0],[184.0],[189.0],[83.0],[235.0],[480.0],[408.0],[514.0],[47.0],[166.0],[209.0],[395.0]
55,[148.0],[246.0],[408.0],[196.0],[470.0],[126.0],[523.0],[213.0],[529.0],[193.0],[453.0],[512.0],[195.0],[448.0],[363.0],[31.0],[351.0],[248.0],[481.0],[523.0],[329.0],[140.0],[472.0],[193.0],[64.0]
56,[196.0],[333.0],[470.0],[481.0],[222.0],[482.0],[236.0],[243.0],[189.0],[479.0],[183.0],[437.0],[210.0],[191.0],[175.0],[408.0],[153.0],[238.0],[431.0],[470.0],[151.0],[144.0],[448.0],[496.0],[58.0]
57,[361.0],[179.0],[447.0],[468.0],[486.0],[175.0],[210.0],[429.0],[410.0],[500.0],[297.0],[257.0],[209.0],[325.0],[460.0],[483.0],[166.0],[210.0],[533.0],[196.0],[410.0],[130.0],[172.0],[430.0],[430.0]
58,[156.0],[122.0],[529.0],[496.0],[480.0],[79.0],[430.0],[453.0],[361.0],[463.0],[133.0],[133.0],[521.0],[201.0],[214.0],[200.0],[321.0],[189.0],[477.0],[193.0],[75.0],[411.0],[196.0],[429.0],[382.0]
59,[238.0],[97.0],[472.0],[531.0],[447.0],[497.0],[213.0],[496.0],[184.0],[11.0],[529.0],[529.0],[258.0],[433.0],[133.0],[484.0],[492.0],[180.0],[248.0],[157.0],[160.0],[145.0],[185.0],[182.0],[313.0]
60,[455.0],[35.0],[179.0],[452.0],[495.0],[243.0],[133.0],[485.0],[156.0],[474.0],[439.0],[432.0],[202.0],[438.0],[187.0],[172.0],[475.0],[481.0],[475.0],[230.0],[472.0],[200.0],[445.0],[219.0],[361.0]
61,[185.0],[64.0],[71.0],[497.0],[445.0],[193.0],[470.0],[331.0],[209.0],[492.0],[492.0],[196.0],[193.0],[297.0],[114.0],[329.0],[448.0],[168.0],[441.0],[206.0],[222.0],[222.0],[181.0],[523.0],[184.0]
62,[468.0],[211.0],[174.0],[501.0],[361.0],[468.0],[442.0],[74.0],[363.0],[222.0],[349.0],[509.0],[506.0],[418.0],[455.0],[442.0],[452.0],[288.0],[476.0],[151.0],[408.0],[513.0],[248.0],[463.0],[226.0]
63,[392.0],[305.0],[195.0],[209.0],[184.0],[447.0],[472.0],[441.0],[238.0],[509.0],[509.0],[433.0],[271.0],[515.0],[196.0],[529.0],[519.0],[431.0],[200.0],[410.0],[484.0],[77.0],[209.0],[411.0],[196.0]
64,[445.0],[525.0],[389.0],[439.0],[209.0],[46.0],[172.0],[186.0],[502.0],[433.0],[195.0],[444.0],[157.0],[450.0],[348.0],[451.0],[79.0],[533.0],[429.0],[200.0],[172.0],[168.0],[226.0],[515.0],[175.0]
65,[23.0],[410.0],[403.0],[166.0],[313.0],[432.0],[529.0],[484.0],[506.0],[297.0],[479.0],[515.0],[213.0],[490.0],[410.0],[457.0],[89.0],[499.0],[289.0],[114.0],[476.0],[288.0],[508.0],[452.0],[408.0]
66,[191.0],[429.0],[31.0],[230.0],[175.0],[245.0],[127.0],[470.0],[455.0],[480.0],[448.0],[297.0],[471.0],[236.0],[198.0],[437.0],[429.0],[477.0],[497.0],[6.0],[161.0],[202.0],[258.0],[185.0],[470.0]
67,[141.0],[355.0],[230.0],[31.0],[490.0],[161.0],[226.0],[523.0],[452.0],[322.0],[450.0],[188.0],[445.0],[471.0],[161.0],[430.0],[530.0],[410.0],[486.0],[187.0],[294.0],[180.0],[437.0],[97.0],[41.0]
68,[502.0],[172.0],[340.0],[222.0],[479.0],[211.0],[480.0],[442.0],[514.0],[80.0],[226.0],[471.0],[486.0],[230.0],[294.0],[492.0],[477.0],[430.0],[47.0],[495.0],[429.0],[481.0],[254.0],[239.0],[84.0]
69,[506.0],[407.0],[133.0],[206.0],[185.0],[246.0],[174.0],[436.0],[457.0],[157.0],[271.0],[438.0],[380.0],[346.0],[429.0],[479.0],[193.0],[213.0],[422.0],[519.0],[211.0],[477.0],[51.0],[475.0],[512.0]
70,[521.0],[458.0],[145.0],[410.0],[230.0],[230.0],[151.0],[474.0],[476.0],[392.0],[444.0],[248.0],[189.0],[200.0],[56.0],[448.0],[185.0],[209.0],[5.0],[32.0],[243.0],[431.0],[230.0],[145.0],[445.0]
71,[457.0],[208.0],[393.0],[216.0],[31.0],[198.0],[182.0],[454.0],[258.0],[219.0],[463.0],[495.0],[430.0],[235.0],[151.0],[254.0],[402.0],[441.0],[451.0],[186.0],[236.0],[496.0],[236.0],[434.0],[153.0]
72,[470.0],[421.0],[248.0],[211.0],[236.0],[236.0],[448.0],[210.0],[174.0],[182.0],[254.0],[235.0],[322.0],[222.0],[441.0],[444.0],[248.0],[496.0],[396.0],[189.0],[230.0],[499.0],[441.0],[322.0],[460.0]
73,[157.0],[432.0],[432.0],[62.0],[512.0],[173.0],[445.0],[430.0],[226.0],[210.0],[454.0],[524.0],[485.0],[31.0],[243.0],[210.0],[39.0],[482.0],[367.0],[520.0],[380.0],[436.0],[206.0],[454.0],[509.0]
74,[423.0],[117.0],[182.0],[223.0],[196.0],[179.0],[515.0],[176.0],[175.0],[430.0],[83.0],[151.0],[331.0],[331.0],[48.0],[313.0],[471.0],[472.0],[217.0],[496.0],[355.0],[452.0],[222.0],[474.0],[83.0]
75,[206.0],[217.0],[161.0],[343.0],[346.0],[103.0],[432.0],[189.0],[122.0],[472.0],[80.0],[157.0],[499.0],[532.0],[35.0],[472.0],[247.0],[485.0],[193.0],[485.0],[163.0],[331.0],[31.0],[448.0],[448.0]
76,[486.0],[434.0],[294.0],[505.0],[187.0],[27.0],[245.0],[472.0],[195.0],[226.0],[39.0],[226.0],[511.0],[527.0],[177.0],[182.0],[532.0],[331.0],[465.0],[31.0],[31.0],[343.0],[80.0],[445.0],[458.0]
77,[409.0],[526.0],[211.0],[524.0],[191.0],[122.0],[495.0],[529.0],[437.0],[235.0],[437.0],[83.0],[452.0],[469.0],[167.0],[226.0],[527.0],[468.0],[102.0],[134.0],[460.0],[533.0],[153.0],[392.0],[240.0]
78,[242.0],[46.0],[236.0],[349.0],[436.0],[294.0],[223.0],[222.0],[172.0],[471.0],[322.0],[523.0],[457.0],[395.0],[185.0],[197.0],[279.0],[230.0],[44.0],[346.0],[238.0],[258.0],[41.0],[472.0],[214.0]
79,[408.0],[133.0],[429.0],[217.0],[142.0],[20.0],[186.0],[172.0],[429.0],[238.0],[508.0],[153.0],[197.0],[524.0],[30.0],[445.0],[322.0],[370.0],[454.0],[418.0],[56.0],[475.0],[450.0],[349.0],[449.0]
80,[167.0],[18.0],[35.0],[437.0],[410.0],[239.0],[393.0],[197.0],[346.0],[514.0],[164.0],[455.0],[175.0],[467.0],[245.0],[51.0],[100.0],[31.0],[230.0],[441.0],[478.0],[213.0],[30.0],[505.0],[443.0]
81,[245.0],[420.0],[305.0],[346.0],[243.0],[76.0],[521.0],[182.0],[530.0],[445.0],[490.0],[480.0],[46.0],[148.0],[495.0],[219.0],[78.0],[452.0],[222.0],[432.0],[529.0],[485.0],[239.0],[346.0],[33.0]
82,[130.0],[214.0],[127.0],[238.0],[322.0],[530.0],[457.0],[445.0],[157.0],[41.0],[182.0],[217.0],[182.0],[238.0],[518.0],[156.0],[469.0],[206.0],[168.0],[359.0],[275.0],[441.0],[349.0],[235.0],[437.0]
83,[487.0],[30.0],[463.0],[344.0],[519.0],[210.0],[490.0],[448.0],[271.0],[408.0],[213.0],[219.0],[514.0],[62.0],[115.0],[83.0],[458.0],[182.0],[288.0],[421.0],[101.0],[193.0],[243.0],[471.0],[494.0]
84,[476.0],[389.0],[349.0],[254.0],[129.0],[430.0],[433.0],[502.0],[472.0],[470.0],[104.0],[163.0],[248.0],[423.0],[471.0],[514.0],[438.0],[445.0],[180.0],[236.0],[305.0],[484.0],[495.0],[138.0],[498.0]
85,[395.0],[84.0],[483.0],[500.0],[172.0],[271.0],[297.0],[195.0],[217.0],[248.0],[96.0],[460.0],[474.0],[466.0],[355.0],[432.0],[367.0],[236.0],[210.0],[392.0],[347.0],[271.0],[524.0],[254.0],[528.0]
86,[391.0],[275.0],[243.0],[39.0],[151.0],[213.0],[438.0],[452.0],[509.0],[448.0],[531.0],[470.0],[472.0],[456.0],[157.0],[186.0],[181.0],[455.0],[213.0],[222.0],[354.0],[210.0],[276.0],[176.0],[495.0]
87,[195.0],[142.0],[214.0],[313.0],[82.0],[387.0],[514.0],[258.0],[62.0],[529.0],[497.0],[186.0],[526.0],[376.0],[188.0],[335.0],[450.0],[226.0],[430.0],[194.0],[35.0],[189.0],[289.0],[457.0],[504.0]
88,[64.0],[15.0],[445.0],[275.0],[174.0],[512.0],[444.0],[506.0],[185.0],[245.0],[344.0],[532.0],[96.0],[513.0],[457.0],[8.0],[517.0],[451.0],[474.0],[313.0],[465.0],[474.0],[313.0],[196.0],[442.0]
89,[358.0],[238.0],[223.0],[486.0],[223.0],[206.0],[322.0],[455.0],[380.0],[343.0],[174.0],[527.0],[454.0],[220.0],[8.0],[162.0],[142.0],[83.0],[186.0],[406.0],[210.0],[430.0],[406.0],[80.0],[529.0]
90,[365.0],[324.0],[239.0],[429.0],[279.0],[48.0],[450.0],[476.0],[463.0],[438.0],[433.0],[191.0],[463.0],[217.0],[322.0],[521.0],[140.0],[346.0],[189.0],[382.0],[213.0],[472.0],[186.0],[436.0],[406.0]
91,[410.0],[439.0],[501.0],[433.0],[392.0],[30.0],[153.0],[427.0],[176.0],[231.0],[515.0],[79.0],[515.0],[16.0],[445.0],[115.0],[213.0],[197.0],[472.0],[23.0],[19.0],[361.0],[176.0],[361.0],[446.0]
92,[120.0],[436.0],[84.0],[438.0],[395.0],[458.0],[39.0],[175.0],[223.0],[450.0],[471.0],[322.0],[230.0],[514.0],[347.0],[318.0],[354.0],[436.0],[202.0],[191.0],[48.0],[454.0],[115.0],[184.0],[223.0]
93,[405.0],[529.0],[495.0],[297.0],[62.0],[142.0],[456.0],[209.0],[48.0],[143.0],[188.0],[145.0],[410.0],[248.0],[525.0],[245.0],[466.0],[529.0],[226.0],[248.0],[179.0],[206.0],[62.0],[156.0],[266.0]
94,[84.0],[184.0],[151.0],[515.0],[382.0],[181.0],[188.0],[306.0],[441.0],[21.0],[514.0],[69.0],[496.0],[212.0],[211.0],[453.0],[479.0],[153.0],[181.0],[437.0],[97.0],[248.0],[502.0],[313.0],[321.0]
95,[279.0],[196.0],[355.0],[471.0],[524.0],[35.0],[392.0],[230.0],[200.0],[176.0],[526.0],[513.0],[512.0],[197.0],[207.0],[167.0],[433.0],[271.0],[410.0],[483.0],[248.0],[442.0],[506.0],[502.0],[447.0]
96,[115.0],[361.0],[416.0],[188.0],[226.0],[436.0],[416.0],[346.0],[349.0],[163.0],[347.0],[179.0],[475.0],[188.0],[235.0],[439.0],[297.0],[321.0],[325.0],[71.0],[242.0],[470.0],[455.0],[506.0],[245.0]
97,[514.0],[512.0],[172.0],[392.0],[469.0],[471.0],[471.0],[62.0],[24.0],[483.0],[210.0],[256.0],[168.0],[153.0],[226.0],[294.0],[514.0],[51.0],[182.0],[214.0],[15.0],[455.0],[157.0],[175.0],[436.0]
98,[363.0],[185.0],[257.0],[347.0],[492.0],[322.0],[460.0],[271.0],[495.0],[418.0],[472.0],[76.0],[288.0],[445.0],[437.0],[185.0],[30.0],[186.0],[512.0],[41.0],[186.0],[410.0],[322.0],[455.0],[450.0]
99,[350.0],[460.0],[486.0],[157.0],[450.0],[511.0],[217.0],[217.0],[347.0],[349.0],[456.0],[89.0],[468.0],[482.0],[172.0],[181.0],[490.0],[176.0],[271.0],[442.0],[470.0],[437.0],[515.0],[380.0],[374.0]
100,[380.0],[209.0],[163.0],[235.0],[509.0],[266.0],[239.0],[410.0],[182.0],[363.0],[445.0],[185.0],[481.0],[474.0],[367.0],[183.0],[467.0],[361.0],[206.0],[436.0],[530.0],[408.0],[509.0],[195.0],[181.0]
101,[418.0],[175.0],[222.0],[226.0],[514.0],[58.0],[129.0],[31.0],[483.0],[361.0],[208.0],[77.0],[533.0],[475.0],[195.0],[447.0],[230.0],[349.0],[236.0],[351.0],[486.0],[529.0],[306.0],[486.0],[439.0]
102,[108.0],[149.0],[458.0],[450.0],[421.0],[486.0],[191.0],[486.0],[454.0],[347.0],[435.0],[380.0],[180.0],[501.0],[83.0],[179.0],[346.0],[184.0],[219.0],[172.0],[480.0],[172.0],[211.0],[188.0],[289.0]
103,[359.0],[271.0],[515.0],[243.0],[333.0],[429.0],[423.0],[361.0],[246.0],[495.0],[507.0],[450.0],[477.0],[392.0],[197.0],[435.0],[222.0],[196.0],[172.0],[480.0],[246.0],[434.0],[133.0],[122.0],[151.0]
104,[226.0],[150.0],[448.0],[380.0],[252.0],[450.0],[197.0],[188.0],[15.0],[188.0],[447.0],[478.0],[431.0],[23.0],[248.0],[459.0],[331.0],[175.0],[153.0],[133.0],[127.0],[197.0],[483.0],[151.0],[230.0]
105,[175.0],[363.0],[343.0],[322.0],[318.0],[475.0],[243.0],[495.0],[239.0],[490.0],[459.0],[469.0],[455.0],[485.0],[346.0],[458.0],[200.0],[151.0],[16.0],[529.0],[445.0],[226.0],[510.0],[238.0],[346.0]
