Iteration,Sim_0,Sim_1,Sim_2
144,[96.0],[203.0],[435.0]
145,[55.0],[199.0],[442.0]
146,[385.0],[135.0],[57.0]
147,[312.0],[232.0],[459.0]
148,[438.0],[189.0],[443.0]
149,[475.0],[497.0],[391.0]
150,[380.0],[187.0],[361.0]
151,[383.0],[528.0],[498.0]
152,[272.0],[429.0],[79.0]
153,[148.0],[216.0],[161.0]
154,[113.0],[521.0],[214.0]
155,[163.0],[51.0],[254.0]
156,[269.0],[461.0],[244.0]
157,[443.0],[474.0],[268.0]
158,[183.0],[367.0],[429.0]
159,[399.0],[55.0],[521.0]
160,[12.0],[356.0],[329.0]
161,[285.0],[348.0],[37.0]
162,[348.0],[151.0],[25.0]
163,[236.0],[279.0],[113.0]
164,[221.0],[529.0],[399.0]
165,[421.0],[479.0],[269.0]
166,[189.0],[294.0],[231.0]
167,[1.0],[223.0],[279.0]
168,[309.0],[450.0],[125.0]
169,[108.0],[241.0],[452.0]
170,[251.0],[272.0],[374.0]
171,[360.0],[503.0],[207.0]
172,[528.0],[274.0],[154.0]
173,[249.0],[499.0],[106.0]
174,[143.0],[183.0],[83.0]
175,[122.0],[432.0],[486.0]
176,[44.0],[74.0],[245.0]
177,[448.0],[366.0],[243.0]
178,[246.0],[110.0],[375.0]
179,[356.0],[385.0],[310.0]
180,[299.0],[65.0],[338.0]
181,[170.0],[307.0],[278.0]
182,[208.0],[387.0],[509.0]
183,[74.0],[14.0],[225.0]
184,[154.0],[92.0],[484.0]
185,[211.0],[309.0],[294.0]
186,[278.0],[33.0],[208.0]
187,[294.0],[371.0],[197.0]
188,[151.0],[257.0],[2.0]
189,[366.0],[296.0],[185.0]
190,[494.0],[120.0],[448.0]
191,[497.0],[154.0],[241.0]
192,[469.0],[156.0],[238.0]
193,[2.0],[192.0],[151.0]
194,[89.0],[145.0],[240.0]
195,[268.0],[402.0],[266.0]
196,[402.0],[54.0],[71.0]
197,[326.0],[175.0],[469.0]
198,[364.0],[112.0],[417.0]
199,[88.0],[512.0],[14.0]
200,[274.0],[453.0],[366.0]
201,[504.0],[462.0],[98.0]
202,[64.0],[456.0],[19.0]
203,[199.0],[32.0],[145.0]
204,[80.0],[174.0],[315.0]
205,[320.0],[340.0],[233.0]
206,[124.0],[8.0],[88.0]
207,[61.0],[282.0],[371.0]
208,[174.0],[324.0],[370.0]
209,[526.0],[407.0],[249.0]
210,[407.0],[448.0],[39.0]
211,[26.0],[3.0],[465.0]
212,[435.0],[390.0],[461.0]
213,[507.0],[227.0],[274.0]
214,[416.0],[39.0],[324.0]
215,[447.0],[208.0],[485.0]
216,[98.0],[233.0],[455.0]
217,[501.0],[59.0],[483.0]
218,[430.0],[416.0],[27.0]
219,[490.0],[106.0],[11.0]
220,[164.0],[509.0],[187.0]
221,[467.0],[47.0],[86.0]
222,[336.0],[483.0],[386.0]
223,[291.0],[10.0],[236.0]
224,[419.0],[360.0],[264.0]
225,[52.0],[504.0],[124.0]
226,[503.0],[40.0],[416.0]
227,[30.0],[386.0],[503.0]
228,[410.0],[84.0],[184.0]
229,[207.0],[266.0],[43.0]
230,[297.0],[284.0],[47.0]
231,[84.0],[252.0],[326.0]
232,[452.0],[136.0],[309.0]
233,[479.0],[452.0],[52.0]
234,[491.0],[399.0],[270.0]
235,[127.0],[270.0],[211.0]
236,[352.0],[455.0],[281.0]
237,[196.0],[393.0],[122.0]
238,[60.0],[292.0],[164.0]
239,[300.0],[283.0],[115.0]
240,[57.0],[52.0],[26.0]
241,[180.0],[57.0],[490.0]
242,[514.0],[265.0],[360.0]
243,[205.0],[30.0],[325.0]
244,[398.0],[63.0],[504.0]
245,[252.0],[43.0],[126.0]
246,[126.0],[133.0],[149.0]
247,[358.0],[124.0],[10.0]
248,[509.0],[50.0],[358.0]
249,[412.0],[442.0],[445.0]
250,[308.0],[98.0],[133.0]
251,[381.0],[141.0],[412.0]
252,[466.0],[487.0],[433.0]
253,[59.0],[303.0],[511.0]
254,[138.0],[398.0],[479.0]
255,[227.0],[97.0],[466.0]
256,[522.0],[77.0],[398.0]
257,[111.0],[424.0],[493.0]
258,[72.0],[19.0],[356.0]
259,[324.0],[381.0],[497.0]
260,[303.0],[446.0],[292.0]
261,[177.0],[218.0],[424.0]
262,[213.0],[60.0],[284.0]
263,[231.0],[177.0],[54.0]
264,[140.0],[173.0],[275.0]
265,[277.0],[27.0],[487.0]
266,[116.0],[466.0],[102.0]
267,[264.0],[123.0],[97.0]
268,[372.0],[433.0],[520.0]
269,[286.0],[297.0],[381.0]
270,[436.0],[520.0],[237.0]
271,[71.0],[137.0],[50.0]
272,[500.0],[138.0],[333.0]
273,[27.0],[146.0],[316.0]
274,[387.0],[105.0],[213.0]
275,[86.0],[375.0],[111.0]
276,[77.0],[516.0],[123.0]
277,[169.0],[493.0],[256.0]
278,[215.0],[9.0],[337.0]
279,[298.0],[72.0],[277.0]
280,[328.0],[116.0],[250.0]
281,[377.0],[527.0],[116.0]
282,[265.0],[169.0],[421.0]
283,[451.0],[79.0],[397.0]
284,[46.0],[353.0],[93.0]
285,[337.0],[388.0],[91.0]
286,[393.0],[264.0],[228.0]
287,[121.0],[430.0],[467.0]
288,[388.0],[352.0],[393.0]
289,[235.0],[471.0],[418.0]
290,[220.0],[323.0],[419.0]
291,[397.0],[235.0],[110.0]
292,[323.0],[128.0],[308.0]
293,[139.0],[330.0],[298.0]
294,[141.0],[445.0],[152.0]
295,[256.0],[341.0],[328.0]
296,[281.0],[86.0],[46.0]
297,[440.0],[449.0],[450.0]
298,[450.0],[121.0],[323.0]
299,[28.0],[253.0],[362.0]
300,[456.0],[24.0],[516.0]
301,[389.0],[314.0],[117.0]
302,[362.0],[362.0],[267.0]
303,[263.0],[91.0],[489.0]
304,[24.0],[377.0],[510.0]
305,[178.0],[287.0],[377.0]
306,[345.0],[465.0],[85.0]
307,[155.0],[320.0],[339.0]
308,[120.0],[267.0],[253.0]
309,[422.0],[119.0],[42.0]
310,[449.0],[28.0],[127.0]
311,[505.0],[290.0],[422.0]
312,[7.0],[176.0],[119.0]
313,[250.0],[334.0],[440.0]
314,[267.0],[100.0],[334.0]
315,[9.0],[358.0],[460.0]
316,[54.0],[38.0],[518.0]
317,[334.0],[384.0],[330.0]
318,[384.0],[317.0],[378.0]
319,[302.0],[394.0],[3.0]
320,[131.0],[244.0],[295.0]
321,[53.0],[460.0],[162.0]
322,[14.0],[507.0],[120.0]
323,[18.0],[139.0],[94.0]
324,[525.0],[440.0],[247.0]
325,[184.0],[29.0],[56.0]
326,[94.0],[505.0],[139.0]
327,[99.0],[42.0],[505.0]
328,[103.0],[94.0],[341.0]
329,[488.0],[510.0],[81.0]
330,[510.0],[99.0],[99.0]
331,[105.0],[131.0],[105.0]
332,[314.0],[56.0],[29.0]
333,[401.0],[431.0],[314.0]
334,[92.0],[295.0],[9.0]
335,[102.0],[525.0],[22.0]
336,[489.0],[81.0],[401.0]
337,[49.0],[286.0],[345.0]
338,[310.0],[518.0],[372.0]
339,[287.0],[310.0],[49.0]
340,[296.0],[49.0],[473.0]
341,[156.0],[372.0],[80.0]
