Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
10,[409.0],[0.0],[305.0],[153.0],[245.0],[376.0],[82.0],[369.0],[350.0],[496.0],[404.0],[172.0],[349.0],[128.0],[242.0],[214.0],[83.0],[23.0],[258.0],[224.0],[311.0],[248.0],[359.0],[59.0],[469.0]
11,[305.0],[379.0],[224.0],[224.0],[126.0],[468.0],[125.0],[392.0],[51.0],[355.0],[417.0],[209.0],[248.0],[191.0],[172.0],[429.0],[280.0],[172.0],[70.0],[232.0],[118.0],[95.0],[150.0],[45.0],[58.0]
12,[248.0],[524.0],[299.0],[517.0],[486.0],[533.0],[51.0],[521.0],[532.0],[329.0],[172.0],[36.0],[305.0],[249.0],[115.0],[143.0],[417.0],[13.0],[427.0],[305.0],[439.0],[327.0],[172.0],[524.0],[168.0]
13,[209.0],[285.0],[58.0],[499.0],[513.0],[159.0],[406.0],[276.0],[517.0],[532.0],[427.0],[0.0],[329.0],[400.0],[329.0],[33.0],[174.0],[209.0],[168.0],[209.0],[172.0],[128.0],[486.0],[349.0],[159.0]
14,[59.0],[411.0],[530.0],[332.0],[427.0],[311.0],[499.0],[168.0],[58.0],[524.0],[351.0],[369.0],[306.0],[457.0],[496.0],[128.0],[515.0],[409.0],[209.0],[480.0],[159.0],[462.0],[217.0],[439.0],[348.0]
15,[427.0],[515.0],[31.0],[33.0],[305.0],[83.0],[408.0],[524.0],[429.0],[350.0],[485.0],[112.0],[486.0],[118.0],[153.0],[476.0],[168.0],[501.0],[463.0],[408.0],[209.0],[73.0],[70.0],[531.0],[410.0]
16,[515.0],[343.0],[439.0],[58.0],[66.0],[327.0],[240.0],[221.0],[230.0],[368.0],[45.0],[519.0],[21.0],[369.0],[209.0],[106.0],[68.0],[311.0],[109.0],[58.0],[492.0],[369.0],[346.0],[232.0],[277.0]
17,[172.0],[242.0],[486.0],[12.0],[31.0],[230.0],[386.0],[444.0],[79.0],[434.0],[519.0],[224.0],[439.0],[288.0],[118.0],[224.0],[73.0],[212.0],[195.0],[306.0],[13.0],[224.0],[66.0],[411.0],[427.0]
18,[45.0],[348.0],[499.0],[425.0],[171.0],[463.0],[118.0],[13.0],[130.0],[33.0],[219.0],[35.0],[95.0],[355.0],[134.0],[118.0],[118.0],[355.0],[191.0],[41.0],[95.0],[346.0],[224.0],[423.0],[355.0]
19,[417.0],[501.0],[350.0],[0.0],[288.0],[530.0],[532.0],[315.0],[242.0],[344.0],[275.0],[463.0],[168.0],[83.0],[248.0],[230.0],[258.0],[454.0],[369.0],[221.0],[160.0],[408.0],[515.0],[376.0],[313.0]
20,[146.0],[109.0],[427.0],[130.0],[232.0],[343.0],[288.0],[130.0],[463.0],[427.0],[346.0],[313.0],[143.0],[368.0],[343.0],[35.0],[307.0],[277.0],[45.0],[83.0],[245.0],[410.0],[118.0],[168.0],[83.0]
21,[127.0],[168.0],[262.0],[439.0],[166.0],[355.0],[224.0],[212.0],[319.0],[212.0],[221.0],[291.0],[382.0],[485.0],[254.0],[376.0],[405.0],[517.0],[517.0],[532.0],[101.0],[480.0],[71.0],[219.0],[224.0]
22,[115.0],[439.0],[284.0],[157.0],[73.0],[517.0],[409.0],[45.0],[485.0],[87.0],[217.0],[492.0],[350.0],[234.0],[73.0],[209.0],[115.0],[480.0],[410.0],[403.0],[517.0],[33.0],[221.0],[517.0],[219.0]
23,[306.0],[160.0],[376.0],[429.0],[423.0],[268.0],[134.0],[306.0],[359.0],[229.0],[98.0],[425.0],[195.0],[434.0],[392.0],[14.0],[306.0],[33.0],[234.0],[150.0],[406.0],[35.0],[351.0],[486.0],[209.0]
24,[217.0],[305.0],[369.0],[221.0],[226.0],[406.0],[466.0],[33.0],[95.0],[76.0],[331.0],[219.0],[480.0],[74.0],[461.0],[405.0],[247.0],[272.0],[260.0],[492.0],[457.0],[209.0],[23.0],[27.0],[262.0]
25,[429.0],[83.0],[429.0],[532.0],[396.0],[242.0],[88.0],[531.0],[83.0],[399.0],[461.0],[524.0],[348.0],[517.0],[35.0],[382.0],[361.0],[429.0],[344.0],[515.0],[167.0],[429.0],[439.0],[88.0],[73.0]
26,[25.0],[406.0],[229.0],[327.0],[161.0],[366.0],[137.0],[217.0],[152.0],[31.0],[457.0],[160.0],[288.0],[233.0],[14.0],[524.0],[160.0],[485.0],[492.0],[366.0],[221.0],[219.0],[313.0],[403.0],[223.0]
27,[524.0],[248.0],[23.0],[427.0],[365.0],[219.0],[349.0],[160.0],[376.0],[396.0],[376.0],[376.0],[327.0],[217.0],[151.0],[517.0],[277.0],[263.0],[217.0],[368.0],[366.0],[476.0],[410.0],[258.0],[221.0]
28,[11.0],[485.0],[219.0],[501.0],[160.0],[532.0],[348.0],[209.0],[530.0],[36.0],[209.0],[480.0],[191.0],[376.0],[222.0],[427.0],[480.0],[219.0],[224.0],[219.0],[387.0],[297.0],[517.0],[160.0],[218.0]
29,[221.0],[142.0],[277.0],[195.0],[27.0],[480.0],[528.0],[360.0],[118.0],[67.0],[224.0],[378.0],[517.0],[135.0],[439.0],[45.0],[427.0],[524.0],[228.0],[129.0],[277.0],[350.0],[369.0],[242.0],[217.0]
30,[331.0],[365.0],[160.0],[124.0],[258.0],[427.0],[258.0],[31.0],[502.0],[365.0],[477.0],[449.0],[245.0],[321.0],[429.0],[172.0],[36.0],[31.0],[486.0],[118.0],[376.0],[306.0],[45.0],[51.0],[31.0]
31,[130.0],[527.0],[403.0],[349.0],[480.0],[13.0],[501.0],[96.0],[70.0],[200.0],[188.0],[245.0],[468.0],[201.0],[468.0],[202.0],[63.0],[396.0],[172.0],[61.0],[98.0],[531.0],[198.0],[427.0],[441.0]
32,[219.0],[221.0],[130.0],[376.0],[106.0],[228.0],[31.0],[134.0],[67.0],[480.0],[242.0],[168.0],[368.0],[172.0],[82.0],[366.0],[403.0],[437.0],[340.0],[344.0],[480.0],[96.0],[136.0],[217.0],[173.0]
33,[224.0],[429.0],[167.0],[405.0],[153.0],[31.0],[439.0],[396.0],[150.0],[242.0],[130.0],[340.0],[427.0],[95.0],[438.0],[457.0],[8.0],[229.0],[146.0],[191.0],[237.0],[351.0],[520.0],[331.0],[167.0]
34,[376.0],[517.0],[263.0],[385.0],[439.0],[248.0],[248.0],[75.0],[16.0],[359.0],[65.0],[496.0],[293.0],[51.0],[368.0],[167.0],[69.0],[224.0],[58.0],[31.0],[405.0],[167.0],[329.0],[115.0],[150.0]
35,[40.0],[480.0],[349.0],[51.0],[376.0],[209.0],[11.0],[519.0],[523.0],[439.0],[429.0],[51.0],[379.0],[87.0],[229.0],[403.0],[502.0],[143.0],[395.0],[376.0],[515.0],[272.0],[530.0],[379.0],[35.0]
36,[168.0],[31.0],[93.0],[368.0],[221.0],[224.0],[225.0],[224.0],[437.0],[221.0],[66.0],[83.0],[219.0],[476.0],[195.0],[234.0],[224.0],[397.0],[305.0],[258.0],[294.0],[517.0],[219.0],[106.0],[176.0]
37,[332.0],[344.0],[359.0],[310.0],[406.0],[395.0],[209.0],[198.0],[248.0],[327.0],[51.0],[195.0],[150.0],[409.0],[427.0],[368.0],[349.0],[369.0],[523.0],[248.0],[498.0],[82.0],[33.0],[346.0],[349.0]
38,[83.0],[229.0],[467.0],[313.0],[476.0],[457.0],[431.0],[502.0],[414.0],[406.0],[134.0],[31.0],[224.0],[76.0],[420.0],[299.0],[530.0],[217.0],[288.0],[359.0],[359.0],[179.0],[234.0],[530.0],[76.0]
39,[253.0],[104.0],[209.0],[351.0],[346.0],[513.0],[385.0],[159.0],[234.0],[48.0],[35.0],[411.0],[476.0],[31.0],[225.0],[365.0],[404.0],[236.0],[174.0],[43.0],[224.0],[361.0],[311.0],[93.0],[519.0]
40,[437.0],[427.0],[346.0],[93.0],[204.0],[523.0],[130.0],[429.0],[209.0],[35.0],[33.0],[306.0],[346.0],[209.0],[365.0],[151.0],[150.0],[100.0],[429.0],[288.0],[37.0],[130.0],[409.0],[259.0],[376.0]
41,[431.0],[443.0],[351.0],[15.0],[530.0],[492.0],[37.0],[395.0],[409.0],[219.0],[322.0],[128.0],[530.0],[214.0],[311.0],[88.0],[251.0],[376.0],[145.0],[159.0],[329.0],[349.0],[290.0],[209.0],[48.0]
42,[135.0],[217.0],[448.0],[321.0],[128.0],[115.0],[306.0],[93.0],[172.0],[519.0],[288.0],[467.0],[384.0],[477.0],[166.0],[298.0],[159.0],[51.0],[496.0],[468.0],[171.0],[359.0],[306.0],[327.0],[409.0]
43,[269.0],[6.0],[69.0],[31.0],[315.0],[379.0],[128.0],[213.0],[180.0],[5.0],[115.0],[408.0],[82.0],[168.0],[125.0],[95.0],[128.0],[476.0],[115.0],[458.0],[468.0],[502.0],[13.0],[408.0],[327.0]
44,[477.0],[224.0],[33.0],[282.0],[95.0],[477.0],[329.0],[41.0],[411.0],[248.0],[408.0],[68.0],[70.0],[439.0],[84.0],[31.0],[288.0],[249.0],[327.0],[311.0],[84.0],[43.0],[408.0],[104.0],[172.0]
45,[408.0],[209.0],[235.0],[431.0],[209.0],[81.0],[305.0],[288.0],[13.0],[209.0],[344.0],[64.0],[115.0],[264.0],[33.0],[215.0],[84.0],[321.0],[51.0],[443.0],[288.0],[530.0],[159.0],[311.0],[406.0]
46,[37.0],[460.0],[288.0],[408.0],[431.0],[150.0],[405.0],[496.0],[236.0],[321.0],[305.0],[363.0],[76.0],[259.0],[147.0],[321.0],[172.0],[167.0],[477.0],[115.0],[321.0],[16.0],[37.0],[82.0],[407.0]
47,[353.0],[329.0],[410.0],[306.0],[233.0],[172.0],[172.0],[84.0],[217.0],[408.0],[474.0],[406.0],[71.0],[480.0],[288.0],[361.0],[12.0],[477.0],[311.0],[477.0],[429.0],[379.0],[392.0],[191.0],[69.0]
48,[519.0],[76.0],[409.0],[236.0],[130.0],[130.0],[174.0],[290.0],[68.0],[306.0],[236.0],[358.0],[221.0],[236.0],[130.0],[322.0],[431.0],[408.0],[443.0],[172.0],[332.0],[496.0],[519.0],[37.0],[439.0]
49,[31.0],[130.0],[408.0],[477.0],[347.0],[107.0],[294.0],[172.0],[439.0],[150.0],[353.0],[259.0],[431.0],[130.0],[408.0],[134.0],[439.0],[431.0],[232.0],[251.0],[166.0],[343.0],[431.0],[515.0],[174.0]
50,[294.0],[408.0],[43.0],[515.0],[82.0],[174.0],[322.0],[107.0],[232.0],[416.0],[146.0],[185.0],[58.0],[271.0],[344.0],[217.0],[351.0],[189.0],[160.0],[147.0],[128.0],[214.0],[107.0],[150.0],[130.0]
51,[313.0],[393.0],[480.0],[294.0],[115.0],[298.0],[396.0],[27.0],[403.0],[153.0],[361.0],[427.0],[35.0],[148.0],[519.0],[515.0],[519.0],[130.0],[441.0],[444.0],[379.0],[269.0],[194.0],[249.0],[361.0]
52,[66.0],[294.0],[13.0],[361.0],[477.0],[234.0],[195.0],[412.0],[259.0],[107.0],[482.0],[322.0],[408.0],[356.0],[244.0],[147.0],[269.0],[340.0],[515.0],[427.0],[31.0],[13.0],[425.0],[322.0],[107.0]
53,[150.0],[236.0],[291.0],[59.0],[64.0],[322.0],[129.0],[259.0],[294.0],[284.0],[285.0],[396.0],[104.0],[153.0],[126.0],[441.0],[294.0],[519.0],[532.0],[346.0],[408.0],[15.0],[324.0],[107.0],[531.0]
54,[516.0],[519.0],[250.0],[129.0],[13.0],[217.0],[223.0],[234.0],[129.0],[277.0],[47.0],[153.0],[406.0],[359.0],[477.0],[60.0],[443.0],[129.0],[383.0],[104.0],[214.0],[172.0],[285.0],[33.0],[194.0]
55,[195.0],[322.0],[174.0],[478.0],[107.0],[101.0],[144.0],[439.0],[480.0],[254.0],[248.0],[468.0],[344.0],[194.0],[425.0],[300.0],[238.0],[349.0],[219.0],[194.0],[134.0],[191.0],[232.0],[129.0],[170.0]
56,[349.0],[149.0],[477.0],[396.0],[313.0],[129.0],[23.0],[427.0],[39.0],[486.0],[195.0],[65.0],[271.0],[524.0],[503.0],[96.0],[95.0],[234.0],[349.0],[322.0],[425.0],[106.0],[271.0],[405.0],[344.0]
57,[367.0],[463.0],[107.0],[36.0],[39.0],[400.0],[150.0],[465.0],[427.0],[217.0],[89.0],[150.0],[130.0],[305.0],[21.0],[475.0],[195.0],[82.0],[68.0],[524.0],[236.0],[134.0],[344.0],[244.0],[271.0]
58,[243.0],[405.0],[249.0],[486.0],[33.0],[70.0],[400.0],[305.0],[233.0],[69.0],[225.0],[258.0],[234.0],[68.0],[129.0],[150.0],[486.0],[305.0],[210.0],[300.0],[130.0],[234.0],[84.0],[463.0],[486.0]
59,[369.0],[234.0],[129.0],[254.0],[515.0],[524.0],[393.0],[181.0],[160.0],[290.0],[405.0],[389.0],[407.0],[254.0],[359.0],[220.0],[217.0],[463.0],[530.0],[503.0],[351.0],[427.0],[405.0],[135.0],[400.0]
60,[51.0],[82.0],[230.0],[305.0],[87.0],[407.0],[239.0],[101.0],[31.0],[340.0],[258.0],[73.0],[515.0],[225.0],[275.0],[313.0],[164.0],[239.0],[239.0],[420.0],[427.0],[503.0],[44.0],[400.0],[311.0]
61,[157.0],[73.0],[313.0],[73.0],[322.0],[227.0],[480.0],[405.0],[153.0],[258.0],[349.0],[239.0],[153.0],[39.0],[476.0],[140.0],[469.0],[73.0],[118.0],[195.0],[441.0],[129.0],[239.0],[254.0],[305.0]
62,[235.0],[95.0],[211.0],[406.0],[101.0],[476.0],[59.0],[400.0],[322.0],[305.0],[31.0],[191.0],[217.0],[294.0],[41.0],[76.0],[183.0],[243.0],[181.0],[151.0],[444.0],[21.0],[174.0],[170.0],[239.0]
63,[128.0],[35.0],[405.0],[409.0],[103.0],[254.0],[254.0],[176.0],[486.0],[402.0],[239.0],[135.0],[277.0],[6.0],[492.0],[258.0],[524.0],[157.0],[249.0],[519.0],[503.0],[189.0],[482.0],[248.0],[41.0]
64,[35.0],[476.0],[258.0],[115.0],[268.0],[418.0],[492.0],[174.0],[254.0],[191.0],[463.0],[288.0],[405.0],[239.0],[400.0],[422.0],[525.0],[256.0],[313.0],[154.0],[129.0],[258.0],[21.0],[406.0],[94.0]
65,[254.0],[400.0],[76.0],[492.0],[405.0],[251.0],[219.0],[157.0],[157.0],[269.0],[365.0],[88.0],[51.0],[438.0],[380.0],[284.0],[35.0],[288.0],[35.0],[405.0],[36.0],[405.0],[468.0],[409.0],[288.0]
66,[23.0],[67.0],[524.0],[21.0],[370.0],[329.0],[232.0],[239.0],[37.0],[476.0],[476.0],[227.0],[183.0],[224.0],[463.0],[82.0],[406.0],[388.0],[403.0],[228.0],[16.0],[422.0],[476.0],[181.0],[208.0]
67,[406.0],[313.0],[476.0],[463.0],[402.0],[472.0],[477.0],[313.0],[524.0],[442.0],[329.0],[106.0],[269.0],[367.0],[191.0],[407.0],[221.0],[406.0],[93.0],[422.0],[305.0],[418.0],[93.0],[195.0],[468.0]
68,[250.0],[225.0],[87.0],[279.0],[89.0],[93.0],[179.0],[82.0],[400.0],[492.0],[300.0],[469.0],[254.0],[58.0],[219.0],[503.0],[476.0],[20.0],[406.0],[135.0],[21.0],[221.0],[87.0],[305.0],[463.0]
69,[239.0],[249.0],[35.0],[388.0],[492.0],[87.0],[250.0],[380.0],[476.0],[469.0],[529.0],[285.0],[294.0],[420.0],[285.0],[374.0],[468.0],[68.0],[424.0],[35.0],[476.0],[87.0],[269.0],[36.0],[515.0]
70,[328.0],[250.0],[406.0],[248.0],[254.0],[441.0],[227.0],[241.0],[288.0],[174.0],[369.0],[248.0],[45.0],[519.0],[393.0],[254.0],[126.0],[342.0],[277.0],[476.0],[477.0],[442.0],[518.0],[366.0],[307.0]
71,[48.0],[477.0],[526.0],[217.0],[463.0],[305.0],[135.0],[340.0],[367.0],[151.0],[379.0],[471.0],[105.0],[151.0],[305.0],[532.0],[477.0],[242.0],[358.0],[406.0],[285.0],[463.0],[95.0],[480.0],[37.0]
72,[153.0],[409.0],[68.0],[328.0],[400.0],[265.0],[332.0],[307.0],[126.0],[85.0],[106.0],[441.0],[477.0],[502.0],[409.0],[409.0],[239.0],[317.0],[96.0],[168.0],[458.0],[254.0],[68.0],[275.0],[533.0]
73,[194.0],[418.0],[367.0],[490.0],[260.0],[275.0],[194.0],[87.0],[290.0],[358.0],[16.0],[533.0],[93.0],[242.0],[533.0],[533.0],[340.0],[170.0],[36.0],[217.0],[126.0],[368.0],[242.0],[116.0],[269.0]
74,[148.0],[424.0],[37.0],[437.0],[196.0],[153.0],[35.0],[441.0],[87.0],[70.0],[306.0],[329.0],[265.0],[145.0],[61.0],[309.0],[37.0],[35.0],[533.0],[256.0],[533.0],[217.0],[17.0],[374.0],[369.0]
75,[463.0],[153.0],[294.0],[202.0],[329.0],[245.0],[116.0],[476.0],[226.0],[525.0],[116.0],[300.0],[409.0],[515.0],[313.0],[306.0],[157.0],[70.0],[130.0],[127.0],[422.0],[242.0],[227.0],[407.0],[157.0]
76,[129.0],[300.0],[220.0],[174.0],[133.0],[233.0],[155.0],[68.0],[54.0],[409.0],[23.0],[75.0],[437.0],[408.0],[340.0],[264.0],[272.0],[502.0],[153.0],[533.0],[220.0],[84.0],[225.0],[109.0],[153.0]
77,[426.0],[407.0],[300.0],[225.0],[409.0],[344.0],[376.0],[379.0],[515.0],[441.0],[342.0],[176.0],[404.0],[21.0],[376.0],[408.0],[130.0],[344.0],[405.0],[36.0],[152.0],[152.0],[157.0],[437.0],[490.0]
78,[278.0],[306.0],[322.0],[369.0],[526.0],[195.0],[313.0],[490.0],[490.0],[369.0],[423.0],[130.0],[260.0],[183.0],[441.0],[275.0],[153.0],[365.0],[306.0],[220.0],[340.0],[227.0],[130.0],[278.0],[306.0]
79,[202.0],[195.0],[90.0],[176.0],[220.0],[482.0],[378.0],[285.0],[260.0],[130.0],[517.0],[503.0],[313.0],[306.0],[374.0],[44.0],[313.0],[153.0],[297.0],[75.0],[194.0],[533.0],[275.0],[230.0],[273.0]
80,[96.0],[148.0],[306.0],[134.0],[306.0],[198.0],[83.0],[20.0],[399.0],[533.0],[502.0],[53.0],[239.0],[160.0],[116.0],[340.0],[332.0],[160.0],[135.0],[153.0],[251.0],[275.0],[153.0],[225.0],[122.0]
81,[75.0],[380.0],[492.0],[266.0],[328.0],[250.0],[104.0],[273.0],[151.0],[317.0],[400.0],[399.0],[332.0],[407.0],[467.0],[121.0],[434.0],[79.0],[526.0],[329.0],[35.0],[34.0],[458.0],[344.0],[23.0]
82,[402.0],[48.0],[159.0],[61.0],[502.0],[160.0],[366.0],[442.0],[405.0],[239.0],[245.0],[134.0],[160.0],[159.0],[322.0],[54.0],[54.0],[88.0],[407.0],[441.0],[300.0],[260.0],[245.0],[392.0],[426.0]
83,[440.0],[526.0],[434.0],[245.0],[399.0],[51.0],[450.0],[407.0],[60.0],[39.0],[193.0],[365.0],[129.0],[129.0],[107.0],[174.0],[308.0],[16.0],[365.0],[233.0],[170.0],[328.0],[434.0],[70.0],[202.0]
84,[436.0],[51.0],[407.0],[243.0],[134.0],[205.0],[158.0],[129.0],[44.0],[129.0],[254.0],[183.0],[229.0],[426.0],[160.0],[494.0],[103.0],[306.0],[157.0],[526.0],[56.0],[443.0],[502.0],[380.0],[70.0]
85,[502.0],[129.0],[202.0],[228.0],[437.0],[426.0],[75.0],[344.0],[284.0],[78.0],[251.0],[69.0],[44.0],[344.0],[79.0],[129.0],[369.0],[392.0],[351.0],[227.0],[322.0],[434.0],[491.0],[134.0],[134.0]
86,[368.0],[23.0],[392.0],[159.0],[191.0],[44.0],[153.0],[423.0],[482.0],[205.0],[198.0],[344.0],[174.0],[174.0],[318.0],[434.0],[148.0],[134.0],[423.0],[407.0],[60.0],[153.0],[115.0],[436.0],[391.0]
87,[260.0],[230.0],[380.0],[233.0],[202.0],[21.0],[6.0],[153.0],[344.0],[383.0],[260.0],[366.0],[369.0],[505.0],[342.0],[221.0],[379.0],[428.0],[519.0],[160.0],[526.0],[365.0],[423.0],[313.0],[243.0]
88,[145.0],[68.0],[273.0],[494.0],[291.0],[519.0],[228.0],[251.0],[519.0],[19.0],[382.0],[174.0],[88.0],[221.0],[366.0],[75.0],[442.0],[436.0],[134.0],[107.0],[191.0],[353.0],[383.0],[260.0],[281.0]
89,[382.0],[383.0],[436.0],[191.0],[228.0],[392.0],[434.0],[280.0],[361.0],[392.0],[478.0],[423.0],[268.0],[96.0],[389.0],[529.0],[20.0],[61.0],[380.0],[338.0],[229.0],[344.0],[134.0],[228.0],[115.0]
90,[57.0],[134.0],[134.0],[389.0],[369.0],[369.0],[256.0],[114.0],[134.0],[160.0],[522.0],[429.0],[275.0],[273.0],[95.0],[249.0],[67.0],[146.0],[6.0],[418.0],[306.0],[423.0],[380.0],[382.0],[276.0]
91,[293.0],[434.0],[153.0],[88.0],[436.0],[380.0],[160.0],[182.0],[402.0],[245.0],[293.0],[332.0],[87.0],[291.0],[245.0],[357.0],[149.0],[434.0],[402.0],[517.0],[392.0],[245.0],[436.0],[251.0],[310.0]
92,[365.0],[369.0],[75.0],[423.0],[114.0],[436.0],[275.0],[243.0],[93.0],[275.0],[70.0],[439.0],[243.0],[436.0],[234.0],[294.0],[315.0],[245.0],[436.0],[392.0],[436.0],[391.0],[366.0],[300.0],[135.0]
93,[44.0],[88.0],[303.0],[160.0],[182.0],[249.0],[251.0],[382.0],[301.0],[243.0],[318.0],[95.0],[492.0],[245.0],[482.0],[444.0],[243.0],[275.0],[88.0],[70.0],[399.0],[160.0],[363.0],[276.0],[204.0]
94,[522.0],[245.0],[245.0],[20.0],[517.0],[515.0],[260.0],[88.0],[245.0],[429.0],[398.0],[294.0],[494.0],[275.0],[333.0],[115.0],[88.0],[382.0],[522.0],[436.0],[391.0],[294.0],[254.0],[221.0],[395.0]
95,[395.0],[254.0],[255.0],[234.0],[382.0],[300.0],[365.0],[74.0],[382.0],[74.0],[332.0],[333.0],[74.0],[429.0],[251.0],[276.0],[109.0],[515.0],[272.0],[134.0],[275.0],[255.0],[193.0],[503.0],[160.0]
96,[65.0],[275.0],[482.0],[255.0],[11.0],[88.0],[463.0],[115.0],[115.0],[234.0],[488.0],[228.0],[242.0],[281.0],[193.0],[232.0],[423.0],[32.0],[243.0],[249.0],[193.0],[74.0],[388.0],[6.0],[234.0]
97,[160.0],[315.0],[182.0],[205.0],[494.0],[84.0],[115.0],[121.0],[323.0],[88.0],[93.0],[17.0],[398.0],[251.0],[179.0],[352.0],[357.0],[225.0],[391.0],[522.0],[182.0],[225.0],[182.0],[395.0],[411.0]
98,[234.0],[251.0],[502.0],[194.0],[109.0],[214.0],[20.0],[298.0],[318.0],[288.0],[395.0],[233.0],[204.0],[88.0],[88.0],[213.0],[505.0],[276.0],[198.0],[391.0],[115.0],[88.0],[74.0],[80.0],[350.0]
99,[428.0],[492.0],[88.0],[365.0],[242.0],[288.0],[392.0],[409.0],[365.0],[225.0],[291.0],[243.0],[371.0],[195.0],[54.0],[395.0],[366.0],[96.0],[408.0],[26.0],[242.0],[59.0],[243.0],[20.0],[248.0]
100,[291.0],[260.0],[74.0],[123.0],[318.0],[409.0],[273.0],[40.0],[351.0],[313.0],[259.0],[242.0],[423.0],[351.0],[260.0],[160.0],[376.0],[395.0],[44.0],[254.0],[88.0],[395.0],[88.0],[35.0],[492.0]
101,[20.0],[318.0],[17.0],[13.0],[522.0],[371.0],[350.0],[274.0],[472.0],[395.0],[357.0],[318.0],[395.0],[44.0],[395.0],[176.0],[273.0],[93.0],[20.0],[198.0],[472.0],[177.0],[195.0],[234.0],[242.0]
102,[392.0],[505.0],[115.0],[395.0],[290.0],[59.0],[391.0],[492.0],[191.0],[376.0],[205.0],[54.0],[366.0],[395.0],[391.0],[411.0],[248.0],[297.0],[409.0],[429.0],[310.0],[492.0],[276.0],[492.0],[494.0]
103,[242.0],[44.0],[50.0],[476.0],[395.0],[225.0],[280.0],[342.0],[204.0],[260.0],[32.0],[409.0],[273.0],[444.0],[15.0],[212.0],[407.0],[350.0],[196.0],[276.0],[313.0],[76.0],[133.0],[357.0],[365.0]
104,[350.0],[93.0],[234.0],[357.0],[234.0],[423.0],[395.0],[359.0],[205.0],[32.0],[135.0],[398.0],[255.0],[350.0],[148.0],[359.0],[400.0],[114.0],[491.0],[126.0],[225.0],[500.0],[332.0],[95.0],[213.0]
105,[494.0],[395.0],[357.0],[519.0],[35.0],[313.0],[71.0],[500.0],[202.0],[530.0],[406.0],[213.0],[400.0],[16.0],[406.0],[418.0],[365.0],[494.0],[16.0],[351.0],[409.0],[312.0],[492.0],[476.0],[532.0]
