Simulation,iGS,WiGS (Static w_x=0.25),Passive Learning,"WiGS (MAB-UCB1, c=5.0)",EMCM,WiGS (Static w_x=0.75),WiGS (SAC),Uncertainty Sampling,WiGS (Static w_x=0.5),"WiGS (Time-Decay, Exponential)",EGAL,QBC,GSy,GSx,"WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (Time-Decay, Linear)"
10,5.272144317626953,5.205126523971558,4.730242729187012,5.20812726020813,4.900995969772339,5.072713851928711,7.380282163619995,4.969374179840088,4.975228309631348,5.177322626113892,5.203196048736572,7.2232890129089355,5.039201021194458,4.768476247787476,5.139671564102173,5.2250611782073975,5.136181592941284
11,5.06776762008667,4.964298248291016,4.620474815368652,5.106742858886719,4.678236722946167,4.9823668003082275,7.532299757003784,4.875142574310303,4.978213548660278,5.019124984741211,5.140120029449463,7.232148170471191,4.995128393173218,4.8045125007629395,5.05307412147522,5.193589210510254,5.012086391448975
12,5.023169994354248,5.020665407180786,4.672197103500366,5.094745635986328,4.740267753601074,5.108304262161255,7.442462921142578,4.87651252746582,5.042296886444092,5.018855333328247,5.091150283813477,7.11181902885437,4.928383111953735,4.85541033744812,5.130463361740112,5.22709846496582,5.039757251739502
13,5.079025745391846,5.024193048477173,4.737037897109985,5.087662935256958,4.769219875335693,4.955156326293945,7.277139902114868,4.861553907394409,4.970284938812256,5.050697326660156,5.039007663726807,7.1755690574646,5.0021398067474365,4.919032335281372,5.053834438323975,5.199925661087036,4.982442140579224
14,4.97805643081665,5.0005943775177,4.612323045730591,5.178122282028198,4.699486017227173,5.020097255706787,7.190152406692505,4.819552421569824,5.015977382659912,5.018734693527222,5.060831546783447,7.131063461303711,4.9022605419158936,4.777566432952881,5.028836488723755,5.048527002334595,5.048771142959595
15,4.930800199508667,4.934183835983276,4.571901559829712,5.008251190185547,4.650034189224243,4.943615198135376,7.137772798538208,4.784534931182861,4.944315195083618,4.958739995956421,4.9969282150268555,7.046378135681152,4.8421630859375,4.736080884933472,4.957753419876099,5.098910093307495,4.983801364898682
16,5.000047445297241,4.987624168395996,4.573085784912109,5.085952043533325,4.723541498184204,5.015359163284302,7.2792580127716064,4.819316625595093,4.991322755813599,5.0038673877716064,5.0421812534332275,7.087276935577393,4.891695976257324,4.755468845367432,4.995770692825317,5.1613609790802,4.994927406311035
17,4.958536386489868,4.986887693405151,4.634796857833862,5.0914459228515625,4.743204355239868,4.970465421676636,6.949594736099243,4.843332529067993,4.9493420124053955,4.953363656997681,5.00780177116394,7.101919174194336,4.898614883422852,4.777862310409546,4.952554225921631,4.971968173980713,4.936904191970825
18,5.076228380203247,5.058622598648071,4.6722412109375,5.138400316238403,4.77228307723999,5.082062005996704,7.408178091049194,4.935979127883911,5.081204175949097,5.095675230026245,5.164142608642578,7.257744312286377,4.992326259613037,4.824154853820801,5.068835258483887,5.215416431427002,5.078190803527832
19,4.935000658035278,4.9523069858551025,4.572507619857788,4.997237920761108,4.6770429611206055,4.961812973022461,7.132434368133545,4.791889429092407,4.95134711265564,4.965627670288086,5.007976293563843,7.07451057434082,4.860718727111816,4.746114015579224,4.963294506072998,5.097042083740234,5.002660274505615
20,4.941049814224243,4.972557306289673,4.61539888381958,5.207241058349609,4.751720666885376,5.019315481185913,8.673318862915039,4.853973388671875,4.955739259719849,5.0045576095581055,5.011041164398193,7.145084857940674,4.898780107498169,4.751617670059204,5.052048206329346,5.040391445159912,5.0082011222839355
21,4.918149948120117,4.925117492675781,4.576085805892944,5.06894850730896,4.6721742153167725,4.932537794113159,6.933878660202026,4.773465633392334,4.930209159851074,4.938918113708496,4.9512670040130615,7.04177188873291,4.850983619689941,4.726293087005615,4.933589458465576,4.934462308883667,4.950684547424316
22,4.974908351898193,4.964809894561768,4.591887950897217,5.036593914031982,4.718123435974121,4.99131965637207,7.20892858505249,4.818587779998779,4.9683144092559814,4.978610277175903,5.011271953582764,7.068676471710205,4.877193927764893,4.736073017120361,4.983753442764282,5.122812986373901,4.969842910766602
23,5.020737409591675,4.967924356460571,4.616536855697632,5.058812618255615,4.683666229248047,4.958622455596924,7.356756210327148,4.832870006561279,4.973333358764648,4.97955322265625,5.076121091842651,7.1903111934661865,4.960587501525879,4.757852554321289,4.998691082000732,5.139014959335327,4.98865008354187
24,5.292196750640869,5.2419843673706055,4.733461856842041,5.23029088973999,4.914047002792358,5.10195517539978,7.53279185295105,4.981496572494507,5.013992786407471,5.196368455886841,5.244167327880859,7.321041822433472,5.043700218200684,4.777980327606201,5.145235776901245,5.261081218719482,5.14741063117981
25,5.0171287059783936,5.025544881820679,4.623355388641357,5.103448867797852,4.715254068374634,5.070089340209961,7.617202043533325,4.853768587112427,5.053868770599365,5.064034938812256,5.160644054412842,7.257877826690674,4.939936637878418,4.776108264923096,5.035759687423706,5.187649488449097,5.058778762817383
26,4.973651885986328,4.986298084259033,4.603094100952148,5.042661905288696,4.694786787033081,5.029412508010864,7.175348520278931,4.807769536972046,5.014165639877319,5.016821622848511,5.046063661575317,7.13779616355896,4.888137102127075,4.780961990356445,5.027969598770142,5.148541212081909,5.029711723327637
27,5.057947158813477,4.978696584701538,4.651136636734009,5.089850425720215,4.721131086349487,5.002681016921997,7.52860426902771,4.89001727104187,4.997767686843872,5.032417297363281,5.088409900665283,7.237733840942383,4.993436336517334,4.7906105518341064,5.04212212562561,5.18720817565918,5.0126793384552
28,5.02994704246521,5.060187339782715,4.674546957015991,5.138746500015259,4.747717618942261,5.1222147941589355,7.604601860046387,4.865814924240112,5.069480657577515,5.065562963485718,5.122016906738281,7.095965623855591,4.933257102966309,4.847741365432739,5.186678886413574,5.267695188522339,5.066840648651123
29,4.886796951293945,4.8729894161224365,4.534526824951172,5.147424221038818,4.641439914703369,4.898616552352905,7.175718784332275,4.73718786239624,4.8746864795684814,4.914930582046509,4.91683030128479,7.417541027069092,4.812731027603149,4.674746036529541,5.048917055130005,5.127107858657837,4.89630126953125
30,4.946473121643066,4.979587078094482,4.571794271469116,5.038711309432983,4.687467098236084,4.994421720504761,7.315633058547974,4.795872926712036,4.995710134506226,4.987387418746948,5.050817251205444,7.108194589614868,4.85444188117981,4.750586271286011,5.001323938369751,5.147479057312012,5.025877952575684
31,4.8987274169921875,4.93421196937561,4.540542125701904,4.969462871551514,4.639924049377441,4.9110822677612305,7.412405490875244,4.769875764846802,4.9226460456848145,4.934645175933838,4.969950199127197,6.988502740859985,4.827313661575317,4.718714714050293,4.917343378067017,5.04778265953064,4.9049458503723145
32,5.08966851234436,5.076904058456421,4.72244668006897,5.095155477523804,4.7482171058654785,5.087289571762085,7.488462448120117,4.970900297164917,5.142593860626221,5.118358850479126,5.165615558624268,7.2570226192474365,4.958974123001099,4.85702919960022,5.0246500968933105,5.15033745765686,5.053814888000488
33,5.0326361656188965,5.024406671524048,4.659119367599487,5.085963487625122,4.77716064453125,5.039261341094971,7.032207250595093,4.904711484909058,5.029313325881958,5.044241428375244,5.065557241439819,7.260095596313477,4.974365472793579,4.8488757610321045,5.047513723373413,5.186638116836548,5.070730447769165
34,5.0479795932769775,5.057275772094727,4.694652318954468,5.136888742446899,4.781372547149658,5.122455835342407,7.431624174118042,4.908339023590088,5.077576637268066,5.065138816833496,5.1344077587127686,7.176942586898804,4.950255393981934,4.856379747390747,5.1897666454315186,5.260267734527588,5.060415744781494
35,4.9510204792022705,4.964111566543579,4.559546947479248,5.148690462112427,4.691779851913452,4.977594375610352,7.166967391967773,4.802006721496582,4.966376543045044,4.984608173370361,4.995240211486816,7.051774740219116,4.864311933517456,4.727345705032349,4.976219415664673,4.983896255493164,4.969869613647461
36,4.909946441650391,4.950154066085815,4.545088529586792,4.985296010971069,4.640858173370361,4.938389778137207,7.216320753097534,4.769911766052246,4.9321370124816895,4.96641993522644,4.97208833694458,6.998859882354736,4.842028617858887,4.716058731079102,4.940800189971924,5.090338706970215,4.942966461181641
37,5.934203147888184,5.795428276062012,5.378904581069946,5.963855743408203,5.635683536529541,5.967303276062012,8.854254245758057,5.7829365730285645,5.848002195358276,5.883010387420654,6.0432610511779785,8.172281742095947,5.912984609603882,5.500551223754883,5.998843431472778,6.129441738128662,5.946815013885498
38,5.061180114746094,5.0772669315338135,4.694767951965332,5.133879899978638,4.781623601913452,5.137249231338501,7.434746742248535,4.9198081493377686,5.085853338241577,5.069211721420288,5.1369709968566895,7.14579176902771,4.9740660190582275,4.8888022899627686,5.169398069381714,5.253779172897339,5.075868368148804
39,5.059585332870483,5.058639764785767,4.64874792098999,5.160674810409546,4.743136167526245,5.099868297576904,7.657268047332764,4.9051148891448975,5.087512254714966,5.100236177444458,5.180603742599487,7.28963303565979,4.97707200050354,4.802418947219849,5.07660698890686,5.240004301071167,5.078914642333984
40,5.072534799575806,5.074251413345337,4.704102516174316,5.06561017036438,4.734095096588135,5.06606125831604,7.48003363609314,4.953086614608765,5.144124507904053,5.117284536361694,5.164851665496826,7.214566707611084,4.938944339752197,4.834649085998535,5.016763925552368,5.1286842823028564,5.038226842880249
41,4.930195569992065,4.921542644500732,4.564464330673218,5.102090835571289,4.680445671081543,4.925877094268799,6.9754250049591064,4.80754542350769,4.923376560211182,4.943470001220703,4.971748352050781,7.093471527099609,4.893721342086792,4.732043504714966,4.957141637802124,4.954294919967651,4.919641971588135
42,4.917842149734497,4.940025091171265,4.58700156211853,4.971251487731934,4.687554359436035,4.938434600830078,7.131770133972168,4.80272650718689,4.935549259185791,4.96941614151001,4.980167865753174,7.1328208446502686,4.851628065109253,4.777662992477417,4.941779613494873,5.072242498397827,4.955652236938477
43,4.928383111953735,4.933663606643677,4.580568313598633,5.004446506500244,4.686331510543823,4.9402852058410645,6.931055307388306,4.801204442977905,4.935095310211182,4.949998617172241,4.972913503646851,7.081763982772827,4.888261079788208,4.7392942905426025,4.951201677322388,5.075043201446533,4.936890363693237
44,4.996103763580322,5.035357475280762,4.603294849395752,5.186486721038818,4.710085868835449,5.0430755615234375,7.427430868148804,4.836247205734253,5.0187835693359375,5.063476324081421,5.103872776031494,7.197509765625,4.921000957489014,4.7685370445251465,5.033829212188721,5.04244065284729,5.0578086376190186
45,4.959820508956909,4.964604139328003,4.554974555969238,5.0684263706207275,4.716776132583618,4.995290994644165,7.144343614578247,4.783691644668579,4.977464199066162,4.968761682510376,4.99390983581543,7.035394906997681,4.858291149139404,4.715525388717651,4.990580797195435,5.132696866989136,4.977543830871582
46,5.035825967788696,5.019434690475464,4.662871837615967,5.14284086227417,4.7702038288116455,5.00596809387207,7.092842102050781,4.856054782867432,5.016901016235352,5.0367372035980225,5.0033934116363525,7.1361308097839355,5.027215480804443,4.803910732269287,5.001560211181641,5.141927480697632,5.036599159240723
47,4.9414963722229,4.996267318725586,4.590311050415039,5.248741865158081,4.776002645492554,5.060774803161621,8.52897596359253,4.844399929046631,4.969338893890381,5.050418376922607,5.021358251571655,7.206866264343262,4.905008554458618,4.755391597747803,5.095683336257935,5.093351364135742,5.0427703857421875
48,5.016552925109863,4.950139045715332,4.625285387039185,5.025992155075073,4.668107509613037,4.9627649784088135,7.360759019851685,4.843528747558594,4.9609904289245605,4.979151010513306,5.10083794593811,7.220764398574829,4.95263934135437,4.762739181518555,5.000591039657593,5.14606237411499,4.981247425079346
49,4.940495491027832,4.953989505767822,4.56919002532959,4.98258376121521,4.6933794021606445,4.953372240066528,6.954580545425415,4.809125185012817,4.955138444900513,4.946890354156494,4.977092027664185,7.0903825759887695,4.873051643371582,4.762194871902466,4.952834606170654,5.08879017829895,4.973841905593872
50,5.17184042930603,5.180371522903442,4.752862215042114,5.223449230194092,4.807664632797241,5.164768695831299,7.640866279602051,5.069650173187256,5.239423513412476,5.211760997772217,5.2309370040893555,7.384807109832764,5.0178773403167725,4.927298069000244,5.105464220046997,5.233661890029907,5.147963762283325
51,4.9297144412994385,4.904184579849243,4.559528827667236,4.961667776107788,4.658366918563843,4.895868539810181,6.875792980194092,4.779681205749512,4.905385732650757,4.924001693725586,4.947284936904907,7.020008563995361,4.879526376724243,4.732281684875488,4.9175543785095215,5.049015760421753,4.912694931030273
52,5.059985399246216,5.054198980331421,4.639034032821655,5.214581251144409,4.802165269851685,5.079006910324097,7.543097019195557,4.886229038238525,5.064150810241699,5.095143556594849,5.085570812225342,7.266081809997559,5.022007703781128,4.877250671386719,5.070728778839111,5.209412097930908,5.134887456893921
53,5.307753801345825,5.249432325363159,4.734751462936401,5.246188640594482,4.946286678314209,5.1106579303741455,7.553154706954956,4.9932825565338135,5.008174180984497,5.232244968414307,5.25713586807251,7.328274488449097,5.042365789413452,4.77728796005249,5.165174722671509,5.272084474563599,5.167311906814575
54,5.045809030532837,5.050634860992432,4.673855304718018,5.178408861160278,4.779952526092529,5.017740488052368,7.2080979347229,4.898340225219727,5.0463409423828125,5.05453896522522,5.055181264877319,7.181986093521118,5.01317024230957,4.856678485870361,5.0448243618011475,5.150081157684326,5.091184854507446
55,4.942822217941284,4.927708625793457,4.659583568572998,5.037400245666504,4.684748888015747,4.934211254119873,7.330787897109985,4.806729793548584,4.933694124221802,4.9402689933776855,4.975557804107666,7.21160888671875,4.882952690124512,4.731146574020386,5.057520866394043,5.147757053375244,4.927495718002319
56,4.982599496841431,5.000113010406494,4.606399297714233,5.0530686378479,4.71831202507019,5.019053220748901,7.213624477386475,4.840515375137329,5.01589822769165,5.019488096237183,5.0473668575286865,7.142263889312744,4.906366348266602,4.80512547492981,5.017117023468018,5.15729546546936,5.042531728744507
57,5.132279872894287,5.156901597976685,4.754917144775391,5.161670207977295,4.805540323257446,5.1130595207214355,7.633808135986328,5.034737825393677,5.208734035491943,5.164299249649048,5.243623971939087,7.283516883850098,5.000556707382202,4.90637993812561,5.048364639282227,5.188414096832275,5.09581446647644
58,4.9636688232421875,5.003392219543457,4.579928874969482,5.037251234054565,4.741261959075928,5.004601001739502,7.151842832565308,4.857048749923706,5.004266262054443,5.014122247695923,5.022838830947876,7.192332029342651,4.891923427581787,4.7922656536102295,5.0014355182647705,5.135922193527222,5.014164447784424
59,5.025204658508301,5.029548645019531,4.681870937347412,5.106656074523926,4.755855321884155,5.096935749053955,7.435585021972656,4.880479574203491,5.039400815963745,5.0322816371917725,5.108453750610352,7.131548881530762,4.937405347824097,4.84995174407959,5.146014928817749,5.2383222579956055,5.037998676300049
60,4.916916370391846,4.940482139587402,4.555774688720703,4.971438407897949,4.643787384033203,4.932731866836548,7.223037481307983,4.77680230140686,4.934462070465088,4.9581475257873535,4.99093770980835,7.021721124649048,4.84370493888855,4.724199295043945,4.942628622055054,5.064035415649414,4.941774368286133
61,5.10680627822876,5.0044097900390625,4.58109712600708,5.164612054824829,4.744379997253418,5.058493375778198,7.650502443313599,4.939295530319214,5.006922483444214,5.049926280975342,5.057431697845459,7.337526559829712,5.0551817417144775,4.737847328186035,5.074838161468506,5.297461271286011,4.98396110534668
62,5.2789788246154785,5.213815927505493,4.749376535415649,5.235212087631226,4.9444334506988525,5.061339378356934,7.183318853378296,5.002955913543701,4.98415732383728,5.186161041259766,5.213650226593018,7.261285066604614,5.06015157699585,4.7672083377838135,5.126992225646973,5.217013120651245,5.157795429229736
63,4.857699871063232,4.854558229446411,4.515284061431885,4.918544769287109,4.613102197647095,4.86509370803833,6.859493017196655,4.720562934875488,4.856709241867065,4.886303424835205,4.890690088272095,6.9900195598602295,4.828857898712158,4.667827367782593,4.876392126083374,5.008889198303223,4.8756818771362305
64,5.03961443901062,5.050633668899536,4.665933847427368,5.1825761795043945,4.775926113128662,4.996553421020508,7.213475465774536,4.878029823303223,5.042365550994873,5.048316717147827,5.059172630310059,7.164170026779175,5.000048398971558,4.85450553894043,5.038440942764282,5.141146898269653,5.068652629852295
65,5.065986156463623,5.073267221450806,4.648873329162598,5.27625584602356,4.758974075317383,5.105558156967163,7.554388046264648,4.9153358936309814,5.102934122085571,5.104681015014648,5.17038106918335,7.270215034484863,4.974239349365234,4.803704023361206,5.087276458740234,5.111058950424194,5.106218338012695
66,4.918736934661865,4.897134304046631,4.580395698547363,5.070255279541016,4.660488605499268,5.018092155456543,7.180808067321777,4.782919406890869,4.955979347229004,5.061468124389648,4.9634108543396,7.187196254730225,4.867843389511108,4.717760801315308,5.127553701400757,5.167269468307495,5.002863883972168
67,5.233698844909668,5.030247688293457,4.6759912967681885,4.9853973388671875,4.768072843551636,4.973823308944702,7.141654014587402,4.920572519302368,4.977340936660767,4.974020004272461,5.110003232955933,7.182860612869263,5.143454074859619,4.802972078323364,4.932950735092163,5.047557353973389,5.01341700553894
68,4.917777061462402,4.909044027328491,4.589536666870117,4.985499382019043,4.682670831680298,4.907608985900879,7.205203533172607,4.799600124359131,4.920162916183472,4.924136161804199,4.946373701095581,7.119294881820679,4.861986398696899,4.715387344360352,4.975294589996338,5.099314212799072,4.90599799156189
69,5.080665588378906,5.076439380645752,4.712759733200073,5.1871843338012695,4.74219536781311,5.067064046859741,7.450418949127197,4.964135408401489,5.150933742523193,5.1298418045043945,5.14130425453186,7.225561857223511,4.934383869171143,4.843511581420898,5.01456880569458,5.004992961883545,5.036905765533447
70,5.1097798347473145,4.980307102203369,4.568463087081909,5.1472954750061035,4.718664646148682,5.053068161010742,7.623446464538574,4.936463117599487,4.983983755111694,5.03354287147522,5.0428078174591064,7.3173956871032715,5.034075498580933,4.742089509963989,5.08359694480896,5.29297661781311,4.9792516231536865
71,4.870603799819946,4.8694775104522705,4.5297088623046875,5.028949499130249,4.628761291503906,5.000436544418335,7.198458909988403,4.7376463413238525,4.921417951583862,5.050698518753052,4.908340692520142,7.087421655654907,4.828499794006348,4.678011417388916,5.0066070556640625,5.2296905517578125,4.962770462036133
72,4.886709690093994,4.875690221786499,4.534239768981934,5.079806327819824,4.639128684997559,4.889459133148193,7.055816411972046,4.743919372558594,4.867156744003296,4.899895906448364,4.901276588439941,7.323592901229858,4.8319830894470215,4.675488710403442,4.988462686538696,5.084445476531982,4.880967617034912
73,4.9310972690582275,4.9894118309021,4.60360050201416,5.095737934112549,4.747582912445068,5.016009330749512,8.70160984992981,4.847659111022949,4.953157424926758,4.998889923095703,4.997539520263672,7.160520076751709,4.902030944824219,4.739237546920776,5.054987907409668,5.190313100814819,4.987919807434082
74,4.984575271606445,4.996819734573364,4.598848342895508,5.059035301208496,4.706515789031982,5.018149137496948,7.261351585388184,4.825514078140259,5.005293130874634,5.029172658920288,5.059360027313232,7.128670692443848,4.908110618591309,4.790593147277832,5.032351970672607,5.177152156829834,5.054985284805298
75,4.983053207397461,5.017155170440674,4.617501258850098,5.052598476409912,4.729305982589722,5.012011766433716,7.167670726776123,4.858182907104492,5.009833574295044,5.015462636947632,5.045768737792969,7.122317552566528,4.908828496932983,4.779540300369263,5.004997253417969,5.141697645187378,5.005080461502075
76,5.055973768234253,4.974039793014526,4.657649040222168,5.072199583053589,4.709102392196655,4.999240875244141,7.410135507583618,4.8925535678863525,4.997334241867065,5.0100257396698,5.0776636600494385,7.274949073791504,4.990116119384766,4.80010461807251,5.010305643081665,5.169331312179565,4.998584508895874
77,5.684182643890381,5.52719783782959,5.146321535110474,5.6457319259643555,5.387761354446411,5.610569953918457,8.254549026489258,5.44185471534729,5.548451900482178,5.5900561809539795,5.747922420501709,7.870301961898804,5.574592113494873,5.203037738800049,5.58737325668335,5.85161018371582,5.664714097976685
78,4.919149875640869,4.914065837860107,4.5687174797058105,4.945526599884033,4.673632860183716,4.926079034805298,6.950171232223511,4.784443616867065,4.915271282196045,4.9194653034210205,4.944294452667236,7.050839424133301,4.851691961288452,4.735408544540405,4.925687551498413,5.047730922698975,4.953449487686157
79,4.9075706005096436,4.90306282043457,4.550255298614502,5.069568157196045,4.648714065551758,5.012008428573608,7.178590536117554,4.7713422775268555,4.9600279331207275,5.074616193771362,4.9428863525390625,7.175965309143066,4.852608919143677,4.6960694789886475,5.142270565032959,5.163372278213501,5.0024566650390625
80,5.124460220336914,5.142289876937866,4.7439024448394775,5.187143325805664,4.77018666267395,5.137043237686157,7.590287923812866,5.010423421859741,5.207031965255737,5.200423002243042,5.211204528808594,7.289273262023926,4.987109184265137,4.884202003479004,5.07765531539917,5.204131841659546,5.129921913146973
81,4.919212818145752,4.920212745666504,4.546375513076782,5.213049650192261,4.676319599151611,4.935372829437256,7.415469646453857,4.768056869506836,4.918273210525513,4.94736909866333,4.934876918792725,7.2122886180877686,4.845868825912476,4.704134702682495,5.089141368865967,5.147650480270386,4.925022602081299
82,5.1086485385894775,5.038829565048218,4.757462024688721,5.099529266357422,4.798337459564209,4.981896162033081,7.218929767608643,4.8930442333221436,4.988444805145264,5.082525253295898,5.063750505447388,7.2089314460754395,5.00972056388855,4.929214715957642,5.0677008628845215,5.234969854354858,5.007223606109619
83,4.93160080909729,4.910200834274292,4.528853178024292,4.985816478729248,4.659337759017944,4.939151048660278,7.110522270202637,4.749826669692993,4.911819696426392,4.938746690750122,4.991697072982788,6.976348876953125,4.832718849182129,4.699950456619263,4.9396491050720215,5.0667712688446045,4.926951169967651
84,5.013224840164185,5.005262613296509,4.686861753463745,5.019017696380615,4.737541198730469,5.0717644691467285,6.979398012161255,4.888758897781372,5.02764105796814,4.998152017593384,5.05877685546875,7.166367292404175,4.965778827667236,4.836183547973633,5.071219205856323,5.1358559131622314,5.014371395111084
85,5.274210214614868,5.194866895675659,4.742104768753052,5.3151726722717285,4.924849987030029,5.068373680114746,7.171577453613281,5.002705097198486,4.967461347579956,5.17878532409668,5.189262866973877,7.226550102233887,5.060999870300293,4.776752471923828,5.119407892227173,5.069536447525024,5.14597749710083
86,4.8872129917144775,4.907151699066162,4.521528959274292,4.943259954452515,4.628939390182495,4.897934198379517,7.60899019241333,4.759824752807617,4.8990983963012695,4.934227466583252,4.961925268173218,7.030870676040649,4.82487154006958,4.6994404792785645,4.919445037841797,5.047556161880493,4.91787314414978
87,5.00581431388855,5.00825572013855,4.607385635375977,5.196191310882568,4.706223726272583,5.029894590377808,7.416533470153809,4.864545583724976,5.025298595428467,5.0474936962127686,5.1184797286987305,7.202156066894531,4.923480987548828,4.759134769439697,5.014682054519653,5.036480665206909,5.039124965667725
88,5.048285722732544,5.046695232391357,4.620095729827881,5.208934783935547,4.79052209854126,5.038373947143555,7.559627056121826,4.872356653213501,5.046268463134766,5.080171823501587,5.066441059112549,7.2404701709747314,4.994603872299194,4.866897821426392,5.055902481079102,5.209864377975464,5.104408025741577
89,5.008497476577759,4.963352203369141,4.648355722427368,5.032616853713989,4.731008529663086,4.96953010559082,7.1552324295043945,4.888477087020874,4.969074249267578,5.0002171993255615,5.031804323196411,7.202658414840698,4.932115793228149,4.733702182769775,4.970189571380615,5.121274471282959,5.0058019161224365
90,5.726162433624268,5.571380138397217,5.190257787704468,5.698729038238525,5.447412014007568,5.692631483078003,8.265342712402344,5.496586561203003,5.613653659820557,5.644934892654419,5.813027858734131,7.944683074951172,5.6496052742004395,5.264511823654175,5.677679777145386,5.96068811416626,5.742914915084839
91,5.051592111587524,5.036262512207031,4.641620397567749,5.12195348739624,4.747986793518066,5.06607985496521,7.44578218460083,4.906285285949707,5.079322338104248,5.086091995239258,5.153052091598511,7.2420103549957275,4.972307443618774,4.795661449432373,5.05466628074646,5.210062265396118,5.076768159866333
92,4.922379732131958,4.912222623825073,4.556871652603149,5.090017318725586,4.664727687835693,5.013272047042847,7.172354221343994,4.789657831192017,4.9650349617004395,5.078340768814087,4.948321342468262,7.224195957183838,4.874812841415405,4.722486734390259,5.154916286468506,5.170659303665161,5.008913993835449
93,5.329872131347656,5.253836631774902,4.755587816238403,5.282092571258545,4.949911117553711,5.116757154464722,7.531261682510376,5.029499053955078,5.027354001998901,5.254159688949585,5.266940355300903,7.361565351486206,5.0824151039123535,4.816860675811768,5.16778564453125,5.272775411605835,5.184545278549194
94,5.08580207824707,5.102652549743652,4.666687965393066,5.098524570465088,4.741251230239868,5.094513177871704,7.650379657745361,4.962949275970459,5.153949975967407,5.135817527770996,5.165398836135864,7.215821981430054,4.938933610916138,4.85037899017334,5.039541959762573,5.168901443481445,5.039715051651001
95,4.914222478866577,4.885737657546997,4.54962944984436,5.178443670272827,4.659440279006958,4.912908315658569,7.380003929138184,4.7726075649261475,4.898566246032715,4.931413888931274,4.922415256500244,7.198085784912109,4.8279571533203125,4.685559272766113,5.059952974319458,5.136016130447388,4.920123815536499
96,5.154028415679932,5.026501893997192,4.609141111373901,5.370251417160034,4.75945258140564,5.120306491851807,7.711524724960327,4.97917628288269,5.049054145812988,5.124316930770874,5.102226734161377,7.412997484207153,5.1277337074279785,4.777058362960815,5.142338752746582,5.226372480392456,5.021427869796753
