Simulation,QBC,WiGS (SAC),EGAL,GSy,WiGS (Static w_x=0.25),GSx,"WiGS (Time-Decay, Linear)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (Time-Decay, Exponential)",WiGS (Static w_x=0.75),"WiGS (MAB-UCB1, c=5.0)",Uncertainty Sampling,EMCM,Passive Learning,iGS,WiGS (Static w_x=0.5)
30,1.767134189605713,2.1134982109069824,1.182633638381958,1.1899495124816895,1.1899409294128418,1.1577770709991455,1.190018653869629,1.189079999923706,1.1915113925933838,1.1980342864990234,1.193187952041626,1.1893205642700195,1.1816627979278564,1.1488778591156006,1.129072904586792,1.1936039924621582,1.1894371509552002
31,1.8438496589660645,7.8123767375946045,1.2105398178100586,1.213066816329956,1.215794563293457,1.2543718814849854,1.2183196544647217,1.218027114868164,1.2169280052185059,1.223109245300293,1.2166776657104492,1.2174978256225586,1.3713247776031494,1.1756069660186768,1.8632595539093018,1.214512586593628,1.2190253734588623
32,1.8149466514587402,2.369570732116699,1.2141199111938477,1.2175357341766357,1.2461118698120117,1.1890244483947754,1.2264599800109863,1.2149126529693604,1.2120742797851562,1.2158873081207275,1.2275598049163818,1.2212648391723633,1.2117717266082764,1.1752910614013672,1.1465973854064941,1.2161941528320312,1.225311040878296
33,1.8529479503631592,2.2923572063446045,1.2237985134124756,1.2264807224273682,1.2503600120544434,1.1997325420379639,1.2697758674621582,1.2860946655273438,1.2526943683624268,1.2792153358459473,1.2399976253509521,1.2329578399658203,1.2207062244415283,1.2005877494812012,1.170837163925171,1.2314350605010986,1.2668306827545166
34,1.7892491817474365,2.313812732696533,1.2207109928131104,1.2142901420593262,1.2421817779541016,1.187471866607666,1.2270028591156006,1.213688850402832,1.2110216617584229,1.2098162174224854,1.2275192737579346,1.2129409313201904,1.2078320980072021,1.1769437789916992,1.144033432006836,1.215759515762329,1.228980302810669
35,1.8316864967346191,2.303305149078369,1.2171311378479004,1.2272586822509766,1.2468287944793701,1.1922907829284668,1.2652702331542969,1.27901291847229,1.2519516944885254,1.2739427089691162,1.2345552444458008,1.2270915508270264,1.2153449058532715,1.1944785118103027,1.15798020362854,1.225867509841919,1.2640938758850098
36,1.8001532554626465,2.2814841270446777,1.2163171768188477,1.20497465133667,1.2038321495056152,1.167945146560669,1.2128567695617676,1.2145946025848389,1.2317471504211426,1.2091360092163086,1.2126073837280273,1.212418556213379,1.1980509757995605,1.1761817932128906,1.1423401832580566,1.2110280990600586,1.2103943824768066
37,1.7874534130096436,2.175328254699707,1.1999974250793457,1.2079696655273438,1.2039556503295898,1.1691157817840576,1.1971511840820312,1.2093942165374756,1.2062721252441406,1.2056000232696533,1.2007074356079102,1.2056927680969238,1.1921942234039307,1.1733100414276123,1.1305873394012451,1.1989319324493408,1.1966071128845215
38,1.802607536315918,2.1947290897369385,1.2250659465789795,1.2344005107879639,1.2279138565063477,1.1746408939361572,1.215682029724121,1.2212021350860596,1.2180354595184326,1.2252519130706787,1.22084379196167,1.2200877666473389,1.2168197631835938,1.1844513416290283,1.1888017654418945,1.2337098121643066,1.2375497817993164
39,1.8310766220092773,2.1830012798309326,1.232367992401123,1.230851411819458,1.2282390594482422,1.193868637084961,1.2197182178497314,1.2355306148529053,1.2335727214813232,1.227994441986084,1.222602128982544,1.2400848865509033,1.2167308330535889,1.1901698112487793,1.1553113460540771,1.2256314754486084,1.2247517108917236
40,1.7972753047943115,2.2810769081115723,1.22072172164917,1.2030041217803955,1.2025041580200195,1.1671538352966309,1.1973075866699219,1.1963427066802979,1.217397689819336,1.1935210227966309,1.206099271774292,1.2222769260406494,1.191979169845581,1.1753005981445312,1.1385748386383057,1.2020635604858398,1.2409656047821045
41,1.7876520156860352,2.177967071533203,1.2028493881225586,1.2080323696136475,1.2084429264068604,1.168914556503296,1.2102258205413818,1.2062420845031738,1.2079877853393555,1.20827054977417,1.2103025913238525,1.2105350494384766,1.1996843814849854,1.16510009765625,1.1431288719177246,1.2106871604919434,1.2123427391052246
42,1.7847886085510254,2.12929630279541,1.1969537734985352,1.2008213996887207,1.1969997882843018,1.1638987064361572,1.204679012298584,1.2023420333862305,1.2018938064575195,1.2175836563110352,1.2009687423706055,1.204921007156372,1.1949658393859863,1.154937982559204,1.134782314300537,1.203603744506836,1.1972153186798096
43,1.8390758037567139,7.834950923919678,1.208888292312622,1.2242693901062012,1.2145390510559082,1.251741886138916,1.2148115634918213,1.2161409854888916,1.2125723361968994,1.2228872776031494,1.211888074874878,1.21665620803833,1.3548674583435059,1.178011178970337,1.8688654899597168,1.221893310546875,1.2108371257781982
44,1.8454670906066895,2.2393181324005127,1.2724430561065674,1.2485439777374268,1.2266297340393066,1.2267112731933594,1.249173641204834,1.241135835647583,1.2256996631622314,1.2551820278167725,1.235994577407837,1.235996961593628,1.2627770900726318,1.2015016078948975,1.1912598609924316,1.2741379737854004,1.227410078048706
45,1.7849879264831543,2.3059768676757812,1.20310640335083,1.214770793914795,1.2302865982055664,1.1840286254882812,1.2198057174682617,1.205700159072876,1.2080206871032715,1.2013216018676758,1.2178149223327637,1.2064783573150635,1.2054646015167236,1.1668543815612793,1.1405179500579834,1.2162189483642578,1.222916841506958
46,1.7759780883789062,2.1786298751831055,1.2002367973327637,1.205286979675293,1.2004756927490234,1.180696964263916,1.1980438232421875,1.2018704414367676,1.205385684967041,1.1982831954956055,1.200087308883667,1.217238426208496,1.1896600723266602,1.1628289222717285,1.146653652191162,1.2085299491882324,1.2048814296722412
47,1.78688645362854,2.1964399814605713,1.19978666305542,1.206362009048462,1.2077112197875977,1.1794955730438232,1.2087528705596924,1.2105941772460938,1.212829351425171,1.2087581157684326,1.2112579345703125,1.224567174911499,1.188680648803711,1.1624352931976318,1.1452593803405762,1.2075116634368896,1.2097549438476562
48,1.7816524505615234,2.184901237487793,1.201888084411621,1.2064564228057861,1.2035439014434814,1.1677629947662354,1.2039310932159424,1.2098634243011475,1.2054543495178223,1.2049322128295898,1.2033112049102783,1.209456205368042,1.195042371749878,1.1652047634124756,1.1373491287231445,1.2084236145019531,1.2054970264434814
49,1.822584629058838,2.3594284057617188,1.2172045707702637,1.22572660446167,1.252868413925171,1.1984269618988037,1.2325515747070312,1.2215862274169922,1.2199580669403076,1.2187013626098633,1.234276533126831,1.2277734279632568,1.2187261581420898,1.1824698448181152,1.1533520221710205,1.2253589630126953,1.2296288013458252
50,1.854886531829834,2.2754509449005127,1.2239294052124023,1.2292568683624268,1.2549099922180176,1.1950790882110596,1.273169994354248,1.2834718227386475,1.257197618484497,1.2768456935882568,1.2415757179260254,1.2364721298217773,1.2222552299499512,1.2022571563720703,1.1688120365142822,1.232426404953003,1.2708344459533691
51,1.7807600498199463,2.177687644958496,1.1967101097106934,1.1935174465179443,1.209489345550537,1.1560461521148682,1.202357530593872,1.2039716243743896,1.2000155448913574,1.2053606510162354,1.20631742477417,1.2045941352844238,1.1918821334838867,1.158106803894043,1.2252109050750732,1.1984326839447021,1.2100639343261719
52,1.7936694622039795,2.2815427780151367,1.2283868789672852,1.2096505165100098,1.2035243511199951,1.1694743633270264,1.1985156536102295,1.2023799419403076,1.218660593032837,1.196732759475708,1.208481788635254,1.229332685470581,1.1932258605957031,1.17435884475708,1.1368255615234375,1.2089753150939941,1.250230312347412
53,1.8368613719940186,7.8331663608551025,1.2133355140686035,1.2192745208740234,1.2173388004302979,1.2512683868408203,1.2145707607269287,1.2148125171661377,1.214859962463379,1.217278003692627,1.2130019664764404,1.2144169807434082,1.3702991008758545,1.178908348083496,1.8658380508422852,1.215813159942627,1.2150776386260986
54,1.820746660232544,2.3532111644744873,1.2048542499542236,1.2138936519622803,1.2343928813934326,1.1849055290222168,1.252267599105835,1.2695016860961914,1.2479820251464844,1.2559428215026855,1.2218494415283203,1.2197482585906982,1.200979232788086,1.180466651916504,1.1540536880493164,1.2143912315368652,1.2511639595031738
55,1.8697459697723389,7.98113226890564,1.2084085941314697,1.199202299118042,1.1939420700073242,1.2400825023651123,1.1973187923431396,1.1973223686218262,1.1950116157531738,1.1984708309173584,1.1931195259094238,1.1973679065704346,1.412433385848999,1.1585090160369873,1.8593411445617676,1.1978893280029297,1.1949303150177002
56,1.7636923789978027,2.191535711288452,1.1996936798095703,1.1992883682250977,1.196686029434204,1.171354055404663,1.1983058452606201,1.2016024589538574,1.1969985961914062,1.2008726596832275,1.2030951976776123,1.2057976722717285,1.1902799606323242,1.1544640064239502,1.13950777053833,1.2014765739440918,1.1983420848846436
57,1.8409450054168701,7.899278402328491,1.2060585021972656,1.2149465084075928,1.2081339359283447,1.2507033348083496,1.204960584640503,1.2094922065734863,1.2108888626098633,1.2094006538391113,1.2076992988586426,1.2132606506347656,1.3701436519622803,1.170379877090454,1.8624248504638672,1.2143125534057617,1.2082045078277588
58,1.7615313529968262,2.1642534732818604,1.189523458480835,1.209355354309082,1.1902644634246826,1.174980878829956,1.186157464981079,1.195612907409668,1.195434331893921,1.1900453567504883,1.1859803199768066,1.204927682876587,1.181095838546753,1.1512067317962646,1.1391232013702393,1.201439380645752,1.1903467178344727
59,1.7820382118225098,2.1924924850463867,1.192755937576294,1.1970021724700928,1.2137901782989502,1.161520004272461,1.2030339241027832,1.2006289958953857,1.2012810707092285,1.2049367427825928,1.2072691917419434,1.2021641731262207,1.190542459487915,1.1562745571136475,1.211832046508789,1.201246976852417,1.2126684188842773
60,1.7815263271331787,2.1627910137176514,1.2027606964111328,1.211522102355957,1.2011134624481201,1.1653473377227783,1.2027335166931152,1.2094042301177979,1.2089273929595947,1.2075152397155762,1.2034928798675537,1.212090015411377,1.1884942054748535,1.173494577407837,1.1312651634216309,1.1999471187591553,1.2001492977142334
61,1.8110222816467285,2.3139803409576416,1.2256639003753662,1.2366077899932861,1.234431505203247,1.1855511665344238,1.241933822631836,1.2246873378753662,1.2215170860290527,1.2260189056396484,1.2420082092285156,1.2215142250061035,1.2136640548706055,1.1806049346923828,1.1461865901947021,1.2244324684143066,1.2483506202697754
62,1.8064994812011719,2.262274742126465,1.2239267826080322,1.2311923503875732,1.2253577709197998,1.1876800060272217,1.2359132766723633,1.2185635566711426,1.2203221321105957,1.216247320175171,1.2314670085906982,1.2204158306121826,1.2079980373382568,1.1800944805145264,1.1544132232666016,1.2221672534942627,1.2480759620666504
63,1.7634148597717285,2.1650760173797607,1.1923627853393555,1.1969456672668457,1.1948668956756592,1.1594469547271729,1.195580005645752,1.1994755268096924,1.1972177028656006,1.1972153186798096,1.1975595951080322,1.1964075565338135,1.1842830181121826,1.1563701629638672,1.1288485527038574,1.2002229690551758,1.1980886459350586
64,1.8227393627166748,2.3318002223968506,1.2116248607635498,1.215512990951538,1.2379908561706543,1.1862385272979736,1.2546107769012451,1.2736139297485352,1.2489948272705078,1.264141321182251,1.2264485359191895,1.218808650970459,1.2093448638916016,1.186633825302124,1.1533703804016113,1.2160053253173828,1.2562110424041748
65,1.807077169418335,2.290858268737793,1.2239689826965332,1.2107548713684082,1.2120990753173828,1.1705365180969238,1.2191851139068604,1.2175793647766113,1.2416033744812012,1.2165806293487549,1.2203712463378906,1.2224979400634766,1.203721046447754,1.1803207397460938,1.1409549713134766,1.213153600692749,1.215080976486206
66,1.8222429752349854,2.3530702590942383,1.2100067138671875,1.2149553298950195,1.2400493621826172,1.187657117843628,1.2571077346801758,1.2751836776733398,1.2495660781860352,1.263676404953003,1.2243454456329346,1.216017484664917,1.203120231628418,1.1846232414245605,1.147378921508789,1.2116460800170898,1.2539477348327637
67,1.8160855770111084,2.176758050918579,1.221797227859497,1.2215559482574463,1.216057300567627,1.1808617115020752,1.2111475467681885,1.2256741523742676,1.2246594429016113,1.2186088562011719,1.2146894931793213,1.2251384258270264,1.2004199028015137,1.1836018562316895,1.1453442573547363,1.2146244049072266,1.2160427570343018
68,1.7931654453277588,2.1982269287109375,1.1997673511505127,1.2057971954345703,1.213489294052124,1.1680309772491455,1.2039639949798584,1.2086186408996582,1.2075791358947754,1.2117457389831543,1.2080421447753906,1.2108824253082275,1.1989803314208984,1.1610620021820068,1.2325923442840576,1.2090966701507568,1.2191174030303955
69,1.780578851699829,2.1721303462982178,1.194885492324829,1.2009069919586182,1.1998705863952637,1.1632864475250244,1.1988096237182617,1.2017722129821777,1.2005589008331299,1.1997721195220947,1.19710373878479,1.2007617950439453,1.1883249282836914,1.161426067352295,1.154703140258789,1.2026796340942383,1.2003729343414307
70,1.8731250762939453,7.298637866973877,1.2622191905975342,1.2697453498840332,1.270117998123169,1.2455940246582031,1.2737410068511963,1.2684245109558105,1.2743005752563477,1.2734425067901611,1.2716307640075684,1.2686829566955566,1.2615175247192383,1.2299222946166992,1.9188456535339355,1.2757093906402588,1.269357681274414
71,1.8413290977478027,7.872081518173218,1.2069172859191895,1.2196362018585205,1.209768295288086,1.252986192703247,1.213977336883545,1.2144978046417236,1.2120859622955322,1.2160918712615967,1.214648723602295,1.2163290977478027,1.360722541809082,1.1682312488555908,1.8638315200805664,1.2202439308166504,1.2099018096923828
72,1.7840123176574707,2.2709665298461914,1.2112936973571777,1.203331470489502,1.2000212669372559,1.1646161079406738,1.2126784324645996,1.2096328735351562,1.2293522357940674,1.2052409648895264,1.2111916542053223,1.2143383026123047,1.1918935775756836,1.1674790382385254,1.1351721286773682,1.2028424739837646,1.2043204307556152
73,1.8616549968719482,7.759262800216675,1.2180092334747314,1.2283129692077637,1.2234477996826172,1.2530066967010498,1.2221405506134033,1.2241878509521484,1.21962308883667,1.2237646579742432,1.216958999633789,1.222822666168213,1.344895601272583,1.181715965270996,1.8726022243499756,1.2271127700805664,1.2236764430999756
74,1.7672171592712402,2.2684149742126465,1.2113761901855469,1.21104097366333,1.2096762657165527,1.1706862449645996,1.2256641387939453,1.208860158920288,1.2015151977539062,1.2164156436920166,1.216860294342041,1.204765796661377,1.2217433452606201,1.1640856266021729,1.1726858615875244,1.2075142860412598,1.232781171798706
75,1.816885232925415,2.1749069690704346,1.212296962738037,1.217597246170044,1.2135555744171143,1.1886298656463623,1.212555170059204,1.2171552181243896,1.2200055122375488,1.2146766185760498,1.2134582996368408,1.2363665103912354,1.2034149169921875,1.1746337413787842,1.1559944152832031,1.2209651470184326,1.2121117115020752
76,1.8261265754699707,2.224013566970825,1.2618389129638672,1.2470004558563232,1.2104723453521729,1.2096574306488037,1.2350587844848633,1.2236278057098389,1.2138547897338867,1.2372798919677734,1.2188310623168945,1.2224581241607666,1.2579448223114014,1.1839351654052734,1.17411208152771,1.2596204280853271,1.214949369430542
77,1.7919495105743408,2.2109458446502686,1.2046692371368408,1.2067925930023193,1.2033805847167969,1.1698827743530273,1.2054755687713623,1.2082526683807373,1.2086467742919922,1.207864761352539,1.202491283416748,1.2091386318206787,1.196892499923706,1.1645166873931885,1.1375455856323242,1.211118221282959,1.2040834426879883
78,1.869882345199585,2.2468128204345703,1.270439863204956,1.2682745456695557,1.2261838912963867,1.2054963111877441,1.2824671268463135,1.238173007965088,1.2316975593566895,1.242154836654663,1.2320945262908936,1.2538001537322998,1.273916244506836,1.1936094760894775,1.1961870193481445,1.2793591022491455,1.246185541152954
79,1.8687613010406494,8.020244836807251,1.2015795707702637,1.2272448539733887,1.1970701217651367,1.2494347095489502,1.1905772686004639,1.1945126056671143,1.1966350078582764,1.1938762664794922,1.1882896423339844,1.1927342414855957,1.3861196041107178,1.1532151699066162,1.8445603847503662,1.1987056732177734,1.18873929977417
80,1.774766206741333,2.198669195175171,1.194507360458374,1.2009005546569824,1.195791244506836,1.1690945625305176,1.197336196899414,1.1976146697998047,1.199683427810669,1.197230339050293,1.1972994804382324,1.1973862648010254,1.185784101486206,1.1561610698699951,1.134599208831787,1.2031092643737793,1.197885274887085
81,1.7579083442687988,2.1548562049865723,1.1837828159332275,1.19083833694458,1.1837213039398193,1.1523330211639404,1.1883783340454102,1.192162036895752,1.1907997131347656,1.1888926029205322,1.1860761642456055,1.1917452812194824,1.17909574508667,1.1464037895202637,1.125547170639038,1.1917190551757812,1.1871552467346191
82,1.8683607578277588,7.978591442108154,1.2085003852844238,1.1976637840270996,1.194566011428833,1.2490952014923096,1.1969835758209229,1.197373390197754,1.1972644329071045,1.20017671585083,1.195089340209961,1.1964385509490967,1.4095125198364258,1.159752368927002,1.8501052856445312,1.2002239227294922,1.193809986114502
83,1.7762837409973145,2.18561053276062,1.2006416320800781,1.205810546875,1.203028678894043,1.1763474941253662,1.1981334686279297,1.2017056941986084,1.2055847644805908,1.2019319534301758,1.1992835998535156,1.2128386497497559,1.1926426887512207,1.160616159439087,1.1380934715270996,1.2079951763153076,1.2039968967437744
84,1.8721561431884766,7.305515766143799,1.263014554977417,1.2690939903259277,1.269942283630371,1.2489972114562988,1.2740671634674072,1.2701809406280518,1.2708139419555664,1.2732281684875488,1.269974708557129,1.2653076648712158,1.2613859176635742,1.2299442291259766,1.9154844284057617,1.2757008075714111,1.269197702407837
85,1.791794776916504,2.29268479347229,1.212111234664917,1.2044274806976318,1.2041823863983154,1.1641509532928467,1.207947015762329,1.2110140323638916,1.2275810241699219,1.204059362411499,1.2075614929199219,1.2085790634155273,1.193101406097412,1.1800942420959473,1.134880781173706,1.2029988765716553,1.2015986442565918
86,1.8004817962646484,2.278167724609375,1.2230823040008545,1.2232847213745117,1.2276747226715088,1.1783075332641602,1.23490571975708,1.2193324565887451,1.2168443202972412,1.2228326797485352,1.2326774597167969,1.2170190811157227,1.1988201141357422,1.182645320892334,1.142411708831787,1.2114341259002686,1.2531278133392334
87,1.7772314548492432,2.2014825344085693,1.1951632499694824,1.1977131366729736,1.199660301208496,1.1627871990203857,1.1967580318450928,1.2014236450195312,1.1953506469726562,1.19647216796875,1.1943833827972412,1.1971960067749023,1.1904606819152832,1.1600937843322754,1.13313889503479,1.2005891799926758,1.2003929615020752
88,1.7768900394439697,2.1981592178344727,1.1974632740020752,1.2015042304992676,1.1967601776123047,1.1625912189483643,1.1974074840545654,1.1987144947052002,1.1964082717895508,1.196028470993042,1.1987147331237793,1.195448875427246,1.1884143352508545,1.1580934524536133,1.1286096572875977,1.2039363384246826,1.2010033130645752
89,1.8230822086334229,2.330374002456665,1.2101049423217773,1.2198114395141602,1.2372918128967285,1.1864402294158936,1.2553155422210693,1.2691881656646729,1.2462122440338135,1.2650411128997803,1.228163242340088,1.2176721096038818,1.211545705795288,1.1874258518218994,1.1545825004577637,1.2176554203033447,1.2554378509521484
