Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
40,[238.0],[149.0],[116.0],[103.0],[29.0],[359.0],[195.0],[204.0],[71.0],[473.0],[343.0],[310.0],[246.0],[344.0],[299.0],[121.0],[230.0],[417.0],[109.0],[312.0],[450.0],[71.0],[215.0],[183.0],[204.0]
41,[465.0],[297.0],[246.0],[180.0],[480.0],[175.0],[262.0],[29.0],[212.0],[72.0],[268.0],[150.0],[374.0],[254.0],[328.0],[203.0],[357.0],[413.0],[273.0],[140.0],[2.0],[204.0],[258.0],[64.0],[328.0]
42,[348.0],[2.0],[343.0],[157.0],[2.0],[338.0],[135.0],[480.0],[171.0],[143.0],[310.0],[258.0],[245.0],[436.0],[64.0],[423.0],[341.0],[221.0],[190.0],[281.0],[127.0],[10.0],[148.0],[458.0],[415.0]
43,[395.0],[145.0],[344.0],[457.0],[149.0],[290.0],[280.0],[207.0],[97.0],[439.0],[465.0],[140.0],[330.0],[194.0],[204.0],[103.0],[23.0],[145.0],[220.0],[188.0],[100.0],[382.0],[171.0],[213.0],[360.0]
44,[273.0],[72.0],[315.0],[468.0],[486.0],[372.0],[82.0],[315.0],[410.0],[309.0],[150.0],[124.0],[124.0],[452.0],[344.0],[65.0],[383.0],[299.0],[57.0],[198.0],[390.0],[164.0],[100.0],[262.0],[253.0]
45,[140.0],[413.0],[78.0],[245.0],[324.0],[258.0],[288.0],[228.0],[360.0],[297.0],[360.0],[220.0],[84.0],[325.0],[140.0],[128.0],[135.0],[280.0],[83.0],[71.0],[27.0],[328.0],[110.0],[5.0],[319.0]
46,[142.0],[465.0],[458.0],[262.0],[140.0],[184.0],[49.0],[290.0],[2.0],[328.0],[12.0],[424.0],[300.0],[135.0],[338.0],[245.0],[335.0],[148.0],[204.0],[305.0],[77.0],[450.0],[262.0],[27.0],[423.0]
47,[359.0],[152.0],[494.0],[110.0],[139.0],[360.0],[492.0],[13.0],[204.0],[423.0],[15.0],[440.0],[136.0],[84.0],[49.0],[352.0],[318.0],[382.0],[120.0],[253.0],[137.0],[27.0],[88.0],[250.0],[288.0]
48,[252.0],[273.0],[423.0],[172.0],[4.0],[5.0],[273.0],[458.0],[41.0],[494.0],[306.0],[82.0],[456.0],[490.0],[83.0],[23.0],[136.0],[307.0],[439.0],[157.0],[328.0],[262.0],[398.0],[281.0],[364.0]
49,[202.0],[382.0],[202.0],[171.0],[352.0],[49.0],[422.0],[312.0],[135.0],[2.0],[220.0],[300.0],[344.0],[424.0],[60.0],[32.0],[164.0],[67.0],[336.0],[49.0],[333.0],[443.0],[4.0],[138.0],[465.0]
50,[231.0],[477.0],[150.0],[376.0],[477.0],[309.0],[73.0],[78.0],[102.0],[360.0],[145.0],[431.0],[64.0],[276.0],[100.0],[222.0],[28.0],[410.0],[486.0],[243.0],[138.0],[390.0],[149.0],[109.0],[372.0]
51,[12.0],[135.0],[225.0],[232.0],[65.0],[382.0],[72.0],[333.0],[149.0],[364.0],[245.0],[439.0],[290.0],[289.0],[372.0],[326.0],[32.0],[177.0],[360.0],[1.0],[418.0],[374.0],[375.0],[440.0],[36.0]
52,[436.0],[177.0],[140.0],[360.0],[365.0],[246.0],[157.0],[58.0],[473.0],[410.0],[397.0],[397.0],[27.0],[420.0],[380.0],[388.0],[456.0],[103.0],[253.0],[332.0],[350.0],[138.0],[472.0],[313.0],[334.0]
53,[46.0],[451.0],[252.0],[220.0],[222.0],[297.0],[229.0],[374.0],[390.0],[12.0],[5.0],[489.0],[82.0],[440.0],[27.0],[21.0],[376.0],[83.0],[364.0],[42.0],[195.0],[281.0],[268.0],[170.0],[18.0]
54,[304.0],[5.0],[362.0],[398.0],[418.0],[212.0],[175.0],[279.0],[145.0],[306.0],[372.0],[469.0],[450.0],[431.0],[5.0],[288.0],[36.0],[363.0],[403.0],[251.0],[430.0],[157.0],[66.0],[477.0],[431.0]
55,[167.0],[73.0],[129.0],[79.0],[23.0],[364.0],[23.0],[26.0],[348.0],[327.0],[49.0],[213.0],[350.0],[21.0],[395.0],[29.0],[178.0],[129.0],[410.0],[273.0],[399.0],[2.0],[238.0],[328.0],[29.0]
56,[57.0],[167.0],[385.0],[32.0],[220.0],[4.0],[431.0],[477.0],[159.0],[436.0],[4.0],[222.0],[138.0],[323.0],[331.0],[347.0],[352.0],[12.0],[49.0],[26.0],[111.0],[58.0],[227.0],[238.0],[422.0]
57,[253.0],[15.0],[484.0],[483.0],[471.0],[390.0],[56.0],[27.0],[435.0],[4.0],[327.0],[348.0],[59.0],[111.0],[0.0],[309.0],[242.0],[82.0],[390.0],[317.0],[59.0],[238.0],[117.0],[423.0],[143.0]
58,[494.0],[213.0],[326.0],[253.0],[328.0],[66.0],[5.0],[137.0],[472.0],[465.0],[494.0],[103.0],[281.0],[275.0],[205.0],[364.0],[454.0],[249.0],[423.0],[207.0],[315.0],[410.0],[193.0],[349.0],[244.0]
59,[136.0],[403.0],[193.0],[83.0],[337.0],[469.0],[343.0],[344.0],[263.0],[46.0],[324.0],[111.0],[71.0],[99.0],[374.0],[328.0],[212.0],[258.0],[310.0],[13.0],[84.0],[49.0],[16.0],[465.0],[82.0]
60,[331.0],[286.0],[250.0],[347.0],[82.0],[494.0],[285.0],[0.0],[449.0],[124.0],[410.0],[0.0],[121.0],[439.0],[143.0],[71.0],[451.0],[297.0],[359.0],[374.0],[273.0],[170.0],[11.0],[497.0],[121.0]
61,[390.0],[12.0],[192.0],[30.0],[133.0],[136.0],[148.0],[325.0],[108.0],[240.0],[348.0],[221.0],[33.0],[221.0],[418.0],[145.0],[182.0],[327.0],[73.0],[315.0],[384.0],[364.0],[438.0],[116.0],[358.0]
62,[334.0],[78.0],[123.0],[246.0],[458.0],[149.0],[432.0],[252.0],[230.0],[28.0],[382.0],[361.0],[313.0],[455.0],[195.0],[455.0],[53.0],[53.0],[382.0],[64.0],[142.0],[215.0],[250.0],[100.0],[97.0]
63,[121.0],[404.0],[453.0],[45.0],[306.0],[334.0],[420.0],[98.0],[164.0],[417.0],[232.0],[116.0],[426.0],[360.0],[165.0],[358.0],[326.0],[494.0],[487.0],[458.0],[374.0],[17.0],[221.0],[360.0],[302.0]
64,[260.0],[143.0],[404.0],[336.0],[349.0],[451.0],[362.0],[201.0],[122.0],[397.0],[149.0],[149.0],[205.0],[423.0],[174.0],[442.0],[171.0],[451.0],[372.0],[228.0],[494.0],[469.0],[280.0],[410.0],[285.0]
65,[246.0],[376.0],[175.0],[371.0],[212.0],[499.0],[174.0],[320.0],[287.0],[288.0],[130.0],[52.0],[446.0],[309.0],[442.0],[246.0],[360.0],[149.0],[274.0],[100.0],[349.0],[154.0],[412.0],[253.0],[51.0]
66,[412.0],[0.0],[248.0],[305.0],[81.0],[289.0],[143.0],[79.0],[335.0],[349.0],[321.0],[328.0],[100.0],[82.0],[212.0],[360.0],[253.0],[328.0],[209.0],[121.0],[107.0],[100.0],[97.0],[220.0],[199.0]
67,[184.0],[110.0],[440.0],[485.0],[262.0],[228.0],[384.0],[371.0],[153.0],[29.0],[215.0],[127.0],[424.0],[204.0],[157.0],[253.0],[309.0],[124.0],[191.0],[137.0],[12.0],[205.0],[313.0],[480.0],[139.0]
68,[28.0],[171.0],[53.0],[364.0],[364.0],[300.0],[133.0],[468.0],[376.0],[372.0],[159.0],[143.0],[490.0],[349.0],[38.0],[15.0],[423.0],[117.0],[60.0],[0.0],[348.0],[12.0],[245.0],[327.0],[274.0]
69,[245.0],[53.0],[31.0],[350.0],[384.0],[242.0],[258.0],[32.0],[279.0],[273.0],[435.0],[477.0],[276.0],[306.0],[221.0],[147.0],[156.0],[81.0],[246.0],[366.0],[57.0],[494.0],[49.0],[348.0],[442.0]
70,[384.0],[71.0],[11.0],[26.0],[402.0],[398.0],[469.0],[73.0],[256.0],[382.0],[153.0],[450.0],[118.0],[145.0],[280.0],[410.0],[469.0],[262.0],[412.0],[333.0],[235.0],[338.0],[209.0],[403.0],[171.0]
71,[235.0],[148.0],[220.0],[49.0],[97.0],[194.0],[209.0],[473.0],[471.0],[212.0],[237.0],[480.0],[116.0],[136.0],[315.0],[229.0],[348.0],[352.0],[12.0],[84.0],[46.0],[352.0],[253.0],[288.0],[212.0]
72,[372.0],[253.0],[82.0],[139.0],[124.0],[73.0],[259.0],[10.0],[346.0],[145.0],[201.0],[183.0],[189.0],[20.0],[313.0],[49.0],[246.0],[48.0],[133.0],[480.0],[436.0],[480.0],[31.0],[364.0],[135.0]
73,[288.0],[150.0],[274.0],[42.0],[110.0],[423.0],[97.0],[64.0],[140.0],[258.0],[427.0],[331.0],[109.0],[7.0],[324.0],[124.0],[328.0],[319.0],[235.0],[313.0],[139.0],[477.0],[53.0],[372.0],[72.0]
74,[49.0],[183.0],[209.0],[309.0],[57.0],[110.0],[171.0],[313.0],[36.0],[174.0],[449.0],[27.0],[39.0],[109.0],[88.0],[348.0],[324.0],[476.0],[494.0],[260.0],[29.0],[395.0],[174.0],[399.0],[394.0]
75,[410.0],[136.0],[167.0],[71.0],[145.0],[412.0],[365.0],[170.0],[65.0],[440.0],[65.0],[403.0],[111.0],[107.0],[57.0],[337.0],[358.0],[235.0],[46.0],[87.0],[136.0],[335.0],[263.0],[41.0],[451.0]
76,[220.0],[103.0],[359.0],[308.0],[403.0],[306.0],[108.0],[60.0],[352.0],[149.0],[365.0],[205.0],[259.0],[376.0],[288.0],[110.0],[494.0],[436.0],[469.0],[201.0],[49.0],[1.0],[58.0],[2.0],[182.0]
77,[10.0],[420.0],[487.0],[288.0],[358.0],[29.0],[349.0],[2.0],[79.0],[20.0],[468.0],[207.0],[397.0],[212.0],[408.0],[212.0],[442.0],[390.0],[327.0],[17.0],[469.0],[66.0],[68.0],[143.0],[435.0]
78,[327.0],[198.0],[257.0],[81.0],[221.0],[319.0],[440.0],[336.0],[32.0],[431.0],[11.0],[77.0],[217.0],[451.0],[97.0],[72.0],[220.0],[464.0],[436.0],[53.0],[167.0],[187.0],[29.0],[145.0],[294.0]
79,[349.0],[398.0],[51.0],[311.0],[114.0],[2.0],[29.0],[164.0],[219.0],[181.0],[57.0],[13.0],[316.0],[404.0],[417.0],[97.0],[288.0],[357.0],[149.0],[180.0],[410.0],[57.0],[459.0],[324.0],[262.0]
80,[29.0],[81.0],[231.0],[352.0],[135.0],[259.0],[328.0],[390.0],[180.0],[205.0],[478.0],[312.0],[438.0],[4.0],[135.0],[275.0],[2.0],[36.0],[288.0],[497.0],[276.0],[145.0],[282.0],[137.0],[311.0]
81,[48.0],[262.0],[348.0],[482.0],[108.0],[463.0],[337.0],[275.0],[476.0],[319.0],[357.0],[315.0],[40.0],[321.0],[108.0],[193.0],[297.0],[30.0],[258.0],[221.0],[490.0],[235.0],[427.0],[37.0],[365.0]
82,[112.0],[352.0],[327.0],[324.0],[435.0],[119.0],[282.0],[353.0],[305.0],[59.0],[279.0],[137.0],[440.0],[465.0],[482.0],[53.0],[262.0],[110.0],[365.0],[45.0],[440.0],[436.0],[112.0],[110.0],[307.0]
83,[2.0],[16.0],[162.0],[97.0],[280.0],[181.0],[62.0],[341.0],[468.0],[97.0],[346.0],[170.0],[323.0],[53.0],[51.0],[363.0],[108.0],[51.0],[239.0],[58.0],[289.0],[136.0],[2.0],[192.0],[110.0]
84,[124.0],[157.0],[229.0],[498.0],[162.0],[215.0],[53.0],[145.0],[371.0],[182.0],[417.0],[344.0],[404.0],[124.0],[194.0],[20.0],[382.0],[161.0],[347.0],[162.0],[424.0],[73.0],[235.0],[99.0],[103.0]
85,[360.0],[337.0],[442.0],[358.0],[454.0],[190.0],[149.0],[329.0],[274.0],[157.0],[230.0],[333.0],[268.0],[220.0],[30.0],[11.0],[408.0],[274.0],[276.0],[229.0],[299.0],[280.0],[145.0],[29.0],[473.0]
86,[309.0],[402.0],[472.0],[128.0],[275.0],[124.0],[474.0],[242.0],[382.0],[315.0],[287.0],[353.0],[202.0],[5.0],[121.0],[402.0],[103.0],[210.0],[56.0],[363.0],[189.0],[53.0],[436.0],[382.0],[420.0]
87,[149.0],[282.0],[319.0],[454.0],[380.0],[30.0],[472.0],[254.0],[110.0],[192.0],[335.0],[458.0],[439.0],[338.0],[402.0],[13.0],[477.0],[107.0],[490.0],[430.0],[116.0],[31.0],[287.0],[398.0],[124.0]
88,[382.0],[62.0],[335.0],[442.0],[315.0],[328.0],[250.0],[81.0],[195.0],[171.0],[111.0],[228.0],[2.0],[127.0],[364.0],[207.0],[12.0],[15.0],[129.0],[455.0],[205.0],[327.0],[212.0],[193.0],[472.0]
89,[469.0],[453.0],[212.0],[417.0],[394.0],[465.0],[222.0],[171.0],[169.0],[81.0],[143.0],[98.0],[31.0],[450.0],[139.0],[315.0],[148.0],[4.0],[198.0],[143.0],[145.0],[149.0],[294.0],[274.0],[341.0]
90,[423.0],[274.0],[171.0],[480.0],[294.0],[492.0],[145.0],[402.0],[411.0],[311.0],[26.0],[84.0],[309.0],[319.0],[72.0],[333.0],[410.0],[466.0],[221.0],[443.0],[0.0],[486.0],[111.0],[361.0],[215.0]
91,[398.0],[482.0],[97.0],[2.0],[279.0],[274.0],[11.0],[262.0],[319.0],[402.0],[205.0],[161.0],[212.0],[403.0],[170.0],[480.0],[145.0],[165.0],[424.0],[246.0],[133.0],[98.0],[311.0],[1.0],[202.0]
92,[82.0],[65.0],[262.0],[12.0],[216.0],[438.0],[276.0],[72.0],[345.0],[110.0],[73.0],[322.0],[220.0],[149.0],[319.0],[228.0],[349.0],[335.0],[289.0],[166.0],[149.0],[344.0],[337.0],[483.0],[499.0]
93,[403.0],[153.0],[280.0],[494.0],[343.0],[123.0],[129.0],[437.0],[103.0],[103.0],[238.0],[352.0],[204.0],[359.0],[401.0],[100.0],[5.0],[193.0],[285.0],[142.0],[309.0],[317.0],[357.0],[362.0],[335.0]
94,[148.0],[222.0],[81.0],[145.0],[299.0],[384.0],[424.0],[393.0],[100.0],[201.0],[269.0],[142.0],[364.0],[97.0],[110.0],[477.0],[436.0],[438.0],[431.0],[12.0],[360.0],[266.0],[273.0],[404.0],[116.0]
95,[209.0],[466.0],[311.0],[410.0],[27.0],[231.0],[181.0],[125.0],[114.0],[65.0],[222.0],[58.0],[328.0],[239.0],[103.0],[458.0],[122.0],[116.0],[362.0],[436.0],[403.0],[320.0],[84.0],[81.0],[2.0]
96,[364.0],[454.0],[103.0],[327.0],[484.0],[16.0],[364.0],[114.0],[308.0],[23.0],[253.0],[470.0],[97.0],[71.0],[359.0],[321.0],[71.0],[119.0],[51.0],[319.0],[319.0],[32.0],[21.0],[36.0],[410.0]
97,[319.0],[279.0],[398.0],[382.0],[53.0],[341.0],[184.0],[71.0],[288.0],[365.0],[182.0],[374.0],[148.0],[138.0],[273.0],[137.0],[143.0],[16.0],[352.0],[274.0],[50.0],[496.0],[135.0],[149.0],[145.0]
98,[258.0],[291.0],[275.0],[124.0],[335.0],[205.0],[499.0],[305.0],[220.0],[352.0],[80.0],[380.0],[324.0],[251.0],[312.0],[418.0],[311.0],[41.0],[284.0],[4.0],[423.0],[254.0],[190.0],[384.0],[108.0]
99,[300.0],[215.0],[121.0],[218.0],[451.0],[315.0],[83.0],[384.0],[262.0],[274.0],[214.0],[418.0],[360.0],[49.0],[294.0],[27.0],[431.0],[420.0],[24.0],[187.0],[288.0],[312.0],[130.0],[358.0],[49.0]
100,[100.0],[6.0],[110.0],[346.0],[6.0],[31.0],[60.0],[299.0],[337.0],[62.0],[299.0],[290.0],[83.0],[73.0],[464.0],[194.0],[319.0],[205.0],[192.0],[205.0],[382.0],[137.0],[440.0],[352.0],[220.0]
101,[312.0],[464.0],[364.0],[152.0],[253.0],[82.0],[294.0],[499.0],[362.0],[220.0],[124.0],[66.0],[50.0],[77.0],[458.0],[359.0],[149.0],[3.0],[176.0],[161.0],[220.0],[128.0],[141.0],[417.0],[148.0]
102,[205.0],[161.0],[66.0],[335.0],[205.0],[294.0],[190.0],[136.0],[499.0],[167.0],[266.0],[384.0],[319.0],[100.0],[219.0],[290.0],[412.0],[275.0],[181.0],[252.0],[372.0],[231.0],[363.0],[424.0],[398.0]
103,[274.0],[54.0],[337.0],[150.0],[201.0],[200.0],[397.0],[121.0],[422.0],[398.0],[23.0],[64.0],[24.0],[426.0],[73.0],[374.0],[398.0],[488.0],[458.0],[54.0],[209.0],[455.0],[234.0],[438.0],[100.0]
104,[435.0],[105.0],[135.0],[212.0],[283.0],[403.0],[105.0],[398.0],[242.0],[161.0],[98.0],[242.0],[420.0],[395.0],[375.0],[0.0],[95.0],[11.0],[99.0],[78.0],[242.0],[420.0],[185.0],[124.0],[403.0]
105,[212.0],[201.0],[108.0],[436.0],[103.0],[145.0],[130.0],[161.0],[209.0],[403.0],[157.0],[100.0],[288.0],[189.0],[308.0],[312.0],[152.0],[250.0],[300.0],[2.0],[82.0],[275.0],[146.0],[111.0],[290.0]
