Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
14,[116.0],[279.0],[358.0],[364.0],[188.0],[229.0],[477.0],[433.0],[92.0],[98.0],[22.0],[376.0],[113.0],[130.0],[301.0],[476.0],[64.0],[369.0],[435.0],[390.0],[408.0],[24.0],[319.0],[480.0],[152.0]
15,[251.0],[224.0],[90.0],[229.0],[480.0],[448.0],[104.0],[290.0],[202.0],[440.0],[475.0],[359.0],[390.0],[197.0],[128.0],[340.0],[218.0],[332.0],[322.0],[268.0],[419.0],[121.0],[41.0],[288.0],[228.0]
16,[454.0],[299.0],[364.0],[300.0],[222.0],[198.0],[275.0],[236.0],[480.0],[376.0],[84.0],[368.0],[305.0],[189.0],[490.0],[92.0],[130.0],[322.0],[480.0],[215.0],[480.0],[252.0],[398.0],[152.0],[330.0]
17,[350.0],[351.0],[210.0],[108.0],[39.0],[476.0],[491.0],[121.0],[319.0],[193.0],[440.0],[426.0],[22.0],[164.0],[153.0],[494.0],[300.0],[480.0],[412.0],[90.0],[477.0],[262.0],[435.0],[410.0],[445.0]
18,[24.0],[198.0],[313.0],[243.0],[368.0],[284.0],[288.0],[218.0],[376.0],[307.0],[480.0],[499.0],[494.0],[24.0],[427.0],[121.0],[246.0],[33.0],[267.0],[432.0],[99.0],[242.0],[31.0],[412.0],[177.0]
19,[480.0],[150.0],[185.0],[390.0],[403.0],[130.0],[13.0],[440.0],[448.0],[188.0],[42.0],[461.0],[99.0],[480.0],[80.0],[224.0],[328.0],[188.0],[427.0],[279.0],[473.0],[128.0],[246.0],[488.0],[408.0]
20,[111.0],[372.0],[488.0],[477.0],[307.0],[76.0],[403.0],[77.0],[213.0],[246.0],[4.0],[440.0],[432.0],[494.0],[185.0],[228.0],[269.0],[153.0],[477.0],[28.0],[90.0],[480.0],[130.0],[315.0],[279.0]
21,[408.0],[24.0],[24.0],[47.0],[412.0],[248.0],[279.0],[345.0],[291.0],[364.0],[333.0],[326.0],[39.0],[224.0],[414.0],[410.0],[299.0],[128.0],[131.0],[449.0],[158.0],[376.0],[173.0],[454.0],[315.0]
22,[74.0],[459.0],[31.0],[94.0],[243.0],[384.0],[476.0],[42.0],[262.0],[488.0],[49.0],[213.0],[296.0],[131.0],[4.0],[152.0],[403.0],[198.0],[224.0],[396.0],[203.0],[64.0],[407.0],[157.0],[135.0]
23,[351.0],[361.0],[188.0],[104.0],[150.0],[413.0],[407.0],[299.0],[66.0],[153.0],[399.0],[158.0],[313.0],[57.0],[348.0],[201.0],[197.0],[139.0],[341.0],[480.0],[496.0],[477.0],[408.0],[328.0],[215.0]
24,[242.0],[232.0],[158.0],[233.0],[352.0],[322.0],[33.0],[419.0],[31.0],[139.0],[151.0],[74.0],[153.0],[468.0],[104.0],[440.0],[116.0],[90.0],[24.0],[499.0],[307.0],[347.0],[239.0],[158.0],[128.0]
25,[326.0],[130.0],[79.0],[246.0],[110.0],[300.0],[370.0],[305.0],[268.0],[205.0],[257.0],[304.0],[246.0],[348.0],[448.0],[246.0],[432.0],[16.0],[111.0],[44.0],[24.0],[19.0],[440.0],[121.0],[399.0]
26,[52.0],[203.0],[139.0],[79.0],[240.0],[336.0],[454.0],[307.0],[158.0],[24.0],[153.0],[128.0],[158.0],[305.0],[200.0],[150.0],[404.0],[77.0],[390.0],[203.0],[2.0],[491.0],[221.0],[277.0],[19.0]
27,[46.0],[390.0],[300.0],[426.0],[440.0],[203.0],[186.0],[4.0],[435.0],[494.0],[432.0],[344.0],[49.0],[74.0],[307.0],[351.0],[296.0],[313.0],[438.0],[438.0],[222.0],[300.0],[96.0],[435.0],[303.0]
28,[493.0],[74.0],[268.0],[157.0],[128.0],[270.0],[2.0],[215.0],[358.0],[220.0],[290.0],[314.0],[67.0],[76.0],[203.0],[345.0],[203.0],[409.0],[469.0],[197.0],[77.0],[462.0],[480.0],[4.0],[253.0]
29,[290.0],[229.0],[202.0],[404.0],[491.0],[122.0],[24.0],[414.0],[400.0],[198.0],[234.0],[480.0],[414.0],[4.0],[242.0],[454.0],[222.0],[372.0],[268.0],[348.0],[300.0],[240.0],[294.0],[476.0],[64.0]
30,[390.0],[270.0],[404.0],[22.0],[207.0],[307.0],[157.0],[24.0],[417.0],[151.0],[210.0],[207.0],[171.0],[90.0],[326.0],[309.0],[491.0],[203.0],[232.0],[469.0],[67.0],[355.0],[238.0],[478.0],[203.0]
31,[435.0],[90.0],[368.0],[198.0],[372.0],[121.0],[243.0],[59.0],[207.0],[130.0],[79.0],[290.0],[3.0],[404.0],[314.0],[218.0],[480.0],[96.0],[288.0],[397.0],[497.0],[476.0],[391.0],[399.0],[230.0]
32,[31.0],[426.0],[110.0],[107.0],[433.0],[440.0],[240.0],[412.0],[74.0],[169.0],[319.0],[274.0],[72.0],[42.0],[100.0],[264.0],[74.0],[110.0],[242.0],[232.0],[348.0],[221.0],[454.0],[104.0],[457.0]
33,[419.0],[344.0],[232.0],[90.0],[93.0],[72.0],[135.0],[172.0],[175.0],[442.0],[150.0],[286.0],[168.0],[105.0],[262.0],[127.0],[198.0],[232.0],[290.0],[104.0],[321.0],[342.0],[158.0],[340.0],[432.0]
34,[481.0],[208.0],[207.0],[480.0],[348.0],[427.0],[3.0],[340.0],[121.0],[207.0],[417.0],[220.0],[150.0],[314.0],[158.0],[398.0],[42.0],[418.0],[262.0],[96.0],[322.0],[99.0],[321.0],[374.0],[480.0]
35,[100.0],[220.0],[229.0],[3.0],[117.0],[458.0],[236.0],[96.0],[220.0],[111.0],[203.0],[113.0],[417.0],[153.0],[322.0],[488.0],[195.0],[492.0],[74.0],[158.0],[168.0],[220.0],[152.0],[222.0],[307.0]
36,[87.0],[157.0],[440.0],[262.0],[31.0],[314.0],[440.0],[491.0],[407.0],[232.0],[261.0],[100.0],[24.0],[141.0],[454.0],[480.0],[312.0],[116.0],[327.0],[319.0],[173.0],[182.0],[203.0],[414.0],[104.0]
37,[192.0],[152.0],[340.0],[314.0],[218.0],[220.0],[246.0],[408.0],[419.0],[294.0],[303.0],[419.0],[433.0],[390.0],[439.0],[439.0],[111.0],[43.0],[440.0],[214.0],[304.0],[463.0],[126.0],[19.0],[192.0]
38,[340.0],[201.0],[214.0],[53.0],[26.0],[221.0],[203.0],[111.0],[248.0],[202.0],[74.0],[300.0],[176.0],[364.0],[22.0],[244.0],[183.0],[494.0],[409.0],[169.0],[237.0],[396.0],[449.0],[468.0],[300.0]
39,[141.0],[326.0],[87.0],[152.0],[313.0],[414.0],[92.0],[30.0],[173.0],[327.0],[220.0],[400.0],[282.0],[438.0],[31.0],[57.0],[242.0],[220.0],[194.0],[490.0],[463.0],[203.0],[409.0],[155.0],[222.0]
40,[300.0],[158.0],[42.0],[203.0],[194.0],[80.0],[348.0],[294.0],[477.0],[290.0],[397.0],[316.0],[438.0],[351.0],[463.0],[477.0],[215.0],[186.0],[374.0],[497.0],[152.0],[446.0],[259.0],[22.0],[245.0]
41,[99.0],[149.0],[152.0],[220.0],[46.0],[400.0],[152.0],[33.0],[288.0],[95.0],[497.0],[111.0],[435.0],[426.0],[305.0],[186.0],[158.0],[222.0],[88.0],[435.0],[387.0],[149.0],[19.0],[490.0],[468.0]
42,[309.0],[180.0],[111.0],[222.0],[380.0],[127.0],[192.0],[396.0],[481.0],[90.0],[246.0],[458.0],[319.0],[380.0],[343.0],[114.0],[361.0],[419.0],[127.0],[31.0],[121.0],[282.0],[197.0],[139.0],[435.0]
43,[173.0],[243.0],[96.0],[468.0],[288.0],[265.0],[53.0],[319.0],[279.0],[195.0],[245.0],[131.0],[303.0],[355.0],[228.0],[248.0],[412.0],[289.0],[332.0],[488.0],[1.0],[84.0],[350.0],[126.0],[99.0]
44,[460.0],[221.0],[327.0],[149.0],[309.0],[49.0],[371.0],[448.0],[401.0],[384.0],[96.0],[288.0],[44.0],[162.0],[426.0],[355.0],[108.0],[435.0],[289.0],[202.0],[87.0],[426.0],[477.0],[248.0],[288.0]
45,[191.0],[119.0],[497.0],[10.0],[158.0],[494.0],[220.0],[244.0],[186.0],[225.0],[75.0],[217.0],[31.0],[313.0],[390.0],[42.0],[311.0],[353.0],[79.0],[135.0],[267.0],[234.0],[288.0],[409.0],[278.0]
46,[222.0],[145.0],[477.0],[257.0],[251.0],[158.0],[114.0],[480.0],[127.0],[34.0],[419.0],[491.0],[220.0],[454.0],[488.0],[222.0],[438.0],[288.0],[311.0],[485.0],[435.0],[482.0],[481.0],[319.0],[267.0]
47,[42.0],[99.0],[380.0],[46.0],[436.0],[23.0],[61.0],[497.0],[380.0],[234.0],[309.0],[348.0],[33.0],[308.0],[157.0],[137.0],[259.0],[296.0],[489.0],[228.0],[414.0],[158.0],[330.0],[403.0],[354.0]
48,[153.0],[404.0],[412.0],[242.0],[379.0],[291.0],[127.0],[288.0],[3.0],[63.0],[158.0],[216.0],[222.0],[221.0],[16.0],[273.0],[96.0],[150.0],[84.0],[151.0],[195.0],[42.0],[279.0],[426.0],[319.0]
49,[128.0],[288.0],[222.0],[188.0],[454.0],[257.0],[342.0],[316.0],[42.0],[46.0],[241.0],[355.0],[370.0],[158.0],[257.0],[49.0],[194.0],[370.0],[300.0],[400.0],[31.0],[104.0],[397.0],[472.0],[327.0]
50,[158.0],[490.0],[157.0],[473.0],[142.0],[288.0],[261.0],[117.0],[152.0],[326.0],[111.0],[104.0],[477.0],[201.0],[355.0],[79.0],[468.0],[22.0],[117.0],[412.0],[187.0],[102.0],[157.0],[247.0],[53.0]
51,[23.0],[458.0],[127.0],[348.0],[4.0],[282.0],[244.0],[458.0],[273.0],[348.0],[488.0],[259.0],[412.0],[104.0],[114.0],[157.0],[79.0],[311.0],[158.0],[74.0],[288.0],[261.0],[186.0],[238.0],[426.0]
52,[157.0],[42.0],[361.0],[92.0],[42.0],[403.0],[327.0],[477.0],[79.0],[201.0],[26.0],[397.0],[232.0],[61.0],[413.0],[432.0],[125.0],[111.0],[448.0],[40.0],[76.0],[397.0],[355.0],[273.0],[208.0]
53,[188.0],[194.0],[311.0],[130.0],[111.0],[74.0],[213.0],[173.0],[242.0],[399.0],[371.0],[42.0],[152.0],[397.0],[412.0],[382.0],[274.0],[158.0],[135.0],[399.0],[215.0],[246.0],[222.0],[31.0],[311.0]
54,[238.0],[405.0],[97.0],[87.0],[104.0],[104.0],[310.0],[417.0],[108.0],[119.0],[201.0],[102.0],[126.0],[155.0],[274.0],[344.0],[191.0],[309.0],[190.0],[403.0],[151.0],[448.0],[74.0],[216.0],[92.0]
55,[414.0],[104.0],[438.0],[460.0],[116.0],[201.0],[401.0],[158.0],[185.0],[127.0],[24.0],[384.0],[201.0],[150.0],[74.0],[16.0],[102.0],[424.0],[208.0],[37.0],[310.0],[206.0],[426.0],[74.0],[157.0]
56,[9.0],[384.0],[239.0],[271.0],[273.0],[194.0],[468.0],[138.0],[232.0],[311.0],[194.0],[409.0],[42.0],[242.0],[238.0],[417.0],[251.0],[42.0],[274.0],[419.0],[153.0],[384.0],[180.0],[417.0],[409.0]
57,[303.0],[408.0],[355.0],[121.0],[408.0],[42.0],[259.0],[330.0],[355.0],[42.0],[496.0],[251.0],[104.0],[458.0],[387.0],[307.0],[336.0],[208.0],[157.0],[380.0],[213.0],[96.0],[240.0],[481.0],[201.0]
58,[299.0],[240.0],[273.0],[350.0],[85.0],[305.0],[31.0],[128.0],[129.0],[361.0],[363.0],[387.0],[273.0],[20.0],[84.0],[24.0],[264.0],[412.0],[186.0],[365.0],[427.0],[238.0],[273.0],[303.0],[42.0]
59,[259.0],[121.0],[242.0],[31.0],[232.0],[242.0],[336.0],[238.0],[336.0],[407.0],[238.0],[457.0],[213.0],[432.0],[446.0],[123.0],[109.0],[457.0],[128.0],[115.0],[264.0],[394.0],[438.0],[150.0],[139.0]
60,[409.0],[100.0],[303.0],[409.0],[224.0],[275.0],[111.0],[303.0],[210.0],[397.0],[408.0],[127.0],[116.0],[274.0],[417.0],[140.0],[126.0],[355.0],[414.0],[426.0],[42.0],[314.0],[468.0],[84.0],[39.0]
61,[403.0],[238.0],[224.0],[100.0],[203.0],[361.0],[162.0],[9.0],[405.0],[409.0],[128.0],[307.0],[26.0],[307.0],[192.0],[291.0],[494.0],[216.0],[384.0],[336.0],[401.0],[98.0],[417.0],[291.0],[261.0]
62,[123.0],[3.0],[408.0],[326.0],[216.0],[446.0],[16.0],[61.0],[307.0],[84.0],[169.0],[291.0],[480.0],[361.0],[79.0],[20.0],[39.0],[46.0],[307.0],[87.0],[37.0],[471.0],[275.0],[189.0],[194.0]
63,[372.0],[438.0],[216.0],[321.0],[32.0],[173.0],[334.0],[151.0],[489.0],[49.0],[48.0],[94.0],[111.0],[478.0],[279.0],[435.0],[314.0],[303.0],[49.0],[471.0],[108.0],[79.0],[215.0],[279.0],[140.0]
64,[343.0],[46.0],[151.0],[109.0],[49.0],[7.0],[463.0],[336.0],[150.0],[490.0],[288.0],[279.0],[157.0],[259.0],[221.0],[401.0],[233.0],[256.0],[236.0],[377.0],[228.0],[94.0],[342.0],[79.0],[275.0]
65,[198.0],[153.0],[84.0],[453.0],[51.0],[303.0],[460.0],[253.0],[441.0],[146.0],[122.0],[34.0],[208.0],[203.0],[309.0],[109.0],[4.0],[4.0],[153.0],[290.0],[123.0],[20.0],[24.0],[109.0],[355.0]
66,[216.0],[481.0],[490.0],[71.0],[84.0],[259.0],[380.0],[232.0],[105.0],[366.0],[109.0],[489.0],[330.0],[290.0],[282.0],[66.0],[173.0],[242.0],[336.0],[34.0],[314.0],[59.0],[116.0],[166.0],[453.0]
67,[109.0],[239.0],[34.0],[221.0],[242.0],[493.0],[79.0],[34.0],[157.0],[372.0],[31.0],[23.0],[9.0],[109.0],[230.0],[326.0],[401.0],[343.0],[203.0],[220.0],[221.0],[34.0],[109.0],[305.0],[309.0]
68,[319.0],[290.0],[371.0],[270.0],[301.0],[439.0],[242.0],[150.0],[350.0],[175.0],[305.0],[342.0],[169.0],[342.0],[102.0],[19.0],[208.0],[206.0],[216.0],[343.0],[20.0],[208.0],[390.0],[82.0],[314.0]
69,[150.0],[413.0],[116.0],[380.0],[259.0],[312.0],[131.0],[109.0],[414.0],[365.0],[489.0],[105.0],[259.0],[220.0],[73.0],[412.0],[140.0],[305.0],[259.0],[99.0],[259.0],[405.0],[135.0],[390.0],[363.0]
70,[220.0],[26.0],[5.0],[65.0],[239.0],[216.0],[143.0],[343.0],[136.0],[109.0],[62.0],[442.0],[79.0],[343.0],[260.0],[116.0],[66.0],[98.0],[478.0],[305.0],[143.0],[305.0],[424.0],[206.0],[109.0]
71,[22.0],[371.0],[305.0],[34.0],[345.0],[345.0],[109.0],[213.0],[499.0],[150.0],[326.0],[119.0],[242.0],[205.0],[42.0],[223.0],[220.0],[194.0],[343.0],[127.0],[105.0],[289.0],[100.0],[259.0],[54.0]
72,[276.0],[127.0],[175.0],[66.0],[208.0],[398.0],[49.0],[259.0],[314.0],[378.0],[404.0],[236.0],[203.0],[127.0],[222.0],[350.0],[150.0],[31.0],[305.0],[340.0],[220.0],[157.0],[314.0],[314.0],[336.0]
73,[279.0],[249.0],[370.0],[438.0],[398.0],[222.0],[343.0],[220.0],[206.0],[125.0],[344.0],[53.0],[481.0],[326.0],[150.0],[171.0],[458.0],[350.0],[377.0],[259.0],[437.0],[440.0],[53.0],[307.0],[489.0]
74,[232.0],[305.0],[7.0],[482.0],[213.0],[94.0],[28.0],[53.0],[135.0],[72.0],[414.0],[68.0],[127.0],[469.0],[98.0],[169.0],[206.0],[238.0],[401.0],[42.0],[347.0],[125.0],[94.0],[165.0],[305.0]
75,[391.0],[53.0],[499.0],[458.0],[489.0],[190.0],[398.0],[481.0],[432.0],[80.0],[157.0],[157.0],[398.0],[53.0],[288.0],[173.0],[340.0],[348.0],[425.0],[157.0],[136.0],[201.0],[292.0],[203.0],[358.0]
76,[194.0],[402.0],[314.0],[19.0],[192.0],[425.0],[326.0],[157.0],[122.0],[314.0],[228.0],[123.0],[372.0],[236.0],[223.0],[198.0],[201.0],[314.0],[169.0],[358.0],[189.0],[194.0],[183.0],[110.0],[312.0]
77,[45.0],[31.0],[198.0],[463.0],[257.0],[252.0],[367.0],[169.0],[338.0],[203.0],[110.0],[343.0],[100.0],[94.0],[358.0],[194.0],[53.0],[345.0],[442.0],[440.0],[440.0],[228.0],[338.0],[142.0],[169.0]
78,[154.0],[190.0],[345.0],[145.0],[305.0],[136.0],[19.0],[358.0],[348.0],[41.0],[165.0],[143.0],[307.0],[183.0],[173.0],[130.0],[348.0],[440.0],[192.0],[314.0],[23.0],[361.0],[228.0],[469.0],[467.0]
79,[143.0],[314.0],[218.0],[173.0],[370.0],[183.0],[438.0],[130.0],[300.0],[279.0],[19.0],[459.0],[363.0],[289.0],[190.0],[104.0],[254.0],[192.0],[279.0],[165.0],[114.0],[281.0],[324.0],[83.0],[292.0]
80,[440.0],[489.0],[466.0],[313.0],[238.0],[228.0],[190.0],[471.0],[345.0],[159.0],[129.0],[138.0],[306.0],[26.0],[135.0],[279.0],[54.0],[228.0],[351.0],[83.0],[345.0],[345.0],[224.0],[463.0],[108.0]
81,[313.0],[228.0],[156.0],[110.0],[173.0],[218.0],[201.0],[135.0],[305.0],[18.0],[469.0],[26.0],[440.0],[19.0],[189.0],[287.0],[18.0],[218.0],[87.0],[374.0],[246.0],[18.0],[281.0],[131.0],[80.0]
82,[203.0],[499.0],[372.0],[343.0],[296.0],[59.0],[173.0],[104.0],[426.0],[104.0],[114.0],[136.0],[194.0],[279.0],[19.0],[220.0],[135.0],[453.0],[220.0],[218.0],[428.0],[279.0],[459.0],[200.0],[114.0]
83,[314.0],[218.0],[186.0],[396.0],[122.0],[139.0],[292.0],[203.0],[189.0],[466.0],[53.0],[224.0],[459.0],[493.0],[396.0],[254.0],[279.0],[239.0],[107.0],[465.0],[218.0],[348.0],[218.0],[453.0],[121.0]
84,[135.0],[477.0],[220.0],[361.0],[279.0],[324.0],[194.0],[279.0],[440.0],[433.0],[481.0],[481.0],[437.0],[107.0],[360.0],[136.0],[114.0],[324.0],[80.0],[300.0],[26.0],[363.0],[348.0],[44.0],[220.0]
85,[228.0],[348.0],[309.0],[218.0],[390.0],[189.0],[345.0],[348.0],[83.0],[262.0],[433.0],[280.0],[471.0],[484.0],[425.0],[139.0],[62.0],[39.0],[182.0],[466.0],[107.0],[53.0],[307.0],[220.0],[440.0]
86,[18.0],[189.0],[107.0],[465.0],[18.0],[19.0],[301.0],[434.0],[332.0],[363.0],[300.0],[433.0],[206.0],[136.0],[188.0],[213.0],[363.0],[107.0],[37.0],[156.0],[150.0],[349.0],[334.0],[107.0],[246.0]
87,[307.0],[147.0],[417.0],[305.0],[151.0],[182.0],[396.0],[136.0],[246.0],[305.0],[121.0],[197.0],[107.0],[85.0],[0.0],[13.0],[121.0],[272.0],[485.0],[107.0],[299.0],[107.0],[220.0],[466.0],[344.0]
88,[334.0],[440.0],[131.0],[494.0],[81.0],[363.0],[218.0],[18.0],[49.0],[213.0],[105.0],[485.0],[300.0],[125.0],[15.0],[253.0],[268.0],[151.0],[89.0],[224.0],[224.0],[2.0],[465.0],[299.0],[159.0]
89,[296.0],[363.0],[150.0],[363.0],[220.0],[371.0],[305.0],[377.0],[99.0],[44.0],[494.0],[83.0],[340.0],[340.0],[294.0],[22.0],[262.0],[259.0],[201.0],[136.0],[340.0],[225.0],[466.0],[215.0],[441.0]
90,[218.0],[2.0],[401.0],[201.0],[125.0],[53.0],[126.0],[363.0],[34.0],[121.0],[206.0],[2.0],[314.0],[309.0],[433.0],[219.0],[409.0],[330.0],[159.0],[89.0],[12.0],[150.0],[145.0],[2.0],[224.0]
91,[426.0],[61.0],[22.0],[466.0],[300.0],[224.0],[188.0],[2.0],[403.0],[224.0],[453.0],[44.0],[11.0],[300.0],[220.0],[23.0],[447.0],[2.0],[340.0],[344.0],[19.0],[344.0],[83.0],[195.0],[136.0]
92,[433.0],[131.0],[257.0],[150.0],[11.0],[169.0],[319.0],[107.0],[238.0],[340.0],[424.0],[169.0],[12.0],[398.0],[334.0],[141.0],[23.0],[257.0],[207.0],[398.0],[398.0],[340.0],[471.0],[372.0],[195.0]
93,[471.0],[340.0],[483.0],[175.0],[139.0],[128.0],[80.0],[494.0],[398.0],[274.0],[343.0],[150.0],[110.0],[22.0],[466.0],[485.0],[133.0],[403.0],[150.0],[371.0],[350.0],[189.0],[344.0],[99.0],[424.0]
94,[2.0],[242.0],[99.0],[13.0],[44.0],[306.0],[435.0],[224.0],[11.0],[309.0],[398.0],[121.0],[424.0],[12.0],[324.0],[99.0],[273.0],[23.0],[198.0],[49.0],[49.0],[131.0],[2.0],[237.0],[110.0]
95,[485.0],[383.0],[336.0],[99.0],[61.0],[261.0],[458.0],[314.0],[311.0],[131.0],[99.0],[225.0],[291.0],[151.0],[225.0],[180.0],[151.0],[417.0],[142.0],[24.0],[311.0],[80.0],[107.0],[192.0],[447.0]
96,[169.0],[22.0],[58.0],[169.0],[340.0],[2.0],[128.0],[11.0],[123.0],[347.0],[218.0],[340.0],[455.0],[99.0],[107.0],[189.0],[99.0],[433.0],[22.0],[189.0],[403.0],[110.0],[189.0],[228.0],[9.0]
97,[38.0],[23.0],[23.0],[318.0],[314.0],[99.0],[99.0],[99.0],[433.0],[259.0],[189.0],[305.0],[189.0],[471.0],[90.0],[245.0],[9.0],[169.0],[151.0],[23.0],[262.0],[350.0],[99.0],[218.0],[189.0]
98,[159.0],[57.0],[238.0],[442.0],[401.0],[442.0],[133.0],[326.0],[442.0],[280.0],[311.0],[99.0],[360.0],[415.0],[226.0],[107.0],[398.0],[189.0],[301.0],[368.0],[234.0],[318.0],[326.0],[61.0],[326.0]
99,[425.0],[191.0],[125.0],[159.0],[183.0],[238.0],[34.0],[189.0],[224.0],[343.0],[94.0],[422.0],[267.0],[23.0],[224.0],[424.0],[123.0],[317.0],[257.0],[191.0],[305.0],[12.0],[336.0],[169.0],[350.0]
100,[345.0],[139.0],[123.0],[278.0],[22.0],[57.0],[189.0],[23.0],[194.0],[492.0],[306.0],[49.0],[23.0],[403.0],[237.0],[433.0],[189.0],[224.0],[99.0],[53.0],[344.0],[343.0],[262.0],[318.0],[257.0]
101,[224.0],[433.0],[169.0],[123.0],[99.0],[483.0],[330.0],[398.0],[261.0],[191.0],[224.0],[490.0],[139.0],[139.0],[99.0],[110.0],[210.0],[135.0],[133.0],[116.0],[391.0],[224.0],[403.0],[23.0],[57.0]
102,[398.0],[123.0],[9.0],[272.0],[262.0],[245.0],[483.0],[403.0],[251.0],[58.0],[23.0],[165.0],[261.0],[318.0],[218.0],[217.0],[344.0],[49.0],[6.0],[355.0],[110.0],[380.0],[195.0],[3.0],[318.0]
103,[11.0],[12.0],[194.0],[224.0],[23.0],[485.0],[245.0],[280.0],[198.0],[189.0],[477.0],[38.0],[224.0],[194.0],[12.0],[495.0],[355.0],[123.0],[189.0],[278.0],[438.0],[23.0],[23.0],[49.0],[3.0]
104,[423.0],[424.0],[189.0],[433.0],[330.0],[343.0],[224.0],[116.0],[418.0],[23.0],[355.0],[403.0],[442.0],[16.0],[23.0],[135.0],[224.0],[229.0],[493.0],[238.0],[433.0],[239.0],[123.0],[343.0],[343.0]
105,[165.0],[367.0],[433.0],[4.0],[417.0],[110.0],[139.0],[245.0],[0.0],[401.0],[123.0],[334.0],[136.0],[62.0],[245.0],[441.0],[175.0],[444.0],[53.0],[110.0],[192.0],[418.0],[280.0],[355.0],[299.0]
