Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
34,[18.0],[35.0],[27.0],[30.0],[96.0],[60.0],[25.0],[28.0],[65.0],[54.0],[32.0],[87.0],[78.0],[56.0],[68.0],[26.0],[20.0],[17.0],[93.0],[68.0],[101.0],[13.0],[87.0],[0.0],[21.0]
35,[24.0],[56.0],[16.0],[54.0],[93.0],[46.0],[52.0],[99.0],[21.0],[53.0],[7.0],[8.0],[61.0],[99.0],[88.0],[87.0],[53.0],[15.0],[41.0],[46.0],[36.0],[60.0],[97.0],[33.0],[64.0]
36,[28.0],[73.0],[54.0],[31.0],[86.0],[77.0],[23.0],[88.0],[102.0],[6.0],[31.0],[15.0],[30.0],[18.0],[47.0],[75.0],[92.0],[74.0],[74.0],[91.0],[92.0],[54.0],[30.0],[53.0],[0.0]
37,[30.0],[64.0],[30.0],[95.0],[100.0],[11.0],[34.0],[100.0],[52.0],[67.0],[61.0],[59.0],[52.0],[61.0],[92.0],[28.0],[48.0],[4.0],[75.0],[61.0],[87.0],[64.0],[6.0],[78.0],[10.0]
38,[34.0],[89.0],[68.0],[8.0],[95.0],[4.0],[54.0],[86.0],[29.0],[32.0],[93.0],[35.0],[37.0],[66.0],[63.0],[74.0],[87.0],[31.0],[10.0],[3.0],[64.0],[97.0],[84.0],[35.0],[74.0]
39,[13.0],[51.0],[48.0],[91.0],[99.0],[88.0],[44.0],[96.0],[66.0],[72.0],[24.0],[68.0],[22.0],[6.0],[82.0],[4.0],[102.0],[27.0],[7.0],[8.0],[75.0],[73.0],[31.0],[70.0],[73.0]
40,[7.0],[81.0],[31.0],[33.0],[19.0],[82.0],[94.0],[95.0],[91.0],[30.0],[54.0],[0.0],[1.0],[84.0],[95.0],[15.0],[96.0],[42.0],[35.0],[9.0],[28.0],[22.0],[45.0],[60.0],[80.0]
41,[15.0],[59.0],[18.0],[29.0],[47.0],[26.0],[91.0],[13.0],[67.0],[70.0],[68.0],[91.0],[23.0],[26.0],[66.0],[91.0],[57.0],[18.0],[17.0],[84.0],[24.0],[37.0],[59.0],[46.0],[81.0]
42,[21.0],[44.0],[21.0],[49.0],[61.0],[86.0],[101.0],[98.0],[7.0],[77.0],[19.0],[99.0],[40.0],[70.0],[69.0],[13.0],[7.0],[21.0],[25.0],[101.0],[100.0],[23.0],[26.0],[1.0],[91.0]
43,[102.0],[95.0],[45.0],[48.0],[94.0],[85.0],[47.0],[84.0],[15.0],[60.0],[102.0],[21.0],[94.0],[4.0],[41.0],[10.0],[21.0],[102.0],[68.0],[96.0],[86.0],[40.0],[99.0],[99.0],[50.0]
44,[32.0],[91.0],[61.0],[18.0],[87.0],[90.0],[97.0],[54.0],[0.0],[5.0],[73.0],[97.0],[55.0],[72.0],[29.0],[8.0],[31.0],[29.0],[12.0],[87.0],[89.0],[46.0],[88.0],[100.0],[94.0]
45,[68.0],[25.0],[72.0],[66.0],[16.0],[83.0],[70.0],[8.0],[10.0],[46.0],[87.0],[88.0],[21.0],[91.0],[26.0],[47.0],[29.0],[13.0],[79.0],[64.0],[76.0],[95.0],[12.0],[86.0],[68.0]
46,[29.0],[83.0],[13.0],[21.0],[8.0],[25.0],[81.0],[29.0],[5.0],[11.0],[21.0],[28.0],[54.0],[12.0],[97.0],[12.0],[12.0],[25.0],[49.0],[16.0],[98.0],[55.0],[70.0],[96.0],[48.0]
47,[4.0],[82.0],[12.0],[24.0],[70.0],[64.0],[2.0],[68.0],[33.0],[8.0],[53.0],[33.0],[102.0],[94.0],[15.0],[40.0],[97.0],[26.0],[18.0],[82.0],[0.0],[98.0],[34.0],[101.0],[49.0]
48,[11.0],[28.0],[29.0],[102.0],[46.0],[8.0],[42.0],[59.0],[75.0],[13.0],[8.0],[70.0],[32.0],[48.0],[94.0],[22.0],[13.0],[64.0],[48.0],[15.0],[7.0],[51.0],[73.0],[90.0],[102.0]
49,[91.0],[7.0],[39.0],[69.0],[49.0],[57.0],[16.0],[5.0],[38.0],[75.0],[29.0],[53.0],[76.0],[49.0],[35.0],[23.0],[76.0],[70.0],[24.0],[102.0],[74.0],[53.0],[7.0],[95.0],[13.0]
50,[5.0],[47.0],[25.0],[68.0],[48.0],[87.0],[8.0],[11.0],[47.0],[82.0],[60.0],[64.0],[51.0],[31.0],[99.0],[55.0],[99.0],[36.0],[87.0],[100.0],[97.0],[94.0],[93.0],[98.0],[54.0]
51,[46.0],[86.0],[19.0],[87.0],[18.0],[47.0],[60.0],[33.0],[73.0],[15.0],[56.0],[40.0],[15.0],[28.0],[10.0],[37.0],[34.0],[0.0],[102.0],[0.0],[60.0],[36.0],[24.0],[4.0],[18.0]
52,[25.0],[90.0],[84.0],[53.0],[66.0],[42.0],[85.0],[15.0],[46.0],[74.0],[70.0],[32.0],[53.0],[32.0],[22.0],[3.0],[47.0],[33.0],[21.0],[29.0],[42.0],[35.0],[91.0],[15.0],[53.0]
53,[96.0],[96.0],[49.0],[82.0],[89.0],[89.0],[35.0],[25.0],[55.0],[64.0],[46.0],[10.0],[2.0],[102.0],[37.0],[93.0],[65.0],[60.0],[29.0],[70.0],[47.0],[87.0],[21.0],[11.0],[72.0]
54,[33.0],[2.0],[24.0],[32.0],[44.0],[91.0],[46.0],[46.0],[37.0],[4.0],[77.0],[22.0],[64.0],[67.0],[55.0],[66.0],[33.0],[48.0],[66.0],[10.0],[18.0],[75.0],[46.0],[82.0],[4.0]
55,[74.0],[24.0],[47.0],[56.0],[64.0],[56.0],[64.0],[4.0],[93.0],[24.0],[64.0],[37.0],[92.0],[21.0],[1.0],[1.0],[70.0],[49.0],[30.0],[42.0],[21.0],[15.0],[36.0],[74.0],[31.0]
56,[77.0],[85.0],[100.0],[101.0],[72.0],[96.0],[82.0],[91.0],[22.0],[47.0],[35.0],[55.0],[87.0],[16.0],[40.0],[67.0],[77.0],[24.0],[22.0],[66.0],[48.0],[91.0],[0.0],[56.0],[42.0]
57,[0.0],[16.0],[98.0],[28.0],[77.0],[10.0],[56.0],[42.0],[40.0],[83.0],[2.0],[23.0],[0.0],[36.0],[23.0],[51.0],[0.0],[91.0],[37.0],[85.0],[49.0],[1.0],[66.0],[27.0],[78.0]
58,[56.0],[65.0],[36.0],[99.0],[6.0],[39.0],[30.0],[10.0],[23.0],[42.0],[59.0],[93.0],[6.0],[73.0],[34.0],[42.0],[5.0],[72.0],[55.0],[74.0],[102.0],[47.0],[51.0],[22.0],[89.0]
59,[87.0],[0.0],[70.0],[86.0],[35.0],[1.0],[12.0],[97.0],[95.0],[57.0],[16.0],[34.0],[65.0],[42.0],[75.0],[89.0],[46.0],[68.0],[70.0],[2.0],[31.0],[85.0],[50.0],[37.0],[83.0]
60,[35.0],[78.0],[99.0],[100.0],[65.0],[0.0],[48.0],[7.0],[1.0],[69.0],[45.0],[5.0],[100.0],[75.0],[36.0],[25.0],[64.0],[47.0],[23.0],[97.0],[29.0],[56.0],[92.0],[55.0],[87.0]
61,[70.0],[33.0],[0.0],[92.0],[24.0],[84.0],[49.0],[60.0],[25.0],[7.0],[65.0],[85.0],[101.0],[8.0],[5.0],[18.0],[88.0],[96.0],[34.0],[11.0],[30.0],[68.0],[33.0],[40.0],[96.0]
62,[41.0],[46.0],[79.0],[98.0],[58.0],[59.0],[31.0],[47.0],[2.0],[10.0],[96.0],[60.0],[98.0],[76.0],[33.0],[83.0],[75.0],[76.0],[36.0],[81.0],[91.0],[78.0],[78.0],[23.0],[86.0]
63,[17.0],[100.0],[102.0],[96.0],[1.0],[72.0],[18.0],[48.0],[70.0],[26.0],[25.0],[46.0],[95.0],[15.0],[46.0],[70.0],[15.0],[82.0],[52.0],[78.0],[96.0],[92.0],[82.0],[93.0],[69.0]
64,[72.0],[98.0],[101.0],[16.0],[37.0],[24.0],[78.0],[18.0],[42.0],[87.0],[36.0],[47.0],[97.0],[97.0],[70.0],[33.0],[60.0],[71.0],[33.0],[18.0],[32.0],[10.0],[35.0],[5.0],[47.0]
65,[16.0],[97.0],[92.0],[84.0],[22.0],[12.0],[102.0],[49.0],[74.0],[17.0],[84.0],[11.0],[99.0],[50.0],[64.0],[46.0],[36.0],[32.0],[46.0],[21.0],[72.0],[4.0],[27.0],[47.0],[24.0]
66,[89.0],[99.0],[97.0],[97.0],[55.0],[78.0],[21.0],[21.0],[32.0],[0.0],[42.0],[67.0],[9.0],[9.0],[85.0],[5.0],[85.0],[101.0],[60.0],[31.0],[16.0],[76.0],[74.0],[87.0],[85.0]
67,[8.0],[101.0],[28.0],[26.0],[23.0],[101.0],[29.0],[17.0],[60.0],[76.0],[92.0],[25.0],[86.0],[33.0],[3.0],[2.0],[16.0],[92.0],[16.0],[4.0],[69.0],[74.0],[10.0],[91.0],[58.0]
68,[85.0],[87.0],[33.0],[59.0],[36.0],[92.0],[84.0],[74.0],[90.0],[36.0],[58.0],[92.0],[90.0],[60.0],[89.0],[21.0],[8.0],[5.0],[11.0],[6.0],[8.0],[25.0],[17.0],[2.0],[12.0]
69,[9.0],[70.0],[46.0],[42.0],[9.0],[97.0],[68.0],[16.0],[50.0],[97.0],[47.0],[1.0],[75.0],[46.0],[11.0],[48.0],[32.0],[99.0],[32.0],[41.0],[65.0],[42.0],[5.0],[89.0],[16.0]
70,[42.0],[42.0],[8.0],[47.0],[4.0],[48.0],[74.0],[89.0],[35.0],[92.0],[74.0],[3.0],[16.0],[85.0],[42.0],[49.0],[59.0],[100.0],[85.0],[17.0],[83.0],[26.0],[55.0],[64.0],[82.0]
71,[10.0],[20.0],[32.0],[50.0],[15.0],[49.0],[72.0],[85.0],[83.0],[50.0],[26.0],[65.0],[8.0],[35.0],[51.0],[102.0],[1.0],[98.0],[3.0],[48.0],[68.0],[6.0],[37.0],[28.0],[41.0]
72,[2.0],[26.0],[9.0],[60.0],[5.0],[28.0],[69.0],[41.0],[3.0],[98.0],[99.0],[42.0],[85.0],[89.0],[39.0],[29.0],[2.0],[86.0],[1.0],[49.0],[88.0],[57.0],[22.0],[81.0],[28.0]
73,[26.0],[50.0],[82.0],[79.0],[11.0],[32.0],[17.0],[83.0],[9.0],[99.0],[100.0],[73.0],[11.0],[37.0],[74.0],[97.0],[25.0],[97.0],[42.0],[32.0],[2.0],[27.0],[11.0],[85.0],[59.0]
74,[50.0],[75.0],[59.0],[0.0],[41.0],[13.0],[50.0],[26.0],[82.0],[100.0],[98.0],[51.0],[10.0],[55.0],[25.0],[32.0],[84.0],[90.0],[8.0],[13.0],[50.0],[50.0],[4.0],[16.0],[32.0]
75,[60.0],[74.0],[35.0],[7.0],[85.0],[36.0],[92.0],[69.0],[100.0],[101.0],[6.0],[2.0],[82.0],[22.0],[60.0],[44.0],[11.0],[50.0],[72.0],[99.0],[59.0],[38.0],[25.0],[8.0],[26.0]
76,[65.0],[5.0],[88.0],[3.0],[42.0],[99.0],[39.0],[73.0],[99.0],[9.0],[5.0],[41.0],[66.0],[23.0],[9.0],[35.0],[10.0],[28.0],[2.0],[60.0],[85.0],[20.0],[23.0],[42.0],[7.0]
77,[58.0],[10.0],[15.0],[6.0],[12.0],[100.0],[80.0],[12.0],[98.0],[96.0],[4.0],[50.0],[42.0],[1.0],[2.0],[9.0],[74.0],[59.0],[78.0],[69.0],[56.0],[77.0],[60.0],[59.0],[45.0]
78,[12.0],[11.0],[77.0],[39.0],[97.0],[98.0],[79.0],[57.0],[101.0],[86.0],[11.0],[84.0],[4.0],[2.0],[0.0],[60.0],[4.0],[78.0],[65.0],[26.0],[11.0],[3.0],[1.0],[10.0],[79.0]
79,[81.0],[4.0],[60.0],[4.0],[2.0],[95.0],[3.0],[20.0],[97.0],[91.0],[10.0],[58.0],[27.0],[51.0],[57.0],[84.0],[89.0],[58.0],[69.0],[7.0],[41.0],[41.0],[3.0],[84.0],[19.0]
80,[78.0],[12.0],[5.0],[10.0],[59.0],[9.0],[32.0],[2.0],[77.0],[90.0],[82.0],[12.0],[24.0],[41.0],[50.0],[41.0],[17.0],[12.0],[84.0],[36.0],[26.0],[9.0],[42.0],[25.0],[101.0]
81,[84.0],[60.0],[74.0],[5.0],[0.0],[65.0],[9.0],[39.0],[92.0],[59.0],[12.0],[17.0],[84.0],[74.0],[45.0],[11.0],[50.0],[7.0],[9.0],[88.0],[9.0],[16.0],[2.0],[50.0],[92.0]
82,[6.0],[92.0],[11.0],[74.0],[10.0],[16.0],[26.0],[27.0],[36.0],[85.0],[41.0],[81.0],[77.0],[10.0],[17.0],[36.0],[56.0],[84.0],[50.0],[58.0],[12.0],[89.0],[81.0],[92.0],[97.0]
83,[80.0],[76.0],[10.0],[11.0],[74.0],[74.0],[51.0],[80.0],[11.0],[89.0],[3.0],[80.0],[38.0],[5.0],[59.0],[50.0],[81.0],[16.0],[92.0],[12.0],[57.0],[11.0],[85.0],[80.0],[99.0]
84,[79.0],[58.0],[4.0],[41.0],[32.0],[79.0],[0.0],[78.0],[89.0],[16.0],[50.0],[79.0],[50.0],[3.0],[78.0],[17.0],[80.0],[41.0],[77.0],[50.0],[77.0],[65.0],[80.0],[79.0],[100.0]
85,[36.0],[9.0],[2.0],[27.0],[28.0],[50.0],[38.0],[81.0],[58.0],[41.0],[88.0],[77.0],[44.0],[78.0],[38.0],[76.0],[41.0],[3.0],[5.0],[24.0],[13.0],[7.0],[79.0],[58.0],[98.0]
86,[57.0],[41.0],[50.0],[58.0],[7.0],[7.0],[89.0],[58.0],[86.0],[84.0],[79.0],[57.0],[74.0],[24.0],[7.0],[79.0],[58.0],[57.0],[89.0],[57.0],[39.0],[19.0],[16.0],[75.0],[38.0]
87,[45.0],[88.0],[26.0],[57.0],[17.0],[19.0],[57.0],[76.0],[81.0],[58.0],[0.0],[19.0],[58.0],[11.0],[27.0],[57.0],[27.0],[77.0],[76.0],[27.0],[58.0],[84.0],[41.0],[38.0],[27.0]
88,[71.0],[17.0],[58.0],[17.0],[38.0],[38.0],[19.0],[38.0],[85.0],[27.0],[69.0],[38.0],[17.0],[77.0],[65.0],[39.0],[79.0],[20.0],[38.0],[79.0],[17.0],[59.0],[58.0],[3.0],[20.0]
89,[73.0],[3.0],[75.0],[45.0],[88.0],[58.0],[77.0],[6.0],[16.0],[38.0],[38.0],[20.0],[80.0],[58.0],[77.0],[77.0],[3.0],[9.0],[58.0],[72.0],[80.0],[58.0],[76.0],[77.0],[75.0]
90,[69.0],[27.0],[69.0],[19.0],[3.0],[41.0],[76.0],[19.0],[80.0],[80.0],[20.0],[75.0],[81.0],[17.0],[58.0],[38.0],[39.0],[38.0],[81.0],[38.0],[81.0],[17.0],[77.0],[17.0],[88.0]
91,[76.0],[39.0],[73.0],[77.0],[56.0],[81.0],[65.0],[77.0],[79.0],[79.0],[17.0],[76.0],[79.0],[39.0],[81.0],[58.0],[72.0],[75.0],[80.0],[71.0],[78.0],[81.0],[38.0],[19.0],[3.0]
92,[3.0],[77.0],[38.0],[71.0],[45.0],[80.0],[71.0],[63.0],[39.0],[81.0],[63.0],[39.0],[3.0],[38.0],[80.0],[81.0],[38.0],[81.0],[71.0],[63.0],[38.0],[80.0],[71.0],[71.0],[9.0]
93,[38.0],[19.0],[63.0],[38.0],[75.0],[63.0],[63.0],[71.0],[57.0],[19.0],[57.0],[71.0],[28.0],[57.0],[19.0],[80.0],[71.0],[80.0],[45.0],[73.0],[71.0],[39.0],[57.0],[39.0],[76.0]
94,[75.0],[71.0],[71.0],[62.0],[20.0],[73.0],[73.0],[75.0],[71.0],[63.0],[75.0],[63.0],[39.0],[63.0],[71.0],[63.0],[63.0],[45.0],[57.0],[39.0],[63.0],[71.0],[75.0],[57.0],[71.0]
95,[43.0],[63.0],[57.0],[20.0],[73.0],[62.0],[43.0],[43.0],[63.0],[43.0],[39.0],[45.0],[19.0],[71.0],[43.0],[71.0],[73.0],[63.0],[63.0],[62.0],[45.0],[45.0],[63.0],[20.0],[63.0]
96,[63.0],[43.0],[43.0],[43.0],[43.0],[43.0],[45.0],[45.0],[43.0],[45.0],[71.0],[43.0],[62.0],[43.0],[20.0],[43.0],[45.0],[62.0],[43.0],[45.0],[43.0],[63.0],[62.0],[62.0],[39.0]
97,[62.0],[62.0],[62.0],[63.0],[62.0],[45.0],[62.0],[62.0],[62.0],[62.0],[62.0],[62.0],[43.0],[62.0],[62.0],[62.0],[43.0],[43.0],[62.0],[43.0],[62.0],[62.0],[43.0],[43.0],[43.0]
