Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
10,[102.0],[99.0],[24.0],[67.0],[55.0],[32.0],[100.0],[43.0],[70.0],[34.0],[42.0],[54.0],[22.0],[81.0],[6.0],[41.0],[98.0],[26.0],[3.0],[92.0],[34.0],[86.0],[94.0],[83.0],[78.0]
11,[4.0],[100.0],[67.0],[43.0],[18.0],[40.0],[86.0],[31.0],[25.0],[92.0],[99.0],[98.0],[23.0],[80.0],[41.0],[100.0],[83.0],[93.0],[67.0],[73.0],[1.0],[100.0],[98.0],[66.0],[91.0]
12,[97.0],[61.0],[61.0],[72.0],[35.0],[55.0],[88.0],[56.0],[77.0],[41.0],[32.0],[18.0],[35.0],[90.0],[24.0],[24.0],[18.0],[98.0],[54.0],[26.0],[40.0],[15.0],[91.0],[24.0],[69.0]
13,[48.0],[96.0],[18.0],[55.0],[40.0],[93.0],[70.0],[72.0],[18.0],[1.0],[76.0],[94.0],[70.0],[39.0],[89.0],[76.0],[100.0],[18.0],[56.0],[17.0],[102.0],[89.0],[66.0],[76.0],[12.0]
14,[18.0],[2.0],[17.0],[54.0],[41.0],[95.0],[47.0],[25.0],[61.0],[25.0],[101.0],[34.0],[25.0],[76.0],[25.0],[38.0],[89.0],[100.0],[25.0],[45.0],[97.0],[66.0],[27.0],[97.0],[45.0]
15,[83.0],[1.0],[49.0],[33.0],[93.0],[99.0],[61.0],[55.0],[17.0],[70.0],[100.0],[40.0],[18.0],[6.0],[49.0],[90.0],[37.0],[101.0],[72.0],[41.0],[49.0],[83.0],[34.0],[7.0],[61.0]
16,[100.0],[40.0],[100.0],[70.0],[89.0],[96.0],[25.0],[94.0],[24.0],[67.0],[96.0],[82.0],[61.0],[89.0],[3.0],[18.0],[86.0],[86.0],[37.0],[23.0],[41.0],[26.0],[6.0],[49.0],[6.0]
17,[86.0],[91.0],[85.0],[37.0],[2.0],[100.0],[15.0],[88.0],[49.0],[18.0],[90.0],[17.0],[1.0],[15.0],[42.0],[25.0],[42.0],[99.0],[69.0],[8.0],[42.0],[65.0],[3.0],[15.0],[15.0]
18,[96.0],[101.0],[84.0],[28.0],[24.0],[90.0],[77.0],[6.0],[92.0],[57.0],[86.0],[55.0],[92.0],[100.0],[95.0],[96.0],[24.0],[88.0],[55.0],[81.0],[67.0],[23.0],[24.0],[6.0],[100.0]
19,[95.0],[70.0],[88.0],[69.0],[12.0],[86.0],[95.0],[3.0],[37.0],[42.0],[95.0],[10.0],[24.0],[94.0],[91.0],[15.0],[25.0],[6.0],[31.0],[10.0],[55.0],[59.0],[18.0],[70.0],[18.0]
20,[49.0],[77.0],[96.0],[60.0],[49.0],[91.0],[56.0],[1.0],[2.0],[23.0],[67.0],[41.0],[67.0],[93.0],[93.0],[98.0],[90.0],[95.0],[24.0],[91.0],[92.0],[85.0],[25.0],[50.0],[3.0]
21,[10.0],[18.0],[90.0],[56.0],[95.0],[89.0],[24.0],[22.0],[95.0],[6.0],[2.0],[7.0],[15.0],[98.0],[100.0],[86.0],[70.0],[1.0],[91.0],[67.0],[70.0],[48.0],[15.0],[77.0],[41.0]
22,[22.0],[76.0],[15.0],[5.0],[100.0],[10.0],[3.0],[24.0],[100.0],[24.0],[91.0],[23.0],[6.0],[61.0],[70.0],[6.0],[5.0],[70.0],[13.0],[22.0],[61.0],[72.0],[40.0],[36.0],[2.0]
23,[23.0],[57.0],[6.0],[85.0],[86.0],[23.0],[49.0],[91.0],[79.0],[90.0],[70.0],[97.0],[37.0],[18.0],[67.0],[99.0],[35.0],[24.0],[62.0],[78.0],[77.0],[102.0],[41.0],[35.0],[1.0]
24,[90.0],[42.0],[46.0],[11.0],[98.0],[41.0],[39.0],[15.0],[85.0],[49.0],[89.0],[58.0],[42.0],[49.0],[18.0],[48.0],[61.0],[35.0],[11.0],[24.0],[84.0],[49.0],[23.0],[25.0],[24.0]
25,[6.0],[33.0],[98.0],[90.0],[90.0],[101.0],[22.0],[23.0],[39.0],[98.0],[6.0],[67.0],[49.0],[91.0],[61.0],[89.0],[36.0],[61.0],[1.0],[25.0],[19.0],[6.0],[12.0],[18.0],[25.0]
26,[2.0],[90.0],[101.0],[1.0],[96.0],[42.0],[23.0],[98.0],[86.0],[84.0],[98.0],[12.0],[100.0],[77.0],[54.0],[93.0],[47.0],[76.0],[32.0],[18.0],[89.0],[3.0],[2.0],[33.0],[48.0]
27,[15.0],[35.0],[86.0],[78.0],[70.0],[102.0],[35.0],[100.0],[90.0],[66.0],[1.0],[24.0],[39.0],[40.0],[90.0],[40.0],[49.0],[19.0],[28.0],[52.0],[22.0],[2.0],[1.0],[42.0],[50.0]
28,[89.0],[25.0],[2.0],[24.0],[61.0],[65.0],[90.0],[76.0],[84.0],[12.0],[22.0],[49.0],[90.0],[12.0],[99.0],[55.0],[96.0],[49.0],[79.0],[51.0],[23.0],[1.0],[70.0],[61.0],[76.0]
29,[1.0],[37.0],[94.0],[76.0],[46.0],[59.0],[18.0],[70.0],[96.0],[89.0],[54.0],[25.0],[56.0],[41.0],[76.0],[23.0],[55.0],[41.0],[34.0],[6.0],[35.0],[70.0],[49.0],[12.0],[70.0]
30,[25.0],[24.0],[91.0],[49.0],[77.0],[7.0],[37.0],[35.0],[91.0],[77.0],[14.0],[6.0],[86.0],[23.0],[96.0],[42.0],[23.0],[84.0],[22.0],[2.0],[5.0],[24.0],[42.0],[34.0],[85.0]
31,[54.0],[67.0],[66.0],[61.0],[67.0],[73.0],[6.0],[67.0],[15.0],[47.0],[23.0],[15.0],[98.0],[34.0],[17.0],[32.0],[1.0],[90.0],[23.0],[15.0],[100.0],[61.0],[22.0],[3.0],[72.0]
32,[37.0],[15.0],[40.0],[18.0],[56.0],[87.0],[1.0],[83.0],[98.0],[86.0],[37.0],[3.0],[96.0],[96.0],[98.0],[51.0],[99.0],[33.0],[78.0],[1.0],[56.0],[25.0],[35.0],[17.0],[22.0]
33,[67.0],[23.0],[41.0],[15.0],[76.0],[98.0],[42.0],[96.0],[6.0],[96.0],[35.0],[2.0],[99.0],[42.0],[35.0],[91.0],[67.0],[12.0],[39.0],[66.0],[86.0],[37.0],[37.0],[55.0],[23.0]
34,[42.0],[6.0],[42.0],[98.0],[99.0],[6.0],[89.0],[90.0],[94.0],[94.0],[79.0],[1.0],[91.0],[17.0],[1.0],[12.0],[51.0],[42.0],[76.0],[93.0],[96.0],[44.0],[55.0],[22.0],[55.0]
35,[24.0],[51.0],[93.0],[89.0],[51.0],[18.0],[67.0],[86.0],[59.0],[91.0],[34.0],[76.0],[10.0],[66.0],[85.0],[66.0],[66.0],[66.0],[90.0],[98.0],[91.0],[35.0],[17.0],[23.0],[37.0]
36,[61.0],[41.0],[51.0],[93.0],[60.0],[2.0],[76.0],[99.0],[58.0],[61.0],[40.0],[70.0],[66.0],[2.0],[66.0],[46.0],[44.0],[15.0],[100.0],[100.0],[93.0],[56.0],[60.0],[37.0],[40.0]
37,[70.0],[12.0],[89.0],[42.0],[58.0],[24.0],[33.0],[37.0],[66.0],[33.0],[41.0],[77.0],[54.0],[67.0],[52.0],[22.0],[43.0],[46.0],[61.0],[70.0],[51.0],[36.0],[44.0],[41.0],[7.0]
38,[35.0],[66.0],[39.0],[100.0],[47.0],[70.0],[99.0],[12.0],[51.0],[85.0],[51.0],[89.0],[2.0],[22.0],[51.0],[44.0],[11.0],[77.0],[18.0],[56.0],[80.0],[67.0],[69.0],[1.0],[49.0]
39,[56.0],[55.0],[83.0],[86.0],[33.0],[61.0],[85.0],[66.0],[41.0],[39.0],[84.0],[93.0],[81.0],[56.0],[39.0],[43.0],[62.0],[96.0],[15.0],[35.0],[66.0],[69.0],[47.0],[51.0],[90.0]
40,[52.0],[94.0],[33.0],[52.0],[88.0],[15.0],[51.0],[34.0],[99.0],[17.0],[94.0],[37.0],[85.0],[99.0],[84.0],[36.0],[28.0],[2.0],[49.0],[88.0],[94.0],[14.0],[72.0],[89.0],[42.0]
41,[51.0],[14.0],[58.0],[51.0],[48.0],[49.0],[66.0],[14.0],[83.0],[93.0],[66.0],[48.0],[51.0],[52.0],[56.0],[54.0],[69.0],[44.0],[6.0],[61.0],[59.0],[12.0],[56.0],[67.0],[56.0]
42,[33.0],[46.0],[69.0],[32.0],[102.0],[77.0],[94.0],[41.0],[33.0],[58.0],[83.0],[44.0],[84.0],[51.0],[88.0],[28.0],[72.0],[47.0],[66.0],[96.0],[46.0],[62.0],[43.0],[46.0],[102.0]
43,[99.0],[10.0],[95.0],[22.0],[92.0],[1.0],[101.0],[40.0],[89.0],[88.0],[93.0],[35.0],[52.0],[84.0],[58.0],[14.0],[2.0],[56.0],[89.0],[86.0],[85.0],[55.0],[36.0],[44.0],[84.0]
44,[32.0],[98.0],[64.0],[23.0],[39.0],[37.0],[84.0],[42.0],[93.0],[48.0],[17.0],[69.0],[14.0],[3.0],[14.0],[85.0],[14.0],[43.0],[96.0],[90.0],[52.0],[22.0],[52.0],[56.0],[89.0]
45,[57.0],[84.0],[99.0],[34.0],[84.0],[56.0],[14.0],[51.0],[64.0],[83.0],[10.0],[56.0],[32.0],[33.0],[5.0],[72.0],[59.0],[69.0],[51.0],[99.0],[32.0],[54.0],[75.0],[69.0],[86.0]
46,[59.0],[69.0],[0.0],[40.0],[7.0],[66.0],[46.0],[93.0],[47.0],[76.0],[39.0],[28.0],[88.0],[88.0],[48.0],[84.0],[85.0],[54.0],[93.0],[77.0],[69.0],[40.0],[32.0],[43.0],[51.0]
47,[14.0],[88.0],[52.0],[41.0],[8.0],[35.0],[44.0],[2.0],[10.0],[14.0],[44.0],[43.0],[44.0],[68.0],[83.0],[83.0],[32.0],[72.0],[86.0],[32.0],[14.0],[34.0],[51.0],[54.0],[66.0]
48,[85.0],[39.0],[56.0],[7.0],[79.0],[85.0],[72.0],[69.0],[44.0],[95.0],[43.0],[30.0],[43.0],[45.0],[32.0],[62.0],[30.0],[10.0],[99.0],[76.0],[60.0],[41.0],[39.0],[72.0],[93.0]
49,[44.0],[32.0],[32.0],[66.0],[16.0],[88.0],[60.0],[7.0],[43.0],[68.0],[36.0],[72.0],[75.0],[26.0],[94.0],[11.0],[60.0],[89.0],[2.0],[85.0],[39.0],[42.0],[14.0],[11.0],[54.0]
50,[72.0],[85.0],[65.0],[12.0],[31.0],[48.0],[43.0],[102.0],[56.0],[69.0],[28.0],[60.0],[11.0],[58.0],[59.0],[30.0],[88.0],[85.0],[41.0],[84.0],[2.0],[32.0],[28.0],[85.0],[60.0]
51,[36.0],[22.0],[48.0],[102.0],[10.0],[76.0],[28.0],[85.0],[62.0],[45.0],[102.0],[81.0],[47.0],[54.0],[12.0],[68.0],[13.0],[28.0],[40.0],[89.0],[47.0],[52.0],[54.0],[14.0],[58.0]
52,[62.0],[44.0],[44.0],[82.0],[81.0],[84.0],[58.0],[54.0],[72.0],[51.0],[92.0],[68.0],[13.0],[30.0],[2.0],[45.0],[48.0],[8.0],[12.0],[39.0],[44.0],[47.0],[62.0],[75.0],[5.0]
53,[75.0],[43.0],[36.0],[14.0],[3.0],[57.0],[2.0],[87.0],[52.0],[73.0],[52.0],[45.0],[69.0],[59.0],[31.0],[69.0],[39.0],[75.0],[42.0],[47.0],[43.0],[13.0],[30.0],[62.0],[92.0]
54,[47.0],[72.0],[14.0],[68.0],[78.0],[14.0],[11.0],[79.0],[36.0],[44.0],[75.0],[51.0],[36.0],[73.0],[13.0],[52.0],[17.0],[48.0],[17.0],[83.0],[72.0],[43.0],[93.0],[31.0],[73.0]
55,[79.0],[54.0],[43.0],[31.0],[82.0],[39.0],[69.0],[33.0],[11.0],[56.0],[69.0],[92.0],[30.0],[78.0],[68.0],[2.0],[74.0],[82.0],[81.0],[5.0],[10.0],[51.0],[13.0],[2.0],[96.0]
56,[88.0],[47.0],[28.0],[17.0],[101.0],[64.0],[62.0],[89.0],[14.0],[54.0],[8.0],[31.0],[48.0],[57.0],[45.0],[31.0],[95.0],[11.0],[95.0],[48.0],[58.0],[7.0],[58.0],[48.0],[88.0]
57,[43.0],[58.0],[62.0],[92.0],[65.0],[5.0],[102.0],[10.0],[54.0],[72.0],[85.0],[66.0],[8.0],[48.0],[33.0],[57.0],[84.0],[36.0],[84.0],[95.0],[62.0],[97.0],[88.0],[79.0],[83.0]
58,[3.0],[3.0],[21.0],[45.0],[52.0],[60.0],[79.0],[68.0],[31.0],[43.0],[30.0],[22.0],[95.0],[31.0],[30.0],[60.0],[27.0],[59.0],[85.0],[46.0],[13.0],[11.0],[102.0],[94.0],[8.0]
59,[28.0],[11.0],[7.0],[84.0],[32.0],[22.0],[92.0],[45.0],[30.0],[60.0],[62.0],[47.0],[62.0],[83.0],[102.0],[88.0],[58.0],[21.0],[30.0],[60.0],[88.0],[30.0],[7.0],[88.0],[79.0]
60,[13.0],[17.0],[54.0],[83.0],[14.0],[44.0],[48.0],[28.0],[60.0],[2.0],[11.0],[11.0],[83.0],[13.0],[73.0],[58.0],[79.0],[83.0],[88.0],[58.0],[17.0],[58.0],[11.0],[32.0],[52.0]
61,[17.0],[28.0],[60.0],[30.0],[44.0],[72.0],[36.0],[57.0],[101.0],[5.0],[97.0],[84.0],[17.0],[65.0],[101.0],[7.0],[76.0],[39.0],[14.0],[64.0],[75.0],[31.0],[48.0],[45.0],[32.0]
62,[21.0],[21.0],[11.0],[88.0],[72.0],[54.0],[32.0],[17.0],[13.0],[30.0],[13.0],[79.0],[27.0],[14.0],[78.0],[10.0],[101.0],[102.0],[101.0],[14.0],[36.0],[76.0],[76.0],[84.0],[36.0]
63,[30.0],[60.0],[87.0],[96.0],[64.0],[62.0],[8.0],[11.0],[48.0],[27.0],[27.0],[88.0],[76.0],[44.0],[97.0],[73.0],[102.0],[31.0],[83.0],[94.0],[78.0],[39.0],[78.0],[58.0],[39.0]
64,[71.0],[87.0],[47.0],[39.0],[43.0],[11.0],[7.0],[60.0],[21.0],[59.0],[31.0],[62.0],[31.0],[72.0],[57.0],[101.0],[16.0],[51.0],[27.0],[30.0],[54.0],[8.0],[83.0],[27.0],[57.0]
65,[58.0],[36.0],[92.0],[0.0],[54.0],[79.0],[45.0],[5.0],[32.0],[52.0],[68.0],[83.0],[101.0],[62.0],[20.0],[92.0],[81.0],[87.0],[5.0],[44.0],[16.0],[82.0],[82.0],[39.0],[94.0]
66,[8.0],[62.0],[102.0],[101.0],[11.0],[97.0],[30.0],[58.0],[69.0],[32.0],[45.0],[85.0],[94.0],[43.0],[50.0],[75.0],[8.0],[52.0],[4.0],[72.0],[7.0],[28.0],[31.0],[47.0],[43.0]
67,[7.0],[7.0],[76.0],[73.0],[62.0],[43.0],[38.0],[62.0],[102.0],[101.0],[59.0],[52.0],[97.0],[28.0],[65.0],[50.0],[7.0],[32.0],[94.0],[54.0],[101.0],[16.0],[10.0],[68.0],[59.0]
68,[60.0],[30.0],[31.0],[62.0],[36.0],[58.0],[16.0],[39.0],[78.0],[102.0],[50.0],[36.0],[60.0],[11.0],[0.0],[21.0],[82.0],[14.0],[57.0],[11.0],[79.0],[81.0],[57.0],[57.0],[82.0]
69,[101.0],[92.0],[8.0],[36.0],[69.0],[8.0],[81.0],[75.0],[26.0],[11.0],[73.0],[59.0],[16.0],[19.0],[27.0],[33.0],[97.0],[60.0],[68.0],[43.0],[8.0],[60.0],[79.0],[8.0],[62.0]
70,[46.0],[102.0],[5.0],[47.0],[20.0],[36.0],[82.0],[92.0],[8.0],[21.0],[88.0],[32.0],[79.0],[60.0],[16.0],[26.0],[31.0],[94.0],[45.0],[36.0],[81.0],[27.0],[16.0],[16.0],[33.0]
71,[82.0],[45.0],[27.0],[8.0],[28.0],[16.0],[75.0],[97.0],[7.0],[31.0],[65.0],[75.0],[80.0],[101.0],[81.0],[5.0],[20.0],[27.0],[21.0],[50.0],[11.0],[50.0],[81.0],[81.0],[95.0]
72,[11.0],[5.0],[20.0],[10.0],[27.0],[81.0],[27.0],[73.0],[82.0],[62.0],[57.0],[14.0],[38.0],[5.0],[7.0],[27.0],[10.0],[45.0],[7.0],[57.0],[20.0],[75.0],[45.0],[30.0],[21.0]
73,[94.0],[97.0],[3.0],[20.0],[17.0],[63.0],[20.0],[95.0],[27.0],[79.0],[16.0],[39.0],[78.0],[50.0],[8.0],[13.0],[94.0],[68.0],[60.0],[20.0],[82.0],[5.0],[92.0],[73.0],[101.0]
74,[76.0],[13.0],[50.0],[97.0],[13.0],[17.0],[68.0],[59.0],[45.0],[7.0],[81.0],[20.0],[82.0],[20.0],[10.0],[39.0],[80.0],[71.0],[8.0],[3.0],[68.0],[19.0],[68.0],[4.0],[30.0]
75,[39.0],[50.0],[30.0],[81.0],[59.0],[94.0],[13.0],[21.0],[53.0],[19.0],[33.0],[8.0],[21.0],[21.0],[11.0],[8.0],[33.0],[97.0],[20.0],[79.0],[45.0],[4.0],[29.0],[21.0],[26.0]
76,[84.0],[59.0],[68.0],[21.0],[30.0],[9.0],[57.0],[50.0],[16.0],[20.0],[60.0],[4.0],[29.0],[71.0],[80.0],[95.0],[75.0],[58.0],[92.0],[82.0],[31.0],[20.0],[4.0],[87.0],[14.0]
77,[26.0],[71.0],[45.0],[26.0],[0.0],[28.0],[97.0],[13.0],[81.0],[97.0],[47.0],[21.0],[53.0],[7.0],[82.0],[102.0],[46.0],[30.0],[102.0],[13.0],[73.0],[17.0],[65.0],[60.0],[10.0]
78,[78.0],[27.0],[71.0],[71.0],[97.0],[80.0],[9.0],[16.0],[57.0],[65.0],[80.0],[65.0],[71.0],[97.0],[9.0],[19.0],[77.0],[57.0],[29.0],[4.0],[27.0],[87.0],[59.0],[71.0],[29.0]
79,[16.0],[16.0],[59.0],[4.0],[68.0],[75.0],[59.0],[81.0],[75.0],[8.0],[21.0],[50.0],[9.0],[102.0],[47.0],[63.0],[57.0],[73.0],[97.0],[65.0],[57.0],[38.0],[73.0],[82.0],[16.0]
80,[27.0],[81.0],[57.0],[65.0],[73.0],[78.0],[10.0],[9.0],[68.0],[4.0],[82.0],[33.0],[19.0],[53.0],[21.0],[97.0],[9.0],[50.0],[10.0],[59.0],[63.0],[74.0],[74.0],[53.0],[81.0]
81,[81.0],[19.0],[13.0],[59.0],[75.0],[82.0],[21.0],[27.0],[80.0],[0.0],[29.0],[46.0],[20.0],[8.0],[60.0],[4.0],[68.0],[3.0],[58.0],[97.0],[83.0],[0.0],[71.0],[10.0],[97.0]
82,[53.0],[20.0],[97.0],[13.0],[9.0],[13.0],[50.0],[46.0],[29.0],[71.0],[26.0],[102.0],[63.0],[82.0],[29.0],[53.0],[45.0],[53.0],[59.0],[16.0],[30.0],[78.0],[97.0],[92.0],[9.0]
83,[29.0],[53.0],[10.0],[94.0],[26.0],[20.0],[53.0],[71.0],[73.0],[10.0],[9.0],[71.0],[4.0],[75.0],[71.0],[20.0],[73.0],[13.0],[9.0],[75.0],[4.0],[33.0],[19.0],[13.0],[46.0]
84,[5.0],[78.0],[16.0],[95.0],[38.0],[3.0],[29.0],[38.0],[3.0],[50.0],[5.0],[9.0],[58.0],[10.0],[53.0],[59.0],[63.0],[62.0],[65.0],[63.0],[38.0],[80.0],[46.0],[102.0],[71.0]
85,[92.0],[68.0],[81.0],[46.0],[80.0],[50.0],[71.0],[78.0],[19.0],[63.0],[53.0],[0.0],[65.0],[27.0],[44.0],[82.0],[50.0],[92.0],[63.0],[80.0],[74.0],[57.0],[63.0],[20.0],[53.0]
86,[9.0],[63.0],[29.0],[57.0],[94.0],[21.0],[65.0],[29.0],[5.0],[26.0],[20.0],[74.0],[87.0],[9.0],[28.0],[0.0],[26.0],[20.0],[71.0],[101.0],[21.0],[46.0],[50.0],[9.0],[80.0]
87,[20.0],[0.0],[80.0],[53.0],[19.0],[46.0],[78.0],[101.0],[20.0],[13.0],[19.0],[29.0],[68.0],[92.0],[62.0],[78.0],[71.0],[4.0],[50.0],[21.0],[53.0],[9.0],[80.0],[78.0],[13.0]
88,[64.0],[26.0],[82.0],[38.0],[4.0],[29.0],[19.0],[19.0],[65.0],[16.0],[71.0],[26.0],[45.0],[4.0],[26.0],[79.0],[29.0],[16.0],[80.0],[53.0],[9.0],[21.0],[0.0],[5.0],[19.0]
89,[50.0],[80.0],[26.0],[63.0],[63.0],[71.0],[4.0],[65.0],[4.0],[81.0],[4.0],[5.0],[73.0],[79.0],[46.0],[9.0],[78.0],[79.0],[53.0],[33.0],[26.0],[29.0],[26.0],[59.0],[63.0]
90,[80.0],[64.0],[53.0],[16.0],[71.0],[92.0],[80.0],[26.0],[9.0],[80.0],[87.0],[57.0],[57.0],[0.0],[63.0],[71.0],[38.0],[65.0],[87.0],[28.0],[48.0],[53.0],[38.0],[26.0],[4.0]
91,[19.0],[9.0],[19.0],[9.0],[5.0],[74.0],[63.0],[53.0],[0.0],[46.0],[38.0],[53.0],[26.0],[63.0],[64.0],[16.0],[4.0],[9.0],[33.0],[27.0],[33.0],[71.0],[87.0],[63.0],[65.0]
92,[63.0],[65.0],[4.0],[29.0],[53.0],[53.0],[74.0],[80.0],[63.0],[53.0],[78.0],[80.0],[50.0],[16.0],[19.0],[80.0],[21.0],[38.0],[19.0],[71.0],[71.0],[63.0],[9.0],[65.0],[74.0]
93,[87.0],[29.0],[63.0],[87.0],[87.0],[19.0],[26.0],[82.0],[50.0],[29.0],[63.0],[13.0],[74.0],[29.0],[4.0],[29.0],[53.0],[0.0],[26.0],[9.0],[29.0],[92.0],[64.0],[29.0],[75.0]
94,[0.0],[74.0],[38.0],[80.0],[21.0],[4.0],[87.0],[63.0],[46.0],[75.0],[46.0],[63.0],[64.0],[36.0],[87.0],[65.0],[19.0],[29.0],[73.0],[0.0],[65.0],[45.0],[21.0],[80.0],[87.0]
95,[38.0],[82.0],[74.0],[74.0],[50.0],[0.0],[0.0],[0.0],[87.0],[87.0],[74.0],[87.0],[46.0],[38.0],[38.0],[74.0],[0.0],[64.0],[46.0],[74.0],[87.0],[68.0],[53.0],[0.0],[0.0]
96,[74.0],[75.0],[77.0],[77.0],[29.0],[38.0],[64.0],[74.0],[38.0],[38.0],[64.0],[38.0],[33.0],[74.0],[36.0],[47.0],[87.0],[5.0],[38.0],[29.0],[0.0],[64.0],[77.0],[74.0],[38.0]
97,[77.0],[38.0],[73.0],[64.0],[74.0],[33.0],[5.0],[77.0],[74.0],[74.0],[77.0],[64.0],[77.0],[64.0],[77.0],[77.0],[64.0],[74.0],[64.0],[38.0],[64.0],[77.0],[33.0],[64.0],[77.0]
