Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
10,[87.0],[54.0],[67.0],[14.0],[9.0],[37.0],[39.0],[10.0],[65.0],[81.0],[17.0],[15.0],[39.0],[59.0],[9.0],[93.0],[51.0],[47.0],[29.0],[35.0],[53.0],[67.0],[28.0],[33.0],[31.0]
11,[17.0],[39.0],[24.0],[73.0],[7.0],[29.0],[26.0],[14.0],[19.0],[63.0],[92.0],[102.0],[35.0],[44.0],[14.0],[53.0],[60.0],[87.0],[6.0],[59.0],[78.0],[74.0],[6.0],[43.0],[48.0]
12,[67.0],[51.0],[14.0],[67.0],[14.0],[40.0],[21.0],[55.0],[82.0],[92.0],[13.0],[10.0],[68.0],[102.0],[19.0],[14.0],[15.0],[14.0],[4.0],[6.0],[39.0],[30.0],[65.0],[39.0],[39.0]
13,[54.0],[26.0],[58.0],[53.0],[35.0],[14.0],[81.0],[47.0],[68.0],[10.0],[91.0],[65.0],[82.0],[52.0],[65.0],[47.0],[7.0],[18.0],[44.0],[34.0],[7.0],[35.0],[44.0],[26.0],[26.0]
14,[44.0],[86.0],[101.0],[10.0],[65.0],[17.0],[48.0],[67.0],[67.0],[72.0],[14.0],[45.0],[45.0],[67.0],[35.0],[10.0],[55.0],[89.0],[68.0],[14.0],[45.0],[102.0],[35.0],[14.0],[14.0]
15,[99.0],[55.0],[69.0],[24.0],[96.0],[53.0],[20.0],[9.0],[77.0],[24.0],[67.0],[14.0],[81.0],[81.0],[96.0],[40.0],[48.0],[68.0],[92.0],[44.0],[14.0],[65.0],[55.0],[53.0],[81.0]
16,[13.0],[53.0],[92.0],[44.0],[36.0],[99.0],[53.0],[21.0],[91.0],[68.0],[60.0],[35.0],[91.0],[60.0],[87.0],[69.0],[99.0],[60.0],[54.0],[53.0],[35.0],[55.0],[24.0],[24.0],[91.0]
17,[59.0],[24.0],[35.0],[91.0],[24.0],[4.0],[24.0],[93.0],[78.0],[22.0],[59.0],[77.0],[64.0],[101.0],[24.0],[67.0],[59.0],[101.0],[33.0],[83.0],[81.0],[13.0],[29.0],[32.0],[53.0]
18,[8.0],[45.0],[26.0],[31.0],[59.0],[6.0],[28.0],[91.0],[59.0],[91.0],[37.0],[54.0],[24.0],[13.0],[12.0],[55.0],[26.0],[52.0],[91.0],[73.0],[77.0],[60.0],[12.0],[91.0],[24.0]
19,[102.0],[34.0],[82.0],[83.0],[78.0],[34.0],[52.0],[40.0],[54.0],[54.0],[45.0],[91.0],[13.0],[41.0],[4.0],[68.0],[53.0],[59.0],[55.0],[26.0],[54.0],[86.0],[20.0],[34.0],[50.0]
20,[6.0],[37.0],[32.0],[13.0],[26.0],[19.0],[34.0],[81.0],[26.0],[34.0],[54.0],[24.0],[54.0],[17.0],[78.0],[8.0],[24.0],[67.0],[24.0],[24.0],[34.0],[26.0],[4.0],[35.0],[8.0]
21,[60.0],[60.0],[36.0],[26.0],[34.0],[55.0],[70.0],[19.0],[6.0],[60.0],[34.0],[34.0],[60.0],[63.0],[26.0],[91.0],[34.0],[6.0],[13.0],[91.0],[24.0],[24.0],[92.0],[60.0],[4.0]
22,[34.0],[14.0],[55.0],[55.0],[13.0],[36.0],[32.0],[6.0],[55.0],[32.0],[55.0],[26.0],[55.0],[6.0],[60.0],[32.0],[45.0],[31.0],[78.0],[55.0],[26.0],[34.0],[70.0],[27.0],[34.0]
23,[70.0],[70.0],[76.0],[34.0],[76.0],[76.0],[55.0],[32.0],[76.0],[13.0],[9.0],[20.0],[9.0],[34.0],[55.0],[60.0],[14.0],[76.0],[70.0],[102.0],[59.0],[22.0],[54.0],[55.0],[21.0]
24,[76.0],[31.0],[27.0],[47.0],[4.0],[27.0],[13.0],[76.0],[4.0],[8.0],[85.0],[29.0],[8.0],[20.0],[76.0],[85.0],[70.0],[8.0],[34.0],[70.0],[20.0],[8.0],[81.0],[8.0],[19.0]
25,[63.0],[8.0],[42.0],[59.0],[50.0],[102.0],[8.0],[27.0],[31.0],[69.0],[15.0],[55.0],[20.0],[76.0],[27.0],[27.0],[32.0],[27.0],[26.0],[54.0],[29.0],[54.0],[26.0],[68.0],[55.0]
26,[55.0],[30.0],[8.0],[101.0],[27.0],[56.0],[101.0],[82.0],[8.0],[14.0],[70.0],[76.0],[51.0],[31.0],[33.0],[15.0],[76.0],[4.0],[67.0],[67.0],[55.0],[76.0],[76.0],[9.0],[27.0]
27,[20.0],[59.0],[53.0],[35.0],[42.0],[101.0],[9.0],[68.0],[35.0],[59.0],[101.0],[4.0],[101.0],[54.0],[53.0],[9.0],[4.0],[13.0],[101.0],[4.0],[4.0],[31.0],[13.0],[101.0],[68.0]
28,[9.0],[101.0],[51.0],[36.0],[55.0],[8.0],[14.0],[69.0],[101.0],[53.0],[51.0],[8.0],[74.0],[70.0],[64.0],[59.0],[9.0],[69.0],[59.0],[9.0],[42.0],[4.0],[82.0],[11.0],[69.0]
29,[101.0],[74.0],[4.0],[4.0],[53.0],[45.0],[69.0],[56.0],[45.0],[74.0],[8.0],[101.0],[26.0],[4.0],[51.0],[74.0],[101.0],[20.0],[102.0],[101.0],[8.0],[70.0],[69.0],[59.0],[56.0]
30,[5.0],[84.0],[44.0],[82.0],[8.0],[50.0],[4.0],[79.0],[56.0],[5.0],[5.0],[44.0],[70.0],[8.0],[74.0],[5.0],[8.0],[9.0],[65.0],[8.0],[101.0],[69.0],[101.0],[64.0],[9.0]
31,[35.0],[44.0],[86.0],[42.0],[19.0],[35.0],[75.0],[35.0],[9.0],[70.0],[44.0],[5.0],[33.0],[9.0],[18.0],[44.0],[44.0],[42.0],[5.0],[65.0],[44.0],[14.0],[79.0],[5.0],[101.0]
32,[4.0],[9.0],[10.0],[69.0],[44.0],[92.0],[11.0],[59.0],[10.0],[44.0],[64.0],[92.0],[44.0],[5.0],[13.0],[35.0],[19.0],[10.0],[8.0],[5.0],[5.0],[101.0],[74.0],[13.0],[74.0]
33,[38.0],[19.0],[13.0],[9.0],[30.0],[54.0],[18.0],[53.0],[33.0],[35.0],[4.0],[50.0],[4.0],[35.0],[30.0],[76.0],[5.0],[5.0],[64.0],[13.0],[50.0],[72.0],[33.0],[76.0],[5.0]
34,[30.0],[11.0],[48.0],[76.0],[92.0],[41.0],[76.0],[74.0],[5.0],[76.0],[35.0],[51.0],[18.0],[38.0],[92.0],[54.0],[38.0],[35.0],[60.0],[18.0],[92.0],[5.0],[64.0],[51.0],[33.0]
35,[64.0],[18.0],[54.0],[48.0],[54.0],[26.0],[41.0],[5.0],[13.0],[38.0],[76.0],[41.0],[92.0],[64.0],[54.0],[48.0],[41.0],[64.0],[18.0],[41.0],[51.0],[9.0],[18.0],[54.0],[30.0]
36,[40.0],[76.0],[45.0],[54.0],[17.0],[2.0],[45.0],[33.0],[40.0],[48.0],[28.0],[47.0],[76.0],[40.0],[41.0],[45.0],[18.0],[48.0],[45.0],[45.0],[76.0],[41.0],[91.0],[41.0],[76.0]
37,[28.0],[41.0],[17.0],[45.0],[38.0],[80.0],[33.0],[48.0],[48.0],[45.0],[48.0],[33.0],[41.0],[91.0],[11.0],[41.0],[102.0],[54.0],[41.0],[33.0],[38.0],[48.0],[45.0],[102.0],[54.0]
38,[45.0],[33.0],[60.0],[52.0],[12.0],[12.0],[86.0],[54.0],[38.0],[41.0],[41.0],[38.0],[11.0],[48.0],[38.0],[52.0],[33.0],[45.0],[52.0],[52.0],[33.0],[45.0],[41.0],[3.0],[38.0]
39,[26.0],[3.0],[83.0],[17.0],[100.0],[21.0],[60.0],[45.0],[47.0],[102.0],[102.0],[3.0],[3.0],[45.0],[3.0],[102.0],[3.0],[102.0],[38.0],[2.0],[47.0],[33.0],[11.0],[56.0],[45.0]
40,[12.0],[46.0],[15.0],[60.0],[21.0],[69.0],[3.0],[41.0],[64.0],[89.0],[26.0],[12.0],[32.0],[53.0],[100.0],[26.0],[0.0],[26.0],[51.0],[51.0],[3.0],[3.0],[60.0],[83.0],[41.0]
41,[81.0],[12.0],[102.0],[51.0],[69.0],[70.0],[46.0],[77.0],[50.0],[26.0],[81.0],[63.0],[63.0],[26.0],[69.0],[81.0],[12.0],[2.0],[2.0],[46.0],[12.0],[46.0],[2.0],[12.0],[77.0]
42,[47.0],[64.0],[96.0],[12.0],[70.0],[96.0],[12.0],[12.0],[21.0],[3.0],[19.0],[64.0],[79.0],[12.0],[70.0],[51.0],[64.0],[83.0],[46.0],[32.0],[63.0],[12.0],[46.0],[69.0],[3.0]
43,[96.0],[81.0],[70.0],[79.0],[5.0],[5.0],[89.0],[102.0],[69.0],[46.0],[12.0],[21.0],[47.0],[28.0],[21.0],[12.0],[81.0],[70.0],[12.0],[12.0],[64.0],[81.0],[102.0],[70.0],[12.0]
44,[18.0],[69.0],[5.0],[102.0],[86.0],[79.0],[64.0],[52.0],[99.0],[12.0],[69.0],[69.0],[69.0],[21.0],[86.0],[70.0],[69.0],[21.0],[21.0],[79.0],[21.0],[64.0],[100.0],[18.0],[102.0]
45,[21.0],[96.0],[79.0],[70.0],[18.0],[18.0],[102.0],[100.0],[52.0],[21.0],[47.0],[18.0],[21.0],[2.0],[20.0],[21.0],[96.0],[99.0],[89.0],[64.0],[69.0],[63.0],[34.0],[21.0],[18.0]
46,[53.0],[21.0],[34.0],[5.0],[20.0],[0.0],[79.0],[0.0],[34.0],[101.0],[21.0],[0.0],[53.0],[100.0],[0.0],[0.0],[47.0],[34.0],[20.0],[21.0],[96.0],[96.0],[71.0],[79.0],[0.0]
47,[2.0],[52.0],[0.0],[0.0],[0.0],[52.0],[96.0],[2.0],[0.0],[51.0],[53.0],[89.0],[89.0],[71.0],[34.0],[100.0],[21.0],[79.0],[61.0],[89.0],[18.0],[21.0],[50.0],[0.0],[89.0]
48,[89.0],[17.0],[20.0],[100.0],[2.0],[89.0],[71.0],[61.0],[2.0],[61.0],[61.0],[17.0],[34.0],[61.0],[101.0],[61.0],[52.0],[0.0],[17.0],[17.0],[0.0],[61.0],[77.0],[17.0],[52.0]
49,[71.0],[61.0],[100.0],[61.0],[101.0],[61.0],[17.0],[17.0],[61.0],[33.0],[33.0],[70.0],[17.0],[33.0],[61.0],[20.0],[89.0],[71.0],[77.0],[20.0],[17.0],[17.0],[17.0],[77.0],[61.0]
50,[33.0],[77.0],[61.0],[20.0],[61.0],[60.0],[61.0],[70.0],[17.0],[77.0],[77.0],[86.0],[77.0],[77.0],[17.0],[33.0],[17.0],[61.0],[50.0],[87.0],[87.0],[50.0],[10.0],[86.0],[17.0]
51,[50.0],[50.0],[11.0],[50.0],[87.0],[10.0],[77.0],[86.0],[86.0],[86.0],[86.0],[11.0],[86.0],[50.0],[77.0],[77.0],[61.0],[33.0],[86.0],[77.0],[70.0],[77.0],[15.0],[10.0],[86.0]
52,[77.0],[90.0],[62.0],[86.0],[10.0],[77.0],[10.0],[11.0],[70.0],[11.0],[10.0],[60.0],[10.0],[10.0],[50.0],[86.0],[87.0],[77.0],[10.0],[86.0],[60.0],[90.0],[86.0],[85.0],[70.0]
53,[11.0],[10.0],[77.0],[11.0],[60.0],[15.0],[62.0],[60.0],[11.0],[62.0],[83.0],[62.0],[62.0],[15.0],[10.0],[11.0],[77.0],[86.0],[15.0],[10.0],[11.0],[11.0],[62.0],[48.0],[11.0]
54,[15.0],[42.0],[85.0],[85.0],[51.0],[31.0],[100.0],[15.0],[60.0],[95.0],[42.0],[31.0],[42.0],[86.0],[62.0],[83.0],[10.0],[11.0],[31.0],[15.0],[86.0],[62.0],[31.0],[42.0],[60.0]
55,[62.0],[97.0],[31.0],[77.0],[77.0],[42.0],[42.0],[31.0],[15.0],[42.0],[31.0],[48.0],[31.0],[62.0],[42.0],[42.0],[31.0],[15.0],[42.0],[97.0],[62.0],[97.0],[42.0],[97.0],[42.0]
56,[48.0],[47.0],[50.0],[97.0],[31.0],[95.0],[97.0],[42.0],[97.0],[31.0],[90.0],[95.0],[50.0],[42.0],[31.0],[97.0],[50.0],[62.0],[19.0],[47.0],[48.0],[47.0],[47.0],[50.0],[97.0]
57,[42.0],[62.0],[56.0],[15.0],[85.0],[62.0],[47.0],[50.0],[42.0],[47.0],[50.0],[19.0],[95.0],[97.0],[85.0],[50.0],[95.0],[97.0],[95.0],[50.0],[31.0],[19.0],[19.0],[62.0],[95.0]
58,[97.0],[58.0],[30.0],[19.0],[56.0],[58.0],[50.0],[62.0],[95.0],[50.0],[62.0],[58.0],[19.0],[47.0],[56.0],[19.0],[62.0],[50.0],[47.0],[95.0],[19.0],[58.0],[56.0],[20.0],[62.0]
59,[95.0],[20.0],[63.0],[58.0],[58.0],[32.0],[19.0],[30.0],[62.0],[19.0],[20.0],[85.0],[85.0],[85.0],[58.0],[56.0],[58.0],[95.0],[56.0],[56.0],[85.0],[56.0],[32.0],[30.0],[85.0]
60,[19.0],[32.0],[33.0],[56.0],[32.0],[85.0],[85.0],[58.0],[58.0],[85.0],[58.0],[56.0],[56.0],[19.0],[32.0],[58.0],[85.0],[19.0],[85.0],[85.0],[56.0],[32.0],[58.0],[58.0],[20.0]
61,[85.0],[63.0],[40.0],[32.0],[63.0],[20.0],[56.0],[20.0],[20.0],[56.0],[30.0],[32.0],[58.0],[56.0],[63.0],[30.0],[20.0],[58.0],[58.0],[58.0],[58.0],[40.0],[61.0],[63.0],[58.0]
62,[56.0],[1.0],[89.0],[63.0],[33.0],[63.0],[30.0],[63.0],[32.0],[30.0],[63.0],[40.0],[61.0],[58.0],[7.0],[63.0],[30.0],[56.0],[32.0],[63.0],[32.0],[7.0],[1.0],[89.0],[32.0]
63,[58.0],[23.0],[7.0],[33.0],[89.0],[7.0],[1.0],[89.0],[85.0],[58.0],[1.0],[30.0],[1.0],[32.0],[89.0],[89.0],[63.0],[85.0],[63.0],[40.0],[40.0],[1.0],[30.0],[1.0],[63.0]
64,[32.0],[7.0],[1.0],[89.0],[40.0],[33.0],[7.0],[24.0],[63.0],[1.0],[38.0],[1.0],[38.0],[7.0],[1.0],[7.0],[40.0],[30.0],[30.0],[61.0],[30.0],[6.0],[7.0],[73.0],[7.0]
65,[7.0],[93.0],[59.0],[40.0],[1.0],[30.0],[38.0],[7.0],[24.0],[7.0],[73.0],[7.0],[73.0],[24.0],[73.0],[1.0],[1.0],[7.0],[7.0],[38.0],[1.0],[93.0],[93.0],[38.0],[1.0]
66,[24.0],[6.0],[38.0],[7.0],[73.0],[38.0],[59.0],[73.0],[7.0],[6.0],[6.0],[6.0],[6.0],[83.0],[6.0],[38.0],[6.0],[40.0],[1.0],[1.0],[6.0],[36.0],[23.0],[6.0],[6.0]
67,[73.0],[36.0],[23.0],[38.0],[83.0],[23.0],[6.0],[23.0],[73.0],[73.0],[23.0],[83.0],[7.0],[73.0],[83.0],[6.0],[83.0],[23.0],[23.0],[30.0],[83.0],[75.0],[73.0],[7.0],[73.0]
68,[83.0],[75.0],[73.0],[1.0],[72.0],[73.0],[36.0],[75.0],[83.0],[83.0],[7.0],[36.0],[30.0],[23.0],[44.0],[73.0],[36.0],[38.0],[73.0],[23.0],[36.0],[78.0],[78.0],[44.0],[83.0]
69,[79.0],[78.0],[6.0],[23.0],[64.0],[16.0],[37.0],[78.0],[79.0],[79.0],[93.0],[79.0],[37.0],[93.0],[79.0],[36.0],[79.0],[73.0],[83.0],[36.0],[79.0],[2.0],[75.0],[16.0],[79.0]
70,[37.0],[68.0],[16.0],[64.0],[79.0],[64.0],[68.0],[36.0],[36.0],[2.0],[36.0],[37.0],[36.0],[79.0],[2.0],[2.0],[68.0],[36.0],[79.0],[68.0],[37.0],[68.0],[36.0],[37.0],[37.0]
71,[36.0],[2.0],[64.0],[68.0],[75.0],[74.0],[2.0],[80.0],[74.0],[36.0],[2.0],[68.0],[2.0],[36.0],[36.0],[75.0],[2.0],[74.0],[36.0],[78.0],[68.0],[80.0],[80.0],[36.0],[36.0]
72,[74.0],[80.0],[74.0],[74.0],[80.0],[43.0],[78.0],[43.0],[43.0],[75.0],[75.0],[2.0],[75.0],[74.0],[75.0],[78.0],[74.0],[43.0],[80.0],[74.0],[2.0],[43.0],[43.0],[2.0],[2.0]
73,[43.0],[43.0],[43.0],[78.0],[43.0],[78.0],[74.0],[90.0],[80.0],[43.0],[78.0],[80.0],[78.0],[43.0],[80.0],[43.0],[43.0],[78.0],[75.0],[43.0],[74.0],[38.0],[38.0],[75.0],[75.0]
74,[80.0],[38.0],[78.0],[43.0],[90.0],[90.0],[43.0],[38.0],[29.0],[80.0],[43.0],[43.0],[43.0],[80.0],[45.0],[80.0],[80.0],[90.0],[43.0],[80.0],[43.0],[89.0],[89.0],[45.0],[43.0]
75,[90.0],[89.0],[90.0],[80.0],[29.0],[9.0],[80.0],[29.0],[90.0],[90.0],[80.0],[74.0],[80.0],[89.0],[90.0],[90.0],[90.0],[29.0],[9.0],[90.0],[80.0],[29.0],[9.0],[78.0],[80.0]
76,[29.0],[29.0],[29.0],[90.0],[95.0],[93.0],[90.0],[95.0],[37.0],[29.0],[29.0],[9.0],[90.0],[29.0],[29.0],[29.0],[29.0],[39.0],[90.0],[29.0],[89.0],[95.0],[95.0],[90.0],[90.0]
77,[93.0],[95.0],[95.0],[29.0],[37.0],[3.0],[29.0],[85.0],[93.0],[93.0],[89.0],[90.0],[29.0],[95.0],[95.0],[95.0],[93.0],[93.0],[93.0],[93.0],[9.0],[85.0],[85.0],[29.0],[29.0]
78,[3.0],[85.0],[71.0],[95.0],[71.0],[1.0],[93.0],[71.0],[3.0],[37.0],[95.0],[93.0],[93.0],[3.0],[37.0],[37.0],[37.0],[3.0],[71.0],[71.0],[93.0],[37.0],[3.0],[95.0],[93.0]
79,[51.0],[71.0],[3.0],[71.0],[3.0],[49.0],[66.0],[3.0],[51.0],[71.0],[71.0],[71.0],[71.0],[51.0],[71.0],[71.0],[71.0],[51.0],[3.0],[3.0],[71.0],[71.0],[51.0],[71.0],[71.0]
80,[49.0],[66.0],[49.0],[66.0],[49.0],[51.0],[51.0],[49.0],[49.0],[66.0],[66.0],[49.0],[66.0],[49.0],[49.0],[66.0],[49.0],[49.0],[49.0],[72.0],[66.0],[49.0],[72.0],[66.0],[66.0]
81,[72.0],[49.0],[52.0],[49.0],[91.0],[72.0],[49.0],[72.0],[96.0],[49.0],[49.0],[72.0],[52.0],[72.0],[52.0],[49.0],[72.0],[1.0],[72.0],[96.0],[49.0],[16.0],[96.0],[49.0],[49.0]
82,[16.0],[72.0],[91.0],[72.0],[52.0],[91.0],[72.0],[96.0],[72.0],[96.0],[96.0],[96.0],[96.0],[96.0],[91.0],[72.0],[16.0],[72.0],[96.0],[48.0],[72.0],[52.0],[48.0],[72.0],[72.0]
83,[91.0],[16.0],[84.0],[96.0],[84.0],[84.0],[91.0],[16.0],[16.0],[52.0],[52.0],[84.0],[48.0],[16.0],[84.0],[96.0],[91.0],[96.0],[84.0],[16.0],[91.0],[91.0],[16.0],[96.0],[96.0]
84,[84.0],[91.0],[81.0],[16.0],[81.0],[81.0],[16.0],[25.0],[84.0],[16.0],[16.0],[81.0],[16.0],[84.0],[81.0],[16.0],[84.0],[16.0],[81.0],[84.0],[16.0],[25.0],[25.0],[81.0],[16.0]
85,[25.0],[25.0],[25.0],[84.0],[25.0],[24.0],[84.0],[83.0],[25.0],[84.0],[84.0],[25.0],[84.0],[25.0],[25.0],[84.0],[25.0],[84.0],[25.0],[25.0],[84.0],[83.0],[83.0],[84.0],[84.0]
86,[57.0],[83.0],[57.0],[25.0],[62.0],[57.0],[25.0],[57.0],[57.0],[25.0],[25.0],[57.0],[25.0],[57.0],[57.0],[25.0],[57.0],[24.0],[57.0],[57.0],[25.0],[57.0],[57.0],[25.0],[25.0]
87,[39.0],[57.0],[39.0],[57.0],[39.0],[39.0],[57.0],[39.0],[39.0],[57.0],[57.0],[39.0],[57.0],[39.0],[39.0],[57.0],[39.0],[57.0],[39.0],[39.0],[57.0],[39.0],[39.0],[57.0],[57.0]
88,[100.0],[100.0],[98.0],[98.0],[98.0],[100.0],[98.0],[98.0],[87.0],[98.0],[87.0],[87.0],[87.0],[98.0],[98.0],[98.0],[100.0],[100.0],[100.0],[100.0],[100.0],[100.0],[98.0],[100.0],[100.0]
89,[82.0],[87.0],[87.0],[87.0],[82.0],[82.0],[87.0],[87.0],[100.0],[87.0],[100.0],[100.0],[100.0],[82.0],[82.0],[82.0],[82.0],[82.0],[87.0],[82.0],[82.0],[82.0],[87.0],[87.0],[82.0]
90,[22.0],[22.0],[22.0],[22.0],[23.0],[22.0],[22.0],[22.0],[23.0],[23.0],[22.0],[22.0],[22.0],[22.0],[23.0],[23.0],[23.0],[22.0],[22.0],[22.0],[22.0],[23.0],[22.0],[22.0],[22.0]
91,[27.0],[27.0],[28.0],[28.0],[28.0],[28.0],[27.0],[28.0],[27.0],[27.0],[27.0],[27.0],[27.0],[27.0],[28.0],[28.0],[28.0],[28.0],[27.0],[27.0],[27.0],[27.0],[27.0],[28.0],[28.0]
92,[66.0],[65.0],[66.0],[65.0],[66.0],[66.0],[65.0],[66.0],[66.0],[65.0],[65.0],[66.0],[65.0],[66.0],[66.0],[65.0],[66.0],[65.0],[66.0],[66.0],[65.0],[66.0],[66.0],[65.0],[65.0]
93,[46.0],[0.0],[46.0],[46.0],[46.0],[46.0],[0.0],[46.0],[46.0],[0.0],[46.0],[46.0],[46.0],[0.0],[46.0],[46.0],[46.0],[46.0],[0.0],[0.0],[46.0],[0.0],[0.0],[46.0],[46.0]
94,[92.0],[92.0],[97.0],[92.0],[97.0],[97.0],[92.0],[92.0],[92.0],[97.0],[97.0],[97.0],[97.0],[92.0],[97.0],[92.0],[97.0],[92.0],[97.0],[92.0],[97.0],[92.0],[97.0],[92.0],[92.0]
95,[98.0],[99.0],[99.0],[99.0],[99.0],[98.0],[99.0],[99.0],[98.0],[99.0],[98.0],[98.0],[98.0],[99.0],[99.0],[99.0],[98.0],[98.0],[99.0],[98.0],[98.0],[98.0],[99.0],[99.0],[98.0]
96,[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0],[94.0]
97,[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[89.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0],[88.0]
