Iteration,Sim_0,Sim_1,Sim_2
90,[383.0],[434.0],[7.0]
91,[360.0],[138.0],[18.0]
92,[108.0],[241.0],[434.0]
93,[182.0],[255.0],[450.0]
94,[382.0],[245.0],[453.0]
95,[378.0],[51.0],[218.0]
96,[479.0],[74.0],[408.0]
97,[485.0],[373.0],[280.0]
98,[468.0],[473.0],[9.0]
99,[495.0],[101.0],[145.0]
100,[18.0],[92.0],[211.0]
101,[39.0],[126.0],[433.0]
102,[216.0],[460.0],[366.0]
103,[220.0],[424.0],[286.0]
104,[150.0],[97.0],[186.0]
105,[308.0],[7.0],[503.0]
106,[290.0],[62.0],[353.0]
107,[295.0],[81.0],[92.0]
108,[40.0],[52.0],[422.0]
109,[30.0],[426.0],[6.0]
110,[185.0],[411.0],[343.0]
111,[460.0],[184.0],[468.0]
112,[12.0],[199.0],[305.0]
113,[241.0],[234.0],[389.0]
114,[288.0],[220.0],[117.0]
115,[361.0],[399.0],[111.0]
116,[229.0],[451.0],[496.0]
117,[423.0],[397.0],[199.0]
118,[184.0],[294.0],[255.0]
119,[99.0],[293.0],[217.0]
120,[103.0],[287.0],[127.0]
121,[488.0],[298.0],[149.0]
122,[167.0],[229.0],[288.0]
123,[472.0],[350.0],[437.0]
124,[352.0],[3.0],[4.0]
125,[249.0],[95.0],[52.0]
126,[74.0],[182.0],[465.0]
127,[458.0],[388.0],[94.0]
128,[208.0],[180.0],[275.0]
129,[153.0],[308.0],[99.0]
130,[391.0],[122.0],[176.0]
131,[287.0],[288.0],[287.0]
132,[499.0],[391.0],[471.0]
133,[169.0],[446.0],[240.0]
134,[177.0],[277.0],[425.0]
135,[97.0],[478.0],[454.0]
136,[293.0],[186.0],[30.0]
137,[297.0],[114.0],[351.0]
138,[87.0],[476.0],[87.0]
139,[500.0],[448.0],[177.0]
140,[118.0],[390.0],[67.0]
141,[0.0],[61.0],[212.0]
142,[174.0],[361.0],[485.0]
143,[191.0],[94.0],[388.0]
144,[25.0],[83.0],[439.0]
145,[496.0],[348.0],[174.0]
146,[493.0],[321.0],[130.0]
147,[51.0],[477.0],[424.0]
148,[2.0],[328.0],[479.0]
149,[450.0],[190.0],[49.0]
150,[417.0],[98.0],[195.0]
151,[68.0],[271.0],[26.0]
152,[381.0],[303.0],[39.0]
153,[448.0],[130.0],[0.0]
154,[390.0],[39.0],[223.0]
155,[474.0],[71.0],[341.0]
156,[401.0],[227.0],[81.0]
157,[465.0],[330.0],[61.0]
158,[212.0],[351.0],[3.0]
159,[402.0],[115.0],[74.0]
160,[454.0],[315.0],[244.0]
161,[455.0],[177.0],[243.0]
162,[445.0],[4.0],[235.0]
163,[112.0],[59.0],[298.0]
164,[240.0],[343.0],[201.0]
165,[239.0],[191.0],[187.0]
166,[250.0],[179.0],[200.0]
167,[238.0],[433.0],[64.0]
168,[187.0],[248.0],[5.0]
169,[505.0],[484.0],[462.0]
170,[133.0],[113.0],[112.0]
171,[104.0],[252.0],[444.0]
172,[113.0],[295.0],[376.0]
173,[114.0],[112.0],[381.0]
174,[441.0],[209.0],[385.0]
175,[83.0],[0.0],[266.0]
176,[310.0],[64.0],[472.0]
177,[122.0],[10.0],[395.0]
178,[313.0],[491.0],[203.0]
179,[194.0],[385.0],[122.0]
180,[41.0],[108.0],[143.0]
181,[305.0],[106.0],[295.0]
182,[502.0],[402.0],[82.0]
183,[136.0],[344.0],[207.0]
184,[88.0],[49.0],[423.0]
185,[181.0],[208.0],[308.0]
186,[199.0],[494.0],[13.0]
187,[463.0],[360.0],[270.0]
188,[385.0],[76.0],[313.0]
189,[476.0],[96.0],[2.0]
190,[459.0],[99.0],[43.0]
191,[81.0],[458.0],[277.0]
192,[323.0],[305.0],[77.0]
193,[91.0],[185.0],[189.0]
194,[263.0],[149.0],[347.0]
195,[421.0],[134.0],[104.0]
196,[504.0],[394.0],[79.0]
197,[134.0],[383.0],[80.0]
198,[335.0],[329.0],[322.0]
199,[140.0],[333.0],[328.0]
200,[452.0],[437.0],[191.0]
201,[400.0],[119.0],[71.0]
202,[442.0],[205.0],[181.0]
203,[444.0],[493.0],[491.0]
204,[260.0],[470.0],[271.0]
205,[273.0],[445.0],[51.0]
206,[58.0],[215.0],[401.0]
207,[243.0],[314.0],[390.0]
208,[247.0],[459.0],[394.0]
209,[63.0],[400.0],[440.0]
210,[428.0],[441.0],[291.0]
211,[466.0],[6.0],[252.0]
212,[306.0],[17.0],[399.0]
213,[248.0],[231.0],[416.0]
214,[82.0],[452.0],[445.0]
215,[278.0],[475.0],[333.0]
216,[55.0],[505.0],[36.0]
217,[300.0],[313.0],[38.0]
218,[193.0],[82.0],[284.0]
219,[299.0],[501.0],[68.0]
220,[331.0],[223.0],[44.0]
221,[255.0],[244.0],[50.0]
222,[296.0],[151.0],[316.0]
223,[43.0],[78.0],[494.0]
224,[125.0],[210.0],[110.0]
225,[149.0],[326.0],[129.0]
226,[46.0],[80.0],[448.0]
227,[373.0],[5.0],[473.0]
228,[246.0],[316.0],[47.0]
229,[59.0],[46.0],[91.0]
230,[480.0],[249.0],[306.0]
231,[52.0],[331.0],[249.0]
232,[13.0],[251.0],[85.0]
233,[50.0],[13.0],[14.0]
234,[451.0],[47.0],[23.0]
235,[116.0],[340.0],[397.0]
236,[440.0],[247.0],[463.0]
237,[76.0],[270.0],[58.0]
238,[178.0],[455.0],[167.0]
239,[3.0],[430.0],[242.0]
240,[27.0],[93.0],[88.0]
241,[70.0],[238.0],[504.0]
242,[49.0],[423.0],[317.0]
243,[44.0],[53.0],[123.0]
244,[416.0],[474.0],[402.0]
245,[437.0],[86.0],[443.0]
246,[327.0],[239.0],[421.0]
247,[60.0],[170.0],[318.0]
248,[79.0],[167.0],[486.0]
249,[175.0],[75.0],[25.0]
250,[36.0],[318.0],[194.0]
251,[21.0],[419.0],[276.0]
252,[170.0],[416.0],[477.0]
253,[53.0],[456.0],[69.0]
254,[272.0],[73.0],[125.0]
255,[470.0],[31.0],[53.0]
256,[210.0],[140.0],[325.0]
257,[106.0],[500.0],[447.0]
258,[127.0],[319.0],[392.0]
259,[396.0],[304.0],[208.0]
260,[359.0],[133.0],[349.0]
261,[270.0],[347.0],[467.0]
262,[23.0],[299.0],[63.0]
263,[192.0],[302.0],[315.0]
264,[301.0],[254.0],[70.0]
265,[45.0],[188.0],[327.0]
266,[309.0],[436.0],[332.0]
267,[206.0],[428.0],[22.0]
268,[19.0],[206.0],[34.0]
269,[319.0],[440.0],[429.0]
270,[322.0],[325.0],[118.0]
271,[429.0],[197.0],[337.0]
272,[467.0],[68.0],[436.0]
273,[332.0],[467.0],[428.0]
274,[320.0],[26.0],[170.0]
275,[317.0],[63.0],[281.0]
276,[35.0],[246.0],[86.0]
277,[15.0],[44.0],[178.0]
278,[338.0],[272.0],[312.0]
279,[28.0],[116.0],[105.0]
280,[95.0],[79.0],[323.0]
281,[7.0],[35.0],[11.0]
282,[254.0],[25.0],[483.0]
283,[355.0],[60.0],[259.0]
284,[469.0],[9.0],[35.0]
285,[484.0],[15.0],[84.0]
286,[251.0],[27.0],[215.0]
287,[121.0],[87.0],[24.0]
288,[38.0],[16.0],[190.0]
289,[498.0],[143.0],[441.0]
290,[337.0],[88.0],[16.0]
291,[197.0],[105.0],[458.0]
292,[86.0],[429.0],[42.0]
293,[321.0],[136.0],[135.0]
294,[393.0],[324.0],[95.0]
295,[279.0],[37.0],[464.0]
296,[105.0],[250.0],[498.0]
297,[115.0],[70.0],[115.0]
298,[264.0],[312.0],[121.0]
299,[336.0],[327.0],[133.0]
300,[388.0],[483.0],[17.0]
301,[230.0],[487.0],[83.0]
302,[123.0],[309.0],[250.0]
303,[207.0],[38.0],[361.0]
304,[14.0],[498.0],[449.0]
305,[339.0],[107.0],[232.0]
306,[190.0],[139.0],[227.0]
307,[138.0],[497.0],[336.0]
308,[358.0],[359.0],[31.0]
309,[78.0],[336.0],[109.0]
310,[237.0],[33.0],[452.0]
311,[227.0],[125.0],[321.0]
312,[462.0],[207.0],[393.0]
313,[109.0],[42.0],[138.0]
314,[461.0],[72.0],[136.0]
315,[456.0],[21.0],[470.0]
316,[73.0],[462.0],[457.0]
317,[22.0],[124.0],[33.0]
318,[42.0],[121.0],[335.0]
319,[213.0],[322.0],[264.0]
320,[33.0],[213.0],[461.0]
321,[20.0],[137.0],[20.0]
322,[137.0],[486.0],[103.0]
323,[131.0],[131.0],[131.0]
