Iteration,Sim_0,Sim_1,Sim_2
128,[41.0],[5.0],[143.0]
129,[130.0],[64.0],[385.0]
130,[230.0],[350.0],[453.0]
131,[476.0],[321.0],[176.0]
132,[391.0],[52.0],[496.0]
133,[126.0],[172.0],[286.0]
134,[254.0],[460.0],[465.0]
135,[488.0],[397.0],[259.0]
136,[203.0],[483.0],[295.0]
137,[306.0],[197.0],[127.0]
138,[373.0],[188.0],[287.0]
139,[441.0],[177.0],[83.0]
140,[169.0],[229.0],[117.0]
141,[296.0],[391.0],[111.0]
142,[293.0],[83.0],[2.0]
143,[2.0],[191.0],[266.0]
144,[13.0],[96.0],[58.0]
145,[238.0],[441.0],[52.0]
146,[352.0],[383.0],[203.0]
147,[463.0],[484.0],[30.0]
148,[208.0],[4.0],[177.0]
149,[277.0],[186.0],[221.0]
150,[177.0],[180.0],[212.0]
151,[455.0],[182.0],[20.0]
152,[454.0],[445.0],[223.0]
153,[466.0],[26.0],[123.0]
154,[440.0],[433.0],[349.0]
155,[287.0],[467.0],[199.0]
156,[243.0],[324.0],[55.0]
157,[239.0],[88.0],[256.0]
158,[68.0],[126.0],[284.0]
159,[297.0],[185.0],[174.0]
160,[465.0],[487.0],[424.0]
161,[278.0],[361.0],[189.0]
162,[39.0],[474.0],[308.0]
163,[191.0],[149.0],[85.0]
164,[55.0],[143.0],[388.0]
165,[273.0],[434.0],[473.0]
166,[174.0],[303.0],[471.0]
167,[175.0],[99.0],[235.0]
168,[87.0],[94.0],[67.0]
169,[229.0],[98.0],[149.0]
170,[496.0],[179.0],[333.0]
171,[136.0],[271.0],[25.0]
172,[83.0],[288.0],[274.0]
173,[114.0],[255.0],[49.0]
174,[0.0],[304.0],[0.0]
175,[190.0],[49.0],[179.0]
176,[23.0],[68.0],[485.0]
177,[474.0],[456.0],[467.0]
178,[52.0],[287.0],[458.0]
179,[138.0],[385.0],[479.0]
180,[417.0],[477.0],[3.0]
181,[263.0],[53.0],[41.0]
182,[149.0],[277.0],[33.0]
183,[42.0],[437.0],[131.0]
184,[151.0],[139.0],[95.0]
185,[260.0],[81.0],[129.0]
186,[197.0],[25.0],[208.0]
187,[467.0],[390.0],[227.0]
188,[133.0],[446.0],[24.0]
189,[120.0],[448.0],[445.0]
190,[91.0],[476.0],[190.0]
191,[181.0],[478.0],[69.0]
192,[255.0],[208.0],[486.0]
193,[240.0],[17.0],[313.0]
194,[331.0],[494.0],[504.0]
195,[199.0],[39.0],[22.0]
196,[70.0],[153.0],[244.0]
197,[450.0],[416.0],[121.0]
198,[122.0],[455.0],[399.0]
199,[448.0],[458.0],[305.0]
200,[480.0],[505.0],[376.0]
201,[300.0],[248.0],[444.0]
202,[212.0],[59.0],[381.0]
203,[504.0],[124.0],[304.0]
204,[27.0],[223.0],[194.0]
205,[20.0],[231.0],[461.0]
206,[105.0],[295.0],[395.0]
207,[390.0],[348.0],[463.0]
208,[60.0],[93.0],[361.0]
209,[313.0],[121.0],[392.0]
210,[88.0],[125.0],[298.0]
211,[21.0],[329.0],[26.0]
212,[170.0],[344.0],[39.0]
213,[207.0],[138.0],[307.0]
214,[19.0],[167.0],[276.0]
215,[124.0],[470.0],[200.0]
216,[421.0],[82.0],[323.0]
217,[401.0],[270.0],[88.0]
218,[388.0],[501.0],[17.0]
219,[18.0],[33.0],[394.0]
220,[33.0],[27.0],[82.0]
221,[248.0],[73.0],[336.0]
222,[236.0],[452.0],[99.0]
223,[395.0],[486.0],[428.0]
224,[385.0],[394.0],[457.0]
225,[194.0],[462.0],[252.0]
226,[442.0],[402.0],[42.0]
227,[402.0],[170.0],[91.0]
228,[381.0],[314.0],[187.0]
229,[358.0],[137.0],[87.0]
230,[359.0],[331.0],[181.0]
231,[459.0],[31.0],[34.0]
232,[140.0],[244.0],[491.0]
233,[456.0],[108.0],[64.0]
234,[429.0],[491.0],[201.0]
235,[452.0],[113.0],[6.0]
236,[451.0],[187.0],[167.0]
237,[337.0],[343.0],[447.0]
238,[103.0],[313.0],[402.0]
239,[500.0],[0.0],[109.0]
240,[299.0],[63.0],[441.0]
241,[187.0],[423.0],[249.0]
242,[118.0],[429.0],[401.0]
243,[76.0],[239.0],[105.0]
244,[58.0],[72.0],[332.0]
245,[115.0],[136.0],[124.0]
246,[95.0],[247.0],[397.0]
247,[113.0],[71.0],[452.0]
248,[184.0],[115.0],[63.0]
249,[349.0],[207.0],[68.0]
250,[3.0],[105.0],[443.0]
251,[396.0],[37.0],[47.0]
252,[301.0],[330.0],[61.0]
253,[193.0],[61.0],[271.0]
254,[134.0],[328.0],[494.0]
255,[470.0],[78.0],[425.0]
256,[393.0],[16.0],[429.0]
257,[400.0],[133.0],[328.0]
258,[469.0],[359.0],[255.0]
259,[46.0],[254.0],[120.0]
260,[327.0],[299.0],[130.0]
261,[38.0],[340.0],[170.0]
262,[53.0],[316.0],[191.0]
263,[336.0],[6.0],[53.0]
264,[444.0],[302.0],[341.0]
265,[505.0],[249.0],[322.0]
266,[305.0],[252.0],[325.0]
267,[335.0],[305.0],[250.0]
268,[81.0],[250.0],[103.0]
269,[416.0],[35.0],[112.0]
270,[437.0],[500.0],[104.0]
271,[22.0],[493.0],[23.0]
272,[338.0],[87.0],[135.0]
273,[109.0],[112.0],[79.0]
274,[484.0],[107.0],[77.0]
275,[502.0],[246.0],[38.0]
276,[104.0],[106.0],[449.0]
277,[12.0],[21.0],[416.0]
278,[116.0],[272.0],[477.0]
279,[178.0],[227.0],[448.0]
280,[320.0],[86.0],[217.0]
281,[86.0],[251.0],[498.0]
282,[246.0],[475.0],[421.0]
283,[49.0],[428.0],[281.0]
284,[63.0],[312.0],[51.0]
285,[247.0],[498.0],[11.0]
286,[499.0],[47.0],[207.0]
287,[249.0],[319.0],[270.0]
288,[251.0],[440.0],[118.0]
289,[339.0],[400.0],[321.0]
290,[78.0],[451.0],[232.0]
291,[498.0],[459.0],[242.0]
292,[250.0],[419.0],[50.0]
293,[59.0],[238.0],[43.0]
294,[82.0],[336.0],[71.0]
295,[79.0],[80.0],[115.0]
296,[213.0],[46.0],[312.0]
297,[50.0],[326.0],[390.0]
298,[206.0],[333.0],[470.0]
299,[43.0],[60.0],[13.0]
300,[131.0],[42.0],[393.0]
301,[15.0],[206.0],[110.0]
302,[332.0],[130.0],[86.0]
303,[321.0],[38.0],[316.0]
304,[462.0],[70.0],[315.0]
305,[317.0],[205.0],[35.0]
306,[44.0],[325.0],[31.0]
307,[279.0],[119.0],[16.0]
308,[35.0],[116.0],[138.0]
309,[36.0],[76.0],[36.0]
310,[270.0],[79.0],[317.0]
311,[319.0],[75.0],[14.0]
312,[51.0],[213.0],[337.0]
313,[322.0],[327.0],[80.0]
314,[45.0],[436.0],[44.0]
315,[73.0],[309.0],[84.0]
316,[272.0],[315.0],[178.0]
317,[461.0],[13.0],[215.0]
318,[112.0],[15.0],[70.0]
319,[14.0],[318.0],[440.0]
320,[309.0],[322.0],[318.0]
321,[323.0],[44.0],[335.0]
322,[137.0],[497.0],[464.0]
323,[28.0],[215.0],[327.0]
