Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
51,[477.0],[503.0],[48.0],[471.0],[473.0],[371.0],[496.0],[350.0],[342.0],[331.0],[465.0],[179.0],[472.0],[371.0],[363.0],[140.0],[76.0],[10.0],[356.0],[227.0],[503.0],[371.0],[159.0],[227.0],[208.0]
52,[174.0],[94.0],[360.0],[229.0],[295.0],[391.0],[297.0],[132.0],[371.0],[505.0],[363.0],[474.0],[494.0],[342.0],[371.0],[251.0],[396.0],[76.0],[51.0],[228.0],[358.0],[112.0],[342.0],[350.0],[253.0]
53,[251.0],[62.0],[363.0],[282.0],[184.0],[352.0],[451.0],[490.0],[131.0],[227.0],[371.0],[79.0],[132.0],[148.0],[234.0],[474.0],[227.0],[48.0],[360.0],[371.0],[505.0],[148.0],[474.0],[342.0],[274.0]
54,[328.0],[363.0],[277.0],[360.0],[241.0],[490.0],[62.0],[234.0],[471.0],[140.0],[148.0],[297.0],[200.0],[176.0],[112.0],[48.0],[350.0],[356.0],[48.0],[148.0],[229.0],[51.0],[291.0],[2.0],[296.0]
55,[366.0],[371.0],[371.0],[301.0],[341.0],[234.0],[48.0],[356.0],[490.0],[148.0],[67.0],[73.0],[234.0],[31.0],[356.0],[209.0],[371.0],[16.0],[420.0],[289.0],[47.0],[391.0],[369.0],[141.0],[358.0]
56,[229.0],[113.0],[490.0],[148.0],[469.0],[377.0],[291.0],[48.0],[172.0],[222.0],[16.0],[369.0],[225.0],[282.0],[342.0],[27.0],[141.0],[371.0],[328.0],[175.0],[12.0],[131.0],[268.0],[132.0],[12.0]
57,[148.0],[295.0],[469.0],[58.0],[229.0],[282.0],[401.0],[148.0],[247.0],[328.0],[352.0],[68.0],[297.0],[221.0],[360.0],[132.0],[342.0],[148.0],[500.0],[12.0],[148.0],[209.0],[140.0],[113.0],[371.0]
58,[295.0],[471.0],[341.0],[474.0],[2.0],[29.0],[29.0],[474.0],[154.0],[420.0],[494.0],[27.0],[74.0],[369.0],[53.0],[184.0],[67.0],[342.0],[453.0],[420.0],[342.0],[27.0],[349.0],[282.0],[76.0]
59,[331.0],[329.0],[74.0],[14.0],[76.0],[175.0],[131.0],[505.0],[94.0],[3.0],[76.0],[217.0],[148.0],[277.0],[48.0],[328.0],[106.0],[471.0],[168.0],[356.0],[295.0],[352.0],[48.0],[57.0],[336.0]
60,[474.0],[54.0],[148.0],[253.0],[48.0],[420.0],[331.0],[209.0],[357.0],[48.0],[349.0],[451.0],[474.0],[420.0],[132.0],[451.0],[268.0],[358.0],[247.0],[209.0],[469.0],[490.0],[27.0],[331.0],[227.0]
61,[27.0],[357.0],[14.0],[64.0],[420.0],[209.0],[68.0],[27.0],[68.0],[132.0],[490.0],[168.0],[253.0],[272.0],[251.0],[272.0],[205.0],[490.0],[221.0],[208.0],[76.0],[325.0],[253.0],[47.0],[148.0]
62,[391.0],[148.0],[68.0],[272.0],[503.0],[225.0],[356.0],[272.0],[48.0],[503.0],[48.0],[257.0],[58.0],[453.0],[420.0],[473.0],[272.0],[366.0],[257.0],[140.0],[225.0],[170.0],[451.0],[482.0],[112.0]
63,[140.0],[48.0],[420.0],[313.0],[451.0],[328.0],[73.0],[343.0],[331.0],[453.0],[277.0],[341.0],[172.0],[251.0],[351.0],[227.0],[451.0],[268.0],[47.0],[30.0],[274.0],[47.0],[64.0],[148.0],[474.0]
64,[389.0],[68.0],[131.0],[228.0],[140.0],[495.0],[360.0],[53.0],[420.0],[229.0],[253.0],[469.0],[64.0],[298.0],[469.0],[356.0],[221.0],[328.0],[36.0],[49.0],[168.0],[420.0],[490.0],[474.0],[48.0]
65,[4.0],[420.0],[27.0],[209.0],[257.0],[4.0],[268.0],[23.0],[356.0],[247.0],[183.0],[209.0],[298.0],[240.0],[257.0],[54.0],[505.0],[27.0],[473.0],[192.0],[217.0],[62.0],[495.0],[209.0],[248.0]
66,[495.0],[27.0],[453.0],[157.0],[221.0],[168.0],[474.0],[78.0],[453.0],[257.0],[209.0],[420.0],[389.0],[469.0],[453.0],[53.0],[47.0],[351.0],[31.0],[360.0],[140.0],[451.0],[81.0],[183.0],[132.0]
67,[168.0],[1.0],[272.0],[121.0],[252.0],[503.0],[176.0],[394.0],[251.0],[389.0],[64.0],[252.0],[342.0],[229.0],[218.0],[371.0],[356.0],[121.0],[1.0],[252.0],[48.0],[276.0],[170.0],[494.0],[268.0]
68,[227.0],[356.0],[227.0],[3.0],[502.0],[257.0],[51.0],[172.0],[30.0],[351.0],[272.0],[473.0],[209.0],[182.0],[168.0],[36.0],[360.0],[79.0],[8.0],[467.0],[474.0],[29.0],[74.0],[54.0],[301.0]
69,[209.0],[285.0],[61.0],[445.0],[47.0],[112.0],[490.0],[171.0],[221.0],[50.0],[453.0],[8.0],[170.0],[352.0],[274.0],[187.0],[185.0],[389.0],[288.0],[473.0],[248.0],[8.0],[473.0],[71.0],[29.0]
70,[23.0],[227.0],[209.0],[47.0],[271.0],[356.0],[209.0],[59.0],[495.0],[221.0],[22.0],[208.0],[245.0],[170.0],[473.0],[333.0],[192.0],[360.0],[163.0],[276.0],[451.0],[330.0],[371.0],[395.0],[489.0]
71,[51.0],[221.0],[170.0],[473.0],[358.0],[81.0],[149.0],[163.0],[228.0],[170.0],[121.0],[371.0],[451.0],[120.0],[345.0],[302.0],[8.0],[228.0],[388.0],[394.0],[301.0],[171.0],[330.0],[81.0],[356.0]
72,[47.0],[377.0],[1.0],[8.0],[248.0],[182.0],[391.0],[352.0],[352.0],[301.0],[71.0],[274.0],[208.0],[473.0],[59.0],[257.0],[345.0],[209.0],[62.0],[330.0],[218.0],[360.0],[187.0],[473.0],[252.0]
73,[467.0],[360.0],[356.0],[331.0],[187.0],[341.0],[170.0],[377.0],[157.0],[445.0],[51.0],[383.0],[81.0],[8.0],[26.0],[126.0],[12.0],[157.0],[195.0],[248.0],[441.0],[236.0],[171.0],[29.0],[351.0]
74,[208.0],[140.0],[473.0],[190.0],[71.0],[140.0],[47.0],[248.0],[3.0],[157.0],[502.0],[298.0],[8.0],[297.0],[217.0],[476.0],[158.0],[229.0],[95.0],[158.0],[290.0],[104.0],[302.0],[302.0],[451.0]
75,[332.0],[276.0],[184.0],[363.0],[95.0],[274.0],[420.0],[297.0],[78.0],[482.0],[482.0],[23.0],[29.0],[467.0],[163.0],[154.0],[248.0],[81.0],[365.0],[8.0],[257.0],[197.0],[50.0],[352.0],[8.0]
76,[360.0],[111.0],[352.0],[330.0],[351.0],[342.0],[473.0],[95.0],[473.0],[208.0],[288.0],[95.0],[445.0],[330.0],[74.0],[453.0],[163.0],[252.0],[93.0],[163.0],[16.0],[257.0],[363.0],[171.0],[287.0]
77,[352.0],[15.0],[208.0],[95.0],[365.0],[47.0],[208.0],[342.0],[333.0],[8.0],[391.0],[375.0],[98.0],[171.0],[377.0],[363.0],[111.0],[170.0],[306.0],[377.0],[287.0],[45.0],[365.0],[175.0],[170.0]
78,[482.0],[29.0],[171.0],[257.0],[483.0],[360.0],[187.0],[449.0],[52.0],[171.0],[228.0],[1.0],[171.0],[50.0],[297.0],[297.0],[95.0],[473.0],[362.0],[95.0],[252.0],[95.0],[356.0],[248.0],[47.0]
79,[187.0],[78.0],[163.0],[365.0],[16.0],[445.0],[171.0],[64.0],[152.0],[473.0],[248.0],[365.0],[360.0],[172.0],[95.0],[41.0],[64.0],[274.0],[205.0],[483.0],[473.0],[341.0],[95.0],[74.0],[360.0]
80,[375.0],[26.0],[377.0],[449.0],[453.0],[41.0],[117.0],[365.0],[23.0],[52.0],[473.0],[3.0],[473.0],[95.0],[365.0],[365.0],[343.0],[171.0],[270.0],[352.0],[330.0],[356.0],[179.0],[152.0],[171.0]
81,[453.0],[40.0],[480.0],[351.0],[362.0],[163.0],[95.0],[389.0],[50.0],[297.0],[175.0],[126.0],[352.0],[356.0],[270.0],[234.0],[483.0],[465.0],[148.0],[365.0],[174.0],[311.0],[351.0],[297.0],[482.0]
82,[95.0],[268.0],[71.0],[453.0],[157.0],[453.0],[247.0],[257.0],[377.0],[95.0],[163.0],[483.0],[71.0],[483.0],[29.0],[483.0],[446.0],[95.0],[220.0],[197.0],[297.0],[484.0],[420.0],[64.0],[377.0]
83,[483.0],[482.0],[342.0],[270.0],[225.0],[95.0],[503.0],[168.0],[95.0],[365.0],[74.0],[391.0],[453.0],[391.0],[362.0],[420.0],[59.0],[505.0],[469.0],[108.0],[95.0],[78.0],[469.0],[95.0],[95.0]
84,[365.0],[152.0],[3.0],[110.0],[220.0],[239.0],[345.0],[362.0],[365.0],[483.0],[297.0],[343.0],[95.0],[362.0],[225.0],[60.0],[388.0],[239.0],[408.0],[362.0],[365.0],[476.0],[29.0],[59.0],[342.0]
85,[205.0],[453.0],[365.0],[484.0],[154.0],[388.0],[198.0],[484.0],[257.0],[126.0],[95.0],[270.0],[365.0],[220.0],[331.0],[469.0],[29.0],[271.0],[484.0],[113.0],[483.0],[288.0],[484.0],[271.0],[330.0]
86,[362.0],[3.0],[234.0],[469.0],[482.0],[483.0],[228.0],[270.0],[343.0],[59.0],[483.0],[362.0],[449.0],[270.0],[184.0],[270.0],[270.0],[59.0],[311.0],[3.0],[59.0],[225.0],[270.0],[26.0],[503.0]
87,[286.0],[234.0],[257.0],[113.0],[197.0],[59.0],[365.0],[473.0],[217.0],[270.0],[257.0],[148.0],[492.0],[79.0],[484.0],[157.0],[220.0],[365.0],[391.0],[60.0],[323.0],[184.0],[154.0],[16.0],[483.0]
88,[376.0],[394.0],[289.0],[362.0],[305.0],[343.0],[483.0],[323.0],[362.0],[408.0],[3.0],[495.0],[289.0],[503.0],[408.0],[362.0],[482.0],[362.0],[16.0],[36.0],[362.0],[366.0],[54.0],[257.0],[59.0]
89,[60.0],[484.0],[217.0],[220.0],[408.0],[476.0],[352.0],[140.0],[484.0],[97.0],[365.0],[376.0],[182.0],[36.0],[39.0],[350.0],[311.0],[484.0],[377.0],[270.0],[270.0],[482.0],[225.0],[362.0],[365.0]
90,[416.0],[362.0],[362.0],[78.0],[270.0],[286.0],[362.0],[358.0],[220.0],[162.0],[270.0],[52.0],[257.0],[311.0],[391.0],[225.0],[66.0],[113.0],[154.0],[268.0],[180.0],[60.0],[366.0],[484.0],[270.0]
91,[298.0],[184.0],[270.0],[158.0],[54.0],[408.0],[469.0],[114.0],[383.0],[16.0],[362.0],[366.0],[23.0],[39.0],[36.0],[351.0],[16.0],[220.0],[160.0],[399.0],[157.0],[0.0],[19.0],[286.0],[362.0]
92,[305.0],[220.0],[484.0],[162.0],[36.0],[482.0],[366.0],[305.0],[162.0],[362.0],[286.0],[36.0],[46.0],[383.0],[268.0],[366.0],[399.0],[376.0],[52.0],[495.0],[305.0],[140.0],[375.0],[416.0],[46.0]
93,[36.0],[408.0],[388.0],[0.0],[46.0],[0.0],[66.0],[182.0],[408.0],[154.0],[337.0],[292.0],[362.0],[23.0],[505.0],[482.0],[492.0],[162.0],[94.0],[343.0],[154.0],[94.0],[36.0],[298.0],[213.0]
94,[270.0],[60.0],[188.0],[291.0],[52.0],[299.0],[305.0],[46.0],[10.0],[12.0],[60.0],[166.0],[484.0],[325.0],[154.0],[175.0],[331.0],[183.0],[351.0],[372.0],[325.0],[455.0],[399.0],[366.0],[305.0]
95,[108.0],[168.0],[53.0],[495.0],[166.0],[46.0],[270.0],[154.0],[41.0],[464.0],[315.0],[399.0],[113.0],[399.0],[305.0],[10.0],[84.0],[36.0],[372.0],[16.0],[166.0],[270.0],[362.0],[291.0],[399.0]
96,[166.0],[41.0],[408.0],[375.0],[178.0],[270.0],[301.0],[238.0],[305.0],[219.0],[41.0],[176.0],[111.0],[166.0],[46.0],[217.0],[305.0],[270.0],[496.0],[154.0],[372.0],[399.0],[271.0],[168.0],[182.0]
97,[399.0],[270.0],[391.0],[197.0],[152.0],[154.0],[495.0],[292.0],[477.0],[94.0],[185.0],[94.0],[469.0],[372.0],[160.0],[39.0],[154.0],[29.0],[345.0],[52.0],[351.0],[383.0],[166.0],[41.0],[166.0]
98,[372.0],[166.0],[316.0],[52.0],[372.0],[291.0],[377.0],[94.0],[168.0],[477.0],[399.0],[160.0],[496.0],[94.0],[496.0],[496.0],[496.0],[399.0],[182.0],[44.0],[391.0],[268.0],[201.0],[270.0],[26.0]
99,[52.0],[52.0],[36.0],[154.0],[496.0],[160.0],[182.0],[71.0],[108.0],[46.0],[154.0],[219.0],[41.0],[216.0],[372.0],[375.0],[30.0],[372.0],[492.0],[465.0],[496.0],[166.0],[496.0],[187.0],[154.0]
100,[154.0],[160.0],[181.0],[94.0],[181.0],[30.0],[36.0],[372.0],[160.0],[372.0],[52.0],[43.0],[36.0],[238.0],[281.0],[399.0],[286.0],[325.0],[301.0],[353.0],[26.0],[52.0],[152.0],[420.0],[496.0]
101,[160.0],[351.0],[154.0],[216.0],[195.0],[52.0],[399.0],[345.0],[294.0],[496.0],[94.0],[311.0],[270.0],[268.0],[41.0],[268.0],[372.0],[176.0],[464.0],[375.0],[281.0],[154.0],[489.0],[356.0],[372.0]
102,[26.0],[71.0],[94.0],[345.0],[345.0],[372.0],[166.0],[471.0],[496.0],[345.0],[372.0],[172.0],[166.0],[488.0],[353.0],[108.0],[238.0],[52.0],[305.0],[337.0],[93.0],[496.0],[281.0],[166.0],[465.0]
103,[496.0],[190.0],[372.0],[492.0],[477.0],[496.0],[52.0],[489.0],[63.0],[353.0],[345.0],[136.0],[154.0],[154.0],[464.0],[166.0],[94.0],[464.0],[454.0],[281.0],[108.0],[372.0],[465.0],[372.0],[93.0]
104,[341.0],[294.0],[345.0],[41.0],[360.0],[489.0],[94.0],[375.0],[372.0],[26.0],[489.0],[345.0],[52.0],[345.0],[5.0],[152.0],[216.0],[154.0],[40.0],[392.0],[235.0],[345.0],[41.0],[345.0],[54.0]
105,[345.0],[496.0],[489.0],[268.0],[281.0],[345.0],[154.0],[464.0],[345.0],[289.0],[281.0],[372.0],[219.0],[281.0],[343.0],[94.0],[368.0],[488.0],[276.0],[74.0],[110.0],[66.0],[333.0],[23.0],[311.0]
