Iteration,Sim_0,Sim_1,Sim_2
156,[359.0],[205.0],[212.0]
157,[474.0],[305.0],[39.0]
158,[502.0],[126.0],[425.0]
159,[493.0],[81.0],[223.0]
160,[25.0],[459.0],[381.0]
161,[308.0],[7.0],[44.0]
162,[287.0],[474.0],[87.0]
163,[2.0],[149.0],[305.0]
164,[270.0],[437.0],[81.0]
165,[208.0],[295.0],[316.0]
166,[190.0],[348.0],[130.0]
167,[81.0],[208.0],[271.0]
168,[122.0],[51.0],[486.0]
169,[239.0],[433.0],[127.0]
170,[416.0],[271.0],[110.0]
171,[313.0],[179.0],[179.0]
172,[58.0],[185.0],[290.0]
173,[68.0],[329.0],[68.0]
174,[193.0],[308.0],[22.0]
175,[76.0],[488.0],[439.0]
176,[361.0],[326.0],[189.0]
177,[83.0],[316.0],[284.0]
178,[299.0],[277.0],[461.0]
179,[212.0],[293.0],[49.0]
180,[247.0],[423.0],[395.0]
181,[52.0],[476.0],[429.0]
182,[104.0],[4.0],[393.0]
183,[465.0],[239.0],[52.0]
184,[504.0],[10.0],[117.0]
185,[454.0],[246.0],[143.0]
186,[210.0],[68.0],[401.0]
187,[243.0],[130.0],[397.0]
188,[455.0],[314.0],[304.0]
189,[445.0],[223.0],[392.0]
190,[273.0],[6.0],[203.0]
191,[458.0],[448.0],[192.0]
192,[476.0],[299.0],[104.0]
193,[140.0],[209.0],[277.0]
194,[199.0],[99.0],[74.0]
195,[323.0],[191.0],[477.0]
196,[347.0],[113.0],[243.0]
197,[306.0],[458.0],[83.0]
198,[395.0],[493.0],[484.0]
199,[466.0],[108.0],[423.0]
200,[203.0],[96.0],[58.0]
201,[238.0],[247.0],[181.0]
202,[467.0],[80.0],[276.0]
203,[43.0],[71.0],[244.0]
204,[296.0],[39.0],[38.0]
205,[28.0],[302.0],[440.0]
206,[301.0],[484.0],[238.0]
207,[277.0],[75.0],[99.0]
208,[88.0],[251.0],[416.0]
209,[91.0],[445.0],[43.0]
210,[248.0],[49.0],[394.0]
211,[56.0],[31.0],[2.0]
212,[437.0],[17.0],[82.0]
213,[178.0],[215.0],[242.0]
214,[263.0],[383.0],[467.0]
215,[59.0],[385.0],[308.0]
216,[46.0],[59.0],[473.0]
217,[133.0],[430.0],[313.0]
218,[385.0],[82.0],[124.0]
219,[136.0],[394.0],[323.0]
220,[500.0],[304.0],[122.0]
221,[191.0],[244.0],[91.0]
222,[440.0],[25.0],[88.0]
223,[260.0],[501.0],[445.0]
224,[393.0],[238.0],[504.0]
225,[428.0],[88.0],[252.0]
226,[278.0],[231.0],[112.0]
227,[400.0],[86.0],[347.0]
228,[106.0],[188.0],[390.0]
229,[35.0],[5.0],[325.0]
230,[99.0],[467.0],[85.0]
231,[327.0],[478.0],[322.0]
232,[112.0],[319.0],[3.0]
233,[70.0],[470.0],[491.0]
234,[170.0],[112.0],[63.0]
235,[13.0],[63.0],[35.0]
236,[149.0],[37.0],[25.0]
237,[319.0],[328.0],[178.0]
238,[441.0],[419.0],[464.0]
239,[321.0],[167.0],[494.0]
240,[45.0],[187.0],[34.0]
241,[250.0],[331.0],[428.0]
242,[116.0],[248.0],[266.0]
243,[44.0],[500.0],[17.0]
244,[14.0],[294.0],[485.0]
245,[50.0],[416.0],[123.0]
246,[82.0],[272.0],[13.0]
247,[175.0],[397.0],[463.0]
248,[421.0],[475.0],[79.0]
249,[499.0],[13.0],[115.0]
250,[480.0],[440.0],[50.0]
251,[259.0],[400.0],[14.0]
252,[192.0],[116.0],[402.0]
253,[390.0],[441.0],[16.0]
254,[184.0],[428.0],[471.0]
255,[335.0],[340.0],[388.0]
256,[27.0],[452.0],[332.0]
257,[391.0],[44.0],[296.0]
258,[246.0],[361.0],[421.0]
259,[79.0],[333.0],[184.0]
260,[470.0],[184.0],[84.0]
261,[332.0],[53.0],[125.0]
262,[429.0],[16.0],[215.0]
263,[463.0],[494.0],[118.0]
264,[60.0],[35.0],[333.0]
265,[36.0],[46.0],[95.0]
266,[95.0],[497.0],[71.0]
267,[127.0],[321.0],[249.0]
268,[33.0],[73.0],[312.0]
269,[19.0],[456.0],[167.0]
270,[309.0],[143.0],[70.0]
271,[206.0],[312.0],[441.0]
272,[336.0],[170.0],[23.0]
273,[469.0],[227.0],[36.0]
274,[38.0],[325.0],[170.0]
275,[125.0],[315.0],[327.0]
276,[86.0],[87.0],[26.0]
277,[254.0],[249.0],[462.0]
278,[355.0],[455.0],[86.0]
279,[459.0],[197.0],[318.0]
280,[197.0],[254.0],[317.0]
281,[320.0],[436.0],[349.0]
282,[338.0],[318.0],[437.0]
283,[484.0],[324.0],[208.0]
284,[383.0],[138.0],[361.0]
285,[402.0],[327.0],[129.0]
286,[388.0],[26.0],[105.0]
287,[207.0],[206.0],[449.0]
288,[7.0],[60.0],[458.0]
289,[498.0],[309.0],[11.0]
290,[279.0],[483.0],[69.0]
291,[317.0],[105.0],[232.0]
292,[23.0],[487.0],[337.0]
293,[357.0],[38.0],[194.0]
294,[21.0],[15.0],[281.0]
295,[251.0],[119.0],[315.0]
296,[78.0],[27.0],[498.0]
297,[115.0],[207.0],[24.0]
298,[123.0],[429.0],[31.0]
299,[461.0],[359.0],[138.0]
300,[138.0],[9.0],[190.0]
301,[121.0],[133.0],[133.0]
302,[448.0],[125.0],[42.0]
303,[456.0],[70.0],[447.0]
304,[15.0],[498.0],[336.0]
305,[322.0],[78.0],[457.0]
306,[22.0],[136.0],[109.0]
307,[337.0],[139.0],[135.0]
308,[264.0],[115.0],[321.0]
309,[109.0],[250.0],[383.0]
310,[227.0],[107.0],[121.0]
311,[230.0],[33.0],[33.0]
312,[452.0],[72.0],[250.0]
313,[339.0],[121.0],[227.0]
314,[462.0],[322.0],[335.0]
315,[213.0],[336.0],[136.0]
316,[20.0],[190.0],[452.0]
317,[237.0],[124.0],[448.0]
318,[42.0],[42.0],[470.0]
319,[137.0],[486.0],[20.0]
320,[73.0],[21.0],[264.0]
321,[103.0],[462.0],[103.0]
322,[131.0],[137.0],[443.0]
323,[124.0],[131.0],[131.0]
