Iteration,Sim_0,Sim_1,Sim_2
234,[19.0],[489.0],[50.0]
235,[16.0],[336.0],[181.0]
236,[406.0],[53.0],[467.0]
237,[216.0],[391.0],[218.0]
238,[28.0],[160.0],[79.0]
239,[88.0],[136.0],[433.0]
240,[182.0],[94.0],[187.0]
241,[469.0],[88.0],[88.0]
242,[104.0],[367.0],[178.0]
243,[153.0],[129.0],[336.0]
244,[49.0],[215.0],[22.0]
245,[367.0],[497.0],[104.0]
246,[260.0],[314.0],[304.0]
247,[219.0],[152.0],[470.0]
248,[205.0],[229.0],[137.0]
249,[303.0],[368.0],[303.0]
250,[187.0],[396.0],[356.0]
251,[454.0],[439.0],[299.0]
252,[308.0],[206.0],[259.0]
253,[7.0],[153.0],[449.0]
254,[428.0],[76.0],[391.0]
255,[344.0],[178.0],[4.0]
256,[321.0],[274.0],[292.0]
257,[404.0],[299.0],[256.0]
258,[399.0],[217.0],[206.0]
259,[234.0],[22.0],[272.0]
260,[233.0],[60.0],[270.0]
261,[270.0],[303.0],[397.0]
262,[157.0],[457.0],[133.0]
263,[202.0],[157.0],[274.0]
264,[414.0],[451.0],[335.0]
265,[449.0],[24.0],[482.0]
266,[467.0],[73.0],[62.0]
267,[243.0],[105.0],[61.0]
268,[61.0],[356.0],[404.0]
269,[324.0],[125.0],[24.0]
270,[418.0],[259.0],[243.0]
271,[461.0],[290.0],[143.0]
272,[169.0],[68.0],[5.0]
273,[278.0],[392.0],[183.0]
274,[397.0],[130.0],[111.0]
275,[345.0],[256.0],[472.0]
276,[360.0],[292.0],[414.0]
277,[105.0],[402.0],[263.0]
278,[429.0],[469.0],[245.0]
279,[62.0],[226.0],[67.0]
280,[417.0],[486.0],[7.0]
281,[392.0],[143.0],[291.0]
282,[173.0],[98.0],[392.0]
283,[138.0],[390.0],[123.0]
284,[438.0],[418.0],[147.0]
285,[339.0],[461.0],[128.0]
286,[206.0],[234.0],[437.0]
287,[68.0],[59.0],[268.0]
288,[48.0],[291.0],[339.0]
289,[255.0],[414.0],[280.0]
290,[81.0],[222.0],[349.0]
291,[394.0],[163.0],[48.0]
292,[261.0],[437.0],[23.0]
293,[163.0],[228.0],[216.0]
294,[293.0],[182.0],[412.0]
295,[471.0],[278.0],[385.0]
296,[147.0],[412.0],[293.0]
297,[59.0],[349.0],[217.0]
298,[331.0],[366.0],[413.0]
299,[491.0],[19.0],[120.0]
300,[190.0],[245.0],[429.0]
301,[248.0],[331.0],[286.0]
302,[60.0],[120.0],[25.0]
303,[268.0],[460.0],[180.0]
304,[139.0],[25.0],[444.0]
305,[298.0],[23.0],[77.0]
306,[10.0],[478.0],[478.0]
307,[262.0],[262.0],[360.0]
308,[455.0],[248.0],[38.0]
309,[338.0],[77.0],[164.0]
310,[492.0],[413.0],[455.0]
311,[87.0],[180.0],[73.0]
312,[460.0],[190.0],[262.0]
313,[180.0],[268.0],[186.0]
314,[385.0],[325.0],[81.0]
315,[111.0],[455.0],[162.0]
316,[252.0],[2.0],[87.0]
317,[64.0],[296.0],[257.0]
318,[245.0],[64.0],[406.0]
319,[424.0],[424.0],[64.0]
