Iteration,Sim_0,Sim_1,Sim_2
84,[49.0],[1388.0],[395.0]
85,[1456.0],[637.0],[754.0]
86,[1178.0],[1482.0],[126.0]
87,[634.0],[210.0],[335.0]
88,[126.0],[413.0],[488.0]
89,[469.0],[350.0],[1143.0]
90,[636.0],[469.0],[780.0]
91,[109.0],[1109.0],[1588.0]
92,[266.0],[1590.0],[266.0]
93,[350.0],[395.0],[828.0]
94,[1413.0],[455.0],[1403.0]
95,[731.0],[459.0],[374.0]
96,[1445.0],[922.0],[125.0]
97,[690.0],[266.0],[38.0]
98,[856.0],[968.0],[1408.0]
99,[1432.0],[609.0],[1156.0]
100,[678.0],[657.0],[482.0]
101,[1470.0],[274.0],[544.0]
102,[1287.0],[1120.0],[690.0]
103,[946.0],[338.0],[1470.0]
104,[429.0],[253.0],[1389.0]
105,[455.0],[43.0],[455.0]
106,[484.0],[1132.0],[432.0]
107,[516.0],[798.0],[1157.0]
108,[372.0],[1389.0],[446.0]
109,[307.0],[568.0],[12.0]
110,[1154.0],[1078.0],[1132.0]
111,[377.0],[1176.0],[369.0]
112,[304.0],[1040.0],[1589.0]
113,[20.0],[1331.0],[1388.0]
114,[1475.0],[346.0],[634.0]
115,[1388.0],[1203.0],[75.0]
116,[509.0],[12.0],[409.0]
117,[726.0],[668.0],[744.0]
118,[338.0],[277.0],[1077.0]
119,[1074.0],[691.0],[320.0]
120,[413.0],[844.0],[1020.0]
121,[1436.0],[530.0],[562.0]
122,[1176.0],[1122.0],[1120.0]
123,[128.0],[539.0],[434.0]
124,[573.0],[375.0],[691.0]
125,[1020.0],[128.0],[444.0]
126,[12.0],[1513.0],[800.0]
127,[691.0],[1193.0],[375.0]
128,[243.0],[333.0],[528.0]
129,[1098.0],[374.0],[505.0]
130,[1471.0],[81.0],[553.0]
131,[1429.0],[163.0],[968.0]
132,[1233.0],[567.0],[910.0]
133,[994.0],[645.0],[35.0]
134,[780.0],[54.0],[54.0]
135,[828.0],[199.0],[294.0]
136,[284.0],[1145.0],[163.0]
137,[1448.0],[582.0],[566.0]
138,[595.0],[1566.0],[267.0]
139,[1184.0],[56.0],[1118.0]
140,[623.0],[507.0],[351.0]
141,[1167.0],[800.0],[543.0]
142,[1478.0],[1271.0],[520.0]
143,[1542.0],[767.0],[1482.0]
144,[530.0],[429.0],[623.0]
145,[1145.0],[331.0],[279.0]
146,[439.0],[1598.0],[1045.0]
147,[1591.0],[1392.0],[1147.0]
148,[982.0],[695.0],[439.0]
149,[1426.0],[1411.0],[1.0]
150,[1276.0],[1529.0],[1287.0]
151,[904.0],[1087.0],[1426.0]
152,[650.0],[213.0],[128.0]
153,[884.0],[583.0],[856.0]
154,[981.0],[27.0],[1122.0]
155,[1219.0],[941.0],[1577.0]
156,[355.0],[1437.0],[878.0]
157,[977.0],[754.0],[425.0]
158,[528.0],[726.0],[1228.0]
159,[334.0],[1476.0],[316.0]
160,[537.0],[348.0],[463.0]
161,[1437.0],[156.0],[342.0]
162,[999.0],[468.0],[1542.0]
163,[210.0],[1300.0],[692.0]
164,[692.0],[617.0],[539.0]
165,[852.0],[949.0],[1271.0]
166,[417.0],[796.0],[1474.0]
167,[1476.0],[538.0],[348.0]
168,[95.0],[170.0],[1385.0]
169,[615.0],[1269.0],[74.0]
170,[582.0],[1520.0],[401.0]
171,[1231.0],[516.0],[1335.0]
172,[800.0],[740.0],[1292.0]
173,[335.0],[1481.0],[559.0]
174,[1482.0],[772.0],[1332.0]
175,[454.0],[18.0],[1109.0]
176,[1355.0],[1376.0],[141.0]
177,[559.0],[679.0],[170.0]
178,[270.0],[570.0],[1451.0]
179,[1262.0],[1522.0],[516.0]
180,[747.0],[393.0],[506.0]
181,[562.0],[95.0],[132.0]
182,[840.0],[1192.0],[442.0]
183,[554.0],[485.0],[1064.0]
184,[1573.0],[607.0],[327.0]
185,[1522.0],[1155.0],[16.0]
186,[938.0],[1054.0],[1591.0]
187,[1271.0],[867.0],[909.0]
188,[333.0],[1064.0],[376.0]
189,[1087.0],[1312.0],[672.0]
190,[588.0],[775.0],[1151.0]
191,[912.0],[663.0],[107.0]
192,[422.0],[1552.0],[511.0]
193,[767.0],[1039.0],[1522.0]
194,[47.0],[1156.0],[560.0]
195,[973.0],[505.0],[638.0]
196,[1552.0],[344.0],[668.0]
197,[1513.0],[399.0],[1312.0]
198,[90.0],[992.0],[1225.0]
199,[1055.0],[415.0],[420.0]
200,[1122.0],[1165.0],[1087.0]
201,[1520.0],[828.0],[660.0]
202,[858.0],[1301.0],[1376.0]
203,[330.0],[185.0],[447.0]
204,[834.0],[906.0],[1513.0]
205,[88.0],[1150.0],[210.0]
206,[1304.0],[944.0],[361.0]
207,[415.0],[1583.0],[1217.0]
208,[1370.0],[1306.0],[1267.0]
209,[1165.0],[1571.0],[261.0]
210,[514.0],[1142.0],[1351.0]
211,[1301.0],[680.0],[362.0]
212,[185.0],[1214.0],[331.0]
213,[74.0],[1408.0],[801.0]
214,[1150.0],[689.0],[573.0]
215,[465.0],[458.0],[88.0]
216,[420.0],[606.0],[799.0]
217,[1481.0],[1439.0],[415.0]
218,[1357.0],[817.0],[1319.0]
219,[611.0],[988.0],[1415.0]
220,[857.0],[549.0],[789.0]
221,[1460.0],[1416.0],[922.0]
222,[1578.0],[1381.0],[346.0]
223,[362.0],[1361.0],[906.0]
224,[1005.0],[296.0],[1304.0]
225,[773.0],[23.0],[299.0]
226,[252.0],[1066.0],[1452.0]
227,[534.0],[1452.0],[996.0]
228,[1286.0],[1002.0],[593.0]
229,[1118.0],[417.0],[773.0]
230,[460.0],[412.0],[1197.0]
231,[453.0],[377.0],[1429.0]
232,[1108.0],[175.0],[185.0]
233,[817.0],[82.0],[1262.0]
234,[990.0],[1100.0],[683.0]
235,[887.0],[958.0],[533.0]
236,[313.0],[573.0],[1478.0]
237,[978.0],[323.0],[992.0]
238,[1402.0],[1543.0],[303.0]
239,[68.0],[521.0],[1308.0]
240,[1583.0],[718.0],[646.0]
241,[1257.0],[295.0],[177.0]
242,[679.0],[1272.0],[796.0]
243,[296.0],[563.0],[988.0]
244,[783.0],[755.0],[358.0]
245,[1361.0],[61.0],[1060.0]
246,[1487.0],[1046.0],[1257.0]
247,[374.0],[1467.0],[771.0]
248,[941.0],[328.0],[877.0]
249,[1012.0],[534.0],[1233.0]
250,[1063.0],[1246.0],[509.0]
251,[477.0],[576.0],[710.0]
252,[944.0],[50.0],[698.0]
253,[508.0],[358.0],[1190.0]
254,[84.0],[569.0],[817.0]
255,[114.0],[842.0],[950.0]
256,[606.0],[1576.0],[1100.0]
257,[1269.0],[1164.0],[1182.0]
258,[664.0],[1061.0],[599.0]
259,[1492.0],[600.0],[938.0]
260,[928.0],[1471.0],[575.0]
261,[115.0],[398.0],[939.0]
262,[958.0],[499.0],[1011.0]
263,[486.0],[892.0],[574.0]
264,[348.0],[761.0],[90.0]
265,[434.0],[1110.0],[293.0]
266,[521.0],[565.0],[1058.0]
267,[1575.0],[873.0],[514.0]
268,[1543.0],[386.0],[359.0]
269,[466.0],[232.0],[233.0]
270,[1191.0],[997.0],[302.0]
271,[755.0],[47.0],[569.0]
272,[61.0],[518.0],[1209.0]
273,[1040.0],[489.0],[397.0]
274,[1584.0],[1104.0],[868.0]
275,[444.0],[1260.0],[493.0]
276,[468.0],[704.0],[1344.0]
277,[1215.0],[513.0],[537.0]
278,[1536.0],[239.0],[583.0]
279,[798.0],[973.0],[1001.0]
280,[302.0],[373.0],[1445.0]
281,[881.0],[188.0],[966.0]
282,[734.0],[1127.0],[1274.0]
283,[1510.0],[1224.0],[1260.0]
284,[398.0],[1020.0],[1214.0]
285,[499.0],[1216.0],[576.0]
286,[1142.0],[1591.0],[831.0]
287,[599.0],[1461.0],[474.0]
288,[1369.0],[1469.0],[373.0]
289,[1000.0],[1112.0],[1276.0]
290,[583.0],[1495.0],[665.0]
291,[447.0],[814.0],[1224.0]
292,[1260.0],[1541.0],[253.0]
293,[1088.0],[1597.0],[1469.0]
294,[1364.0],[658.0],[1069.0]
295,[661.0],[910.0],[1112.0]
296,[1501.0],[1510.0],[855.0]
297,[698.0],[978.0],[1369.0]
298,[212.0],[436.0],[275.0]
299,[373.0],[1099.0],[1192.0]
300,[490.0],[1262.0],[862.0]
301,[1147.0],[1083.0],[1028.0]
302,[1457.0],[68.0],[1541.0]
303,[50.0],[937.0],[835.0]
304,[906.0],[1067.0],[1125.0]
305,[1300.0],[410.0],[1460.0]
306,[1105.0],[713.0],[1083.0]
307,[1469.0],[441.0],[1014.0]
308,[724.0],[1303.0],[461.0]
309,[129.0],[1051.0],[937.0]
310,[814.0],[1141.0],[1521.0]
311,[332.0],[935.0],[454.0]
312,[910.0],[887.0],[704.0]
313,[1246.0],[166.0],[1051.0]
314,[1214.0],[17.0],[1128.0]
315,[428.0],[855.0],[192.0]
316,[673.0],[327.0],[1004.0]
317,[77.0],[265.0],[888.0]
318,[1128.0],[1277.0],[1571.0]
319,[1141.0],[940.0],[521.0]
320,[1401.0],[451.0],[523.0]
321,[1004.0],[1035.0],[451.0]
322,[886.0],[1443.0],[1366.0]
323,[327.0],[586.0],[1524.0]
324,[518.0],[113.0],[631.0]
325,[1351.0],[212.0],[586.0]
326,[451.0],[1494.0],[962.0]
327,[586.0],[540.0],[1504.0]
328,[306.0],[481.0],[1187.0]
329,[1480.0],[618.0],[1494.0]
330,[925.0],[340.0],[1413.0]
331,[340.0],[1394.0],[925.0]
332,[1069.0],[930.0],[618.0]
333,[1001.0],[1532.0],[1536.0]
334,[1112.0],[1460.0],[340.0]
335,[626.0],[834.0],[1338.0]
336,[659.0],[635.0],[954.0]
337,[1572.0],[76.0],[18.0]
338,[1036.0],[782.0],[1076.0]
339,[763.0],[278.0],[1394.0]
340,[1135.0],[242.0],[1255.0]
341,[635.0],[1185.0],[785.0]
342,[1360.0],[841.0],[635.0]
343,[242.0],[810.0],[648.0]
344,[1576.0],[1239.0],[782.0]
345,[1307.0],[648.0],[242.0]
346,[474.0],[1228.0],[1576.0]
347,[1228.0],[673.0],[1443.0]
348,[720.0],[479.0],[1026.0]
349,[153.0],[1086.0],[1123.0]
350,[987.0],[1286.0],[1110.0]
351,[1011.0],[725.0],[1239.0]
352,[841.0],[306.0],[144.0]
353,[685.0],[1125.0],[924.0]
354,[358.0],[647.0],[84.0]
355,[815.0],[840.0],[655.0]
356,[505.0],[35.0],[1490.0]
357,[1405.0],[64.0],[647.0]
358,[35.0],[1568.0],[206.0]
359,[771.0],[963.0],[61.0]
360,[1028.0],[1450.0],[840.0]
361,[1094.0],[1523.0],[1253.0]
362,[1428.0],[588.0],[1444.0]
363,[208.0],[880.0],[752.0]
364,[821.0],[227.0],[607.0]
365,[1545.0],[909.0],[1479.0]
366,[880.0],[604.0],[1545.0]
367,[1593.0],[1593.0],[604.0]
368,[839.0],[1261.0],[839.0]
369,[1261.0],[1219.0],[475.0]
370,[426.0],[276.0],[208.0]
371,[245.0],[778.0],[778.0]
372,[1549.0],[1537.0],[1461.0]
373,[431.0],[1291.0],[1549.0]
374,[631.0],[379.0],[733.0]
375,[922.0],[631.0],[722.0]
376,[456.0],[722.0],[309.0]
377,[1529.0],[1052.0],[657.0]
378,[1136.0],[1448.0],[456.0]
379,[1532.0],[293.0],[541.0]
380,[541.0],[1088.0],[371.0]
381,[937.0],[871.0],[1136.0]
382,[371.0],[456.0],[47.0]
383,[316.0],[541.0],[1357.0]
384,[1234.0],[371.0],[284.0]
385,[184.0],[1357.0],[108.0]
386,[789.0],[316.0],[719.0]
387,[604.0],[131.0],[978.0]
388,[802.0],[150.0],[977.0]
389,[293.0],[1036.0],[1071.0]
390,[1395.0],[1313.0],[1264.0]
391,[1438.0],[1168.0],[1491.0]
392,[1491.0],[938.0],[315.0]
393,[719.0],[1459.0],[858.0]
394,[1539.0],[815.0],[709.0]
395,[874.0],[191.0],[1073.0]
396,[282.0],[402.0],[983.0]
397,[648.0],[474.0],[146.0]
398,[146.0],[552.0],[50.0]
399,[1248.0],[1540.0],[426.0]
400,[940.0],[457.0],[7.0]
401,[7.0],[838.0],[1540.0]
402,[287.0],[1524.0],[129.0]
403,[457.0],[437.0],[67.0]
404,[1521.0],[1407.0],[1510.0]
405,[708.0],[752.0],[36.0]
406,[1524.0],[1023.0],[1595.0]
407,[437.0],[1180.0],[386.0]
408,[1595.0],[90.0],[1422.0]
409,[1368.0],[1005.0],[1179.0]
410,[1452.0],[904.0],[767.0]
411,[1431.0],[7.0],[1333.0]
412,[1333.0],[98.0],[1531.0]
413,[479.0],[1222.0],[1162.0]
414,[752.0],[1085.0],[1005.0]
415,[714.0],[176.0],[1133.0]
416,[1085.0],[899.0],[458.0]
417,[899.0],[1162.0],[1222.0]
418,[119.0],[655.0],[1085.0]
419,[1073.0],[1034.0],[231.0]
420,[589.0],[676.0],[295.0]
421,[1459.0],[1360.0],[589.0]
422,[1255.0],[1255.0],[1459.0]
423,[443.0],[206.0],[443.0]
424,[992.0],[272.0],[531.0]
425,[896.0],[813.0],[228.0]
426,[876.0],[989.0],[203.0]
427,[421.0],[1026.0],[1420.0]
428,[596.0],[729.0],[460.0]
429,[37.0],[1264.0],[212.0]
430,[1528.0],[357.0],[936.0]
431,[357.0],[476.0],[313.0]
432,[343.0],[298.0],[727.0]
433,[180.0],[1554.0],[826.0]
434,[1443.0],[969.0],[958.0]
435,[222.0],[492.0],[818.0]
436,[738.0],[313.0],[1242.0]
437,[220.0],[1243.0],[1586.0]
438,[778.0],[627.0],[357.0]
439,[167.0],[803.0],[1311.0]
440,[470.0],[961.0],[622.0]
441,[722.0],[1167.0],[849.0]
442,[1083.0],[1573.0],[441.0]
443,[406.0],[1346.0],[259.0]
444,[3.0],[196.0],[1113.0]
445,[838.0],[1310.0],[838.0]
446,[41.0],[41.0],[168.0]
447,[55.0],[341.0],[1165.0]
448,[1483.0],[498.0],[1216.0]
449,[1313.0],[646.0],[1529.0]
450,[213.0],[1350.0],[627.0]
451,[907.0],[1569.0],[892.0]
452,[1080.0],[976.0],[803.0]
453,[830.0],[781.0],[1167.0]
454,[935.0],[816.0],[1594.0]
455,[877.0],[955.0],[1251.0]
456,[816.0],[219.0],[1543.0]
457,[532.0],[179.0],[119.0]
458,[1451.0],[1159.0],[41.0]
459,[1025.0],[1025.0],[55.0]
460,[560.0],[1135.0],[969.0]
461,[1580.0],[777.0],[1350.0]
462,[99.0],[954.0],[1000.0]
463,[1274.0],[282.0],[881.0]
464,[681.0],[222.0],[816.0]
465,[359.0],[359.0],[1290.0]
466,[943.0],[1363.0],[1431.0]
467,[186.0],[665.0],[875.0]
468,[629.0],[547.0],[777.0]
469,[1335.0],[1311.0],[117.0]
470,[843.0],[10.0],[725.0]
471,[464.0],[757.0],[175.0]
472,[116.0],[419.0],[328.0]
473,[744.0],[229.0],[943.0]
474,[405.0],[69.0],[490.0]
475,[758.0],[355.0],[207.0]
476,[1171.0],[391.0],[1404.0]
477,[962.0],[363.0],[994.0]
478,[345.0],[122.0],[661.0]
479,[1180.0],[1347.0],[282.0]
480,[69.0],[747.0],[345.0]
481,[711.0],[1190.0],[489.0]
482,[1258.0],[1362.0],[1027.0]
483,[294.0],[1385.0],[1500.0]
484,[900.0],[36.0],[159.0]
485,[785.0],[654.0],[1538.0]
486,[984.0],[682.0],[381.0]
487,[36.0],[806.0],[363.0]
488,[392.0],[1472.0],[196.0]
489,[1222.0],[165.0],[1159.0]
490,[806.0],[966.0],[747.0]
491,[831.0],[929.0],[257.0]
492,[716.0],[1531.0],[930.0]
493,[1582.0],[367.0],[1059.0]
494,[605.0],[1001.0],[1102.0]
495,[24.0],[1245.0],[670.0]
496,[495.0],[1507.0],[582.0]
497,[165.0],[920.0],[1362.0]
498,[1149.0],[1405.0],[1331.0]
499,[203.0],[1076.0],[654.0]
500,[762.0],[1137.0],[1013.0]
501,[341.0],[1384.0],[255.0]
502,[801.0],[1544.0],[1582.0]
503,[292.0],[159.0],[495.0]
504,[929.0],[1013.0],[165.0]
505,[367.0],[334.0],[179.0]
506,[892.0],[78.0],[341.0]
507,[844.0],[1485.0],[718.0]
508,[301.0],[1275.0],[292.0]
509,[173.0],[1596.0],[1557.0]
510,[1076.0],[431.0],[507.0]
511,[547.0],[769.0],[428.0]
512,[1254.0],[610.0],[844.0]
513,[918.0],[1284.0],[1091.0]
514,[321.0],[804.0],[1012.0]
515,[1592.0],[1404.0],[1405.0]
516,[610.0],[1453.0],[1063.0]
517,[1172.0],[1473.0],[1360.0]
518,[1239.0],[739.0],[578.0]
519,[546.0],[1121.0],[78.0]
520,[149.0],[322.0],[321.0]
521,[1104.0],[1527.0],[1520.0]
522,[1473.0],[385.0],[959.0]
523,[739.0],[687.0],[209.0]
524,[873.0],[1502.0],[1095.0]
525,[688.0],[811.0],[1218.0]
526,[1486.0],[1298.0],[235.0]
527,[1320.0],[475.0],[929.0]
528,[1311.0],[1279.0],[427.0]
529,[602.0],[542.0],[953.0]
530,[1046.0],[273.0],[1302.0]
531,[1298.0],[667.0],[20.0]
532,[1544.0],[1536.0],[1172.0]
533,[478.0],[1477.0],[793.0]
534,[273.0],[1483.0],[1307.0]
535,[1597.0],[709.0],[1534.0]
536,[385.0],[184.0],[1457.0]
537,[1393.0],[360.0],[1473.0]
538,[250.0],[433.0],[1121.0]
539,[435.0],[1581.0],[1391.0]
540,[1230.0],[1464.0],[322.0]
541,[1518.0],[670.0],[1486.0]
542,[272.0],[416.0],[769.0]
543,[561.0],[336.0],[10.0]
544,[1290.0],[590.0],[811.0]
545,[416.0],[818.0],[220.0]
546,[1454.0],[332.0],[1046.0]
547,[336.0],[956.0],[671.0]
548,[592.0],[850.0],[99.0]
549,[818.0],[715.0],[669.0]
550,[462.0],[207.0],[24.0]
551,[1123.0],[830.0],[53.0]
552,[850.0],[896.0],[1477.0]
553,[101.0],[835.0],[1363.0]
554,[1378.0],[1582.0],[250.0]
555,[309.0],[66.0],[184.0]
556,[1119.0],[1251.0],[876.0]
557,[188.0],[145.0],[1417.0]
558,[1157.0],[1009.0],[872.0]
559,[1527.0],[1320.0],[468.0]
560,[67.0],[178.0],[1518.0]
561,[1556.0],[1273.0],[790.0]
562,[835.0],[794.0],[416.0]
563,[286.0],[497.0],[218.0]
564,[1206.0],[602.0],[1153.0]
565,[920.0],[824.0],[399.0]
566,[352.0],[1259.0],[360.0]
567,[145.0],[220.0],[171.0]
568,[686.0],[1058.0],[999.0]
569,[824.0],[1489.0],[63.0]
570,[1555.0],[430.0],[825.0]
571,[600.0],[527.0],[1530.0]
572,[693.0],[735.0],[1248.0]
573,[1500.0],[971.0],[1568.0]
574,[1273.0],[664.0],[1361.0]
575,[195.0],[1053.0],[1320.0]
576,[1115.0],[594.0],[1384.0]
577,[1216.0],[1297.0],[167.0]
578,[263.0],[962.0],[1421.0]
579,[974.0],[1399.0],[178.0]
580,[1048.0],[152.0],[430.0]
581,[1489.0],[1509.0],[1387.0]
582,[423.0],[1282.0],[1273.0]
583,[715.0],[6.0],[973.0]
584,[527.0],[1200.0],[847.0]
585,[677.0],[173.0],[1149.0]
586,[1129.0],[312.0],[602.0]
587,[901.0],[466.0],[217.0]
588,[225.0],[252.0],[974.0]
589,[525.0],[1353.0],[940.0]
590,[445.0],[738.0],[1048.0]
591,[1053.0],[1484.0],[1487.0]
592,[594.0],[578.0],[712.0]
593,[1373.0],[1070.0],[467.0]
594,[915.0],[247.0],[405.0]
595,[166.0],[579.0],[989.0]
596,[1140.0],[945.0],[121.0]
597,[1317.0],[1530.0],[594.0]
598,[488.0],[1526.0],[306.0]
599,[1102.0],[732.0],[59.0]
600,[1509.0],[876.0],[1399.0]
601,[6.0],[71.0],[152.0]
602,[1229.0],[598.0],[1140.0]
603,[93.0],[59.0],[1272.0]
604,[471.0],[1555.0],[1509.0]
605,[1447.0],[694.0],[1390.0]
606,[60.0],[329.0],[410.0]
607,[1344.0],[365.0],[687.0]
608,[168.0],[404.0],[471.0]
609,[1070.0],[1433.0],[1593.0]
610,[1399.0],[1521.0],[1053.0]
611,[23.0],[256.0],[149.0]
612,[235.0],[290.0],[60.0]
613,[98.0],[1393.0],[252.0]
614,[1455.0],[168.0],[87.0]
615,[598.0],[470.0],[1150.0]
616,[953.0],[1395.0],[1455.0]
617,[329.0],[1268.0],[1070.0]
618,[21.0],[1428.0],[579.0]
619,[365.0],[1095.0],[1532.0]
620,[1433.0],[760.0],[1555.0]
621,[1050.0],[452.0],[329.0]
622,[476.0],[847.0],[21.0]
623,[1151.0],[1161.0],[496.0]
624,[628.0],[1170.0],[404.0]
625,[290.0],[186.0],[1433.0]
626,[1502.0],[908.0],[89.0]
627,[947.0],[1016.0],[174.0]
628,[766.0],[681.0],[290.0]
629,[769.0],[200.0],[1393.0]
630,[1253.0],[121.0],[945.0]
631,[160.0],[808.0],[1519.0]
632,[1587.0],[1008.0],[1294.0]
633,[1016.0],[1199.0],[920.0]
634,[473.0],[326.0],[385.0]
635,[121.0],[1024.0],[1161.0]
636,[791.0],[615.0],[1106.0]
637,[1008.0],[915.0],[766.0]
638,[1066.0],[714.0],[970.0]
639,[1199.0],[511.0],[1252.0]
640,[643.0],[1377.0],[757.0]
641,[770.0],[913.0],[745.0]
642,[1306.0],[1594.0],[908.0]
643,[969.0],[1229.0],[1587.0]
644,[1377.0],[959.0],[898.0]
645,[1541.0],[21.0],[1373.0]
646,[1557.0],[117.0],[632.0]
647,[952.0],[1354.0],[200.0]
648,[1202.0],[387.0],[808.0]
649,[741.0],[642.0],[1041.0]
650,[550.0],[1425.0],[791.0]
651,[1173.0],[1497.0],[1396.0]
652,[344.0],[160.0],[1066.0]
653,[387.0],[952.0],[412.0]
654,[1092.0],[756.0],[1196.0]
655,[640.0],[1420.0],[326.0]
656,[1564.0],[315.0],[1181.0]
657,[104.0],[221.0],[616.0]
658,[1424.0],[764.0],[721.0]
659,[855.0],[446.0],[714.0]
660,[756.0],[1387.0],[1152.0]
661,[1392.0],[89.0],[1377.0]
662,[221.0],[1140.0],[857.0]
663,[190.0],[1201.0],[124.0]
664,[909.0],[1512.0],[1035.0]
665,[1309.0],[1019.0],[913.0]
666,[265.0],[225.0],[70.0]
667,[137.0],[137.0],[741.0]
668,[241.0],[1093.0],[1173.0]
669,[403.0],[762.0],[264.0]
670,[660.0],[1223.0],[644.0]
671,[218.0],[662.0],[1567.0]
672,[675.0],[1563.0],[1425.0]
673,[448.0],[97.0],[1497.0]
674,[619.0],[77.0],[223.0]
675,[1281.0],[448.0],[1322.0]
676,[215.0],[619.0],[214.0]
677,[1463.0],[52.0],[1381.0]
678,[748.0],[699.0],[756.0]
679,[684.0],[965.0],[187.0]
680,[197.0],[215.0],[314.0]
681,[1512.0],[980.0],[221.0]
682,[985.0],[885.0],[222.0]
683,[224.0],[218.0],[190.0]
684,[97.0],[197.0],[1022.0]
685,[44.0],[843.0],[1201.0]
686,[209.0],[985.0],[869.0]
687,[1526.0],[677.0],[1309.0]
688,[1458.0],[445.0],[1019.0]
689,[73.0],[193.0],[1144.0]
690,[1183.0],[114.0],[762.0]
691,[124.0],[44.0],[972.0]
692,[58.0],[209.0],[298.0]
693,[620.0],[73.0],[96.0]
694,[613.0],[1587.0],[598.0]
695,[1275.0],[1183.0],[619.0]
696,[699.0],[947.0],[133.0]
697,[1075.0],[1032.0],[699.0]
698,[136.0],[58.0],[1281.0]
699,[1345.0],[1427.0],[965.0]
700,[103.0],[926.0],[804.0]
701,[1037.0],[136.0],[227.0]
702,[967.0],[103.0],[148.0]
703,[1421.0],[1037.0],[636.0]
704,[787.0],[1421.0],[224.0]
705,[1430.0],[1202.0],[445.0]
706,[134.0],[337.0],[822.0]
707,[300.0],[1101.0],[110.0]
708,[337.0],[684.0],[1211.0]
709,[1103.0],[26.0],[1483.0]
710,[172.0],[779.0],[191.0]
711,[72.0],[1139.0],[1546.0]
712,[1243.0],[1318.0],[1023.0]
713,[612.0],[862.0],[1032.0]
714,[510.0],[1195.0],[701.0]
715,[1144.0],[1349.0],[1075.0]
716,[819.0],[25.0],[140.0]
717,[1247.0],[1213.0],[967.0]
718,[25.0],[370.0],[1293.0]
719,[823.0],[933.0],[1430.0]
720,[312.0],[2.0],[134.0]
721,[370.0],[597.0],[1297.0]
722,[931.0],[1447.0],[337.0]
723,[1342.0],[1492.0],[1104.0]
724,[117.0],[943.0],[552.0]
725,[597.0],[262.0],[26.0]
726,[48.0],[1134.0],[158.0]
727,[1148.0],[706.0],[72.0]
728,[158.0],[1534.0],[1139.0]
729,[123.0],[905.0],[62.0]
730,[942.0],[1553.0],[1093.0]
