Iteration,Sim_0,Sim_1,Sim_2
110,[756.0],[1588.0],[1426.0]
111,[463.0],[1078.0],[510.0]
112,[1370.0],[279.0],[1143.0]
113,[1269.0],[668.0],[294.0]
114,[1287.0],[17.0],[639.0]
115,[316.0],[348.0],[668.0]
116,[821.0],[1389.0],[395.0]
117,[1184.0],[463.0],[444.0]
118,[1118.0],[1448.0],[279.0]
119,[69.0],[556.0],[1295.0]
120,[1429.0],[340.0],[130.0]
121,[120.0],[568.0],[1429.0]
122,[777.0],[327.0],[780.0]
123,[1286.0],[541.0],[75.0]
124,[573.0],[609.0],[210.0]
125,[1119.0],[344.0],[1491.0]
126,[327.0],[239.0],[655.0]
127,[1437.0],[274.0],[1470.0]
128,[562.0],[1192.0],[342.0]
129,[1432.0],[210.0],[1077.0]
130,[1389.0],[1120.0],[15.0]
131,[1198.0],[455.0],[369.0]
132,[1233.0],[796.0],[690.0]
133,[243.0],[54.0],[634.0]
134,[335.0],[833.0],[1513.0]
135,[1539.0],[832.0],[1226.0]
136,[109.0],[949.0],[1588.0]
137,[274.0],[679.0],[54.0]
138,[1591.0],[637.0],[938.0]
139,[505.0],[667.0],[1388.0]
140,[1276.0],[1086.0],[266.0]
141,[541.0],[807.0],[261.0]
142,[1005.0],[992.0],[303.0]
143,[744.0],[331.0],[340.0]
144,[746.0],[1109.0],[362.0]
145,[610.0],[492.0],[541.0]
146,[333.0],[798.0],[74.0]
147,[88.0],[298.0],[657.0]
148,[941.0],[109.0],[939.0]
149,[1241.0],[364.0],[335.0]
150,[650.0],[968.0],[408.0]
151,[1257.0],[1591.0],[968.0]
152,[691.0],[175.0],[595.0]
153,[773.0],[1467.0],[1482.0]
154,[856.0],[27.0],[125.0]
155,[509.0],[185.0],[1332.0]
156,[537.0],[988.0],[434.0]
157,[1143.0],[213.0],[1043.0]
158,[1470.0],[160.0],[683.0]
159,[726.0],[940.0],[910.0]
160,[990.0],[726.0],[1377.0]
161,[679.0],[333.0],[170.0]
162,[1513.0],[657.0],[1217.0]
163,[1542.0],[429.0],[599.0]
164,[57.0],[937.0],[267.0]
165,[270.0],[906.0],[331.0]
166,[999.0],[690.0],[1287.0]
167,[330.0],[1514.0],[1413.0]
168,[1480.0],[497.0],[128.0]
169,[266.0],[47.0],[1357.0]
170,[1020.0],[892.0],[660.0]
171,[336.0],[125.0],[773.0]
172,[1256.0],[576.0],[1100.0]
173,[538.0],[1357.0],[670.0]
174,[887.0],[1262.0],[516.0]
175,[982.0],[682.0],[1385.0]
176,[755.0],[1088.0],[1241.0]
177,[1036.0],[1156.0],[298.0]
178,[944.0],[1566.0],[559.0]
179,[534.0],[1200.0],[320.0]
180,[886.0],[64.0],[756.0]
181,[640.0],[828.0],[1591.0]
182,[1478.0],[1358.0],[1455.0]
183,[1405.0],[338.0],[1390.0]
184,[1552.0],[1046.0],[875.0]
185,[518.0],[922.0],[177.0]
186,[210.0],[232.0],[488.0]
187,[377.0],[377.0],[623.0]
188,[439.0],[1583.0],[375.0]
189,[372.0],[253.0],[801.0]
190,[490.0],[505.0],[937.0]
191,[1448.0],[1008.0],[1444.0]
192,[1230.0],[1165.0],[754.0]
193,[546.0],[538.0],[974.0]
194,[477.0],[1597.0],[1192.0]
195,[340.0],[375.0],[185.0]
196,[606.0],[458.0],[817.0]
197,[1164.0],[295.0],[132.0]
198,[1063.0],[1331.0],[796.0]
199,[623.0],[930.0],[1509.0]
200,[1402.0],[1311.0],[446.0]
201,[47.0],[1107.0],[361.0]
202,[611.0],[844.0],[1190.0]
203,[362.0],[880.0],[144.0]
204,[1584.0],[740.0],[950.0]
205,[1320.0],[35.0],[831.0]
206,[74.0],[658.0],[1233.0]
207,[129.0],[1087.0],[511.0]
208,[435.0],[902.0],[1165.0]
209,[785.0],[1100.0],[1113.0]
210,[244.0],[479.0],[1064.0]
211,[1482.0],[1236.0],[782.0]
212,[1355.0],[1286.0],[878.0]
213,[790.0],[597.0],[274.0]
214,[828.0],[817.0],[327.0]
215,[1536.0],[23.0],[426.0]
216,[469.0],[534.0],[371.0]
217,[724.0],[680.0],[1577.0]
218,[1028.0],[607.0],[1182.0]
219,[690.0],[1061.0],[456.0]
220,[1307.0],[1590.0],[930.0]
221,[1261.0],[518.0],[1028.0]
222,[239.0],[81.0],[1272.0]
223,[901.0],[199.0],[1557.0]
224,[508.0],[1027.0],[1228.0]
225,[338.0],[1261.0],[364.0]
226,[484.0],[481.0],[1020.0]
227,[114.0],[36.0],[293.0]
228,[1228.0],[1439.0],[35.0]
229,[884.0],[1552.0],[1420.0]
230,[902.0],[530.0],[1312.0]
231,[780.0],[1523.0],[537.0]
232,[245.0],[1411.0],[1542.0]
233,[1441.0],[86.0],[562.0]
234,[456.0],[579.0],[520.0]
235,[1004.0],[725.0],[908.0]
236,[1545.0],[910.0],[359.0]
237,[528.0],[904.0],[1110.0]
238,[186.0],[1554.0],[374.0]
239,[1122.0],[647.0],[988.0]
240,[974.0],[277.0],[1069.0]
241,[1083.0],[1132.0],[1128.0]
242,[1583.0],[665.0],[906.0]
243,[1509.0],[1083.0],[231.0]
244,[904.0],[1190.0],[969.0]
245,[1369.0],[12.0],[1469.0]
246,[3.0],[456.0],[490.0]
247,[801.0],[170.0],[1524.0]
248,[664.0],[1392.0],[463.0]
249,[1088.0],[1520.0],[922.0]
250,[1487.0],[689.0],[1051.0]
251,[817.0],[1537.0],[808.0]
252,[479.0],[1228.0],[929.0]
253,[1128.0],[998.0],[1490.0]
254,[631.0],[326.0],[631.0]
255,[896.0],[336.0],[140.0]
256,[86.0],[1306.0],[233.0]
257,[1147.0],[1593.0],[108.0]
258,[1431.0],[841.0],[904.0]
259,[953.0],[663.0],[493.0]
260,[1087.0],[981.0],[543.0]
261,[912.0],[196.0],[129.0]
262,[1491.0],[1589.0],[1073.0]
263,[1520.0],[573.0],[351.0]
264,[906.0],[1377.0],[647.0]
265,[1274.0],[1214.0],[1290.0]
266,[1046.0],[1162.0],[376.0]
267,[304.0],[229.0],[799.0]
268,[681.0],[929.0],[84.0]
269,[1094.0],[808.0],[439.0]
270,[659.0],[191.0],[1274.0]
271,[596.0],[903.0],[996.0]
272,[1080.0],[1255.0],[1415.0]
273,[390.0],[40.0],[121.0]
274,[12.0],[323.0],[1460.0]
275,[1089.0],[1529.0],[242.0]
276,[486.0],[316.0],[1389.0]
277,[1578.0],[365.0],[973.0]
278,[599.0],[695.0],[942.0]
279,[426.0],[1085.0],[665.0]
280,[417.0],[1313.0],[1307.0]
281,[685.0],[722.0],[1133.0]
282,[798.0],[969.0],[475.0]
283,[597.0],[293.0],[862.0]
284,[302.0],[1563.0],[1304.0]
285,[1357.0],[234.0],[830.0]
286,[1150.0],[1484.0],[295.0]
287,[783.0],[163.0],[1518.0]
288,[403.0],[475.0],[607.0]
289,[1438.0],[1282.0],[546.0]
290,[1255.0],[971.0],[551.0]
291,[1469.0],[252.0],[415.0]
292,[1460.0],[1040.0],[1362.0]
293,[874.0],[1052.0],[722.0]
294,[453.0],[871.0],[953.0]
295,[1070.0],[1019.0],[425.0]
296,[969.0],[566.0],[1335.0]
297,[903.0],[938.0],[828.0]
298,[1455.0],[1362.0],[840.0]
299,[1471.0],[570.0],[966.0]
300,[220.0],[513.0],[1267.0]
301,[215.0],[374.0],[1026.0]
302,[1593.0],[521.0],[509.0]
303,[910.0],[997.0],[1510.0]
304,[208.0],[1193.0],[1308.0]
305,[566.0],[1005.0],[943.0]
306,[445.0],[121.0],[316.0]
307,[880.0],[1104.0],[1468.0]
308,[840.0],[1089.0],[1004.0]
309,[523.0],[1099.0],[528.0]
310,[1510.0],[540.0],[302.0]
311,[93.0],[388.0],[1536.0]
312,[1069.0],[631.0],[1478.0]
313,[164.0],[1134.0],[275.0]
314,[1074.0],[718.0],[785.0]
315,[1019.0],[586.0],[1087.0]
316,[881.0],[1223.0],[208.0]
317,[844.0],[563.0],[1351.0]
318,[940.0],[1312.0],[12.0]
319,[1436.0],[810.0],[800.0]
320,[488.0],[398.0],[902.0]
321,[516.0],[926.0],[1506.0]
322,[1304.0],[1532.0],[131.0]
323,[841.0],[50.0],[1157.0]
324,[392.0],[887.0],[163.0]
325,[348.0],[610.0],[1027.0]
326,[900.0],[76.0],[1582.0]
327,[1313.0],[256.0],[47.0]
328,[1486.0],[944.0],[1214.0]
329,[907.0],[1405.0],[16.0]
330,[121.0],[1067.0],[309.0]
331,[1073.0],[393.0],[533.0]
332,[131.0],[655.0],[573.0]
333,[1079.0],[448.0],[1378.0]
334,[1040.0],[1051.0],[1005.0]
335,[293.0],[131.0],[253.0]
336,[11.0],[352.0],[1294.0]
337,[365.0],[943.0],[1122.0]
338,[929.0],[1025.0],[970.0]
339,[20.0],[516.0],[1494.0]
340,[717.0],[959.0],[1594.0]
341,[1532.0],[1510.0],[579.0]
342,[1008.0],[1536.0],[1162.0]
343,[1442.0],[451.0],[567.0]
344,[24.0],[1064.0],[576.0]
345,[892.0],[588.0],[574.0]
346,[468.0],[1026.0],[539.0]
347,[428.0],[1145.0],[1459.0]
348,[1104.0],[359.0],[1083.0]
349,[1557.0],[215.0],[1451.0]
350,[367.0],[794.0],[698.0]
351,[252.0],[886.0],[1545.0]
352,[977.0],[542.0],[680.0]
353,[525.0],[1291.0],[397.0]
354,[530.0],[1251.0],[1405.0]
355,[1173.0],[670.0],[1369.0]
356,[1597.0],[1416.0],[1151.0]
357,[1135.0],[21.0],[790.0]
358,[478.0],[371.0],[1014.0]
359,[1377.0],[113.0],[326.0]
360,[839.0],[168.0],[1242.0]
361,[1151.0],[1264.0],[36.0]
362,[830.0],[176.0],[67.0]
363,[36.0],[417.0],[762.0]
364,[334.0],[410.0],[869.0]
365,[451.0],[800.0],[872.0]
366,[1037.0],[415.0],[1271.0]
367,[943.0],[590.0],[252.0]
368,[60.0],[551.0],[1060.0]
369,[67.0],[1245.0],[401.0]
370,[84.0],[782.0],[18.0]
371,[958.0],[433.0],[514.0]
372,[1145.0],[664.0],[1433.0]
373,[514.0],[402.0],[474.0]
374,[1393.0],[767.0],[1022.0]
375,[465.0],[618.0],[244.0]
376,[371.0],[329.0],[725.0]
377,[422.0],[1469.0],[1331.0]
378,[1449.0],[775.0],[890.0]
379,[960.0],[363.0],[329.0]
380,[947.0],[1481.0],[1473.0]
381,[50.0],[1515.0],[224.0]
382,[263.0],[1167.0],[9.0]
383,[1378.0],[565.0],[959.0]
384,[1172.0],[1543.0],[405.0]
385,[1085.0],[276.0],[1023.0]
386,[592.0],[1533.0],[560.0]
387,[831.0],[1216.0],[1209.0]
388,[1134.0],[830.0],[107.0]
389,[1544.0],[1492.0],[1391.0]
390,[373.0],[1489.0],[1010.0]
391,[1529.0],[1582.0],[1076.0]
392,[987.0],[197.0],[967.0]
393,[787.0],[778.0],[778.0]
394,[1515.0],[958.0],[618.0]
395,[168.0],[1037.0],[1011.0]
396,[1025.0],[132.0],[1338.0]
397,[1543.0],[188.0],[1239.0]
398,[1216.0],[318.0],[1376.0]
399,[661.0],[1272.0],[1167.0]
400,[415.0],[754.0],[586.0]
401,[461.0],[1477.0],[1264.0]
402,[284.0],[1127.0],[924.0]
403,[1290.0],[1526.0],[940.0]
404,[134.0],[1598.0],[1172.0]
405,[115.0],[1350.0],[707.0]
406,[748.0],[896.0],[228.0]
407,[762.0],[1020.0],[1586.0]
408,[1246.0],[1522.0],[1431.0]
409,[938.0],[1460.0],[1125.0]
410,[532.0],[373.0],[1225.0]
411,[283.0],[1494.0],[1255.0]
412,[1077.0],[1125.0],[1045.0]
413,[224.0],[1544.0],[87.0]
414,[612.0],[873.0],[292.0]
415,[1247.0],[1023.0],[771.0]
416,[692.0],[1246.0],[745.0]
417,[309.0],[220.0],[175.0]
418,[1243.0],[7.0],[20.0]
419,[850.0],[97.0],[638.0]
420,[973.0],[1241.0],[1531.0]
421,[355.0],[511.0],[593.0]
422,[176.0],[1277.0],[804.0]
423,[1522.0],[18.0],[962.0]
424,[1524.0],[278.0],[839.0]
425,[800.0],[206.0],[373.0]
426,[942.0],[1142.0],[1417.0]
427,[77.0],[1445.0],[1179.0]
428,[992.0],[850.0],[468.0]
429,[90.0],[1155.0],[1522.0]
430,[1149.0],[489.0],[1532.0]
431,[337.0],[355.0],[1487.0]
432,[434.0],[1512.0],[523.0]
433,[341.0],[963.0],[191.0]
434,[1582.0],[1524.0],[1443.0]
435,[1254.0],[1464.0],[925.0]
436,[793.0],[1168.0],[575.0]
437,[1050.0],[337.0],[24.0]
438,[343.0],[1404.0],[992.0]
439,[318.0],[646.0],[174.0]
440,[586.0],[814.0],[21.0]
441,[1364.0],[842.0],[1344.0]
442,[321.0],[834.0],[363.0]
443,[1433.0],[1070.0],[816.0]
444,[873.0],[265.0],[1161.0]
445,[1512.0],[762.0],[447.0]
446,[1461.0],[152.0],[793.0]
447,[1360.0],[1022.0],[1363.0]
448,[462.0],[755.0],[710.0]
449,[1518.0],[704.0],[1404.0]
450,[1481.0],[907.0],[1.0]
451,[1022.0],[1268.0],[100.0]
452,[1214.0],[1195.0],[983.0]
453,[7.0],[1393.0],[1441.0]
454,[51.0],[1135.0],[96.0]
455,[858.0],[1461.0],[1555.0]
456,[925.0],[804.0],[1152.0]
457,[678.0],[874.0],[892.0]
458,[935.0],[437.0],[1462.0]
459,[838.0],[290.0],[1197.0]
460,[1142.0],[150.0],[521.0]
461,[814.0],[385.0],[1046.0]
462,[1271.0],[1473.0],[214.0]
463,[313.0],[803.0],[1311.0]
464,[1215.0],[962.0],[90.0]
465,[1311.0],[1497.0],[262.0]
466,[1000.0],[313.0],[824.0]
467,[137.0],[1516.0],[838.0]
468,[1076.0],[296.0],[669.0]
469,[153.0],[676.0],[1019.0]
470,[1445.0],[341.0],[1134.0]
471,[180.0],[816.0],[341.0]
472,[747.0],[713.0],[212.0]
473,[447.0],[1594.0],[430.0]
474,[585.0],[781.0],[1445.0]
475,[470.0],[838.0],[358.0]
476,[359.0],[824.0],[1319.0]
477,[222.0],[225.0],[692.0]
478,[1012.0],[1365.0],[1548.0]
479,[897.0],[507.0],[1360.0]
480,[734.0],[114.0],[1364.0]
481,[466.0],[554.0],[1543.0]
482,[282.0],[1260.0],[1529.0]
483,[225.0],[1229.0],[1058.0]
484,[423.0],[1450.0],[220.0]
485,[1229.0],[1452.0],[1452.0]
486,[1549.0],[1066.0],[345.0]
487,[915.0],[1549.0],[936.0]
488,[834.0],[966.0],[1251.0]
489,[962.0],[1076.0],[1302.0]
490,[1258.0],[635.0],[427.0]
491,[684.0],[1471.0],[168.0]
492,[116.0],[654.0],[1396.0]
493,[329.0],[1360.0],[1541.0]
494,[816.0],[412.0],[1516.0]
495,[474.0],[222.0],[206.0]
496,[194.0],[935.0],[858.0]
497,[37.0],[430.0],[1350.0]
498,[374.0],[1509.0],[554.0]
499,[1451.0],[1548.0],[1260.0]
500,[1180.0],[1016.0],[196.0]
501,[909.0],[684.0],[346.0]
502,[1473.0],[1239.0],[1498.0]
503,[345.0],[1506.0],[1486.0]
504,[1365.0],[747.0],[1449.0]
505,[1129.0],[1219.0],[909.0]
506,[1024.0],[1381.0],[844.0]
507,[1541.0],[1161.0],[727.0]
508,[242.0],[179.0],[654.0]
509,[149.0],[262.0],[1063.0]
510,[1395.0],[1576.0],[709.0]
511,[213.0],[642.0],[803.0]
512,[1489.0],[973.0],[687.0]
513,[673.0],[386.0],[386.0]
514,[21.0],[452.0],[223.0]
515,[296.0],[1093.0],[1102.0]
516,[819.0],[1571.0],[50.0]
517,[994.0],[752.0],[628.0]
518,[1112.0],[1095.0],[110.0]
519,[101.0],[681.0],[747.0]
520,[203.0],[1271.0],[1095.0]
521,[1526.0],[1363.0],[1549.0]
522,[1108.0],[61.0],[149.0]
523,[1140.0],[216.0],[954.0]
524,[1141.0],[282.0],[531.0]
525,[431.0],[85.0],[826.0]
526,[1580.0],[1024.0],[148.0]
527,[1506.0],[26.0],[646.0]
528,[778.0],[457.0],[622.0]
529,[1262.0],[358.0],[1292.0]
530,[448.0],[947.0],[1123.0]
531,[1191.0],[867.0],[1041.0]
532,[1317.0],[1396.0],[822.0]
533,[843.0],[1541.0],[507.0]
534,[1066.0],[1443.0],[1440.0]
535,[1219.0],[1029.0],[928.0]
536,[464.0],[1279.0],[1140.0]
537,[1335.0],[1180.0],[994.0]
538,[1363.0],[346.0],[661.0]
539,[421.0],[1531.0],[898.0]
540,[346.0],[555.0],[578.0]
541,[922.0],[527.0],[171.0]
542,[352.0],[379.0],[1273.0]
543,[527.0],[476.0],[458.0]
544,[61.0],[242.0],[454.0]
545,[660.0],[1013.0],[1132.0]
546,[720.0],[431.0],[868.0]
547,[771.0],[920.0],[7.0]
548,[555.0],[1376.0],[1593.0]
549,[1016.0],[243.0],[752.0]
550,[287.0],[1224.0],[420.0]
551,[162.0],[862.0],[1421.0]
552,[385.0],[1222.0],[428.0]
553,[716.0],[1053.0],[1033.0]
554,[450.0],[909.0],[1053.0]
555,[460.0],[1141.0],[1393.0]
556,[635.0],[312.0],[958.0]
557,[550.0],[459.0],[441.0]
558,[358.0],[212.0],[328.0]
559,[1041.0],[1054.0],[357.0]
560,[620.0],[83.0],[1576.0]
561,[218.0],[1420.0],[410.0]
562,[752.0],[1581.0],[1216.0]
563,[476.0],[421.0],[847.0]
564,[824.0],[1039.0],[644.0]
565,[1528.0],[1055.0],[1071.0]
566,[1279.0],[662.0],[53.0]
567,[1484.0],[995.0],[1093.0]
568,[1239.0],[1112.0],[1112.0]
569,[1351.0],[498.0],[856.0]
570,[1477.0],[1300.0],[1587.0]
571,[1428.0],[915.0],[1173.0]
572,[216.0],[1072.0],[1070.0]
573,[1463.0],[52.0],[26.0]
574,[357.0],[272.0],[855.0]
575,[589.0],[604.0],[555.0]
576,[1576.0],[1329.0],[51.0]
577,[495.0],[227.0],[133.0]
578,[498.0],[1394.0],[203.0]
579,[394.0],[600.0],[1461.0]
580,[172.0],[1324.0],[1322.0]
581,[604.0],[90.0],[385.0]
582,[738.0],[357.0],[1262.0]
583,[582.0],[1259.0],[388.0]
584,[1392.0],[193.0],[461.0]
585,[711.0],[419.0],[569.0]
586,[1010.0],[1421.0],[1055.0]
587,[143.0],[1555.0],[604.0]
588,[857.0],[1273.0],[1222.0]
589,[920.0],[1472.0],[1013.0]
590,[405.0],[2.0],[179.0]
591,[663.0],[218.0],[1422.0]
592,[1260.0],[441.0],[1399.0]
593,[1361.0],[569.0],[321.0]
594,[1573.0],[1102.0],[589.0]
595,[294.0],[29.0],[1571.0]
596,[100.0],[483.0],[857.0]
597,[292.0],[976.0],[972.0]
598,[55.0],[840.0],[1149.0]
599,[1115.0],[913.0],[581.0]
600,[1300.0],[445.0],[1066.0]
601,[312.0],[1077.0],[1224.0]
602,[454.0],[474.0],[162.0]
603,[806.0],[148.0],[718.0]
604,[763.0],[1121.0],[999.0]
605,[212.0],[847.0],[1253.0]
606,[416.0],[1505.0],[119.0]
607,[1555.0],[1199.0],[1504.0]
608,[1564.0],[68.0],[825.0]
609,[420.0],[1354.0],[995.0]
610,[68.0],[1433.0],[734.0]
611,[1501.0],[59.0],[1366.0]
612,[1102.0],[1310.0],[1187.0]
613,[25.0],[687.0],[445.0]
614,[1587.0],[260.0],[1320.0]
615,[899.0],[100.0],[1479.0]
616,[349.0],[1150.0],[635.0]
617,[978.0],[254.0],[920.0]
618,[1421.0],[1573.0],[337.0]
619,[547.0],[1495.0],[489.0]
620,[48.0],[1185.0],[1520.0]
621,[598.0],[1320.0],[60.0]
622,[1053.0],[1385.0],[978.0]
623,[932.0],[761.0],[193.0]
624,[1492.0],[328.0],[443.0]
625,[1055.0],[899.0],[663.0]
626,[23.0],[186.0],[192.0]
627,[1270.0],[25.0],[913.0]
628,[715.0],[315.0],[416.0]
629,[97.0],[514.0],[315.0]
630,[1027.0],[1270.0],[1547.0]
631,[119.0],[144.0],[636.0]
632,[1222.0],[1449.0],[1540.0]
633,[457.0],[1568.0],[218.0]
634,[722.0],[1442.0],[876.0]
635,[876.0],[1540.0],[333.0]
636,[877.0],[384.0],[997.0]
637,[1160.0],[560.0],[632.0]
638,[1273.0],[128.0],[483.0]
639,[1339.0],[809.0],[1150.0]
640,[1595.0],[598.0],[1012.0]
641,[972.0],[362.0],[1361.0]
642,[437.0],[715.0],[55.0]
643,[1306.0],[205.0],[1497.0]
644,[99.0],[932.0],[61.0]
645,[1502.0],[1140.0],[888.0]
646,[41.0],[1398.0],[1059.0]
647,[1572.0],[933.0],[394.0]
648,[1344.0],[820.0],[1394.0]
649,[809.0],[547.0],[59.0]
650,[815.0],[1479.0],[381.0]
651,[812.0],[1035.0],[1000.0]
652,[300.0],[1001.0],[495.0]
653,[1368.0],[1139.0],[1281.0]
654,[1401.0],[961.0],[1546.0]
655,[1033.0],[738.0],[1211.0]
656,[1034.0],[411.0],[384.0]
657,[629.0],[1428.0],[1595.0]
658,[128.0],[416.0],[1104.0]
659,[931.0],[1587.0],[1144.0]
660,[688.0],[1159.0],[1106.0]
661,[1281.0],[709.0],[1505.0]
662,[1452.0],[1339.0],[1024.0]
663,[1105.0],[965.0],[1121.0]
664,[29.0],[41.0],[1029.0]
665,[1556.0],[1349.0],[1387.0]
666,[411.0],[1584.0],[619.0]
667,[872.0],[954.0],[1481.0]
668,[1285.0],[1297.0],[812.0]
669,[1011.0],[648.0],[583.0]
670,[937.0],[78.0],[1567.0]
671,[206.0],[550.0],[741.0]
672,[967.0],[1243.0],[1354.0]
673,[985.0],[1502.0],[648.0]
674,[58.0],[908.0],[1160.0]
675,[173.0],[989.0],[565.0]
676,[1206.0],[1034.0],[712.0]
677,[62.0],[31.0],[152.0]
678,[952.0],[1353.0],[977.0]
679,[1248.0],[1160.0],[598.0]
680,[273.0],[62.0],[836.0]
681,[1575.0],[66.0],[282.0]
682,[1328.0],[58.0],[25.0]
683,[1082.0],[1033.0],[1425.0]
684,[1457.0],[391.0],[1519.0]
685,[306.0],[578.0],[1373.0]
686,[719.0],[1082.0],[159.0]
687,[708.0],[1059.0],[965.0]
688,[344.0],[1303.0],[1342.0]
689,[1399.0],[1459.0],[1034.0]
690,[1333.0],[137.0],[703.0]
691,[305.0],[815.0],[1538.0]
692,[561.0],[334.0],[99.0]
693,[1443.0],[1407.0],[102.0]
694,[513.0],[130.0],[146.0]
695,[1144.0],[273.0],[1001.0]
696,[1202.0],[70.0],[767.0]
697,[521.0],[717.0],[1136.0]
698,[1345.0],[1399.0],[1333.0]
699,[823.0],[885.0],[205.0]
700,[40.0],[945.0],[818.0]
701,[1136.0],[1280.0],[41.0]
702,[70.0],[739.0],[460.0]
703,[443.0],[978.0],[1159.0]
704,[1414.0],[952.0],[1218.0]
705,[1234.0],[673.0],[1031.0]
706,[146.0],[1347.0],[48.0]
707,[1001.0],[603.0],[627.0]
708,[184.0],[779.0],[1430.0]
709,[1488.0],[1535.0],[835.0]
710,[885.0],[77.0],[881.0]
711,[1123.0],[1110.0],[1084.0]
712,[560.0],[200.0],[31.0]
713,[1342.0],[1213.0],[1483.0]
714,[221.0],[173.0],[513.0]
715,[272.0],[1361.0],[620.0]
716,[1205.0],[772.0],[8.0]
717,[1204.0],[98.0],[322.0]
718,[1208.0],[1164.0],[222.0]
719,[506.0],[1384.0],[1568.0]
720,[648.0],[305.0],[719.0]
721,[727.0],[399.0],[62.0]
722,[183.0],[370.0],[1072.0]
723,[406.0],[221.0],[733.0]
724,[165.0],[1137.0],[1248.0]
725,[698.0],[1183.0],[1266.0]
726,[1483.0],[159.0],[202.0]
727,[613.0],[1488.0],[1091.0]
728,[984.0],[306.0],[945.0]
