Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
13,[1451.0],[1413.0],[678.0],[1.0],[276.0],[493.0],[1432.0],[1188.0],[691.0],[679.0],[185.0],[47.0],[370.0],[842.0],[888.0],[578.0],[275.0],[268.0],[1482.0],[528.0],[22.0],[1287.0],[679.0],[1069.0],[371.0]
14,[128.0],[1503.0],[1304.0],[691.0],[27.0],[963.0],[54.0],[50.0],[56.0],[853.0],[1513.0],[1274.0],[349.0],[1090.0],[118.0],[1307.0],[767.0],[800.0],[69.0],[842.0],[487.0],[334.0],[973.0],[1432.0],[296.0]
15,[446.0],[1008.0],[1508.0],[844.0],[185.0],[34.0],[75.0],[268.0],[1377.0],[1566.0],[1467.0],[345.0],[488.0],[497.0],[161.0],[424.0],[685.0],[1231.0],[296.0],[419.0],[722.0],[944.0],[1040.0],[683.0],[779.0]
16,[737.0],[333.0],[527.0],[242.0],[107.0],[1130.0],[1207.0],[1472.0],[534.0],[747.0],[149.0],[1312.0],[373.0],[767.0],[146.0],[922.0],[469.0],[54.0],[1377.0],[710.0],[1046.0],[1188.0],[1514.0],[569.0],[668.0]
17,[1088.0],[439.0],[1209.0],[1394.0],[884.0],[653.0],[1394.0],[1588.0],[668.0],[1273.0],[270.0],[37.0],[644.0],[1246.0],[783.0],[69.0],[256.0],[710.0],[1.0],[293.0],[799.0],[731.0],[170.0],[149.0],[253.0]
18,[852.0],[348.0],[1207.0],[1011.0],[530.0],[170.0],[1439.0],[1273.0],[276.0],[1111.0],[990.0],[530.0],[1207.0],[782.0],[973.0],[819.0],[43.0],[576.0],[973.0],[1515.0],[1039.0],[1000.0],[1307.0],[34.0],[34.0]
19,[998.0],[1151.0],[370.0],[401.0],[12.0],[958.0],[1136.0],[1111.0],[54.0],[562.0],[1377.0],[615.0],[724.0],[1226.0],[1351.0],[626.0],[334.0],[859.0],[1588.0],[1064.0],[571.0],[34.0],[439.0],[710.0],[459.0]
20,[429.0],[816.0],[1469.0],[543.0],[302.0],[439.0],[43.0],[34.0],[459.0],[852.0],[609.0],[401.0],[783.0],[343.0],[1495.0],[371.0],[438.0],[479.0],[767.0],[486.0],[1256.0],[186.0],[783.0],[267.0],[1273.0]
21,[287.0],[1088.0],[121.0],[973.0],[1287.0],[275.0],[493.0],[493.0],[342.0],[488.0],[346.0],[1231.0],[1424.0],[755.0],[646.0],[276.0],[140.0],[1273.0],[1451.0],[973.0],[1513.0],[1168.0],[615.0],[361.0],[285.0]
22,[1233.0],[443.0],[737.0],[1588.0],[1120.0],[615.0],[334.0],[1132.0],[543.0],[342.0],[121.0],[272.0],[43.0],[781.0],[1578.0],[1001.0],[1385.0],[1508.0],[668.0],[1508.0],[737.0],[1573.0],[1233.0],[737.0],[465.0]
23,[146.0],[466.0],[865.0],[1598.0],[50.0],[1426.0],[1566.0],[513.0],[768.0],[1039.0],[1291.0],[973.0],[465.0],[760.0],[185.0],[528.0],[1301.0],[922.0],[726.0],[1181.0],[678.0],[460.0],[1517.0],[857.0],[609.0]
24,[722.0],[69.0],[1367.0],[1158.0],[3.0],[801.0],[247.0],[973.0],[908.0],[653.0],[50.0],[213.0],[1451.0],[493.0],[1130.0],[107.0],[852.0],[957.0],[216.0],[520.0],[906.0],[685.0],[1226.0],[1403.0],[434.0]
25,[860.0],[422.0],[1042.0],[1145.0],[678.0],[968.0],[570.0],[146.0],[34.0],[767.0],[767.0],[877.0],[1246.0],[1132.0],[1138.0],[1301.0],[731.0],[1451.0],[729.0],[1598.0],[665.0],[1588.0],[1426.0],[978.0],[973.0]
26,[576.0],[1219.0],[709.0],[479.0],[616.0],[43.0],[1062.0],[1301.0],[1233.0],[1598.0],[497.0],[49.0],[287.0],[1426.0],[72.0],[520.0],[842.0],[1519.0],[422.0],[782.0],[450.0],[579.0],[131.0],[1088.0],[665.0]
27,[1132.0],[691.0],[609.0],[530.0],[1262.0],[1528.0],[962.0],[853.0],[831.0],[1588.0],[1085.0],[1089.0],[778.0],[665.0],[209.0],[54.0],[49.0],[16.0],[906.0],[54.0],[1048.0],[1231.0],[267.0],[1410.0],[616.0]
28,[439.0],[1287.0],[47.0],[1528.0],[210.0],[422.0],[1552.0],[1066.0],[737.0],[1064.0],[1510.0],[22.0],[623.0],[140.0],[798.0],[998.0],[551.0],[1145.0],[986.0],[1233.0],[1040.0],[266.0],[796.0],[47.0],[767.0]
29,[468.0],[275.0],[149.0],[1312.0],[20.0],[724.0],[778.0],[653.0],[1.0],[49.0],[371.0],[170.0],[49.0],[616.0],[1588.0],[132.0],[302.0],[1364.0],[113.0],[670.0],[1552.0],[781.0],[349.0],[210.0],[1233.0]
30,[53.0],[1231.0],[1069.0],[679.0],[1513.0],[700.0],[1351.0],[49.0],[121.0],[345.0],[107.0],[466.0],[12.0],[78.0],[1552.0],[1588.0],[54.0],[272.0],[56.0],[43.0],[346.0],[655.0],[1598.0],[1349.0],[146.0]
31,[887.0],[1532.0],[1059.0],[424.0],[419.0],[150.0],[1145.0],[852.0],[1524.0],[621.0],[610.0],[957.0],[1184.0],[208.0],[1093.0],[1598.0],[841.0],[267.0],[1088.0],[1277.0],[170.0],[55.0],[1037.0],[1233.0],[1320.0]
32,[1273.0],[487.0],[1413.0],[576.0],[852.0],[367.0],[998.0],[668.0],[20.0],[668.0],[49.0],[469.0],[505.0],[679.0],[54.0],[272.0],[809.0],[1503.0],[1231.0],[737.0],[272.0],[371.0],[16.0],[530.0],[653.0]
33,[646.0],[1111.0],[912.0],[1231.0],[957.0],[526.0],[512.0],[632.0],[530.0],[268.0],[679.0],[626.0],[272.0],[466.0],[1200.0],[783.0],[47.0],[34.0],[346.0],[957.0],[875.0],[69.0],[520.0],[128.0],[1301.0]
34,[688.0],[135.0],[12.0],[1240.0],[1154.0],[49.0],[439.0],[1127.0],[1301.0],[535.0],[1301.0],[447.0],[683.0],[1127.0],[323.0],[657.0],[1508.0],[348.0],[304.0],[852.0],[1089.0],[47.0],[675.0],[537.0],[801.0]
35,[668.0],[349.0],[27.0],[546.0],[1112.0],[661.0],[1503.0],[420.0],[1368.0],[68.0],[710.0],[1469.0],[1023.0],[817.0],[370.0],[47.0],[1470.0],[755.0],[287.0],[1411.0],[668.0],[420.0],[1274.0],[887.0],[1069.0]
36,[230.0],[315.0],[1230.0],[724.0],[1168.0],[856.0],[621.0],[796.0],[1283.0],[781.0],[1127.0],[43.0],[610.0],[528.0],[34.0],[49.0],[34.0],[852.0],[1108.0],[819.0],[783.0],[1367.0],[1376.0],[137.0],[69.0]
37,[623.0],[520.0],[1470.0],[1292.0],[1127.0],[650.0],[1139.0],[1209.0],[983.0],[1158.0],[1524.0],[1588.0],[888.0],[784.0],[1515.0],[813.0],[315.0],[767.0],[994.0],[1389.0],[1367.0],[1598.0],[55.0],[1588.0],[311.0]
38,[1426.0],[1075.0],[427.0],[654.0],[1254.0],[216.0],[710.0],[1470.0],[420.0],[1048.0],[887.0],[1124.0],[979.0],[1377.0],[1426.0],[1012.0],[371.0],[1588.0],[783.0],[688.0],[1130.0],[987.0],[436.0],[654.0],[887.0]
39,[1.0],[973.0],[213.0],[1448.0],[1064.0],[140.0],[518.0],[459.0],[371.0],[1122.0],[1470.0],[1111.0],[420.0],[1040.0],[852.0],[1411.0],[957.0],[49.0],[998.0],[490.0],[708.0],[349.0],[668.0],[1503.0],[1042.0]
40,[1291.0],[668.0],[369.0],[317.0],[1598.0],[646.0],[79.0],[647.0],[267.0],[724.0],[493.0],[290.0],[978.0],[1209.0],[422.0],[1377.0],[1273.0],[593.0],[957.0],[653.0],[1014.0],[96.0],[678.0],[675.0],[1528.0]
41,[570.0],[46.0],[646.0],[333.0],[420.0],[678.0],[1312.0],[980.0],[68.0],[284.0],[1588.0],[12.0],[1226.0],[75.0],[700.0],[563.0],[1059.0],[1143.0],[267.0],[1124.0],[1036.0],[432.0],[700.0],[798.0],[1503.0]
42,[350.0],[786.0],[1514.0],[737.0],[691.0],[1088.0],[239.0],[657.0],[1120.0],[1262.0],[875.0],[54.0],[1510.0],[1233.0],[259.0],[34.0],[1377.0],[760.0],[1271.0],[1470.0],[740.0],[1030.0],[49.0],[49.0],[1460.0]
43,[371.0],[700.0],[668.0],[1572.0],[973.0],[371.0],[767.0],[700.0],[79.0],[819.0],[54.0],[668.0],[919.0],[1519.0],[1246.0],[1.0],[782.0],[173.0],[552.0],[1291.0],[1124.0],[530.0],[957.0],[1336.0],[1377.0]
44,[1241.0],[268.0],[1004.0],[346.0],[1184.0],[1273.0],[1307.0],[1264.0],[1166.0],[1194.0],[1336.0],[700.0],[79.0],[1151.0],[1294.0],[1350.0],[573.0],[906.0],[1145.0],[627.0],[367.0],[1180.0],[84.0],[1513.0],[536.0]
45,[49.0],[371.0],[1513.0],[1508.0],[1045.0],[1188.0],[634.0],[1532.0],[191.0],[1004.0],[276.0],[799.0],[1145.0],[828.0],[22.0],[691.0],[439.0],[801.0],[1048.0],[740.0],[1357.0],[365.0],[1532.0],[831.0],[115.0]
46,[709.0],[1233.0],[1066.0],[1381.0],[454.0],[319.0],[115.0],[1258.0],[1482.0],[685.0],[1075.0],[319.0],[342.0],[912.0],[763.0],[1515.0],[623.0],[469.0],[782.0],[267.0],[401.0],[1252.0],[348.0],[1045.0],[783.0]
47,[609.0],[640.0],[493.0],[1124.0],[36.0],[1252.0],[49.0],[346.0],[798.0],[208.0],[654.0],[607.0],[1142.0],[1215.0],[1411.0],[1571.0],[1426.0],[537.0],[1501.0],[573.0],[661.0],[439.0],[22.0],[1545.0],[54.0]
48,[866.0],[1264.0],[180.0],[1411.0],[1470.0],[1376.0],[1198.0],[719.0],[648.0],[1264.0],[34.0],[1130.0],[1097.0],[1008.0],[1348.0],[479.0],[373.0],[293.0],[285.0],[1588.0],[1287.0],[410.0],[683.0],[418.0],[1516.0]
49,[593.0],[16.0],[1377.0],[1064.0],[1415.0],[1069.0],[1175.0],[56.0],[537.0],[998.0],[1158.0],[107.0],[1.0],[213.0],[1008.0],[1291.0],[1069.0],[1025.0],[1090.0],[355.0],[1233.0],[1025.0],[537.0],[1030.0],[499.0]
50,[1287.0],[1571.0],[1426.0],[1456.0],[747.0],[372.0],[939.0],[1571.0],[644.0],[1124.0],[675.0],[646.0],[1256.0],[906.0],[490.0],[906.0],[1143.0],[512.0],[1513.0],[1304.0],[1090.0],[597.0],[453.0],[1143.0],[1046.0]
51,[229.0],[623.0],[469.0],[688.0],[1143.0],[1177.0],[469.0],[1598.0],[186.0],[973.0],[1069.0],[1090.0],[731.0],[1598.0],[937.0],[282.0],[74.0],[282.0],[1411.0],[185.0],[1494.0],[1064.0],[122.0],[1508.0],[1508.0]
52,[1154.0],[1090.0],[192.0],[267.0],[1515.0],[242.0],[1598.0],[304.0],[1064.0],[842.0],[170.0],[448.0],[718.0],[1143.0],[871.0],[842.0],[576.0],[56.0],[813.0],[862.0],[962.0],[587.0],[1332.0],[323.0],[874.0]
53,[842.0],[304.0],[799.0],[141.0],[1068.0],[528.0],[747.0],[1385.0],[107.0],[1508.0],[1385.0],[1516.0],[1467.0],[1385.0],[128.0],[929.0],[1545.0],[660.0],[417.0],[871.0],[371.0],[650.0],[1367.0],[781.0],[1143.0]
54,[1120.0],[1331.0],[373.0],[1207.0],[479.0],[713.0],[146.0],[691.0],[1598.0],[1215.0],[373.0],[145.0],[288.0],[367.0],[665.0],[469.0],[1233.0],[1055.0],[1227.0],[351.0],[118.0],[621.0],[767.0],[462.0],[1215.0]
55,[1231.0],[609.0],[350.0],[1545.0],[474.0],[992.0],[1571.0],[1169.0],[1090.0],[350.0],[801.0],[1048.0],[3.0],[525.0],[1513.0],[1145.0],[1037.0],[1095.0],[688.0],[1456.0],[497.0],[22.0],[1169.0],[1332.0],[401.0]
56,[871.0],[957.0],[55.0],[1345.0],[118.0],[1026.0],[284.0],[1332.0],[1091.0],[1513.0],[261.0],[1402.0],[1385.0],[1303.0],[3.0],[1231.0],[775.0],[990.0],[779.0],[128.0],[963.0],[427.0],[1175.0],[333.0],[406.0]
57,[1130.0],[1126.0],[1090.0],[1262.0],[685.0],[1467.0],[835.0],[1479.0],[12.0],[1301.0],[348.0],[1064.0],[1423.0],[351.0],[609.0],[724.0],[713.0],[1456.0],[607.0],[609.0],[540.0],[1301.0],[405.0],[293.0],[535.0]
58,[1331.0],[444.0],[1028.0],[852.0],[436.0],[112.0],[1233.0],[1090.0],[382.0],[170.0],[762.0],[1286.0],[1090.0],[49.0],[540.0],[585.0],[1410.0],[663.0],[1256.0],[427.0],[809.0],[315.0],[1059.0],[1.0],[562.0]
59,[1274.0],[356.0],[456.0],[1320.0],[1494.0],[920.0],[631.0],[3.0],[454.0],[615.0],[68.0],[656.0],[128.0],[514.0],[427.0],[12.0],[760.0],[389.0],[518.0],[431.0],[489.0],[737.0],[1241.0],[586.0],[852.0]
60,[1271.0],[688.0],[386.0],[348.0],[540.0],[1598.0],[1594.0],[334.0],[1145.0],[346.0],[1521.0],[594.0],[1301.0],[1483.0],[75.0],[1090.0],[22.0],[1090.0],[469.0],[954.0],[185.0],[691.0],[638.0],[1494.0],[1426.0]
61,[1482.0],[47.0],[1233.0],[817.0],[778.0],[54.0],[1301.0],[783.0],[1513.0],[1088.0],[1246.0],[1085.0],[521.0],[185.0],[740.0],[1028.0],[1239.0],[853.0],[1598.0],[315.0],[1045.0],[1303.0],[790.0],[173.0],[678.0]
62,[1100.0],[1479.0],[842.0],[282.0],[486.0],[758.0],[1331.0],[1456.0],[1466.0],[1552.0],[267.0],[691.0],[535.0],[1256.0],[512.0],[958.0],[1513.0],[1357.0],[405.0],[512.0],[1313.0],[1145.0],[185.0],[1004.0],[1331.0]
63,[958.0],[1175.0],[1528.0],[609.0],[463.0],[27.0],[460.0],[663.0],[1217.0],[900.0],[1320.0],[1472.0],[571.0],[1231.0],[1090.0],[192.0],[653.0],[616.0],[1301.0],[1056.0],[656.0],[210.0],[1045.0],[419.0],[1479.0]
64,[1515.0],[1307.0],[724.0],[1331.0],[1156.0],[1449.0],[230.0],[478.0],[316.0],[744.0],[909.0],[790.0],[1059.0],[650.0],[1508.0],[1227.0],[790.0],[1130.0],[208.0],[1145.0],[49.0],[1456.0],[1588.0],[261.0],[59.0]
65,[192.0],[309.0],[128.0],[1479.0],[752.0],[565.0],[1513.0],[816.0],[124.0],[1168.0],[784.0],[352.0],[638.0],[1456.0],[1532.0],[726.0],[618.0],[1470.0],[47.0],[681.0],[1004.0],[424.0],[1508.0],[447.0],[1090.0]
66,[261.0],[1066.0],[1145.0],[1303.0],[1049.0],[427.0],[128.0],[1001.0],[937.0],[937.0],[115.0],[34.0],[983.0],[1271.0],[1410.0],[37.0],[316.0],[939.0],[49.0],[936.0],[239.0],[54.0],[1135.0],[1090.0],[958.0]
67,[288.0],[1185.0],[783.0],[1167.0],[840.0],[609.0],[1059.0],[54.0],[968.0],[371.0],[1245.0],[912.0],[968.0],[562.0],[1467.0],[862.0],[184.0],[1510.0],[919.0],[422.0],[1518.0],[668.0],[654.0],[54.0],[382.0]
68,[388.0],[1122.0],[34.0],[902.0],[1359.0],[1301.0],[1303.0],[1154.0],[1161.0],[1471.0],[342.0],[1331.0],[1004.0],[369.0],[1124.0],[990.0],[1090.0],[724.0],[663.0],[1185.0],[513.0],[607.0],[285.0],[998.0],[996.0]
69,[1168.0],[885.0],[887.0],[1045.0],[399.0],[357.0],[1320.0],[1158.0],[572.0],[607.0],[958.0],[392.0],[994.0],[1054.0],[401.0],[398.0],[422.0],[909.0],[1471.0],[439.0],[12.0],[533.0],[731.0],[782.0],[1145.0]
70,[650.0],[683.0],[152.0],[1138.0],[703.0],[1513.0],[1515.0],[170.0],[939.0],[1130.0],[1532.0],[90.0],[726.0],[267.0],[957.0],[1198.0],[1001.0],[989.0],[968.0],[122.0],[610.0],[1214.0],[372.0],[3.0],[1513.0]
71,[607.0],[812.0],[175.0],[1058.0],[1594.0],[731.0],[1161.0],[767.0],[1088.0],[34.0],[1227.0],[683.0],[239.0],[1510.0],[41.0],[239.0],[369.0],[901.0],[1508.0],[1090.0],[179.0],[263.0],[607.0],[656.0],[1167.0]
72,[979.0],[650.0],[365.0],[54.0],[788.0],[334.0],[722.0],[1182.0],[239.0],[874.0],[1233.0],[722.0],[61.0],[247.0],[815.0],[650.0],[798.0],[290.0],[1516.0],[399.0],[115.0],[1126.0],[1410.0],[1313.0],[655.0]
73,[1598.0],[1291.0],[1154.0],[803.0],[1307.0],[1157.0],[349.0],[458.0],[665.0],[382.0],[912.0],[665.0],[607.0],[398.0],[31.0],[1154.0],[533.0],[55.0],[367.0],[525.0],[703.0],[1045.0],[1542.0],[297.0],[422.0]
74,[724.0],[96.0],[766.0],[161.0],[634.0],[352.0],[775.0],[996.0],[1307.0],[12.0],[1161.0],[1573.0],[439.0],[1524.0],[1004.0],[545.0],[466.0],[429.0],[912.0],[1332.0],[944.0],[1356.0],[735.0],[79.0],[1004.0]
75,[84.0],[1448.0],[989.0],[1357.0],[1182.0],[783.0],[466.0],[350.0],[463.0],[3.0],[290.0],[1207.0],[84.0],[128.0],[591.0],[79.0],[1598.0],[968.0],[650.0],[12.0],[1483.0],[1545.0],[857.0],[326.0],[646.0]
76,[895.0],[1110.0],[710.0],[439.0],[350.0],[1045.0],[1419.0],[1544.0],[519.0],[1337.0],[3.0],[1112.0],[736.0],[439.0],[650.0],[84.0],[1411.0],[1432.0],[1510.0],[309.0],[1243.0],[1385.0],[1168.0],[1448.0],[1598.0]
77,[781.0],[420.0],[1411.0],[783.0],[192.0],[1182.0],[1413.0],[345.0],[1514.0],[1090.0],[422.0],[56.0],[767.0],[1066.0],[759.0],[729.0],[474.0],[735.0],[12.0],[18.0],[623.0],[1549.0],[1451.0],[1514.0],[1531.0]
78,[703.0],[1194.0],[892.0],[1090.0],[68.0],[210.0],[530.0],[1168.0],[401.0],[175.0],[1090.0],[519.0],[1413.0],[688.0],[456.0],[1531.0],[1271.0],[737.0],[386.0],[1542.0],[1331.0],[208.0],[210.0],[280.0],[1470.0]
79,[1532.0],[372.0],[906.0],[49.0],[1451.0],[179.0],[990.0],[906.0],[729.0],[585.0],[401.0],[1470.0],[1185.0],[1514.0],[1301.0],[55.0],[1514.0],[286.0],[175.0],[1309.0],[1545.0],[654.0],[637.0],[740.0],[208.0]
80,[1573.0],[1040.0],[197.0],[906.0],[1528.0],[1432.0],[1271.0],[1241.0],[330.0],[1411.0],[906.0],[1182.0],[1426.0],[1182.0],[679.0],[1482.0],[994.0],[722.0],[1277.0],[1531.0],[37.0],[973.0],[444.0],[1594.0],[210.0]
81,[345.0],[655.0],[914.0],[466.0],[1092.0],[224.0],[208.0],[1110.0],[1045.0],[1469.0],[752.0],[944.0],[1513.0],[752.0],[691.0],[420.0],[591.0],[504.0],[535.0],[1460.0],[1311.0],[288.0],[1460.0],[1058.0],[125.0]
82,[208.0],[1226.0],[261.0],[1198.0],[839.0],[1004.0],[1349.0],[737.0],[1226.0],[594.0],[1064.0],[591.0],[1154.0],[401.0],[343.0],[591.0],[989.0],[1349.0],[1154.0],[208.0],[1349.0],[1494.0],[367.0],[939.0],[1514.0]
83,[293.0],[1168.0],[1369.0],[1494.0],[906.0],[1357.0],[1532.0],[1309.0],[1004.0],[280.0],[593.0],[431.0],[1531.0],[574.0],[47.0],[973.0],[729.0],[685.0],[1219.0],[1583.0],[208.0],[474.0],[1100.0],[663.0],[1483.0]
84,[824.0],[1369.0],[489.0],[928.0],[7.0],[113.0],[973.0],[185.0],[591.0],[586.0],[61.0],[958.0],[401.0],[1480.0],[1432.0],[1303.0],[1428.0],[84.0],[1337.0],[1301.0],[646.0],[1451.0],[1531.0],[729.0],[703.0]
85,[819.0],[1273.0],[280.0],[787.0],[609.0],[173.0],[842.0],[1528.0],[981.0],[108.0],[1423.0],[767.0],[1064.0],[1503.0],[1120.0],[710.0],[1451.0],[481.0],[740.0],[343.0],[1514.0],[834.0],[591.0],[543.0],[130.0]
86,[122.0],[513.0],[418.0],[1468.0],[1036.0],[1514.0],[260.0],[255.0],[906.0],[1385.0],[12.0],[1513.0],[1241.0],[1531.0],[1357.0],[1192.0],[1182.0],[1444.0],[591.0],[1088.0],[1528.0],[173.0],[135.0],[817.0],[113.0]
87,[211.0],[280.0],[939.0],[280.0],[369.0],[50.0],[817.0],[1488.0],[466.0],[1184.0],[775.0],[1593.0],[537.0],[635.0],[1089.0],[439.0],[1004.0],[1187.0],[351.0],[264.0],[647.0],[1178.0],[737.0],[919.0],[1207.0]
88,[1528.0],[1510.0],[1494.0],[939.0],[401.0],[703.0],[1595.0],[401.0],[934.0],[1045.0],[1531.0],[1451.0],[1456.0],[1451.0],[130.0],[1285.0],[679.0],[994.0],[439.0],[401.0],[355.0],[1120.0],[887.0],[1231.0],[591.0]
89,[1353.0],[401.0],[954.0],[488.0],[710.0],[743.0],[440.0],[1444.0],[609.0],[656.0],[1482.0],[509.0],[479.0],[460.0],[1264.0],[679.0],[352.0],[729.0],[594.0],[1506.0],[679.0],[309.0],[50.0],[1246.0],[906.0]
90,[1351.0],[533.0],[688.0],[1301.0],[1261.0],[740.0],[737.0],[242.0],[724.0],[393.0],[1309.0],[968.0],[1335.0],[238.0],[963.0],[907.0],[1.0],[1396.0],[1590.0],[1004.0],[597.0],[798.0],[47.0],[481.0],[350.0]
91,[481.0],[1595.0],[1451.0],[954.0],[259.0],[10.0],[906.0],[75.0],[32.0],[355.0],[280.0],[298.0],[261.0],[1369.0],[1380.0],[1510.0],[1093.0],[543.0],[1178.0],[270.0],[1207.0],[1105.0],[888.0],[1302.0],[656.0]
92,[1164.0],[1575.0],[1448.0],[208.0],[1312.0],[146.0],[1508.0],[1004.0],[678.0],[989.0],[1514.0],[840.0],[22.0],[1093.0],[210.0],[1004.0],[1211.0],[230.0],[679.0],[828.0],[1447.0],[1444.0],[1158.0],[682.0],[752.0]
93,[1376.0],[383.0],[691.0],[710.0],[1531.0],[350.0],[1129.0],[1360.0],[546.0],[261.0],[744.0],[1514.0],[305.0],[563.0],[191.0],[766.0],[259.0],[1532.0],[1093.0],[341.0],[1312.0],[729.0],[130.0],[367.0],[346.0]
94,[268.0],[1531.0],[1185.0],[1594.0],[1207.0],[1503.0],[656.0],[1576.0],[22.0],[1142.0],[740.0],[610.0],[150.0],[900.0],[1198.0],[968.0],[191.0],[1391.0],[573.0],[1448.0],[892.0],[520.0],[1495.0],[775.0],[1037.0]
95,[210.0],[593.0],[466.0],[1246.0],[1357.0],[722.0],[589.0],[946.0],[46.0],[654.0],[1004.0],[304.0],[210.0],[593.0],[293.0],[60.0],[1389.0],[20.0],[1367.0],[1432.0],[1588.0],[282.0],[1099.0],[1444.0],[50.0]
96,[926.0],[722.0],[1357.0],[309.0],[826.0],[1573.0],[377.0],[560.0],[334.0],[196.0],[678.0],[1444.0],[1455.0],[1.0],[1543.0],[989.0],[1588.0],[963.0],[746.0],[212.0],[503.0],[665.0],[115.0],[1207.0],[481.0]
97,[404.0],[115.0],[401.0],[1444.0],[208.0],[1451.0],[1187.0],[1207.0],[998.0],[259.0],[173.0],[1416.0],[389.0],[1158.0],[623.0],[1542.0],[37.0],[688.0],[586.0],[191.0],[877.0],[1207.0],[54.0],[968.0],[1304.0]
98,[691.0],[782.0],[346.0],[275.0],[1139.0],[1494.0],[935.0],[703.0],[623.0],[50.0],[1207.0],[1545.0],[1593.0],[1312.0],[929.0],[1590.0],[115.0],[530.0],[901.0],[49.0],[660.0],[268.0],[623.0],[623.0],[854.0]
