Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
28,[951.0],[933.0],[742.0],[35.0],[732.0],[979.0],[739.0],[958.0],[961.0],[670.0],[179.0],[767.0],[894.0],[496.0],[393.0],[125.0],[933.0],[664.0],[838.0],[893.0],[210.0],[933.0],[751.0],[40.0],[854.0]
29,[86.0],[58.0],[708.0],[830.0],[353.0],[172.0],[223.0],[436.0],[720.0],[739.0],[933.0],[890.0],[641.0],[471.0],[285.0],[740.0],[883.0],[575.0],[954.0],[767.0],[38.0],[152.0],[406.0],[614.0],[100.0]
30,[125.0],[245.0],[125.0],[654.0],[929.0],[815.0],[909.0],[445.0],[95.0],[479.0],[314.0],[526.0],[3.0],[131.0],[869.0],[67.0],[138.0],[981.0],[970.0],[500.0],[654.0],[430.0],[125.0],[524.0],[471.0]
31,[158.0],[643.0],[7.0],[991.0],[654.0],[514.0],[95.0],[33.0],[575.0],[684.0],[767.0],[557.0],[654.0],[566.0],[251.0],[922.0],[830.0],[400.0],[723.0],[471.0],[649.0],[654.0],[158.0],[941.0],[876.0]
32,[928.0],[841.0],[104.0],[62.0],[564.0],[870.0],[792.0],[248.0],[838.0],[654.0],[815.0],[754.0],[199.0],[111.0],[764.0],[160.0],[767.0],[560.0],[870.0],[371.0],[670.0],[821.0],[460.0],[594.0],[308.0]
33,[460.0],[501.0],[869.0],[575.0],[744.0],[575.0],[981.0],[400.0],[980.0],[790.0],[114.0],[587.0],[834.0],[764.0],[608.0],[790.0],[500.0],[791.0],[182.0],[285.0],[400.0],[314.0],[575.0],[471.0],[73.0]
34,[542.0],[407.0],[560.0],[491.0],[838.0],[898.0],[384.0],[471.0],[565.0],[79.0],[280.0],[471.0],[751.0],[473.0],[378.0],[709.0],[981.0],[854.0],[889.0],[630.0],[838.0],[608.0],[342.0],[308.0],[639.0]
35,[309.0],[217.0],[732.0],[95.0],[382.0],[477.0],[49.0],[538.0],[759.0],[400.0],[854.0],[33.0],[555.0],[808.0],[808.0],[841.0],[436.0],[709.0],[965.0],[321.0],[715.0],[635.0],[365.0],[412.0],[430.0]
36,[859.0],[961.0],[630.0],[473.0],[775.0],[223.0],[654.0],[934.0],[640.0],[624.0],[244.0],[398.0],[921.0],[351.0],[3.0],[182.0],[526.0],[86.0],[242.0],[631.0],[458.0],[382.0],[195.0],[582.0],[130.0]
37,[673.0],[382.0],[471.0],[290.0],[95.0],[227.0],[575.0],[808.0],[296.0],[44.0],[568.0],[815.0],[575.0],[95.0],[382.0],[304.0],[815.0],[289.0],[961.0],[122.0],[491.0],[274.0],[621.0],[211.0],[337.0]
38,[628.0],[311.0],[393.0],[326.0],[314.0],[882.0],[13.0],[985.0],[244.0],[76.0],[71.0],[309.0],[889.0],[547.0],[246.0],[854.0],[984.0],[26.0],[526.0],[654.0],[370.0],[327.0],[540.0],[520.0],[175.0]
39,[575.0],[520.0],[634.0],[808.0],[920.0],[314.0],[131.0],[715.0],[564.0],[319.0],[507.0],[26.0],[337.0],[561.0],[266.0],[79.0],[76.0],[849.0],[809.0],[556.0],[471.0],[406.0],[500.0],[17.0],[5.0]
40,[271.0],[522.0],[775.0],[167.0],[576.0],[555.0],[878.0],[86.0],[784.0],[263.0],[142.0],[266.0],[580.0],[31.0],[114.0],[117.0],[365.0],[769.0],[709.0],[137.0],[14.0],[616.0],[197.0],[343.0],[40.0]
41,[965.0],[631.0],[384.0],[998.0],[501.0],[513.0],[361.0],[38.0],[880.0],[46.0],[598.0],[614.0],[538.0],[728.0],[228.0],[915.0],[549.0],[138.0],[323.0],[309.0],[489.0],[267.0],[525.0],[557.0],[957.0]
42,[64.0],[561.0],[853.0],[149.0],[289.0],[122.0],[853.0],[397.0],[436.0],[65.0],[682.0],[125.0],[44.0],[6.0],[95.0],[980.0],[947.0],[95.0],[117.0],[382.0],[95.0],[561.0],[337.0],[522.0],[608.0]
43,[961.0],[726.0],[751.0],[624.0],[64.0],[340.0],[603.0],[267.0],[252.0],[842.0],[934.0],[164.0],[369.0],[995.0],[102.0],[727.0],[205.0],[561.0],[769.0],[565.0],[473.0],[474.0],[520.0],[561.0],[488.0]
44,[897.0],[709.0],[260.0],[550.0],[728.0],[434.0],[214.0],[344.0],[511.0],[740.0],[866.0],[701.0],[323.0],[748.0],[424.0],[501.0],[614.0],[805.0],[597.0],[38.0],[261.0],[941.0],[443.0],[676.0],[769.0]
45,[747.0],[608.0],[261.0],[125.0],[561.0],[14.0],[982.0],[535.0],[870.0],[357.0],[68.0],[470.0],[769.0],[635.0],[620.0],[961.0],[217.0],[954.0],[981.0],[267.0],[568.0],[109.0],[322.0],[292.0],[78.0]
46,[172.0],[987.0],[351.0],[608.0],[705.0],[31.0],[279.0],[304.0],[179.0],[205.0],[14.0],[420.0],[947.0],[174.0],[531.0],[914.0],[936.0],[841.0],[614.0],[474.0],[561.0],[564.0],[390.0],[459.0],[620.0]
47,[748.0],[366.0],[367.0],[709.0],[296.0],[239.0],[501.0],[365.0],[464.0],[647.0],[36.0],[776.0],[519.0],[498.0],[127.0],[524.0],[755.0],[507.0],[829.0],[704.0],[31.0],[592.0],[104.0],[741.0],[614.0]
48,[14.0],[399.0],[614.0],[420.0],[608.0],[55.0],[774.0],[938.0],[775.0],[561.0],[474.0],[501.0],[53.0],[581.0],[584.0],[638.0],[399.0],[705.0],[887.0],[848.0],[844.0],[56.0],[614.0],[196.0],[755.0]
49,[614.0],[83.0],[800.0],[775.0],[122.0],[436.0],[430.0],[716.0],[512.0],[537.0],[887.0],[569.0],[957.0],[704.0],[179.0],[346.0],[62.0],[455.0],[239.0],[664.0],[559.0],[490.0],[372.0],[98.0],[507.0]
50,[404.0],[197.0],[380.0],[844.0],[197.0],[252.0],[266.0],[438.0],[3.0],[14.0],[664.0],[755.0],[542.0],[569.0],[305.0],[839.0],[118.0],[118.0],[84.0],[501.0],[459.0],[375.0],[755.0],[425.0],[936.0]
51,[83.0],[76.0],[321.0],[321.0],[76.0],[415.0],[364.0],[780.0],[906.0],[841.0],[357.0],[651.0],[589.0],[466.0],[732.0],[581.0],[110.0],[892.0],[755.0],[758.0],[128.0],[732.0],[898.0],[457.0],[911.0]
52,[755.0],[444.0],[755.0],[182.0],[512.0],[626.0],[250.0],[728.0],[429.0],[944.0],[136.0],[314.0],[950.0],[182.0],[906.0],[470.0],[284.0],[182.0],[399.0],[903.0],[309.0],[31.0],[393.0],[906.0],[920.0]
53,[433.0],[684.0],[903.0],[185.0],[862.0],[460.0],[485.0],[284.0],[677.0],[589.0],[329.0],[580.0],[205.0],[754.0],[984.0],[295.0],[961.0],[356.0],[781.0],[716.0],[17.0],[677.0],[479.0],[426.0],[67.0]
54,[442.0],[179.0],[117.0],[388.0],[283.0],[715.0],[62.0],[515.0],[180.0],[462.0],[119.0],[898.0],[352.0],[548.0],[775.0],[301.0],[620.0],[755.0],[952.0],[136.0],[624.0],[3.0],[442.0],[184.0],[678.0]
55,[740.0],[275.0],[311.0],[929.0],[975.0],[734.0],[215.0],[1.0],[182.0],[382.0],[561.0],[495.0],[870.0],[40.0],[628.0],[396.0],[466.0],[324.0],[429.0],[911.0],[236.0],[337.0],[110.0],[718.0],[579.0]
56,[426.0],[199.0],[797.0],[975.0],[77.0],[303.0],[442.0],[263.0],[270.0],[792.0],[236.0],[506.0],[564.0],[463.0],[999.0],[526.0],[821.0],[9.0],[993.0],[288.0],[745.0],[79.0],[266.0],[770.0],[975.0]
57,[995.0],[581.0],[243.0],[447.0],[520.0],[179.0],[480.0],[525.0],[635.0],[698.0],[698.0],[787.0],[429.0],[841.0],[880.0],[551.0],[308.0],[460.0],[15.0],[948.0],[319.0],[1.0],[71.0],[647.0],[915.0]
58,[50.0],[388.0],[425.0],[993.0],[74.0],[841.0],[86.0],[333.0],[993.0],[74.0],[191.0],[570.0],[789.0],[415.0],[623.0],[423.0],[74.0],[646.0],[289.0],[145.0],[934.0],[388.0],[44.0],[271.0],[867.0]
59,[145.0],[496.0],[728.0],[379.0],[229.0],[677.0],[293.0],[309.0],[85.0],[677.0],[125.0],[238.0],[661.0],[84.0],[685.0],[289.0],[366.0],[830.0],[624.0],[294.0],[150.0],[268.0],[364.0],[74.0],[281.0]
60,[192.0],[507.0],[542.0],[140.0],[266.0],[521.0],[809.0],[110.0],[301.0],[768.0],[447.0],[110.0],[623.0],[74.0],[758.0],[624.0],[769.0],[671.0],[559.0],[74.0],[599.0],[74.0],[215.0],[790.0],[236.0]
61,[809.0],[965.0],[581.0],[520.0],[117.0],[880.0],[270.0],[193.0],[289.0],[460.0],[315.0],[894.0],[221.0],[790.0],[74.0],[677.0],[501.0],[5.0],[294.0],[604.0],[652.0],[739.0],[521.0],[20.0],[382.0]
62,[677.0],[888.0],[525.0],[446.0],[460.0],[74.0],[308.0],[965.0],[221.0],[723.0],[564.0],[193.0],[679.0],[677.0],[274.0],[715.0],[607.0],[461.0],[281.0],[496.0],[842.0],[513.0],[457.0],[362.0],[197.0]
63,[594.0],[499.0],[246.0],[559.0],[887.0],[985.0],[801.0],[74.0],[359.0],[838.0],[766.0],[74.0],[362.0],[199.0],[470.0],[399.0],[739.0],[67.0],[149.0],[564.0],[587.0],[178.0],[415.0],[755.0],[189.0]
64,[552.0],[542.0],[110.0],[726.0],[589.0],[639.0],[737.0],[640.0],[473.0],[764.0],[651.0],[713.0],[37.0],[308.0],[134.0],[308.0],[451.0],[81.0],[460.0],[525.0],[247.0],[537.0],[473.0],[910.0],[869.0]
65,[646.0],[975.0],[74.0],[214.0],[702.0],[258.0],[830.0],[995.0],[651.0],[436.0],[496.0],[948.0],[460.0],[755.0],[430.0],[552.0],[869.0],[828.0],[739.0],[739.0],[93.0],[281.0],[704.0],[460.0],[177.0]
66,[510.0],[880.0],[739.0],[739.0],[843.0],[671.0],[660.0],[498.0],[37.0],[484.0],[679.0],[20.0],[646.0],[391.0],[460.0],[239.0],[870.0],[306.0],[95.0],[244.0],[74.0],[705.0],[646.0],[435.0],[234.0]
67,[869.0],[447.0],[460.0],[832.0],[725.0],[869.0],[701.0],[869.0],[170.0],[204.0],[573.0],[525.0],[671.0],[460.0],[67.0],[869.0],[589.0],[125.0],[286.0],[869.0],[677.0],[704.0],[903.0],[71.0],[631.0]
68,[870.0],[74.0],[973.0],[869.0],[982.0],[286.0],[679.0],[624.0],[857.0],[125.0],[460.0],[610.0],[775.0],[602.0],[854.0],[906.0],[920.0],[699.0],[433.0],[451.0],[274.0],[460.0],[869.0],[775.0],[865.0]
69,[715.0],[460.0],[436.0],[157.0],[443.0],[684.0],[496.0],[321.0],[706.0],[197.0],[646.0],[688.0],[266.0],[525.0],[980.0],[234.0],[315.0],[37.0],[198.0],[635.0],[831.0],[830.0],[705.0],[896.0],[499.0]
70,[599.0],[739.0],[197.0],[591.0],[457.0],[13.0],[152.0],[205.0],[501.0],[697.0],[891.0],[71.0],[55.0],[197.0],[819.0],[566.0],[980.0],[395.0],[367.0],[461.0],[9.0],[114.0],[67.0],[436.0],[195.0]
71,[921.0],[873.0],[401.0],[158.0],[121.0],[41.0],[869.0],[649.0],[671.0],[932.0],[428.0],[869.0],[590.0],[838.0],[676.0],[130.0],[88.0],[1.0],[785.0],[920.0],[460.0],[247.0],[392.0],[620.0],[929.0]
72,[985.0],[910.0],[234.0],[542.0],[967.0],[624.0],[775.0],[566.0],[869.0],[526.0],[769.0],[769.0],[676.0],[325.0],[66.0],[911.0],[972.0],[817.0],[531.0],[769.0],[704.0],[617.0],[502.0],[49.0],[148.0]
73,[35.0],[64.0],[566.0],[415.0],[968.0],[168.0],[635.0],[415.0],[780.0],[306.0],[958.0],[921.0],[147.0],[947.0],[744.0],[616.0],[624.0],[525.0],[415.0],[774.0],[639.0],[858.0],[985.0],[566.0],[291.0]
74,[234.0],[294.0],[699.0],[697.0],[392.0],[254.0],[114.0],[521.0],[567.0],[0.0],[49.0],[254.0],[865.0],[500.0],[638.0],[54.0],[254.0],[898.0],[261.0],[735.0],[739.0],[30.0],[49.0],[125.0],[210.0]
75,[631.0],[895.0],[875.0],[507.0],[1.0],[161.0],[149.0],[424.0],[761.0],[898.0],[638.0],[321.0],[250.0],[78.0],[234.0],[525.0],[841.0],[78.0],[124.0],[296.0],[920.0],[125.0],[780.0],[761.0],[932.0]
76,[130.0],[887.0],[17.0],[204.0],[755.0],[508.0],[897.0],[972.0],[754.0],[286.0],[13.0],[566.0],[854.0],[232.0],[875.0],[754.0],[566.0],[793.0],[385.0],[148.0],[266.0],[291.0],[234.0],[740.0],[185.0]
77,[399.0],[620.0],[1.0],[755.0],[381.0],[204.0],[889.0],[704.0],[819.0],[243.0],[254.0],[565.0],[261.0],[840.0],[972.0],[343.0],[296.0],[704.0],[7.0],[754.0],[445.0],[702.0],[35.0],[296.0],[77.0]
78,[242.0],[759.0],[77.0],[981.0],[108.0],[966.0],[363.0],[755.0],[414.0],[755.0],[67.0],[400.0],[330.0],[567.0],[13.0],[957.0],[617.0],[458.0],[412.0],[210.0],[906.0],[708.0],[395.0],[7.0],[898.0]
79,[21.0],[297.0],[40.0],[648.0],[886.0],[458.0],[585.0],[382.0],[637.0],[616.0],[755.0],[204.0],[932.0],[984.0],[708.0],[755.0],[363.0],[959.0],[373.0],[13.0],[49.0],[306.0],[232.0],[382.0],[663.0]
80,[784.0],[277.0],[932.0],[673.0],[708.0],[77.0],[769.0],[583.0],[415.0],[629.0],[427.0],[816.0],[499.0],[204.0],[275.0],[382.0],[400.0],[673.0],[740.0],[141.0],[680.0],[793.0],[816.0],[272.0],[306.0]
81,[817.0],[896.0],[816.0],[372.0],[115.0],[943.0],[525.0],[738.0],[866.0],[63.0],[382.0],[750.0],[253.0],[13.0],[817.0],[732.0],[430.0],[381.0],[665.0],[211.0],[321.0],[26.0],[745.0],[293.0],[947.0]
82,[916.0],[125.0],[195.0],[708.0],[790.0],[368.0],[643.0],[742.0],[969.0],[732.0],[292.0],[296.0],[77.0],[708.0],[479.0],[197.0],[616.0],[105.0],[382.0],[708.0],[13.0],[866.0],[732.0],[583.0],[533.0]
83,[526.0],[875.0],[327.0],[120.0],[583.0],[277.0],[136.0],[737.0],[782.0],[630.0],[372.0],[382.0],[804.0],[479.0],[349.0],[583.0],[204.0],[885.0],[456.0],[609.0],[454.0],[755.0],[619.0],[736.0],[672.0]
84,[761.0],[349.0],[382.0],[271.0],[271.0],[912.0],[768.0],[430.0],[619.0],[358.0],[583.0],[870.0],[755.0],[583.0],[496.0],[738.0],[898.0],[350.0],[583.0],[755.0],[526.0],[533.0],[858.0],[724.0],[349.0]
85,[159.0],[249.0],[789.0],[220.0],[0.0],[647.0],[755.0],[487.0],[583.0],[718.0],[896.0],[336.0],[994.0],[271.0],[738.0],[718.0],[444.0],[14.0],[738.0],[279.0],[898.0],[920.0],[236.0],[285.0],[985.0]
86,[380.0],[642.0],[14.0],[897.0],[495.0],[102.0],[402.0],[996.0],[393.0],[389.0],[443.0],[789.0],[291.0],[594.0],[718.0],[837.0],[959.0],[738.0],[236.0],[199.0],[306.0],[220.0],[845.0],[958.0],[293.0]
87,[492.0],[412.0],[790.0],[810.0],[723.0],[745.0],[959.0],[3.0],[979.0],[236.0],[79.0],[14.0],[117.0],[1.0],[156.0],[667.0],[382.0],[361.0],[821.0],[252.0],[373.0],[977.0],[313.0],[53.0],[487.0]
88,[901.0],[708.0],[709.0],[977.0],[987.0],[984.0],[856.0],[275.0],[495.0],[351.0],[977.0],[160.0],[491.0],[79.0],[736.0],[86.0],[111.0],[746.0],[603.0],[870.0],[755.0],[894.0],[996.0],[739.0],[666.0]
89,[674.0],[156.0],[487.0],[307.0],[79.0],[40.0],[873.0],[734.0],[987.0],[709.0],[380.0],[498.0],[202.0],[812.0],[220.0],[196.0],[789.0],[845.0],[285.0],[14.0],[514.0],[609.0],[352.0],[819.0],[978.0]
90,[102.0],[821.0],[672.0],[541.0],[120.0],[220.0],[252.0],[977.0],[624.0],[285.0],[922.0],[849.0],[70.0],[434.0],[79.0],[649.0],[14.0],[220.0],[249.0],[293.0],[969.0],[298.0],[388.0],[183.0],[624.0]
91,[490.0],[603.0],[665.0],[651.0],[62.0],[595.0],[14.0],[501.0],[229.0],[220.0],[559.0],[220.0],[672.0],[327.0],[42.0],[977.0],[738.0],[540.0],[183.0],[102.0],[382.0],[508.0],[559.0],[977.0],[979.0]
92,[630.0],[95.0],[416.0],[928.0],[977.0],[58.0],[535.0],[785.0],[541.0],[73.0],[928.0],[487.0],[737.0],[392.0],[977.0],[812.0],[0.0],[140.0],[977.0],[220.0],[372.0],[285.0],[43.0],[610.0],[147.0]
93,[461.0],[220.0],[62.0],[22.0],[538.0],[977.0],[236.0],[285.0],[544.0],[594.0],[346.0],[977.0],[73.0],[544.0],[609.0],[968.0],[742.0],[947.0],[494.0],[73.0],[905.0],[965.0],[62.0],[501.0],[894.0]
94,[236.0],[42.0],[626.0],[785.0],[675.0],[94.0],[220.0],[651.0],[538.0],[994.0],[24.0],[914.0],[33.0],[642.0],[836.0],[610.0],[395.0],[372.0],[43.0],[595.0],[496.0],[970.0],[788.0],[843.0],[79.0]
95,[821.0],[79.0],[977.0],[967.0],[125.0],[538.0],[285.0],[444.0],[633.0],[652.0],[816.0],[976.0],[211.0],[418.0],[449.0],[285.0],[419.0],[977.0],[211.0],[79.0],[630.0],[526.0],[993.0],[127.0],[362.0]
96,[603.0],[977.0],[812.0],[392.0],[565.0],[978.0],[977.0],[800.0],[314.0],[419.0],[787.0],[327.0],[501.0],[465.0],[388.0],[158.0],[977.0],[510.0],[309.0],[914.0],[796.0],[355.0],[544.0],[967.0],[501.0]
97,[95.0],[449.0],[493.0],[156.0],[373.0],[8.0],[72.0],[526.0],[981.0],[894.0],[129.0],[465.0],[632.0],[903.0],[740.0],[446.0],[559.0],[624.0],[20.0],[977.0],[352.0],[961.0],[285.0],[314.0],[335.0]
98,[800.0],[314.0],[457.0],[858.0],[231.0],[961.0],[78.0],[961.0],[373.0],[444.0],[10.0],[392.0],[544.0],[699.0],[418.0],[314.0],[174.0],[526.0],[158.0],[43.0],[79.0],[880.0],[922.0],[231.0],[62.0]
99,[285.0],[993.0],[285.0],[880.0],[961.0],[740.0],[756.0],[776.0],[273.0],[64.0],[78.0],[285.0],[880.0],[961.0],[903.0],[371.0],[487.0],[800.0],[314.0],[11.0],[98.0],[577.0],[314.0],[993.0],[268.0]
100,[540.0],[611.0],[156.0],[466.0],[880.0],[560.0],[880.0],[880.0],[684.0],[268.0],[956.0],[972.0],[455.0],[528.0],[291.0],[880.0],[285.0],[681.0],[944.0],[965.0],[64.0],[12.0],[446.0],[555.0],[544.0]
101,[844.0],[194.0],[283.0],[903.0],[194.0],[903.0],[568.0],[740.0],[654.0],[362.0],[961.0],[838.0],[709.0],[931.0],[976.0],[44.0],[314.0],[737.0],[258.0],[465.0],[651.0],[568.0],[871.0],[383.0],[592.0]
102,[62.0],[12.0],[314.0],[915.0],[605.0],[196.0],[552.0],[751.0],[546.0],[327.0],[681.0],[681.0],[944.0],[700.0],[499.0],[568.0],[666.0],[568.0],[625.0],[444.0],[544.0],[78.0],[725.0],[593.0],[944.0]
103,[624.0],[196.0],[158.0],[394.0],[418.0],[82.0],[667.0],[418.0],[394.0],[544.0],[782.0],[903.0],[577.0],[978.0],[654.0],[984.0],[82.0],[625.0],[654.0],[633.0],[268.0],[749.0],[134.0],[96.0],[961.0]
104,[444.0],[654.0],[373.0],[667.0],[903.0],[654.0],[961.0],[903.0],[873.0],[483.0],[880.0],[740.0],[169.0],[181.0],[180.0],[499.0],[654.0],[450.0],[498.0],[642.0],[125.0],[0.0],[456.0],[903.0],[250.0]
105,[544.0],[479.0],[529.0],[17.0],[311.0],[309.0],[931.0],[749.0],[214.0],[961.0],[737.0],[654.0],[694.0],[77.0],[420.0],[97.0],[29.0],[961.0],[359.0],[880.0],[757.0],[719.0],[506.0],[643.0],[833.0]
