Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
13,[770.0],[712.0],[970.0],[449.0],[177.0],[63.0],[306.0],[979.0],[229.0],[389.0],[517.0],[576.0],[388.0],[54.0],[977.0],[986.0],[245.0],[598.0],[32.0],[222.0],[469.0],[469.0],[973.0],[151.0],[558.0]
14,[98.0],[24.0],[403.0],[274.0],[953.0],[952.0],[94.0],[980.0],[445.0],[998.0],[982.0],[341.0],[977.0],[838.0],[614.0],[812.0],[672.0],[224.0],[625.0],[797.0],[277.0],[855.0],[85.0],[50.0],[247.0]
15,[738.0],[661.0],[508.0],[982.0],[135.0],[265.0],[568.0],[120.0],[316.0],[760.0],[274.0],[835.0],[411.0],[814.0],[654.0],[894.0],[43.0],[218.0],[505.0],[445.0],[748.0],[760.0],[438.0],[727.0],[973.0]
16,[894.0],[728.0],[922.0],[121.0],[609.0],[193.0],[708.0],[145.0],[364.0],[514.0],[523.0],[658.0],[945.0],[706.0],[488.0],[543.0],[270.0],[882.0],[882.0],[841.0],[413.0],[514.0],[981.0],[580.0],[486.0]
17,[243.0],[663.0],[319.0],[529.0],[255.0],[117.0],[555.0],[756.0],[884.0],[497.0],[321.0],[512.0],[794.0],[538.0],[571.0],[20.0],[905.0],[935.0],[935.0],[884.0],[893.0],[389.0],[843.0],[48.0],[69.0]
18,[890.0],[858.0],[357.0],[831.0],[224.0],[13.0],[361.0],[11.0],[222.0],[978.0],[201.0],[813.0],[676.0],[67.0],[672.0],[931.0],[537.0],[85.0],[85.0],[680.0],[74.0],[383.0],[502.0],[956.0],[504.0]
19,[65.0],[879.0],[717.0],[18.0],[965.0],[158.0],[808.0],[532.0],[285.0],[400.0],[542.0],[636.0],[878.0],[856.0],[266.0],[82.0],[352.0],[595.0],[595.0],[671.0],[544.0],[876.0],[346.0],[386.0],[534.0]
20,[961.0],[853.0],[362.0],[292.0],[271.0],[459.0],[679.0],[385.0],[79.0],[429.0],[308.0],[138.0],[461.0],[415.0],[641.0],[650.0],[569.0],[83.0],[556.0],[933.0],[947.0],[820.0],[925.0],[173.0],[356.0]
21,[687.0],[280.0],[854.0],[463.0],[635.0],[244.0],[174.0],[92.0],[37.0],[520.0],[107.0],[807.0],[508.0],[369.0],[568.0],[156.0],[126.0],[625.0],[343.0],[937.0],[901.0],[884.0],[775.0],[40.0],[790.0]
22,[623.0],[13.0],[158.0],[911.0],[978.0],[710.0],[722.0],[152.0],[631.0],[708.0],[922.0],[246.0],[464.0],[620.0],[37.0],[709.0],[951.0],[476.0],[129.0],[855.0],[687.0],[546.0],[267.0],[688.0],[959.0]
23,[116.0],[798.0],[63.0],[990.0],[142.0],[911.0],[459.0],[677.0],[708.0],[471.0],[242.0],[60.0],[982.0],[257.0],[557.0],[887.0],[151.0],[9.0],[898.0],[339.0],[898.0],[495.0],[400.0],[723.0],[981.0]
24,[72.0],[98.0],[430.0],[576.0],[20.0],[806.0],[541.0],[571.0],[933.0],[668.0],[148.0],[586.0],[325.0],[873.0],[337.0],[672.0],[727.0],[556.0],[459.0],[442.0],[727.0],[153.0],[95.0],[960.0],[338.0]
25,[766.0],[490.0],[459.0],[366.0],[740.0],[463.0],[794.0],[707.0],[735.0],[544.0],[207.0],[344.0],[35.0],[45.0],[532.0],[777.0],[173.0],[923.0],[117.0],[525.0],[394.0],[140.0],[142.0],[266.0],[732.0]
26,[141.0],[304.0],[533.0],[192.0],[123.0],[36.0],[62.0],[738.0],[592.0],[74.0],[360.0],[8.0],[533.0],[228.0],[79.0],[139.0],[386.0],[939.0],[63.0],[759.0],[623.0],[806.0],[932.0],[200.0],[604.0]
27,[387.0],[356.0],[244.0],[345.0],[749.0],[990.0],[182.0],[641.0],[157.0],[939.0],[460.0],[974.0],[684.0],[155.0],[317.0],[177.0],[48.0],[737.0],[244.0],[740.0],[270.0],[710.0],[271.0],[179.0],[756.0]
28,[156.0],[930.0],[271.0],[619.0],[100.0],[791.0],[33.0],[421.0],[133.0],[13.0],[387.0],[505.0],[250.0],[478.0],[77.0],[337.0],[867.0],[855.0],[158.0],[820.0],[397.0],[201.0],[44.0],[526.0],[597.0]
29,[656.0],[15.0],[204.0],[119.0],[754.0],[192.0],[13.0],[488.0],[621.0],[79.0],[944.0],[811.0],[706.0],[471.0],[285.0],[10.0],[592.0],[998.0],[430.0],[134.0],[314.0],[308.0],[40.0],[281.0],[731.0]
30,[367.0],[11.0],[123.0],[464.0],[347.0],[815.0],[115.0],[474.0],[186.0],[569.0],[393.0],[557.0],[146.0],[575.0],[31.0],[344.0],[274.0],[381.0],[35.0],[269.0],[903.0],[6.0],[759.0],[176.0],[274.0]
31,[762.0],[957.0],[100.0],[40.0],[482.0],[95.0],[24.0],[266.0],[449.0],[672.0],[650.0],[938.0],[471.0],[614.0],[561.0],[556.0],[806.0],[505.0],[533.0],[285.0],[977.0],[345.0],[739.0],[456.0],[242.0]
32,[869.0],[981.0],[749.0],[723.0],[400.0],[932.0],[876.0],[947.0],[936.0],[245.0],[731.0],[276.0],[797.0],[70.0],[769.0],[246.0],[239.0],[876.0],[924.0],[37.0],[933.0],[756.0],[594.0],[714.0],[516.0]
33,[931.0],[258.0],[214.0],[688.0],[520.0],[271.0],[728.0],[327.0],[0.0],[43.0],[605.0],[860.0],[407.0],[951.0],[944.0],[882.0],[963.0],[827.0],[418.0],[646.0],[306.0],[148.0],[814.0],[490.0],[495.0]
34,[266.0],[592.0],[193.0],[285.0],[223.0],[267.0],[43.0],[371.0],[679.0],[93.0],[106.0],[483.0],[846.0],[151.0],[622.0],[505.0],[841.0],[820.0],[893.0],[316.0],[667.0],[360.0],[867.0],[925.0],[148.0]
35,[185.0],[787.0],[607.0],[251.0],[395.0],[485.0],[596.0],[753.0],[516.0],[526.0],[452.0],[395.0],[154.0],[727.0],[156.0],[944.0],[364.0],[86.0],[394.0],[575.0],[709.0],[427.0],[229.0],[142.0],[89.0]
36,[293.0],[275.0],[283.0],[284.0],[855.0],[969.0],[192.0],[629.0],[457.0],[142.0],[616.0],[41.0],[87.0],[173.0],[650.0],[93.0],[316.0],[678.0],[610.0],[197.0],[125.0],[3.0],[841.0],[223.0],[453.0]
37,[668.0],[689.0],[139.0],[293.0],[998.0],[956.0],[986.0],[795.0],[238.0],[855.0],[931.0],[666.0],[115.0],[48.0],[501.0],[706.0],[222.0],[800.0],[448.0],[775.0],[460.0],[999.0],[445.0],[946.0],[891.0]
38,[575.0],[959.0],[684.0],[352.0],[434.0],[727.0],[262.0],[225.0],[478.0],[49.0],[187.0],[777.0],[96.0],[386.0],[605.0],[965.0],[445.0],[388.0],[931.0],[635.0],[252.0],[928.0],[316.0],[445.0],[811.0]
39,[646.0],[575.0],[711.0],[941.0],[789.0],[17.0],[945.0],[417.0],[399.0],[655.0],[532.0],[197.0],[283.0],[580.0],[478.0],[199.0],[797.0],[451.0],[696.0],[142.0],[234.0],[416.0],[427.0],[682.0],[249.0]
40,[933.0],[56.0],[334.0],[602.0],[811.0],[554.0],[977.0],[517.0],[808.0],[333.0],[385.0],[153.0],[193.0],[708.0],[179.0],[842.0],[83.0],[164.0],[927.0],[704.0],[909.0],[660.0],[797.0],[539.0],[713.0]
41,[74.0],[564.0],[260.0],[180.0],[218.0],[48.0],[82.0],[428.0],[961.0],[504.0],[750.0],[345.0],[659.0],[429.0],[575.0],[117.0],[849.0],[91.0],[701.0],[978.0],[266.0],[523.0],[649.0],[850.0],[363.0]
42,[977.0],[458.0],[171.0],[41.0],[531.0],[173.0],[372.0],[750.0],[903.0],[52.0],[601.0],[574.0],[241.0],[660.0],[788.0],[244.0],[595.0],[212.0],[949.0],[400.0],[561.0],[939.0],[364.0],[401.0],[531.0]
43,[239.0],[359.0],[384.0],[757.0],[14.0],[386.0],[20.0],[205.0],[800.0],[262.0],[205.0],[410.0],[62.0],[169.0],[43.0],[638.0],[801.0],[343.0],[688.0],[630.0],[284.0],[998.0],[222.0],[514.0],[221.0]
44,[376.0],[61.0],[484.0],[860.0],[630.0],[183.0],[351.0],[260.0],[67.0],[173.0],[831.0],[135.0],[570.0],[833.0],[931.0],[444.0],[876.0],[129.0],[255.0],[223.0],[571.0],[222.0],[884.0],[506.0],[733.0]
45,[352.0],[80.0],[873.0],[483.0],[555.0],[845.0],[270.0],[601.0],[183.0],[646.0],[185.0],[583.0],[726.0],[249.0],[805.0],[953.0],[700.0],[706.0],[804.0],[293.0],[738.0],[482.0],[23.0],[389.0],[789.0]
46,[111.0],[114.0],[776.0],[658.0],[905.0],[618.0],[812.0],[831.0],[683.0],[525.0],[674.0],[420.0],[98.0],[713.0],[695.0],[569.0],[820.0],[607.0],[824.0],[217.0],[755.0],[775.0],[19.0],[469.0],[520.0]
47,[630.0],[810.0],[230.0],[919.0],[508.0],[442.0],[825.0],[134.0],[618.0],[956.0],[502.0],[167.0],[273.0],[981.0],[57.0],[653.0],[827.0],[283.0],[811.0],[168.0],[113.0],[635.0],[485.0],[858.0],[42.0]
48,[155.0],[870.0],[786.0],[39.0],[403.0],[843.0],[663.0],[481.0],[182.0],[151.0],[703.0],[944.0],[304.0],[732.0],[214.0],[829.0],[24.0],[139.0],[557.0],[686.0],[654.0],[142.0],[230.0],[660.0],[964.0]
49,[954.0],[699.0],[574.0],[991.0],[733.0],[741.0],[930.0],[982.0],[575.0],[727.0],[123.0],[156.0],[356.0],[363.0],[421.0],[681.0],[661.0],[326.0],[404.0],[422.0],[220.0],[704.0],[526.0],[760.0],[954.0]
50,[763.0],[725.0],[347.0],[578.0],[721.0],[294.0],[660.0],[450.0],[797.0],[58.0],[751.0],[863.0],[984.0],[604.0],[172.0],[667.0],[712.0],[889.0],[944.0],[708.0],[864.0],[978.0],[635.0],[83.0],[782.0]
51,[456.0],[407.0],[603.0],[472.0],[49.0],[104.0],[926.0],[512.0],[814.0],[386.0],[830.0],[650.0],[490.0],[195.0],[914.0],[779.0],[663.0],[564.0],[375.0],[881.0],[768.0],[250.0],[223.0],[395.0],[195.0]
52,[943.0],[319.0],[422.0],[302.0],[825.0],[533.0],[514.0],[290.0],[402.0],[951.0],[781.0],[769.0],[367.0],[442.0],[627.0],[783.0],[728.0],[552.0],[387.0],[849.0],[560.0],[223.0],[338.0],[827.0],[843.0]
53,[914.0],[104.0],[914.0],[65.0],[775.0],[283.0],[127.0],[99.0],[984.0],[554.0],[392.0],[875.0],[159.0],[345.0],[464.0],[693.0],[68.0],[394.0],[156.0],[88.0],[821.0],[107.0],[538.0],[468.0],[957.0]
54,[571.0],[464.0],[907.0],[314.0],[830.0],[402.0],[661.0],[981.0],[164.0],[200.0],[638.0],[677.0],[612.0],[192.0],[480.0],[705.0],[200.0],[893.0],[564.0],[467.0],[256.0],[197.0],[67.0],[700.0],[787.0]
55,[707.0],[353.0],[685.0],[962.0],[804.0],[315.0],[712.0],[363.0],[857.0],[926.0],[607.0],[996.0],[639.0],[576.0],[241.0],[53.0],[87.0],[879.0],[395.0],[985.0],[806.0],[904.0],[216.0],[383.0],[275.0]
56,[421.0],[497.0],[979.0],[452.0],[268.0],[656.0],[855.0],[558.0],[739.0],[301.0],[952.0],[248.0],[674.0],[342.0],[387.0],[940.0],[498.0],[700.0],[144.0],[454.0],[762.0],[584.0],[375.0],[935.0],[689.0]
57,[709.0],[480.0],[40.0],[376.0],[452.0],[98.0],[771.0],[782.0],[809.0],[930.0],[741.0],[967.0],[872.0],[835.0],[671.0],[412.0],[533.0],[193.0],[996.0],[447.0],[378.0],[11.0],[789.0],[625.0],[735.0]
58,[677.0],[402.0],[302.0],[428.0],[263.0],[726.0],[15.0],[249.0],[325.0],[661.0],[265.0],[641.0],[703.0],[949.0],[762.0],[749.0],[932.0],[521.0],[650.0],[281.0],[537.0],[436.0],[625.0],[129.0],[133.0]
59,[565.0],[250.0],[723.0],[16.0],[406.0],[151.0],[301.0],[440.0],[430.0],[858.0],[146.0],[571.0],[147.0],[153.0],[100.0],[533.0],[969.0],[684.0],[229.0],[150.0],[742.0],[266.0],[318.0],[85.0],[183.0]
60,[640.0],[285.0],[229.0],[634.0],[26.0],[114.0],[150.0],[195.0],[244.0],[15.0],[193.0],[738.0],[392.0],[341.0],[906.0],[935.0],[704.0],[35.0],[445.0],[341.0],[463.0],[28.0],[176.0],[595.0],[157.0]
61,[84.0],[431.0],[445.0],[457.0],[653.0],[507.0],[585.0],[843.0],[916.0],[110.0],[325.0],[707.0],[781.0],[300.0],[499.0],[595.0],[44.0],[325.0],[841.0],[926.0],[670.0],[882.0],[490.0],[448.0],[618.0]
62,[632.0],[79.0],[841.0],[794.0],[449.0],[620.0],[557.0],[105.0],[845.0],[368.0],[139.0],[890.0],[38.0],[509.0],[751.0],[291.0],[346.0],[533.0],[316.0],[301.0],[808.0],[60.0],[232.0],[291.0],[857.0]
63,[884.0],[37.0],[316.0],[921.0],[487.0],[576.0],[851.0],[336.0],[756.0],[305.0],[158.0],[166.0],[437.0],[322.0],[722.0],[129.0],[578.0],[244.0],[884.0],[15.0],[679.0],[505.0],[734.0],[556.0],[186.0]
64,[885.0],[771.0],[649.0],[494.0],[182.0],[949.0],[458.0],[300.0],[391.0],[615.0],[533.0],[312.0],[204.0],[359.0],[38.0],[85.0],[271.0],[838.0],[427.0],[930.0],[399.0],[827.0],[531.0],[680.0],[208.0]
65,[250.0],[309.0],[364.0],[812.0],[62.0],[153.0],[858.0],[856.0],[533.0],[716.0],[684.0],[34.0],[499.0],[91.0],[392.0],[488.0],[444.0],[985.0],[649.0],[858.0],[23.0],[700.0],[520.0],[522.0],[744.0]
66,[471.0],[939.0],[884.0],[854.0],[794.0],[150.0],[800.0],[359.0],[684.0],[761.0],[283.0],[75.0],[538.0],[18.0],[638.0],[825.0],[95.0],[608.0],[759.0],[644.0],[100.0],[381.0],[110.0],[198.0],[360.0]
67,[109.0],[796.0],[222.0],[894.0],[945.0],[12.0],[737.0],[203.0],[220.0],[970.0],[639.0],[268.0],[227.0],[831.0],[706.0],[774.0],[267.0],[853.0],[222.0],[533.0],[749.0],[130.0],[429.0],[882.0],[592.0]
68,[66.0],[72.0],[797.0],[530.0],[613.0],[341.0],[212.0],[958.0],[762.0],[41.0],[444.0],[767.0],[251.0],[848.0],[444.0],[924.0],[485.0],[660.0],[797.0],[146.0],[502.0],[231.0],[733.0],[218.0],[924.0]
69,[778.0],[926.0],[281.0],[33.0],[681.0],[835.0],[55.0],[542.0],[729.0],[197.0],[38.0],[291.0],[55.0],[768.0],[204.0],[552.0],[579.0],[63.0],[503.0],[139.0],[932.0],[463.0],[414.0],[505.0],[399.0]
70,[172.0],[301.0],[759.0],[231.0],[692.0],[345.0],[678.0],[89.0],[675.0],[922.0],[793.0],[448.0],[662.0],[852.0],[793.0],[418.0],[552.0],[430.0],[680.0],[607.0],[271.0],[791.0],[593.0],[75.0],[330.0]
71,[187.0],[643.0],[527.0],[877.0],[33.0],[912.0],[373.0],[891.0],[136.0],[897.0],[459.0],[935.0],[111.0],[380.0],[187.0],[893.0],[853.0],[158.0],[84.0],[265.0],[674.0],[192.0],[729.0],[343.0],[852.0]
72,[400.0],[200.0],[35.0],[961.0],[496.0],[736.0],[451.0],[495.0],[230.0],[385.0],[366.0],[820.0],[511.0],[697.0],[814.0],[394.0],[893.0],[258.0],[724.0],[193.0],[703.0],[430.0],[369.0],[978.0],[848.0]
73,[526.0],[1.0],[153.0],[954.0],[921.0],[585.0],[91.0],[242.0],[375.0],[461.0],[675.0],[85.0],[766.0],[608.0],[639.0],[879.0],[580.0],[520.0],[552.0],[585.0],[853.0],[295.0],[675.0],[531.0],[742.0]
74,[142.0],[889.0],[34.0],[323.0],[634.0],[877.0],[388.0],[516.0],[606.0],[608.0],[776.0],[556.0],[796.0],[934.0],[830.0],[853.0],[233.0],[789.0],[60.0],[912.0],[267.0],[780.0],[47.0],[630.0],[258.0]
75,[223.0],[558.0],[45.0],[420.0],[457.0],[975.0],[164.0],[453.0],[802.0],[232.0],[257.0],[625.0],[72.0],[790.0],[268.0],[399.0],[848.0],[526.0],[633.0],[736.0],[969.0],[872.0],[123.0],[635.0],[391.0]
76,[214.0],[732.0],[664.0],[646.0],[936.0],[189.0],[489.0],[501.0],[419.0],[439.0],[722.0],[343.0],[874.0],[258.0],[918.0],[491.0],[768.0],[400.0],[581.0],[723.0],[485.0],[499.0],[852.0],[396.0],[555.0]
77,[30.0],[713.0],[228.0],[160.0],[117.0],[526.0],[500.0],[106.0],[610.0],[640.0],[210.0],[129.0],[441.0],[689.0],[608.0],[609.0],[486.0],[223.0],[828.0],[780.0],[751.0],[576.0],[768.0],[429.0],[879.0]
78,[362.0],[896.0],[702.0],[517.0],[199.0],[400.0],[939.0],[621.0],[219.0],[485.0],[888.0],[885.0],[834.0],[959.0],[14.0],[434.0],[69.0],[978.0],[868.0],[584.0],[437.0],[580.0],[878.0],[721.0],[853.0]
79,[657.0],[567.0],[265.0],[752.0],[631.0],[223.0],[609.0],[133.0],[76.0],[408.0],[617.0],[143.0],[116.0],[995.0],[630.0],[460.0],[247.0],[142.0],[218.0],[130.0],[499.0],[913.0],[657.0],[49.0],[955.0]
80,[579.0],[984.0],[952.0],[239.0],[928.0],[635.0],[177.0],[857.0],[818.0],[660.0],[947.0],[218.0],[968.0],[178.0],[721.0],[387.0],[504.0],[531.0],[672.0],[221.0],[996.0],[208.0],[356.0],[789.0],[893.0]
81,[711.0],[618.0],[155.0],[507.0],[862.0],[520.0],[953.0],[259.0],[492.0],[823.0],[844.0],[949.0],[940.0],[470.0],[49.0],[605.0],[534.0],[721.0],[94.0],[975.0],[488.0],[688.0],[883.0],[520.0],[394.0]
82,[964.0],[604.0],[697.0],[331.0],[71.0],[531.0],[543.0],[735.0],[332.0],[250.0],[347.0],[525.0],[364.0],[642.0],[829.0],[167.0],[640.0],[801.0],[360.0],[791.0],[956.0],[515.0],[978.0],[488.0],[754.0]
83,[443.0],[412.0],[427.0],[701.0],[676.0],[396.0],[677.0],[157.0],[550.0],[111.0],[409.0],[644.0],[544.0],[432.0],[250.0],[218.0],[238.0],[506.0],[483.0],[919.0],[358.0],[723.0],[347.0],[608.0],[898.0]
84,[407.0],[130.0],[464.0],[795.0],[902.0],[789.0],[421.0],[186.0],[561.0],[37.0],[885.0],[910.0],[668.0],[652.0],[96.0],[106.0],[973.0],[307.0],[9.0],[415.0],[580.0],[119.0],[749.0],[307.0],[0.0]
85,[948.0],[704.0],[241.0],[926.0],[570.0],[733.0],[571.0],[148.0],[460.0],[285.0],[878.0],[93.0],[390.0],[644.0],[943.0],[690.0],[351.0],[88.0],[106.0],[873.0],[386.0],[454.0],[58.0],[508.0],[759.0]
86,[719.0],[571.0],[42.0],[660.0],[402.0],[482.0],[707.0],[167.0],[177.0],[722.0],[984.0],[829.0],[205.0],[563.0],[167.0],[995.0],[20.0],[468.0],[658.0],[119.0],[173.0],[784.0],[662.0],[817.0],[281.0]
87,[840.0],[421.0],[140.0],[301.0],[273.0],[978.0],[898.0],[253.0],[538.0],[383.0],[116.0],[29.0],[402.0],[337.0],[209.0],[77.0],[82.0],[881.0],[919.0],[785.0],[151.0],[269.0],[834.0],[296.0],[599.0]
88,[796.0],[677.0],[117.0],[930.0],[98.0],[142.0],[670.0],[67.0],[388.0],[83.0],[304.0],[77.0],[451.0],[569.0],[221.0],[343.0],[690.0],[728.0],[937.0],[203.0],[951.0],[193.0],[874.0],[583.0],[400.0]
89,[488.0],[488.0],[108.0],[339.0],[726.0],[49.0],[720.0],[737.0],[678.0],[881.0],[330.0],[43.0],[423.0],[640.0],[975.0],[448.0],[825.0],[849.0],[627.0],[202.0],[70.0],[588.0],[441.0],[443.0],[472.0]
90,[101.0],[707.0],[642.0],[858.0],[943.0],[429.0],[17.0],[838.0],[451.0],[468.0],[874.0],[293.0],[212.0],[93.0],[819.0],[876.0],[591.0],[454.0],[187.0],[920.0],[58.0],[817.0],[116.0],[943.0],[978.0]
91,[246.0],[436.0],[122.0],[458.0],[657.0],[366.0],[449.0],[734.0],[212.0],[849.0],[32.0],[562.0],[653.0],[69.0],[311.0],[625.0],[11.0],[544.0],[362.0],[428.0],[17.0],[500.0],[72.0],[987.0],[142.0]
92,[598.0],[747.0],[12.0],[851.0],[304.0],[14.0],[965.0],[883.0],[91.0],[88.0],[356.0],[941.0],[164.0],[141.0],[920.0],[820.0],[246.0],[262.0],[878.0],[892.0],[572.0],[489.0],[766.0],[130.0],[522.0]
93,[633.0],[874.0],[576.0],[142.0],[370.0],[721.0],[998.0],[744.0],[373.0],[700.0],[840.0],[352.0],[334.0],[122.0],[202.0],[272.0],[224.0],[646.0],[356.0],[924.0],[318.0],[352.0],[796.0],[412.0],[352.0]
94,[559.0],[330.0],[938.0],[88.0],[929.0],[925.0],[860.0],[972.0],[334.0],[876.0],[983.0],[489.0],[91.0],[564.0],[785.0],[898.0],[60.0],[93.0],[195.0],[898.0],[20.0],[296.0],[578.0],[661.0],[943.0]
95,[828.0],[32.0],[835.0],[412.0],[443.0],[775.0],[710.0],[191.0],[628.0],[801.0],[657.0],[987.0],[746.0],[140.0],[225.0],[885.0],[807.0],[148.0],[521.0],[118.0],[872.0],[987.0],[968.0],[438.0],[448.0]
96,[557.0],[597.0],[150.0],[946.0],[954.0],[130.0],[140.0],[239.0],[508.0],[820.0],[714.0],[376.0],[919.0],[351.0],[247.0],[952.0],[255.0],[744.0],[904.0],[893.0],[204.0],[161.0],[103.0],[748.0],[728.0]
97,[804.0],[481.0],[912.0],[939.0],[788.0],[391.0],[10.0],[293.0],[403.0],[682.0],[796.0],[243.0],[897.0],[372.0],[685.0],[697.0],[291.0],[542.0],[268.0],[418.0],[496.0],[166.0],[340.0],[191.0],[564.0]
98,[190.0],[752.0],[585.0],[362.0],[532.0],[35.0],[807.0],[352.0],[287.0],[454.0],[72.0],[622.0],[269.0],[821.0],[688.0],[265.0],[556.0],[360.0],[101.0],[715.0],[205.0],[138.0],[507.0],[376.0],[489.0]
99,[811.0],[517.0],[342.0],[426.0],[450.0],[867.0],[976.0],[477.0],[500.0],[337.0],[766.0],[387.0],[970.0],[543.0],[316.0],[226.0],[505.0],[495.0],[559.0],[434.0],[355.0],[577.0],[512.0],[524.0],[941.0]
100,[555.0],[339.0],[657.0],[481.0],[748.0],[87.0],[434.0],[701.0],[452.0],[294.0],[354.0],[175.0],[717.0],[311.0],[963.0],[508.0],[935.0],[308.0],[555.0],[413.0],[936.0],[312.0],[856.0],[169.0],[987.0]
101,[268.0],[438.0],[511.0],[754.0],[989.0],[593.0],[642.0],[964.0],[209.0],[580.0],[41.0],[107.0],[500.0],[309.0],[649.0],[232.0],[129.0],[383.0],[565.0],[961.0],[567.0],[786.0],[354.0],[910.0],[621.0]
102,[775.0],[526.0],[766.0],[747.0],[13.0],[305.0],[565.0],[752.0],[921.0],[407.0],[121.0],[904.0],[39.0],[80.0],[364.0],[403.0],[735.0],[682.0],[1.0],[903.0],[126.0],[574.0],[455.0],[695.0],[9.0]
103,[193.0],[635.0],[719.0],[582.0],[671.0],[136.0],[339.0],[164.0],[641.0],[632.0],[18.0],[608.0],[276.0],[290.0],[222.0],[985.0],[491.0],[725.0],[620.0],[306.0],[994.0],[145.0],[620.0],[337.0],[521.0]
104,[61.0],[789.0],[948.0],[859.0],[79.0],[484.0],[556.0],[55.0],[266.0],[286.0],[834.0],[837.0],[192.0],[742.0],[759.0],[357.0],[434.0],[319.0],[801.0],[670.0],[832.0],[980.0],[240.0],[214.0],[506.0]
105,[810.0],[482.0],[840.0],[374.0],[285.0],[729.0],[255.0],[91.0],[571.0],[335.0],[441.0],[700.0],[860.0],[21.0],[884.0],[503.0],[986.0],[335.0],[83.0],[256.0],[837.0],[327.0],[545.0],[805.0],[28.0]
