Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
41,[715.0],[1407.0],[486.0],[1395.0],[389.0],[189.0],[1240.0],[1204.0],[1148.0],[1054.0],[79.0],[529.0],[149.0],[1252.0],[622.0],[486.0],[1331.0],[305.0],[560.0],[847.0],[872.0],[521.0],[630.0],[1496.0],[1438.0]
42,[970.0],[733.0],[1322.0],[630.0],[365.0],[1170.0],[858.0],[399.0],[652.0],[1087.0],[1441.0],[456.0],[1204.0],[1045.0],[798.0],[865.0],[797.0],[1315.0],[630.0],[225.0],[417.0],[940.0],[804.0],[1082.0],[392.0]
43,[1479.0],[258.0],[1438.0],[1175.0],[1239.0],[452.0],[452.0],[410.0],[1315.0],[816.0],[1022.0],[1195.0],[702.0],[652.0],[4.0],[805.0],[872.0],[1097.0],[1370.0],[684.0],[692.0],[660.0],[178.0],[1197.0],[797.0]
44,[212.0],[37.0],[232.0],[755.0],[1253.0],[842.0],[652.0],[1381.0],[788.0],[1465.0],[425.0],[521.0],[1229.0],[1447.0],[416.0],[477.0],[740.0],[1433.0],[1438.0],[869.0],[17.0],[92.0],[374.0],[840.0],[843.0]
45,[1391.0],[266.0],[1286.0],[1407.0],[871.0],[600.0],[1447.0],[978.0],[312.0],[4.0],[95.0],[141.0],[940.0],[520.0],[147.0],[890.0],[469.0],[872.0],[871.0],[1229.0],[793.0],[1170.0],[1369.0],[85.0],[494.0]
46,[661.0],[1221.0],[1442.0],[266.0],[1221.0],[1186.0],[478.0],[1149.0],[477.0],[420.0],[797.0],[996.0],[1251.0],[955.0],[338.0],[958.0],[1320.0],[211.0],[1242.0],[435.0],[109.0],[1438.0],[37.0],[21.0],[85.0]
47,[1090.0],[773.0],[329.0],[1242.0],[773.0],[379.0],[1090.0],[269.0],[692.0],[738.0],[1385.0],[1478.0],[950.0],[821.0],[73.0],[559.0],[344.0],[1412.0],[970.0],[797.0],[1412.0],[1078.0],[797.0],[1078.0],[127.0]
48,[1357.0],[211.0],[1394.0],[724.0],[1233.0],[632.0],[605.0],[1195.0],[38.0],[1394.0],[1199.0],[94.0],[399.0],[1368.0],[933.0],[981.0],[1394.0],[813.0],[67.0],[1097.0],[646.0],[533.0],[991.0],[773.0],[26.0]
49,[1072.0],[172.0],[1140.0],[1488.0],[105.0],[1031.0],[219.0],[227.0],[1072.0],[721.0],[940.0],[1404.0],[537.0],[792.0],[1160.0],[143.0],[1297.0],[172.0],[570.0],[1147.0],[707.0],[1151.0],[662.0],[634.0],[932.0]
50,[838.0],[570.0],[1195.0],[1041.0],[1186.0],[266.0],[505.0],[1230.0],[389.0],[715.0],[63.0],[1257.0],[1013.0],[1314.0],[16.0],[531.0],[881.0],[1306.0],[1267.0],[127.0],[304.0],[1313.0],[932.0],[1347.0],[683.0]
51,[828.0],[1307.0],[122.0],[1195.0],[290.0],[1229.0],[872.0],[1119.0],[456.0],[804.0],[716.0],[28.0],[187.0],[255.0],[1221.0],[786.0],[135.0],[95.0],[1490.0],[1354.0],[755.0],[371.0],[940.0],[1212.0],[981.0]
52,[655.0],[1370.0],[6.0],[570.0],[352.0],[1148.0],[1231.0],[928.0],[1397.0],[32.0],[562.0],[436.0],[233.0],[698.0],[1438.0],[991.0],[144.0],[797.0],[147.0],[270.0],[1242.0],[704.0],[539.0],[928.0],[900.0]
53,[1433.0],[1442.0],[94.0],[656.0],[527.0],[1101.0],[1188.0],[1276.0],[240.0],[798.0],[1197.0],[1199.0],[125.0],[180.0],[983.0],[1263.0],[1242.0],[757.0],[1303.0],[915.0],[593.0],[679.0],[22.0],[44.0],[1147.0]
54,[665.0],[1047.0],[227.0],[981.0],[1242.0],[593.0],[1064.0],[440.0],[1307.0],[695.0],[705.0],[1139.0],[1413.0],[903.0],[531.0],[1306.0],[365.0],[828.0],[527.0],[646.0],[1413.0],[915.0],[1387.0],[621.0],[869.0]
55,[327.0],[1089.0],[442.0],[726.0],[1030.0],[55.0],[749.0],[1269.0],[78.0],[456.0],[925.0],[502.0],[637.0],[872.0],[141.0],[152.0],[618.0],[56.0],[1442.0],[1219.0],[1280.0],[1117.0],[477.0],[837.0],[1387.0]
56,[727.0],[1032.0],[222.0],[567.0],[879.0],[1303.0],[903.0],[1190.0],[1354.0],[909.0],[532.0],[1309.0],[1089.0],[122.0],[314.0],[189.0],[738.0],[920.0],[842.0],[1016.0],[1263.0],[1469.0],[77.0],[981.0],[1240.0]
57,[599.0],[201.0],[1001.0],[733.0],[1277.0],[112.0],[1164.0],[568.0],[997.0],[1423.0],[1258.0],[296.0],[1450.0],[1296.0],[1014.0],[1014.0],[774.0],[1163.0],[462.0],[1337.0],[158.0],[1468.0],[84.0],[1145.0],[291.0]
58,[872.0],[1400.0],[1240.0],[332.0],[383.0],[1485.0],[220.0],[1373.0],[542.0],[673.0],[632.0],[531.0],[977.0],[1370.0],[481.0],[791.0],[240.0],[428.0],[1406.0],[837.0],[1255.0],[828.0],[700.0],[1387.0],[302.0]
59,[1149.0],[950.0],[1179.0],[929.0],[649.0],[1380.0],[1423.0],[1087.0],[1445.0],[1061.0],[1108.0],[431.0],[1294.0],[1433.0],[320.0],[1219.0],[848.0],[1369.0],[295.0],[602.0],[880.0],[738.0],[383.0],[77.0],[852.0]
60,[1239.0],[383.0],[1132.0],[152.0],[1063.0],[1357.0],[224.0],[786.0],[1197.0],[222.0],[478.0],[563.0],[1477.0],[1188.0],[1145.0],[1403.0],[602.0],[852.0],[1357.0],[819.0],[816.0],[976.0],[73.0],[695.0],[433.0]
61,[1040.0],[73.0],[686.0],[843.0],[981.0],[1240.0],[673.0],[368.0],[685.0],[7.0],[687.0],[687.0],[379.0],[665.0],[508.0],[602.0],[1163.0],[1191.0],[224.0],[1224.0],[1266.0],[691.0],[346.0],[1148.0],[1256.0]
62,[766.0],[573.0],[1100.0],[396.0],[48.0],[1460.0],[978.0],[1387.0],[1106.0],[332.0],[1163.0],[155.0],[1253.0],[238.0],[475.0],[1460.0],[1256.0],[1256.0],[548.0],[233.0],[874.0],[1423.0],[1191.0],[874.0],[1367.0]
63,[1094.0],[745.0],[970.0],[705.0],[418.0],[969.0],[1097.0],[1106.0],[1115.0],[1041.0],[51.0],[75.0],[263.0],[1258.0],[1064.0],[298.0],[1179.0],[700.0],[352.0],[794.0],[1445.0],[960.0],[1270.0],[709.0],[1.0]
64,[1230.0],[167.0],[1149.0],[508.0],[201.0],[548.0],[1323.0],[563.0],[1039.0],[890.0],[1167.0],[128.0],[526.0],[1148.0],[685.0],[840.0],[201.0],[950.0],[426.0],[410.0],[539.0],[492.0],[203.0],[388.0],[700.0]
65,[490.0],[531.0],[301.0],[370.0],[842.0],[1367.0],[207.0],[152.0],[62.0],[564.0],[738.0],[738.0],[250.0],[1337.0],[563.0],[868.0],[842.0],[932.0],[444.0],[301.0],[868.0],[347.0],[840.0],[700.0],[402.0]
66,[632.0],[755.0],[90.0],[874.0],[5.0],[563.0],[702.0],[531.0],[683.0],[1451.0],[91.0],[221.0],[866.0],[970.0],[5.0],[1069.0],[1239.0],[1189.0],[1286.0],[1045.0],[1205.0],[1262.0],[997.0],[71.0],[819.0]
67,[1074.0],[393.0],[684.0],[1192.0],[1327.0],[365.0],[1131.0],[1362.0],[80.0],[1285.0],[1362.0],[824.0],[249.0],[1082.0],[887.0],[1347.0],[575.0],[765.0],[1398.0],[1017.0],[1234.0],[1303.0],[24.0],[1173.0],[1224.0]
68,[1126.0],[1171.0],[1400.0],[879.0],[1347.0],[1230.0],[328.0],[1147.0],[1100.0],[1057.0],[584.0],[519.0],[1032.0],[657.0],[1332.0],[1270.0],[1086.0],[1312.0],[809.0],[563.0],[428.0],[1132.0],[1303.0],[445.0],[1131.0]
69,[986.0],[416.0],[1128.0],[1286.0],[429.0],[270.0],[1098.0],[1079.0],[1257.0],[732.0],[1207.0],[928.0],[118.0],[1128.0],[503.0],[934.0],[67.0],[1070.0],[318.0],[33.0],[992.0],[73.0],[1009.0],[684.0],[692.0]
70,[890.0],[515.0],[352.0],[607.0],[1104.0],[950.0],[824.0],[1.0],[84.0],[217.0],[1311.0],[156.0],[144.0],[207.0],[1115.0],[1486.0],[5.0],[1496.0],[531.0],[634.0],[1144.0],[1258.0],[647.0],[114.0],[874.0]
71,[151.0],[765.0],[890.0],[1022.0],[33.0],[1332.0],[562.0],[1167.0],[546.0],[967.0],[915.0],[692.0],[1082.0],[967.0],[857.0],[1274.0],[879.0],[378.0],[1238.0],[183.0],[895.0],[604.0],[1326.0],[1256.0],[906.0]
72,[922.0],[937.0],[1494.0],[433.0],[1171.0],[1462.0],[1331.0],[824.0],[1079.0],[1218.0],[183.0],[546.0],[563.0],[1138.0],[1056.0],[1126.0],[1323.0],[513.0],[1123.0],[1171.0],[1163.0],[327.0],[863.0],[446.0],[1188.0]
73,[864.0],[119.0],[410.0],[742.0],[325.0],[446.0],[531.0],[903.0],[1400.0],[984.0],[210.0],[1273.0],[1028.0],[688.0],[329.0],[1392.0],[383.0],[1133.0],[1347.0],[1081.0],[650.0],[64.0],[1315.0],[612.0],[614.0]
74,[13.0],[227.0],[403.0],[371.0],[1188.0],[1028.0],[67.0],[167.0],[1110.0],[1494.0],[1442.0],[1479.0],[805.0],[183.0],[1276.0],[864.0],[73.0],[840.0],[1355.0],[177.0],[1039.0],[985.0],[1015.0],[890.0],[546.0]
75,[574.0],[977.0],[522.0],[490.0],[125.0],[1397.0],[1257.0],[939.0],[73.0],[1183.0],[1006.0],[561.0],[1171.0],[1171.0],[1017.0],[1427.0],[945.0],[1171.0],[864.0],[357.0],[1097.0],[137.0],[769.0],[975.0],[1086.0]
76,[266.0],[680.0],[124.0],[238.0],[840.0],[1328.0],[755.0],[56.0],[1156.0],[1307.0],[866.0],[13.0],[123.0],[765.0],[687.0],[1442.0],[91.0],[70.0],[1234.0],[842.0],[954.0],[1171.0],[339.0],[915.0],[106.0]
77,[464.0],[1046.0],[881.0],[111.0],[1398.0],[554.0],[372.0],[818.0],[939.0],[1492.0],[581.0],[1448.0],[986.0],[852.0],[41.0],[1017.0],[997.0],[750.0],[487.0],[938.0],[230.0],[930.0],[1249.0],[325.0],[457.0]
78,[840.0],[895.0],[216.0],[368.0],[592.0],[1496.0],[457.0],[852.0],[522.0],[299.0],[1171.0],[1125.0],[993.0],[939.0],[1086.0],[884.0],[22.0],[1123.0],[101.0],[428.0],[199.0],[831.0],[861.0],[1357.0],[1285.0]
79,[1306.0],[842.0],[832.0],[596.0],[518.0],[837.0],[965.0],[857.0],[995.0],[396.0],[818.0],[1229.0],[524.0],[1468.0],[840.0],[634.0],[863.0],[1479.0],[658.0],[647.0],[661.0],[1006.0],[1426.0],[524.0],[840.0]
80,[1171.0],[1418.0],[1051.0],[1215.0],[1462.0],[124.0],[934.0],[1146.0],[1171.0],[1430.0],[70.0],[1442.0],[765.0],[881.0],[884.0],[1029.0],[455.0],[84.0],[1326.0],[518.0],[790.0],[1465.0],[765.0],[604.0],[24.0]
81,[1464.0],[477.0],[971.0],[915.0],[1106.0],[1171.0],[227.0],[444.0],[804.0],[860.0],[233.0],[101.0],[895.0],[154.0],[155.0],[866.0],[1102.0],[353.0],[490.0],[733.0],[481.0],[840.0],[1255.0],[647.0],[141.0]
82,[1106.0],[604.0],[1133.0],[1163.0],[593.0],[1074.0],[501.0],[470.0],[1133.0],[1102.0],[1402.0],[658.0],[1003.0],[1357.0],[1275.0],[1009.0],[1483.0],[366.0],[328.0],[513.0],[409.0],[650.0],[60.0],[392.0],[422.0]
83,[364.0],[305.0],[852.0],[24.0],[889.0],[185.0],[432.0],[934.0],[378.0],[769.0],[37.0],[322.0],[396.0],[148.0],[1482.0],[1140.0],[415.0],[715.0],[1157.0],[1015.0],[806.0],[992.0],[1195.0],[164.0],[409.0]
84,[570.0],[57.0],[1095.0],[339.0],[146.0],[830.0],[895.0],[328.0],[520.0],[1297.0],[792.0],[423.0],[1332.0],[537.0],[592.0],[903.0],[689.0],[128.0],[71.0],[531.0],[966.0],[1271.0],[1309.0],[409.0],[562.0]
85,[1355.0],[1202.0],[392.0],[466.0],[1195.0],[227.0],[310.0],[312.0],[1426.0],[842.0],[84.0],[258.0],[516.0],[650.0],[483.0],[409.0],[227.0],[206.0],[593.0],[348.0],[920.0],[769.0],[1409.0],[1315.0],[359.0]
86,[1291.0],[964.0],[548.0],[1450.0],[887.0],[877.0],[1163.0],[5.0],[977.0],[1092.0],[1332.0],[779.0],[1257.0],[477.0],[71.0],[837.0],[953.0],[505.0],[322.0],[60.0],[229.0],[1421.0],[263.0],[505.0],[1347.0]
87,[1228.0],[1191.0],[1064.0],[586.0],[225.0],[1427.0],[1271.0],[872.0],[670.0],[1363.0],[152.0],[586.0],[91.0],[902.0],[1373.0],[872.0],[771.0],[189.0],[10.0],[21.0],[752.0],[879.0],[48.0],[240.0],[526.0]
88,[909.0],[1252.0],[73.0],[1237.0],[1199.0],[1082.0],[242.0],[396.0],[423.0],[263.0],[1195.0],[534.0],[333.0],[779.0],[575.0],[1315.0],[1351.0],[208.0],[899.0],[955.0],[1256.0],[812.0],[770.0],[769.0],[508.0]
89,[656.0],[1035.0],[704.0],[1478.0],[1099.0],[21.0],[230.0],[1177.0],[534.0],[296.0],[294.0],[412.0],[401.0],[1169.0],[242.0],[396.0],[1326.0],[330.0],[884.0],[827.0],[265.0],[570.0],[1164.0],[176.0],[152.0]
90,[1413.0],[1364.0],[490.0],[425.0],[258.0],[1133.0],[22.0],[1145.0],[1064.0],[1123.0],[1247.0],[648.0],[265.0],[811.0],[1045.0],[1113.0],[310.0],[569.0],[682.0],[1164.0],[849.0],[732.0],[496.0],[1332.0],[179.0]
91,[899.0],[1239.0],[1384.0],[715.0],[219.0],[742.0],[473.0],[715.0],[1227.0],[99.0],[304.0],[1396.0],[294.0],[689.0],[1249.0],[1191.0],[1231.0],[1495.0],[1149.0],[330.0],[330.0],[409.0],[837.0],[945.0],[1195.0]
92,[1298.0],[1479.0],[1247.0],[1149.0],[17.0],[592.0],[101.0],[704.0],[486.0],[809.0],[265.0],[10.0],[1354.0],[1390.0],[473.0],[1360.0],[353.0],[347.0],[1384.0],[6.0],[737.0],[1409.0],[1086.0],[765.0],[866.0]
93,[640.0],[1181.0],[146.0],[819.0],[1064.0],[700.0],[1247.0],[1482.0],[715.0],[330.0],[373.0],[715.0],[1270.0],[562.0],[1195.0],[1334.0],[10.0],[149.0],[897.0],[157.0],[906.0],[668.0],[1275.0],[339.0],[1309.0]
94,[1295.0],[1186.0],[348.0],[1454.0],[1034.0],[1087.0],[770.0],[1247.0],[1409.0],[1349.0],[879.0],[682.0],[1370.0],[402.0],[1130.0],[955.0],[536.0],[591.0],[837.0],[1239.0],[240.0],[496.0],[1370.0],[60.0],[1398.0]
95,[692.0],[860.0],[1233.0],[330.0],[496.0],[1318.0],[265.0],[1062.0],[1239.0],[431.0],[692.0],[819.0],[1233.0],[866.0],[665.0],[45.0],[1125.0],[437.0],[1295.0],[1479.0],[1479.0],[815.0],[686.0],[715.0],[1247.0]
96,[168.0],[1405.0],[1102.0],[1133.0],[67.0],[1441.0],[1453.0],[195.0],[833.0],[1078.0],[614.0],[1149.0],[418.0],[399.0],[1099.0],[169.0],[548.0],[734.0],[692.0],[1309.0],[1231.0],[1447.0],[1106.0],[1391.0],[330.0]
97,[18.0],[111.0],[1173.0],[804.0],[289.0],[769.0],[751.0],[595.0],[496.0],[60.0],[261.0],[1384.0],[105.0],[782.0],[364.0],[444.0],[258.0],[1239.0],[958.0],[933.0],[1203.0],[656.0],[67.0],[770.0],[1479.0]
98,[180.0],[339.0],[656.0],[1247.0],[528.0],[1115.0],[495.0],[330.0],[849.0],[926.0],[568.0],[1417.0],[1335.0],[447.0],[1212.0],[233.0],[837.0],[1088.0],[1354.0],[1357.0],[305.0],[1361.0],[100.0],[371.0],[563.0]
