Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC)
10,2.85483717918396,3.3028783798217773,3.506740093231201,3.76668381690979,4.031548976898193,4.03222918510437,4.034339427947998,4.042092800140381,4.034691572189331,4.047544717788696,4.040621757507324,3.984576940536499,311.86965560913086
11,2.8530519008636475,3.336728096008301,3.6164872646331787,5.984434127807617,3.9897594451904297,3.9666991233825684,3.9754645824432373,3.9755871295928955,3.9950976371765137,4.006377696990967,3.9702560901641846,3.8393795490264893,286.2313108444214
12,2.865384817123413,3.3632888793945312,3.5738961696624756,3.8267557621002197,4.095163106918335,4.095941543579102,4.09876561164856,4.0980236530303955,4.095818758010864,4.08752179145813,6.116757869720459,3.9743661880493164,340.930144071579
13,2.8553507328033447,3.3213913440704346,3.544633150100708,3.788806915283203,4.043386459350586,4.03849720954895,4.053325176239014,4.053852796554565,4.065658330917358,4.077762603759766,4.282507419586182,3.9908194541931152,360.36351442337036
14,2.809819221496582,3.2196693420410156,3.5061697959899902,3.6627981662750244,3.8414132595062256,4.165739059448242,3.9307661056518555,3.9076828956604004,3.915227174758911,3.9470293521881104,4.0128350257873535,4.017852783203125,269.1555001735687
15,2.8091535568237305,3.269037961959839,3.530888795852661,7.022222518920898,3.906024694442749,3.8982138633728027,3.896672248840332,3.905082941055298,3.9023654460906982,3.9604947566986084,3.9058821201324463,3.792525291442871,285.56102752685547
16,2.872939109802246,3.3219192028045654,3.5249319076538086,3.7848401069641113,4.038460969924927,4.037378549575806,4.044872999191284,4.052075147628784,4.042673587799072,4.0502729415893555,4.222332954406738,3.9419898986816406,311.7775180339813
17,2.861598491668701,3.3293039798736572,3.53519868850708,3.7923166751861572,4.062144041061401,4.05350399017334,4.0587217807769775,4.056643486022949,4.060123920440674,4.042039632797241,6.053666591644287,3.9409403800964355,340.9690225124359
18,2.8743958473205566,3.353639841079712,3.581969976425171,3.8228094577789307,4.081179618835449,4.087591648101807,4.09240198135376,4.100598573684692,4.1084980964660645,4.1169164180755615,4.116106748580933,4.06244683265686,360.47723865509033
19,2.851759433746338,3.2943150997161865,3.4909136295318604,3.746279239654541,4.020751237869263,4.011948347091675,4.0240020751953125,4.02128267288208,4.026964902877808,4.030130624771118,4.018197536468506,3.9633398056030273,311.45792508125305
20,2.794002056121826,3.2529053688049316,3.632516384124756,3.776752471923828,3.9448647499084473,3.93051815032959,3.936969518661499,3.9388654232025146,3.9399001598358154,3.988053560256958,3.9401490688323975,3.8845930099487305,240.76812863349915
21,2.739577293395996,3.1791703701019287,3.4500784873962402,3.6761748790740967,6.792412281036377,3.9107654094696045,3.8801329135894775,3.8823556900024414,3.887716293334961,3.892775774002075,3.9390082359313965,3.8929193019866943,263.3817014694214
22,2.909639835357666,3.3738291263580322,3.6100101470947266,3.8617730140686035,4.092379331588745,4.1048500537872314,4.107083797454834,4.1146581172943115,4.11543869972229,4.118252754211426,4.138361930847168,3.9473156929016113,359.76246404647827
23,2.8710978031158447,3.331054925918579,3.5589206218719482,3.8075788021087646,4.058056592941284,4.064422845840454,4.06580662727356,4.076897144317627,4.079678535461426,4.086452484130859,4.096911191940308,3.9908833503723145,360.07923316955566
24,2.8695571422576904,3.3050081729888916,3.5096523761749268,3.770737648010254,4.038439750671387,4.037852764129639,4.0403525829315186,4.040651082992554,4.04049015045166,4.043671131134033,4.18945050239563,3.941077709197998,311.57036232948303
25,2.8289401531219482,3.289562225341797,3.549696922302246,5.394359350204468,3.9201717376708984,3.903459072113037,3.892601728439331,3.9048218727111816,3.9048452377319336,3.958683729171753,3.9069039821624756,3.7928473949432373,285.2344546318054
26,2.8459486961364746,3.2904601097106934,3.49053692817688,3.7424240112304688,4.016625165939331,4.016253232955933,4.021204471588135,4.02616286277771,4.018086910247803,4.028844118118286,4.015396356582642,3.9889838695526123,312.1599175930023
27,2.823610544204712,3.3128111362457275,3.5370359420776367,3.774010181427002,4.040271997451782,4.040574073791504,4.050396203994751,4.055001974105835,4.066070795059204,4.073960781097412,4.072917222976685,4.06561541557312,358.9511048793793
28,2.764383316040039,3.3014354705810547,3.5096518993377686,3.7139980792999268,3.981372117996216,4.033814907073975,4.1743364334106445,4.042789697647095,4.041327238082886,4.0475828647613525,4.036304473876953,4.055483341217041,309.108726978302
29,2.840827465057373,3.295923948287964,3.520930528640747,3.7093849182128906,3.943063735961914,3.9323854446411133,3.8965368270874023,3.904644727706909,3.9261608123779297,3.9950132369995117,4.004772186279297,3.93977689743042,335.44890093803406
30,2.891127824783325,3.351788282394409,3.54534649848938,4.072656154632568,3.9861719608306885,3.9406285285949707,3.941103458404541,3.9484171867370605,3.96587872505188,3.993295907974243,3.9512484073638916,3.8229925632476807,287.051726102829
31,2.855142831802368,3.3172824382781982,3.541621685028076,3.7867724895477295,4.036070108413696,4.035254716873169,4.043986082077026,4.048872947692871,4.059584379196167,4.058520317077637,4.069660425186157,3.983952760696411,360.0827627182007
32,2.866421937942505,3.2878479957580566,3.5401601791381836,3.7745425701141357,3.951637029647827,3.909609317779541,3.877124786376953,3.886367082595825,3.952345609664917,3.981781244277954,3.9917256832122803,3.803375244140625,343.41333270072937
33,2.880831480026245,3.310680866241455,3.5300819873809814,3.7493138313293457,4.011161804199219,3.9792966842651367,3.8872339725494385,3.89711332321167,3.9308125972747803,3.996291160583496,4.015376567840576,3.9108669757843018,340.9696021080017
34,2.741888999938965,3.223600149154663,3.579315185546875,3.6898748874664307,3.8786046504974365,3.889765977859497,3.8923561573028564,3.8889126777648926,3.8924853801727295,3.940088987350464,3.889904737472534,4.062980890274048,239.78611969947815
35,2.8370492458343506,3.305241823196411,3.525516986846924,3.762530565261841,4.021881103515625,4.020068645477295,4.030449628829956,4.036118030548096,4.042724609375,4.051809787750244,4.045684576034546,4.023256301879883,360.74719882011414
36,2.8354687690734863,3.3161680698394775,3.5423026084899902,3.773277997970581,4.03497314453125,4.0414018630981445,4.046386480331421,4.052556276321411,4.0570056438446045,4.070396900177002,4.069653272628784,4.056931734085083,358.6013979911804
37,2.9154741764068604,3.368899345397949,4.5447447299957275,3.8456501960754395,3.9844744205474854,3.9635796546936035,3.9599733352661133,3.96290922164917,4.009713888168335,3.9684059619903564,3.937349557876587,3.719419240951538,293.9166007041931
38,2.87707257270813,3.3691532611846924,3.5862784385681152,3.8492157459259033,4.117985725402832,4.116109848022461,4.117632865905762,4.108989953994751,4.114590883255005,4.091228008270264,5.973809003829956,3.991298198699951,340.8330006599426
39,2.880359172821045,3.317209482192993,3.5173988342285156,3.773595094680786,4.0395731925964355,4.041553258895874,4.042694091796875,4.057064533233643,4.0467307567596436,4.052633285522461,4.24416184425354,3.945094347000122,312.0234875679016
40,2.8604331016540527,3.3294196128845215,3.539541721343994,3.7955029010772705,4.058131217956543,4.057440757751465,4.0559141635894775,4.059471368789673,4.061028718948364,4.050917387008667,6.036444902420044,3.9431447982788086,340.02363777160645
41,2.803563117980957,3.272355794906616,3.481804847717285,3.6966702938079834,3.921067953109741,3.9305038452148438,3.87626576423645,3.842071294784546,3.855792284011841,3.9349324703216553,3.941681385040283,3.9257822036743164,332.0924036502838
42,2.889838218688965,3.321643829345703,3.5495972633361816,3.789487600326538,3.995896577835083,3.9520699977874756,3.9393818378448486,3.9478955268859863,4.000070810317993,4.040987491607666,4.180689811706543,3.9743363857269287,343.0300109386444
43,2.8243887424468994,3.852346658706665,3.603267192840576,3.7558388710021973,3.9366254806518555,3.935703754425049,3.935180187225342,3.934597969055176,3.9640579223632812,3.964207887649536,3.9164535999298096,3.7678632736206055,254.0428671836853
44,2.8588058948516846,3.3276050090789795,3.5498714447021484,3.7934722900390625,4.053062915802002,4.0493223667144775,4.059826612472534,4.066866159439087,4.073456764221191,4.08152437210083,4.086825847625732,4.0284037590026855,360.589558839798
45,2.9070029258728027,3.3530852794647217,3.5582447052001953,3.8185930252075195,4.084078550338745,4.079297304153442,4.088672876358032,4.087554693222046,4.088807821273804,4.0853376388549805,4.094785928726196,3.9615538120269775,311.6050043106079
46,2.8633038997650146,3.336184024810791,3.5635147094726562,3.808823823928833,4.071207046508789,4.070603370666504,4.078845977783203,4.0853495597839355,4.093059778213501,4.099637746810913,4.219000577926636,4.01029109954834,359.29092144966125
47,2.8290953636169434,3.3242318630218506,3.53725266456604,3.8564023971557617,4.05368447303772,4.056580066680908,4.051012992858887,4.0516393184661865,4.049701929092407,4.058213710784912,6.404149293899536,3.939653158187866,340.8475260734558
48,2.851882219314575,3.2917094230651855,3.4906041622161865,3.74660062789917,4.009928226470947,4.008100748062134,4.0145933628082275,4.018308639526367,4.013836622238159,4.022722244262695,4.009634017944336,3.9653079509735107,311.26298928260803
49,2.8002920150756836,3.2735936641693115,3.5281782150268555,6.993075132369995,3.915656089782715,3.9227144718170166,3.9258573055267334,3.9281747341156006,3.9345686435699463,3.982943058013916,3.9390249252319336,3.8167612552642822,285.5032436847687
50,2.896740198135376,3.3866724967956543,6.29569149017334,3.8260974884033203,3.9453020095825195,3.9416871070861816,3.9355642795562744,3.9431424140930176,3.9830210208892822,3.9511826038360596,3.8291819095611572,3.613692283630371,293.266375541687
51,2.7733726501464844,3.2406139373779297,3.4424149990081787,3.6393561363220215,3.856290102005005,3.881624937057495,3.858822822570801,3.850846529006958,3.861647605895996,3.930878162384033,3.954864025115967,3.9640352725982666,320.1533319950104
52,2.825016736984253,3.2738852500915527,3.4722933769226074,3.7165756225585938,3.992265224456787,3.992795467376709,3.994981288909912,4.001851558685303,3.995147466659546,4.00130820274353,3.9943816661834717,3.9759714603424072,312.7595405578613
53,3.0186116695404053,3.463242292404175,3.708444595336914,4.002507209777832,4.2311155796051025,4.228278160095215,4.275629758834839,4.235117435455322,4.230352401733398,4.23127293586731,4.234266519546509,3.8132996559143066,310.8651793003082
54,2.7432806491851807,3.178446054458618,3.4760842323303223,3.741922616958618,3.8307175636291504,3.8851709365844727,3.9089412689208984,3.91019868850708,3.9113998413085938,3.9247751235961914,3.974266290664673,3.9121925830841064,234.07400631904602
55,2.8690552711486816,3.3062632083892822,3.512930393218994,3.7684266567230225,4.031310319900513,4.034307241439819,4.036141872406006,4.041105508804321,4.0341081619262695,4.046752214431763,4.246462106704712,3.937427520751953,311.5255627632141
56,2.8558831214904785,3.337158679962158,3.563181161880493,3.8066112995147705,4.066951036453247,4.069319248199463,4.077360153198242,4.082268714904785,4.0877203941345215,4.097946643829346,4.097387313842773,4.048988103866577,359.05005073547363
57,2.7525827884674072,3.2696290016174316,3.5072128772735596,3.7217161655426025,3.9725584983825684,4.00931453704834,4.019774675369263,4.0230488777160645,4.032185316085815,4.039641380310059,4.038705825805664,4.04838490486145,356.8054447174072
58,2.8801701068878174,3.352811813354492,3.5805490016937256,3.823625326156616,4.078650951385498,4.082786560058594,4.08820366859436,4.09319806098938,4.100151538848877,4.107963562011719,4.130885601043701,4.021202325820923,359.1400430202484
59,2.769399404525757,3.210874557495117,3.4655487537384033,3.6251637935638428,3.808824062347412,3.939201593399048,3.925018548965454,3.8808469772338867,3.88606595993042,3.9120383262634277,3.978336811065674,3.994875431060791,269.3367784023285
60,2.875098466873169,3.344268560409546,3.576528787612915,3.8207297325134277,4.072178363800049,4.07148289680481,4.080054998397827,4.088223695755005,4.096179962158203,4.102228403091431,4.114760398864746,4.007272720336914,360.23530101776123
61,2.8542943000793457,3.382422924041748,3.6115472316741943,3.8495216369628906,4.126445055007935,4.143646478652954,4.142529010772705,4.143827438354492,4.14181113243103,4.147679328918457,6.608487129211426,4.013560771942139,340.84588170051575
62,2.8266279697418213,3.401259183883667,3.5535614490509033,3.743898868560791,3.8985276222229004,3.9067399501800537,3.905447244644165,3.9104185104370117,3.9405441284179688,3.9250540733337402,3.861509084701538,3.737001895904541,258.78911209106445
63,3.011345148086548,3.4124107360839844,3.6321098804473877,3.824434995651245,3.9724719524383545,3.9639954566955566,3.9576780796051025,3.983308792114258,3.978773355484009,3.929675340652466,3.783128023147583,3.753800630569458,275.74700927734375
64,2.719768762588501,3.184338092803955,3.4617559909820557,3.6967051029205322,5.8597092628479,3.8752713203430176,3.8959693908691406,3.8907101154327393,3.8929145336151123,3.9101037979125977,3.9526970386505127,3.8998067378997803,263.8603947162628
65,2.852648973464966,3.3378419876098633,3.565983295440674,3.799130916595459,4.060686349868774,4.094383955001831,4.0707972049713135,4.081286668777466,4.080586910247803,4.094229221343994,4.094911813735962,4.058629512786865,360.31690549850464
66,2.8606162071228027,3.298314094543457,3.4969534873962402,3.7494966983795166,4.017652988433838,4.007704019546509,4.01688027381897,4.019039869308472,4.020767450332642,4.022942543029785,4.01460075378418,3.9644434452056885,312.1803550720215
67,2.8515892028808594,3.281259775161743,3.5072906017303467,3.70971417427063,3.9684739112854004,3.9234118461608887,3.8932409286499023,3.9030468463897705,3.936235189437866,3.9970171451568604,4.0188307762146,3.91332745552063,337.9202115535736
68,2.8659653663635254,3.3515520095825195,3.576855421066284,3.81955885887146,4.079634666442871,4.085153818130493,4.087420701980591,4.100977182388306,4.102908134460449,4.116703271865845,4.117308616638184,4.059773206710815,360.66453218460083
69,2.8434064388275146,3.317744731903076,3.541862964630127,3.7743113040924072,4.037402629852295,4.043911457061768,4.052073240280151,4.060249328613281,4.0657196044921875,4.077006816864014,4.076234579086304,4.046691656112671,360.7081367969513
70,2.819844961166382,3.3162343502044678,3.5787713527679443,3.6753056049346924,3.926562786102295,3.993345260620117,3.929839611053467,3.927368640899658,3.9361953735351562,3.964402914047241,3.965205430984497,3.9298465251922607,268.8531355857849
71,2.8790862560272217,3.3174517154693604,3.5263164043426514,3.785627603530884,4.046834468841553,4.045131683349609,4.050636053085327,4.060115814208984,4.048678159713745,4.057513475418091,4.075140476226807,3.954176187515259,311.7973244190216
72,2.837183952331543,3.300905466079712,3.5191891193389893,3.7220561504364014,3.9564998149871826,3.9562036991119385,3.9244577884674072,3.9182984828948975,3.933206796646118,4.019246816635132,4.02135157585144,3.9935004711151123,335.9433522224426
73,2.8848772048950195,3.371743679046631,3.503234624862671,3.7814745903015137,3.9869704246520996,3.9294004440307617,3.9270029067993164,3.9342691898345947,3.9453232288360596,3.9850540161132812,3.9325504302978516,3.803478717803955,287.59756779670715
74,2.8256330490112305,3.3267743587493896,3.5865392684936523,6.809504508972168,3.9614806175231934,3.91843581199646,3.9102611541748047,3.9232378005981445,3.9225029945373535,3.9724133014678955,3.9195644855499268,3.8009445667266846,285.0302474498749
75,2.9746503829956055,3.3631691932678223,3.5763914585113525,3.803149938583374,3.9276082515716553,3.9227709770202637,3.918837308883667,3.9433541297912598,3.93839168548584,3.9016497135162354,3.750556230545044,3.8380725383758545,275.82007241249084
76,2.7876830101013184,3.2702009677886963,3.4762442111968994,3.682202100753784,3.903475761413574,3.91261887550354,3.9014015197753906,3.8799846172332764,3.8904638290405273,3.967803716659546,3.981109857559204,3.97861647605896,327.81258249282837
77,2.877880573272705,3.315927743911743,3.515918731689453,3.7734568119049072,4.040893316268921,4.040185928344727,4.039337873458862,4.052990913391113,4.044826507568359,4.048105955123901,4.219136476516724,3.9370925426483154,311.5641872882843
78,2.855804443359375,3.303382635116577,3.5027215480804443,3.762430429458618,4.026292562484741,4.0293285846710205,4.037282466888428,4.038920879364014,4.031397104263306,4.04470157623291,4.029434680938721,3.9942808151245117,312.5706434249878
79,2.8255255222320557,3.3046722412109375,3.5226919651031494,3.757831335067749,4.019724130630493,4.02069091796875,4.029973745346069,4.03468656539917,4.041023254394531,4.050405740737915,4.047438383102417,4.039854049682617,360.23456025123596
80,2.8287503719329834,3.270559072494507,3.483095407485962,3.703498125076294,3.912998676300049,3.9240896701812744,3.868983268737793,3.8716964721679688,3.8841190338134766,3.962308406829834,3.963855504989624,3.953934669494629,330.0018804073334
81,2.883789300918579,3.370577573776245,6.375452280044556,3.8243017196655273,3.935509443283081,3.9320545196533203,3.9333996772766113,3.9351918697357178,3.9844634532928467,3.974700689315796,3.822981119155884,3.6082637310028076,292.41483545303345
82,2.8413374423980713,3.2698686122894287,3.4999139308929443,3.730685234069824,3.9200966358184814,3.9060776233673096,3.902644157409668,3.9065020084381104,3.952024459838867,4.0054192543029785,4.079569339752197,3.9449567794799805,343.02074933052063
83,2.8451406955718994,3.300205707550049,3.5235729217529297,3.7656331062316895,4.012868165969849,4.017886161804199,4.020484924316406,4.033399343490601,4.033215761184692,4.046345472335815,4.232085704803467,3.9710142612457275,360.13796401023865
84,2.8455874919891357,3.282829761505127,3.4814674854278564,3.7327306270599365,4.002482652664185,3.99999737739563,4.009314060211182,4.009896278381348,4.012148380279541,4.0211122035980225,4.004285573959351,3.9701263904571533,311.81765270233154
85,2.8412716388702393,3.332855463027954,3.551656484603882,3.789666175842285,4.051245212554932,4.05273175239563,4.06165075302124,4.063560485839844,4.072890758514404,4.079645156860352,4.078870534896851,4.062011003494263,360.91462087631226
86,2.8690481185913086,3.3741891384124756,3.591656446456909,4.038658142089844,4.116142511367798,4.114483118057251,4.113330364227295,4.118686199188232,4.114419221878052,4.100501298904419,6.055148124694824,3.9890928268432617,340.72705841064453
87,2.853482246398926,3.2990610599517822,3.5044806003570557,3.753272533416748,4.025933027267456,4.021103858947754,4.0277488231658936,4.035759210586548,4.031365394592285,4.043744802474976,4.031014442443848,3.98791241645813,312.28093242645264
88,2.847534656524658,3.32006573677063,3.5278000831604004,3.7865099906921387,4.04810094833374,4.054286479949951,4.049456596374512,4.052187919616699,4.050249814987183,4.04827356338501,6.116580963134766,3.9349288940429688,340.91037344932556
89,2.8001434803009033,3.261059045791626,3.4583640098571777,3.7004714012145996,3.9707553386688232,3.974695920944214,3.9822115898132324,3.985163927078247,3.981748580932617,3.985912799835205,3.977398633956909,3.9730160236358643,310.4941430091858
90,2.9598004817962646,3.181522846221924,3.465790271759033,3.6955015659332275,7.108410835266113,3.9093010425567627,3.924438953399658,3.920283079147339,3.926924467086792,3.9497265815734863,3.976652145385742,3.9338877201080322,265.1283302307129
91,2.8774619102478027,3.33514666557312,3.5667850971221924,3.812203884124756,4.056887865066528,4.056441068649292,4.064640522003174,4.070570230484009,4.075487852096558,4.083768606185913,4.097961902618408,3.9740705490112305,360.11473274230957
92,2.8862411975860596,3.3601877689361572,3.5697035789489746,3.821103811264038,4.087774753570557,4.089295387268066,4.08689284324646,4.083648204803467,4.087378025054932,4.052257061004639,5.81587028503418,3.96917462348938,340.02221155166626
93,2.7818007469177246,3.275907039642334,3.498810291290283,3.693699836730957,3.9062836170196533,3.927781343460083,3.990840196609497,4.065229654312134,4.023486614227295,4.038653612136841,4.010384559631348,4.01157808303833,326.6602029800415
94,2.8116846084594727,3.2949717044830322,3.51558780670166,3.748663902282715,4.014722585678101,4.020713567733765,4.0303895473480225,4.030979633331299,4.043509244918823,4.049845457077026,4.046105623245239,4.041859865188599,358.6923563480377
95,2.8987278938293457,3.3676648139953613,3.5865447521209717,3.8448798656463623,4.104124307632446,4.107527017593384,4.10418701171875,4.107659816741943,4.105404376983643,4.050726652145386,5.669097185134888,3.9868152141571045,340.89626288414
96,2.7792913913726807,3.2620935440063477,3.521667003631592,3.723918914794922,4.791205883026123,3.938598394393921,3.9357054233551025,3.936073064804077,3.939915180206299,3.9617550373077393,3.9815454483032227,3.9430665969848633,269.4038872718811
97,2.784048080444336,3.292766809463501,3.4906344413757324,3.7127273082733154,3.978945016860962,4.013302803039551,4.021728515625,4.028595924377441,4.023066282272339,4.029597759246826,4.0191216468811035,4.031947612762451,309.3379440307617
98,2.799137592315674,3.278679370880127,3.475825309753418,3.7118606567382812,3.9794623851776123,3.993232488632202,3.9976749420166016,4.008842468261719,3.9990832805633545,4.0102784633636475,3.997201919555664,4.002152681350708,310.6804029941559
99,2.893714666366577,3.365795850753784,3.586005449295044,3.8464577198028564,4.106853008270264,4.104917287826538,4.106554269790649,4.101046085357666,4.105157375335693,4.04579758644104,5.684747695922852,3.9874379634857178,340.89646434783936
