Iteration,Sim_0,Sim_1,Sim_2
90,[432.0],[699.0],[61.0]
91,[50.0],[933.0],[60.0]
92,[653.0],[944.0],[396.0]
93,[571.0],[698.0],[96.0]
94,[522.0],[98.0],[511.0]
95,[1014.0],[489.0],[514.0]
96,[784.0],[134.0],[930.0]
97,[940.0],[1016.0],[167.0]
98,[380.0],[324.0],[344.0]
99,[594.0],[497.0],[163.0]
100,[140.0],[300.0],[559.0]
101,[116.0],[667.0],[15.0]
102,[545.0],[391.0],[462.0]
103,[47.0],[6.0],[40.0]
104,[124.0],[506.0],[519.0]
105,[686.0],[741.0],[911.0]
106,[616.0],[182.0],[12.0]
107,[675.0],[867.0],[940.0]
108,[859.0],[115.0],[701.0]
109,[383.0],[923.0],[518.0]
110,[87.0],[434.0],[460.0]
111,[33.0],[22.0],[263.0]
112,[670.0],[224.0],[267.0]
113,[362.0],[967.0],[992.0]
114,[356.0],[426.0],[371.0]
115,[381.0],[794.0],[654.0]
116,[154.0],[181.0],[670.0]
117,[111.0],[125.0],[391.0]
118,[494.0],[92.0],[953.0]
119,[406.0],[88.0],[128.0]
120,[877.0],[132.0],[381.0]
121,[754.0],[83.0],[445.0]
122,[382.0],[129.0],[379.0]
123,[819.0],[3.0],[380.0]
124,[94.0],[491.0],[908.0]
125,[357.0],[470.0],[791.0]
126,[903.0],[177.0],[458.0]
127,[530.0],[93.0],[875.0]
128,[53.0],[387.0],[828.0]
129,[966.0],[405.0],[385.0]
130,[353.0],[517.0],[508.0]
131,[348.0],[924.0],[147.0]
132,[905.0],[105.0],[387.0]
133,[709.0],[109.0],[0.0]
134,[32.0],[680.0],[817.0]
135,[678.0],[865.0],[958.0]
136,[992.0],[884.0],[895.0]
137,[835.0],[488.0],[1014.0]
138,[379.0],[179.0],[323.0]
139,[742.0],[555.0],[105.0]
140,[539.0],[278.0],[967.0]
141,[831.0],[830.0],[328.0]
142,[993.0],[529.0],[388.0]
143,[224.0],[528.0],[302.0]
144,[569.0],[574.0],[447.0]
145,[161.0],[527.0],[521.0]
146,[703.0],[349.0],[173.0]
147,[531.0],[954.0],[23.0]
148,[618.0],[988.0],[405.0]
149,[677.0],[429.0],[394.0]
150,[714.0],[458.0],[448.0]
151,[11.0],[993.0],[223.0]
152,[485.0],[161.0],[432.0]
153,[40.0],[520.0],[446.0]
154,[52.0],[1010.0],[819.0]
155,[233.0],[486.0],[553.0]
156,[238.0],[226.0],[715.0]
157,[219.0],[791.0],[107.0]
158,[181.0],[147.0],[996.0]
159,[153.0],[376.0],[584.0]
160,[131.0],[989.0],[52.0]
161,[354.0],[365.0],[153.0]
162,[541.0],[937.0],[939.0]
163,[861.0],[853.0],[713.0]
164,[945.0],[81.0],[659.0]
165,[460.0],[883.0],[933.0]
166,[882.0],[47.0],[620.0]
167,[822.0],[1005.0],[1022.0]
168,[394.0],[670.0],[957.0]
169,[969.0],[891.0],[682.0]
170,[1007.0],[466.0],[318.0]
171,[55.0],[871.0],[1021.0]
172,[25.0],[432.0],[955.0]
173,[791.0],[709.0],[1005.0]
174,[943.0],[104.0],[231.0]
175,[951.0],[183.0],[233.0]
176,[907.0],[982.0],[390.0]
177,[519.0],[447.0],[886.0]
178,[880.0],[248.0],[525.0]
179,[584.0],[353.0],[411.0]
180,[130.0],[397.0],[649.0]
181,[698.0],[313.0],[877.0]
182,[343.0],[620.0],[198.0]
183,[332.0],[961.0],[281.0]
184,[361.0],[484.0],[378.0]
185,[326.0],[11.0],[276.0]
186,[316.0],[689.0],[1018.0]
187,[148.0],[817.0],[912.0]
188,[387.0],[852.0],[696.0]
189,[363.0],[634.0],[689.0]
190,[464.0],[540.0],[965.0]
191,[360.0],[394.0],[572.0]
192,[578.0],[435.0],[1.0]
193,[679.0],[826.0],[870.0]
194,[73.0],[803.0],[902.0]
195,[2.0],[582.0],[964.0]
196,[680.0],[965.0],[459.0]
197,[984.0],[23.0],[623.0]
198,[337.0],[763.0],[190.0]
199,[452.0],[764.0],[356.0]
200,[929.0],[534.0],[914.0]
201,[826.0],[550.0],[646.0]
202,[810.0],[153.0],[916.0]
203,[689.0],[71.0],[676.0]
204,[342.0],[29.0],[402.0]
205,[891.0],[783.0],[291.0]
206,[596.0],[580.0],[294.0]
207,[982.0],[686.0],[516.0]
208,[909.0],[658.0],[16.0]
209,[198.0],[67.0],[158.0]
210,[0.0],[262.0],[651.0]
211,[693.0],[902.0],[880.0]
212,[955.0],[188.0],[234.0]
213,[996.0],[926.0],[295.0]
214,[469.0],[701.0],[517.0]
215,[620.0],[963.0],[20.0]
216,[39.0],[102.0],[67.0]
217,[586.0],[433.0],[37.0]
218,[887.0],[63.0],[62.0]
219,[950.0],[650.0],[253.0]
220,[999.0],[934.0],[376.0]
221,[85.0],[986.0],[1020.0]
222,[914.0],[130.0],[149.0]
223,[229.0],[173.0],[144.0]
224,[892.0],[888.0],[530.0]
225,[610.0],[646.0],[452.0]
226,[1001.0],[243.0],[449.0]
227,[368.0],[223.0],[692.0]
228,[462.0],[714.0],[287.0]
229,[439.0],[973.0],[706.0]
230,[897.0],[710.0],[810.0]
231,[926.0],[61.0],[700.0]
232,[243.0],[68.0],[552.0]
233,[338.0],[925.0],[717.0]
234,[957.0],[609.0],[674.0]
235,[307.0],[419.0],[685.0]
236,[467.0],[679.0],[704.0]
237,[538.0],[39.0],[661.0]
238,[173.0],[921.0],[558.0]
239,[963.0],[519.0],[664.0]
240,[187.0],[648.0],[784.0]
241,[449.0],[677.0],[529.0]
242,[144.0],[421.0],[595.0]
243,[828.0],[333.0],[652.0]
244,[864.0],[628.0],[687.0]
245,[588.0],[909.0],[469.0]
246,[783.0],[213.0],[39.0]
247,[918.0],[222.0],[574.0]
248,[849.0],[193.0],[560.0]
249,[1006.0],[235.0],[582.0]
250,[954.0],[1021.0],[677.0]
251,[846.0],[543.0],[668.0]
252,[169.0],[653.0],[714.0]
253,[151.0],[569.0],[656.0]
254,[16.0],[237.0],[57.0]
255,[416.0],[537.0],[822.0]
256,[748.0],[317.0],[564.0]
257,[364.0],[927.0],[343.0]
258,[344.0],[942.0],[686.0]
259,[220.0],[174.0],[485.0]
260,[138.0],[327.0],[702.0]
261,[995.0],[437.0],[327.0]
262,[838.0],[938.0],[658.0]
263,[649.0],[73.0],[540.0]
264,[574.0],[931.0],[38.0]
265,[676.0],[955.0],[357.0]
266,[900.0],[232.0],[257.0]
267,[669.0],[229.0],[906.0]
268,[556.0],[581.0],[264.0]
269,[710.0],[935.0],[307.0]
270,[749.0],[25.0],[124.0]
271,[261.0],[20.0],[694.0]
272,[29.0],[446.0],[545.0]
273,[257.0],[918.0],[192.0]
274,[302.0],[706.0],[842.0]
275,[441.0],[981.0],[900.0]
276,[60.0],[96.0],[145.0]
277,[365.0],[138.0],[212.0]
278,[863.0],[348.0],[721.0]
279,[817.0],[9.0],[363.0]
280,[63.0],[90.0],[44.0]
281,[61.0],[172.0],[693.0]
282,[794.0],[551.0],[261.0]
283,[690.0],[326.0],[29.0]
284,[683.0],[687.0],[211.0]
285,[390.0],[881.0],[278.0]
286,[375.0],[72.0],[470.0]
287,[1026.0],[113.0],[905.0]
288,[603.0],[1002.0],[750.0]
289,[145.0],[629.0],[999.0]
290,[729.0],[339.0],[464.0]
291,[899.0],[864.0],[989.0]
292,[333.0],[995.0],[353.0]
293,[225.0],[838.0],[138.0]
294,[358.0],[968.0],[230.0]
295,[45.0],[350.0],[440.0]
296,[722.0],[448.0],[300.0]
297,[985.0],[887.0],[423.0]
298,[477.0],[844.0],[547.0]
299,[1012.0],[400.0],[246.0]
300,[853.0],[666.0],[290.0]
301,[924.0],[449.0],[995.0]
302,[962.0],[355.0],[838.0]
303,[103.0],[1018.0],[871.0]
304,[947.0],[546.0],[270.0]
305,[547.0],[307.0],[375.0]
306,[960.0],[725.0],[183.0]
307,[95.0],[296.0],[837.0]
308,[684.0],[48.0],[126.0]
309,[626.0],[690.0],[95.0]
310,[821.0],[684.0],[342.0]
311,[12.0],[754.0],[667.0]
312,[762.0],[753.0],[348.0]
313,[478.0],[755.0],[468.0]
314,[256.0],[732.0],[843.0]
315,[855.0],[943.0],[465.0]
316,[100.0],[373.0],[1000.0]
317,[242.0],[407.0],[856.0]
318,[560.0],[880.0],[256.0]
319,[48.0],[875.0],[283.0]
320,[523.0],[649.0],[334.0]
321,[524.0],[920.0],[782.0]
322,[1028.0],[662.0],[777.0]
323,[328.0],[212.0],[897.0]
324,[159.0],[613.0],[421.0]
325,[72.0],[845.0],[803.0]
326,[18.0],[375.0],[524.0]
327,[424.0],[463.0],[523.0]
328,[983.0],[900.0],[182.0]
329,[399.0],[206.0],[100.0]
330,[919.0],[165.0],[935.0]
331,[518.0],[841.0],[177.0]
332,[157.0],[1029.0],[585.0]
333,[630.0],[608.0],[32.0]
334,[119.0],[612.0],[896.0]
335,[80.0],[669.0],[150.0]
336,[1021.0],[899.0],[881.0]
337,[152.0],[716.0],[829.0]
338,[850.0],[996.0],[554.0]
339,[664.0],[21.0],[643.0]
340,[812.0],[774.0],[549.0]
341,[331.0],[964.0],[48.0]
342,[59.0],[334.0],[690.0]
343,[555.0],[242.0],[260.0]
344,[442.0],[340.0],[637.0]
345,[373.0],[16.0],[250.0]
346,[346.0],[983.0],[534.0]
347,[833.0],[329.0],[273.0]
348,[516.0],[456.0],[197.0]
349,[1029.0],[38.0],[9.0]
350,[587.0],[1026.0],[976.0]
351,[90.0],[929.0],[361.0]
352,[155.0],[149.0],[359.0]
353,[418.0],[146.0],[885.0]
354,[274.0],[1004.0],[333.0]
355,[279.0],[143.0],[1006.0]
356,[189.0],[28.0],[931.0]
357,[805.0],[847.0],[293.0]
358,[750.0],[746.0],[188.0]
359,[1000.0],[734.0],[725.0]
360,[725.0],[1020.0],[461.0]
361,[606.0],[681.0],[362.0]
362,[184.0],[819.0],[28.0]
363,[350.0],[325.0],[539.0]
364,[802.0],[151.0],[286.0]
365,[527.0],[126.0],[389.0]
366,[289.0],[79.0],[75.0]
367,[269.0],[837.0],[962.0]
368,[913.0],[804.0],[628.0]
369,[408.0],[917.0],[533.0]
370,[896.0],[1000.0],[550.0]
371,[77.0],[460.0],[850.0]
372,[139.0],[525.0],[1010.0]
373,[323.0],[564.0],[948.0]
374,[937.0],[994.0],[337.0]
375,[577.0],[777.0],[98.0]
376,[662.0],[702.0],[54.0]
377,[548.0],[314.0],[21.0]
378,[389.0],[323.0],[520.0]
379,[334.0],[273.0],[947.0]
380,[450.0],[197.0],[853.0]
381,[837.0],[526.0],[707.0]
382,[694.0],[82.0],[959.0]
383,[558.0],[116.0],[602.0]
384,[378.0],[185.0],[542.0]
385,[847.0],[361.0],[614.0]
386,[959.0],[362.0],[456.0]
387,[170.0],[37.0],[193.0]
388,[740.0],[269.0],[179.0]
389,[656.0],[515.0],[920.0]
390,[898.0],[111.0],[666.0]
391,[776.0],[114.0],[581.0]
392,[448.0],[74.0],[648.0]
393,[975.0],[767.0],[409.0]
394,[980.0],[930.0],[580.0]
395,[912.0],[289.0],[578.0]
396,[923.0],[322.0],[712.0]
397,[325.0],[567.0],[399.0]
398,[308.0],[724.0],[1012.0]
399,[359.0],[293.0],[325.0]
400,[730.0],[303.0],[515.0]
401,[564.0],[292.0],[532.0]
402,[10.0],[268.0],[762.0]
403,[707.0],[412.0],[204.0]
404,[902.0],[611.0],[789.0]
405,[965.0],[913.0],[657.0]
406,[583.0],[694.0],[821.0]
407,[852.0],[664.0],[855.0]
408,[385.0],[347.0],[535.0]
409,[625.0],[360.0],[1017.0]
410,[948.0],[1028.0],[365.0]
411,[716.0],[459.0],[625.0]
412,[44.0],[461.0],[723.0]
413,[204.0],[203.0],[76.0]
414,[288.0],[798.0],[823.0]
415,[711.0],[885.0],[760.0]
416,[1011.0],[378.0],[152.0]
417,[484.0],[948.0],[998.0]
418,[854.0],[979.0],[239.0]
419,[260.0],[778.0],[335.0]
420,[860.0],[656.0],[757.0]
421,[789.0],[556.0],[772.0]
422,[150.0],[700.0],[360.0]
423,[278.0],[878.0],[864.0]
424,[497.0],[723.0],[726.0]
425,[319.0],[959.0],[537.0]
426,[287.0],[733.0],[351.0]
427,[628.0],[858.0],[498.0]
428,[733.0],[590.0],[352.0]
429,[298.0],[772.0],[872.0]
430,[798.0],[371.0],[11.0]
431,[208.0],[720.0],[544.0]
432,[411.0],[674.0],[606.0]
433,[446.0],[806.0],[790.0]
434,[666.0],[562.0],[86.0]
435,[712.0],[533.0],[157.0]
436,[567.0],[209.0],[83.0]
437,[654.0],[284.0],[160.0]
438,[313.0],[641.0],[31.0]
439,[761.0],[593.0],[88.0]
440,[285.0],[726.0],[346.0]
441,[944.0],[123.0],[215.0]
442,[461.0],[118.0],[942.0]
443,[534.0],[106.0],[719.0]
444,[726.0],[833.0],[217.0]
445,[665.0],[916.0],[341.0]
446,[657.0],[895.0],[774.0]
447,[598.0],[280.0],[224.0]
448,[433.0],[191.0],[647.0]
449,[177.0],[270.0],[91.0]
450,[175.0],[711.0],[600.0]
451,[91.0],[663.0],[424.0]
452,[643.0],[573.0],[603.0]
453,[371.0],[452.0],[761.0]
454,[770.0],[727.0],[218.0]
455,[533.0],[816.0],[213.0]
456,[550.0],[896.0],[431.0]
457,[757.0],[91.0],[313.0]
458,[731.0],[941.0],[364.0]
459,[727.0],[385.0],[319.0]
460,[978.0],[124.0],[430.0]
461,[741.0],[259.0],[279.0]
462,[671.0],[218.0],[410.0]
463,[366.0],[321.0],[216.0]
464,[88.0],[338.0],[630.0]
465,[557.0],[291.0],[732.0]
466,[732.0],[86.0],[184.0]
467,[339.0],[1015.0],[758.0]
468,[270.0],[654.0],[695.0]
469,[78.0],[647.0],[222.0]
470,[544.0],[857.0],[420.0]
471,[532.0],[444.0],[740.0]
472,[114.0],[978.0],[7.0]
473,[190.0],[554.0],[139.0]
474,[758.0],[975.0],[303.0]
475,[916.0],[455.0],[115.0]
476,[482.0],[411.0],[114.0]
477,[309.0],[671.0],[490.0]
478,[290.0],[544.0],[82.0]
479,[306.0],[557.0],[321.0]
480,[83.0],[577.0],[308.0]
481,[163.0],[635.0],[709.0]
482,[218.0],[137.0],[925.0]
483,[297.0],[306.0],[483.0]
484,[695.0],[297.0],[205.0]
485,[746.0],[912.0],[272.0]
486,[747.0],[256.0],[1027.0]
487,[799.0],[139.0],[187.0]
488,[377.0],[745.0],[847.0]
489,[283.0],[152.0],[746.0]
490,[493.0],[155.0],[927.0]
491,[82.0],[157.0],[568.0]
492,[335.0],[688.0],[858.0]
493,[552.0],[985.0],[997.0]
494,[421.0],[958.0],[271.0]
495,[271.0],[162.0],[716.0]
496,[106.0],[532.0],[338.0]
497,[76.0],[860.0],[116.0]
498,[123.0],[870.0],[771.0]
499,[126.0],[150.0],[46.0]
500,[870.0],[575.0],[569.0]
501,[1027.0],[254.0],[731.0]
502,[720.0],[290.0],[641.0]
503,[413.0],[221.0],[444.0]
504,[210.0],[271.0],[561.0]
505,[299.0],[451.0],[640.0]
506,[412.0],[1027.0],[631.0]
507,[17.0],[351.0],[691.0]
508,[506.0],[346.0],[811.0]
509,[320.0],[227.0],[275.0]
510,[108.0],[1011.0],[766.0]
511,[1015.0],[854.0],[316.0]
512,[414.0],[18.0],[587.0]
513,[240.0],[683.0],[788.0]
514,[276.0],[547.0],[752.0]
515,[881.0],[304.0],[970.0]
516,[162.0],[721.0],[605.0]
517,[286.0],[187.0],[304.0]
518,[647.0],[390.0],[785.0]
519,[708.0],[728.0],[840.0]
520,[1025.0],[566.0],[1004.0]
521,[631.0],[579.0],[240.0]
522,[188.0],[328.0],[966.0]
523,[768.0],[217.0],[280.0]
524,[636.0],[318.0],[206.0]
525,[1022.0],[204.0],[185.0]
526,[925.0],[199.0],[247.0]
527,[591.0],[414.0],[208.0]
528,[764.0],[410.0],[426.0]
529,[737.0],[276.0],[917.0]
530,[634.0],[286.0],[611.0]
531,[705.0],[210.0],[332.0]
532,[771.0],[770.0],[322.0]
533,[910.0],[374.0],[894.0]
534,[614.0],[586.0],[377.0]
535,[294.0],[240.0],[898.0]
536,[268.0],[638.0],[635.0]
537,[352.0],[189.0],[146.0]
538,[498.0],[417.0],[141.0]
539,[688.0],[785.0],[413.0]
540,[132.0],[966.0],[245.0]
541,[262.0],[997.0],[913.0]
542,[245.0],[840.0],[412.0]
543,[823.0],[535.0],[632.0]
544,[958.0],[766.0],[832.0]
545,[785.0],[482.0],[18.0]
546,[206.0],[503.0],[665.0]
547,[430.0],[332.0],[453.0]
548,[134.0],[473.0],[320.0]
549,[410.0],[472.0],[285.0]
550,[434.0],[821.0],[299.0]
551,[247.0],[536.0],[633.0]
552,[454.0],[771.0],[775.0]
553,[321.0],[295.0],[601.0]
554,[766.0],[614.0],[736.0]
555,[292.0],[802.0],[776.0]
556,[487.0],[623.0],[199.0]
557,[637.0],[288.0],[219.0]
558,[367.0],[208.0],[369.0]
559,[200.0],[207.0],[735.0]
560,[601.0],[453.0],[296.0]
561,[976.0],[919.0],[794.0]
562,[129.0],[910.0],[786.0]
563,[203.0],[565.0],[336.0]
564,[265.0],[651.0],[367.0]
565,[305.0],[735.0],[893.0]
566,[445.0],[454.0],[945.0]
567,[428.0],[490.0],[617.0]
568,[372.0],[260.0],[672.0]
569,[566.0],[1008.0],[556.0]
570,[546.0],[810.0],[557.0]
571,[611.0],[782.0],[737.0]
572,[629.0],[744.0],[134.0]
573,[787.0],[695.0],[92.0]
574,[244.0],[59.0],[132.0]
575,[623.0],[696.0],[249.0]
576,[215.0],[442.0],[626.0]
577,[697.0],[245.0],[454.0]
578,[619.0],[445.0],[292.0]
579,[221.0],[367.0],[506.0]
580,[489.0],[266.0],[575.0]
581,[488.0],[263.0],[398.0]
582,[264.0],[560.0],[137.0]
583,[759.0],[265.0],[901.0]
584,[593.0],[431.0],[773.0]
585,[284.0],[868.0],[129.0]
586,[440.0],[541.0],[759.0]
587,[495.0],[563.0],[259.0]
588,[613.0],[281.0],[266.0]
589,[638.0],[576.0],[118.0]
590,[778.0],[832.0],[612.0]
591,[682.0],[945.0],[688.0]
592,[804.0],[336.0],[123.0]
593,[824.0],[220.0],[438.0]
594,[277.0],[869.0],[909.0]
595,[336.0],[305.0],[254.0]
596,[457.0],[813.0],[488.0]
597,[848.0],[184.0],[457.0]
598,[607.0],[882.0],[536.0]
599,[491.0],[592.0],[613.0]
600,[186.0],[976.0],[836.0]
601,[214.0],[427.0],[592.0]
602,[201.0],[730.0],[642.0]
603,[369.0],[607.0],[807.0]
604,[474.0],[901.0],[214.0]
605,[425.0],[779.0],[474.0]
606,[889.0],[851.0],[472.0]
607,[807.0],[436.0],[492.0]
608,[592.0],[736.0],[619.0]
609,[503.0],[907.0],[277.0]
610,[121.0],[856.0],[415.0]
611,[92.0],[186.0],[269.0]
612,[563.0],[258.0],[437.0]
613,[956.0],[866.0],[491.0]
614,[893.0],[369.0],[265.0]
615,[251.0],[1023.0],[848.0]
616,[633.0],[246.0],[471.0]
617,[989.0],[775.0],[841.0]
618,[605.0],[301.0],[779.0]
619,[772.0],[621.0],[800.0]
620,[779.0],[277.0],[373.0]
621,[773.0],[475.0],[778.0]
622,[314.0],[476.0],[282.0]
623,[536.0],[121.0],[593.0]
624,[472.0],[922.0],[781.0]
625,[562.0],[341.0],[418.0]
626,[818.0],[1017.0],[252.0]
627,[745.0],[643.0],[765.0]
628,[415.0],[169.0],[441.0]
629,[300.0],[201.0],[739.0]
630,[252.0],[164.0],[874.0]
631,[806.0],[893.0],[861.0]
632,[901.0],[627.0],[618.0]
633,[572.0],[600.0],[429.0]
634,[149.0],[279.0],[639.0]
635,[780.0],[282.0],[209.0]
636,[259.0],[345.0],[851.0]
637,[874.0],[135.0],[570.0]
638,[407.0],[904.0],[1011.0]
639,[639.0],[274.0],[427.0]
640,[972.0],[639.0],[764.0]
641,[196.0],[801.0],[591.0]
642,[627.0],[591.0],[479.0]
643,[744.0],[861.0],[801.0]
644,[781.0],[479.0],[565.0]
645,[946.0],[480.0],[443.0]
646,[872.0],[872.0],[370.0]
647,[443.0],[241.0],[904.0]
648,[420.0],[906.0],[763.0]
649,[1018.0],[946.0],[169.0]
650,[825.0],[879.0],[860.0]
651,[570.0],[250.0],[977.0]
652,[841.0],[839.0],[969.0]
653,[743.0],[739.0],[1029.0]
654,[480.0],[570.0],[946.0]
655,[906.0],[743.0],[1013.0]
656,[879.0],[598.0],[476.0]
657,[479.0],[825.0],[475.0]
658,[904.0],[998.0],[477.0]
659,[952.0],[972.0],[879.0]
