Iteration,Sim_0,Sim_1,Sim_2
103,[891.0],[58.0],[107.0]
104,[500.0],[830.0],[907.0]
105,[670.0],[970.0],[356.0]
106,[819.0],[320.0],[387.0]
107,[571.0],[755.0],[510.0]
108,[162.0],[670.0],[449.0]
109,[1014.0],[76.0],[394.0]
110,[154.0],[1017.0],[537.0]
111,[110.0],[171.0],[860.0]
112,[358.0],[434.0],[296.0]
113,[507.0],[542.0],[316.0]
114,[379.0],[324.0],[378.0]
115,[394.0],[181.0],[701.0]
116,[102.0],[22.0],[58.0]
117,[233.0],[379.0],[691.0]
118,[982.0],[238.0],[167.0]
119,[87.0],[701.0],[992.0]
120,[238.0],[817.0],[530.0]
121,[18.0],[68.0],[464.0]
122,[616.0],[19.0],[43.0]
123,[50.0],[498.0],[29.0]
124,[333.0],[1028.0],[153.0]
125,[389.0],[394.0],[140.0]
126,[966.0],[497.0],[363.0]
127,[462.0],[198.0],[553.0]
128,[125.0],[609.0],[61.0]
129,[522.0],[314.0],[880.0]
130,[368.0],[954.0],[706.0]
131,[992.0],[924.0],[60.0]
132,[530.0],[1016.0],[376.0]
133,[662.0],[12.0],[595.0]
134,[494.0],[13.0],[1003.0]
135,[64.0],[325.0],[1.0]
136,[880.0],[224.0],[791.0]
137,[883.0],[689.0],[930.0]
138,[198.0],[426.0],[670.0]
139,[460.0],[699.0],[105.0]
140,[686.0],[942.0],[223.0]
141,[618.0],[645.0],[829.0]
142,[784.0],[937.0],[819.0]
143,[648.0],[183.0],[654.0]
144,[951.0],[349.0],[38.0]
145,[925.0],[666.0],[559.0]
146,[180.0],[9.0],[846.0]
147,[26.0],[226.0],[715.0]
148,[985.0],[419.0],[842.0]
149,[161.0],[646.0],[1024.0]
150,[523.0],[667.0],[460.0]
151,[338.0],[519.0],[881.0]
152,[663.0],[917.0],[391.0]
153,[356.0],[791.0],[32.0]
154,[361.0],[92.0],[934.0]
155,[392.0],[174.0],[147.0]
156,[12.0],[470.0],[837.0]
157,[791.0],[491.0],[529.0]
158,[584.0],[61.0],[405.0]
159,[675.0],[115.0],[964.0]
160,[849.0],[365.0],[902.0]
161,[91.0],[847.0],[447.0]
162,[357.0],[223.0],[357.0]
163,[399.0],[555.0],[977.0]
164,[98.0],[543.0],[231.0]
165,[326.0],[533.0],[646.0]
166,[846.0],[698.0],[198.0]
167,[55.0],[23.0],[390.0]
168,[316.0],[923.0],[465.0]
169,[0.0],[517.0],[886.0]
170,[828.0],[39.0],[620.0]
171,[693.0],[182.0],[692.0]
172,[996.0],[147.0],[1005.0]
173,[742.0],[841.0],[423.0]
174,[229.0],[177.0],[37.0]
175,[445.0],[488.0],[584.0]
176,[539.0],[574.0],[974.0]
177,[958.0],[179.0],[48.0]
178,[684.0],[345.0],[525.0]
179,[864.0],[328.0],[653.0]
180,[519.0],[153.0],[935.0]
181,[38.0],[161.0],[514.0]
182,[940.0],[796.0],[875.0]
183,[343.0],[235.0],[981.0]
184,[386.0],[486.0],[432.0]
185,[690.0],[925.0],[996.0]
186,[783.0],[648.0],[12.0]
187,[907.0],[1010.0],[521.0]
188,[905.0],[248.0],[953.0]
189,[360.0],[237.0],[399.0]
190,[450.0],[620.0],[190.0]
191,[569.0],[400.0],[894.0]
192,[153.0],[232.0],[582.0]
193,[980.0],[333.0],[343.0]
194,[181.0],[794.0],[552.0]
195,[491.0],[300.0],[939.0]
196,[332.0],[459.0],[524.0]
197,[669.0],[540.0],[542.0]
198,[677.0],[353.0],[144.0]
199,[367.0],[63.0],[713.0]
200,[859.0],[826.0],[931.0]
201,[709.0],[348.0],[659.0]
202,[945.0],[392.0],[421.0]
203,[47.0],[29.0],[958.0]
204,[954.0],[445.0],[389.0]
205,[464.0],[21.0],[1010.0]
206,[892.0],[961.0],[333.0]
207,[488.0],[647.0],[682.0]
208,[60.0],[852.0],[870.0]
209,[955.0],[803.0],[564.0]
210,[610.0],[172.0],[67.0]
211,[861.0],[188.0],[485.0]
212,[130.0],[534.0],[353.0]
213,[489.0],[173.0],[253.0]
214,[63.0],[664.0],[299.0]
215,[850.0],[538.0],[39.0]
216,[524.0],[653.0],[689.0]
217,[25.0],[463.0],[271.0]
218,[131.0],[71.0],[877.0]
219,[219.0],[222.0],[469.0]
220,[852.0],[837.0],[905.0]
221,[73.0],[677.0],[784.0]
222,[224.0],[461.0],[20.0]
223,[52.0],[931.0],[75.0]
224,[88.0],[550.0],[338.0]
225,[348.0],[922.0],[45.0]
226,[762.0],[918.0],[350.0]
227,[83.0],[853.0],[704.0]
228,[432.0],[934.0],[955.0]
229,[328.0],[37.0],[98.0]
230,[620.0],[582.0],[461.0]
231,[678.0],[213.0],[0.0]
232,[975.0],[754.0],[895.0]
233,[111.0],[650.0],[916.0]
234,[170.0],[1004.0],[225.0]
235,[366.0],[338.0],[300.0]
236,[541.0],[421.0],[21.0]
237,[493.0],[229.0],[831.0]
238,[364.0],[25.0],[452.0]
239,[714.0],[47.0],[367.0]
240,[757.0],[709.0],[230.0]
241,[897.0],[783.0],[214.0]
242,[598.0],[130.0],[885.0]
243,[243.0],[135.0],[280.0]
244,[902.0],[943.0],[287.0]
245,[547.0],[867.0],[342.0]
246,[362.0],[927.0],[158.0]
247,[564.0],[318.0],[1021.0]
248,[375.0],[581.0],[856.0]
249,[148.0],[941.0],[585.0]
250,[588.0],[687.0],[270.0]
251,[882.0],[102.0],[334.0]
252,[899.0],[138.0],[359.0]
253,[725.0],[920.0],[700.0]
254,[1001.0],[986.0],[273.0]
255,[188.0],[679.0],[516.0]
256,[664.0],[293.0],[668.0]
257,[926.0],[478.0],[545.0]
258,[796.0],[193.0],[664.0]
259,[424.0],[528.0],[1020.0]
260,[969.0],[861.0],[674.0]
261,[527.0],[702.0],[685.0]
262,[607.0],[975.0],[821.0]
263,[353.0],[154.0],[365.0]
264,[119.0],[376.0],[707.0]
265,[555.0],[877.0],[327.0]
266,[984.0],[67.0],[762.0]
267,[698.0],[955.0],[999.0]
268,[461.0],[964.0],[446.0]
269,[337.0],[921.0],[1018.0]
270,[61.0],[262.0],[257.0]
271,[694.0],[339.0],[448.0]
272,[833.0],[628.0],[719.0]
273,[159.0],[686.0],[468.0]
274,[518.0],[165.0],[192.0]
275,[609.0],[580.0],[539.0]
276,[1026.0],[355.0],[962.0]
277,[378.0],[716.0],[714.0]
278,[16.0],[658.0],[761.0]
279,[225.0],[437.0],[348.0]
280,[913.0],[546.0],[652.0]
281,[957.0],[714.0],[666.0]
282,[467.0],[90.0],[717.0]
283,[628.0],[938.0],[677.0]
284,[485.0],[963.0],[1012.0]
285,[999.0],[112.0],[661.0]
286,[169.0],[669.0],[687.0]
287,[439.0],[11.0],[362.0]
288,[679.0],[113.0],[126.0]
289,[924.0],[684.0],[261.0]
290,[538.0],[634.0],[709.0]
291,[307.0],[1026.0],[843.0]
292,[916.0],[979.0],[1000.0]
293,[144.0],[551.0],[712.0]
294,[11.0],[899.0],[517.0]
295,[666.0],[844.0],[817.0]
296,[578.0],[680.0],[293.0]
297,[649.0],[307.0],[649.0]
298,[284.0],[885.0],[686.0]
299,[689.0],[888.0],[581.0]
300,[676.0],[1020.0],[676.0]
301,[870.0],[203.0],[658.0]
302,[909.0],[725.0],[647.0]
303,[710.0],[649.0],[303.0]
304,[959.0],[362.0],[540.0]
305,[680.0],[544.0],[264.0]
306,[220.0],[710.0],[188.0]
307,[594.0],[945.0],[656.0]
308,[469.0],[981.0],[959.0]
309,[331.0],[611.0],[896.0]
310,[647.0],[674.0],[605.0]
311,[543.0],[296.0],[532.0]
312,[1000.0],[149.0],[459.0]
313,[712.0],[446.0],[57.0]
314,[817.0],[935.0],[995.0]
315,[352.0],[322.0],[302.0]
316,[288.0],[720.0],[283.0]
317,[261.0],[146.0],[872.0]
318,[586.0],[527.0],[337.0]
319,[923.0],[872.0],[470.0]
320,[918.0],[741.0],[694.0]
321,[929.0],[197.0],[726.0]
322,[872.0],[711.0],[1006.0]
323,[187.0],[96.0],[341.0]
324,[896.0],[432.0],[617.0]
325,[567.0],[292.0],[702.0]
326,[887.0],[569.0],[292.0]
327,[729.0],[1000.0],[547.0]
328,[532.0],[573.0],[940.0]
329,[950.0],[944.0],[998.0]
330,[556.0],[273.0],[603.0]
331,[365.0],[1027.0],[906.0]
332,[962.0],[73.0],[667.0]
333,[346.0],[38.0],[44.0]
334,[587.0],[995.0],[693.0]
335,[72.0],[81.0],[774.0]
336,[965.0],[706.0],[731.0]
337,[289.0],[289.0],[375.0]
338,[826.0],[20.0],[336.0]
339,[603.0],[526.0],[46.0]
340,[937.0],[690.0],[224.0]
341,[103.0],[104.0],[847.0]
342,[257.0],[939.0],[352.0]
343,[269.0],[455.0],[234.0]
344,[95.0],[506.0],[291.0]
345,[853.0],[753.0],[648.0]
346,[334.0],[819.0],[606.0]
347,[100.0],[878.0],[427.0]
348,[605.0],[845.0],[725.0]
349,[847.0],[959.0],[183.0]
350,[963.0],[1021.0],[208.0]
351,[601.0],[539.0],[855.0]
352,[298.0],[532.0],[523.0]
353,[138.0],[545.0],[549.0]
354,[477.0],[374.0],[732.0]
355,[59.0],[452.0],[520.0]
356,[449.0],[864.0],[997.0]
357,[45.0],[449.0],[788.0]
358,[533.0],[341.0],[256.0]
359,[722.0],[968.0],[369.0]
360,[344.0],[126.0],[466.0]
361,[978.0],[723.0],[278.0]
362,[577.0],[629.0],[319.0]
363,[1006.0],[269.0],[723.0]
364,[290.0],[535.0],[246.0]
365,[683.0],[17.0],[266.0]
366,[80.0],[389.0],[853.0]
367,[995.0],[966.0],[912.0]
368,[478.0],[838.0],[328.0]
369,[630.0],[340.0],[625.0]
370,[854.0],[347.0],[124.0]
371,[251.0],[972.0],[569.0]
372,[707.0],[411.0],[215.0]
373,[323.0],[700.0],[1014.0]
374,[308.0],[407.0],[361.0]
375,[44.0],[896.0],[286.0]
376,[151.0],[774.0],[948.0]
377,[373.0],[212.0],[193.0]
378,[302.0],[290.0],[335.0]
379,[336.0],[724.0],[444.0]
380,[342.0],[72.0],[462.0]
381,[77.0],[271.0],[360.0]
382,[657.0],[448.0],[197.0]
383,[416.0],[926.0],[740.0]
384,[9.0],[608.0],[535.0]
385,[740.0],[28.0],[920.0]
386,[855.0],[326.0],[453.0]
387,[1012.0],[767.0],[614.0]
388,[434.0],[151.0],[850.0]
389,[863.0],[143.0],[308.0]
390,[625.0],[577.0],[409.0]
391,[944.0],[124.0],[212.0]
392,[606.0],[206.0],[572.0]
393,[313.0],[433.0],[265.0]
394,[805.0],[654.0],[54.0]
395,[48.0],[564.0],[560.0]
396,[206.0],[208.0],[533.0]
397,[716.0],[916.0],[250.0]
398,[919.0],[887.0],[695.0]
399,[262.0],[854.0],[632.0]
400,[754.0],[466.0],[260.0]
401,[821.0],[613.0],[18.0]
402,[654.0],[586.0],[420.0]
403,[733.0],[567.0],[276.0]
404,[574.0],[875.0],[534.0]
405,[860.0],[360.0],[9.0]
406,[1015.0],[375.0],[690.0]
407,[256.0],[880.0],[898.0]
408,[10.0],[858.0],[640.0]
409,[548.0],[556.0],[318.0]
410,[17.0],[242.0],[554.0]
411,[163.0],[313.0],[838.0]
412,[319.0],[694.0],[138.0]
413,[947.0],[79.0],[942.0]
414,[671.0],[778.0],[498.0]
415,[898.0],[994.0],[900.0]
416,[1007.0],[334.0],[323.0]
417,[242.0],[663.0],[657.0]
418,[335.0],[681.0],[803.0]
419,[441.0],[327.0],[913.0]
420,[903.0],[997.0],[440.0]
421,[408.0],[256.0],[182.0]
422,[189.0],[930.0],[735.0]
423,[838.0],[541.0],[580.0]
424,[268.0],[456.0],[177.0]
425,[943.0],[412.0],[373.0]
426,[270.0],[683.0],[760.0]
427,[286.0],[671.0],[95.0]
428,[184.0],[900.0],[152.0]
429,[703.0],[782.0],[62.0]
430,[820.0],[291.0],[100.0]
431,[1021.0],[123.0],[320.0]
432,[350.0],[152.0],[601.0]
433,[697.0],[726.0],[628.0]
434,[776.0],[118.0],[157.0]
435,[157.0],[378.0],[1004.0]
436,[292.0],[321.0],[643.0]
437,[596.0],[833.0],[651.0]
438,[145.0],[162.0],[550.0]
439,[152.0],[547.0],[160.0]
440,[371.0],[185.0],[150.0]
441,[983.0],[662.0],[613.0]
442,[155.0],[155.0],[771.0]
443,[643.0],[798.0],[28.0]
444,[147.0],[18.0],[810.0]
445,[534.0],[157.0],[426.0]
446,[726.0],[948.0],[515.0]
447,[139.0],[913.0],[204.0]
448,[244.0],[303.0],[222.0]
449,[85.0],[554.0],[897.0]
450,[802.0],[227.0],[313.0]
451,[208.0],[912.0],[665.0]
452,[731.0],[515.0],[777.0]
453,[912.0],[385.0],[411.0]
454,[385.0],[371.0],[332.0]
455,[498.0],[139.0],[216.0]
456,[948.0],[373.0],[759.0]
457,[665.0],[361.0],[11.0]
458,[448.0],[983.0],[544.0]
459,[837.0],[288.0],[779.0]
460,[682.0],[270.0],[578.0]
461,[770.0],[777.0],[456.0]
462,[727.0],[695.0],[811.0]
463,[557.0],[306.0],[371.0]
464,[812.0],[733.0],[775.0]
465,[359.0],[323.0],[945.0]
466,[320.0],[207.0],[267.0]
467,[287.0],[919.0],[346.0]
468,[960.0],[557.0],[1008.0]
469,[306.0],[297.0],[297.0]
470,[413.0],[209.0],[823.0]
471,[900.0],[220.0],[609.0]
472,[794.0],[93.0],[716.0]
473,[732.0],[772.0],[790.0]
474,[325.0],[317.0],[187.0]
475,[305.0],[1015.0],[213.0]
476,[544.0],[351.0],[364.0]
477,[758.0],[973.0],[184.0]
478,[771.0],[217.0],[858.0]
479,[768.0],[489.0],[871.0]
480,[433.0],[367.0],[561.0]
481,[613.0],[727.0],[1022.0]
482,[297.0],[254.0],[36.0]
483,[550.0],[771.0],[612.0]
484,[552.0],[732.0],[574.0]
485,[446.0],[593.0],[179.0]
486,[741.0],[746.0],[794.0]
487,[566.0],[259.0],[630.0]
488,[810.0],[562.0],[947.0]
489,[218.0],[435.0],[116.0]
490,[695.0],[332.0],[321.0]
491,[881.0],[806.0],[351.0]
492,[28.0],[623.0],[437.0]
493,[746.0],[651.0],[789.0]
494,[278.0],[857.0],[957.0]
495,[747.0],[453.0],[763.0]
496,[90.0],[187.0],[785.0]
497,[377.0],[82.0],[758.0]
498,[748.0],[116.0],[633.0]
499,[1028.0],[868.0],[966.0]
500,[421.0],[83.0],[741.0]
501,[116.0],[579.0],[776.0]
502,[339.0],[199.0],[294.0]
503,[506.0],[91.0],[430.0]
504,[264.0],[749.0],[750.0]
505,[583.0],[304.0],[696.0]
506,[283.0],[641.0],[970.0]
507,[30.0],[770.0],[139.0]
508,[150.0],[189.0],[490.0]
509,[279.0],[978.0],[864.0]
510,[952.0],[696.0],[764.0]
511,[309.0],[865.0],[205.0]
512,[372.0],[86.0],[1027.0]
513,[412.0],[286.0],[247.0]
514,[411.0],[566.0],[746.0]
515,[203.0],[111.0],[786.0]
516,[623.0],[191.0],[377.0]
517,[730.0],[263.0],[149.0]
518,[321.0],[114.0],[721.0]
519,[750.0],[895.0],[631.0]
520,[204.0],[106.0],[185.0]
521,[1022.0],[329.0],[86.0]
522,[186.0],[451.0],[424.0]
523,[759.0],[785.0],[92.0]
524,[761.0],[871.0],[83.0]
525,[247.0],[635.0],[304.0]
526,[708.0],[734.0],[307.0]
527,[294.0],[575.0],[88.0]
528,[418.0],[882.0],[218.0]
529,[210.0],[218.0],[199.0]
530,[629.0],[444.0],[114.0]
531,[634.0],[958.0],[556.0]
532,[271.0],[279.0],[290.0]
533,[414.0],[503.0],[91.0]
534,[631.0],[414.0],[272.0]
535,[240.0],[266.0],[635.0]
536,[591.0],[728.0],[82.0]
537,[415.0],[305.0],[445.0]
538,[276.0],[150.0],[115.0]
539,[785.0],[721.0],[431.0]
540,[265.0],[563.0],[782.0]
541,[484.0],[638.0],[765.0]
542,[611.0],[134.0],[766.0]
543,[558.0],[490.0],[506.0]
544,[299.0],[688.0],[536.0]
545,[200.0],[802.0],[840.0]
546,[572.0],[1008.0],[611.0]
547,[749.0],[612.0],[472.0]
548,[789.0],[284.0],[637.0]
549,[425.0],[576.0],[474.0]
550,[82.0],[243.0],[413.0]
551,[764.0],[132.0],[410.0]
552,[92.0],[735.0],[206.0]
553,[123.0],[210.0],[558.0]
554,[274.0],[804.0],[587.0]
555,[503.0],[265.0],[211.0]
556,[126.0],[276.0],[488.0]
557,[737.0],[274.0],[483.0]
558,[536.0],[565.0],[619.0]
559,[114.0],[240.0],[623.0]
560,[245.0],[536.0],[752.0]
561,[633.0],[260.0],[454.0]
562,[106.0],[442.0],[240.0]
563,[823.0],[346.0],[118.0]
564,[214.0],[246.0],[282.0]
565,[1027.0],[184.0],[641.0]
566,[190.0],[129.0],[123.0]
567,[454.0],[821.0],[252.0]
568,[656.0],[766.0],[557.0]
569,[487.0],[590.0],[275.0]
570,[614.0],[454.0],[245.0]
571,[410.0],[137.0],[134.0]
572,[804.0],[280.0],[295.0]
573,[108.0],[482.0],[132.0]
574,[1025.0],[856.0],[415.0]
575,[474.0],[736.0],[917.0]
576,[132.0],[840.0],[137.0]
577,[430.0],[278.0],[772.0]
578,[76.0],[730.0],[146.0]
579,[149.0],[204.0],[618.0]
580,[134.0],[866.0],[219.0]
581,[129.0],[744.0],[141.0]
582,[452.0],[656.0],[129.0]
583,[563.0],[614.0],[471.0]
584,[705.0],[245.0],[893.0]
585,[956.0],[59.0],[254.0]
586,[638.0],[427.0],[416.0]
587,[482.0],[473.0],[642.0]
588,[619.0],[870.0],[976.0]
589,[442.0],[74.0],[398.0]
590,[516.0],[36.0],[441.0]
591,[314.0],[813.0],[989.0]
592,[637.0],[417.0],[344.0]
593,[910.0],[810.0],[492.0]
594,[252.0],[258.0],[412.0]
595,[428.0],[472.0],[285.0]
596,[260.0],[745.0],[737.0]
597,[779.0],[779.0],[457.0]
598,[546.0],[410.0],[672.0]
599,[976.0],[560.0],[575.0]
600,[201.0],[277.0],[600.0]
601,[457.0],[910.0],[277.0]
602,[688.0],[431.0],[418.0]
603,[636.0],[201.0],[773.0]
604,[369.0],[295.0],[315.0]
605,[221.0],[369.0],[602.0]
606,[277.0],[429.0],[249.0]
607,[562.0],[268.0],[736.0]
608,[787.0],[282.0],[781.0]
609,[215.0],[121.0],[626.0]
610,[121.0],[281.0],[491.0]
611,[766.0],[186.0],[778.0]
612,[560.0],[627.0],[281.0]
613,[772.0],[989.0],[592.0]
614,[285.0],[592.0],[217.0]
615,[627.0],[643.0],[901.0]
616,[440.0],[336.0],[807.0]
617,[495.0],[221.0],[568.0]
618,[778.0],[621.0],[688.0]
619,[806.0],[869.0],[438.0]
620,[824.0],[607.0],[739.0]
621,[781.0],[350.0],[909.0]
622,[472.0],[1011.0],[800.0]
623,[818.0],[893.0],[639.0]
624,[773.0],[241.0],[259.0]
625,[639.0],[901.0],[822.0]
626,[593.0],[1023.0],[429.0]
627,[744.0],[436.0],[239.0]
628,[259.0],[907.0],[269.0]
629,[893.0],[301.0],[370.0]
630,[592.0],[639.0],[993.0]
631,[300.0],[976.0],[570.0]
632,[848.0],[600.0],[443.0]
633,[807.0],[739.0],[848.0]
634,[822.0],[851.0],[209.0]
635,[745.0],[763.0],[279.0]
636,[407.0],[250.0],[937.0]
637,[196.0],[570.0],[591.0]
638,[626.0],[775.0],[801.0]
639,[1011.0],[764.0],[841.0]
640,[443.0],[591.0],[757.0]
641,[901.0],[860.0],[861.0]
642,[780.0],[985.0],[593.0]
643,[570.0],[801.0],[1011.0]
644,[989.0],[169.0],[851.0]
645,[972.0],[1018.0],[969.0]
646,[874.0],[164.0],[479.0]
647,[420.0],[967.0],[1029.0]
648,[1018.0],[1029.0],[904.0]
649,[946.0],[906.0],[565.0]
650,[1029.0],[480.0],[946.0]
651,[906.0],[946.0],[172.0]
652,[825.0],[479.0],[1017.0]
653,[841.0],[839.0],[476.0]
654,[743.0],[879.0],[914.0]
655,[879.0],[598.0],[475.0]
656,[480.0],[743.0],[477.0]
657,[479.0],[909.0],[1013.0]
658,[967.0],[825.0],[169.0]
659,[889.0],[998.0],[879.0]
