Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24
62,[89.0],[827.0],[949.0],[594.0],[887.0],[272.0],[317.0],[442.0],[632.0],[1002.0],[354.0],[483.0],[94.0],[394.0],[944.0],[828.0],[573.0],[1024.0],[853.0],[113.0],[501.0],[380.0],[632.0],[686.0],[783.0]
63,[535.0],[107.0],[330.0],[573.0],[248.0],[331.0],[860.0],[698.0],[849.0],[390.0],[421.0],[548.0],[158.0],[828.0],[335.0],[856.0],[217.0],[1018.0],[774.0],[908.0],[442.0],[85.0],[394.0],[84.0],[113.0]
64,[380.0],[112.0],[403.0],[390.0],[271.0],[569.0],[527.0],[262.0],[1010.0],[133.0],[992.0],[21.0],[503.0],[385.0],[458.0],[776.0],[1002.0],[559.0],[521.0],[128.0],[867.0],[828.0],[569.0],[815.0],[90.0]
65,[522.0],[538.0],[380.0],[837.0],[711.0],[929.0],[354.0],[866.0],[799.0],[897.0],[442.0],[748.0],[741.0],[686.0],[391.0],[422.0],[1011.0],[229.0],[228.0],[528.0],[658.0],[827.0],[827.0],[389.0],[568.0]
66,[236.0],[631.0],[436.0],[819.0],[846.0],[98.0],[135.0],[1015.0],[532.0],[908.0],[681.0],[521.0],[877.0],[690.0],[166.0],[84.0],[371.0],[363.0],[108.0],[535.0],[585.0],[379.0],[898.0],[544.0],[392.0]
67,[743.0],[799.0],[133.0],[965.0],[690.0],[524.0],[107.0],[815.0],[820.0],[340.0],[735.0],[1022.0],[551.0],[636.0],[377.0],[521.0],[112.0],[297.0],[386.0],[519.0],[849.0],[632.0],[383.0],[62.0],[8.0]
68,[329.0],[633.0],[110.0],[135.0],[1002.0],[521.0],[631.0],[991.0],[796.0],[751.0],[210.0],[128.0],[1018.0],[297.0],[309.0],[536.0],[343.0],[511.0],[550.0],[154.0],[407.0],[519.0],[472.0],[594.0],[395.0]
69,[328.0],[634.0],[630.0],[379.0],[379.0],[76.0],[1002.0],[445.0],[89.0],[113.0],[7.0],[896.0],[533.0],[976.0],[833.0],[89.0],[498.0],[831.0],[631.0],[105.0],[1003.0],[87.0],[531.0],[153.0],[645.0]
70,[326.0],[510.0],[817.0],[94.0],[965.0],[849.0],[389.0],[390.0],[767.0],[111.0],[386.0],[527.0],[502.0],[658.0],[955.0],[94.0],[543.0],[923.0],[751.0],[568.0],[573.0],[498.0],[741.0],[130.0],[30.0]
71,[228.0],[94.0],[863.0],[701.0],[386.0],[658.0],[112.0],[564.0],[330.0],[138.0],[154.0],[337.0],[135.0],[89.0],[399.0],[528.0],[816.0],[502.0],[538.0],[550.0],[853.0],[133.0],[825.0],[632.0],[148.0]
72,[395.0],[89.0],[178.0],[112.0],[745.0],[534.0],[228.0],[931.0],[438.0],[568.0],[903.0],[383.0],[153.0],[94.0],[1016.0],[777.0],[690.0],[386.0],[233.0],[783.0],[560.0],[752.0],[474.0],[107.0],[579.0]
73,[961.0],[918.0],[326.0],[640.0],[783.0],[108.0],[594.0],[706.0],[1012.0],[404.0],[98.0],[828.0],[130.0],[1018.0],[347.0],[545.0],[402.0],[393.0],[630.0],[1003.0],[1002.0],[110.0],[753.0],[158.0],[998.0]
74,[505.0],[643.0],[358.0],[642.0],[261.0],[458.0],[573.0],[37.0],[153.0],[356.0],[698.0],[1018.0],[632.0],[827.0],[321.0],[538.0],[642.0],[630.0],[934.0],[573.0],[799.0],[961.0],[818.0],[902.0],[97.0]
75,[94.0],[102.0],[1004.0],[1026.0],[393.0],[510.0],[1009.0],[1003.0],[130.0],[336.0],[955.0],[385.0],[107.0],[536.0],[531.0],[867.0],[248.0],[969.0],[628.0],[994.0],[436.0],[385.0],[117.0],[1018.0],[330.0]
76,[121.0],[394.0],[522.0],[639.0],[701.0],[648.0],[84.0],[970.0],[970.0],[634.0],[286.0],[386.0],[1015.0],[458.0],[28.0],[993.0],[845.0],[850.0],[395.0],[902.0],[356.0],[386.0],[390.0],[898.0],[469.0]
77,[400.0],[991.0],[266.0],[856.0],[854.0],[815.0],[640.0],[933.0],[107.0],[400.0],[44.0],[401.0],[104.0],[266.0],[499.0],[135.0],[545.0],[357.0],[737.0],[853.0],[355.0],[970.0],[135.0],[140.0],[836.0]
78,[325.0],[1024.0],[385.0],[1024.0],[381.0],[393.0],[379.0],[1002.0],[140.0],[261.0],[528.0],[69.0],[393.0],[354.0],[535.0],[741.0],[958.0],[359.0],[799.0],[1002.0],[205.0],[749.0],[896.0],[573.0],[226.0]
79,[867.0],[935.0],[887.0],[983.0],[395.0],[765.0],[136.0],[631.0],[1018.0],[329.0],[919.0],[592.0],[108.0],[121.0],[384.0],[436.0],[542.0],[361.0],[128.0],[380.0],[511.0],[647.0],[436.0],[711.0],[849.0]
80,[318.0],[847.0],[356.0],[1005.0],[658.0],[230.0],[90.0],[233.0],[1015.0],[314.0],[645.0],[471.0],[846.0],[677.0],[381.0],[300.0],[1005.0],[1022.0],[861.0],[941.0],[632.0],[642.0],[247.0],[670.0],[227.0]
81,[320.0],[861.0],[355.0],[386.0],[971.0],[449.0],[743.0],[506.0],[1002.0],[872.0],[879.0],[574.0],[1002.0],[355.0],[970.0],[675.0],[701.0],[676.0],[82.0],[67.0],[89.0],[946.0],[380.0],[135.0],[98.0]
82,[383.0],[129.0],[354.0],[767.0],[224.0],[379.0],[388.0],[224.0],[635.0],[331.0],[509.0],[634.0],[853.0],[523.0],[110.0],[200.0],[321.0],[404.0],[896.0],[1027.0],[976.0],[324.0],[527.0],[950.0],[816.0]
83,[509.0],[67.0],[608.0],[815.0],[359.0],[627.0],[89.0],[412.0],[861.0],[558.0],[392.0],[356.0],[991.0],[452.0],[908.0],[316.0],[1000.0],[400.0],[569.0],[437.0],[236.0],[888.0],[640.0],[1007.0],[686.0]
84,[523.0],[108.0],[958.0],[1022.0],[628.0],[127.0],[383.0],[226.0],[150.0],[265.0],[513.0],[632.0],[573.0],[1002.0],[993.0],[203.0],[654.0],[1004.0],[535.0],[371.0],[420.0],[886.0],[84.0],[521.0],[594.0]
85,[507.0],[117.0],[298.0],[543.0],[587.0],[71.0],[639.0],[230.0],[711.0],[90.0],[452.0],[393.0],[1024.0],[820.0],[573.0],[902.0],[266.0],[506.0],[237.0],[7.0],[402.0],[711.0],[933.0],[354.0],[573.0]
86,[440.0],[968.0],[295.0],[324.0],[341.0],[372.0],[1018.0],[505.0],[393.0],[969.0],[929.0],[294.0],[399.0],[818.0],[1015.0],[25.0],[94.0],[531.0],[908.0],[579.0],[523.0],[871.0],[559.0],[828.0],[112.0]
87,[336.0],[1015.0],[458.0],[336.0],[616.0],[336.0],[507.0],[295.0],[94.0],[742.0],[439.0],[420.0],[819.0],[743.0],[395.0],[801.0],[682.0],[537.0],[380.0],[870.0],[388.0],[266.0],[297.0],[503.0],[107.0]
88,[1018.0],[806.0],[513.0],[311.0],[226.0],[75.0],[699.0],[297.0],[929.0],[873.0],[37.0],[442.0],[965.0],[379.0],[748.0],[387.0],[324.0],[402.0],[166.0],[993.0],[528.0],[843.0],[514.0],[67.0],[89.0]
89,[559.0],[571.0],[928.0],[506.0],[411.0],[360.0],[913.0],[154.0],[154.0],[315.0],[260.0],[362.0],[117.0],[792.0],[916.0],[154.0],[360.0],[873.0],[385.0],[228.0],[535.0],[818.0],[509.0],[720.0],[631.0]
90,[388.0],[287.0],[642.0],[113.0],[836.0],[400.0],[498.0],[531.0],[336.0],[513.0],[817.0],[297.0],[156.0],[815.0],[896.0],[556.0],[104.0],[634.0],[503.0],[932.0],[934.0],[920.0],[530.0],[355.0],[434.0]
91,[321.0],[958.0],[316.0],[479.0],[569.0],[1004.0],[401.0],[499.0],[133.0],[707.0],[858.0],[361.0],[530.0],[388.0],[628.0],[457.0],[127.0],[701.0],[390.0],[692.0],[359.0],[940.0],[907.0],[283.0],[632.0]
92,[890.0],[766.0],[336.0],[544.0],[807.0],[946.0],[566.0],[639.0],[511.0],[108.0],[531.0],[409.0],[701.0],[514.0],[971.0],[153.0],[507.0],[1025.0],[766.0],[124.0],[701.0],[971.0],[388.0],[752.0],[550.0]
93,[933.0],[664.0],[573.0],[521.0],[390.0],[223.0],[116.0],[117.0],[444.0],[979.0],[499.0],[237.0],[856.0],[158.0],[390.0],[140.0],[924.0],[747.0],[53.0],[398.0],[545.0],[200.0],[506.0],[783.0],[104.0]
94,[936.0],[933.0],[296.0],[842.0],[108.0],[519.0],[994.0],[396.0],[200.0],[1021.0],[153.0],[222.0],[844.0],[548.0],[403.0],[130.0],[1023.0],[499.0],[447.0],[159.0],[360.0],[437.0],[767.0],[381.0],[628.0]
95,[1016.0],[920.0],[719.0],[535.0],[207.0],[457.0],[178.0],[286.0],[522.0],[801.0],[130.0],[360.0],[357.0],[380.0],[630.0],[632.0],[153.0],[336.0],[518.0],[150.0],[542.0],[384.0],[379.0],[847.0],[84.0]
96,[346.0],[393.0],[801.0],[502.0],[156.0],[1012.0],[908.0],[701.0],[559.0],[165.0],[861.0],[331.0],[356.0],[767.0],[324.0],[858.0],[521.0],[365.0],[836.0],[152.0],[107.0],[569.0],[1017.0],[919.0],[917.0]
97,[849.0],[521.0],[753.0],[104.0],[380.0],[942.0],[343.0],[32.0],[345.0],[499.0],[107.0],[227.0],[710.0],[506.0],[133.0],[0.0],[130.0],[958.0],[594.0],[134.0],[506.0],[144.0],[93.0],[977.0],[127.0]
98,[642.0],[144.0],[690.0],[341.0],[131.0],[276.0],[144.0],[568.0],[323.0],[992.0],[632.0],[891.0],[342.0],[7.0],[69.0],[1.0],[858.0],[690.0],[507.0],[153.0],[505.0],[503.0],[815.0],[971.0],[443.0]
99,[404.0],[121.0],[678.0],[452.0],[166.0],[902.0],[248.0],[569.0],[404.0],[200.0],[183.0],[422.0],[237.0],[507.0],[394.0],[971.0],[634.0],[161.0],[115.0],[140.0],[1018.0],[887.0],[524.0],[908.0],[1022.0]
100,[958.0],[868.0],[163.0],[586.0],[358.0],[950.0],[431.0],[580.0],[400.0],[594.0],[523.0],[135.0],[553.0],[386.0],[336.0],[977.0],[861.0],[271.0],[230.0],[130.0],[438.0],[154.0],[385.0],[935.0],[66.0]
101,[574.0],[846.0],[815.0],[1006.0],[982.0],[1002.0],[522.0],[535.0],[1004.0],[573.0],[669.0],[216.0],[969.0],[438.0],[828.0],[1018.0],[67.0],[230.0],[20.0],[632.0],[908.0],[1001.0],[535.0],[392.0],[94.0]
102,[577.0],[156.0],[1006.0],[550.0],[158.0],[597.0],[163.0],[359.0],[135.0],[1016.0],[9.0],[355.0],[361.0],[341.0],[827.0],[401.0],[987.0],[988.0],[531.0],[792.0],[734.0],[514.0],[420.0],[569.0],[399.0]
103,[634.0],[343.0],[507.0],[438.0],[879.0],[895.0],[153.0],[313.0],[585.0],[1005.0],[380.0],[84.0],[745.0],[499.0],[74.0],[388.0],[108.0],[68.0],[537.0],[923.0],[153.0],[511.0],[391.0],[69.0],[21.0]
104,[971.0],[569.0],[75.0],[101.0],[522.0],[117.0],[632.0],[69.0],[402.0],[710.0],[163.0],[834.0],[402.0],[631.0],[379.0],[792.0],[774.0],[390.0],[102.0],[117.0],[163.0],[388.0],[481.0],[684.0],[658.0]
105,[595.0],[783.0],[167.0],[971.0],[992.0],[573.0],[130.0],[828.0],[818.0],[866.0],[977.0],[907.0],[390.0],[200.0],[9.0],[753.0],[748.0],[510.0],[1018.0],[158.0],[130.0],[340.0],[112.0],[645.0],[1003.0]
