Simulation,Passive Learning,GSx,GSy,iGS,Uncertainty Sampling,EGAL,EMCM,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
56,53.637736558914185,158.01815962791443,108.17301750183105,246.05315470695496,57.450241804122925,456.99010729789734,56.627246141433716,369.1824688911438,369.3643388748169,368.47474789619446,369.13983845710754,370.5336208343506,370.39515829086304,368.2061114311218,368.57199478149414,399.5045962333679,85.69122123718262
57,55.18237113952637,169.5233941078186,124.8422544002533,319.6822316646576,60.16937589645386,1087.217313528061,59.55261850357056,627.7438766956329,614.5981247425079,590.8021566867828,568.6474254131317,556.0369746685028,551.5970273017883,550.4786531925201,546.6833872795105,577.3974590301514,176.57634091377258
58,54.569385051727295,170.7297761440277,125.62589454650879,321.1401813030243,60.528950929641724,1086.6549754142761,59.192344188690186,631.5668079853058,632.0959289073944,627.4699788093567,614.241265296936,605.8685345649719,602.2136404514313,598.6190857887268,592.5400667190552,568.3044445514679,86.75444459915161
59,66.92380428314209,190.2217833995819,121.39600014686584,286.0166594982147,61.767781496047974,620.3439276218414,57.06930494308472,427.3393359184265,434.10458159446716,444.02895998954773,441.13658261299133,423.30230259895325,420.47181844711304,423.95869541168213,384.10670042037964,397.6622722148895,85.31445717811584
60,54.810736417770386,173.51227235794067,128.40726161003113,327.112407207489,65.22246861457825,1126.74178481102,60.703232288360596,654.8769836425781,650.4111731052399,644.5204148292542,631.0825366973877,628.2894439697266,625.4131858348846,618.8608419895172,608.6299061775208,561.2117598056793,88.83874154090881
61,71.8581292629242,186.13109946250916,119.14250564575195,267.5803527832031,62.72167468070984,523.7746183872223,57.831244707107544,381.2096812725067,385.377583026886,392.55184841156006,399.78786873817444,397.6426475048065,382.4157347679138,397.93701457977295,397.32682061195374,387.60526752471924,85.53791522979736
62,54.88936996459961,171.51848101615906,126.14883661270142,320.2617537975311,63.08147716522217,1009.0400993824005,59.51233768463135,614.1415979862213,604.5180244445801,592.9890282154083,579.3170189857483,564.858717918396,555.0502579212189,551.9007678031921,545.2615675926208,547.9778938293457,111.67247986793518
63,53.24321699142456,155.4513201713562,105.81009912490845,228.58882212638855,57.27600288391113,403.2279403209686,56.51622724533081,321.6893615722656,324.0751976966858,311.7115750312805,313.5485999584198,313.02886486053467,315.2473781108856,315.0392084121704,315.34536957740784,336.6649947166443,85.6690890789032
64,55.33379292488098,173.73375725746155,129.2541744709015,330.9182333946228,62.5863082408905,1169.6622428894043,60.11648774147034,661.4899344444275,664.5744798183441,662.9688022136688,661.949595451355,658.3611028194427,654.9503793716431,650.743264913559,614.4817357063293,592.156501531601,88.10867643356323
65,55.151256799697876,173.60482501983643,128.88232707977295,331.1166319847107,59.72678470611572,1173.1492958068848,59.017683029174805,661.6223521232605,664.7311913967133,663.2883939743042,662.0141716003418,658.4506034851074,654.8750734329224,650.8454737663269,615.2468950748444,592.5696721076965,87.00372672080994
66,55.29527568817139,174.2788224220276,129.06984996795654,332.16809582710266,62.61166954040527,1186.7016286849976,60.857537031173706,675.9625179767609,672.1854259967804,661.9360022544861,659.4774489402771,658.9819777011871,652.421642780304,646.9234871864319,617.9627497196198,583.3028321266174,100.32989859580994
67,54.652198791503906,173.58275842666626,128.26078367233276,327.06322264671326,64.21786856651306,1126.3677487373352,60.00171518325806,654.0287549495697,645.896075963974,631.2821178436279,606.4037775993347,602.6579899787903,596.9120066165924,591.8504784107208,584.9480485916138,586.7108976840973,136.4076645374298
68,71.09381127357483,179.08430814743042,162.14789509773254,384.8541536331177,89.88718175888062,844.276463508606,80.96676468849182,606.4331676959991,609.2949066162109,614.7985427379608,594.0052936077118,607.9335854053497,626.4694635868073,618.6873743534088,568.7476010322571,502.23044896125793,94.16018748283386
69,63.196568965911865,185.02592658996582,136.28484177589417,334.0700297355652,92.22706365585327,1114.4886274337769,87.5977234840393,660.3623986244202,610.6686451435089,641.6700043678284,695.1293632984161,688.0845489501953,689.2545461654663,682.8537304401398,675.499908208847,614.3118476867676,96.7746901512146
70,71.09637331962585,195.8662087917328,139.34045672416687,286.0915961265564,62.325414180755615,670.4438610076904,60.960376262664795,450.18038964271545,469.3888294696808,481.0059654712677,481.4263434410095,470.68804240226746,466.04548740386963,473.9742910861969,477.5675218105316,534.6977753639221,110.65491890907288
71,54.76089859008789,173.96213221549988,128.58339977264404,327.0867249965668,66.78253078460693,1126.741216659546,61.70309901237488,653.6994180679321,649.7143712043762,644.3394238948822,631.9633824825287,629.0010025501251,627.9622664451599,624.9759504795074,613.7783229351044,561.6059935092926,86.30800461769104
72,54.43916320800781,170.79885482788086,125.11682343482971,320.61085200309753,58.98083543777466,1121.624825000763,59.818695306777954,616.7137486934662,606.226259469986,592.8847393989563,582.8694760799408,579.1426408290863,574.8652377128601,574.6130926609039,570.5516605377197,586.2836735248566,169.65452790260315
73,54.70650672912598,167.56432795524597,122.33133959770203,298.33873295783997,61.347769021987915,959.3977391719818,61.27555561065674,559.9699695110321,561.1872038841248,558.650426864624,552.8849520683289,546.2830636501312,537.9278635978699,537.2121562957764,532.6811726093292,521.2353579998016,94.57785320281982
74,54.975616693496704,168.68204283714294,123.0382673740387,299.4106261730194,65.31673908233643,955.7651724815369,62.21434426307678,559.3051955699921,561.0174372196198,559.2148082256317,557.376083612442,555.0120277404785,548.558171749115,547.2377164363861,541.2755298614502,517.8328986167908,87.54601526260376
75,54.83055281639099,171.33986020088196,125.99043941497803,319.8240456581116,61.76176404953003,1012.6105625629425,59.456127643585205,615.5391538143158,607.1630926132202,598.1442320346832,592.4712510108948,583.1591875553131,578.318133354187,576.726092338562,567.9539949893951,527.8444781303406,85.93915724754333
76,54.72598838806152,170.30923056602478,125.37890696525574,318.281530380249,59.82410001754761,1011.3338596820831,59.1820969581604,601.3401448726654,586.9589638710022,572.5760486125946,564.0039374828339,555.7151930332184,545.5801086425781,542.9267156124115,541.3667109012604,561.4443457126617,140.47742080688477
77,54.121843338012695,165.16860961914062,120.40419697761536,307.353741645813,61.38261818885803,1092.6506881713867,61.82739973068237,613.0453889369965,613.2187736034393,601.5972340106964,583.5587933063507,570.7918045520782,566.7292997837067,565.5153295993805,565.1799535751343,594.7380867004395,174.66013550758362
78,53.87099599838257,170.51164770126343,124.17177438735962,320.2284836769104,60.02228856086731,1134.8258607387543,60.17517447471619,622.8263876438141,608.3722031116486,598.0541641712189,585.0924158096313,576.8593165874481,574.3267302513123,574.4682335853577,573.7311108112335,603.2282903194427,180.03227639198303
79,55.3640193939209,174.29265642166138,129.15016889572144,332.3162751197815,62.6642529964447,1187.0747747421265,60.19479298591614,676.4171352386475,672.8440113067627,665.02707695961,663.9233508110046,663.6118109226227,664.0513935089111,660.3194589614868,631.7376906871796,583.1400032043457,86.6248950958252
80,55.259196519851685,173.11873364448547,127.56219053268433,322.53318095207214,66.28449583053589,1116.515677690506,61.427191972732544,632.6020150184631,634.6516568660736,627.7279798984528,621.8201241493225,618.3857996463776,616.5847210884094,615.6150357723236,599.2084686756134,566.1751978397369,86.8800847530365
81,54.690070390701294,170.84715509414673,125.72459149360657,321.4790563583374,62.2778594493866,1086.3968410491943,60.03295564651489,630.810653924942,631.57626080513,627.0923130512238,613.9820940494537,606.43301653862,601.9032638072968,598.678302526474,592.8293466567993,568.0306806564331,86.85417222976685
82,55.21994090080261,173.70141577720642,129.07064294815063,331.12486839294434,61.03009581565857,1172.9202408790588,59.477744817733765,661.6048264503479,664.2763435840607,662.8357756137848,661.8527414798737,658.4983911514282,654.843512058258,650.7597713470459,615.9688699245453,593.574289560318,87.9868106842041
83,54.57461333274841,170.8595907688141,125.71256351470947,321.35545563697815,61.56256341934204,1085.358098745346,59.3171660900116,631.4555613994598,632.1929092407227,627.4552712440491,614.1490812301636,605.9320430755615,602.0089015960693,598.5118527412415,593.1132924556732,567.9547002315521,86.93501114845276
84,54.198458194732666,167.18073630332947,121.82713294029236,297.70690846443176,59.528716802597046,978.7375223636627,67.1814033985138,548.3022637367249,556.4303045272827,558.6906306743622,557.0476038455963,554.8601324558258,548.0039801597595,546.7173602581024,540.5553381443024,518.3706862926483,86.30433940887451
85,55.29460072517395,171.28473496437073,126.0212950706482,320.37775111198425,64.27069425582886,1009.6732771396637,60.57001566886902,614.2251064777374,606.3121511936188,598.2539412975311,591.818252325058,582.6502532958984,578.0354776382446,575.593323469162,566.511482000351,529.9665079116821,86.63949298858643
86,54.90730094909668,171.49889492988586,126.13515996932983,320.43329095840454,62.864654302597046,1010.1505396366119,59.58999943733215,615.3647181987762,606.8063757419586,598.0143356323242,592.038277387619,582.3889970779419,577.6382818222046,574.3396425247192,564.689642906189,531.4320323467255,86.73138427734375
87,54.892945289611816,170.42329335212708,125.63784432411194,318.80103731155396,60.0341956615448,1011.9458904266357,59.08058571815491,607.9293582439423,595.2992827892303,578.2025926113129,569.1984899044037,562.2245213985443,554.2729909420013,548.7398490905762,543.7159538269043,555.6145839691162,128.29640245437622
88,61.933932304382324,190.06818294525146,140.9044919013977,268.9507176876068,59.25589966773987,459.53812170028687,58.5319607257843,353.4903037548065,353.9729835987091,369.2878668308258,382.97956442832947,382.34084248542786,383.38894295692444,385.23295760154724,388.22647643089294,411.1816716194153,98.44793748855591
89,60.033310413360596,166.60686254501343,116.04298424720764,272.95349192619324,63.07746458053589,715.2629878520966,126.5630784034729,624.8804323673248,567.9358947277069,596.114007472992,583.0815582275391,584.6116857528687,578.4810721874237,598.2604303359985,600.2897963523865,637.3079731464386,155.00363039970398
90,53.46630382537842,158.02353239059448,108.15362071990967,246.04650950431824,57.29060244560242,457.35555720329285,56.35570931434631,369.238077878952,369.3520030975342,368.4307096004486,369.12882256507874,370.5055558681488,370.38309025764465,368.10361099243164,368.51308012008667,399.97353196144104,85.80421996116638
91,68.76407480239868,187.2078778743744,135.44462132453918,305.5890693664551,60.19553327560425,788.3733389377594,60.14793086051941,503.9286630153656,516.2361795902252,510.6291301250458,505.825731754303,470.13602590560913,473.5123059749603,481.4526038169861,505.67889046669006,528.6982824802399,114.23024821281433
92,61.33147931098938,183.64127159118652,133.37514543533325,329.04069352149963,85.18506050109863,1100.0114350318909,80.38885736465454,634.6392138004303,590.8361446857452,594.2370584011078,645.6169285774231,645.8675909042358,648.0790996551514,638.2907032966614,642.8531062602997,677.7934985160828,166.539813041687
93,54.657936573028564,173.9901065826416,128.55508685112,327.1104187965393,65.93395590782166,1127.4798662662506,61.22362661361694,654.3414545059204,649.6387784481049,644.4948697090149,632.1203286647797,628.831051826477,627.9055509567261,625.0877285003662,613.6743047237396,561.675717830658,85.8293342590332
94,68.26959729194641,187.7349660396576,135.59789061546326,306.1476147174835,60.20388150215149,788.7860908508301,59.98542785644531,504.10213828086853,517.2507898807526,511.7472970485687,512.3660895824432,477.649142742157,484.4817273616791,495.90754318237305,517.4432482719421,533.7014625072479,104.14561676979065
95,54.4560604095459,173.52142024040222,128.28848147392273,327.19610261917114,63.69155287742615,1127.684856414795,59.889450788497925,655.3198652267456,650.8315603733063,645.7110028266907,632.3144431114197,628.5698685646057,627.3503577709198,624.1314880847931,613.7136039733887,561.827365398407,85.32642912864685
96,54.12547945976257,166.94962215423584,122.2109797000885,305.63927602767944,63.26362109184265,1098.4385476112366,64.60758066177368,613.8435597419739,615.3557960987091,611.4804201126099,597.464152097702,585.4642896652222,580.0799677371979,578.9772136211395,574.2060151100159,596.3536796569824,164.3139772415161
97,63.483134031295776,184.93435502052307,136.61255884170532,333.1928241252899,97.30166053771973,1104.6553196907043,87.24625992774963,661.827216386795,611.1158056259155,641.8980221748352,695.2409479618073,688.1367611885071,689.3967850208282,683.0699977874756,675.7604069709778,614.2187571525574,96.63108801841736
